sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13
les gamins rentrent et continue,-12.644643783569336,-12.944464683532715,-10.69870662689209,-7.748146057128906,-8.369646072387695,-9.205347061157227
les gamins rentrent et continuent,-13.464669227600098,-13.274368286132812,-10.707791328430176,-6.984744071960449,-7.913320541381836,-6.815315246582031
le gamin rentre et continuent,-13.676642894744873,-14.1043119430542,-13.699703216552734,-11.69100284576416,-11.172447204589844,-10.953943252563477
le gamin rentre et suit,-9.30866813659668,-9.759668350219727,-9.538468360900879,-7.216335296630859,-6.405645847320557,-7.183900833129883
les gamins rentrent et suit,-11.0203857421875,-8.991252899169922,-7.9592061042785645,-8.09390926361084,-9.369222640991211,-11.022775650024414
les gamins rentrent et suivent,-14.065237045288086,-9.287642002105713,-12.163551330566406,-7.65964412689209,-6.5108771324157715,-7.818164825439453
le gamin rentre et suivent,-14.82850170135498,-13.367063522338867,-16.482208251953125,-10.324613571166992,-10.066205024719238,-8.892740249633789
le gamin rentre et rend,-12.016400337219238,-10.1202974319458,-12.023940086364746,-6.953439235687256,-7.938363552093506,-7.524190902709961
les gamins rentrent et rend,-12.326351165771484,-10.972886085510254,-12.061802864074707,-8.888352394104004,-9.86316204071045,-8.675572395324707
les gamins rentrent et rendent,-13.938980102539062,-15.069254398345947,-15.1105375289917,-7.676078796386719,-8.160902976989746,-8.025655746459961
le gamin rentre et rendent,-14.549632549285889,-16.442975997924805,-17.10797691345215,-9.971019744873047,-12.330228805541992,-10.540266036987305
le gamin rentre et va,-7.570311546325684,-6.726825714111328,-4.913265705108643,-5.922057151794434,-5.904763698577881,-6.870541095733643
les gamins rentrent et va,-10.76230239868164,-8.236862182617188,-6.592288494110107,-9.583888053894043,-9.427335739135742,-10.171353340148926
les gamins rentrent et vont,-9.056163787841797,-5.494757652282715,-6.474107265472412,-7.719923496246338,-6.522425651550293,-6.213389873504639
le gamin rentre et vont,-9.940874099731445,-8.77579116821289,-9.149672508239746,-12.102291107177734,-10.548904418945312,-9.710015296936035
le gamin rentre et permet,-12.29822826385498,-10.129471778869629,-12.526979446411133,-5.876984119415283,-6.044250965118408,-6.008288383483887
les gamins rentrent et permet,-13.37662124633789,-11.028773307800293,-11.96417236328125,-7.332723617553711,-8.117074012756348,-9.683465003967285
les gamins rentrent et permettent,-18.2578763961792,-13.167067527770996,-14.6636381149292,-4.769260406494141,-5.351011276245117,-6.483827590942383
le gamin rentre et permettent,-16.696152210235596,-14.190302848815918,-15.802902221679688,-9.42984390258789,-11.075525283813477,-10.691224098205566
le gamin continue et suit,-8.963109970092773,-11.759719848632812,-9.626294136047363,-7.4393486976623535,-7.656808853149414,-6.460227966308594
les gamins continuent et suit,-9.232804298400879,-10.694823265075684,-9.824923515319824,-9.330288887023926,-10.47750473022461,-10.729185104370117
les gamins continuent et suivent,-12.507279396057129,-10.306878089904785,-13.074568748474121,-8.090198516845703,-8.997140884399414,-7.697965145111084
le gamin continue et suivent,-13.233277320861816,-14.143109321594238,-17.174787998199463,-11.766736030578613,-10.111088752746582,-10.574501991271973
le gamin continue et rend,-10.095344543457031,-10.083353042602539,-13.062322616577148,-6.917367935180664,-9.487737655639648,-8.032577514648438
les gamins continuent et rend,-9.607047080993652,-10.89499568939209,-11.262556076049805,-8.41136360168457,-11.716878890991211,-9.281641006469727
les gamins continuent et rendent,-11.081584930419922,-14.319160461425781,-14.477871894836426,-8.814035415649414,-9.793779373168945,-8.497310638427734
le gamin continue et rendent,-12.27927303314209,-16.469316482543945,-17.561500549316406,-10.480504989624023,-11.472640991210938,-11.238100051879883
le gamin continue et va,-7.62015438079834,-7.784862518310547,-6.525786876678467,-7.323702335357666,-6.752081871032715,-6.706180095672607
les gamins continuent et va,-9.691658020019531,-8.574586868286133,-8.104576110839844,-9.103836059570312,-10.610538482666016,-10.19271469116211
les gamins continuent et vont,-9.37623119354248,-7.204668045043945,-7.5923261642456055,-7.794888019561768,-7.355414867401123,-6.501792907714844
le gamin continue et vont,-10.550079345703125,-9.966011047363281,-10.587007522583008,-12.43077564239502,-9.583734512329102,-10.482843399047852
le gamin continue et permet,-10.494839668273926,-10.049912452697754,-12.509474754333496,-5.163715362548828,-5.2691521644592285,-5.226282596588135
les gamins continuent et permet,-11.365015029907227,-8.572381973266602,-10.756067276000977,-7.255823135375977,-9.354168891906738,-9.327507019042969
les gamins continuent et permettent,-15.907922744750977,-10.831985473632812,-12.833603858947754,-6.9892191886901855,-6.806351184844971,-7.02871561050415
le gamin continue et permettent,-15.102283954620361,-14.19588851928711,-15.800397872924805,-9.659355163574219,-8.914349555969238,-10.342208862304688
le gamin suit et rend,-9.287515640258789,-9.334121704101562,-13.718000411987305,-6.2305426597595215,-8.984936714172363,-7.134576797485352
les gamins suivent et rend,-9.657336235046387,-9.700718879699707,-11.398748397827148,-8.28366756439209,-10.19611930847168,-8.454964637756348
les gamins suivent et rendent,-10.829604148864746,-14.756541728973389,-14.207975387573242,-8.095298767089844,-8.877044677734375,-8.112529754638672
le gamin suit et rendent,-11.521912574768066,-15.259728908538818,-18.247581958770752,-9.882038116455078,-12.236848831176758,-12.00926399230957
le gamin suit et va,-7.1401472091674805,-8.819403648376465,-8.074792861938477,-7.496128082275391,-7.16141939163208,-7.9357404708862305
les gamins suivent et va,-9.975870132446289,-9.882035255432129,-8.14571475982666,-9.348424911499023,-10.508124351501465,-10.439966201782227
les gamins suivent et vont,-9.362150192260742,-8.035768508911133,-8.285289764404297,-7.991637229919434,-7.336264610290527,-6.664745807647705
le gamin suit et vont,-9.875747680664062,-10.07217788696289,-11.375144004821777,-10.535521507263184,-9.806879043579102,-11.097375869750977
le gamin suit et permet,-11.22262954711914,-11.604288101196289,-12.94478988647461,-4.438602924346924,-5.647514343261719,-5.781918525695801
les gamins suivent et permet,-10.078392028808594,-9.853414535522461,-11.141363143920898,-7.817491054534912,-7.872170448303223,-8.96983528137207
les gamins suivent et permettent,-15.211199283599854,-11.291229248046875,-14.21699333190918,-6.13399076461792,-5.576981544494629,-6.55217170715332
le gamin suit et permettent,-16.325087070465088,-15.808905601501465,-15.738090515136719,-7.688425064086914,-9.348773956298828,-10.75583553314209
le gamin rend et va,-7.36818790435791,-8.798372268676758,-9.094560623168945,-6.656803607940674,-6.598567485809326,-8.28640365600586
les gamins rendent et va,-9.449020385742188,-8.465988159179688,-9.146744728088379,-9.663018226623535,-9.71969985961914,-9.762688636779785
les gamins rendent et vont,-10.116737365722656,-8.260550498962402,-11.453973770141602,-6.992710590362549,-6.7233357429504395,-7.02045202255249
le gamin rend et vont,-11.09951114654541,-10.78955078125,-13.427172660827637,-10.50979995727539,-8.188553810119629,-10.083025932312012
le gamin rend et permet,-11.601941108703613,-11.223658561706543,-13.782758712768555,-5.912233829498291,-5.997967720031738,-6.673346042633057
les gamins rendent et permet,-12.188618659973145,-9.816923141479492,-12.56336498260498,-8.736364364624023,-8.316475868225098,-9.142409324645996
les gamins rendent et permettent,-16.457831859588623,-11.268338203430176,-14.957050323486328,-5.7281036376953125,-5.636521816253662,-8.551338195800781
le gamin rend et permettent,-17.1060209274292,-15.735755443572998,-17.29089069366455,-8.891721725463867,-8.764735221862793,-11.510600090026855
le gamin va et permet,-12.258532524108887,-11.13194465637207,-12.91358757019043,-8.085620880126953,-7.324420928955078,-5.947206974029541
les gamins vont et permet,-13.407684326171875,-10.571044921875,-11.449483871459961,-8.141172409057617,-8.352258682250977,-9.533836364746094
les gamins vont et permettent,-17.548489570617676,-12.742918968200684,-14.36716079711914,-7.224916934967041,-6.807021617889404,-7.914450168609619
le gamin va et permettent,-16.48184823989868,-15.664239883422852,-15.831974983215332,-8.288917541503906,-9.63365364074707,-10.85053825378418
la vilaine casse et rentre,-11.927136421203613,-11.437923431396484,-12.826716423034668,-9.186686515808105,-11.45215892791748,-10.358196258544922
les vilaines cassent et rentre,-15.64107894897461,-13.252826690673828,-14.1558256149292,-10.512568473815918,-10.137781143188477,-11.50209903717041
les vilaines cassent et rentrent,-10.087719917297363,-12.288073539733887,-11.074828147888184,-7.725780487060547,-6.413736820220947,-7.40472412109375
la vilaine casse et rentrent,-10.721979141235352,-13.31564998626709,-10.180960655212402,-13.564053535461426,-13.07995891571045,-12.037062644958496
la vilaine casse et continue,-10.090331077575684,-10.782654762268066,-11.822175025939941,-8.197908401489258,-10.056097030639648,-10.83133316040039
les vilaines cassent et continue,-13.610758781433105,-14.169965744018555,-13.682744979858398,-8.545493125915527,-8.038036346435547,-9.82174015045166
les vilaines cassent et continuent,-14.74040412902832,-14.57405948638916,-11.753695487976074,-8.856901168823242,-8.071946144104004,-8.63570499420166
la vilaine casse et continuent,-16.988158702850342,-17.657462120056152,-12.649151802062988,-13.811052322387695,-15.080878257751465,-16.42767333984375
la vilaine casse et suit,-10.213397979736328,-11.897865295410156,-10.015859603881836,-9.106790542602539,-11.121240615844727,-12.605639457702637
les vilaines cassent et suit,-12.680150032043457,-12.105875968933105,-11.680248260498047,-9.776369094848633,-10.155263900756836,-12.102116584777832
les vilaines cassent et suivent,-13.932928085327148,-13.126815795898438,-15.025411605834961,-8.787910461425781,-7.057610034942627,-10.171870231628418
la vilaine casse et suivent,-13.93510913848877,-15.008223533630371,-14.848122596740723,-13.003888130187988,-15.965564727783203,-17.123004913330078
la vilaine casse et rend,-9.688858032226562,-11.44173812866211,-11.42912483215332,-10.60983943939209,-13.786641120910645,-12.839874267578125
les vilaines cassent et rend,-12.510807991027832,-12.464136123657227,-13.389433860778809,-9.417815208435059,-10.039856910705566,-9.009881973266602
les vilaines cassent et rendent,-13.565816879272461,-16.112854957580566,-17.8968186378479,-10.029837608337402,-8.845611572265625,-9.868803024291992
la vilaine casse et rendent,-12.309025764465332,-20.28437328338623,-17.06255531311035,-13.88852310180664,-17.2821102142334,-18.49471092224121
la vilaine casse et va,-8.080987930297852,-6.529627323150635,-8.7228422164917,-7.984301567077637,-10.373016357421875,-11.779367446899414
les vilaines cassent et va,-12.121936798095703,-11.656234741210938,-9.543964385986328,-10.15063190460205,-9.335166931152344,-10.656961441040039
les vilaines cassent et vont,-9.268012046813965,-11.55268383026123,-11.065129280090332,-8.005287170410156,-6.588083744049072,-7.1375041007995605
la vilaine casse et vont,-10.34794807434082,-11.290907859802246,-10.876755714416504,-14.801523208618164,-13.638853073120117,-14.307451248168945
la vilaine casse et permet,-12.200477600097656,-13.296329498291016,-12.491667747497559,-8.546102523803711,-10.585624694824219,-11.801617622375488
les vilaines cassent et permet,-12.703457832336426,-13.193345069885254,-12.845766067504883,-9.082158088684082,-8.255156517028809,-12.330812454223633
les vilaines cassent et permettent,-19.215072631835938,-13.825047492980957,-15.025956153869629,-7.494567394256592,-5.723608493804932,-8.091994285583496
la vilaine casse et permettent,-19.41057252883911,-21.035688400268555,-14.400738716125488,-10.747364044189453,-12.032990455627441,-13.548375129699707
la vilaine rentre et continue,-9.944875717163086,-8.936452865600586,-8.879721641540527,-6.170691013336182,-4.493917942047119,-6.360724925994873
les vilaines rentrent et continue,-14.457120895385742,-13.495553970336914,-11.538573265075684,-7.150839805603027,-7.334158420562744,-8.412088394165039
les vilaines rentrent et continuent,-15.323062896728516,-13.328618049621582,-11.292553901672363,-6.53199577331543,-7.982843399047852,-7.607123851776123
la vilaine rentre et continuent,-14.949508666992188,-15.675071716308594,-10.8616943359375,-9.91789722442627,-11.085935592651367,-11.0862455368042
la vilaine rentre et suit,-7.518980979919434,-8.300543785095215,-6.051280498504639,-7.937760353088379,-6.949288368225098,-8.301539421081543
les vilaines rentrent et suit,-12.783133506774902,-10.05483627319336,-8.691366195678711,-8.953472137451172,-10.26547908782959,-11.390685081481934
les vilaines rentrent et suivent,-16.0696382522583,-9.222541809082031,-12.334932327270508,-7.205385684967041,-5.950681209564209,-7.663464069366455
la vilaine rentre et suivent,-13.653648376464844,-12.763975143432617,-12.133946895599365,-8.975067138671875,-8.962841987609863,-9.117766380310059
la vilaine rentre et rend,-9.702749252319336,-9.43285083770752,-10.11792278289795,-8.886343955993652,-7.308279991149902,-7.862973213195801
les vilaines rentrent et rend,-14.029275894165039,-10.598702430725098,-12.598191261291504,-9.878880500793457,-9.941624641418457,-9.160909652709961
les vilaines rentrent et rendent,-15.582208633422852,-15.350396156311035,-17.769038200378418,-8.070454597473145,-8.377275466918945,-9.221586227416992
la vilaine rentre et rendent,-12.210902214050293,-17.68177032470703,-16.183478355407715,-10.041926383972168,-11.168487548828125,-11.595237731933594
la vilaine rentre et va,-6.343434810638428,-5.273081302642822,-5.413971900939941,-5.898362636566162,-6.131171703338623,-7.133488655090332
les vilaines rentrent et va,-11.872350692749023,-9.274431228637695,-7.589056491851807,-9.703887939453125,-8.53472900390625,-9.578680038452148
les vilaines rentrent et vont,-8.780759811401367,-6.80049991607666,-7.612337112426758,-7.923453330993652,-6.826165199279785,-6.333125114440918
la vilaine rentre et vont,-9.799792289733887,-8.878122329711914,-8.393640518188477,-11.274462699890137,-9.830812454223633,-8.77598762512207
la vilaine rentre et permet,-12.356704711914062,-10.793903350830078,-10.664332389831543,-6.890057563781738,-6.493253231048584,-7.03318452835083
les vilaines rentrent et permet,-13.574620246887207,-12.090045928955078,-12.573412895202637,-8.164782524108887,-8.539554595947266,-11.228076934814453
les vilaines rentrent et permettent,-20.481632709503174,-13.322759628295898,-14.953218460083008,-5.797478675842285,-5.961521148681641,-6.686812400817871
la vilaine rentre et permettent,-18.946173191070557,-18.33482313156128,-13.003493309020996,-9.246291160583496,-9.53907585144043,-9.514920234680176
la vilaine continue et suit,-7.895417213439941,-10.06870174407959,-7.998380184173584,-7.337742328643799,-8.085100173950195,-7.969350337982178
les vilaines continuent et suit,-10.561894416809082,-10.423443794250488,-10.381454467773438,-9.91922664642334,-10.957314491271973,-10.79859447479248
les vilaines continuent et suivent,-13.219746589660645,-9.889201641082764,-13.230518341064453,-7.489123344421387,-7.7766642570495605,-7.262052059173584
la vilaine continue et suivent,-12.384268760681152,-13.847794532775879,-13.234724998474121,-10.699365615844727,-9.628860473632812,-10.846227645874023
la vilaine continue et rend,-8.208868980407715,-8.67104721069336,-10.777429580688477,-8.934976577758789,-9.116572380065918,-8.543002128601074
les vilaines continuent et rend,-10.879942893981934,-10.357857704162598,-12.30477237701416,-10.105779647827148,-11.386262893676758,-9.395054817199707
les vilaines continuent et rendent,-12.26017951965332,-14.133172035217285,-16.859602451324463,-9.466796875,-9.478279113769531,-9.390361785888672
la vilaine continue et rendent,-10.722984313964844,-17.269125938415527,-16.49923086166382,-11.018156051635742,-11.71864128112793,-13.038069725036621
la vilaine continue et va,-6.256562232971191,-5.647831439971924,-7.019165515899658,-7.483436584472656,-7.484121799468994,-8.14845085144043
les vilaines continuent et va,-10.364486694335938,-8.392780303955078,-8.867769241333008,-9.634368896484375,-9.263216972351074,-9.251382827758789
les vilaines continuent et vont,-9.067325592041016,-7.30555534362793,-9.351973533630371,-7.557830333709717,-7.2124342918396,-6.230679035186768
la vilaine continue et vont,-9.963876724243164,-9.763018608093262,-9.42678451538086,-11.699028968811035,-9.459041595458984,-10.289217948913574
la vilaine continue et permet,-11.152814865112305,-10.41072940826416,-11.541239738464355,-6.41641902923584,-5.597402095794678,-6.748761177062988
les vilaines continuent et permet,-11.532114028930664,-9.204865455627441,-11.976951599121094,-8.11635971069336,-9.439628601074219,-10.280271530151367
les vilaines continuent et permettent,-18.327476024627686,-10.514867782592773,-14.223237991333008,-7.28639030456543,-6.812878131866455,-7.1193623542785645
la vilaine continue et permettent,-18.201481342315674,-17.977916717529297,-14.002150535583496,-10.040109634399414,-7.82661247253418,-9.270986557006836
la vilaine suit et rend,-8.45734691619873,-8.568297386169434,-11.661711692810059,-7.9340057373046875,-8.187819480895996,-7.823294639587402
les vilaines suivent et rend,-11.730449676513672,-9.47163200378418,-12.185674667358398,-9.213971138000488,-9.959091186523438,-9.154412269592285
les vilaines suivent et rendent,-12.77415943145752,-14.84999704360962,-16.767852783203125,-8.043018341064453,-8.59431266784668,-8.902277946472168
la vilaine suit et rendent,-10.400885581970215,-17.355485916137695,-16.263691425323486,-10.88005256652832,-10.817961692810059,-13.505722045898438
la vilaine suit et va,-6.658143520355225,-5.852080821990967,-8.743484497070312,-7.759673595428467,-7.632923126220703,-8.136526107788086
les vilaines suivent et va,-10.727696418762207,-10.039101600646973,-8.154011726379395,-9.300976753234863,-9.728363990783691,-9.53903579711914
les vilaines suivent et vont,-9.549403190612793,-8.402667999267578,-8.711799621582031,-7.542782306671143,-7.566895008087158,-6.146833419799805
la vilaine suit et vont,-9.287371635437012,-8.74997329711914,-9.75564193725586,-11.249621391296387,-8.82655143737793,-9.980857849121094
la vilaine suit et permet,-11.52358341217041,-11.788161277770996,-12.032668113708496,-5.114376068115234,-5.955315113067627,-6.248653411865234
les vilaines suivent et permet,-10.856356620788574,-10.612866401672363,-11.861857414245605,-8.312881469726562,-8.163850784301758,-10.184971809387207
les vilaines suivent et permettent,-17.84066867828369,-11.361343383789062,-14.386575698852539,-6.469992160797119,-5.1862969398498535,-6.462192058563232
la vilaine suit et permettent,-18.58142328262329,-19.918933391571045,-14.087228775024414,-8.228924751281738,-7.632190704345703,-8.904487609863281
la vilaine rend et va,-6.524390697479248,-5.9819440841674805,-8.959839820861816,-7.502230644226074,-6.948587894439697,-9.41199779510498
les vilaines rendent et va,-10.582550048828125,-9.036832809448242,-9.207862854003906,-10.109355926513672,-9.007365226745605,-9.306745529174805
les vilaines rendent et vont,-9.511442184448242,-8.737462043762207,-11.516294479370117,-6.869659423828125,-5.987444877624512,-6.314770221710205
la vilaine rend et vont,-10.464534759521484,-10.266925811767578,-10.745758056640625,-10.131217956542969,-8.443636894226074,-9.677714347839355
la vilaine rend et permet,-11.732380867004395,-11.380386352539062,-12.061351776123047,-6.945863246917725,-6.889508247375488,-7.984823226928711
les vilaines rendent et permet,-11.894745826721191,-10.516813278198242,-12.439607620239258,-9.600369453430176,-9.09682559967041,-10.268658638000488
les vilaines rendent et permettent,-18.306273937225342,-11.286547660827637,-14.543907165527344,-6.464559078216553,-5.28715181350708,-7.732369422912598
la vilaine rend et permettent,-19.38284206390381,-19.851986408233643,-14.481563568115234,-9.5520658493042,-8.12710189819336,-8.909625053405762
la vilaine va et permet,-11.913508415222168,-12.582829475402832,-11.803863525390625,-9.006246566772461,-7.937991142272949,-7.838286399841309
les vilaines vont et permet,-12.444663047790527,-10.2577486038208,-11.993988037109375,-8.888689994812012,-8.717082977294922,-10.61016845703125
les vilaines vont et permettent,-19.339818477630615,-11.262330055236816,-14.70136547088623,-7.73140287399292,-7.193765640258789,-7.6936235427856445
la vilaine va et permettent,-18.571236610412598,-20.523913383483887,-14.600607872009277,-9.972354888916016,-8.783965110778809,-8.861878395080566
le cuisinier casse et rentre,-12.928764343261719,-13.264622688293457,-11.771909713745117,-11.3433198928833,-10.707178115844727,-11.81454849243164
les cuisiniers cassent et rentre,-15.08305549621582,-13.510461807250977,-11.972535133361816,-11.37067985534668,-11.188240051269531,-11.96896743774414
les cuisiniers cassent et rentrent,-9.049477577209473,-11.627118110656738,-8.407590866088867,-8.885299682617188,-6.897742748260498,-8.311321258544922
le cuisinier casse et rentrent,-10.305331230163574,-13.416824340820312,-11.106128692626953,-14.632805824279785,-14.056772232055664,-12.759381294250488
le cuisinier casse et continue,-10.365249633789062,-13.635408401489258,-11.857207298278809,-11.253121376037598,-9.555259704589844,-11.60002613067627
les cuisiniers cassent et continue,-12.319902420043945,-13.366969108581543,-11.181333541870117,-9.89907455444336,-8.523406982421875,-11.09691047668457
les cuisiniers cassent et continuent,-12.110808372497559,-10.709598541259766,-8.965719223022461,-10.841917991638184,-8.822919845581055,-10.331686019897461
le cuisinier casse et continuent,-15.36856985092163,-13.324615955352783,-14.082980632781982,-15.924209594726562,-15.0648775100708,-16.71289825439453
le cuisinier casse et suit,-10.472816467285156,-12.780855178833008,-10.146402359008789,-9.841669082641602,-10.369867324829102,-11.334589958190918
les cuisiniers cassent et suit,-11.255303382873535,-11.548547744750977,-9.5753173828125,-9.752368927001953,-9.9323148727417,-12.06475830078125
les cuisiniers cassent et suivent,-12.38065242767334,-11.940994262695312,-13.310166358947754,-10.643770217895508,-8.426259994506836,-11.714056968688965
le cuisinier casse et suivent,-14.390341758728027,-13.75094223022461,-17.046236038208008,-14.902629852294922,-15.291969299316406,-16.390785217285156
le cuisinier casse et rend,-10.210501670837402,-12.306585311889648,-12.718507766723633,-9.950282096862793,-11.663276672363281,-12.026586532592773
les cuisiniers cassent et rend,-10.431451797485352,-12.574726104736328,-11.658841133117676,-8.657617568969727,-9.5958890914917,-8.94985294342041
les cuisiniers cassent et rendent,-10.91845989227295,-15.571184158325195,-15.079225540161133,-10.402226448059082,-8.9523344039917,-11.030147552490234
le cuisinier casse et rendent,-12.051482200622559,-18.999550819396973,-19.690476417541504,-14.051064491271973,-15.282125473022461,-16.960180282592773
le cuisinier casse et va,-9.362563133239746,-9.578293800354004,-7.587800979614258,-9.061300277709961,-8.997005462646484,-10.377662658691406
les cuisiniers cassent et va,-11.306492805480957,-11.349278450012207,-8.4276123046875,-9.7614107131958,-9.171687126159668,-10.174397468566895
les cuisiniers cassent et vont,-9.127178192138672,-10.702759742736816,-8.478263854980469,-8.898351669311523,-7.178340435028076,-8.143110275268555
le cuisinier casse et vont,-9.984199523925781,-10.62942123413086,-11.218563079833984,-14.354443550109863,-13.964120864868164,-14.342317581176758
le cuisinier casse et permet,-11.993531227111816,-11.864645957946777,-13.070093154907227,-9.40938949584961,-8.412630081176758,-10.708231925964355
les cuisiniers cassent et permet,-12.680192947387695,-11.610634803771973,-11.17731761932373,-9.394975662231445,-7.8010406494140625,-11.523262977600098
les cuisiniers cassent et permettent,-17.927648544311523,-12.330771446228027,-12.953629493713379,-8.116540908813477,-5.639495372772217,-8.729690551757812
le cuisinier casse et permettent,-17.771544933319092,-15.009370803833008,-15.689770698547363,-11.784088134765625,-12.053092002868652,-13.897871017456055
le cuisinier rentre et continue,-9.6868896484375,-11.140880584716797,-9.47292423248291,-7.423245906829834,-6.03724479675293,-7.396370887756348
les cuisiniers rentrent et continue,-12.441682815551758,-13.29082202911377,-9.456329345703125,-7.905435562133789,-7.781982421875,-9.101690292358398
les cuisiniers rentrent et continuent,-12.674714088439941,-11.514801025390625,-9.24953556060791,-7.626123428344727,-8.64248275756836,-8.554523468017578
le cuisinier rentre et continuent,-12.638738632202148,-10.991657257080078,-13.250385284423828,-12.449310302734375,-11.913365364074707,-12.063018798828125
le cuisinier rentre et suit,-8.575770378112793,-9.126997947692871,-7.67738676071167,-7.254910469055176,-7.349484920501709,-7.854428291320801
les cuisiniers rentrent et suit,-10.213117599487305,-10.149673461914062,-6.678253173828125,-8.46532917022705,-10.080755233764648,-11.0007905960083
les cuisiniers rentrent et suivent,-13.204639434814453,-9.282086372375488,-10.495609760284424,-7.7507500648498535,-6.936441898345947,-8.83187484741211
le cuisinier rentre et suivent,-13.70828914642334,-10.99897289276123,-15.255938053131104,-10.710192680358887,-9.853164672851562,-9.34716796875
le cuisinier rentre et rend,-10.352333068847656,-8.82294750213623,-11.312616348266602,-6.906952381134033,-7.642302513122559,-7.58242130279541
les cuisiniers rentrent et rend,-11.117724418640137,-11.23579216003418,-11.041418075561523,-8.727221488952637,-9.618465423583984,-8.517927169799805
les cuisiniers rentrent et rendent,-11.673599243164062,-15.591168880462646,-14.724269390106201,-7.7778825759887695,-8.360191345214844,-9.5122652053833
le cuisinier rentre et rendent,-11.913755416870117,-15.285139560699463,-17.48551654815674,-10.21274185180664,-10.751012802124023,-10.762972831726074
le cuisinier rentre et va,-6.993174076080322,-6.85362434387207,-4.9958672523498535,-6.41602897644043,-5.801033020019531,-6.619335651397705
les cuisiniers rentrent et va,-10.459322929382324,-9.439077377319336,-6.669049263000488,-9.842010498046875,-8.49665641784668,-9.52008056640625
les cuisiniers rentrent et vont,-7.574347019195557,-7.4535017013549805,-6.43652868270874,-8.007208824157715,-7.220582962036133,-6.9598798751831055
le cuisinier rentre et vont,-8.613984107971191,-7.763530731201172,-8.544743537902832,-12.83817195892334,-10.872928619384766,-9.846416473388672
le cuisinier rentre et permet,-11.467878341674805,-8.981637001037598,-11.882963180541992,-5.894222736358643,-6.432801723480225,-6.658572196960449
