minimal_pair,paradigm,delta_score_42_childes,delta_score_13_childes,delta_score_30_childes,delta_score_42_wiki,delta_score_13_wiki,delta_score_30_wiki,delta_avg_childes,delta_avg_wiki
"le gamin continue sur la route et rend le stylo à sa maman, les gamins continuent sur la route et rend le stylo à sa maman",long_vp_coord,-0.22555637359618963,-1.7289514541625977,0.03567790985107422,1.1513328552246094,1.443730354309082,0.7641477584838867,-0.6396099726359044,1.1197369893391926
"les gamins continuent sur la route et rendent le stylo à sa maman, le gamin continue sur la route et rendent le stylo à sa maman",long_vp_coord,0.9081993103027344,2.6166386604309118,1.992888450622555,2.46425724029541,2.0189695358276367,3.4585113525390607,1.8392421404520671,2.647246042887369
"le gamin continue sur la route et va au marché, les gamins continuent sur la route et va au marché",long_vp_coord,1.0988984107971191,0.5245323181152344,-0.9359264373779297,1.5167250633239746,1.883455753326416,1.6593241691589355,0.22916809717814127,1.6865016619364421
"les gamins continuent sur la route et vont au marché, le gamin continue sur la route et vont au marché",long_vp_coord,0.8698453903198242,1.277491569519043,3.485093116760254,3.604793071746826,3.1726207733154297,3.164022445678711,1.877476692199707,3.3138120969136557
"le gamin continue sur la route et permet l'accès aux escaliers, les gamins continuent sur la route et permet l'accès aux escaliers",long_vp_coord,0.3648624420165998,-1.3018369674682617,-2.1892852783203143,1.7724428176879892,2.527801513671875,1.6981730461120605,-1.0420866012573253,1.9994724591573083
"les gamins continuent sur la route et permettent l'accès aux escaliers, le gamin continue sur la route et permettent l'accès aux escaliers",long_vp_coord,0.34375953674316406,3.18011474609375,4.877006053924564,3.2052478790283203,3.587963104248047,4.6865763664245605,2.8002934455871595,3.8265957832336426
"le gamin suit le long chemin et rend le stylo à sa maman, les gamins suivent le long chemin et rend le stylo à sa maman",long_vp_coord,0.8903293609619141,0.10900688171386719,0.34855556488037287,1.0640335083007795,2.1923232078552246,1.4079203605651873,0.4492972691853847,1.5547590255737305
"les gamins suivent le long chemin et rendent le stylo à sa maman, le gamin suit le long chemin et rendent le stylo à sa maman",long_vp_coord,-0.15926456451416016,0.6821913719177246,0.22857236862182617,2.756052017211914,2.8678274154663086,4.075098991394043,0.2504997253417969,3.2329928080240884
"le gamin suit le long chemin et va au marché, les gamins suivent le long chemin et va au marché",long_vp_coord,2.195425987243655,1.3349075317382812,0.8531055450439471,1.7916603088378906,2.1095061302185076,2.862443447113037,1.4611463546752945,2.254536628723145
"les gamins suivent le long chemin et vont au marché, le gamin suit le long chemin et vont au marché",long_vp_coord,-0.2263011932373047,0.6513748168945295,1.4945859909057635,3.6539769172668457,3.246574878692627,3.3709759712219256,0.6398865381876627,3.4238425890604662
"le gamin suit le long chemin et permet l'accès aux escaliers, les gamins suivent le long chemin et permet l'accès aux escaliers",long_vp_coord,-0.48707294464111683,-0.27847671508788885,-0.6136608123779297,2.1259846687316895,2.8866233825683594,2.550114631652832,-0.45973682403564514,2.5209075609842935
"les gamins suivent le long chemin et permettent l'accès aux escaliers, le gamin suit le long chemin et permettent l'accès aux escaliers",long_vp_coord,0.1036233901977539,1.1834630966186523,2.2908854484558105,2.8249855041503906,3.837773323059084,4.298213005065918,1.1926573117574055,3.653657277425131
"le gamin rend le stylo à sa maman et va au marché, les gamins rendent le stylo à sa maman et va au marché",long_vp_coord,-0.020420551300048828,0.6396408081054688,-0.3031034469604492,0.6810345649719247,0.8544807434082031,1.9373641014099112,0.10537226994832356,1.157626469930013
"les gamins rendent le stylo à sa maman et vont au marché, le gamin rend le stylo à sa maman et vont au marché",long_vp_coord,1.1365613937377947,0.5909214019775391,0.6289463043212891,1.8399200439453143,2.931643486022949,1.3070993423461896,0.7854763666788743,2.026220957438151
"le gamin rend le stylo à sa maman et permet l'accès aux escaliers, les gamins rendent le stylo à sa maman et permet l'accès aux escaliers",long_vp_coord,-0.10011768341064453,-0.039928436279296875,-0.5513448715209961,1.1064047813415527,1.80836820602417,1.9999523162841797,-0.23046366373697916,1.6382417678833008
"les gamins rendent le stylo à sa maman et permettent l'accès aux escaliers, le gamin rend le stylo à sa maman et permettent l'accès aux escaliers",long_vp_coord,0.5829715728759766,1.5012540817260742,2.2273354530334473,1.8537235260009748,3.0300779342651367,2.1295156478881836,1.4371870358784993,2.337772369384765
"le gamin va au marché et permet l'accès aux escaliers, les gamins vont au marché et permet l'accès aux escaliers",long_vp_coord,-0.2814884185790998,-1.004249572753908,-0.13921070098876953,1.6613216400146484,2.721148490905761,1.1674857139587402,-0.47498289744059247,1.849985281626383
"les gamins vont au marché et permettent l'accès aux escaliers, le gamin va au marché et permettent l'accès aux escaliers",long_vp_coord,0.5286850929260254,1.1318159103393555,2.3445916175842267,1.9964323043823242,4.5570549964904785,3.2526493072509766,1.335030873616536,3.2687122027079263
"la vilaine casse le verre et rentre dans la chambre, les vilaines cassent le verre et rentre dans la chambre",long_vp_coord,3.8999061584472656,1.8197526931762678,2.209054946899416,0.37219905853271484,-0.3645830154418963,-0.518404960632326,2.64290459950765,-0.17026297251383582
"les vilaines cassent le verre et rentrent dans la chambre, la vilaine casse le verre et rentrent dans la chambre",long_vp_coord,-0.9478645324707013,-0.5966196060180664,-0.8638248443603516,4.760576248168945,4.3551435470581055,4.948465347290037,-0.8027696609497065,4.688061714172362
"la vilaine casse le verre et continue sur la route, les vilaines cassent le verre et continue sur la route",long_vp_coord,2.551856040954588,1.1013069152832013,3.1986427307128924,-0.8727626800537092,-1.9210824966430664,-1.3321199417114276,2.2839352289835606,-1.3753217061360676
"les vilaines cassent le verre et continuent sur la route, la vilaine casse le verre et continuent sur la route",long_vp_coord,1.8622674942016602,0.8383884429931641,0.6774449348449707,4.719734191894531,5.847926139831543,6.035062789916992,1.126033624013265,5.5342410405476885
"la vilaine casse le verre et suit le long chemin, les vilaines cassent le verre et suit le long chemin",long_vp_coord,1.6772365570068377,1.122573852539059,1.3661212921142578,-0.3367643356323242,-1.009244918823244,-1.510066032409668,1.3886439005533848,-0.9520250956217454
"les vilaines cassent le verre et suivent le long chemin, la vilaine casse le verre et suivent le long chemin",long_vp_coord,-1.3788013458251953,-0.1701955795288086,1.6291399002075178,3.637101173400879,5.415690422058107,6.711641311645508,0.02671432495117128,5.254810969034831
"la vilaine casse le verre et rend le stylo à sa maman, les vilaines cassent le verre et rend le stylo à sa maman",long_vp_coord,3.560802459716797,2.121318817138672,1.286388397216795,-0.5546751022338849,-1.664825439453125,-2.861759185791014,2.322836558024088,-1.6937532424926747
"les vilaines cassent le verre et rendent le stylo à sa maman, la vilaine casse le verre et rendent le stylo à sa maman",long_vp_coord,-2.0309219360351562,1.690582275390632,3.570669174194336,2.8389978408813477,6.332152366638184,6.3180131912231445,1.076776504516604,5.163054466247559
"la vilaine casse le verre et va au marché, les vilaines cassent le verre et va au marché",long_vp_coord,3.7064876556396484,1.047358512878418,3.836580276489256,0.5301942825317383,-1.1741123199462873,-1.1013822555541974,2.8634754816691075,-0.5817667643229155
"les vilaines cassent le verre et vont au marché, la vilaine casse le verre et vont au marché",long_vp_coord,-0.4405508041381836,-0.38781261444091797,-1.5057249069213867,5.133755683898928,5.979284763336182,5.3021979331970215,-0.7780294418334961,5.47174612681071
"la vilaine casse le verre et permet l'accès aux escaliers, les vilaines cassent le verre et permet l'accès aux escaliers",long_vp_coord,0.5821809768676758,0.48558521270751953,1.043602943420412,0.3607311248779297,-1.0973925590515137,-2.181428909301758,0.7037897109985357,-0.9726967811584473
"les vilaines cassent le verre et permettent l'accès aux escaliers, la vilaine casse le verre et permettent l'accès aux escaliers",long_vp_coord,-0.2135157585144043,-0.23024654388427734,4.265818119049072,2.7766704559326154,5.060141563415526,6.086918830871582,1.2740186055501301,4.641243616739907
"la vilaine rentre dans la chambre et continue sur la route, les vilaines rentrent dans la chambre et continue sur la route",long_vp_coord,2.5855417251586896,1.427241325378418,3.2018728256225586,1.6072940826416016,1.554255485534667,1.9756827354431152,2.404885292053222,1.712410767873128
"les vilaines rentrent dans la chambre et continuent sur la route, la vilaine rentre dans la chambre et continuent sur la route",long_vp_coord,0.6693220138549805,-1.0683841705322266,1.321174144744873,3.9962735176086444,3.563480377197264,4.064035892486572,0.307370662689209,3.87459659576416
"la vilaine rentre dans la chambre et suit le long chemin, les vilaines rentrent dans la chambre et suit le long chemin",long_vp_coord,2.8708114624023438,1.224351406097412,1.4574098587036133,1.7491912841796875,2.3680853843688965,2.2672667503356934,1.8508575757344563,2.1281811396280923
"les vilaines rentrent dans la chambre et suivent le long chemin, la vilaine rentre dans la chambre et suivent le long chemin",long_vp_coord,-2.6236114501953107,-0.9250802993774414,2.311452865600584,2.783082962036133,3.0318374633789045,3.5080108642578125,-0.41241296132405597,3.1076437632242833
"la vilaine rentre dans la chambre et rend le stylo à sa maman, les vilaines rentrent dans la chambre et rend le stylo à sa maman",long_vp_coord,2.9915027618408203,2.09429931640625,1.3061761856079102,1.3104076385498047,1.328115463256836,2.101109027862548,2.1306594212849936,1.5798773765563963
"les vilaines rentrent dans la chambre et rendent le stylo à sa maman, la vilaine rentre dans la chambre et rendent le stylo à sa maman",long_vp_coord,-2.764399051666258,-0.3340559005737269,1.1057157516479492,2.829029083251953,2.836869239807129,3.677803993225096,-0.6642464001973453,3.1145674387613926
"la vilaine rentre dans la chambre et va au marché, les vilaines rentrent dans la chambre et va au marché",long_vp_coord,3.288813591003418,1.085371971130372,2.4862489700317383,2.7919483184814453,2.419851303100586,2.399214267730712,2.2868115107218427,2.5370046297709146
"les vilaines rentrent dans la chambre et vont au marché, la vilaine rentre dans la chambre et vont au marché",long_vp_coord,0.6681489944458008,0.8513131141662598,0.9595708847045881,3.488894462585449,3.2184553146362305,3.0815062522888184,0.8263443311055495,3.2629520098368325
"la vilaine rentre dans la chambre et permet l'accès aux escaliers, les vilaines rentrent dans la chambre et permet l'accès aux escaliers",long_vp_coord,-0.006114959716798651,1.023768424987793,0.9770622253417987,2.0005316734313965,3.44511032104492,1.8457112312316886,0.6649052302042643,2.4304510752360016
"les vilaines rentrent dans la chambre et permettent l'accès aux escaliers, la vilaine rentre dans la chambre et permettent l'accès aux escaliers",long_vp_coord,0.6309342384338379,-1.5524835586547852,4.433802604675293,3.312222957611084,4.106282711029053,5.41786003112793,1.1707510948181152,4.2787885665893555
"la vilaine continue sur la route et suit le long chemin, les vilaines continuent sur la route et suit le long chemin",long_vp_coord,1.363210678100586,0.6725797653198242,0.19227981567382812,1.0681648254394531,1.2191176414489755,1.4514617919921875,0.7426900863647461,1.2462480862935388
"les vilaines continuent sur la route et suivent le long chemin, la vilaine continue sur la route et suivent le long chemin",long_vp_coord,-0.8121409416198748,-0.626777648925783,3.55495548248291,3.926115036010742,3.545681953430176,2.8179311752319354,0.7053456306457507,3.4299093882242846
"la vilaine continue sur la route et rend le stylo à sa maman, les vilaines continuent sur la route et rend le stylo à sa maman",long_vp_coord,2.0012664794921893,0.7698898315429705,0.337188720703125,0.8335189819335938,0.7299137115478516,1.0524053573608398,1.0361150105794283,0.8719460169474283
"les vilaines continuent sur la route et rendent le stylo à sa maman, la vilaine continue sur la route et rendent le stylo à sa maman",long_vp_coord,-0.19062852859497248,1.1999516487121547,4.098541736602783,2.553613662719725,2.5763473510742205,2.9793729782104474,1.7026216189066552,2.703111330668131
"la vilaine continue sur la route et va au marché, les vilaines continuent sur la route et va au marché",long_vp_coord,2.6738715171813965,1.1520509719848633,0.7493343353271484,1.1499710083007812,0.47576379776000977,0.842252254486084,1.5250856081644695,0.822662353515625
"les vilaines continuent sur la route et vont au marché, la vilaine continue sur la route et vont au marché",long_vp_coord,0.6138267517089844,0.04203701019286932,2.9362659454345703,3.743546485900879,3.448458194732666,2.522810459136963,1.1973765691121414,3.238271713256836
"la vilaine continue sur la route et permet l'accès aux escaliers, les vilaines continuent sur la route et permet l'accès aux escaliers",long_vp_coord,0.3353252410888654,0.09965419769286932,-1.8004951477050763,1.4133543968200684,1.7199945449829102,1.7251148223876953,-0.4551719029744472,1.6194879213968914
"les vilaines continuent sur la route et permettent l'accès aux escaliers, la vilaine continue sur la route et permettent l'accès aux escaliers",long_vp_coord,0.8834753036499023,0.9578819274902362,7.542008876800541,3.007992744445801,2.574490547180176,2.9649205207824707,3.127788702646893,2.849134604136149
"la vilaine suit le long chemin et rend le stylo à sa maman, les vilaines suivent le long chemin et rend le stylo à sa maman",long_vp_coord,3.758650302886963,1.724863052368164,0.7179117202758807,1.0903139114379883,1.9909791946411133,1.1669106483459473,2.0671416918436694,1.4160679181416829
"les vilaines suivent le long chemin et rendent le stylo à sa maman, la vilaine suit le long chemin et rendent le stylo à sa maman",long_vp_coord,-3.3977322578430176,-1.7349514961242676,2.1490120887756383,2.875619888305664,3.2601823806762678,4.001754760742189,-0.994557221730549,3.379185676574707
"la vilaine suit le long chemin et va au marché, les vilaines suivent le long chemin et va au marché",long_vp_coord,3.712277889251709,0.46587657928466797,2.7003183364868173,1.6223430633544922,1.052748203277588,2.078066825866699,2.292824268341065,1.5843860308329265
"les vilaines suivent le long chemin et vont au marché, la vilaine suit le long chemin et vont au marché",long_vp_coord,-1.3156375885009766,-0.31135845184325994,0.2946300506591797,3.7909231185913086,3.4399213790893555,3.130941867828371,-0.4441219965616856,3.4539287885030117
"la vilaine suit le long chemin et permet l'accès aux escaliers, les vilaines suivent le long chemin et permet l'accès aux escaliers",long_vp_coord,0.6162242889404297,0.5285558700561523,0.26168251037597656,2.2010345458984375,2.8777995109558105,2.4513325691223145,0.46882088979085285,2.5100555419921875
"les vilaines suivent le long chemin et permettent l'accès aux escaliers, la vilaine suit le long chemin et permettent l'accès aux escaliers",long_vp_coord,-1.0956740379333532,-0.2888040542602539,4.525941848754886,2.4541850090026855,2.92525577545166,3.7278356552124023,1.0471545855204265,3.0357588132222495
"la vilaine rend le stylo à sa maman et va au marché, les vilaines rendent le stylo à sa maman et va au marché",long_vp_coord,2.3725333213806152,0.9701309204101562,1.778367042541504,0.5114955902099609,-0.5216751098632812,0.43682050704956144,1.7070104281107585,0.1422136624654137
"les vilaines rendent le stylo à sa maman et vont au marché, la vilaine rend le stylo à sa maman et vont au marché",long_vp_coord,-0.1911573410034162,-1.015266418457033,-0.13767623901367188,2.653407096862793,2.670210838317871,0.8740272521972656,-0.44803333282470703,2.0658817291259766
"la vilaine rend le stylo à sa maman et permet l'accès aux escaliers, les vilaines rendent le stylo à sa maman et permet l'accès aux escaliers",long_vp_coord,0.03840827941894709,-0.08021831512451172,0.9539327621459979,0.8464832305908203,1.1118121147155762,0.5590572357177734,0.30404090881347773,0.8391175270080566
"les vilaines rendent le stylo à sa maman et permettent l'accès aux escaliers, la vilaine rend le stylo à sa maman et permettent l'accès aux escaliers",long_vp_coord,1.0976815223693848,1.5404949188232422,4.236752033233643,2.387648582458496,1.6984128952026367,1.438797950744629,2.2916428248087564,1.8416198094685872
"la vilaine va au marché et permet l'accès aux escaliers, les vilaines vont au marché et permet l'accès aux escaliers",long_vp_coord,1.1685676574707031,-0.2283363342285174,-0.5520029067993164,2.2897229194641113,2.381333351135254,0.7823982238769531,0.1294094721476231,1.8178181648254395
"les vilaines vont au marché et permettent l'accès aux escaliers, la vilaine va au marché et permettent l'accès aux escaliers",long_vp_coord,-2.2160353660583496,0.1902451515197754,6.152203083038328,1.736900806427002,3.0571560859680176,2.398571014404297,1.3754709561665848,2.397542635599772
"le cuisinier casse le verre et rentre dans la chambre, les cuisiniers cassent le verre et rentre dans la chambre",long_vp_coord,1.9815368652343768,-0.42951107025146484,-0.49723052978515625,-0.010325431823730469,-0.2677736282348633,0.9171314239501953,0.3515984217325852,0.2130107879638672
"les cuisiniers cassent le verre et rentrent dans la chambre, le cuisinier casse le verre et rentrent dans la chambre",long_vp_coord,0.400886535644533,2.798722267150879,1.9568653106689453,5.392762184143063,4.98776912689209,4.880518913269041,1.718824704488119,5.087016741434732
"le cuisinier casse le verre et continue sur la route, les cuisiniers cassent le verre et continue sur la route",long_vp_coord,1.7839584350585938,-1.1649417877197248,-0.6758766174316388,-1.5244026184082031,-1.3261651992797852,-0.43262386322021484,-0.01895332336425663,-1.0943972269694011
"les cuisiniers cassent le verre et continuent sur la route, le cuisinier casse le verre et continuent sur la route",long_vp_coord,4.142344951629635,5.013054847717285,3.405466079711914,4.625503540039064,5.068101882934567,5.808486938476561,4.1869552930196114,5.1673641204833975
"le cuisinier casse le verre et suit le long chemin, les cuisiniers cassent le verre et suit le long chemin",long_vp_coord,0.6755266189575178,-1.005176544189455,-1.3308000564575195,-0.9042673110961932,-0.42351627349853693,-0.7661981582641602,-0.5534833272298189,-0.6979939142862968
"les cuisiniers cassent le verre et suivent le long chemin, le cuisinier casse le verre et suivent le long chemin",long_vp_coord,0.9810705184936523,3.101839542388916,2.89144229888916,3.6044540405273438,3.920778274536133,5.492598533630373,2.3247841199239097,4.339276949564616
"le cuisinier casse le verre et rend le stylo à sa maman, les cuisiniers cassent le verre et rend le stylo à sa maman",long_vp_coord,1.1634531021118164,-1.1565465927124041,-0.6070547103881836,-0.6343564987182617,-0.8338031768798846,-1.0149078369140625,-0.20004940032959043,-0.8276891708374029
"les cuisiniers cassent le verre et rendent le stylo à sa maman, le cuisinier casse le verre et rendent le stylo à sa maman",long_vp_coord,0.8824453353881836,5.930792331695557,4.095673561096191,2.781284332275389,4.242806434631348,5.227800369262695,3.636303742726644,4.083963712056478
"le cuisinier casse le verre et va au marché, les cuisiniers cassent le verre et va au marché",long_vp_coord,2.3513593673706055,0.3546304702758789,1.0084352493286133,-0.0329132080078125,-0.24887752532958984,0.2896308898925799,1.238141695658366,0.002613385518392519
"les cuisiniers cassent le verre et vont au marché, le cuisinier casse le verre et vont au marché",long_vp_coord,-0.03790187835693182,2.6303157806396467,0.43637466430663885,4.463356971740721,4.5474042892456055,5.568350315093994,1.009596188863118,4.8597038586934405
"le cuisinier casse le verre et permet l'accès aux escaliers, les cuisiniers cassent le verre et permet l'accès aux escaliers",long_vp_coord,0.40268898010253906,-1.755706787109375,-1.2728576660156232,-0.223602294921875,-0.298370361328125,-0.72955322265625,-0.8752918243408198,-0.41717529296875
"les cuisiniers cassent le verre et permettent l'accès aux escaliers, le cuisinier casse le verre et permettent l'accès aux escaliers",long_vp_coord,0.7464923858642614,3.0630712509155273,3.584349632263187,2.9835572242736816,4.596517562866212,6.2391839027404785,2.4646377563476585,4.606419563293457
"le cuisinier rentre dans la chambre et continue sur la route, les cuisiniers rentrent dans la chambre et continue sur la route",long_vp_coord,1.1278066635131836,-0.0007295608520507812,0.8927707672119141,1.0563302040100089,2.230024814605713,1.8146071434020996,0.6732826232910156,1.7003207206726072
"les cuisiniers rentrent dans la chambre et continuent sur la route, le cuisinier rentre dans la chambre et continuent sur la route",long_vp_coord,0.6729841232299787,0.6260595321655273,0.681636333465578,4.993101119995119,3.679220199584961,4.830077648162844,0.6602266629536947,4.5007996559143075
"le cuisinier rentre dans la chambre et suit le long chemin, les cuisiniers rentrent dans la chambre et suit le long chemin",long_vp_coord,-0.027484416961669922,-0.5815634727478018,0.2792959213256836,1.4951601028442383,2.851680278778076,2.08821964263916,-0.10991732279459605,2.145020008087158
"les cuisiniers rentrent dans la chambre et suivent le long chemin, le cuisinier rentre dans la chambre et suivent le long chemin",long_vp_coord,0.29237461090087713,3.050694465637209,1.1159553527832031,3.289353847503662,2.7233943939209,3.53558301925659,1.4863414764404297,3.1827770868937173
"le cuisinier rentre dans la chambre et rend le stylo à sa maman, les cuisiniers rentrent dans la chambre et rend le stylo à sa maman",long_vp_coord,0.24751853942871094,0.16595840454101562,1.3210172653198242,1.1991090774536133,1.919896125793457,2.2047996520996094,0.5781647364298502,1.7746016184488933
"les cuisiniers rentrent dans la chambre et rendent le stylo à sa maman, le cuisinier rentre dans la chambre et rendent le stylo à sa maman",long_vp_coord,0.250679016113283,1.2612357139587402,-0.42603206634521484,3.634537696838379,2.3225908279418945,4.000247478485107,0.36196088790893616,3.3191253344217935
"le cuisinier rentre dans la chambre et va au marché, les cuisiniers rentrent dans la chambre et va au marché",long_vp_coord,1.559469223022461,0.9719276428222656,1.1711387634277326,2.8040003776550293,3.1858181953430176,2.716953754425049,1.2341785430908196,2.9022574424743652
"les cuisiniers rentrent dans la chambre et vont au marché, le cuisinier rentre dans la chambre et vont au marché",long_vp_coord,1.3315887451171875,1.2819457054138184,0.6035661697387695,4.413654327392578,3.3819751739501953,4.103779315948486,1.0723668734232585,3.9664696057637534
"le cuisinier rentre dans la chambre et permet l'accès aux escaliers, les cuisiniers rentrent dans la chambre et permet l'accès aux escaliers",long_vp_coord,-0.4031639099121076,0.06715965270996094,0.46605300903320135,2.229367733001709,3.9630813598632812,1.6501421928405762,0.0433495839436849,2.614197095235189
"les cuisiniers rentrent dans la chambre et permettent l'accès aux escaliers, le cuisinier rentre dans la chambre et permettent l'accès aux escaliers",long_vp_coord,-0.13499021530151367,-0.1956520080566424,0.5137386322021484,4.124824523925781,4.770653724670408,6.487584590911865,0.061032136281330786,5.127687613169352
"le cuisinier continue sur la route et suit le long chemin, les cuisiniers continuent sur la route et suit le long chemin",long_vp_coord,0.1624126434326163,-0.3678922653198242,-1.1498746871948242,0.9640488624572754,1.7513160705566406,1.0656089782714844,-0.4517847696940107,1.2603246370951335
"les cuisiniers continuent sur la route et suivent le long chemin, le cuisinier continue sur la route et suivent le long chemin",long_vp_coord,0.43503618240356623,2.5116987228393555,1.985992431640625,3.797647476196291,2.567707061767578,3.161388397216797,1.6442424456278488,3.175580978393555
"le cuisinier continue sur la route et rend le stylo à sa maman, les cuisiniers continuent sur la route et rend le stylo à sa maman",long_vp_coord,-0.5031423568725586,-1.1737260818481445,0.10071849822998047,0.8589305877685547,1.3371906280517578,1.4917054176330566,-0.5253833134969076,1.2292755444844563
