sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13
le gamin près du constructeur casse,-15.501805305480957,-15.31083869934082,-16.731815338134766,-12.525678634643555,-13.751114845275879,-14.081829071044922
les gamins près du constructeur casse,-15.869132995605469,-16.309616088867188,-17.35468292236328,-12.598203659057617,-14.734210014343262,-15.247270584106445
le gamin près des constructeurs casse,-10.687740325927734,-11.702985763549805,-13.477444648742676,-10.594460487365723,-13.251199722290039,-12.069060325622559
les gamins près des constructeurs casse,-12.378199577331543,-12.718395233154297,-13.656527519226074,-12.904997825622559,-14.33857536315918,-14.937329292297363
les gamins près du constructeur cassent,-17.678767204284668,-15.438065528869629,-16.931106567382812,-11.960710525512695,-14.112473487854004,-16.69273567199707
le gamin près du constructeur cassent,-18.619657516479492,-15.240023612976074,-17.83486270904541,-14.82962942123413,-17.371521949768066,-17.773870944976807
les gamins près des constructeurs cassent,-12.819560050964355,-12.49087905883789,-13.191370010375977,-9.555827140808105,-12.68525505065918,-11.141081809997559
le gamin près des constructeurs cassent,-12.525445938110352,-11.683172225952148,-12.653693199157715,-11.112184524536133,-17.080321311950684,-11.289872169494629
le gamin devant le constructeur rentre,-11.782882690429688,-13.45665168762207,-13.471305847167969,-10.455585479736328,-12.938850402832031,-12.063501358032227
les gamins devant le constructeur rentre,-12.86120319366455,-15.007150650024414,-13.859477996826172,-12.088446617126465,-13.438023567199707,-13.860422134399414
le gamin devant les constructeurs rentre,-11.276999473571777,-13.016877174377441,-12.332479476928711,-11.480347633361816,-11.0906400680542,-11.529579162597656
les gamins devant les constructeurs rentre,-12.521145820617676,-14.031717300415039,-12.437602043151855,-12.909997940063477,-12.455025672912598,-13.802085876464844
les gamins devant le constructeur rentrent,-14.625995635986328,-16.898540496826172,-16.262500762939453,-8.21270751953125,-9.952051162719727,-6.891375541687012
le gamin devant le constructeur rentrent,-16.095169067382812,-16.858549118041992,-17.64737319946289,-13.771951675415039,-15.281806945800781,-12.876235961914062
les gamins devant les constructeurs rentrent,-10.991926193237305,-10.621988296508789,-10.535396575927734,-9.748266220092773,-9.005393981933594,-8.520607948303223
le gamin devant les constructeurs rentrent,-11.129374504089355,-10.394402503967285,-11.41832447052002,-11.80253791809082,-13.991884231567383,-12.771964073181152
le gamin derrière le constructeur rentre,-11.683293342590332,-13.544042587280273,-13.59646224975586,-10.956759452819824,-12.424100875854492,-11.210807800292969
les gamins derrière le constructeur rentre,-12.840867042541504,-15.107324600219727,-13.881413459777832,-11.696080207824707,-13.457537651062012,-12.9810791015625
le gamin derrière les constructeurs rentre,-11.19165325164795,-13.044357299804688,-12.559303283691406,-12.331352233886719,-11.368754386901855,-10.930416107177734
les gamins derrière les constructeurs rentre,-12.396129608154297,-14.195293426513672,-12.387659072875977,-13.293895721435547,-13.447860717773438,-12.917891502380371
les gamins derrière le constructeur rentrent,-14.522098541259766,-17.138063430786133,-16.35711669921875,-10.379904747009277,-9.713918685913086,-7.51393985748291
le gamin derrière le constructeur rentrent,-15.913141250610352,-17.10979461669922,-17.804332733154297,-17.655455589294434,-16.748671054840088,-13.13431167602539
les gamins derrière les constructeurs rentrent,-10.720487594604492,-11.030624389648438,-10.125431060791016,-10.463996887207031,-8.351272583007812,-8.632699966430664
le gamin derrière les constructeurs rentrent,-10.850534439086914,-10.602909088134766,-10.917441368103027,-11.48027229309082,-14.27188491821289,-11.853964805603027
le gamin en face du constructeur rentre,-11.756850242614746,-13.190860748291016,-13.58824634552002,-10.823486328125,-13.259101867675781,-12.275552749633789
les gamins en face du constructeur rentre,-12.998894691467285,-13.849456787109375,-13.971701622009277,-12.74832534790039,-13.968010902404785,-14.448357582092285
le gamin en face des constructeurs rentre,-11.715226173400879,-13.520423889160156,-13.03847885131836,-11.581684112548828,-11.398120880126953,-12.47329330444336
les gamins en face des constructeurs rentre,-12.52277946472168,-14.088420867919922,-12.903247833251953,-13.522607803344727,-13.001728057861328,-15.062604904174805
les gamins en face du constructeur rentrent,-14.300169944763184,-14.824416160583496,-16.872392654418945,-8.598379135131836,-9.640008926391602,-7.446515083312988
le gamin en face du constructeur rentrent,-14.99561882019043,-15.260810852050781,-17.32553482055664,-15.071173667907715,-15.151521682739258,-12.59426212310791
les gamins en face des constructeurs rentrent,-11.758626937866211,-11.647894859313965,-11.525544166564941,-9.649112701416016,-8.633535385131836,-8.639079093933105
le gamin en face des constructeurs rentrent,-11.899373054504395,-11.521933555603027,-12.366772651672363,-12.371847152709961,-12.641494750976562,-12.464021682739258
le gamin à côté du constructeur rentre,-12.648310661315918,-13.820415496826172,-14.470715522766113,-10.752585411071777,-12.814407348632812,-12.507325172424316
les gamins à côté du constructeur rentre,-13.592001914978027,-14.814777374267578,-14.381624221801758,-11.694021224975586,-13.391312599182129,-14.238382339477539
le gamin à côté des constructeurs rentre,-12.653789520263672,-13.592658042907715,-13.544304847717285,-12.128080368041992,-10.988136291503906,-11.420687675476074
les gamins à côté des constructeurs rentre,-13.610712051391602,-14.661346435546875,-13.26819133758545,-13.312774658203125,-12.5772066116333,-13.327362060546875
les gamins à côté du constructeur rentrent,-14.49860668182373,-16.640268325805664,-16.43841552734375,-9.606949806213379,-9.823262214660645,-8.857351303100586
le gamin à côté du constructeur rentrent,-15.574533462524414,-16.779327392578125,-17.871196746826172,-16.070334434509277,-16.80379581451416,-13.352424621582031
les gamins à côté des constructeurs rentrent,-11.977492332458496,-12.283615112304688,-11.74412727355957,-10.990584373474121,-8.985811233520508,-9.47254753112793
le gamin à côté des constructeurs rentrent,-11.836687088012695,-11.858309745788574,-12.649163246154785,-13.034339904785156,-13.209431648254395,-12.68117904663086
le gamin près du constructeur rentre,-12.34672737121582,-13.890275955200195,-14.063794136047363,-10.613958358764648,-12.64888858795166,-12.057456016540527
les gamins près du constructeur rentre,-13.78335952758789,-15.048832893371582,-14.152173042297363,-12.084632873535156,-13.375351905822754,-14.048828125
le gamin près des constructeurs rentre,-12.110586166381836,-13.596534729003906,-12.88117790222168,-11.716287612915039,-10.743535041809082,-11.289887428283691
les gamins près des constructeurs rentre,-13.403993606567383,-14.578874588012695,-12.745016098022461,-13.243454933166504,-12.342557907104492,-13.8225679397583
les gamins près du constructeur rentrent,-14.861417770385742,-16.061241149902344,-16.567951202392578,-9.375560760498047,-9.541781425476074,-7.749256610870361
le gamin près du constructeur rentrent,-15.91370964050293,-16.37706756591797,-18.049718856811523,-16.611966133117676,-17.649641513824463,-12.924718856811523
les gamins près des constructeurs rentrent,-11.715139389038086,-12.288578033447266,-11.40759563446045,-9.87696647644043,-8.128155708312988,-8.717422485351562
le gamin près des constructeurs rentrent,-11.661602020263672,-12.041827201843262,-12.296120643615723,-12.75461483001709,-15.555808067321777,-13.364638328552246
le gamin devant le constructeur continue,-13.583704948425293,-14.329697608947754,-15.032149314880371,-7.683305263519287,-8.724136352539062,-8.012918472290039
les gamins devant le constructeur continue,-13.992114067077637,-14.953811645507812,-14.85875129699707,-8.758328437805176,-8.959851264953613,-8.835477828979492
le gamin devant les constructeurs continue,-11.362893104553223,-13.515783309936523,-13.12451457977295,-8.656298637390137,-8.133403778076172,-8.730287551879883
les gamins devant les constructeurs continue,-12.457254409790039,-14.029156684875488,-13.028258323669434,-10.16100025177002,-9.157159805297852,-9.989238739013672
les gamins devant le constructeur continuent,-21.935694694519043,-22.8294734954834,-18.009521484375,-7.9584503173828125,-8.449606895446777,-7.710620403289795
le gamin devant le constructeur continuent,-22.613999366760254,-20.953510761260986,-19.901344299316406,-12.640361785888672,-12.74061393737793,-12.349373817443848
les gamins devant les constructeurs continuent,-20.679797649383545,-19.15208148956299,-13.344171524047852,-7.161733150482178,-6.348493576049805,-7.220399379730225
le gamin devant les constructeurs continuent,-17.86674976348877,-17.54267454147339,-12.808342933654785,-10.04627513885498,-10.25082015991211,-10.711856842041016
le gamin derrière le constructeur continue,-13.61786937713623,-14.276576042175293,-15.001766204833984,-7.544508934020996,-7.273662567138672,-7.650718688964844
les gamins derrière le constructeur continue,-13.968490600585938,-14.88541030883789,-14.717594146728516,-8.100592613220215,-8.30244255065918,-8.878351211547852
le gamin derrière les constructeurs continue,-11.265942573547363,-13.222875595092773,-12.862838745117188,-8.6123628616333,-7.210627555847168,-8.604757308959961
les gamins derrière les constructeurs continue,-12.474392890930176,-13.795550346374512,-12.660964965820312,-9.498299598693848,-9.341034889221191,-10.129890441894531
les gamins derrière le constructeur continuent,-21.70235776901245,-22.71764850616455,-17.933504104614258,-8.892793655395508,-8.199703216552734,-7.759180068969727
le gamin derrière le constructeur continuent,-22.628920555114746,-21.154492378234863,-19.783936500549316,-12.9751615524292,-12.657513618469238,-11.892492294311523
les gamins derrière les constructeurs continuent,-20.642179489135742,-19.14237070083618,-13.288010597229004,-6.533663749694824,-6.250178337097168,-6.651912689208984
le gamin derrière les constructeurs continuent,-18.260944843292236,-17.393791675567627,-12.836244583129883,-7.860416412353516,-8.927522659301758,-9.252758979797363
le gamin en face du constructeur continue,-12.610803604125977,-13.010507583618164,-13.935359954833984,-7.7182393074035645,-9.124277114868164,-8.190267562866211
les gamins en face du constructeur continue,-13.26436996459961,-13.29301929473877,-14.284612655639648,-9.09427547454834,-9.451703071594238,-9.316936492919922
le gamin en face des constructeurs continue,-11.466225624084473,-13.006701469421387,-14.014724731445312,-9.236799240112305,-8.305131912231445,-9.663538932800293
les gamins en face des constructeurs continue,-11.9927396774292,-13.045621871948242,-13.860761642456055,-10.77621841430664,-10.012138366699219,-10.874824523925781
les gamins en face du constructeur continuent,-20.597747802734375,-18.30322265625,-18.422167778015137,-7.186594486236572,-8.21458625793457,-7.690938949584961
le gamin en face du constructeur continuent,-21.45426034927368,-16.987392902374268,-19.854549407958984,-12.29111385345459,-12.684374809265137,-12.822741508483887
les gamins en face des constructeurs continuent,-21.46586036682129,-17.99348258972168,-14.324326515197754,-7.600454330444336,-6.115146160125732,-7.053952693939209
le gamin en face des constructeurs continuent,-20.427297592163086,-17.000073432922363,-14.089531898498535,-11.158561706542969,-9.858078956604004,-11.677943229675293
le gamin à côté du constructeur continue,-13.330474853515625,-13.989112854003906,-15.00086498260498,-7.680912017822266,-7.945096492767334,-8.3314208984375
les gamins à côté du constructeur continue,-13.803167343139648,-14.393619537353516,-14.920663833618164,-8.248334884643555,-8.413416862487793,-9.708781242370605
le gamin à côté des constructeurs continue,-12.243656158447266,-13.611797332763672,-14.667834281921387,-8.75076675415039,-7.783054351806641,-9.036270141601562
les gamins à côté des constructeurs continue,-13.083989143371582,-13.79789924621582,-14.374149322509766,-9.94190502166748,-9.151034355163574,-10.127961158752441
les gamins à côté du constructeur continuent,-21.816892623901367,-21.932373046875,-18.013813972473145,-8.190178871154785,-7.5186591148376465,-8.343091011047363
le gamin à côté du constructeur continuent,-22.656237602233887,-19.609707832336426,-19.431714057922363,-12.361477851867676,-11.649117469787598,-12.173312187194824
les gamins à côté des constructeurs continuent,-23.004416465759277,-20.18842315673828,-14.575313568115234,-8.4601411819458,-6.200554370880127,-7.12295389175415
le gamin à côté des constructeurs continuent,-21.594626426696777,-18.315843105316162,-14.54944133758545,-10.679924011230469,-9.821741104125977,-10.825573921203613
le gamin près du constructeur continue,-13.67231559753418,-14.030285835266113,-14.786961555480957,-7.356106758117676,-7.960563659667969,-7.835357666015625
les gamins près du constructeur continue,-14.320173263549805,-14.375434875488281,-14.660017013549805,-8.239686012268066,-8.61995792388916,-9.304758071899414
le gamin près des constructeurs continue,-12.027338981628418,-13.607086181640625,-14.141084671020508,-8.39535140991211,-7.458914279937744,-8.695813179016113
les gamins près des constructeurs continue,-13.126930236816406,-13.825389862060547,-13.84915828704834,-9.827831268310547,-9.35905647277832,-10.417420387268066
les gamins près du constructeur continuent,-21.69535541534424,-20.179491996765137,-18.529766082763672,-7.659256935119629,-7.882515907287598,-7.7027788162231445
le gamin près du constructeur continuent,-22.66109561920166,-18.60079050064087,-20.586510181427002,-12.754881858825684,-12.43920612335205,-11.702685356140137
les gamins près des constructeurs continuent,-22.086358070373535,-20.043172359466553,-13.848320007324219,-7.643068790435791,-6.104455471038818,-6.822240829467773
le gamin près des constructeurs continuent,-19.939180850982666,-18.300023555755615,-13.488974571228027,-10.982704162597656,-11.015945434570312,-11.359017372131348
le gamin devant le constructeur suit,-15.47690200805664,-14.980998039245605,-17.514482498168945,-9.78210163116455,-9.173295974731445,-9.233152389526367
les gamins devant le constructeur suit,-15.663873672485352,-15.006471633911133,-16.879371643066406,-10.82067584991455,-9.941021919250488,-10.275863647460938
le gamin devant les constructeurs suit,-13.320047378540039,-13.002875328063965,-13.15921688079834,-9.680540084838867,-10.64612102508545,-9.590301513671875
les gamins devant les constructeurs suit,-14.240139961242676,-13.904130935668945,-13.394526481628418,-11.948100090026855,-12.058876037597656,-12.2611722946167
les gamins devant le constructeur suivent,-16.973743438720703,-16.02149486541748,-16.54686737060547,-9.266777992248535,-9.278992652893066,-7.907065391540527
le gamin devant le constructeur suivent,-17.149076461791992,-16.437549591064453,-18.570199012756348,-13.787543296813965,-12.621729850769043,-12.308357238769531
les gamins devant les constructeurs suivent,-14.26014518737793,-11.91713809967041,-13.828573226928711,-10.435012817382812,-8.537690162658691,-8.54758071899414
le gamin devant les constructeurs suivent,-13.229524612426758,-11.760200500488281,-14.575328826904297,-12.692008972167969,-11.883235931396484,-11.440774917602539
le gamin derrière le constructeur suit,-15.234964370727539,-15.07286262512207,-17.47978973388672,-9.921788215637207,-8.598193168640137,-9.50174331665039
les gamins derrière le constructeur suit,-15.536324501037598,-15.189876556396484,-16.819704055786133,-10.251044273376465,-10.016249656677246,-10.726702690124512
le gamin derrière les constructeurs suit,-12.87160873413086,-12.967082977294922,-12.926727294921875,-10.157408714294434,-10.26852798461914,-10.557016372680664
les gamins derrière les constructeurs suit,-13.800619125366211,-14.017781257629395,-12.93423080444336,-11.829767227172852,-12.488197326660156,-12.772795677185059
les gamins derrière le constructeur suivent,-16.888537406921387,-15.756037712097168,-16.444311141967773,-11.259294509887695,-9.632436752319336,-8.775788307189941
le gamin derrière le constructeur suivent,-17.179387092590332,-16.171680450439453,-18.644117832183838,-15.430537223815918,-13.126758575439453,-12.548456192016602
les gamins derrière les constructeurs suivent,-14.022292137145996,-11.97830581665039,-13.485265731811523,-10.915255546569824,-7.829808235168457,-9.0054292678833
le gamin derrière les constructeurs suivent,-12.956886291503906,-11.68985652923584,-14.39625358581543,-11.943333625793457,-10.647857666015625,-11.562387466430664
le gamin en face du constructeur suit,-14.936049461364746,-14.568093299865723,-18.368438720703125,-9.747161865234375,-8.925994873046875,-9.610614776611328
les gamins en face du constructeur suit,-15.316634178161621,-14.269123077392578,-18.121042251586914,-11.304564476013184,-10.333578109741211,-11.395560264587402
le gamin en face des constructeurs suit,-13.382136344909668,-13.264060020446777,-14.374430656433105,-10.126774787902832,-10.036369323730469,-10.080392837524414
les gamins en face des constructeurs suit,-13.900717735290527,-13.767120361328125,-14.437920570373535,-12.498800277709961,-12.926023483276367,-13.152338027954102
les gamins en face du constructeur suivent,-17.146554470062256,-14.939826965332031,-18.845839500427246,-8.68563461303711,-8.885754585266113,-9.439813613891602
le gamin en face du constructeur suivent,-16.8310489654541,-15.21759033203125,-20.005906581878662,-13.791104316711426,-12.40160846710205,-14.039457321166992
les gamins en face des constructeurs suivent,-14.879217147827148,-11.778461456298828,-15.428257942199707,-10.749164581298828,-8.040571212768555,-9.417844772338867
le gamin en face des constructeurs suivent,-14.474742889404297,-11.601419448852539,-16.17232894897461,-13.884490966796875,-11.433448791503906,-13.113042831420898
le gamin à côté du constructeur suit,-15.644343376159668,-15.659406661987305,-18.340988159179688,-11.303154945373535,-9.550604820251465,-10.836688995361328
les gamins à côté du constructeur suit,-15.444910049438477,-15.621692657470703,-17.66578483581543,-11.883872032165527,-10.435880661010742,-12.876581192016602
le gamin à côté des constructeurs suit,-13.891700744628906,-13.816960334777832,-14.371183395385742,-11.537293434143066,-10.812342643737793,-10.601648330688477
les gamins à côté des constructeurs suit,-14.635504722595215,-14.770140647888184,-14.491678237915039,-13.014121055603027,-12.527840614318848,-13.054035186767578
les gamins à côté du constructeur suivent,-17.57566785812378,-17.36359214782715,-18.975314140319824,-10.144824981689453,-9.137444496154785,-10.764223098754883
le gamin à côté du constructeur suivent,-17.562286853790283,-17.558361053466797,-20.662148475646973,-14.328828811645508,-12.067497253417969,-13.828967094421387
les gamins à côté des constructeurs suivent,-15.310623168945312,-13.601571083068848,-15.8458833694458,-12.037091255187988,-8.469717025756836,-9.982501029968262
le gamin à côté des constructeurs suivent,-14.592422485351562,-13.015132904052734,-16.48738193511963,-13.94630241394043,-11.597893714904785,-12.994683265686035
le gamin près du constructeur suit,-16.28493309020996,-15.719806671142578,-18.501930236816406,-10.40424633026123,-9.06008243560791,-9.874335289001465
les gamins près du constructeur suit,-16.565813064575195,-15.403919219970703,-17.891910552978516,-11.498666763305664,-10.430113792419434,-11.710803985595703
le gamin près des constructeurs suit,-13.566107749938965,-14.140844345092773,-13.764432907104492,-10.717177391052246,-10.760066032409668,-10.085963249206543
les gamins près des constructeurs suit,-14.493921279907227,-15.029275894165039,-14.030522346496582,-12.89025592803955,-12.725017547607422,-13.210495948791504
les gamins près du constructeur suivent,-17.80860471725464,-15.792770385742188,-17.85728931427002,-9.049112319946289,-8.944766998291016,-9.665282249450684
le gamin près du constructeur suivent,-17.788107872009277,-16.420907974243164,-19.90239906311035,-14.065969467163086,-12.488288879394531,-13.179744720458984
les gamins près des constructeurs suivent,-15.177241325378418,-12.495169639587402,-15.20751667022705,-11.089920043945312,-7.7887067794799805,-9.58537483215332
le gamin près des constructeurs suivent,-14.357168197631836,-12.098621368408203,-16.116997718811035,-14.116806983947754,-12.621197700500488,-13.35645580291748
le gamin devant le constructeur rend,-15.839221000671387,-13.874717712402344,-17.002641677856445,-11.68565845489502,-14.08731460571289,-11.106986999511719
les gamins devant le constructeur rend,-16.104711532592773,-15.016051292419434,-16.82679557800293,-12.42250919342041,-12.917832374572754,-11.101054191589355
le gamin devant les constructeurs rend,-12.833328247070312,-12.81316089630127,-13.777097702026367,-8.037160873413086,-9.215055465698242,-7.8939666748046875
les gamins devant les constructeurs rend,-13.980813980102539,-13.776118278503418,-14.16186809539795,-9.190141677856445,-8.828664779663086,-8.785558700561523
les gamins devant le constructeur rendent,-17.712604522705078,-19.55689287185669,-19.169580459594727,-10.5219087600708,-9.323413848876953,-9.067852020263672
le gamin devant le constructeur rendent,-17.306818962097168,-18.931684494018555,-20.72590446472168,-13.754266738891602,-13.707456588745117,-13.023538589477539
les gamins devant les constructeurs rendent,-15.192317962646484,-17.442776679992676,-17.518826484680176,-9.37517261505127,-8.11994457244873,-7.9246039390563965
le gamin devant les constructeurs rendent,-13.669925689697266,-16.81688117980957,-16.61835289001465,-11.457587242126465,-11.859671592712402,-10.630861282348633
le gamin derrière le constructeur rend,-15.88868522644043,-14.094132423400879,-16.731712341308594,-11.295392036437988,-13.033502578735352,-9.625242233276367
les gamins derrière le constructeur rend,-16.076446533203125,-15.21734619140625,-16.59274673461914,-11.505895614624023,-12.891201972961426,-10.205031394958496
le gamin derrière les constructeurs rend,-12.833917617797852,-12.903270721435547,-13.593428611755371,-8.573522567749023,-7.997160911560059,-8.125219345092773
les gamins derrière les constructeurs rend,-14.026660919189453,-14.013242721557617,-13.853049278259277,-9.11790657043457,-9.092520713806152,-9.105457305908203
les gamins derrière le constructeur rendent,-17.75993251800537,-19.387913703918457,-18.90955352783203,-10.996039390563965,-10.259227752685547,-8.789158821105957
le gamin derrière le constructeur rendent,-17.516140937805176,-18.966338634490967,-20.29953145980835,-14.009666442871094,-14.353317260742188,-12.186145782470703
les gamins derrière les constructeurs rendent,-15.283454895019531,-17.51589584350586,-17.39173984527588,-9.81497573852539,-9.01475715637207,-7.777513027191162
le gamin derrière les constructeurs rendent,-13.747504234313965,-16.816582679748535,-16.722739219665527,-10.660900115966797,-11.76974868774414,-9.970958709716797
le gamin en face du constructeur rend,-14.780342102050781,-12.83394718170166,-16.246654510498047,-10.443290710449219,-13.34870719909668,-10.399282455444336
les gamins en face du constructeur rend,-15.195595741271973,-13.626623153686523,-16.486234664916992,-11.322652816772461,-12.685083389282227,-10.909757614135742
le gamin en face des constructeurs rend,-12.601554870605469,-12.021138191223145,-13.563562393188477,-7.70058012008667,-8.232640266418457,-8.151809692382812
les gamins en face des constructeurs rend,-13.064709663391113,-12.776250839233398,-13.938596725463867,-8.90088939666748,-8.7398681640625,-9.349014282226562
les gamins en face du constructeur rendent,-17.05762767791748,-18.59642219543457,-21.099220752716064,-9.00484561920166,-9.44900131225586,-8.974281311035156
le gamin en face du constructeur rendent,-16.80733871459961,-17.934869289398193,-21.521392345428467,-12.97569465637207,-13.462882995605469,-13.059906005859375
les gamins en face des constructeurs rendent,-14.266691207885742,-16.875779151916504,-19.212661743164062,-8.729883193969727,-7.821409225463867,-7.485261917114258
le gamin en face des constructeurs rendent,-13.539593696594238,-16.110563278198242,-18.508768558502197,-11.779297828674316,-11.293814659118652,-10.83104133605957
le gamin à côté du constructeur rend,-15.96463680267334,-14.722089767456055,-16.86409568786621,-10.367974281311035,-13.525796890258789,-9.880066871643066
les gamins à côté du constructeur rend,-16.04460334777832,-15.70441722869873,-16.503292083740234,-10.789273262023926,-13.45953369140625,-10.884514808654785
le gamin à côté des constructeurs rend,-13.440003395080566,-12.748123168945312,-13.776031494140625,-7.861281394958496,-8.250936508178711,-7.828063011169434
les gamins à côté des constructeurs rend,-14.293022155761719,-13.878458976745605,-13.971968650817871,-8.717281341552734,-8.757295608520508,-8.589056015014648
les gamins à côté du constructeur rendent,-19.217788696289062,-20.548282623291016,-21.144924640655518,-9.51747989654541,-9.886631965637207,-8.973177909851074
le gamin à côté du constructeur rendent,-18.586714267730713,-19.801964282989502,-22.067891120910645,-12.672489166259766,-13.188533782958984,-11.880515098571777
les gamins à côté des constructeurs rendent,-16.349620819091797,-18.442543983459473,-19.420716762542725,-9.951658248901367,-9.106760025024414,-7.75856351852417
le gamin à côté des constructeurs rendent,-14.781819343566895,-17.287307739257812,-18.866196632385254,-11.585264205932617,-12.313457489013672,-10.788207054138184
le gamin près du constructeur rend,-15.791757583618164,-14.141144752502441,-17.308378219604492,-10.620869636535645,-13.494912147521973,-10.160290718078613
les gamins près du constructeur rend,-16.17926025390625,-15.183451652526855,-17.059228897094727,-11.279444694519043,-13.214180946350098,-11.01871109008789
le gamin près des constructeurs rend,-12.926298141479492,-13.050676345825195,-13.473031997680664,-7.675511360168457,-8.428900718688965,-7.9682135581970215
les gamins près des constructeurs rend,-14.150457382202148,-14.117502212524414,-13.825693130493164,-8.729724884033203,-8.587915420532227,-8.986824989318848
les gamins près du constructeur rendent,-18.537484645843506,-19.58177089691162,-20.94533920288086,-9.630281448364258,-10.073238372802734,-8.942808151245117
le gamin près du constructeur rendent,-17.835925102233887,-19.116677284240723,-21.858903408050537,-13.29909610748291,-14.102656364440918,-12.072625160217285
les gamins près des constructeurs rendent,-15.929725646972656,-17.783470153808594,-18.57956886291504,-9.50252914428711,-8.587202072143555,-7.8138651847839355
