sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13
les gamins que les constructeurs aiment continuent,-7.927901268005371,-6.588436603546143,-6.204821586608887,-12.624082565307617,-16.67380428314209,-9.28427505493164
les gamins que le constructeur aiment continuent,-14.157200813293457,-14.168235778808594,-14.799978256225586,-10.539813995361328,-13.448519706726074,-8.433465003967285
le gamin que le constructeur aime suit,-13.459864616394043,-11.850855827331543,-12.608436584472656,-11.258194923400879,-11.142702102661133,-12.649099349975586
le gamin que les constructeurs aime suit,-10.665693283081055,-10.044479370117188,-8.550941467285156,-11.572012901306152,-13.100968360900879,-11.9677152633667
le gamin que les constructeurs aiment suit,-7.89909553527832,-5.855360507965088,-6.265788555145264,-12.246790885925293,-15.610758781433105,-9.520057678222656
le gamin que le constructeur aiment suit,-15.080303192138672,-13.524367332458496,-15.761214256286621,-11.79801082611084,-16.886540412902832,-10.934985160827637
les gamins que le constructeur aime suivent,-14.13156509399414,-14.156982421875,-13.261747360229492,-11.993352890014648,-11.213923454284668,-13.44697380065918
les gamins que les constructeurs aime suivent,-11.094779968261719,-10.901082038879395,-8.519608497619629,-12.442355155944824,-13.006834983825684,-12.338091850280762
les gamins que les constructeurs aiment suivent,-7.927901268005371,-6.588431358337402,-6.204823970794678,-12.624082565307617,-16.67380428314209,-9.28427505493164
les gamins que le constructeur aiment suivent,-14.157200813293457,-14.168235778808594,-14.799978256225586,-10.539813995361328,-13.448519706726074,-8.433465003967285
le gamin que le constructeur aime rend,-13.459864616394043,-11.850855827331543,-12.608436584472656,-11.258194923400879,-11.142702102661133,-12.649099349975586
le gamin que les constructeurs aime rend,-10.665693283081055,-10.044479370117188,-8.550941467285156,-11.572012901306152,-13.100968360900879,-11.9677152633667
le gamin que les constructeurs aiment rend,-7.89909553527832,-5.855360507965088,-6.265788555145264,-12.246790885925293,-15.610758781433105,-9.520057678222656
le gamin que le constructeur aiment rend,-15.080303192138672,-13.524367332458496,-15.761214256286621,-11.79801082611084,-16.886540412902832,-10.934985160827637
les gamins que le constructeur aime rendent,-14.13156509399414,-14.156982421875,-13.261747360229492,-11.993352890014648,-11.213923454284668,-13.44697380065918
les gamins que les constructeurs aime rendent,-11.094779968261719,-10.901082038879395,-8.519608497619629,-12.442355155944824,-13.006834983825684,-12.338091850280762
les gamins que les constructeurs aiment rendent,-7.927901268005371,-6.588431358337402,-6.204823970794678,-12.624082565307617,-16.67380428314209,-9.28427505493164
les gamins que le constructeur aiment rendent,-14.157200813293457,-14.168235778808594,-14.799978256225586,-10.539813995361328,-13.448519706726074,-8.433465003967285
le gamin que le constructeur aime va,-13.459864616394043,-11.850855827331543,-12.608436584472656,-11.258194923400879,-11.142702102661133,-12.649099349975586
le gamin que les constructeurs aime va,-10.665693283081055,-10.044479370117188,-8.550941467285156,-11.572012901306152,-13.100968360900879,-11.9677152633667
le gamin que les constructeurs aiment va,-7.89909553527832,-5.855360507965088,-6.265788555145264,-12.246790885925293,-15.610758781433105,-9.520057678222656
le gamin que le constructeur aiment va,-15.080303192138672,-13.524367332458496,-15.761214256286621,-11.79801082611084,-16.886540412902832,-10.934985160827637
les gamins que le constructeur aime vont,-14.13156509399414,-14.156982421875,-13.261747360229492,-11.993352890014648,-11.213923454284668,-13.44697380065918
les gamins que les constructeurs aime vont,-11.094779968261719,-10.901082038879395,-8.519608497619629,-12.442355155944824,-13.006834983825684,-12.338091850280762
les gamins que les constructeurs aiment vont,-7.927901268005371,-6.588431358337402,-6.204823970794678,-12.624082565307617,-16.67380428314209,-9.28427505493164
les gamins que le constructeur aiment vont,-14.157200813293457,-14.168235778808594,-14.799978256225586,-10.539813995361328,-13.448519706726074,-8.433465003967285
le gamin que le constructeur aime permet,-13.459864616394043,-11.850855827331543,-12.608436584472656,-11.258194923400879,-11.142702102661133,-12.649099349975586
le gamin que les constructeurs aime permet,-10.665693283081055,-10.044479370117188,-8.550941467285156,-11.572012901306152,-13.100968360900879,-11.9677152633667
le gamin que les constructeurs aiment permet,-7.89909553527832,-5.855360507965088,-6.265788555145264,-12.246790885925293,-15.610758781433105,-9.520057678222656
le gamin que le constructeur aiment permet,-15.080303192138672,-13.524367332458496,-15.761214256286621,-11.79801082611084,-16.886540412902832,-10.934985160827637
les gamins que le constructeur aime permettent,-14.13156509399414,-14.156982421875,-13.261747360229492,-11.993352890014648,-11.213923454284668,-13.44697380065918
les gamins que les constructeurs aime permettent,-11.094779968261719,-10.901086807250977,-8.519607543945312,-12.442355155944824,-13.006834983825684,-12.338091850280762
les gamins que les constructeurs aiment permettent,-7.927901268005371,-6.588436603546143,-6.204821586608887,-12.624082565307617,-16.67380428314209,-9.28427505493164
les gamins que le constructeur aiment permettent,-14.157200813293457,-14.168235778808594,-14.799978256225586,-10.539813995361328,-13.448519706726074,-8.433465003967285
le gamin que le docteur aime casse,-5.264830112457275,-4.466707229614258,-4.563917636871338,-11.01008415222168,-10.109091758728027,-10.497682571411133
le gamin que les docteurs aime casse,-9.855250358581543,-8.73521900177002,-7.004477024078369,-12.922775268554688,-12.494550704956055,-10.237469673156738
le gamin que les docteurs aiment casse,-7.36870002746582,-6.156105041503906,-5.648782730102539,-11.781474113464355,-14.622417449951172,-9.18157958984375
le gamin que le docteur aiment casse,-9.729363441467285,-9.587821960449219,-10.757514953613281,-13.9045991897583,-17.27906036376953,-19.99793815612793
les gamins que le docteur aime cassent,-5.399957180023193,-5.3152618408203125,-3.787947654724121,-11.473203659057617,-10.369068145751953,-11.16318130493164
les gamins que les docteurs aime cassent,-10.10948371887207,-9.655717849731445,-6.666794300079346,-13.42383098602295,-12.696441650390625,-11.104622840881348
les gamins que les docteurs aiment cassent,-7.427407264709473,-6.652910232543945,-5.497435569763184,-11.43602466583252,-15.063838005065918,-9.042521476745605
les gamins que le docteur aiment cassent,-8.282133102416992,-7.8381733894348145,-8.969223976135254,-13.17190170288086,-16.581640243530273,-19.304819107055664
le gamin que le docteur aime rentre,-5.264830112457275,-4.466707229614258,-4.563917636871338,-11.01008415222168,-10.109091758728027,-10.497682571411133
le gamin que les docteurs aime rentre,-9.855250358581543,-8.73521900177002,-7.004477024078369,-12.922775268554688,-12.494550704956055,-10.237469673156738
le gamin que les docteurs aiment rentre,-7.36870002746582,-6.156105041503906,-5.648782730102539,-11.781474113464355,-14.622417449951172,-9.18157958984375
le gamin que le docteur aiment rentre,-9.729363441467285,-9.587821960449219,-10.757514953613281,-13.9045991897583,-17.27906036376953,-19.99793815612793
les gamins que le docteur aime rentrent,-5.399957180023193,-5.3152618408203125,-3.787947654724121,-11.473203659057617,-10.369068145751953,-11.16318130493164
les gamins que les docteurs aime rentrent,-10.10948371887207,-9.655717849731445,-6.666794300079346,-13.42383098602295,-12.696441650390625,-11.104622840881348
les gamins que les docteurs aiment rentrent,-7.427407264709473,-6.652910232543945,-5.497435569763184,-11.43602466583252,-15.063838005065918,-9.042521476745605
les gamins que le docteur aiment rentrent,-8.282133102416992,-7.8381733894348145,-8.969223976135254,-13.17190170288086,-16.581640243530273,-19.304819107055664
le gamin que le docteur aime continue,-5.264830112457275,-4.466707229614258,-4.563917636871338,-11.01008415222168,-10.109091758728027,-10.497682571411133
le gamin que les docteurs aime continue,-9.855250358581543,-8.73521900177002,-7.004477024078369,-12.922775268554688,-12.494550704956055,-10.237469673156738
le gamin que les docteurs aiment continue,-7.36870002746582,-6.156105041503906,-5.648782730102539,-11.781474113464355,-14.622417449951172,-9.18157958984375
le gamin que le docteur aiment continue,-9.729363441467285,-9.587821960449219,-10.757514953613281,-13.9045991897583,-17.27906036376953,-19.99793815612793
les gamins que le docteur aime continuent,-5.399957180023193,-5.3152618408203125,-3.787947654724121,-11.473203659057617,-10.369068145751953,-11.16318130493164
les gamins que les docteurs aime continuent,-10.10948371887207,-9.655717849731445,-6.666794300079346,-13.42383098602295,-12.696441650390625,-11.104622840881348
les gamins que les docteurs aiment continuent,-7.427407264709473,-6.652910232543945,-5.497435569763184,-11.43602466583252,-15.063838005065918,-9.042521476745605
les gamins que le docteur aiment continuent,-8.282133102416992,-7.8381733894348145,-8.969223976135254,-13.17190170288086,-16.581640243530273,-19.304819107055664
le gamin que le docteur aime suit,-5.264830112457275,-4.466707229614258,-4.563917636871338,-11.01008415222168,-10.109091758728027,-10.497682571411133
le gamin que les docteurs aime suit,-9.855250358581543,-8.73521900177002,-7.004477024078369,-12.922775268554688,-12.494550704956055,-10.237469673156738
le gamin que les docteurs aiment suit,-7.36870002746582,-6.156105041503906,-5.648782730102539,-11.781474113464355,-14.622417449951172,-9.18157958984375
le gamin que le docteur aiment suit,-9.729363441467285,-9.587821960449219,-10.757514953613281,-13.9045991897583,-17.27906036376953,-19.99793815612793
les gamins que le docteur aime suivent,-5.399957180023193,-5.3152618408203125,-3.787947654724121,-11.473203659057617,-10.369068145751953,-11.16318130493164
les gamins que les docteurs aime suivent,-10.10948371887207,-9.655717849731445,-6.666794300079346,-13.42383098602295,-12.696441650390625,-11.104622840881348
les gamins que les docteurs aiment suivent,-7.427407264709473,-6.652910232543945,-5.497435569763184,-11.43602466583252,-15.063838005065918,-9.042521476745605
les gamins que le docteur aiment suivent,-8.282133102416992,-7.8381733894348145,-8.969223976135254,-13.17190170288086,-16.581640243530273,-19.304819107055664
le gamin que le docteur aime rend,-5.264830112457275,-4.466707229614258,-4.563917636871338,-11.01008415222168,-10.109091758728027,-10.497682571411133
le gamin que les docteurs aime rend,-9.855250358581543,-8.73521900177002,-7.004477024078369,-12.922775268554688,-12.494550704956055,-10.237469673156738
le gamin que les docteurs aiment rend,-7.36870002746582,-6.156105041503906,-5.648782730102539,-11.781474113464355,-14.622417449951172,-9.18157958984375
le gamin que le docteur aiment rend,-9.729363441467285,-9.587821960449219,-10.757514953613281,-13.9045991897583,-17.27906036376953,-19.99793815612793
les gamins que le docteur aime rendent,-5.399957180023193,-5.3152618408203125,-3.787947654724121,-11.473203659057617,-10.369068145751953,-11.16318130493164
les gamins que les docteurs aime rendent,-10.10948371887207,-9.655717849731445,-6.666794300079346,-13.42383098602295,-12.696441650390625,-11.104622840881348
les gamins que les docteurs aiment rendent,-7.427407264709473,-6.652910232543945,-5.497435569763184,-11.43602466583252,-15.063838005065918,-9.042521476745605
les gamins que le docteur aiment rendent,-8.282133102416992,-7.8381733894348145,-8.969223976135254,-13.17190170288086,-16.581640243530273,-19.304819107055664
le gamin que le docteur aime va,-5.264830112457275,-4.466707229614258,-4.563917636871338,-11.01008415222168,-10.109091758728027,-10.497682571411133
le gamin que les docteurs aime va,-9.855250358581543,-8.73521900177002,-7.004477024078369,-12.922775268554688,-12.494550704956055,-10.237469673156738
le gamin que les docteurs aiment va,-7.36870002746582,-6.156105041503906,-5.648782730102539,-11.781474113464355,-14.622417449951172,-9.18157958984375
le gamin que le docteur aiment va,-9.729363441467285,-9.587821960449219,-10.757514953613281,-13.9045991897583,-17.27906036376953,-19.99793815612793
les gamins que le docteur aime vont,-5.399957180023193,-5.3152618408203125,-3.787947654724121,-11.473203659057617,-10.369068145751953,-11.16318130493164
les gamins que les docteurs aime vont,-10.10948371887207,-9.655717849731445,-6.666794300079346,-13.42383098602295,-12.696441650390625,-11.104622840881348
les gamins que les docteurs aiment vont,-7.427407264709473,-6.652910232543945,-5.497435569763184,-11.43602466583252,-15.063838005065918,-9.042521476745605
les gamins que le docteur aiment vont,-8.282133102416992,-7.8381733894348145,-8.969223976135254,-13.17190170288086,-16.581640243530273,-19.304819107055664
le gamin que le docteur aime permet,-5.264830112457275,-4.466707229614258,-4.563917636871338,-11.01008415222168,-10.109091758728027,-10.497682571411133
le gamin que les docteurs aime permet,-9.855250358581543,-8.73521900177002,-7.004477024078369,-12.922775268554688,-12.494550704956055,-10.237469673156738
le gamin que les docteurs aiment permet,-7.36870002746582,-6.156105041503906,-5.648782730102539,-11.781474113464355,-14.622417449951172,-9.18157958984375
le gamin que le docteur aiment permet,-9.729363441467285,-9.587821960449219,-10.757514953613281,-13.9045991897583,-17.27906036376953,-19.99793815612793
les gamins que le docteur aime permettent,-5.399957180023193,-5.3152618408203125,-3.787947654724121,-11.473203659057617,-10.369068145751953,-11.16318130493164
les gamins que les docteurs aime permettent,-10.10948371887207,-9.655717849731445,-6.666794300079346,-13.42383098602295,-12.696441650390625,-11.104622840881348
les gamins que les docteurs aiment permettent,-7.427407264709473,-6.652910232543945,-5.497435569763184,-11.43602466583252,-15.063838005065918,-9.042521476745605
les gamins que le docteur aiment permettent,-8.282133102416992,-7.8381733894348145,-8.969223976135254,-13.17190170288086,-16.581640243530273,-19.304819107055664
la vilaine que le constructeur aime casse,-12.498096466064453,-11.027295112609863,-11.253742218017578,-10.560015678405762,-10.403331756591797,-13.067720413208008
la vilaine que les constructeurs aime casse,-9.979671478271484,-9.489237785339355,-8.745667457580566,-11.066182136535645,-12.458361625671387,-12.400032997131348
la vilaine que les constructeurs aiment casse,-7.709115982055664,-4.81695032119751,-5.821092128753662,-12.044188499450684,-14.550284385681152,-9.301175117492676
la vilaine que le constructeur aiment casse,-14.556077003479004,-12.829800605773926,-14.403266906738281,-11.07494068145752,-16.091002941131592,-10.085497856140137
les vilaines que le constructeur aime cassent,-14.63387393951416,-13.510162353515625,-13.644163131713867,-11.843460083007812,-10.710012435913086,-13.739481925964355
les vilaines que les constructeurs aime cassent,-11.157957077026367,-10.54296588897705,-9.092742919921875,-12.302555084228516,-12.40377140045166,-12.555964469909668
les vilaines que les constructeurs aiment cassent,-8.68022346496582,-5.909621238708496,-6.442381381988525,-12.489981651306152,-15.735014915466309,-8.986483573913574
les vilaines que le constructeur aiment cassent,-14.653627395629883,-13.829630851745605,-15.199135780334473,-10.346951484680176,-14.125843048095703,-8.348837852478027
la vilaine que le constructeur aime rentre,-12.498096466064453,-11.027295112609863,-11.253742218017578,-10.560015678405762,-10.403331756591797,-13.067720413208008
la vilaine que les constructeurs aime rentre,-9.979671478271484,-9.489237785339355,-8.745667457580566,-11.066182136535645,-12.458361625671387,-12.400032997131348
la vilaine que les constructeurs aiment rentre,-7.709115982055664,-4.81695032119751,-5.821092128753662,-12.044188499450684,-14.550284385681152,-9.301175117492676
la vilaine que le constructeur aiment rentre,-14.556077003479004,-12.829800605773926,-14.403266906738281,-11.07494068145752,-16.091002941131592,-10.085497856140137
les vilaines que le constructeur aime rentrent,-14.63387393951416,-13.510162353515625,-13.644163131713867,-11.843460083007812,-10.710012435913086,-13.739481925964355
les vilaines que les constructeurs aime rentrent,-11.157957077026367,-10.54296588897705,-9.092742919921875,-12.302555084228516,-12.40377140045166,-12.555964469909668
les vilaines que les constructeurs aiment rentrent,-8.68022346496582,-5.909621238708496,-6.442381381988525,-12.489981651306152,-15.735014915466309,-8.986483573913574
les vilaines que le constructeur aiment rentrent,-14.653627395629883,-13.829630851745605,-15.199135780334473,-10.346951484680176,-14.125843048095703,-8.348837852478027
la vilaine que le constructeur aime continue,-12.498096466064453,-11.027295112609863,-11.253742218017578,-10.560015678405762,-10.403331756591797,-13.067720413208008
la vilaine que les constructeurs aime continue,-9.979671478271484,-9.489237785339355,-8.745667457580566,-11.066182136535645,-12.458361625671387,-12.400032997131348
la vilaine que les constructeurs aiment continue,-7.709115982055664,-4.81695032119751,-5.821092128753662,-12.044188499450684,-14.550284385681152,-9.301175117492676
la vilaine que le constructeur aiment continue,-14.556077003479004,-12.829800605773926,-14.403266906738281,-11.07494068145752,-16.091002941131592,-10.085497856140137
les vilaines que le constructeur aime continuent,-14.63387393951416,-13.510162353515625,-13.644163131713867,-11.843460083007812,-10.710012435913086,-13.739481925964355
les vilaines que les constructeurs aime continuent,-11.15795612335205,-10.542966842651367,-9.092743873596191,-12.302555084228516,-12.40377140045166,-12.555964469909668
les vilaines que les constructeurs aiment continuent,-8.68022346496582,-5.909623146057129,-6.442379951477051,-12.489981651306152,-15.735014915466309,-8.986483573913574
les vilaines que le constructeur aiment continuent,-14.653627395629883,-13.829630851745605,-15.199135780334473,-10.346951484680176,-14.125843048095703,-8.348837852478027
la vilaine que le constructeur aime suit,-12.498096466064453,-11.027295112609863,-11.253742218017578,-10.560015678405762,-10.403331756591797,-13.067720413208008
la vilaine que les constructeurs aime suit,-9.979671478271484,-9.489237785339355,-8.745667457580566,-11.066182136535645,-12.458361625671387,-12.400032997131348
la vilaine que les constructeurs aiment suit,-7.709115982055664,-4.81695032119751,-5.821092128753662,-12.044188499450684,-14.550284385681152,-9.301175117492676
la vilaine que le constructeur aiment suit,-14.556077003479004,-12.829800605773926,-14.403266906738281,-11.07494068145752,-16.091002941131592,-10.085497856140137
les vilaines que le constructeur aime suivent,-14.63387393951416,-13.510162353515625,-13.644163131713867,-11.843460083007812,-10.710012435913086,-13.739481925964355
les vilaines que les constructeurs aime suivent,-11.157957077026367,-10.54296588897705,-9.092742919921875,-12.302555084228516,-12.40377140045166,-12.555964469909668
les vilaines que les constructeurs aiment suivent,-8.68022346496582,-5.909621238708496,-6.442381381988525,-12.489981651306152,-15.735014915466309,-8.986483573913574
les vilaines que le constructeur aiment suivent,-14.653627395629883,-13.829630851745605,-15.199135780334473,-10.346951484680176,-14.125843048095703,-8.348837852478027
la vilaine que le constructeur aime rend,-12.498096466064453,-11.027295112609863,-11.253742218017578,-10.560015678405762,-10.403331756591797,-13.067720413208008
la vilaine que les constructeurs aime rend,-9.979671478271484,-9.489237785339355,-8.745667457580566,-11.066182136535645,-12.458361625671387,-12.400032997131348
la vilaine que les constructeurs aiment rend,-7.709115982055664,-4.81695032119751,-5.821092128753662,-12.044188499450684,-14.550284385681152,-9.301175117492676
la vilaine que le constructeur aiment rend,-14.556077003479004,-12.829800605773926,-14.403266906738281,-11.07494068145752,-16.091002941131592,-10.085497856140137
les vilaines que le constructeur aime rendent,-14.63387393951416,-13.510162353515625,-13.644163131713867,-11.843460083007812,-10.710012435913086,-13.739481925964355
les vilaines que les constructeurs aime rendent,-11.157957077026367,-10.54296588897705,-9.092742919921875,-12.302555084228516,-12.40377140045166,-12.555964469909668
les vilaines que les constructeurs aiment rendent,-8.68022346496582,-5.909621238708496,-6.442381381988525,-12.489981651306152,-15.735014915466309,-8.986483573913574
les vilaines que le constructeur aiment rendent,-14.653627395629883,-13.829630851745605,-15.199135780334473,-10.346951484680176,-14.125843048095703,-8.348837852478027
la vilaine que le constructeur aime va,-12.498096466064453,-11.027295112609863,-11.253742218017578,-10.560015678405762,-10.403331756591797,-13.067720413208008
la vilaine que les constructeurs aime va,-9.979671478271484,-9.489237785339355,-8.745667457580566,-11.066182136535645,-12.458361625671387,-12.400032997131348
la vilaine que les constructeurs aiment va,-7.709115982055664,-4.81695032119751,-5.821092128753662,-12.044188499450684,-14.550284385681152,-9.301175117492676
la vilaine que le constructeur aiment va,-14.556077003479004,-12.829800605773926,-14.403266906738281,-11.07494068145752,-16.091002941131592,-10.085497856140137
les vilaines que le constructeur aime vont,-14.63387393951416,-13.510162353515625,-13.644163131713867,-11.843460083007812,-10.710012435913086,-13.739481925964355
les vilaines que les constructeurs aime vont,-11.157957077026367,-10.54296588897705,-9.092742919921875,-12.302555084228516,-12.40377140045166,-12.555964469909668
les vilaines que les constructeurs aiment vont,-8.68022346496582,-5.909621238708496,-6.442381381988525,-12.489981651306152,-15.735014915466309,-8.986483573913574
les vilaines que le constructeur aiment vont,-14.653627395629883,-13.829630851745605,-15.199135780334473,-10.346951484680176,-14.125843048095703,-8.348837852478027
la vilaine que le constructeur aime permet,-12.498096466064453,-11.027295112609863,-11.253742218017578,-10.560015678405762,-10.403331756591797,-13.067720413208008
la vilaine que les constructeurs aime permet,-9.979671478271484,-9.489237785339355,-8.745667457580566,-11.066182136535645,-12.458361625671387,-12.400032997131348
la vilaine que les constructeurs aiment permet,-7.709115982055664,-4.81695032119751,-5.821092128753662,-12.044188499450684,-14.550284385681152,-9.301175117492676
la vilaine que le constructeur aiment permet,-14.556077003479004,-12.829800605773926,-14.403266906738281,-11.07494068145752,-16.091002941131592,-10.085497856140137
les vilaines que le constructeur aime permettent,-14.63387393951416,-13.510162353515625,-13.644163131713867,-11.843460083007812,-10.710012435913086,-13.739481925964355
les vilaines que les constructeurs aime permettent,-11.15795612335205,-10.542966842651367,-9.092743873596191,-12.302555084228516,-12.40377140045166,-12.555964469909668
les vilaines que les constructeurs aiment permettent,-8.68022346496582,-5.909623146057129,-6.442379951477051,-12.489981651306152,-15.735014915466309,-8.986483573913574
les vilaines que le constructeur aiment permettent,-14.653627395629883,-13.829630851745605,-15.199135780334473,-10.346951484680176,-14.125843048095703,-8.348837852478027
la vilaine que le docteur aime casse,-5.966841697692871,-4.594388484954834,-4.636944770812988,-10.527750968933105,-9.460321426391602,-11.490537643432617
la vilaine que les docteurs aime casse,-9.122720718383789,-8.98383617401123,-6.756943702697754,-12.367369651794434,-11.991528511047363,-10.719593048095703
la vilaine que les docteurs aiment casse,-6.907025337219238,-5.418690204620361,-4.691800594329834,-10.678656578063965,-14.409366607666016,-8.973621368408203
la vilaine que le docteur aiment casse,-10.832653045654297,-8.665762901306152,-10.846787452697754,-14.477953910827637,-18.310803413391113,-19.688289642333984
les vilaines que le docteur aime cassent,-6.298768043518066,-5.749079704284668,-4.0013041496276855,-10.689300537109375,-9.91110610961914,-11.678300857543945
les vilaines que les docteurs aime cassent,-10.039983749389648,-9.808065414428711,-7.185610771179199,-12.890267372131348,-11.689292907714844,-11.228541374206543
les vilaines que les docteurs aiment cassent,-7.655843257904053,-6.209083557128906,-5.621837139129639,-10.847135543823242,-14.735504150390625,-8.85370922088623
les vilaines que le docteur aiment cassent,-8.958635330200195,-8.896631240844727,-10.755426406860352,-13.743129253387451,-18.491385459899902,-19.81403923034668
la vilaine que le docteur aime rentre,-5.966841697692871,-4.594388484954834,-4.636944770812988,-10.527750968933105,-9.460321426391602,-11.490537643432617
la vilaine que les docteurs aime rentre,-9.122720718383789,-8.98383617401123,-6.756943702697754,-12.367369651794434,-11.991528511047363,-10.719593048095703
la vilaine que les docteurs aiment rentre,-6.907025337219238,-5.418690204620361,-4.691800594329834,-10.678656578063965,-14.409366607666016,-8.973621368408203
la vilaine que le docteur aiment rentre,-10.832653045654297,-8.665762901306152,-10.846787452697754,-14.477953910827637,-18.310803413391113,-19.688289642333984
les vilaines que le docteur aime rentrent,-6.298768043518066,-5.749079704284668,-4.0013041496276855,-10.689300537109375,-9.91110610961914,-11.678300857543945
les vilaines que les docteurs aime rentrent,-10.039983749389648,-9.808065414428711,-7.185610771179199,-12.890267372131348,-11.689292907714844,-11.228541374206543
les vilaines que les docteurs aiment rentrent,-7.655843257904053,-6.209083557128906,-5.621837139129639,-10.847135543823242,-14.735504150390625,-8.85370922088623
les vilaines que le docteur aiment rentrent,-8.958635330200195,-8.896631240844727,-10.755426406860352,-13.743129253387451,-18.491385459899902,-19.81403923034668
la vilaine que le docteur aime continue,-5.966841697692871,-4.594388484954834,-4.636944770812988,-10.527750968933105,-9.460321426391602,-11.490537643432617
la vilaine que les docteurs aime continue,-9.122720718383789,-8.98383617401123,-6.756943702697754,-12.367369651794434,-11.991528511047363,-10.719593048095703
la vilaine que les docteurs aiment continue,-6.907025337219238,-5.418690204620361,-4.691800594329834,-10.678656578063965,-14.409366607666016,-8.973621368408203
la vilaine que le docteur aiment continue,-10.832653045654297,-8.665762901306152,-10.846787452697754,-14.477953910827637,-18.310803413391113,-19.688289642333984
les vilaines que le docteur aime continuent,-6.298768043518066,-5.749079704284668,-4.0013041496276855,-10.689300537109375,-9.91110610961914,-11.678300857543945
les vilaines que les docteurs aime continuent,-10.039983749389648,-9.808065414428711,-7.185610771179199,-12.890267372131348,-11.689292907714844,-11.228541374206543
les vilaines que les docteurs aiment continuent,-7.655843257904053,-6.209083557128906,-5.621837139129639,-10.847135543823242,-14.735504150390625,-8.85370922088623
les vilaines que le docteur aiment continuent,-8.958635330200195,-8.896631240844727,-10.755426406860352,-13.743129253387451,-18.491385459899902,-19.81403923034668
la vilaine que le docteur aime suit,-5.966841697692871,-4.594388484954834,-4.636944770812988,-10.527750968933105,-9.460321426391602,-11.490537643432617
la vilaine que les docteurs aime suit,-9.122720718383789,-8.98383617401123,-6.756943702697754,-12.367369651794434,-11.991528511047363,-10.719593048095703
la vilaine que les docteurs aiment suit,-6.907025337219238,-5.418690204620361,-4.691800594329834,-10.678656578063965,-14.409366607666016,-8.973621368408203
