sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13
les gamins que le constructeur aime continue,-12.30417251586914,-11.913603782653809,-12.72484016418457,-9.239791870117188,-10.331625938415527,-9.630938529968262
le gamin que les constructeurs aiment continue,-11.714168548583984,-13.257035255432129,-12.364821434020996,-8.190140724182129,-8.999619483947754,-9.30015754699707
les gamins que les constructeurs aiment continue,-11.964953422546387,-13.013818740844727,-12.197361946105957,-8.72029972076416,-9.678823471069336,-10.078216552734375
les gamins que le constructeur aime continuent,-18.174205780029297,-19.10977840423584,-14.093524932861328,-11.529669761657715,-12.05706787109375,-11.894862174987793
le gamin que le constructeur aime continuent,-19.905563354492188,-18.54674768447876,-15.227527618408203,-14.042196273803711,-14.182470321655273,-15.214822769165039
les gamins que les constructeurs aiment continuent,-18.416773796081543,-17.689756870269775,-13.370125770568848,-9.803679466247559,-10.977091789245605,-10.088753700256348
le gamin que les constructeurs aiment continuent,-18.1301212310791,-16.804943561553955,-13.239477157592773,-10.274643898010254,-11.397063255310059,-11.053496360778809
le gamin que le constructeur aime suit,-16.114316940307617,-14.87647533416748,-14.544816970825195,-11.456664085388184,-12.461627960205078,-12.841657638549805
les gamins que le constructeur aime suit,-15.924055099487305,-14.18252944946289,-14.610918998718262,-11.292383193969727,-13.030287742614746,-13.83950424194336
le gamin que les constructeurs aiment suit,-15.071819305419922,-13.39277458190918,-13.420010566711426,-9.47401237487793,-10.583639144897461,-10.431554794311523
les gamins que les constructeurs aiment suit,-15.383462905883789,-13.194243431091309,-13.59672737121582,-9.300992965698242,-10.974197387695312,-11.34737777709961
les gamins que le constructeur aime suivent,-16.326343536376953,-13.39254379272461,-13.963520050048828,-11.546329498291016,-13.135969161987305,-14.11751651763916
le gamin que le constructeur aime suivent,-16.952728271484375,-14.993660926818848,-15.602083683013916,-14.417920112609863,-13.967366218566895,-16.81447982788086
les gamins que les constructeurs aiment suivent,-15.07569408416748,-13.176647186279297,-11.940964698791504,-9.37957763671875,-10.718238830566406,-10.955788612365723
le gamin que les constructeurs aiment suivent,-15.26896858215332,-13.877333641052246,-12.531453132629395,-10.282878875732422,-10.887138366699219,-11.48707389831543
le gamin que le constructeur aime rend,-13.598709106445312,-13.491734504699707,-12.719050407409668,-11.680459976196289,-11.530582427978516,-10.920625686645508
les gamins que le constructeur aime rend,-13.779596328735352,-13.349285125732422,-12.561205863952637,-11.455692291259766,-10.625083923339844,-11.109911918640137
le gamin que les constructeurs aiment rend,-13.252837181091309,-14.107010841369629,-12.880396842956543,-8.01829719543457,-8.404268264770508,-8.59447956085205
les gamins que les constructeurs aiment rend,-13.407428741455078,-14.018940925598145,-12.712732315063477,-8.507482528686523,-8.270970344543457,-8.960113525390625
les gamins que le constructeur aime rendent,-15.102909088134766,-17.219109058380127,-15.014162063598633,-11.20101261138916,-10.415700912475586,-10.929929733276367
le gamin que le constructeur aime rendent,-15.006757736206055,-17.9452862739563,-16.080010414123535,-13.621150016784668,-12.780527114868164,-13.951637268066406
les gamins que les constructeurs aiment rendent,-14.958707809448242,-17.48946762084961,-14.552763938903809,-10.821703910827637,-9.240645408630371,-11.677897453308105
le gamin que les constructeurs aiment rendent,-14.342127799987793,-18.052523612976074,-14.506241798400879,-11.550360679626465,-10.078640937805176,-12.605080604553223
le gamin que le constructeur aime va,-11.502226829528809,-11.795075416564941,-9.631513595581055,-9.092174530029297,-8.406850814819336,-9.090385437011719
les gamins que le constructeur aime va,-12.442415237426758,-11.57738208770752,-9.667558670043945,-9.932751655578613,-9.252284049987793,-10.175069808959961
le gamin que les constructeurs aiment va,-10.977657318115234,-12.00248908996582,-8.88399600982666,-9.183145523071289,-9.342411041259766,-9.736876487731934
les gamins que les constructeurs aiment va,-11.482020378112793,-11.846319198608398,-8.813746452331543,-9.137474060058594,-10.423542976379395,-10.649642944335938
les gamins que le constructeur aime vont,-9.93045425415039,-12.106401443481445,-8.134553909301758,-10.103108406066895,-11.267838478088379,-10.875892639160156
le gamin que le constructeur aime vont,-10.027090072631836,-13.589431762695312,-8.626620292663574,-12.432929992675781,-12.546910285949707,-13.90626335144043
les gamins que les constructeurs aiment vont,-7.974359512329102,-9.869695663452148,-7.244154930114746,-8.996627807617188,-10.276803970336914,-9.069379806518555
le gamin que les constructeurs aiment vont,-7.864381790161133,-10.786372184753418,-7.218027114868164,-9.739411354064941,-10.788867950439453,-9.3883056640625
le gamin que le constructeur aime permet,-13.119617462158203,-11.204843521118164,-13.62196159362793,-11.436882972717285,-10.994760513305664,-11.954366683959961
les gamins que le constructeur aime permet,-12.937236785888672,-10.904147148132324,-13.476247787475586,-11.946784019470215,-10.902570724487305,-12.691862106323242
le gamin que les constructeurs aiment permet,-13.647171974182129,-11.628284454345703,-13.166263580322266,-9.868782997131348,-8.328246116638184,-10.086190223693848
les gamins que les constructeurs aiment permet,-13.737348556518555,-11.636377334594727,-13.16903018951416,-10.04233169555664,-9.04517650604248,-11.134550094604492
les gamins que le constructeur aime permettent,-20.23217487335205,-14.394737243652344,-17.81281566619873,-11.76571273803711,-10.539392471313477,-12.146615028381348
le gamin que le constructeur aime permettent,-20.920588493347168,-15.95621109008789,-18.684983253479004,-14.142690658569336,-13.372115135192871,-16.942188262939453
les gamins que les constructeurs aiment permettent,-19.66492223739624,-14.0209321975708,-16.814226150512695,-8.832950592041016,-9.892293930053711,-10.117656707763672
le gamin que les constructeurs aiment permettent,-19.126654624938965,-14.05232048034668,-16.607144355773926,-9.74891185760498,-10.916860580444336,-11.118619918823242
le gamin que le docteur aime casse,-13.248805046081543,-12.469632148742676,-13.494294166564941,-14.995765686035156,-17.078388214111328,-13.114548683166504
les gamins que le docteur aime casse,-13.48641300201416,-12.262859344482422,-13.179671287536621,-15.568871021270752,-17.335587978363037,-13.223899841308594
le gamin que les docteurs aiment casse,-12.660309791564941,-12.670117378234863,-12.500330924987793,-9.842761039733887,-13.69273567199707,-8.82461166381836
les gamins que les docteurs aiment casse,-12.631275177001953,-12.299078941345215,-12.269370079040527,-9.875800132751465,-13.672286987304688,-9.31035327911377
les gamins que le docteur aime cassent,-13.582266807556152,-11.119368553161621,-11.791668891906738,-17.649641036987305,-17.850401878356934,-16.65053367614746
le gamin que le docteur aime cassent,-14.300046920776367,-12.168692588806152,-12.472496032714844,-17.41661787033081,-18.93678045272827,-17.711707592010498
les gamins que les docteurs aiment cassent,-12.156598091125488,-10.65596866607666,-11.591344833374023,-11.50754165649414,-14.397093772888184,-10.973365783691406
le gamin que les docteurs aiment cassent,-12.185462951660156,-11.074719429016113,-11.303290367126465,-12.184456825256348,-14.439149856567383,-10.715230941772461
le gamin que le docteur aime rentre,-14.118067741394043,-14.25269889831543,-12.380940437316895,-12.209064483642578,-10.28221321105957,-10.25794506072998
les gamins que le docteur aime rentre,-15.062652587890625,-14.33792781829834,-12.475765228271484,-11.962146759033203,-11.029210090637207,-11.336461067199707
le gamin que les docteurs aiment rentre,-13.993637084960938,-14.387747764587402,-12.920734405517578,-10.014130592346191,-9.250442504882812,-9.789463996887207
les gamins que les docteurs aiment rentre,-14.499377250671387,-14.158987045288086,-13.10541820526123,-10.176514625549316,-9.941154479980469,-10.465888023376465
les gamins que le docteur aime rentrent,-12.85666275024414,-12.655455589294434,-10.233222961425781,-8.93726921081543,-10.349828720092773,-11.13436222076416
le gamin que le docteur aime rentrent,-12.781087875366211,-13.4417085647583,-10.3107328414917,-13.386137962341309,-14.773227214813232,-15.745559692382812
les gamins que les docteurs aiment rentrent,-10.058058738708496,-11.297966957092285,-9.85254192352295,-9.474717140197754,-8.088428020477295,-11.859807014465332
le gamin que les docteurs aiment rentrent,-9.802364349365234,-11.969389915466309,-9.546442031860352,-10.369974136352539,-8.46187973022461,-13.534660339355469
le gamin que le docteur aime continue,-12.20999526977539,-14.996252059936523,-13.38998031616211,-9.679813385009766,-9.609942436218262,-9.088261604309082
les gamins que le docteur aime continue,-13.07780647277832,-15.117305755615234,-13.46700668334961,-9.728435516357422,-10.013568878173828,-9.79269790649414
le gamin que les docteurs aiment continue,-12.148310661315918,-15.299610137939453,-13.066883087158203,-10.608248710632324,-9.411581993103027,-9.883593559265137
les gamins que les docteurs aiment continue,-12.381342887878418,-15.052343368530273,-12.976494789123535,-11.157639503479004,-9.656036376953125,-10.446792602539062
les gamins que le docteur aime continuent,-18.704232215881348,-17.946231842041016,-15.30593490600586,-9.753242492675781,-9.11420726776123,-11.875399589538574
le gamin que le docteur aime continuent,-20.30007266998291,-17.313270568847656,-16.08040428161621,-12.752309799194336,-11.64781665802002,-14.626969337463379
les gamins que les docteurs aiment continuent,-17.992366790771484,-18.251341342926025,-13.60988998413086,-11.203352928161621,-10.331782341003418,-9.620640754699707
le gamin que les docteurs aiment continuent,-18.008801460266113,-17.067169666290283,-13.302008628845215,-11.696136474609375,-10.671598434448242,-10.541890144348145
le gamin que le docteur aime suit,-15.968470573425293,-14.65682601928711,-13.933172225952148,-11.023645401000977,-9.924195289611816,-12.0296049118042
les gamins que le docteur aime suit,-16.41693115234375,-14.776033401489258,-14.214639663696289,-10.994282722473145,-10.66858959197998,-13.024008750915527
le gamin que les docteurs aiment suit,-15.510913848876953,-13.520383834838867,-12.849000930786133,-10.840086936950684,-11.233590126037598,-9.542373657226562
les gamins que les docteurs aiment suit,-15.90355110168457,-13.738545417785645,-13.229215621948242,-10.562808990478516,-11.366857528686523,-10.49106502532959
les gamins que le docteur aime suivent,-17.424477577209473,-14.634346961975098,-13.730917930603027,-11.444931030273438,-10.24242877960205,-13.687874794006348
le gamin que le docteur aime suivent,-17.675898551940918,-15.772475242614746,-15.239540100097656,-14.46853256225586,-11.6029691696167,-15.818312644958496
les gamins que les docteurs aiment suivent,-15.487056732177734,-14.472601890563965,-12.494277954101562,-9.749299049377441,-10.501870155334473,-10.232943534851074
le gamin que les docteurs aiment suivent,-15.575315475463867,-15.162720680236816,-13.302006721496582,-10.279118537902832,-10.620589256286621,-10.820155143737793
le gamin que le docteur aime rend,-13.93626880645752,-13.757296562194824,-12.310068130493164,-10.015731811523438,-9.735803604125977,-11.294791221618652
les gamins que le docteur aime rend,-14.355250358581543,-14.145977020263672,-12.496094703674316,-9.96773910522461,-9.11023998260498,-11.689234733581543
le gamin que les docteurs aiment rend,-13.394774436950684,-14.0319185256958,-12.775250434875488,-8.784990310668945,-9.379555702209473,-9.643786430358887
les gamins que les docteurs aiment rend,-13.493874549865723,-14.235986709594727,-12.63620376586914,-9.359874725341797,-9.309840202331543,-10.136566162109375
les gamins que le docteur aime rendent,-15.944095611572266,-19.982505321502686,-14.901873588562012,-9.483940124511719,-8.711652755737305,-12.244214057922363
le gamin que le docteur aime rendent,-16.097694396972656,-20.762938022613525,-16.469788074493408,-11.99384593963623,-11.291300773620605,-14.564661979675293
les gamins que les docteurs aiment rendent,-15.680747032165527,-20.00624179840088,-15.353538990020752,-11.260090827941895,-9.909034729003906,-11.534274101257324
le gamin que les docteurs aiment rendent,-15.048460006713867,-20.628013134002686,-15.519562721252441,-11.669584274291992,-10.4706449508667,-12.486043930053711
le gamin que le docteur aime va,-11.215794563293457,-11.523884773254395,-10.044361114501953,-7.972512245178223,-6.8467559814453125,-8.737545013427734
les gamins que le docteur aime va,-12.493570327758789,-11.665105819702148,-10.181446075439453,-9.252205848693848,-7.881498336791992,-9.40211296081543
le gamin que les docteurs aiment va,-10.914278030395508,-11.923455238342285,-9.63171100616455,-10.373846054077148,-8.903635025024414,-8.664785385131836
les gamins que les docteurs aiment va,-11.323290824890137,-11.89501667022705,-9.704200744628906,-10.455962181091309,-9.658207893371582,-9.946755409240723
les gamins que le docteur aime vont,-11.12222957611084,-12.451481819152832,-9.389471054077148,-8.648841857910156,-10.113180160522461,-11.404475212097168
le gamin que le docteur aime vont,-10.850472450256348,-13.336737632751465,-9.689224243164062,-11.275361061096191,-11.759441375732422,-14.009157180786133
les gamins que les docteurs aiment vont,-8.51439094543457,-10.497091293334961,-8.13558578491211,-10.007108688354492,-10.473209381103516,-8.18968391418457
le gamin que les docteurs aiment vont,-8.268007278442383,-11.211556434631348,-7.8569183349609375,-10.327723503112793,-10.86768913269043,-8.276423454284668
le gamin que le docteur aime permet,-14.750710487365723,-11.950712203979492,-14.604565620422363,-10.433152198791504,-9.49785327911377,-12.529759407043457
les gamins que le docteur aime permet,-14.87684440612793,-11.913349151611328,-14.558528900146484,-11.133167266845703,-9.566314697265625,-13.0284423828125
le gamin que les docteurs aiment permet,-14.327128410339355,-12.179872512817383,-14.245763778686523,-10.21117115020752,-8.397377967834473,-10.100794792175293
les gamins que les docteurs aiment permet,-14.282367706298828,-12.226284980773926,-14.335488319396973,-10.405227661132812,-8.84200668334961,-11.075379371643066
les gamins que le docteur aime permettent,-20.263399124145508,-14.261273384094238,-17.20927143096924,-10.08544635772705,-8.791048049926758,-13.332658767700195
le gamin que le docteur aime permettent,-21.25472402572632,-15.101588249206543,-17.69570541381836,-12.823441505432129,-11.669808387756348,-17.15339469909668
les gamins que les docteurs aiment permettent,-18.923392295837402,-14.370832443237305,-17.350401878356934,-9.331473350524902,-10.090744972229004,-9.65709400177002
le gamin que les docteurs aiment permettent,-18.821410655975342,-14.597095489501953,-17.07657527923584,-9.83259105682373,-10.954194068908691,-10.823470115661621
la vilaine que le constructeur aime casse,-9.8320951461792,-12.351040840148926,-12.842440605163574,-16.492536544799805,-16.093798637390137,-14.756850242614746
les vilaines que le constructeur aime casse,-9.87984848022461,-12.504528999328613,-12.909066200256348,-15.670217514038086,-16.751697540283203,-14.99643325805664
la vilaine que les constructeurs aiment casse,-10.809639930725098,-12.40468692779541,-12.117806434631348,-11.052680969238281,-12.564926147460938,-9.467963218688965
les vilaines que les constructeurs aiment casse,-10.824023246765137,-11.582742691040039,-12.67606258392334,-10.619492530822754,-13.662531852722168,-9.681830406188965
les vilaines que le constructeur aime cassent,-13.093572616577148,-10.464645385742188,-11.655654907226562,-17.6618390083313,-15.90017032623291,-17.04821538925171
la vilaine que le constructeur aime cassent,-15.414737701416016,-12.913864135742188,-11.661986351013184,-18.819350242614746,-15.869967460632324,-19.416605472564697
les vilaines que les constructeurs aiment cassent,-13.127617835998535,-9.635080337524414,-12.324408531188965,-12.265294075012207,-16.0928373336792,-11.581568717956543
la vilaine que les constructeurs aiment cassent,-12.582093238830566,-11.066301345825195,-10.927101135253906,-14.242415428161621,-15.543360710144043,-12.846025466918945
la vilaine que le constructeur aime rentre,-13.945535659790039,-13.1974458694458,-10.78575325012207,-12.072190284729004,-12.089813232421875,-11.074902534484863
les vilaines que le constructeur aime rentre,-14.101608276367188,-11.536820411682129,-11.531136512756348,-12.352645874023438,-12.399353981018066,-11.756328582763672
la vilaine que les constructeurs aiment rentre,-13.905118942260742,-13.731721878051758,-11.657574653625488,-9.086545944213867,-9.471524238586426,-9.567608833312988
les vilaines que les constructeurs aiment rentre,-14.107542037963867,-12.290183067321777,-12.402891159057617,-9.434280395507812,-9.25234603881836,-10.02677059173584
les vilaines que le constructeur aime rentrent,-11.316914558410645,-11.349714279174805,-9.984647750854492,-7.611825942993164,-9.224373817443848,-9.20138168334961
la vilaine que le constructeur aime rentrent,-12.454292297363281,-13.233942031860352,-9.61837100982666,-12.42041301727295,-10.861563682556152,-13.5693998336792
les vilaines que les constructeurs aiment rentrent,-9.60734748840332,-10.233489990234375,-10.367870330810547,-8.400254249572754,-8.707446098327637,-10.010173797607422
la vilaine que les constructeurs aiment rentrent,-9.499711036682129,-11.534688949584961,-9.301131248474121,-11.645112991333008,-10.279362678527832,-11.848541259765625
la vilaine que le constructeur aime continue,-11.466694831848145,-11.907267570495605,-11.769495964050293,-8.82474136352539,-9.898262977600098,-8.160144805908203
les vilaines que le constructeur aime continue,-11.745790481567383,-12.578889846801758,-12.720011711120605,-9.533919334411621,-10.20564079284668,-8.690954208374023
la vilaine que les constructeurs aiment continue,-11.533607482910156,-13.109846115112305,-11.586283683776855,-7.815013408660889,-9.151861190795898,-9.038171768188477
les vilaines que les constructeurs aiment continue,-11.761417388916016,-13.316218376159668,-12.801496505737305,-8.420124053955078,-9.647809028625488,-9.905814170837402
les vilaines que le constructeur aime continuent,-18.8402156829834,-19.147570610046387,-14.183987617492676,-9.59758186340332,-11.999747276306152,-11.404214859008789
la vilaine que le constructeur aime continuent,-21.57602024078369,-19.169374465942383,-14.620392799377441,-11.988617897033691,-14.017568588256836,-15.354755401611328
les vilaines que les constructeurs aiment continuent,-19.180997848510742,-17.16512632369995,-13.935513496398926,-10.409042358398438,-10.348128318786621,-11.050206184387207
la vilaine que les constructeurs aiment continuent,-18.027511596679688,-18.048912048339844,-12.50793743133545,-10.890966415405273,-10.781599998474121,-11.954289436340332
la vilaine que le constructeur aime suit,-16.15946388244629,-14.683660507202148,-14.13735580444336,-11.276286125183105,-13.207110404968262,-12.639542579650879
les vilaines que le constructeur aime suit,-15.632767677307129,-13.828852653503418,-14.78846549987793,-11.303449630737305,-13.240700721740723,-13.455721855163574
la vilaine que les constructeurs aiment suit,-15.25282096862793,-13.621219635009766,-13.16755485534668,-9.428260803222656,-9.953476905822754,-10.453195571899414
les vilaines que les constructeurs aiment suit,-15.39486312866211,-12.878999710083008,-14.364507675170898,-9.514659881591797,-10.622488021850586,-11.525490760803223
les vilaines que le constructeur aime suivent,-15.945673942565918,-12.54173755645752,-13.773414611816406,-9.729050636291504,-13.905885696411133,-12.791545867919922
la vilaine que le constructeur aime suivent,-16.50391387939453,-14.965200424194336,-13.68750286102295,-12.440812110900879,-15.187432289123535,-16.0510196685791
les vilaines que les constructeurs aiment suivent,-14.930301666259766,-12.283950805664062,-12.238933563232422,-8.99544906616211,-10.106210708618164,-10.802824974060059
la vilaine que les constructeurs aiment suivent,-14.727981567382812,-13.246540069580078,-11.616207122802734,-9.380489349365234,-10.379419326782227,-11.095229148864746
la vilaine que le constructeur aime rend,-13.37944507598877,-13.780155181884766,-12.902511596679688,-11.159052848815918,-10.848280906677246,-11.132223129272461
les vilaines que le constructeur aime rend,-13.466167449951172,-12.590327262878418,-12.488860130310059,-11.087813377380371,-10.450484275817871,-11.033916473388672
la vilaine que les constructeurs aiment rend,-13.185749053955078,-14.178184509277344,-12.601812362670898,-7.95375919342041,-7.637763023376465,-8.923797607421875
les vilaines que les constructeurs aiment rend,-13.45525074005127,-13.150993347167969,-12.897034645080566,-8.296009063720703,-8.009037017822266,-9.429288864135742
les vilaines que le constructeur aime rendent,-15.197649955749512,-16.741849899291992,-15.388982772827148,-9.198107719421387,-10.679112434387207,-10.291590690612793
la vilaine que le constructeur aime rendent,-15.386781692504883,-19.219109535217285,-15.059550285339355,-11.906721115112305,-12.574934005737305,-14.04979419708252
les vilaines que les constructeurs aiment rendent,-15.298420906066895,-16.70095443725586,-15.293407440185547,-11.045208930969238,-8.931709289550781,-13.456443786621094
la vilaine que les constructeurs aiment rendent,-14.865123748779297,-18.00847101211548,-13.732678413391113,-11.47716236114502,-9.514068603515625,-13.46776008605957
la vilaine que le constructeur aime va,-11.752243995666504,-10.926119804382324,-9.603291511535645,-9.451916694641113,-8.35505485534668,-8.989311218261719
les vilaines que le constructeur aime va,-11.86166000366211,-10.961278915405273,-10.018080711364746,-10.741578102111816,-8.811843872070312,-9.225811004638672
la vilaine que les constructeurs aiment va,-11.166715621948242,-11.407724380493164,-9.299065589904785,-8.913176536560059,-8.959007263183594,-9.18049430847168
les vilaines que les constructeurs aiment va,-11.156245231628418,-11.641639709472656,-9.4137601852417,-9.327113151550293,-9.437887191772461,-9.568610191345215
les vilaines que le constructeur aime vont,-9.028363227844238,-11.803474426269531,-8.714595794677734,-8.317239761352539,-11.615188598632812,-10.332443237304688
la vilaine que le constructeur aime vont,-10.643115997314453,-13.363395690917969,-8.51791763305664,-10.95449447631836,-12.672639846801758,-14.128084182739258
les vilaines que les constructeurs aiment vont,-7.484256744384766,-9.633858680725098,-8.165894508361816,-9.82664680480957,-10.291057586669922,-9.277080535888672
la vilaine que les constructeurs aiment vont,-8.281010627746582,-10.454662322998047,-7.1612443923950195,-10.751532554626465,-10.331233024597168,-9.393747329711914
la vilaine que le constructeur aime permet,-13.21213436126709,-11.271212577819824,-13.362529754638672,-11.441980361938477,-11.125962257385254,-12.227540969848633
les vilaines que le constructeur aime permet,-12.073232650756836,-10.54281234741211,-13.884225845336914,-11.720030784606934,-11.14728832244873,-12.836357116699219
la vilaine que les constructeurs aiment permet,-13.729070663452148,-11.606630325317383,-12.743361473083496,-9.998499870300293,-8.952240943908691,-11.023211479187012
les vilaines que les constructeurs aiment permet,-13.30549430847168,-11.331216812133789,-13.761628150939941,-10.475421905517578,-9.739017486572266,-12.605840682983398
les vilaines que le constructeur aime permettent,-21.386353969573975,-13.662841796875,-17.75907611846924,-9.818815231323242,-10.952851295471191,-11.49921703338623
la vilaine que le constructeur aime permettent,-23.772737503051758,-17.940980911254883,-17.851359367370605,-12.838333129882812,-13.255070686340332,-15.636510848999023
les vilaines que les constructeurs aiment permettent,-21.224480628967285,-13.263823509216309,-16.804670333862305,-9.610844612121582,-10.337775230407715,-10.9283447265625
la vilaine que les constructeurs aiment permettent,-20.225152492523193,-14.65521240234375,-15.987610816955566,-9.975118637084961,-10.890030860900879,-10.69587516784668
la vilaine que le docteur aime casse,-11.468374252319336,-12.523465156555176,-13.172024726867676,-16.829036235809326,-16.691905975341797,-13.447997093200684
les vilaines que le docteur aime casse,-12.205570220947266,-12.180752754211426,-13.05765151977539,-16.0313663482666,-17.27006721496582,-14.031251907348633
la vilaine que les docteurs aiment casse,-11.639850616455078,-12.196102142333984,-12.830838203430176,-11.22960376739502,-13.111860275268555,-8.67570686340332
les vilaines que les docteurs aiment casse,-11.721707344055176,-12.343941688537598,-12.82309627532959,-11.082825660705566,-13.892294883728027,-9.133769989013672
les vilaines que le docteur aime cassent,-13.649595260620117,-11.426816940307617,-12.120074272155762,-17.98547887802124,-16.974626541137695,-16.78780508041382
la vilaine que le docteur aime cassent,-15.470834732055664,-13.977481842041016,-11.862160682678223,-19.311945915222168,-17.22542142868042,-18.138784408569336
les vilaines que les docteurs aiment cassent,-12.575943946838379,-10.469730377197266,-12.592455863952637,-11.545784950256348,-14.486297607421875,-12.12180233001709
la vilaine que les docteurs aiment cassent,-12.149040222167969,-12.314541816711426,-11.543745994567871,-13.371084213256836,-13.689263343811035,-12.790403366088867
la vilaine que le docteur aime rentre,-13.991713523864746,-14.095260620117188,-12.227351188659668,-11.100764274597168,-10.471336364746094,-10.926435470581055
les vilaines que le docteur aime rentre,-15.034402847290039,-13.83919906616211,-12.187540054321289,-11.588858604431152,-10.921232223510742,-11.165533065795898
la vilaine que les docteurs aiment rentre,-14.160604476928711,-13.7633056640625,-13.061513900756836,-9.459770202636719,-9.294171333312988,-10.2958402633667
les vilaines que les docteurs aiment rentre,-14.315235137939453,-13.641584396362305,-13.635662078857422,-9.669807434082031,-9.035591125488281,-10.926433563232422
les vilaines que le docteur aime rentrent,-12.370511054992676,-12.68259334564209,-10.216694831848145,-8.64694881439209,-11.075845718383789,-10.058586120605469
la vilaine que le docteur aime rentrent,-12.603795051574707,-13.42655086517334,-9.881945610046387,-12.983924865722656,-13.07803726196289,-14.095190048217773
les vilaines que les docteurs aiment rentrent,-9.851239204406738,-11.282709121704102,-10.597723960876465,-9.573469161987305,-8.045383930206299,-10.429911613464355
la vilaine que les docteurs aiment rentrent,-9.861867904663086,-11.315049171447754,-9.539626121520996,-11.317087173461914,-8.12940788269043,-12.050200462341309
la vilaine que le docteur aime continue,-11.965378761291504,-14.516494750976562,-12.400891304016113,-9.297307968139648,-9.489487648010254,-9.122041702270508
les vilaines que le docteur aime continue,-12.5403413772583,-15.729606628417969,-13.090558052062988,-10.022302627563477,-10.006168365478516,-9.20692253112793
la vilaine que les docteurs aiment continue,-11.817122459411621,-14.612068176269531,-12.471635818481445,-9.884418487548828,-9.396036148071289,-9.649348258972168
les vilaines que les docteurs aiment continue,-12.089967727661133,-15.527996063232422,-13.393446922302246,-10.216275215148926,-9.718504905700684,-10.482687950134277
les vilaines que le docteur aime continuent,-19.290724277496338,-18.56740951538086,-14.715766906738281,-8.661910057067871,-8.907042503356934,-11.951349258422852
la vilaine que le docteur aime continuent,-20.902806282043457,-18.54488468170166,-14.062047004699707,-10.568976402282715,-11.652771949768066,-14.908449172973633
les vilaines que les docteurs aiment continuent,-18.712443828582764,-17.885681629180908,-14.129854202270508,-11.664397239685059,-10.010254859924316,-10.535223960876465
la vilaine que les docteurs aiment continuent,-18.62064504623413,-16.719449520111084,-13.192185401916504,-12.15044116973877,-10.407977104187012,-11.353931427001953
la vilaine que le docteur aime suit,-16.06678581237793,-14.820273399353027,-13.687097549438477,-10.701105117797852,-10.28446102142334,-12.137662887573242
les vilaines que le docteur aime suit,-16.619611740112305,-14.87773323059082,-14.313633918762207,-10.99356460571289,-10.926589965820312,-12.767416000366211
la vilaine que les docteurs aiment suit,-15.19384765625,-13.501914024353027,-12.926746368408203,-10.05268669128418,-10.426910400390625,-10.30551528930664
