sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13
les vilaines suit,-12.588889122009277,-12.177375793457031,-13.273536682128906,-11.267573356628418,-12.167064666748047,-12.189512252807617
les vilaines suivent,-11.959888458251953,-10.99553394317627,-15.028517723083496,-9.712075233459473,-8.215814590454102,-9.925551414489746
la vilaine suivent,-13.63735055923462,-12.112034320831299,-12.857767105102539,-15.546744346618652,-15.603200912475586,-15.075029373168945
la vilaine rend,-9.251323699951172,-8.868549346923828,-10.747575759887695,-8.312488555908203,-10.652229309082031,-10.274171829223633
les vilaines rend,-13.301592826843262,-12.839831352233887,-12.954691886901855,-11.397553443908691,-11.24475383758545,-11.431652069091797
les vilaines rendent,-15.029047012329102,-17.665001392364502,-17.86614990234375,-9.998075485229492,-10.181041717529297,-11.623212814331055
la vilaine rendent,-12.518147945404053,-18.499369621276855,-15.944133758544922,-13.290021896362305,-15.25369930267334,-15.286031723022461
la vilaine va,-7.272128105163574,-5.526135444641113,-6.894576072692871,-8.681610107421875,-6.831209182739258,-8.432931900024414
les vilaines va,-7.886483192443848,-9.275981903076172,-8.587307929992676,-10.868410110473633,-10.148055076599121,-10.91176700592041
les vilaines vont,-7.205514907836914,-6.83585786819458,-7.651942253112793,-8.749383926391602,-6.805700778961182,-8.452516555786133
la vilaine vont,-10.367231369018555,-10.305785179138184,-11.30874252319336,-13.771020889282227,-13.316173553466797,-12.182035446166992
la vilaine permet,-11.751433372497559,-10.314618110656738,-9.742345809936523,-8.789022445678711,-7.371665954589844,-6.916469573974609
les vilaines permet,-11.040531158447266,-11.983020782470703,-11.571222305297852,-12.391544342041016,-10.577021598815918,-12.375687599182129
les vilaines permettent,-17.995070457458496,-12.937703132629395,-14.13549518585205,-9.386831283569336,-8.340727806091309,-8.786378860473633
la vilaine permettent,-18.9734525680542,-17.115933418273926,-12.843247413635254,-12.29975414276123,-12.135236740112305,-11.185041427612305
le cuisinier casse,-11.894200325012207,-10.091716766357422,-11.054349899291992,-10.629599571228027,-12.238764762878418,-12.343914031982422
les cuisiniers casse,-11.450048446655273,-11.332507133483887,-11.92470645904541,-11.028985977172852,-11.824785232543945,-15.880945205688477
les cuisiniers cassent,-9.086939811706543,-8.373656272888184,-9.802811622619629,-10.132098197937012,-14.045061111450195,-12.897001266479492
le cuisinier cassent,-14.683448791503906,-14.603808403015137,-14.10392951965332,-12.836748123168945,-17.394307136535645,-13.876562118530273
le cuisinier rentre,-9.915315628051758,-10.40107250213623,-7.494061470031738,-10.715231895446777,-8.068171501159668,-12.456515312194824
les cuisiniers rentre,-11.812090873718262,-12.527450561523438,-9.637521743774414,-11.994162559509277,-11.269593238830566,-13.984569549560547
les cuisiniers rentrent,-7.249439239501953,-8.387425422668457,-6.86043643951416,-11.415729522705078,-9.422137260437012,-11.464859008789062
le cuisinier rentrent,-11.850020408630371,-13.715984344482422,-10.118631362915039,-17.283645629882812,-16.277971267700195,-17.097241401672363
le cuisinier continue,-10.627485275268555,-13.54179573059082,-10.507824897766113,-10.283836364746094,-8.763671875,-9.71373176574707
les cuisiniers continue,-10.93379020690918,-13.965747833251953,-10.759153366088867,-11.201217651367188,-10.550108909606934,-12.061881065368652
les cuisiniers continuent,-13.877300262451172,-14.354772567749023,-13.19660472869873,-9.662445068359375,-8.291866302490234,-9.688220977783203
le cuisinier continuent,-15.464961051940918,-16.246922492980957,-19.541430950164795,-14.857200622558594,-13.757261276245117,-12.284151077270508
le cuisinier suit,-10.086636543273926,-11.822911262512207,-10.814695358276367,-8.35315990447998,-7.240582466125488,-8.21420669555664
les cuisiniers suit,-12.532142639160156,-13.325439453125,-10.811636924743652,-11.045367240905762,-12.239967346191406,-11.437522888183594
les cuisiniers suivent,-10.938918113708496,-9.309786796569824,-11.278926849365234,-8.802470207214355,-9.044743537902832,-7.642712593078613
le cuisinier suivent,-14.220874786376953,-13.916230201721191,-16.724440574645996,-15.274087905883789,-14.539289474487305,-13.789281845092773
le cuisinier rend,-11.503055572509766,-10.668890953063965,-10.830937385559082,-12.048384666442871,-9.84299373626709,-9.971153259277344
les cuisiniers rend,-12.333756446838379,-12.022262573242188,-11.19008731842041,-10.123000144958496,-9.313956260681152,-9.990172386169434
les cuisiniers rendent,-12.553566932678223,-15.851881504058838,-13.41962718963623,-8.499431610107422,-9.058629035949707,-9.704773902893066
le cuisinier rendent,-12.361112594604492,-17.34778118133545,-15.069854259490967,-14.295114517211914,-13.079901695251465,-12.413022994995117
le cuisinier va,-4.837007522583008,-4.5118207931518555,-4.6974334716796875,-7.2895002365112305,-7.520924091339111,-6.834066390991211
les cuisiniers va,-7.594888687133789,-8.727209091186523,-5.980119228363037,-11.317767143249512,-11.484107971191406,-10.656689643859863
les cuisiniers vont,-4.645954608917236,-4.47505521774292,-3.4894514083862305,-8.356550216674805,-7.746560573577881,-8.100433349609375
le cuisinier vont,-9.000144958496094,-9.014253616333008,-7.316246032714844,-14.136043548583984,-13.004931449890137,-11.752954483032227
le cuisinier permet,-10.951367378234863,-9.05692195892334,-11.485222816467285,-7.687615394592285,-6.482553958892822,-5.868007183074951
les cuisiniers permet,-11.633007049560547,-10.336935043334961,-12.288469314575195,-11.876725196838379,-10.313257217407227,-10.593594551086426
les cuisiniers permettent,-16.321057319641113,-11.093476295471191,-14.041611671447754,-8.385007858276367,-6.795135974884033,-7.255721092224121
le cuisinier permettent,-16.28016757965088,-12.441858291625977,-15.3822603225708,-11.960103988647461,-11.326814651489258,-10.965593338012695
l'avocat casse,-11.270730972290039,-13.447548866271973,-11.414355278015137,-13.171565055847168,-12.84941291809082,-13.827817916870117
les avocats casse,-13.88151741027832,-13.079652786254883,-13.468730926513672,-13.44851303100586,-13.344744682312012,-13.841867446899414
les avocats cassent,-13.539362907409668,-11.109317779541016,-14.177030563354492,-12.57233715057373,-14.213932037353516,-13.174676895141602
l'avocat cassent,-18.820582389831543,-16.384555339813232,-15.831247329711914,-15.33845567703247,-19.799378395080566,-17.275782585144043
l'avocat rentre,-11.775453567504883,-11.111759185791016,-10.527846336364746,-14.438591003417969,-10.63100814819336,-12.724554061889648
les avocats rentre,-14.167160034179688,-15.125783920288086,-13.829809188842773,-14.06131362915039,-11.746495246887207,-12.860488891601562
les avocats rentrent,-10.42263126373291,-11.010491371154785,-11.110394477844238,-12.321829795837402,-10.300817489624023,-10.400712013244629
l'avocat rentrent,-15.248023986816406,-15.716455459594727,-11.268190383911133,-16.339009284973145,-18.318074226379395,-18.409300804138184
l'avocat continue,-11.306297302246094,-10.818259239196777,-10.743227005004883,-9.701645851135254,-7.176906108856201,-8.76449966430664
les avocats continue,-13.98172378540039,-14.12628173828125,-13.878658294677734,-11.105473518371582,-9.385716438293457,-10.121990203857422
les avocats continuent,-21.47452688217163,-18.42690372467041,-15.421066284179688,-9.487703323364258,-6.764255523681641,-7.971822738647461
l'avocat continuent,-20.632391929626465,-21.674020767211914,-18.077845573425293,-10.961899757385254,-11.449907302856445,-9.972098350524902
l'avocat suit,-15.218791007995605,-13.587348937988281,-12.679412841796875,-6.987274646759033,-9.285764694213867,-8.95173454284668
les avocats suit,-15.083769798278809,-13.845784187316895,-14.982511520385742,-12.3031587600708,-11.600408554077148,-12.218010902404785
les avocats suivent,-14.993191719055176,-13.483763694763184,-14.141908645629883,-9.830825805664062,-8.545536041259766,-9.074234962463379
l'avocat suivent,-19.61850643157959,-19.37863540649414,-17.54748010635376,-11.138561248779297,-12.657690048217773,-13.587210655212402
l'avocat rend,-13.077134132385254,-13.653534889221191,-10.297956466674805,-10.054483413696289,-10.645544052124023,-12.031784057617188
les avocats rend,-13.39238166809082,-14.043701171875,-11.348894119262695,-9.24559497833252,-9.714044570922852,-11.350274085998535
les avocats rendent,-15.453690528869629,-18.797473907470703,-16.868749141693115,-9.97762393951416,-9.542753219604492,-10.837629318237305
l'avocat rendent,-18.45711326599121,-21.253798007965088,-20.042566299438477,-12.591571807861328,-12.815550804138184,-13.59730052947998
l'avocat va,-5.175675392150879,-6.569256782531738,-4.358691692352295,-6.334682464599609,-8.2910795211792,-7.658835411071777
les avocats va,-10.632092475891113,-10.616942405700684,-10.024415016174316,-11.149558067321777,-11.113633155822754,-10.86585521697998
les avocats vont,-8.802497863769531,-8.290672302246094,-11.230391502380371,-8.987619400024414,-7.709724426269531,-7.643087863922119
l'avocat vont,-12.468660354614258,-13.781009674072266,-11.368971824645996,-11.235660552978516,-12.758129119873047,-10.841022491455078
l'avocat permet,-13.984565734863281,-13.510027885437012,-11.518381118774414,-5.898122310638428,-7.500051975250244,-6.755971908569336
les avocats permet,-12.304533004760742,-11.110939025878906,-13.884491920471191,-9.975271224975586,-9.288143157958984,-10.87071418762207
les avocats permettent,-17.947885036468506,-13.220562934875488,-18.697680473327637,-8.882669448852539,-6.675600528717041,-7.483537673950195
l'avocat permettent,-24.126160144805908,-23.888868808746338,-18.553632259368896,-9.65447998046875,-10.042532920837402,-10.858327865600586
le pilote casse,-15.001018524169922,-11.588540077209473,-12.539178848266602,-11.155620574951172,-13.036300659179688,-10.401885032653809
les pilotes casse,-13.542448043823242,-11.407485008239746,-11.040066719055176,-11.80179214477539,-12.522377967834473,-10.644094467163086
les pilotes cassent,-11.920232772827148,-9.407636642456055,-10.38901424407959,-10.476447105407715,-12.2899751663208,-10.812901496887207
le pilote cassent,-16.954164505004883,-16.14265537261963,-18.69668483734131,-13.936774253845215,-16.208618640899658,-16.482672691345215
le pilote rentre,-9.661344528198242,-10.145246505737305,-11.215779304504395,-8.254226684570312,-12.682016372680664,-11.025388717651367
les pilotes rentre,-12.932498931884766,-11.175352096557617,-10.494898796081543,-10.117645263671875,-12.528581619262695,-12.47392749786377
les pilotes rentrent,-9.443635940551758,-8.028116226196289,-5.781430244445801,-8.073468208312988,-8.518885612487793,-8.841426849365234
le pilote rentrent,-14.372611045837402,-15.315709114074707,-14.220735549926758,-11.514408111572266,-15.77681827545166,-14.852112770080566
le pilote continue,-11.259292602539062,-12.663745880126953,-12.64926815032959,-5.995156288146973,-8.989715576171875,-9.200815200805664
les pilotes continue,-12.47251033782959,-13.348713874816895,-11.75338363647461,-9.93298053741455,-11.373504638671875,-10.484627723693848
les pilotes continuent,-15.467192649841309,-16.403234481811523,-14.491527557373047,-7.208479881286621,-8.372428894042969,-7.687033176422119
le pilote continuent,-17.421823978424072,-17.899690628051758,-23.40591335296631,-12.67027759552002,-12.212105751037598,-13.434398651123047
le pilote suit,-13.711504936218262,-12.726122856140137,-14.020471572875977,-8.411760330200195,-10.135422706604004,-9.690707206726074
les pilotes suit,-14.849712371826172,-12.710329055786133,-11.41469669342041,-9.190573692321777,-11.516656875610352,-10.885605812072754
les pilotes suivent,-15.011363983154297,-12.351922035217285,-11.221452713012695,-7.879762649536133,-9.682890892028809,-6.709239482879639
le pilote suivent,-17.57582998275757,-17.226255416870117,-18.733964920043945,-14.148340225219727,-14.815725326538086,-14.548577308654785
le pilote rend,-14.240175247192383,-12.795333862304688,-15.310980796813965,-11.076696395874023,-12.212352752685547,-11.655671119689941
les pilotes rend,-13.601570129394531,-12.714329719543457,-10.807073593139648,-11.625475883483887,-11.247588157653809,-10.984661102294922
les pilotes rendent,-14.788921356201172,-16.60194492340088,-12.381710052490234,-12.147366523742676,-10.571405410766602,-10.299796104431152
le pilote rendent,-16.4928035736084,-21.21228790283203,-18.64509868621826,-14.96872615814209,-15.33688735961914,-14.38785171508789
le pilote va,-6.735241889953613,-4.6955766677856445,-6.228174209594727,-7.071495056152344,-8.033552169799805,-6.840103626251221
les pilotes va,-10.332374572753906,-6.223608016967773,-7.233058452606201,-11.123883247375488,-8.076991081237793,-8.703269958496094
les pilotes vont,-9.445839881896973,-4.209787845611572,-4.7838640213012695,-7.721075057983398,-6.840619087219238,-7.11236047744751
le pilote vont,-12.29758071899414,-10.9098482131958,-12.442530632019043,-13.387659072875977,-13.881702423095703,-11.702249526977539
le pilote permet,-11.821858406066895,-11.187219619750977,-14.202980995178223,-6.95359468460083,-10.114306449890137,-7.591855525970459
les pilotes permet,-13.597800254821777,-10.593387603759766,-12.457682609558105,-11.744889259338379,-10.726640701293945,-10.536362648010254
les pilotes permettent,-18.61115789413452,-11.341326713562012,-13.545026779174805,-9.764315605163574,-9.865849494934082,-8.770689010620117
le pilote permettent,-17.31279754638672,-16.007652759552002,-18.749998092651367,-12.736741065979004,-12.968842506408691,-13.990825653076172
le lecteur casse,-12.323742866516113,-10.416370391845703,-12.417171478271484,-13.434985160827637,-10.472299575805664,-12.691706657409668
les lecteurs casse,-10.215391159057617,-10.479320526123047,-11.208144187927246,-12.410901069641113,-12.881596565246582,-15.160161018371582
les lecteurs cassent,-10.407596588134766,-10.688787460327148,-12.281801223754883,-12.324007987976074,-9.922688484191895,-12.189718246459961
le lecteur cassent,-15.675142765045166,-16.447845458984375,-16.7995023727417,-19.161879539489746,-13.278116226196289,-19.21568775177002
le lecteur rentre,-11.636421203613281,-10.772825241088867,-10.844656944274902,-9.13902473449707,-9.281291961669922,-8.186299324035645
les lecteurs rentre,-12.239602088928223,-10.806743621826172,-9.302059173583984,-12.281712532043457,-11.96312427520752,-13.527352333068848
les lecteurs rentrent,-9.208230972290039,-8.883914947509766,-8.70764446258545,-9.487640380859375,-8.1915922164917,-9.701295852661133
le lecteur rentrent,-13.566740036010742,-13.831315994262695,-15.215373992919922,-18.876397132873535,-16.572893142700195,-17.239006996154785
le lecteur continue,-11.693380355834961,-12.73944091796875,-12.088666915893555,-6.532618522644043,-7.354776382446289,-7.705217361450195
les lecteurs continue,-10.358797073364258,-12.354389190673828,-11.442004203796387,-9.414249420166016,-9.918254852294922,-11.015081405639648
les lecteurs continuent,-15.31578254699707,-14.221521377563477,-14.25151252746582,-6.701221466064453,-6.648983955383301,-6.121417999267578
le lecteur continuent,-18.404489994049072,-19.437072277069092,-20.394051551818848,-13.498848915100098,-11.721572875976562,-11.423248291015625
le lecteur suit,-12.375425338745117,-12.867575645446777,-13.810017585754395,-6.392498016357422,-8.188859939575195,-7.503634929656982
les lecteurs suit,-11.490213394165039,-10.53234577178955,-13.088040351867676,-12.522823333740234,-11.955936431884766,-13.991331100463867
les lecteurs suivent,-11.32336139678955,-9.950860023498535,-11.936137199401855,-6.861701965332031,-7.053375720977783,-7.0573554039001465
le lecteur suivent,-14.29538345336914,-16.53211784362793,-16.472583770751953,-13.198958396911621,-12.587316513061523,-13.135758399963379
le lecteur rend,-11.399425506591797,-11.926383018493652,-13.641396522521973,-9.089807510375977,-8.826629638671875,-8.222084045410156
les lecteurs rend,-10.947263717651367,-11.20682144165039,-12.03498649597168,-10.037612915039062,-9.363009452819824,-10.927206039428711
les lecteurs rendent,-12.025712966918945,-15.619647026062012,-15.001559734344482,-8.897477149963379,-9.431069374084473,-9.473916053771973
le lecteur rendent,-13.373747825622559,-19.626992225646973,-16.995479583740234,-14.29966926574707,-14.846918106079102,-12.381278991699219
le lecteur va,-5.770639896392822,-5.005753993988037,-7.095968723297119,-5.124808311462402,-4.767870903015137,-5.538778781890869
les lecteurs va,-7.903349876403809,-8.350529670715332,-7.1020331382751465,-11.976645469665527,-9.097783088684082,-9.994335174560547
les lecteurs vont,-6.935384750366211,-5.499485015869141,-6.433600902557373,-5.676660060882568,-5.991436004638672,-4.979172229766846
le lecteur vont,-10.876084327697754,-9.598422050476074,-12.77135944366455,-11.553580284118652,-9.685222625732422,-10.415412902832031
le lecteur permet,-8.865116119384766,-10.552042961120605,-10.8451566696167,-6.643233776092529,-7.199733257293701,-8.902823448181152
les lecteurs permet,-9.061744689941406,-9.705387115478516,-12.015019416809082,-12.118931770324707,-11.457011222839355,-12.779422760009766
les lecteurs permettent,-15.914595603942871,-11.71970272064209,-14.150960922241211,-9.140486717224121,-9.809011459350586,-8.969532012939453
le lecteur permettent,-15.345903396606445,-15.834129810333252,-16.198490142822266,-13.943145751953125,-12.889765739440918,-14.520416259765625
le prince casse,-11.500267028808594,-8.88742446899414,-11.89910888671875,-13.472983360290527,-11.753292083740234,-9.979724884033203
les princes casse,-13.918315887451172,-12.2025785446167,-11.925270080566406,-11.184414863586426,-11.102317810058594,-12.600661277770996
les princes cassent,-14.0596284866333,-10.864706993103027,-12.73412799835205,-11.986931800842285,-10.366209983825684,-11.462752342224121
le prince cassent,-17.08222007751465,-17.829233169555664,-15.471570014953613,-16.573607921600342,-15.35740041732788,-16.5598201751709
le prince rentre,-9.929991722106934,-11.345621109008789,-9.060746192932129,-8.60715103149414,-7.366139888763428,-9.44569206237793
les princes rentre,-11.226142883300781,-9.652654647827148,-9.64144515991211,-10.9086275100708,-10.17672348022461,-10.411599159240723
les princes rentrent,-10.743937492370605,-7.05166482925415,-7.244338035583496,-11.27254867553711,-10.410758972167969,-11.505003929138184
le prince rentrent,-14.312044143676758,-13.685428619384766,-12.427756309509277,-17.811885833740234,-19.489662170410156,-15.177285194396973
le prince continue,-10.74583911895752,-12.660980224609375,-11.057795524597168,-6.74623966217041,-7.033599853515625,-7.164679527282715
les princes continue,-11.391144752502441,-11.993142127990723,-11.282720565795898,-11.189992904663086,-11.081351280212402,-13.5000638961792
les princes continuent,-15.347277641296387,-13.046029090881348,-13.702290534973145,-7.634498596191406,-7.469113349914551,-10.153714179992676
le prince continuent,-16.006705284118652,-16.201212406158447,-20.128947734832764,-11.279427528381348,-11.78824520111084,-10.55689811706543
le prince suit,-11.410480499267578,-13.000146865844727,-10.01206111907959,-6.938314437866211,-7.542280197143555,-8.3645601272583
les princes suit,-12.835564613342285,-13.812963485717773,-10.7660551071167,-13.687792778015137,-12.87906265258789,-14.453070640563965
les princes suivent,-15.415802955627441,-11.77768611907959,-13.152851104736328,-7.929394245147705,-8.495009422302246,-9.742755889892578
le prince suivent,-17.66036033630371,-15.04649019241333,-16.18168354034424,-14.130385398864746,-15.250716209411621,-13.33591365814209
le prince rend,-12.56165885925293,-12.330217361450195,-11.443639755249023,-8.844996452331543,-9.006172180175781,-10.30646800994873
les princes rend,-14.443441390991211,-12.582786560058594,-10.801791191101074,-10.017606735229492,-11.026531219482422,-11.79055404663086
les princes rendent,-16.0618953704834,-15.676656723022461,-15.5286865234375,-10.858627319335938,-11.119189262390137,-11.548019409179688
le prince rendent,-15.412256717681885,-21.65968132019043,-16.189948081970215,-14.955036163330078,-16.37751007080078,-14.977992057800293
le prince va,-5.542473793029785,-7.220068454742432,-4.0578203201293945,-5.385810375213623,-6.610321521759033,-5.739439964294434
les princes va,-8.670125007629395,-6.4297356605529785,-5.9815473556518555,-10.51308536529541,-9.401533126831055,-9.685493469238281
les princes vont,-7.6097092628479,-3.7033653259277344,-4.601088047027588,-8.401190757751465,-7.6767473220825195,-8.482817649841309
le prince vont,-12.048507690429688,-11.163065910339355,-10.838788032531738,-11.207414627075195,-12.633234977722168,-10.983383178710938
le prince permet,-10.805541038513184,-12.05687141418457,-12.164341926574707,-8.568774223327637,-9.029102325439453,-8.607187271118164
les princes permet,-11.790390968322754,-9.980376243591309,-11.401372909545898,-12.769620895385742,-13.710779190063477,-13.306982040405273
les princes permettent,-19.302070140838623,-10.5509033203125,-12.835402488708496,-10.025412559509277,-10.216351509094238,-10.122509002685547
le prince permettent,-15.583955764770508,-15.915213584899902,-14.55383014678955,-13.441977500915527,-13.442537307739258,-13.285901069641113
le personnage casse,-10.208625793457031,-10.637654304504395,-11.900792121887207,-13.374397277832031,-12.231045722961426,-10.775283813476562
les personnages casse,-11.593602180480957,-11.312369346618652,-12.864471435546875,-11.48955249786377,-11.957144737243652,-12.391812324523926
les personnages cassent,-11.218953132629395,-10.239147186279297,-12.932304382324219,-12.343721389770508,-11.81403923034668,-12.042521476745605
le personnage cassent,-17.223517417907715,-15.32803726196289,-16.807828903198242,-17.34783363342285,-13.356593132019043,-16.1870059967041
le personnage rentre,-7.324112892150879,-11.165793418884277,-9.270162582397461,-8.874631881713867,-9.755999565124512,-11.634282112121582
les personnages rentre,-11.262703895568848,-11.218524932861328,-11.322298049926758,-11.04245662689209,-11.070953369140625,-13.82256031036377
les personnages rentrent,-8.241449356079102,-8.496881484985352,-8.906949996948242,-9.850401878356934,-9.949390411376953,-10.071839332580566
le personnage rentrent,-12.094557762145996,-12.434868812561035,-14.683401107788086,-14.6369047164917,-16.243793964385986,-18.300867080688477
le personnage continue,-10.543268203735352,-11.918042182922363,-10.714658737182617,-8.816704750061035,-8.879868507385254,-10.418766021728516
les personnages continue,-12.45674991607666,-13.000048637390137,-12.534701347351074,-11.028573989868164,-11.43297290802002,-12.307473182678223
les personnages continuent,-13.027996063232422,-14.557072639465332,-14.659125328063965,-7.177834987640381,-7.868110179901123,-8.13112735748291
le personnage continuent,-18.199171543121338,-15.196725845336914,-23.57035779953003,-13.721756935119629,-12.632338523864746,-12.444449424743652
le personnage suit,-11.341123580932617,-12.804367065429688,-12.333122253417969,-6.869286060333252,-8.699514389038086,-8.040996551513672
les personnages suit,-12.649020195007324,-12.678327560424805,-12.765608787536621,-11.31671142578125,-11.869319915771484,-11.083503723144531
les personnages suivent,-12.260143280029297,-12.255094528198242,-13.0001220703125,-7.6419196128845215,-8.734020233154297,-8.684420585632324
le personnage suivent,-14.968128204345703,-13.429851531982422,-15.881982803344727,-13.615741729736328,-13.756633758544922,-12.853082656860352
le personnage rend,-10.818416595458984,-13.496094703674316,-13.428160667419434,-10.850202560424805,-9.471115112304688,-10.51358413696289
les personnages rend,-12.849479675292969,-12.901493072509766,-13.124897956848145,-9.366748809814453,-9.57878589630127,-10.591083526611328
les personnages rendent,-13.431156158447266,-16.878993034362793,-16.917309761047363,-9.17147159576416,-10.10758113861084,-10.350231170654297
le personnage rendent,-13.63506031036377,-20.206674098968506,-17.151262760162354,-14.319762229919434,-14.158653259277344,-13.562935829162598
le personnage va,-3.697688102722168,-6.664830684661865,-5.262716770172119,-6.971022605895996,-6.531462669372559,-7.866860866546631
les personnages va,-7.3173418045043945,-8.758138656616211,-7.190768241882324,-11.734637260437012,-10.928224563598633,-9.64432144165039
les personnages vont,-4.895630359649658,-4.541243553161621,-5.5179762840271,-6.688445568084717,-5.886265754699707,-5.617667198181152
le personnage vont,-9.446670532226562,-10.41296672821045,-11.927539825439453,-12.511597633361816,-11.780553817749023,-12.39888858795166
le personnage permet,-8.760713577270508,-9.636634826660156,-12.005139350891113,-8.802112579345703,-8.213050842285156,-9.128040313720703
les personnages permet,-10.47324275970459,-11.10792064666748,-13.849869728088379,-11.838643074035645,-11.669852256774902,-11.597979545593262
