sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13
le gamin rentre dans la chambre et continue sur la route,-9.839959144592285,-12.632309913635254,-9.76325798034668,-6.739923000335693,-5.374423503875732,-5.76802921295166
les gamins rentrent dans la chambre et continue sur la route,-10.143141746520996,-13.379135131835938,-9.994104385375977,-8.101675033569336,-7.321042060852051,-8.603475570678711
les gamins rentrent dans la chambre et continuent sur la route,-11.881839752197266,-15.652538299560547,-10.473942756652832,-6.1571431159973145,-7.179425239562988,-7.657125473022461
le gamin rentre dans la chambre et continuent sur la route,-13.322060585021973,-15.286291122436523,-10.817560195922852,-10.45870590209961,-11.389158248901367,-11.830666542053223
le gamin rentre dans la chambre et suit le long chemin,-8.973611831665039,-10.612630844116211,-7.944567680358887,-6.4922661781311035,-6.485579013824463,-6.173715591430664
les gamins rentrent dans la chambre et suit le long chemin,-8.511579513549805,-9.518149375915527,-7.133532524108887,-8.151517868041992,-8.736796379089355,-9.522455215454102
les gamins rentrent dans la chambre et suivent le long chemin,-13.050551414489746,-11.4935302734375,-12.941309928894043,-6.228689193725586,-6.71983003616333,-7.556247711181641
le gamin rentre dans la chambre et suivent le long chemin,-13.7669038772583,-13.904292106628418,-15.825090408325195,-9.079717636108398,-10.157539367675781,-10.671148300170898
le gamin rentre dans la chambre et rend le stylo à sa maman,-10.741798400878906,-11.518685340881348,-11.8894681930542,-8.283565521240234,-6.750361442565918,-8.600436210632324
les gamins rentrent dans la chambre et rend le stylo à sa maman,-10.19084644317627,-12.095666885375977,-12.177791595458984,-9.706555366516113,-8.768664360046387,-10.320920944213867
les gamins rentrent dans la chambre et rendent le stylo à sa maman,-12.435070037841797,-17.74436092376709,-17.305431842803955,-7.501780033111572,-7.793585300445557,-8.590943336486816
le gamin rentre dans la chambre et rendent le stylo à sa maman,-13.285526752471924,-17.738282680511475,-18.17216682434082,-10.662822723388672,-11.962504386901855,-11.690008163452148
le gamin rentre dans la chambre et va au marché,-6.555548667907715,-8.613870620727539,-5.291690826416016,-5.047936916351318,-5.580106258392334,-6.200345993041992
les gamins rentrent dans la chambre et va au marché,-7.765971660614014,-8.643121719360352,-6.5638837814331055,-7.681606292724609,-8.472156524658203,-9.627906799316406
les gamins rentrent dans la chambre et vont au marché,-8.58873176574707,-8.351357460021973,-6.305165767669678,-6.961503505706787,-6.087248802185059,-5.352290630340576
le gamin rentre dans la chambre et vont au marché,-10.412240028381348,-10.736037254333496,-8.288018226623535,-10.463500022888184,-9.932219505310059,-8.916330337524414
le gamin rentre dans la chambre et permet l'accès aux escaliers,-12.272126197814941,-13.020475387573242,-11.6685209274292,-4.832420825958252,-6.259219169616699,-6.1485795974731445
les gamins rentrent dans la chambre et permet l'accès aux escaliers,-11.76739501953125,-12.558476448059082,-11.739509582519531,-6.931069374084473,-7.888064384460449,-9.802797317504883
les gamins rentrent dans la chambre et permettent l'accès aux escaliers,-16.72617769241333,-15.86685848236084,-15.231888771057129,-4.72053861618042,-4.092620372772217,-6.007570743560791
le gamin rentre dans la chambre et permettent l'accès aux escaliers,-17.472919464111328,-18.057528495788574,-15.6318998336792,-8.392301559448242,-10.889996528625488,-11.16244888305664
le gamin continue sur la route et suit le long chemin,-7.488577842712402,-12.643016815185547,-9.637809753417969,-5.73212194442749,-8.358224868774414,-6.556469440460205
les gamins continuent sur la route et suit le long chemin,-7.385387420654297,-11.702338218688965,-9.251720428466797,-6.753323078155518,-9.323432922363281,-8.71198844909668
les gamins continuent sur la route et suivent le long chemin,-12.182432174682617,-13.115532875061035,-13.416537284851074,-6.314340591430664,-8.376872062683105,-7.549947261810303
le gamin continue sur la route et suivent le long chemin,-12.692890167236328,-15.668121337890625,-15.831080436706543,-9.985214233398438,-11.478479385375977,-10.892455101013184
le gamin continue sur la route et rend le stylo à sa maman,-9.195691108703613,-13.232061386108398,-13.167974472045898,-8.157569885253906,-8.711344718933105,-8.379022598266602
les gamins continuent sur la route et rend le stylo à sa maman,-8.970134735107422,-13.267739295959473,-11.4390230178833,-9.308902740478516,-9.475492477416992,-9.822752952575684
les gamins continuent sur la route et rendent le stylo à sa maman,-10.269407272338867,-17.497564792633057,-16.87370252609253,-7.861849784851074,-7.5706377029418945,-8.60112476348877
le gamin continue sur la route et rendent le stylo à sa maman,-11.177606582641602,-19.490453243255615,-19.490341186523438,-10.326107025146484,-11.029149055480957,-10.620094299316406
le gamin continue sur la route et va au marché,-7.174224376678467,-9.564956665039062,-7.030777931213379,-6.301538944244385,-6.040310382843018,-7.3147292137146
les gamins continuent sur la route et va au marché,-8.273122787475586,-8.629030227661133,-7.555310249328613,-7.818264007568359,-7.699634552001953,-9.198184967041016
les gamins continuent sur la route et vont au marché,-8.940776824951172,-8.992469787597656,-8.273772239685059,-7.42930269241333,-5.472787857055664,-5.422552108764648
le gamin continue sur la route et vont au marché,-9.810622215270996,-12.47756290435791,-9.551263809204102,-11.034095764160156,-8.636810302734375,-8.595172882080078
le gamin continue sur la route et permet l'accès aux escaliers,-10.482382774353027,-13.39267635345459,-12.919029235839844,-3.940371513366699,-5.840302467346191,-6.661774635314941
les gamins continuent sur la route et permet l'accès aux escaliers,-10.847245216369629,-11.203391075134277,-11.617192268371582,-5.7128143310546875,-7.538475513458252,-9.189576148986816
les gamins continuent sur la route et permettent l'accès aux escaliers,-14.994019508361816,-13.952648162841797,-12.781526565551758,-4.971179962158203,-5.416550159454346,-6.183253288269043
le gamin continue sur la route et permettent l'accès aux escaliers,-15.33777904510498,-18.829654216766357,-15.961641311645508,-8.176427841186523,-10.103126525878906,-9.77121639251709
le gamin suit le long chemin et rend le stylo à sa maman,-7.730960845947266,-11.130125999450684,-12.814651489257812,-9.135560989379883,-7.8684163093566895,-7.87300443649292
les gamins suivent le long chemin et rend le stylo à sa maman,-8.62129020690918,-11.478681564331055,-12.92365837097168,-10.199594497680664,-9.276336669921875,-10.065327644348145
les gamins suivent le long chemin et rendent le stylo à sa maman,-10.271085739135742,-17.249335289001465,-16.70468044281006,-8.223081588745117,-8.030097961425781,-8.149836540222168
le gamin suit le long chemin et rendent le stylo à sa maman,-10.111821174621582,-17.47790765762329,-17.386871814727783,-10.979133605957031,-12.105196952819824,-11.017663955688477
le gamin suit le long chemin et va au marché,-7.3710527420043945,-9.10747241973877,-7.2764129638671875,-6.510627746582031,-6.16718053817749,-7.444606304168701
les gamins suivent le long chemin et va au marché,-9.566478729248047,-9.960577964782715,-8.611320495605469,-8.302288055419922,-9.029623985290527,-9.554112434387207
les gamins suivent le long chemin et vont au marché,-8.957242965698242,-8.734114646911621,-8.97686767578125,-7.861605167388916,-6.179060459136963,-5.995463848114014
le gamin suit le long chemin et vont au marché,-8.730941772460938,-10.228700637817383,-9.628242492675781,-11.515582084655762,-9.550036430358887,-9.24203872680664
le gamin suit le long chemin et permet l'accès aux escaliers,-10.601606369018555,-12.594493865966797,-11.857649803161621,-4.475078105926514,-4.079621315002441,-5.494443893432617
les gamins suivent le long chemin et permet l'accès aux escaliers,-10.114533424377441,-11.980833053588867,-11.57917308807373,-6.601062774658203,-6.629735946655273,-8.381067276000977
les gamins suivent le long chemin et permettent l'accès aux escaliers,-16.194641590118408,-16.57281494140625,-14.812814712524414,-5.611649513244629,-3.8759565353393555,-5.593226432800293
le gamin suit le long chemin et permettent l'accès aux escaliers,-16.298264980316162,-18.86370038986206,-15.996277809143066,-8.43663501739502,-8.174169540405273,-9.430999755859375
le gamin rend le stylo à sa maman et va au marché,-7.726683616638184,-9.903566360473633,-7.747014999389648,-4.526464939117432,-5.48171854019165,-7.449603080749512
les gamins rendent le stylo à sa maman et va au marché,-7.706263065338135,-9.600462913513184,-8.386655807495117,-5.2074995040893555,-7.4190826416015625,-8.304083824157715
les gamins rendent le stylo à sa maman et vont au marché,-12.34832763671875,-11.310038566589355,-11.135486602783203,-8.081510543823242,-9.135477066040039,-8.167911529541016
le gamin rend le stylo à sa maman et vont au marché,-13.484889030456543,-11.938984870910645,-11.726408004760742,-9.921430587768555,-10.44257640838623,-11.099555015563965
le gamin rend le stylo à sa maman et permet l'accès aux escaliers,-12.749550819396973,-14.936535835266113,-13.052193641662598,-7.61094331741333,-7.524343490600586,-6.150500774383545
les gamins rendent le stylo à sa maman et permet l'accès aux escaliers,-12.649433135986328,-14.385190963745117,-13.0122652053833,-8.717348098754883,-9.524295806884766,-7.958868980407715
les gamins rendent le stylo à sa maman et permettent l'accès aux escaliers,-18.05707359313965,-17.197145462036133,-15.52905559539795,-9.642973899841309,-9.60505485534668,-8.561119079589844
le gamin rend le stylo à sa maman et permettent l'accès aux escaliers,-18.640045166015625,-19.42448091506958,-17.030309677124023,-11.496697425842285,-11.734570503234863,-11.59119701385498
le gamin va au marché et permet l'accès aux escaliers,-12.019702911376953,-10.384760856628418,-13.306628227233887,-6.591789245605469,-6.143911361694336,-5.259546756744385
les gamins vont au marché et permet l'accès aux escaliers,-11.738214492797852,-10.245550155639648,-12.30237865447998,-8.253110885620117,-7.311397075653076,-7.9806952476501465
les gamins vont au marché et permettent l'accès aux escaliers,-16.772318840026855,-12.492091178894043,-16.25614643096924,-6.868353843688965,-7.260165214538574,-6.173603534698486
le gamin va au marché et permettent l'accès aux escaliers,-17.30100393295288,-14.836682796478271,-17.387962341308594,-8.864786148071289,-10.51281452178955,-10.730658531188965
la vilaine casse le verre et rentre dans la chambre,-11.968031883239746,-13.621039390563965,-12.43321704864502,-11.471179962158203,-12.566618919372559,-13.292292594909668
les vilaines cassent le verre et rentre dans la chambre,-15.867938041687012,-15.830094337463379,-14.252969741821289,-11.843379020690918,-12.048213958740234,-12.927709579467773
les vilaines cassent le verre et rentrent dans la chambre,-12.74041748046875,-16.076885223388672,-11.923377990722656,-8.232032775878906,-8.697072982788086,-9.153706550598145
la vilaine casse le verre et rentrent dans la chambre,-11.792552947998047,-15.21306037902832,-11.32675838470459,-12.992609024047852,-13.645538330078125,-13.50885009765625
la vilaine casse le verre et continue sur la route,-10.997949600219727,-12.268255233764648,-12.016195297241211,-9.720874786376953,-10.855803489685059,-11.742201805114746
les vilaines cassent le verre et continue sur la route,-13.549805641174316,-15.466897964477539,-13.117502212524414,-8.848112106323242,-9.523683547973633,-9.82111930847168
les vilaines cassent le verre et continuent sur la route,-16.331966400146484,-17.610892295837402,-13.25209903717041,-9.696093559265137,-10.13681411743164,-10.03152084350586
la vilaine casse le verre et continuent sur la route,-18.194233894348145,-18.288337230682373,-14.090487480163574,-14.415827751159668,-16.171876907348633,-15.879446983337402
la vilaine casse le verre et suit le long chemin,-11.79882526397705,-13.71403694152832,-11.260213851928711,-9.438076972961426,-11.801484107971191,-10.328413009643555
les vilaines cassent le verre et suit le long chemin,-13.476061820983887,-15.080158233642578,-12.382787704467773,-9.101312637329102,-10.291418075561523,-9.319168090820312
les vilaines cassent le verre et suivent le long chemin,-16.38471794128418,-15.924463272094727,-16.090394020080566,-10.296321868896484,-9.284472465515137,-12.036463737487793
la vilaine casse le verre et suivent le long chemin,-15.005916595458984,-17.553603172302246,-15.920198440551758,-13.933423042297363,-15.996113777160645,-17.4521541595459
la vilaine casse le verre et rend le stylo à sa maman,-9.70051097869873,-13.810704231262207,-11.901430130004883,-10.217850685119629,-13.518125534057617,-10.814635276794434
les vilaines cassent le verre et rend le stylo à sa maman,-13.261313438415527,-15.097092628479004,-14.022748947143555,-9.663175582885742,-10.656366348266602,-9.149809837341309
les vilaines cassent le verre et rendent le stylo à sa maman,-15.893439292907715,-19.319043159484863,-20.933707237243652,-8.622367858886719,-8.458627700805664,-9.15595531463623
la vilaine casse le verre et rendent le stylo à sa maman,-13.862517356872559,-22.8897123336792,-22.624289512634277,-11.461365699768066,-14.776640892028809,-15.488107681274414
la vilaine casse le verre et va au marché,-8.250303268432617,-8.86827564239502,-8.821768760681152,-9.25091552734375,-10.929906845092773,-10.498565673828125
les vilaines cassent le verre et va au marché,-11.956790924072266,-12.704855918884277,-9.86912727355957,-9.781109809875488,-9.828524589538574,-9.324453353881836
les vilaines cassent le verre et vont au marché,-11.619084358215332,-13.861971855163574,-11.912286758422852,-8.762077331542969,-7.722738742828369,-7.824429035186768
la vilaine casse le verre et vont au marché,-11.178533554077148,-12.356246948242188,-11.524474143981934,-13.895833015441895,-13.02493667602539,-13.80371379852295
la vilaine casse le verre et permet l'accès aux escaliers,-12.683085441589355,-15.037131309509277,-13.282442092895508,-7.720920562744141,-10.349346160888672,-8.969024658203125
les vilaines cassent le verre et permet l'accès aux escaliers,-13.265266418457031,-16.080734252929688,-13.768027305603027,-8.08165168762207,-8.167917251586914,-7.871632099151611
les vilaines cassent le verre et permettent l'accès aux escaliers,-20.127891540527344,-17.784144401550293,-16.851572036743164,-7.258047103881836,-5.940190315246582,-7.11414909362793
la vilaine casse le verre et permettent l'accès aux escaliers,-19.91437578201294,-22.049962520599365,-16.621325492858887,-10.034717559814453,-12.027109146118164,-12.174290657043457
la vilaine rentre dans la chambre et continue sur la route,-9.107247352600098,-10.54650592803955,-9.013360977172852,-6.260809898376465,-4.6420979499816895,-6.058191299438477
les vilaines rentrent dans la chambre et continue sur la route,-11.692789077758789,-13.74837875366211,-10.44060230255127,-7.868103981018066,-6.617780685424805,-7.6124467849731445
les vilaines rentrent dans la chambre et continuent sur la route,-13.463736534118652,-15.154629707336426,-10.795574188232422,-5.620554447174072,-7.008349895477295,-7.899872779846191
la vilaine rentre dans la chambre et continuent sur la route,-14.133058547973633,-16.4758038520813,-9.727190017700195,-9.616827964782715,-11.072385787963867,-11.463353157043457
la vilaine rentre dans la chambre et suit le long chemin,-7.050509452819824,-8.690174102783203,-6.229808807373047,-6.737028121948242,-6.385234355926514,-7.3208909034729
les vilaines rentrent dans la chambre et suit le long chemin,-9.921320915222168,-10.147583961486816,-7.454160213470459,-8.48621940612793,-8.652501106262207,-9.688976287841797
les vilaines rentrent dans la chambre et suivent le long chemin,-14.850728988647461,-11.762299537658691,-13.010601043701172,-5.857063293457031,-6.499314308166504,-7.194277763366699
la vilaine rentre dans la chambre et suivent le long chemin,-12.227117538452148,-14.073752403259277,-12.08552074432373,-8.640146255493164,-10.007325172424316,-10.226115226745605
la vilaine rentre dans la chambre et rend le stylo à sa maman,-8.606443405151367,-10.389686584472656,-10.384333610534668,-9.176846504211426,-6.2951130867004395,-8.898643493652344
les vilaines rentrent dans la chambre et rend le stylo à sa maman,-11.597946166992188,-11.695862770080566,-12.478632926940918,-10.48725414276123,-8.396222114562988,-10.22675895690918
les vilaines rentrent dans la chambre et rendent le stylo à sa maman,-14.188895225524902,-17.916749000549316,-18.477821350097656,-7.887428283691406,-7.785915374755859,-8.843483924865723
la vilaine rentre dans la chambre et rendent le stylo à sa maman,-11.424496173858643,-19.022464752197266,-18.143765449523926,-10.71645736694336,-11.463719367980957,-11.680353164672852
la vilaine rentre dans la chambre et va au marché,-5.118276596069336,-6.301684379577637,-6.0223069190979,-5.061127662658691,-5.5654425621032715,-6.319791793823242
les vilaines rentrent dans la chambre et va au marché,-8.407090187072754,-8.787933349609375,-7.1076788902282715,-7.853075981140137,-7.964656829833984,-8.739643096923828
les vilaines rentrent dans la chambre et vont au marché,-8.715723991394043,-8.634586334228516,-7.096665859222412,-6.689589500427246,-6.285940647125244,-5.0736284255981445
la vilaine rentre dans la chambre et vont au marché,-9.383872985839844,-9.594157218933105,-7.947978973388672,-10.178483963012695,-9.367446899414062,-8.292083740234375
la vilaine rentre dans la chambre et permet l'accès aux escaliers,-12.023218154907227,-12.466153144836426,-11.133827209472656,-5.352145671844482,-6.071840763092041,-6.830480575561523
les vilaines rentrent dans la chambre et permet l'accès aux escaliers,-12.01710319519043,-13.443215370178223,-12.15759563446045,-7.352677345275879,-7.9175519943237305,-10.275590896606445
les vilaines rentrent dans la chambre et permettent l'accès aux escaliers,-18.911568641662598,-15.782976150512695,-15.855890274047852,-5.026337146759033,-4.204784393310547,-6.174452304840088
la vilaine rentre dans la chambre et permettent l'accès aux escaliers,-19.542502880096436,-20.21677875518799,-14.303406715393066,-8.338560104370117,-9.622644424438477,-10.28073501586914
la vilaine continue sur la route et suit le long chemin,-7.227656364440918,-10.920648574829102,-8.515528678894043,-6.097703456878662,-8.335197448730469,-7.9685187339782715
les vilaines continuent sur la route et suit le long chemin,-8.590867042541504,-11.11292839050293,-9.188108444213867,-7.165868282318115,-9.786659240722656,-9.187636375427246
les vilaines continuent sur la route et suivent le long chemin,-12.721271514892578,-12.910930633544922,-13.40562629699707,-6.053340911865234,-8.600025177001953,-7.875229835510254
la vilaine continue sur la route et suivent le long chemin,-11.909130573272705,-16.465886116027832,-12.778848648071289,-9.979455947875977,-11.417956352233887,-11.42091178894043
la vilaine continue sur la route et rend le stylo à sa maman,-8.178690910339355,-12.1536283493042,-11.524031639099121,-9.042860984802246,-7.704994201660156,-9.06092357635498
les vilaines continuent sur la route et rend le stylo à sa maman,-10.179957389831543,-12.490817070007324,-12.29392147064209,-9.87637996673584,-8.757399559020996,-9.790837287902832
les vilaines continuent sur la route et rendent le stylo à sa maman,-11.500957489013672,-17.269041538238525,-18.122164249420166,-8.07934284210205,-8.224055290222168,-9.1712646484375
la vilaine continue sur la route et rendent le stylo à sa maman,-11.310328960418701,-21.36758327484131,-19.322115898132324,-10.632956504821777,-11.203428268432617,-11.747611999511719
la vilaine continue sur la route et va au marché,-5.9244818687438965,-7.663145065307617,-7.176382064819336,-6.784016132354736,-6.085541248321533,-7.773782253265381
les vilaines continuent sur la route et va au marché,-8.598353385925293,-8.412479400634766,-8.3284330368042,-7.933987140655518,-6.927793502807617,-8.24954605102539
les vilaines continuent sur la route et vont au marché,-8.70578670501709,-8.56218433380127,-9.038290023803711,-7.100823402404785,-6.019667148590088,-5.6841959953308105
la vilaine continue sur la route et vont au marché,-9.319613456726074,-11.49845027923584,-9.080327033996582,-10.844369888305664,-8.54247760772705,-9.132654190063477
la vilaine continue sur la route et permet l'accès aux escaliers,-10.551959991455078,-13.168374061584473,-12.139643669128418,-4.664005756378174,-5.903238296508789,-8.00777530670166
les vilaines continuent sur la route et permet l'accès aux escaliers,-10.887285232543945,-11.367878913879395,-12.239297866821289,-6.077360153198242,-7.628353118896484,-9.72776985168457
les vilaines continuent sur la route et permettent l'accès aux escaliers,-16.568601608276367,-13.183238983154297,-13.822315216064453,-5.21640682220459,-6.542529582977295,-6.57460880279541
la vilaine continue sur la route et permettent l'accès aux escaliers,-17.45207691192627,-20.725247859954834,-14.780197143554688,-8.22439956665039,-9.507450103759766,-9.149099349975586
la vilaine suit le long chemin et rend le stylo à sa maman,-7.481138706207275,-10.496726036071777,-11.707233428955078,-9.69849681854248,-7.476425647735596,-8.188638687133789
les vilaines suivent le long chemin et rend le stylo à sa maman,-11.239789009094238,-11.214637756347656,-13.432096481323242,-10.788810729980469,-8.643336296081543,-10.179617881774902
les vilaines suivent le long chemin et rendent le stylo à sa maman,-13.021344184875488,-17.19037675857544,-19.27410888671875,-8.415719985961914,-8.139871597290039,-8.415029525756836
la vilaine suit le long chemin et rendent le stylo à sa maman,-9.62361192703247,-19.339388847351074,-17.539157390594482,-11.291339874267578,-12.141626358032227,-11.675211906433105
la vilaine suit le long chemin et va au marché,-6.790319919586182,-7.2956953048706055,-8.058799743652344,-6.501217842102051,-6.23176383972168,-7.393021106719971
les vilaines suivent le long chemin et va au marché,-10.50259780883789,-9.996013641357422,-8.524676322937012,-8.123560905456543,-8.309830665588379,-8.445769309997559
les vilaines suivent le long chemin et vont au marché,-10.001181602478027,-8.912071228027344,-9.381322860717773,-7.878022193908691,-6.376229763031006,-5.492267608642578
la vilaine suit le long chemin et vont au marché,-8.68554401397705,-9.206701278686523,-9.069964408874512,-11.6689453125,-9.507171630859375,-8.932188987731934
la vilaine suit le long chemin et permet l'accès aux escaliers,-10.724601745605469,-12.322855949401855,-11.41919994354248,-4.615031719207764,-4.1484785079956055,-5.96940279006958
les vilaines suivent le long chemin et permet l'accès aux escaliers,-11.340826034545898,-12.584538459777832,-11.947755813598633,-6.816066265106201,-6.59981107711792,-8.84720230102539
les vilaines suivent le long chemin et permettent l'accès aux escaliers,-19.1312198638916,-15.88510799407959,-15.696771621704102,-5.819161891937256,-4.188946723937988,-5.838958740234375
la vilaine suit le long chemin et permettent l'accès aux escaliers,-18.035545825958252,-20.411049842834473,-15.407967567443848,-8.273346900939941,-7.916782379150391,-8.764214515686035
la vilaine rend le stylo à sa maman et va au marché,-6.076358318328857,-7.926784515380859,-7.466009140014648,-4.915319919586182,-6.489151954650879,-8.121155738830566
les vilaines rendent le stylo à sa maman et va au marché,-8.448891639709473,-9.705151557922363,-8.436140060424805,-5.426815509796143,-6.9259724617004395,-7.599480628967285
les vilaines rendent le stylo à sa maman et vont au marché,-11.928864479064941,-11.241050720214844,-11.854151725769043,-7.762885093688965,-9.138198852539062,-7.901361465454102
la vilaine rend le stylo à sa maman et vont au marché,-11.737707138061523,-11.103374481201172,-10.838885307312012,-10.416292190551758,-10.012226104736328,-10.571572303771973
la vilaine rend le stylo à sa maman et permet l'accès aux escaliers,-12.238086700439453,-13.720556259155273,-12.987944602966309,-7.796241760253906,-8.725865364074707,-6.912046909332275
les vilaines rendent le stylo à sa maman et permet l'accès aux escaliers,-12.276494979858398,-14.67448902130127,-12.907726287841797,-8.642724990844727,-9.28492259979248,-8.023859024047852
les vilaines rendent le stylo à sa maman et permettent l'accès aux escaliers,-19.816431045532227,-17.156965255737305,-15.873507499694824,-9.149343490600586,-9.535518646240234,-8.268376350402832
la vilaine rend le stylo à sa maman et permettent l'accès aux escaliers,-20.91411256790161,-21.393717288970947,-17.414002418518066,-11.536992073059082,-10.974316596984863,-9.966789245605469
la vilaine va au marché et permet l'accès aux escaliers,-11.101821899414062,-10.872746467590332,-12.467198371887207,-6.246638774871826,-6.7424635887146,-5.726231575012207
les vilaines vont au marché et permet l'accès aux escaliers,-12.270389556884766,-10.320743560791016,-12.238862037658691,-8.536361694335938,-7.524861812591553,-8.107564926147461
les vilaines vont au marché et permettent l'accès aux escaliers,-19.57957363128662,-11.675516128540039,-16.614474296569824,-6.843903064727783,-6.882355690002441,-6.528662204742432
la vilaine va au marché et permettent l'accès aux escaliers,-17.36353826522827,-17.82771921157837,-16.8047194480896,-8.580803871154785,-9.280926704406738,-9.58581829071045
le cuisinier casse le verre et rentre dans la chambre,-12.903563499450684,-16.07936668395996,-12.899588584899902,-12.326309204101562,-11.931970596313477,-13.286760330200195
les cuisiniers cassent le verre et rentre dans la chambre,-14.885100364685059,-15.582136154174805,-12.470077514648438,-12.315983772277832,-12.849102020263672,-13.018986701965332
les cuisiniers cassent le verre et rentrent dans la chambre,-11.686935424804688,-14.048038482666016,-9.957313537597656,-9.238607406616211,-9.221076011657715,-9.831331253051758
le cuisinier casse le verre et rentrent dans la chambre,-12.087821960449219,-16.00490379333496,-12.756035804748535,-14.631369590759277,-14.101594924926758,-14.819100379943848
le cuisinier casse le verre et continue sur la route,-11.157757759094238,-15.089620590209961,-12.416376113891602,-11.130431175231934,-10.412470817565918,-11.892087936401367
les cuisiniers cassent le verre et continue sur la route,-12.941716194152832,-14.41374397277832,-11.251434326171875,-9.60602855682373,-9.979846954345703,-10.565922737121582
les cuisiniers cassent le verre et continuent sur la route,-13.886767387390137,-13.165212631225586,-10.595107078552246,-10.879199981689453,-10.759950637817383,-10.511659622192383
le cuisinier casse le verre et continuent sur la route,-18.029112339019775,-16.5706787109375,-15.608161926269531,-15.504703521728516,-16.568437576293945,-15.579761505126953
le cuisinier casse le verre et suit le long chemin,-11.496135711669922,-14.66709041595459,-11.417797088623047,-9.735395431518555,-10.850431442260742,-10.083944320678711
les cuisiniers cassent le verre et suit le long chemin,-12.171662330627441,-13.33629035949707,-10.412620544433594,-8.831128120422363,-10.084233283996582,-9.660428047180176
les cuisiniers cassent le verre et suivent le long chemin,-15.05633544921875,-13.412480354309082,-14.703598976135254,-11.155734062194824,-10.038042068481445,-12.448762893676758
