minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_score_42,delta_score_13,delta_score_30,delta_avg,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj2_root,bigram_nsubj1_root
"le visiteur arrive, les visiteurs arrive",childes,simple_agrmt,visiteur,visiteurs,arrive,arrive,4.599701404571533,2.4834656715393066,2.2982921600341797,3.1271530787150064,-2,0,13.668217477627676,1.0986122886681096,0.4054651081081644,0.6931471805599453,-0.2876820724517809,6.834108738813838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les visiteurs arrivent, le visiteur arrivent",childes,simple_agrmt,visiteurs,visiteur,arrivent,arrivent,3.151195526123047,5.9385480880737305,5.026667594909668,4.7054704030354815,2,0,7.427144133408616,1.0986122886681096,0.6931471805599453,0.4054651081081644,0.2876820724517809,3.713572066704308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le visiteur met, les visiteurs met",childes,simple_agrmt,visiteur,visiteurs,met,met,1.8445053100585938,2.083479881286621,0.5070858001708984,1.4783569971720378,-2,0,15.130550563797863,1.0986122886681096,0.4054651081081644,0.6931471805599453,-0.2876820724517809,7.5652752818989315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les visiteurs mettent, le visiteur mettent",childes,simple_agrmt,visiteurs,visiteur,mettent,mettent,4.444035530090332,7.605062007904053,5.5032196044921875,5.850772380828857,2,0,8.286269452783065,1.0986122886681096,0.6931471805599453,0.4054651081081644,0.2876820724517809,4.143134726391533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le joueur poursuit, les joueurs poursuit",childes,simple_agrmt,joueur,joueurs,poursuit,poursuit,0.0932302474975586,-4.4551873207092285,-0.2381153106689453,-1.5333574612935383,-2,0,2.1972245773362196,2.70805020110221,1.6094379124341003,1.0986122886681098,0.5108256237659905,1.0986122886681098,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les joueurs poursuivent, le joueur poursuivent",childes,simple_agrmt,joueurs,joueur,poursuivent,poursuivent,0.8147830963134766,6.790527820587158,2.8016228675842285,3.468977928161621,2,0,0.8109302162163288,2.70805020110221,1.0986122886681098,1.6094379124341003,-0.5108256237659905,0.4054651081081644,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"le joueur grandit, les joueurs grandit",childes,simple_agrmt,joueur,joueurs,grandit,grandit,3.364680290222168,1.1552543640136719,0.04193878173828125,1.5206244786580403,-2,0,5.780743515792329,2.70805020110221,1.6094379124341003,1.0986122886681098,0.5108256237659905,2.8903717578961645,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les joueurs grandissent, le joueur grandissent",childes,simple_agrmt,joueurs,joueur,grandissent,grandissent,4.092681884765625,5.508965969085693,4.38492488861084,4.662190914154053,2,0,0.8109302162163288,2.70805020110221,1.0986122886681098,1.6094379124341003,-0.5108256237659905,0.4054651081081644,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"le joueur apprend, les joueurs apprend",childes,simple_agrmt,joueur,joueurs,apprend,apprend,3.444851875305176,2.4021501541137695,0.5026702880859375,2.1165574391682944,-2,0,8.1886891244442,2.70805020110221,1.6094379124341003,1.0986122886681098,0.5108256237659905,4.0943445622221,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les joueurs apprennent, le joueur apprennent",childes,simple_agrmt,joueurs,joueur,apprennent,apprennent,6.602365493774414,6.235393524169922,9.440903663635254,7.426220893859863,2,0,3.2188758248682006,2.70805020110221,1.0986122886681098,1.6094379124341003,-0.5108256237659905,1.6094379124341003,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"le joueur descend, les joueurs descend",childes,simple_agrmt,joueur,joueurs,descend,descend,0.70916748046875,1.0390496253967285,-1.4086217880249023,0.11319843928019206,-2,0,10.352299465147658,2.70805020110221,1.6094379124341003,1.0986122886681098,0.5108256237659905,5.176149732573829,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les joueurs descendent, le joueur descendent",childes,simple_agrmt,joueurs,joueur,descendent,descendent,3.9344100952148438,5.145666599273682,6.61417818069458,5.231418291727702,2,0,4.1588830833596715,2.70805020110221,1.0986122886681098,1.6094379124341003,-0.5108256237659905,2.0794415416798357,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"le joueur attend, les joueurs attend",childes,simple_agrmt,joueur,joueurs,attend,attend,0.5413408279418945,0.06103801727294922,-1.6064491271972656,-0.3346900939941406,-2,0,11.002516421089455,2.70805020110221,1.6094379124341003,1.0986122886681098,0.5108256237659905,5.501258210544727,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les joueurs attendent, le joueur attendent",childes,simple_agrmt,joueurs,joueur,attendent,attendent,3.6043477058410645,4.412063121795654,4.391897678375244,4.136102835337321,2,0,5.1298987149230735,2.70805020110221,1.0986122886681098,1.6094379124341003,-0.5108256237659905,2.5649493574615367,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"le joueur arrive, les joueurs arrive",childes,simple_agrmt,joueur,joueurs,arrive,arrive,4.815797328948975,3.296821117401123,1.3446149826049805,3.152411142985026,-2,0,13.668217477627676,2.70805020110221,1.6094379124341003,1.0986122886681098,0.5108256237659905,6.834108738813838,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les joueurs arrivent, le joueur arrivent",childes,simple_agrmt,joueurs,joueur,arrivent,arrivent,3.9689407348632812,5.8097639083862305,6.366577625274658,5.381760756174724,2,0,7.427144133408616,2.70805020110221,1.0986122886681098,1.6094379124341003,-0.5108256237659905,3.713572066704308,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"le joueur met, les joueurs met",childes,simple_agrmt,joueur,joueurs,met,met,1.6346702575683594,1.8833913803100586,0.5666112899780273,1.3615576426188152,-2,0,15.130550563797863,2.70805020110221,1.6094379124341003,1.0986122886681098,0.5108256237659905,7.5652752818989315,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les joueurs mettent, le joueur mettent",childes,simple_agrmt,joueurs,joueur,mettent,mettent,5.568310260772705,7.861898422241211,6.020342826843262,6.483517169952393,2,0,8.286269452783065,2.70805020110221,1.0986122886681098,1.6094379124341003,-0.5108256237659905,4.143134726391533,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"le chanteur poursuit, les chanteurs poursuit",childes,simple_agrmt,chanteur,chanteurs,poursuit,poursuit,0.4505805969238281,-2.6798548698425293,-0.43872642517089844,-0.8893335660298666,-2,0,2.1972245773362196,3.58351893845611,2.1972245773362196,1.3862943611198906,0.810930216216329,1.0986122886681098,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"les chanteurs poursuivent, le chanteur poursuivent",childes,simple_agrmt,chanteurs,chanteur,poursuivent,poursuivent,0.5251560211181641,5.665998458862305,1.4680776596069336,2.5530773798624673,2,0,0.8109302162163288,3.58351893845611,1.3862943611198906,2.1972245773362196,-0.810930216216329,0.4054651081081644,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"le chanteur grandit, les chanteurs grandit",childes,simple_agrmt,chanteur,chanteurs,grandit,grandit,4.045694351196289,1.6317901611328125,0.1710062026977539,1.949496905008952,-2,0,5.780743515792329,3.58351893845611,2.1972245773362196,1.3862943611198906,0.810930216216329,2.8903717578961645,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"les chanteurs grandissent, le chanteur grandissent",childes,simple_agrmt,chanteurs,chanteur,grandissent,grandissent,2.604757308959961,3.221923351287842,4.044933795928955,3.2905381520589194,2,0,0.8109302162163288,3.58351893845611,1.3862943611198906,2.1972245773362196,-0.810930216216329,0.4054651081081644,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"le chanteur apprend, les chanteurs apprend",childes,simple_agrmt,chanteur,chanteurs,apprend,apprend,3.5935144424438477,2.899691581726074,0.863581657409668,2.45226256052653,-2,0,8.1886891244442,3.58351893845611,2.1972245773362196,1.3862943611198906,0.810930216216329,4.0943445622221,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"les chanteurs apprennent, le chanteur apprennent",childes,simple_agrmt,chanteurs,chanteur,apprennent,apprennent,5.247927665710449,5.839414119720459,9.111080646514893,6.732807477315267,2,0,3.2188758248682006,3.58351893845611,1.3862943611198906,2.1972245773362196,-0.810930216216329,1.6094379124341003,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"le chanteur descend, les chanteurs descend",childes,simple_agrmt,chanteur,chanteurs,descend,descend,0.10987281799316406,0.38890647888183594,-0.6902475357055664,-0.06382274627685547,-2,0,10.352299465147658,3.58351893845611,2.1972245773362196,1.3862943611198906,0.810930216216329,5.176149732573829,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"les chanteurs descendent, le chanteur descendent",childes,simple_agrmt,chanteurs,chanteur,descendent,descendent,3.2266201972961426,5.236124515533447,6.432029724121094,4.9649248123168945,2,0,4.1588830833596715,3.58351893845611,1.3862943611198906,2.1972245773362196,-0.810930216216329,2.0794415416798357,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"le chanteur attend, les chanteurs attend",childes,simple_agrmt,chanteur,chanteurs,attend,attend,0.9803237915039062,-0.5617265701293945,-1.1421709060668945,-0.24119122823079428,-2,0,11.002516421089455,3.58351893845611,2.1972245773362196,1.3862943611198906,0.810930216216329,5.501258210544727,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"les chanteurs attendent, le chanteur attendent",childes,simple_agrmt,chanteurs,chanteur,attendent,attendent,3.0871920585632324,4.8647780418396,4.725218772888184,4.225729624430339,2,0,5.1298987149230735,3.58351893845611,1.3862943611198906,2.1972245773362196,-0.810930216216329,2.5649493574615367,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"le chanteur arrive, les chanteurs arrive",childes,simple_agrmt,chanteur,chanteurs,arrive,arrive,4.596314430236816,3.2921319007873535,1.9193639755249023,3.269270102183024,-2,0,13.668217477627676,3.58351893845611,2.1972245773362196,1.3862943611198906,0.810930216216329,6.834108738813838,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"les chanteurs arrivent, le chanteur arrivent",childes,simple_agrmt,chanteurs,chanteur,arrivent,arrivent,3.000978469848633,4.9562296867370605,4.964498519897461,4.307235558827718,2,0,7.427144133408616,3.58351893845611,1.3862943611198906,2.1972245773362196,-0.810930216216329,3.713572066704308,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"le chanteur met, les chanteurs met",childes,simple_agrmt,chanteur,chanteurs,met,met,1.5224971771240234,2.2021379470825195,1.0771026611328125,1.6005792617797852,-2,0,15.130550563797863,3.58351893845611,2.1972245773362196,1.3862943611198906,0.810930216216329,7.5652752818989315,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0
"les chanteurs mettent, le chanteur mettent",childes,simple_agrmt,chanteurs,chanteur,mettent,mettent,3.979806900024414,6.721845626831055,5.261253356933594,5.3209686279296875,2,0,8.286269452783065,3.58351893845611,1.3862943611198906,2.1972245773362196,-0.810930216216329,4.143134726391533,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"le capitaine poursuit, les capitaines poursuit",childes,simple_agrmt,capitaine,capitaines,poursuit,poursuit,0.3323245048522949,4.540865898132324,-1.569490909576416,1.1012331644694011,-2,-1,2.1972245773362196,4.718498871295094,3.332204510175204,1.3862943611198906,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
"les capitaines poursuivent, le capitaine poursuivent",childes,simple_agrmt,capitaines,capitaine,poursuivent,poursuivent,0.8677387237548828,0.7443833351135254,3.9049739837646484,1.8390320142110188,2,1,0.8109302162163288,4.718498871295094,1.3862943611198906,3.332204510175204,-1.9459101490553132,0.4054651081081644,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"le capitaine grandit, les capitaines grandit",childes,simple_agrmt,capitaine,capitaines,grandit,grandit,6.318317890167236,2.487034797668457,4.803351402282715,4.536234696706136,-2,-1,5.780743515792329,4.718498871295094,3.332204510175204,1.3862943611198906,1.9459101490553132,2.8903717578961645,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
"les capitaines grandissent, le capitaine grandissent",childes,simple_agrmt,capitaines,capitaine,grandissent,grandissent,4.757935047149658,3.2115654945373535,5.145884037017822,4.371794859568278,2,1,0.8109302162163288,4.718498871295094,1.3862943611198906,3.332204510175204,-1.9459101490553132,0.4054651081081644,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"le capitaine apprend, les capitaines apprend",childes,simple_agrmt,capitaine,capitaines,apprend,apprend,3.0517120361328125,2.4842796325683594,3.445254325866699,2.993748664855957,-2,-1,8.1886891244442,4.718498871295094,3.332204510175204,1.3862943611198906,1.9459101490553132,4.0943445622221,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
"les capitaines apprennent, le capitaine apprennent",childes,simple_agrmt,capitaines,capitaine,apprennent,apprennent,4.231680393218994,5.799405097961426,7.527317523956299,5.852801005045573,2,1,3.2188758248682006,4.718498871295094,1.3862943611198906,3.332204510175204,-1.9459101490553132,1.6094379124341003,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"le capitaine descend, les capitaines descend",childes,simple_agrmt,capitaine,capitaines,descend,descend,0.32458972930908203,-1.3939456939697266,1.123560905456543,0.018068313598632812,-2,-1,10.352299465147658,4.718498871295094,3.332204510175204,1.3862943611198906,1.9459101490553132,5.176149732573829,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
"les capitaines descendent, le capitaine descendent",childes,simple_agrmt,capitaines,capitaine,descendent,descendent,5.9470319747924805,8.882362842559814,5.461232662200928,6.763542493184407,2,1,4.1588830833596715,4.718498871295094,1.3862943611198906,3.332204510175204,-1.9459101490553132,2.0794415416798357,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"le capitaine attend, les capitaines attend",childes,simple_agrmt,capitaine,capitaines,attend,attend,-0.6502132415771484,-1.6107959747314453,0.6302051544189453,-0.5436013539632162,-2,-1,11.002516421089455,4.718498871295094,3.332204510175204,1.3862943611198906,1.9459101490553132,5.501258210544727,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
"les capitaines attendent, le capitaine attendent",childes,simple_agrmt,capitaines,capitaine,attendent,attendent,5.142558574676514,6.793488025665283,3.162632465362549,5.032893021901448,2,1,5.1298987149230735,4.718498871295094,1.3862943611198906,3.332204510175204,-1.9459101490553132,2.5649493574615367,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"le capitaine arrive, les capitaines arrive",childes,simple_agrmt,capitaine,capitaines,arrive,arrive,5.583345890045166,2.807318687438965,3.4146642684936523,3.9351096153259277,-2,-1,13.668217477627676,4.718498871295094,3.332204510175204,1.3862943611198906,1.9459101490553132,6.834108738813838,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
"les capitaines arrivent, le capitaine arrivent",childes,simple_agrmt,capitaines,capitaine,arrivent,arrivent,3.5177884101867676,5.252048492431641,3.3172645568847656,4.029033819834392,2,1,7.427144133408616,4.718498871295094,1.3862943611198906,3.332204510175204,-1.9459101490553132,3.713572066704308,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"le capitaine met, les capitaines met",childes,simple_agrmt,capitaine,capitaines,met,met,1.7275571823120117,1.9807062149047852,3.8604869842529297,2.522916793823242,-2,-1,15.130550563797863,4.718498871295094,3.332204510175204,1.3862943611198906,1.9459101490553132,7.5652752818989315,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
"les capitaines mettent, le capitaine mettent",childes,simple_agrmt,capitaines,capitaine,mettent,mettent,4.164934158325195,6.4134063720703125,4.001922607421875,4.860087712605794,2,1,8.286269452783065,4.718498871295094,1.3862943611198906,3.332204510175204,-1.9459101490553132,4.143134726391533,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"l'homme poursuit, les hommes poursuit",childes,simple_agrmt,homme,hommes,poursuit,poursuit,1.6696271896362305,0.20631790161132812,1.412942886352539,1.096295992533366,-3,1,2.1972245773362196,7.08002649992259,4.189654742026425,2.8903717578961645,1.2992829841302607,1.0986122886681098,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"les hommes poursuivent, l'homme poursuivent",childes,simple_agrmt,hommes,homme,poursuivent,poursuivent,1.6394076347351074,1.356529712677002,2.978376865386963,1.9914380709330242,3,-1,0.8109302162163288,7.08002649992259,2.8903717578961645,4.189654742026425,-1.2992829841302607,0.4054651081081644,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'homme grandit, les hommes grandit",childes,simple_agrmt,homme,hommes,grandit,grandit,3.543651580810547,0.44234466552734375,1.4334039688110352,1.8064667383829753,-3,1,5.780743515792329,7.08002649992259,4.189654742026425,2.8903717578961645,1.2992829841302607,2.8903717578961645,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"les hommes grandissent, l'homme grandissent",childes,simple_agrmt,hommes,homme,grandissent,grandissent,3.1546788215637207,6.07179594039917,4.246363639831543,4.490946133931478,3,-1,0.8109302162163288,7.08002649992259,2.8903717578961645,4.189654742026425,-1.2992829841302607,0.4054651081081644,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'homme apprend, les hommes apprend",childes,simple_agrmt,homme,hommes,apprend,apprend,0.5676765441894531,0.5837116241455078,2.7834081649780273,1.311598777770996,-3,1,8.1886891244442,7.08002649992259,4.189654742026425,2.8903717578961645,1.2992829841302607,4.0943445622221,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"les hommes apprennent, l'homme apprennent",childes,simple_agrmt,hommes,homme,apprennent,apprennent,6.54713249206543,0.7798528671264648,4.8023786544799805,4.043121337890625,3,-1,3.2188758248682006,7.08002649992259,2.8903717578961645,4.189654742026425,-1.2992829841302607,1.6094379124341003,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'homme descend, les hommes descend",childes,simple_agrmt,homme,hommes,descend,descend,0.14432716369628906,0.5853996276855469,2.384219169616699,1.0379819869995117,-3,1,10.352299465147658,7.08002649992259,4.189654742026425,2.8903717578961645,1.2992829841302607,5.176149732573829,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"les hommes descendent, l'homme descendent",childes,simple_agrmt,hommes,homme,descendent,descendent,5.064291000366211,4.082547187805176,2.942294120788574,4.02971076965332,3,-1,4.1588830833596715,7.08002649992259,2.8903717578961645,4.189654742026425,-1.2992829841302607,2.0794415416798357,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'homme attend, les hommes attend",childes,simple_agrmt,homme,hommes,attend,attend,-1.6604890823364258,-0.9661931991577148,-0.4954385757446289,-1.040706952412923,-3,1,11.002516421089455,7.08002649992259,4.189654742026425,2.8903717578961645,1.2992829841302607,5.501258210544727,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"les hommes attendent, l'homme attendent",childes,simple_agrmt,hommes,homme,attendent,attendent,5.262415885925293,4.388143539428711,2.410493850708008,4.020351092020671,3,-1,5.1298987149230735,7.08002649992259,2.8903717578961645,4.189654742026425,-1.2992829841302607,2.5649493574615367,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'homme arrive, les hommes arrive",childes,simple_agrmt,homme,hommes,arrive,arrive,3.838062286376953,1.9292869567871094,4.738642692565918,3.5019973119099936,-3,1,13.668217477627676,7.08002649992259,4.189654742026425,2.8903717578961645,1.2992829841302607,6.834108738813838,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"les hommes arrivent, l'homme arrivent",childes,simple_agrmt,hommes,homme,arrivent,arrivent,2.7383785247802734,2.8977489471435547,1.8062372207641602,2.480788230895996,3,-1,7.427144133408616,7.08002649992259,2.8903717578961645,4.189654742026425,-1.2992829841302607,3.713572066704308,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'homme met, les hommes met",childes,simple_agrmt,homme,hommes,met,met,-2.6716527938842773,0.0026187896728515625,2.237359046936035,-0.14389165242513022,-3,1,15.130550563797863,7.08002649992259,4.189654742026425,2.8903717578961645,1.2992829841302607,7.5652752818989315,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
"les hommes mettent, l'homme mettent",childes,simple_agrmt,hommes,homme,mettent,mettent,8.533365726470947,5.417360305786133,4.73098087310791,6.227235635121663,3,-1,8.286269452783065,7.08002649992259,2.8903717578961645,4.189654742026425,-1.2992829841302607,4.143134726391533,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"le pompier poursuit, les pompiers poursuit",childes,simple_agrmt,pompier,pompiers,poursuit,poursuit,-1.2115707397460938,-1.1790666580200195,-1.678009033203125,-1.356215476989746,-2,0,2.1972245773362196,8.837826364007704,4.174387269895637,4.663439094112067,-0.4890518242164301,1.0986122886681098,2.1972245773362196,2.302585092994046,0.0,0.0,0.0,0.0,0.0
"les pompiers poursuivent, le pompier poursuivent",childes,simple_agrmt,pompiers,pompier,poursuivent,poursuivent,3.1391000747680664,3.0277328491210938,2.619325637817383,2.9287195205688477,2,0,0.8109302162163288,8.837826364007704,4.663439094112067,4.174387269895637,0.4890518242164301,0.4054651081081644,2.302585092994046,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
"le pompier grandit, les pompiers grandit",childes,simple_agrmt,pompier,pompiers,grandit,grandit,4.407686233520508,1.5143003463745117,2.1254377365112305,2.6824747721354165,-2,0,5.780743515792329,8.837826364007704,4.174387269895637,4.663439094112067,-0.4890518242164301,2.8903717578961645,2.1972245773362196,2.302585092994046,0.0,0.0,0.0,0.0,0.0
"les pompiers grandissent, le pompier grandissent",childes,simple_agrmt,pompiers,pompier,grandissent,grandissent,6.431508541107178,4.621899127960205,3.1885242462158203,4.747310638427734,2,0,0.8109302162163288,8.837826364007704,4.663439094112067,4.174387269895637,0.4890518242164301,0.4054651081081644,2.302585092994046,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
"le pompier apprend, les pompiers apprend",childes,simple_agrmt,pompier,pompiers,apprend,apprend,2.940694808959961,2.5747337341308594,2.691244125366211,2.7355575561523438,-2,0,8.1886891244442,8.837826364007704,4.174387269895637,4.663439094112067,-0.4890518242164301,4.0943445622221,2.1972245773362196,2.302585092994046,0.0,0.0,0.0,0.0,0.0
"les pompiers apprennent, le pompier apprennent",childes,simple_agrmt,pompiers,pompier,apprennent,apprennent,7.146195888519287,5.742706298828125,7.432097434997559,6.773666540781657,2,0,3.2188758248682006,8.837826364007704,4.663439094112067,4.174387269895637,0.4890518242164301,1.6094379124341003,2.302585092994046,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
"le pompier descend, les pompiers descend",childes,simple_agrmt,pompier,pompiers,descend,descend,0.9886202812194824,0.6288700103759766,1.8739843368530273,1.1638248761494954,-2,0,10.352299465147658,8.837826364007704,4.174387269895637,4.663439094112067,-0.4890518242164301,5.176149732573829,2.1972245773362196,2.302585092994046,0.0,0.0,0.0,0.0,0.0
"les pompiers descendent, le pompier descendent",childes,simple_agrmt,pompiers,pompier,descendent,descendent,6.283570289611816,6.954288482666016,2.85606050491333,5.364639759063721,2,0,4.1588830833596715,8.837826364007704,4.663439094112067,4.174387269895637,0.4890518242164301,2.0794415416798357,2.302585092994046,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
