minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_score_42,delta_score_13,delta_score_30,delta_avg,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj_root1,bigram_nsubj_root2
"der feind kennt, die feinde kennt",childes,simple_agrmt,feind,feinde,kennt,kennt,-0.16243743896484375,2.4542932510375977,2.1280956268310547,1.4733171463012695,-0.6324555320336759,0.0,0.24783601466076727,-1.1432743848743998,-0.9555579657142268,-0.9555579657142268,0.0,0.3193546008475962,-0.7290742904002292,-0.7290742904002292,0.34811787766538754,0.0,0.0,0.0,0.0
"die feinde kennen, der feind kennen",childes,simple_agrmt,feinde,feind,kennen,kennen,2.1439743041992188,2.903961181640625,-0.5291805267333984,1.5062516530354817,0.6324555320336759,0.0,0.24783601466076727,-1.1432743848743998,-0.9555579657142268,-0.9555579657142268,0.0,0.16587648770965657,-0.7290742904002292,-0.7290742904002292,0.14322229642538659,0.0,0.0,0.0,0.0
"der feind schreibt, die feinde schreibt",childes,simple_agrmt,feind,feinde,schreibt,schreibt,-3.3257808685302734,-0.536529541015625,0.45919036865234375,-1.1343733469645183,-0.6324555320336759,0.0,0.645415573494473,-1.1432743848743998,-0.9555579657142268,-0.9555579657142268,0.0,0.3346711499185806,-0.7290742904002292,-0.7290742904002292,0.2840173392607079,0.0,0.0,0.0,0.0
"die feinde schreiben, der feind schreiben",childes,simple_agrmt,feinde,feind,schreiben,schreiben,4.082767486572266,1.922607421875,1.843104362487793,2.616159756978353,0.6324555320336759,0.0,0.645415573494473,-1.1432743848743998,-0.9555579657142268,-0.9555579657142268,0.0,0.928969655987677,-0.7290742904002292,-0.7290742904002292,0.8610660664866195,0.0,0.0,0.0,0.0
"der feind erzählt, die feinde erzählt",childes,simple_agrmt,feind,feinde,erzählt,erzählt,-1.5314607620239258,0.22872066497802734,2.9021215438842773,0.5331271489461263,-0.6324555320336759,0.0,0.8401280235440083,-1.1432743848743998,-0.9555579657142268,-0.9555579657142268,0.0,0.8153872305079514,-0.7290742904002292,-0.7290742904002292,0.8496638709213366,0.0,0.0,0.0,0.0
"die feinde erzählen, der feind erzählen",childes,simple_agrmt,feinde,feind,erzählen,erzählen,3.69478702545166,2.0403518676757812,-1.1096229553222656,1.5418386459350586,0.6324555320336759,0.0,0.8401280235440083,-1.1432743848743998,-0.9555579657142268,-0.9555579657142268,0.0,0.8294755467994709,-0.7290742904002292,-0.7290742904002292,0.8744814479019271,0.0,0.0,0.0,0.0
"der feind spielt, die feinde spielt",childes,simple_agrmt,feind,feinde,spielt,spielt,-1.9899415969848633,0.6376686096191406,1.7214107513427734,0.1230459213256836,-0.6324555320336759,0.0,1.1260320989160366,-1.1432743848743998,-0.9555579657142268,-0.9555579657142268,0.0,0.7354744131651366,-0.7290742904002292,-0.7290742904002292,0.7376049198349109,0.0,0.0,0.0,0.0
"die feinde spielen, der feind spielen",childes,simple_agrmt,feinde,feind,spielen,spielen,6.234719276428223,1.9999542236328125,0.14859962463378906,2.794424374898275,0.6324555320336759,0.0,1.1260320989160366,-1.1432743848743998,-0.9555579657142268,-0.9555579657142268,0.0,1.46915182671093,-0.7290742904002292,-0.7290742904002292,1.4364862650750156,0.0,0.0,0.0,0.0
"der feind kommt, die feinde kommt",childes,simple_agrmt,feind,feinde,kommt,kommt,-2.178180694580078,0.6059298515319824,-1.304987907409668,-0.9590795834859213,-0.6324555320336759,0.0,1.6067533908668519,-1.1432743848743998,-0.9555579657142268,-0.9555579657142268,0.0,1.864834372409127,-0.7290742904002292,-0.7290742904002292,1.875989722142015,0.0,0.4054651081081644,0.0,0.0
"die feinde kommen, der feind kommen",childes,simple_agrmt,feinde,feind,kommen,kommen,5.020001411437988,3.896012306213379,2.9023780822753906,3.9394639333089194,0.6324555320336759,0.0,1.6067533908668519,-1.1432743848743998,-0.9555579657142268,-0.9555579657142268,0.0,1.2809824208464622,-0.7290742904002292,-0.7290742904002292,1.2734493858341713,0.4054651081081644,0.0,0.0,0.0
"der architekt zweifelt, die architekten zweifelt",childes,simple_agrmt,architekt,architekten,zweifelt,zweifelt,0.5138940811157227,1.6199455261230469,2.961101531982422,1.6983137130737305,-1.2649110640673518,-1.0,-1.451941002248928,-1.11209389988577,-0.7761299849425976,-1.0828641440560893,0.27934610199843507,-1.4213570090014926,-0.5933677726866687,-0.9203418845424886,-1.3028439699549628,0.0,0.0,0.0,0.0
"die architekten zweifeln, der architekt zweifeln",childes,simple_agrmt,architekten,architekt,zweifeln,zweifeln,-0.5284175872802734,-0.7353754043579102,-2.0226869583129883,-1.0954933166503906,1.2649110640673518,1.0,-1.451941002248928,-1.11209389988577,-1.0828641440560893,-0.7761299849425976,-0.27934610199843507,-1.4213570090014926,-0.9203418845424886,-0.5933677726866687,-1.4160031964550912,0.0,0.0,0.0,0.0
"der architekt konstruiert, die architekten konstruiert",childes,simple_agrmt,architekt,architekten,konstruiert,konstruiert,1.956563949584961,0.6248998641967773,0.34917449951171875,0.9768794377644857,-1.2649110640673518,-1.0,-1.3689510052573117,-1.11209389988577,-0.7761299849425976,-1.0828641440560893,0.27934610199843507,-1.4213570090014926,-0.5933677726866687,-0.9203418845424886,-1.4160031964550912,0.0,0.0,0.0,0.0
"die architekten konstruieren, der architekt konstruieren",childes,simple_agrmt,architekten,architekt,konstruieren,konstruieren,-0.5929107666015625,-0.8864984512329102,1.1926822662353516,-0.09557565053304036,1.2649110640673518,1.0,-1.3689510052573117,-1.11209389988577,-1.0828641440560893,-0.7761299849425976,-0.27934610199843507,-1.2588732528180944,-0.9203418845424886,-0.5933677726866687,-1.4160031964550912,0.0,0.0,0.0,0.0
"der architekt fürchtet, die architekten fürchtet",childes,simple_agrmt,architekt,architekten,fürchtet,fürchtet,-0.151123046875,1.7727432250976562,1.530005931854248,1.0505420366923015,-1.2649110640673518,-1.0,-0.6244152649047625,-1.11209389988577,-0.7761299849425976,-1.0828641440560893,0.27934610199843507,-0.703337621104662,-0.5933677726866687,-0.9203418845424886,-0.6322843697295996,0.0,0.0,0.0,0.0
"die architekten fürchten, der architekt fürchten",childes,simple_agrmt,architekten,architekt,fürchten,fürchten,1.9812278747558594,-0.45399951934814453,0.9277105331420898,0.8183129628499349,1.2649110640673518,1.0,-0.6244152649047625,-1.11209389988577,-1.0828641440560893,-0.7761299849425976,-0.27934610199843507,-0.5191872775313329,-0.9203418845424886,-0.5933677726866687,-0.5980586008697485,0.0,0.0,0.0,0.0
"der architekt schält, die architekten schält",childes,simple_agrmt,architekt,architekten,schält,schält,0.27925968170166016,-0.7125396728515625,0.2920188903808594,-0.04708703358968099,-1.2649110640673518,-1.0,-0.702088637863005,-1.11209389988577,-0.7761299849425976,-1.0828641440560893,0.27934610199843507,-0.9811054369613782,-0.5933677726866687,-0.9203418845424886,-1.030195771426515,0.0,0.0,0.0,0.0
"die architekten schälen, der architekt schälen",childes,simple_agrmt,architekten,architekt,schälen,schälen,2.9925498962402344,2.7689590454101562,1.6790761947631836,2.4801950454711914,1.2649110640673518,1.0,-0.702088637863005,-1.11209389988577,-1.0828641440560893,-0.7761299849425976,-0.27934610199843507,-0.39349395078399907,-0.9203418845424886,-0.5933677726866687,-0.342151150232645,0.0,0.0,0.0,0.0
"der architekt taucht, die architekten taucht",childes,simple_agrmt,architekt,architekten,taucht,taucht,-2.006119728088379,-0.8084621429443359,-0.49887561798095703,-1.1044858296712239,-1.2649110640673518,-1.0,-0.31876919120812996,-1.11209389988577,-0.7761299849425976,-1.0828641440560893,0.27934610199843507,-0.2743750843304579,-0.5933677726866687,-0.9203418845424886,-0.18840458973608748,0.0,0.0,0.0,0.0
"die architekten tauchen, der architekt tauchen",childes,simple_agrmt,architekten,architekt,tauchen,tauchen,7.982831001281738,2.707545280456543,2.3576459884643555,4.349340756734212,1.2649110640673518,1.0,-0.31876919120812996,-1.11209389988577,-1.0828641440560893,-0.7761299849425976,-0.27934610199843507,-0.34973405436818655,-0.9203418845424886,-0.5933677726866687,-0.342151150232645,0.0,0.0,0.0,0.0
"der architekt kennt, die architekten kennt",childes,simple_agrmt,architekt,architekten,kennt,kennt,-4.269974708557129,0.8111782073974609,0.05063438415527344,-1.1360540390014648,-1.2649110640673518,-1.0,0.24783601466076727,-1.11209389988577,-0.7761299849425976,-1.0828641440560893,0.27934610199843507,0.3193546008475962,-0.5933677726866687,-0.9203418845424886,0.34811787766538754,0.0,0.0,0.0,0.0
"die architekten kennen, der architekt kennen",childes,simple_agrmt,architekten,architekt,kennen,kennen,3.7921791076660156,3.6557092666625977,2.571955680847168,3.3399480183919272,1.2649110640673518,1.0,0.24783601466076727,-1.11209389988577,-1.0828641440560893,-0.7761299849425976,-0.27934610199843507,0.16587648770965657,-0.9203418845424886,-0.5933677726866687,0.14322229642538659,0.0,0.0,0.0,0.0
"der architekt schreibt, die architekten schreibt",childes,simple_agrmt,architekt,architekten,schreibt,schreibt,1.5869522094726562,1.644845962524414,0.24351215362548828,1.1584367752075195,-1.2649110640673518,-1.0,0.645415573494473,-1.11209389988577,-0.7761299849425976,-1.0828641440560893,0.27934610199843507,0.3346711499185806,-0.5933677726866687,-0.9203418845424886,0.2840173392607079,0.0,0.0,0.0,0.0
"die architekten schreiben, der architekt schreiben",childes,simple_agrmt,architekten,architekt,schreiben,schreiben,0.9129304885864258,0.5935983657836914,0.7604751586914062,0.7556680043538412,1.2649110640673518,1.0,0.645415573494473,-1.11209389988577,-1.0828641440560893,-0.7761299849425976,-0.27934610199843507,0.928969655987677,-0.9203418845424886,-0.5933677726866687,0.8610660664866195,0.0,0.0,0.0,0.0
"der architekt erzählt, die architekten erzählt",childes,simple_agrmt,architekt,architekten,erzählt,erzählt,-2.30841064453125,1.707270622253418,-2.750765800476074,-1.1173019409179688,-1.2649110640673518,-1.0,0.8401280235440083,-1.11209389988577,-0.7761299849425976,-1.0828641440560893,0.27934610199843507,0.8153872305079514,-0.5933677726866687,-0.9203418845424886,0.8496638709213366,0.0,0.0,0.0,0.0
"die architekten erzählen, der architekt erzählen",childes,simple_agrmt,architekten,architekt,erzählen,erzählen,7.220524787902832,1.5210914611816406,5.390531539916992,4.710715929667155,1.2649110640673518,1.0,0.8401280235440083,-1.11209389988577,-1.0828641440560893,-0.7761299849425976,-0.27934610199843507,0.8294755467994709,-0.9203418845424886,-0.5933677726866687,0.8744814479019271,0.0,0.0,0.0,0.0
"der architekt spielt, die architekten spielt",childes,simple_agrmt,architekt,architekten,spielt,spielt,-0.10233116149902344,0.33767032623291016,-1.0948543548583984,-0.2865050633748372,-1.2649110640673518,-1.0,1.1260320989160366,-1.11209389988577,-0.7761299849425976,-1.0828641440560893,0.27934610199843507,0.7354744131651366,-0.5933677726866687,-0.9203418845424886,0.7376049198349109,0.0,0.0,0.0,0.0
"die architekten spielen, der architekt spielen",childes,simple_agrmt,architekten,architekt,spielen,spielen,5.693559169769287,3.7489805221557617,5.047440528869629,4.8299934069315595,1.2649110640673518,1.0,1.1260320989160366,-1.11209389988577,-1.0828641440560893,-0.7761299849425976,-0.27934610199843507,1.46915182671093,-0.9203418845424886,-0.5933677726866687,1.4364862650750156,0.0,0.0,0.0,0.0
"der architekt kommt, die architekten kommt",childes,simple_agrmt,architekt,architekten,kommt,kommt,-0.006198883056640625,1.5710248947143555,1.1054997444152832,0.890108585357666,-1.2649110640673518,-1.0,1.6067533908668519,-1.11209389988577,-0.7761299849425976,-1.0828641440560893,0.27934610199843507,1.864834372409127,-0.5933677726866687,-0.9203418845424886,1.875989722142015,0.0,0.0,0.0,0.0
"die architekten kommen, der architekt kommen",childes,simple_agrmt,architekten,architekt,kommen,kommen,7.229621410369873,3.8998770713806152,3.817209243774414,4.982235908508301,1.2649110640673518,1.0,1.6067533908668519,-1.11209389988577,-1.0828641440560893,-0.7761299849425976,-0.27934610199843507,1.2809824208464622,-0.9203418845424886,-0.5933677726866687,1.2734493858341713,0.0,0.0,0.0,0.0
"der präsident zweifelt, die präsidenten zweifelt",childes,simple_agrmt,präsident,präsidenten,zweifelt,zweifelt,-1.8271446228027344,-1.9149999618530273,-0.2641768455505371,-1.3354404767354329,-1.2649110640673518,0.0,-1.451941002248928,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,-1.4213570090014926,-0.9203418845424886,-0.9203418845424886,-1.3028439699549628,0.0,0.0,0.0,0.0
"die präsidenten zweifeln, der präsident zweifeln",childes,simple_agrmt,präsidenten,präsident,zweifeln,zweifeln,1.4180288314819336,3.16416072845459,1.7493133544921875,2.110500971476237,1.2649110640673518,0.0,-1.451941002248928,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,-1.4213570090014926,-0.9203418845424886,-0.9203418845424886,-1.4160031964550912,0.0,0.0,0.0,0.0
"der präsident konstruiert, die präsidenten konstruiert",childes,simple_agrmt,präsident,präsidenten,konstruiert,konstruiert,-0.7895011901855469,-3.5804014205932617,-3.606264591217041,-2.658722400665283,-1.2649110640673518,0.0,-1.3689510052573117,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,-1.4213570090014926,-0.9203418845424886,-0.9203418845424886,-1.4160031964550912,0.0,0.0,0.0,0.0
"die präsidenten konstruieren, der präsident konstruieren",childes,simple_agrmt,präsidenten,präsident,konstruieren,konstruieren,2.2554025650024414,5.412032127380371,5.499636173248291,4.389023621877034,1.2649110640673518,0.0,-1.3689510052573117,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,-1.2588732528180944,-0.9203418845424886,-0.9203418845424886,-1.4160031964550912,0.0,0.0,0.0,0.0
"der präsident fürchtet, die präsidenten fürchtet",childes,simple_agrmt,präsident,präsidenten,fürchtet,fürchtet,-0.7454323768615723,0.9802465438842773,-0.16495513916015625,0.02328634262084961,-1.2649110640673518,0.0,-0.6244152649047625,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,-0.703337621104662,-0.9203418845424886,-0.9203418845424886,-0.6322843697295996,0.0,0.0,0.0,0.0
"die präsidenten fürchten, der präsident fürchten",childes,simple_agrmt,präsidenten,präsident,fürchten,fürchten,2.6462669372558594,0.04153251647949219,2.5327272415161133,1.7401755650838215,1.2649110640673518,0.0,-0.6244152649047625,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,-0.5191872775313329,-0.9203418845424886,-0.9203418845424886,-0.5980586008697485,0.0,0.0,0.0,0.0
"der präsident schält, die präsidenten schält",childes,simple_agrmt,präsident,präsidenten,schält,schält,-2.1494321823120117,-1.1620893478393555,-2.8646459579467773,-2.058722496032715,-1.2649110640673518,0.0,-0.702088637863005,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,-0.9811054369613782,-0.9203418845424886,-0.9203418845424886,-1.030195771426515,0.0,0.0,0.0,0.0
"die präsidenten schälen, der präsident schälen",childes,simple_agrmt,präsidenten,präsident,schälen,schälen,4.984002113342285,4.632624626159668,5.354641914367676,4.99042288462321,1.2649110640673518,0.0,-0.702088637863005,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,-0.39349395078399907,-0.9203418845424886,-0.9203418845424886,-0.342151150232645,0.0,0.0,0.0,0.0
"der präsident taucht, die präsidenten taucht",childes,simple_agrmt,präsident,präsidenten,taucht,taucht,-2.1500978469848633,-1.1304683685302734,0.14233875274658203,-1.0460758209228516,-1.2649110640673518,0.0,-0.31876919120812996,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,-0.2743750843304579,-0.9203418845424886,-0.9203418845424886,-0.18840458973608748,0.0,0.0,0.0,0.0
"die präsidenten tauchen, der präsident tauchen",childes,simple_agrmt,präsidenten,präsident,tauchen,tauchen,8.32017707824707,3.9537105560302734,7.705778121948242,6.659888585408528,1.2649110640673518,0.0,-0.31876919120812996,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,-0.34973405436818655,-0.9203418845424886,-0.9203418845424886,-0.342151150232645,0.0,0.0,0.0,0.0
"der präsident kennt, die präsidenten kennt",childes,simple_agrmt,präsident,präsidenten,kennt,kennt,-0.788081169128418,1.444732666015625,0.1016530990600586,0.25276819864908856,-1.2649110640673518,0.0,0.24783601466076727,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,0.3193546008475962,-0.9203418845424886,-0.9203418845424886,0.34811787766538754,0.0,0.0,0.0,0.0
"die präsidenten kennen, der präsident kennen",childes,simple_agrmt,präsidenten,präsident,kennen,kennen,1.9656095504760742,3.2432355880737305,1.7547826766967773,2.321209271748861,1.2649110640673518,0.0,0.24783601466076727,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,0.16587648770965657,-0.9203418845424886,-0.9203418845424886,0.14322229642538659,0.0,0.0,0.0,0.0
"der präsident schreibt, die präsidenten schreibt",childes,simple_agrmt,präsident,präsidenten,schreibt,schreibt,-0.055609703063964844,1.4872617721557617,1.1565332412719727,0.8627284367879232,-1.2649110640673518,0.0,0.645415573494473,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,0.3346711499185806,-0.9203418845424886,-0.9203418845424886,0.2840173392607079,0.0,0.0,0.0,0.0
"die präsidenten schreiben, der präsident schreiben",childes,simple_agrmt,präsidenten,präsident,schreiben,schreiben,4.874695777893066,0.17897319793701172,1.3048195838928223,2.1194961865743003,1.2649110640673518,0.0,0.645415573494473,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,0.928969655987677,-0.9203418845424886,-0.9203418845424886,0.8610660664866195,0.0,0.0,0.0,0.0
"der präsident erzählt, die präsidenten erzählt",childes,simple_agrmt,präsident,präsidenten,erzählt,erzählt,-2.3185243606567383,2.0843114852905273,-1.323202133178711,-0.5191383361816406,-1.2649110640673518,0.0,0.8401280235440083,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,0.8153872305079514,-0.9203418845424886,-0.9203418845424886,0.8496638709213366,0.0,0.0,0.0,0.0
"die präsidenten erzählen, der präsident erzählen",childes,simple_agrmt,präsidenten,präsident,erzählen,erzählen,6.693178176879883,1.802001953125,4.572609901428223,4.355930010477702,1.2649110640673518,0.0,0.8401280235440083,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,0.8294755467994709,-0.9203418845424886,-0.9203418845424886,0.8744814479019271,0.0,0.0,0.0,0.0
"der präsident spielt, die präsidenten spielt",childes,simple_agrmt,präsident,präsidenten,spielt,spielt,-0.4266233444213867,0.4983510971069336,1.4821863174438477,0.5179713567097982,-1.2649110640673518,0.0,1.1260320989160366,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,0.7354744131651366,-0.9203418845424886,-0.9203418845424886,0.7376049198349109,0.0,0.0,0.0,0.0
"die präsidenten spielen, der präsident spielen",childes,simple_agrmt,präsidenten,präsident,spielen,spielen,6.633167743682861,5.146855354309082,6.1437177658081055,5.97458028793335,1.2649110640673518,0.0,1.1260320989160366,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,1.46915182671093,-0.9203418845424886,-0.9203418845424886,1.4364862650750156,0.0,0.0,0.0,0.0
"der präsident kommt, die präsidenten kommt",childes,simple_agrmt,präsident,präsidenten,kommt,kommt,1.827852725982666,-1.0118532180786133,2.7682394981384277,1.1947463353474934,-1.2649110640673518,0.0,1.6067533908668519,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,1.864834372409127,-0.9203418845424886,-0.9203418845424886,1.875989722142015,0.0,0.0,0.0,0.0
"die präsidenten kommen, der präsident kommen",childes,simple_agrmt,präsidenten,präsident,kommen,kommen,6.8014702796936035,5.250256538391113,3.390413284301758,5.147380034128825,1.2649110640673518,0.0,1.6067533908668519,-0.9285983299344855,-0.7761299849425976,-0.7761299849425976,0.0,1.2809824208464622,-0.9203418845424886,-0.9203418845424886,1.2734493858341713,0.0,0.0,0.0,0.0
"der kollege zweifelt, die kollegen zweifelt",childes,simple_agrmt,kollege,kollegen,zweifelt,zweifelt,3.337028980255127,-0.6962947845458984,3.9600000381469727,2.200244744618734,-0.6324555320336759,0.0,-1.451941002248928,-0.37811162008063276,-0.3420896474872432,-0.2899678450574764,-0.04746788678498856,-1.4213570090014926,-0.40210017854440944,-0.5933677726866687,-1.3028439699549628,0.0,0.0,0.0,0.0
"die kollegen zweifeln, der kollege zweifeln",childes,simple_agrmt,kollegen,kollege,zweifeln,zweifeln,-3.7358932495117188,1.5914335250854492,-1.5303025245666504,-1.2249207496643066,0.6324555320336759,0.0,-1.451941002248928,-0.37811162008063276,-0.2899678450574764,-0.3420896474872432,0.04746788678498856,-1.4213570090014926,-0.5933677726866687,-0.40210017854440944,-1.4160031964550912,0.0,0.0,0.0,0.0
"der kollege konstruiert, die kollegen konstruiert",childes,simple_agrmt,kollege,kollegen,konstruiert,konstruiert,2.6017189025878906,1.969970703125,-1.1168756484985352,1.1516046524047852,-0.6324555320336759,0.0,-1.3689510052573117,-0.37811162008063276,-0.3420896474872432,-0.2899678450574764,-0.04746788678498856,-1.4213570090014926,-0.40210017854440944,-0.5933677726866687,-1.4160031964550912,0.0,0.0,0.0,0.0
"die kollegen konstruieren, der kollege konstruieren",childes,simple_agrmt,kollegen,kollege,konstruieren,konstruieren,-0.6891613006591797,0.4399118423461914,3.5364584922790527,1.0957363446553547,0.6324555320336759,0.0,-1.3689510052573117,-0.37811162008063276,-0.2899678450574764,-0.3420896474872432,0.04746788678498856,-1.2588732528180944,-0.5933677726866687,-0.40210017854440944,-1.4160031964550912,0.0,0.0,0.0,0.0
"der kollege fürchtet, die kollegen fürchtet",childes,simple_agrmt,kollege,kollegen,fürchtet,fürchtet,4.096715927124023,4.291358947753906,2.900911331176758,3.762995402018229,-0.6324555320336759,0.0,-0.6244152649047625,-0.37811162008063276,-0.3420896474872432,-0.2899678450574764,-0.04746788678498856,-0.703337621104662,-0.40210017854440944,-0.5933677726866687,-0.6322843697295996,0.0,0.0,0.0,0.0
"die kollegen fürchten, der kollege fürchten",childes,simple_agrmt,kollegen,kollege,fürchten,fürchten,-1.6693511009216309,-2.2400155067443848,0.4122438430786133,-1.1657075881958008,0.6324555320336759,0.0,-0.6244152649047625,-0.37811162008063276,-0.2899678450574764,-0.3420896474872432,0.04746788678498856,-0.5191872775313329,-0.5933677726866687,-0.40210017854440944,-0.5980586008697485,0.0,0.0,0.0,0.0
"der kollege schält, die kollegen schält",childes,simple_agrmt,kollege,kollegen,schält,schält,1.314244270324707,0.8523740768432617,0.40621471405029297,0.8576110204060873,-0.6324555320336759,0.0,-0.702088637863005,-0.37811162008063276,-0.3420896474872432,-0.2899678450574764,-0.04746788678498856,-0.9811054369613782,-0.40210017854440944,-0.5933677726866687,-1.030195771426515,0.0,0.0,0.0,0.0
"die kollegen schälen, der kollege schälen",childes,simple_agrmt,kollegen,kollege,schälen,schälen,1.3736371994018555,2.9694995880126953,2.522205352783203,2.288447380065918,0.6324555320336759,0.0,-0.702088637863005,-0.37811162008063276,-0.2899678450574764,-0.3420896474872432,0.04746788678498856,-0.39349395078399907,-0.5933677726866687,-0.40210017854440944,-0.342151150232645,0.0,0.0,0.0,0.0
