minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_score_42,delta_score_13,delta_score_30,delta_avg,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj2_root,bigram_nsubj1_root
"le cuisinier va, les cuisiniers va",wiki,simple_agrmt,cuisinier,cuisiniers,va,va,4.028266906738281,3.8226232528686523,3.963183879852295,3.9380246798197427,-2,0,11.922010679246547,2.890371757896165,2.1972245773362196,0.6931471805599453,1.5040773967762742,5.961005339623274,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0
"les cuisiniers vont, le cuisinier vont",wiki,simple_agrmt,cuisiniers,cuisinier,vont,vont,5.77949333190918,3.6525211334228516,5.258370876312256,4.896795113881429,2,0,10.329571947847029,2.890371757896165,0.6931471805599453,2.1972245773362196,-1.5040773967762742,5.1647859739235145,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0
"le cuisinier permet, les cuisiniers permet",wiki,simple_agrmt,cuisinier,cuisiniers,permet,permet,4.189109802246094,4.725587368011475,3.8307032585144043,4.248466809590657,-2,0,13.38912411704219,2.890371757896165,2.1972245773362196,0.6931471805599453,1.5040773967762742,6.694562058521095,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0
"les cuisiniers permettent, le cuisinier permettent",wiki,simple_agrmt,cuisiniers,cuisinier,permettent,permettent,3.5750961303710938,3.709872245788574,4.531678676605225,3.938882350921631,2,0,11.074668534037073,2.890371757896165,0.6931471805599453,2.1972245773362196,-1.5040773967762742,5.537334267018537,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0
"l'avocat casse, les avocats casse",wiki,simple_agrmt,avocat,avocats,casse,casse,0.2769479751586914,0.014049530029296875,0.4953317642211914,0.26210975646972656,-3,1,5.666426688112432,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,2.833213344056216,1.6094379124341003,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les avocats cassent, l'avocat cassent",wiki,simple_agrmt,avocats,avocat,cassent,cassent,2.7661185264587402,4.101105690002441,5.585446357727051,4.150890191396077,3,-1,2.772588722239781,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,1.3862943611198906,0.4054651081081644,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'avocat rentre, les avocats rentre",wiki,simple_agrmt,avocat,avocats,rentre,rentre,-0.3772773742675781,0.13593482971191406,1.1154870986938477,0.2913815180460612,-3,1,7.522400231387125,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,3.7612001156935624,1.6094379124341003,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les avocats rentrent, l'avocat rentrent",wiki,simple_agrmt,avocats,avocat,rentrent,rentrent,4.017179489135742,8.008588790893555,8.017256736755371,6.681008338928223,3,-1,5.8888779583328805,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,2.9444389791664403,0.4054651081081644,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'avocat continue, les avocats continue",wiki,simple_agrmt,avocat,avocats,continue,continue,1.4038276672363281,1.3574905395507812,2.208810329437256,1.6567095120747883,-3,1,10.731952030043702,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,5.365976015021851,1.6094379124341003,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les avocats continuent, l'avocat continuent",wiki,simple_agrmt,avocats,avocat,continuent,continuent,1.474196434020996,2.0002756118774414,4.685651779174805,2.720041275024414,3,-1,8.661466680572662,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,4.330733340286331,0.4054651081081644,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'avocat suit, les avocats suit",wiki,simple_agrmt,avocat,avocats,suit,suit,5.315884113311768,3.2662763595581055,2.3146438598632812,3.6322681109110513,-3,1,10.566407457475977,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,5.2832037287379885,1.6094379124341003,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les avocats suivent, l'avocat suivent",wiki,simple_agrmt,avocats,avocat,suivent,suivent,1.3077354431152344,4.512975692749023,4.112154006958008,3.310955047607422,3,-1,9.55824698622306,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,4.77912349311153,0.4054651081081644,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'avocat rend, les avocats rend",wiki,simple_agrmt,avocat,avocats,rend,rend,-0.8088884353637695,-0.6815099716186523,-0.9314994812011719,-0.8072992960611979,-3,1,11.304978360537302,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,5.652489180268651,1.6094379124341003,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les avocats rendent, l'avocat rendent",wiki,simple_agrmt,avocats,avocat,rendent,rendent,2.613947868347168,2.759671211242676,3.2727975845336914,2.8821388880411782,3,-1,9.128696382935672,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,4.564348191467836,0.4054651081081644,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'avocat va, les avocats va",wiki,simple_agrmt,avocat,avocats,va,va,4.814875602722168,3.207019805908203,2.8225536346435547,3.614816347757975,-3,1,11.922010679246547,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,5.961005339623274,1.6094379124341003,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les avocats vont, l'avocat vont",wiki,simple_agrmt,avocats,avocat,vont,vont,2.2480411529541016,3.197934627532959,5.048404693603516,3.498126824696859,3,-1,10.329571947847029,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,5.1647859739235145,0.4054651081081644,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"l'avocat permet, les avocats permet",wiki,simple_agrmt,avocat,avocats,permet,permet,4.077148914337158,4.114742279052734,1.7880911827087402,3.3266607920328775,-3,1,13.38912411704219,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,6.694562058521095,1.6094379124341003,0.4054651081081644,0.0,0.0,0.0,0.0,0.0
"les avocats permettent, l'avocat permettent",wiki,simple_agrmt,avocats,avocat,permettent,permettent,0.7718105316162109,3.3747901916503906,3.3669323921203613,2.504511038462321,3,-1,11.074668534037073,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,5.537334267018537,0.4054651081081644,1.6094379124341003,0.0,0.0,0.0,0.0,0.0
"le pilote casse, les pilotes casse",wiki,simple_agrmt,pilote,pilotes,casse,casse,0.6461715698242188,0.24220943450927734,-0.5139226913452148,0.12481943766276042,-2,0,5.666426688112432,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,2.833213344056216,2.8903717578961645,3.4657359027997265,0.0,0.0,0.0,0.0,0.0
"les pilotes cassent, le pilote cassent",wiki,simple_agrmt,pilotes,pilote,cassent,cassent,3.4603271484375,5.669771194458008,3.9186434745788574,4.349580605824788,2,0,2.772588722239781,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,1.3862943611198906,3.4657359027997265,2.8903717578961645,0.0,0.0,0.0,0.0,0.0
"le pilote rentre, les pilotes rentre",wiki,simple_agrmt,pilote,pilotes,rentre,rentre,1.8634185791015625,1.4485387802124023,-0.15343475341796875,1.0528408686319988,-2,0,7.522400231387125,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,3.7612001156935624,2.8903717578961645,3.4657359027997265,0.0,0.0,0.0,0.0,0.0
"les pilotes rentrent, le pilote rentrent",wiki,simple_agrmt,pilotes,pilote,rentrent,rentrent,3.4409399032592773,6.010685920715332,7.257932662963867,5.569852828979492,2,0,5.8888779583328805,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,2.9444389791664403,3.4657359027997265,2.8903717578961645,0.0,0.0,0.0,0.0,0.0
"le pilote continue, les pilotes continue",wiki,simple_agrmt,pilote,pilotes,continue,continue,3.937824249267578,1.2838125228881836,2.3837890625,2.535141944885254,-2,0,10.731952030043702,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,5.365976015021851,2.8903717578961645,3.4657359027997265,0.0,0.0,0.0,0.0,0.0
"les pilotes continuent, le pilote continuent",wiki,simple_agrmt,pilotes,pilote,continuent,continuent,5.461797714233398,5.747365474700928,3.839676856994629,5.016280015309651,2,0,8.661466680572662,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,4.330733340286331,3.4657359027997265,2.8903717578961645,0.0,0.4054651081081644,0.0,0.0,0.0
"le pilote suit, les pilotes suit",wiki,simple_agrmt,pilote,pilotes,suit,suit,0.778813362121582,1.1948986053466797,1.3812341690063477,1.1183153788248699,-2,0,10.566407457475977,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,5.2832037287379885,2.8903717578961645,3.4657359027997265,0.0,0.0,0.0,0.0,0.0
"les pilotes suivent, le pilote suivent",wiki,simple_agrmt,pilotes,pilote,suivent,suivent,6.268577575683594,7.8393378257751465,5.132834434509277,6.413583278656006,2,0,9.55824698622306,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,4.77912349311153,3.4657359027997265,2.8903717578961645,0.0,0.0,0.0,0.0,0.0
"le pilote rend, les pilotes rend",wiki,simple_agrmt,pilote,pilotes,rend,rend,0.5487794876098633,-0.6710100173950195,-0.9647645950317383,-0.36233170827229816,-2,0,11.304978360537302,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,5.652489180268651,2.8903717578961645,3.4657359027997265,0.0,0.0,0.0,0.0,0.0
"les pilotes rendent, le pilote rendent",wiki,simple_agrmt,pilotes,pilote,rendent,rendent,2.821359634399414,4.088055610656738,4.765481948852539,3.891632397969564,2,0,9.128696382935672,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,4.564348191467836,3.4657359027997265,2.8903717578961645,0.0,0.0,0.0,0.0,0.0
"le pilote va, les pilotes va",wiki,simple_agrmt,pilote,pilotes,va,va,4.0523881912231445,1.863166332244873,0.04343891143798828,1.9863311449686687,-2,0,11.922010679246547,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,5.961005339623274,2.8903717578961645,3.4657359027997265,0.0,0.0,0.0,0.0,0.0
"les pilotes vont, le pilote vont",wiki,simple_agrmt,pilotes,pilote,vont,vont,5.666584014892578,4.589889049530029,7.041083335876465,5.765852133433024,2,0,10.329571947847029,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,5.1647859739235145,3.4657359027997265,2.8903717578961645,0.0,0.0,0.0,0.0,0.0
"le pilote permet, les pilotes permet",wiki,simple_agrmt,pilote,pilotes,permet,permet,4.791294574737549,2.944507122039795,0.6123342514038086,2.782711982727051,-2,0,13.38912411704219,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,6.694562058521095,2.8903717578961645,3.4657359027997265,0.0,0.0,0.0,0.0,0.0
"les pilotes permettent, le pilote permettent",wiki,simple_agrmt,pilotes,pilote,permettent,permettent,2.9724254608154297,5.220136642456055,3.1029930114746094,3.7651850382486978,2,0,11.074668534037073,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,5.537334267018537,3.4657359027997265,2.8903717578961645,0.0,0.0,0.0,0.0,0.0
"le lecteur casse, les lecteurs casse",wiki,simple_agrmt,lecteur,lecteurs,casse,casse,-1.0240840911865234,2.468454360961914,2.409296989440918,1.2845557530721028,-2,0,5.666426688112432,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,2.833213344056216,2.833213344056216,2.302585092994046,0.0,0.0,0.0,0.0,0.0
"les lecteurs cassent, le lecteur cassent",wiki,simple_agrmt,lecteurs,lecteur,cassent,cassent,6.837871551513672,7.025969505310059,3.3554277420043945,5.739756266276042,2,0,2.772588722239781,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,1.3862943611198906,2.302585092994046,2.833213344056216,0.0,0.0,0.0,0.0,0.0
"le lecteur rentre, les lecteurs rentre",wiki,simple_agrmt,lecteur,lecteurs,rentre,rentre,3.1426877975463867,5.341053009033203,2.6818323135375977,3.721857706705729,-2,0,7.522400231387125,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,3.7612001156935624,2.833213344056216,2.302585092994046,0.0,0.0,0.0,0.0,0.0
"les lecteurs rentrent, le lecteur rentrent",wiki,simple_agrmt,lecteurs,lecteur,rentrent,rentrent,9.38875675201416,7.537711143493652,8.381300926208496,8.435922940572103,2,0,5.8888779583328805,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,2.9444389791664403,2.302585092994046,2.833213344056216,0.0,0.0,0.0,0.0,0.0
"le lecteur continue, les lecteurs continue",wiki,simple_agrmt,lecteur,lecteurs,continue,continue,2.8816308975219727,3.309864044189453,2.563478469848633,2.9183244705200195,-2,0,10.731952030043702,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,5.365976015021851,2.833213344056216,2.302585092994046,0.0,0.0,0.0,0.0,0.0
"les lecteurs continuent, le lecteur continuent",wiki,simple_agrmt,lecteurs,lecteur,continuent,continuent,6.7976274490356445,5.301830291748047,5.072588920593262,5.724015553792317,2,0,8.661466680572662,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,4.330733340286331,2.302585092994046,2.833213344056216,0.0,0.0,0.0,0.0,0.0
"le lecteur suit, les lecteurs suit",wiki,simple_agrmt,lecteur,lecteurs,suit,suit,6.1303253173828125,6.487696170806885,3.7670764923095703,5.461699326833089,-2,0,10.566407457475977,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,5.2832037287379885,2.833213344056216,2.302585092994046,0.0,0.0,0.0,0.0,0.0
"les lecteurs suivent, le lecteur suivent",wiki,simple_agrmt,lecteurs,lecteur,suivent,suivent,6.33725643157959,6.078402996063232,5.53394079208374,5.9832000732421875,2,0,9.55824698622306,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,4.77912349311153,2.302585092994046,2.833213344056216,0.0,0.0,0.0,0.0,0.0
"le lecteur rend, les lecteurs rend",wiki,simple_agrmt,lecteur,lecteurs,rend,rend,0.9478054046630859,2.7051219940185547,0.5363798141479492,1.3964357376098633,-2,0,11.304978360537302,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,5.652489180268651,2.833213344056216,2.302585092994046,0.0,0.0,0.0,0.0,0.0
