sentences,paradigm,13_logp,42_logp,30_logp
les joueurs arrivent,simple_agrmt,-5.269367218017578,-8.190218925476074,-6.783817768096924
le joueur arrivent,simple_agrmt,-11.079131126403809,-12.159153938293457,-13.150392532348633
le joueur met,simple_agrmt,-8.316749572753906,-8.636553764343262,-9.849170684814453
les joueurs met,simple_agrmt,-10.200139999389648,-10.271224975585938,-10.415783882141113
les joueurs mettent,simple_agrmt,-7.76138162612915,-7.9736433029174805,-10.218399047851562
le joueur mettent,simple_agrmt,-15.62328052520752,-13.541949272155762,-16.23874282836914
le chanteur poursuit,simple_agrmt,-15.891266822814941,-19.793776512145996,-19.818990230560303
les chanteurs poursuit,simple_agrmt,-13.211414337158203,-20.24435520172119,-19.380266666412354
les chanteurs poursuivent,simple_agrmt,-16.30678701400757,-20.10200548171997,-16.18596124649048
le chanteur poursuivent,simple_agrmt,-21.972784996032715,-20.627159595489502,-17.654036045074463
le chanteur grandit,simple_agrmt,-10.244837760925293,-10.236787796020508,-13.43467903137207
les chanteurs grandit,simple_agrmt,-11.876628875732422,-14.282483100891113,-13.605687141418457
les chanteurs grandissent,simple_agrmt,-22.43018341064453,-20.800031661987305,-20.8017578125
le chanteur grandissent,simple_agrmt,-25.65211296081543,-23.40479278564453,-24.84668731689453
le chanteur apprend,simple_agrmt,-11.49293327331543,-9.797567367553711,-12.798458099365234
les chanteurs apprend,simple_agrmt,-14.39262580871582,-13.39107894897461,-13.662040710449219
les chanteurs apprennent,simple_agrmt,-11.509197235107422,-12.0198335647583,-11.388063430786133
le chanteur apprennent,simple_agrmt,-17.34861183166504,-17.2677583694458,-20.499138832092285
le chanteur descend,simple_agrmt,-9.17318344116211,-11.067736625671387,-9.557512283325195
les chanteurs descend,simple_agrmt,-9.562088966369629,-11.177608489990234,-8.867265701293945
les chanteurs descendent,simple_agrmt,-10.034917831420898,-11.7423734664917,-9.422163963317871
le chanteur descendent,simple_agrmt,-15.271042823791504,-14.968996524810791,-15.854192733764648
le chanteur attend,simple_agrmt,-9.802573204040527,-10.26674747467041,-11.815590858459473
les chanteurs attend,simple_agrmt,-9.240848541259766,-11.247069358825684,-10.673419952392578
les chanteurs attendent,simple_agrmt,-9.818878173828125,-11.413662910461426,-11.365211486816406
le chanteur attendent,simple_agrmt,-14.683658599853516,-14.500851154327393,-16.090431213378906
le chanteur arrive,simple_agrmt,-7.107029438018799,-8.21164321899414,-10.453582763671875
les chanteurs arrive,simple_agrmt,-10.399160385131836,-12.807957649230957,-12.372947692871094
les chanteurs arrivent,simple_agrmt,-6.9038214683532715,-9.210769653320312,-7.926291465759277
le chanteur arrivent,simple_agrmt,-11.860053062438965,-12.211750030517578,-12.890787124633789
le chanteur met,simple_agrmt,-9.249303817749023,-10.159459114074707,-11.046916961669922
les chanteurs met,simple_agrmt,-11.451440811157227,-11.681954383850098,-12.124021530151367
les chanteurs mettent,simple_agrmt,-9.134307861328125,-8.854174613952637,-10.292607307434082
le chanteur mettent,simple_agrmt,-15.85615348815918,-12.833982467651367,-15.553861618041992
le capitaine poursuit,simple_agrmt,-19.350577354431152,-21.41056537628174,-22.320147037506104
les capitaines poursuit,simple_agrmt,-23.89143991470337,-21.742886066436768,-20.750651836395264
les capitaines poursuivent,simple_agrmt,-25.869851112365723,-20.996588706970215,-17.983991146087646
le capitaine poursuivent,simple_agrmt,-26.614237785339355,-21.864334106445312,-21.888972282409668
le capitaine grandit,simple_agrmt,-9.200214385986328,-7.6668171882629395,-9.333545684814453
les capitaines grandit,simple_agrmt,-11.687251091003418,-13.985136032104492,-14.136900901794434
les capitaines grandissent,simple_agrmt,-24.925551414489746,-22.450058937072754,-23.86110210418701
le capitaine grandissent,simple_agrmt,-28.13711977005005,-27.207993507385254,-29.006988525390625
le capitaine apprend,simple_agrmt,-12.43404769897461,-11.146631240844727,-10.0060453414917
les capitaines apprend,simple_agrmt,-14.918326377868652,-14.198342323303223,-13.451301574707031
les capitaines apprennent,simple_agrmt,-13.038135528564453,-13.587590217590332,-11.319708824157715
le capitaine apprennent,simple_agrmt,-18.83754587173462,-17.819271564483643,-18.847026348114014
le capitaine descend,simple_agrmt,-11.448348045349121,-8.97679615020752,-9.049306869506836
les capitaines descend,simple_agrmt,-10.054405212402344,-9.301385879516602,-10.172871589660645
les capitaines descendent,simple_agrmt,-10.404583930969238,-10.588101387023926,-11.494843482971191
le capitaine descendent,simple_agrmt,-19.28694438934326,-16.535134315490723,-16.95607852935791
le capitaine attend,simple_agrmt,-12.069875717163086,-10.81328010559082,-9.607518196105957
les capitaines attend,simple_agrmt,-10.459080696105957,-10.163068771362305,-10.237725257873535
les capitaines attendent,simple_agrmt,-10.603677749633789,-11.317397117614746,-11.54676628112793
le capitaine attendent,simple_agrmt,-17.39716100692749,-16.459957122802734,-14.709394931793213
le capitaine arrive,simple_agrmt,-8.485434532165527,-6.075741291046143,-8.756583213806152
les capitaines arrive,simple_agrmt,-11.292753219604492,-11.659085273742676,-12.171249389648438
les capitaines arrivent,simple_agrmt,-8.156164169311523,-7.9757890701293945,-8.2174654006958
le capitaine arrivent,simple_agrmt,-13.408212661743164,-11.493576049804688,-11.534727096557617
le capitaine met,simple_agrmt,-9.437515258789062,-10.11706256866455,-8.504875183105469
les capitaines met,simple_agrmt,-11.418220520019531,-11.844618797302246,-12.365363121032715
les capitaines mettent,simple_agrmt,-9.85741138458252,-9.902384757995605,-9.502866744995117
le capitaine mettent,simple_agrmt,-16.27081298828125,-14.0673189163208,-13.504789352416992
l'homme poursuit,simple_agrmt,-16.946150302886963,-19.77721071243286,-19.844359874725342
les hommes poursuit,simple_agrmt,-17.15247344970703,-21.446826457977295,-21.25730323791504
les hommes poursuivent,simple_agrmt,-20.242244720458984,-19.72799587249756,-17.765332221984863
l'homme poursuivent,simple_agrmt,-21.598773956298828,-21.36740493774414,-20.743704795837402
l'homme grandit,simple_agrmt,-10.779993057250977,-9.093585968017578,-10.894620895385742
les hommes grandit,simple_agrmt,-11.222339630126953,-12.637237548828125,-12.328025817871094
les hommes grandissent,simple_agrmt,-19.031171798706055,-19.818013191223145,-21.994765281677246
l'homme grandissent,simple_agrmt,-25.102965831756592,-22.972686767578125,-26.241125106811523
l'homme apprend,simple_agrmt,-11.413156509399414,-10.729026794433594,-9.571584701538086
les hommes apprend,simple_agrmt,-11.996870040893555,-11.296703338623047,-12.354994773864746
les hommes apprennent,simple_agrmt,-12.944239616394043,-9.286656379699707,-11.671218872070312
l'homme apprennent,simple_agrmt,-13.724093437194824,-15.833786964416504,-16.473596572875977
l'homme descend,simple_agrmt,-10.408208847045898,-10.488595962524414,-8.412479400634766
les hommes descend,simple_agrmt,-10.993610382080078,-10.632925033569336,-10.796701431274414
les hommes descendent,simple_agrmt,-11.782233238220215,-10.80985164642334,-13.364845752716064
l'homme descendent,simple_agrmt,-15.864778518676758,-15.874139308929443,-16.307141304016113
l'homme attend,simple_agrmt,-12.798354148864746,-12.039905548095703,-12.031523704528809
les hommes attend,simple_agrmt,-11.832160949707031,-10.379420280456543,-11.536087036132812
les hommes attendent,simple_agrmt,-12.166895866394043,-10.484024047851562,-14.888831615447998
l'homme attendent,simple_agrmt,-16.555039882659912,-15.746437072753906,-17.29932403564453
l'homme arrive,simple_agrmt,-9.787884712219238,-8.031404495239258,-9.860434532165527
les hommes arrive,simple_agrmt,-11.717175483703613,-11.869468688964844,-14.599081993103027
les hommes arrivent,simple_agrmt,-8.566386222839355,-7.664288520812988,-8.434182167053223
l'homme arrivent,simple_agrmt,-11.46413516998291,-10.402667045593262,-10.240418434143066
l'homme met,simple_agrmt,-9.286215782165527,-13.552043914794922,-10.777482032775879
les hommes met,simple_agrmt,-9.288837432861328,-10.880392074584961,-13.014840126037598
les hommes mettent,simple_agrmt,-6.949666976928711,-5.030251502990723,-7.035312652587891
l'homme mettent,simple_agrmt,-12.367025375366211,-13.563619613647461,-11.766291618347168
le pompier poursuit,simple_agrmt,-19.208446979522705,-20.73027276992798,-20.877655506134033
les pompiers poursuit,simple_agrmt,-18.029386520385742,-19.5187029838562,-19.199652671813965
les pompiers poursuivent,simple_agrmt,-21.571391105651855,-18.500231742858887,-18.95339870452881
le pompier poursuivent,simple_agrmt,-24.599119186401367,-21.639334678649902,-21.57271909713745
le pompier grandit,simple_agrmt,-11.01570987701416,-9.446417808532715,-9.90200424194336
les pompiers grandit,simple_agrmt,-12.530011177062988,-13.854101181030273,-12.02744197845459
les pompiers grandissent,simple_agrmt,-24.048709869384766,-21.59569549560547,-23.217060089111328
le pompier grandissent,simple_agrmt,-28.67060947418213,-28.027199745178223,-26.405582904815674
le pompier apprend,simple_agrmt,-13.506464958190918,-11.062614440917969,-10.986302375793457
les pompiers apprend,simple_agrmt,-16.08119773864746,-14.00330924987793,-13.677544593811035
les pompiers apprennent,simple_agrmt,-14.610554695129395,-11.21032428741455,-14.772056579589844
le pompier apprennent,simple_agrmt,-20.353261947631836,-18.35651683807373,-22.20416021347046
le pompier descend,simple_agrmt,-9.673956871032715,-7.8139238357543945,-7.50227689743042
les pompiers descend,simple_agrmt,-10.302826881408691,-8.802541732788086,-9.376264572143555
les pompiers descendent,simple_agrmt,-10.883047103881836,-8.971651077270508,-13.707129001617432
le pompier descendent,simple_agrmt,-17.837332725524902,-15.2552170753479,-16.563190937042236
le pompier attend,simple_agrmt,-10.120765686035156,-10.553070068359375,-9.087013244628906
les pompiers attend,simple_agrmt,-10.578144073486328,-11.20283317565918,-9.692310333251953
les pompiers attendent,simple_agrmt,-10.728617668151855,-11.296709060668945,-12.517067432403564
le pompier attendent,simple_agrmt,-15.968574047088623,-16.047288417816162,-15.122713088989258
le pompier arrive,simple_agrmt,-7.396482467651367,-4.875506401062012,-6.747859477996826
les pompiers arrive,simple_agrmt,-11.760034561157227,-9.365665435791016,-9.435712814331055
les pompiers arrivent,simple_agrmt,-8.436243057250977,-6.721741199493408,-7.661970615386963
le pompier arrivent,simple_agrmt,-11.812387466430664,-11.633667945861816,-12.267724990844727
le pompier met,simple_agrmt,-9.775189399719238,-8.60472297668457,-8.802291870117188
les pompiers met,simple_agrmt,-11.074100494384766,-10.427083969116211,-10.72021484375
les pompiers mettent,simple_agrmt,-9.287314414978027,-7.316662788391113,-8.815954208374023
le pompier mettent,simple_agrmt,-16.52184295654297,-14.553601264953613,-15.957196235656738
le dame poursuit,simple_agrmt,-18.07688617706299,-19.585989475250244,-19.752638339996338
les dames poursuit,simple_agrmt,-17.730031967163086,-22.743629932403564,-20.52853012084961
les dames poursuivent,simple_agrmt,-21.308783531188965,-20.965590476989746,-19.283748149871826
le dame poursuivent,simple_agrmt,-23.087267875671387,-19.763999938964844,-19.394501209259033
le dame grandit,simple_agrmt,-10.951573371887207,-10.44083309173584,-11.943163871765137
les dames grandit,simple_agrmt,-11.43730640411377,-14.79242992401123,-12.92862319946289
les dames grandissent,simple_agrmt,-19.554747104644775,-21.16896343231201,-21.79472541809082
le dame grandissent,simple_agrmt,-28.34498929977417,-29.932929039001465,-25.849792957305908
le dame apprend,simple_agrmt,-12.54676628112793,-12.712646484375,-13.03135871887207
les dames apprend,simple_agrmt,-13.020684242248535,-13.961883544921875,-12.395666122436523
les dames apprennent,simple_agrmt,-12.438333511352539,-10.664630889892578,-11.432833671569824
le dame apprennent,simple_agrmt,-19.03637933731079,-20.56596279144287,-23.75352907180786
le dame descend,simple_agrmt,-9.434490203857422,-9.578520774841309,-8.951465606689453
les dames descend,simple_agrmt,-9.943427085876465,-10.916707992553711,-9.757598876953125
les dames descendent,simple_agrmt,-10.211851119995117,-11.187573432922363,-10.153693199157715
le dame descendent,simple_agrmt,-15.226070880889893,-16.51221513748169,-18.380038261413574
le dame attend,simple_agrmt,-10.497200965881348,-11.58902359008789,-11.737591743469238
les dames attend,simple_agrmt,-9.918062210083008,-11.381598472595215,-11.132798194885254
les dames attendent,simple_agrmt,-10.031270027160645,-11.477984428405762,-11.308012962341309
le dame attendent,simple_agrmt,-14.932153701782227,-16.54352569580078,-19.280710220336914
le dame arrive,simple_agrmt,-7.51007080078125,-7.940494537353516,-9.056792259216309
les dames arrive,simple_agrmt,-9.34716510772705,-11.38154411315918,-11.70710277557373
les dames arrivent,simple_agrmt,-7.266172885894775,-7.5459885597229,-7.127413749694824
le dame arrivent,simple_agrmt,-12.01240062713623,-12.073700904846191,-10.79148006439209
le dame met,simple_agrmt,-7.386486053466797,-8.96120548248291,-10.69817066192627
les dames met,simple_agrmt,-8.879538536071777,-11.443814277648926,-11.454383850097656
les dames mettent,simple_agrmt,-7.162341594696045,-6.060171127319336,-6.69088888168335
le dame mettent,simple_agrmt,-14.440914154052734,-13.00358772277832,-14.16907024383545
l'enfant poursuit,simple_agrmt,-17.676836490631104,-20.507277965545654,-19.559459686279297
les enfants poursuit,simple_agrmt,-17.3920578956604,-17.407730102539062,-17.894968032836914
les enfants poursuivent,simple_agrmt,-19.92000675201416,-16.113699436187744,-16.842594623565674
l'enfant poursuivent,simple_agrmt,-21.591023921966553,-21.3194637298584,-19.646008491516113
l'enfant grandit,simple_agrmt,-9.321499824523926,-10.892394065856934,-10.365501403808594
les enfants grandit,simple_agrmt,-12.657804489135742,-13.984172821044922,-14.007713317871094
les enfants grandissent,simple_agrmt,-18.749804496765137,-17.824803352355957,-19.613266944885254
l'enfant grandissent,simple_agrmt,-24.374845504760742,-25.88375759124756,-23.29844379425049
l'enfant apprend,simple_agrmt,-11.303914070129395,-11.253521919250488,-11.93239974975586
les enfants apprend,simple_agrmt,-14.458916664123535,-13.32585334777832,-13.889352798461914
les enfants apprennent,simple_agrmt,-12.255013465881348,-10.589461326599121,-12.514739990234375
l'enfant apprennent,simple_agrmt,-14.53112506866455,-16.542316436767578,-15.210015296936035
l'enfant descend,simple_agrmt,-7.627078056335449,-10.175393104553223,-10.695670127868652
les enfants descend,simple_agrmt,-11.02854061126709,-11.026541709899902,-10.245074272155762
les enfants descendent,simple_agrmt,-11.287840843200684,-11.187990188598633,-11.117293357849121
l'enfant descendent,simple_agrmt,-12.685527801513672,-16.122023105621338,-17.742290019989014
l'enfant attend,simple_agrmt,-8.367530822753906,-10.018732070922852,-10.2307767868042
les enfants attend,simple_agrmt,-9.662799835205078,-9.648162841796875,-10.95677375793457
les enfants attendent,simple_agrmt,-9.82922077178955,-9.726790428161621,-11.78584098815918
l'enfant attendent,simple_agrmt,-12.216904640197754,-13.006884574890137,-16.276687145233154
l'enfant arrive,simple_agrmt,-7.4237565994262695,-8.688577651977539,-11.809016227722168
les enfants arrive,simple_agrmt,-11.606287956237793,-10.563836097717285,-12.180838584899902
les enfants arrivent,simple_agrmt,-8.099675178527832,-6.76393985748291,-7.664220333099365
l'enfant arrivent,simple_agrmt,-9.63697338104248,-10.653777122497559,-10.919713020324707
l'enfant met,simple_agrmt,-9.158823013305664,-10.131457328796387,-10.584054946899414
les enfants met,simple_agrmt,-10.34110164642334,-11.139569282531738,-12.684012413024902
les enfants mettent,simple_agrmt,-8.324210166931152,-6.499724864959717,-8.4622802734375
l'enfant mettent,simple_agrmt,-13.88868236541748,-11.917852401733398,-12.077194213867188
le lapin poursuit,simple_agrmt,-17.66750144958496,-19.429614543914795,-22.162667274475098
les lapins poursuit,simple_agrmt,-16.484619617462158,-20.160038471221924,-21.159528732299805
les lapins poursuivent,simple_agrmt,-19.776272773742676,-18.403554439544678,-20.00963544845581
le lapin poursuivent,simple_agrmt,-22.481096744537354,-19.38008451461792,-21.40675449371338
le lapin grandit,simple_agrmt,-10.371386528015137,-10.069231986999512,-12.942893981933594
les lapins grandit,simple_agrmt,-12.632328987121582,-14.19768238067627,-16.103023529052734
les lapins grandissent,simple_agrmt,-20.904200553894043,-21.98641300201416,-24.6246337890625
le lapin grandissent,simple_agrmt,-28.6506290435791,-26.111589431762695,-29.16912603378296
le lapin apprend,simple_agrmt,-13.663613319396973,-13.288079261779785,-14.467414855957031
les lapins apprend,simple_agrmt,-15.339144706726074,-16.99655532836914,-16.71413230895996
les lapins apprennent,simple_agrmt,-14.127026557922363,-13.812691688537598,-15.222550392150879
le lapin apprennent,simple_agrmt,-18.99654769897461,-19.794086933135986,-23.55010461807251
le lapin descend,simple_agrmt,-9.390816688537598,-9.287132263183594,-9.429219245910645
les lapins descend,simple_agrmt,-11.776073455810547,-10.764527320861816,-12.136296272277832
les lapins descendent,simple_agrmt,-12.03899097442627,-10.921586990356445,-14.367082595825195
le lapin descendent,simple_agrmt,-16.342079639434814,-14.998809337615967,-17.753795623779297
le lapin attend,simple_agrmt,-10.430471420288086,-12.617525100708008,-11.543258666992188
les lapins attend,simple_agrmt,-10.474163055419922,-11.999335289001465,-12.381207466125488
les lapins attendent,simple_agrmt,-10.946993827819824,-12.138139724731445,-14.82559871673584
le lapin attendent,simple_agrmt,-15.307132720947266,-17.36699914932251,-18.02262020111084
le lapin arrive,simple_agrmt,-8.77999210357666,-8.14640998840332,-10.50190544128418
les lapins arrive,simple_agrmt,-11.698210716247559,-12.497855186462402,-14.857343673706055
les lapins arrivent,simple_agrmt,-8.530582427978516,-7.614096641540527,-9.814314842224121
le lapin arrivent,simple_agrmt,-11.738545417785645,-10.611862182617188,-12.522287368774414
le lapin met,simple_agrmt,-9.480547904968262,-11.712301254272461,-10.625364303588867
les lapins met,simple_agrmt,-10.869735717773438,-12.26210880279541,-12.955556869506836
les lapins mettent,simple_agrmt,-9.694659233093262,-8.104229927062988,-8.45937728881836
le lapin mettent,simple_agrmt,-17.149221420288086,-13.254789352416992,-15.071723937988281
