sentences,paradigm,13_logp,42_logp,30_logp
les avocats casse,simple_agrmt,-13.841870307922363,-13.448513984680176,-13.344742774963379
les avocats cassent,simple_agrmt,-13.174678802490234,-12.572340965270996,-14.213937759399414
l'avocat cassent,simple_agrmt,-17.275784015655518,-15.33844804763794,-19.799376487731934
l'avocat rentre,simple_agrmt,-12.724555015563965,-14.438590049743652,-10.631010055541992
les avocats rentre,simple_agrmt,-12.860488891601562,-14.061315536499023,-11.74649715423584
les avocats rentrent,simple_agrmt,-10.400712966918945,-12.321832656860352,-10.300819396972656
l'avocat rentrent,simple_agrmt,-18.409295082092285,-16.33901309967041,-18.318073272705078
l'avocat continue,simple_agrmt,-8.764501571655273,-9.701643943786621,-7.17690372467041
les avocats continue,simple_agrmt,-10.121990203857422,-11.105473518371582,-9.385719299316406
les avocats continuent,simple_agrmt,-7.971823215484619,-9.48770523071289,-6.764253616333008
l'avocat continuent,simple_agrmt,-9.972100257873535,-10.961898803710938,-11.449909210205078
l'avocat suit,simple_agrmt,-8.951736450195312,-6.987275123596191,-9.285765647888184
les avocats suit,simple_agrmt,-12.218010902404785,-12.303160667419434,-11.600408554077148
les avocats suivent,simple_agrmt,-9.074235916137695,-9.830827713012695,-8.545534133911133
l'avocat suivent,simple_agrmt,-13.587214469909668,-11.138561248779297,-12.657691955566406
l'avocat rend,simple_agrmt,-12.031784057617188,-10.054483413696289,-10.645545959472656
les avocats rend,simple_agrmt,-11.350274085998535,-9.245597839355469,-9.714045524597168
les avocats rendent,simple_agrmt,-10.837629318237305,-9.977625846862793,-9.542753219604492
l'avocat rendent,simple_agrmt,-13.59730052947998,-12.591571807861328,-12.815552711486816
l'avocat va,simple_agrmt,-7.65883731842041,-6.334683418273926,-8.291078567504883
les avocats va,simple_agrmt,-10.86585521697998,-11.149559020996094,-11.11363410949707
les avocats vont,simple_agrmt,-7.6430864334106445,-8.987622261047363,-7.709725856781006
l'avocat vont,simple_agrmt,-10.841025352478027,-11.2356595993042,-12.75813102722168
l'avocat permet,simple_agrmt,-6.755971908569336,-5.898121356964111,-7.500053882598877
les avocats permet,simple_agrmt,-10.870713233947754,-9.975272178649902,-9.288143157958984
les avocats permettent,simple_agrmt,-7.483536243438721,-8.882672309875488,-6.675601005554199
l'avocat permettent,simple_agrmt,-10.858328819274902,-9.654479026794434,-10.042533874511719
le pilote casse,simple_agrmt,-10.401881217956543,-11.155614852905273,-13.036295890808105
les pilotes casse,simple_agrmt,-10.64409351348877,-11.801790237426758,-12.52238655090332
les pilotes cassent,simple_agrmt,-10.812899589538574,-10.47644329071045,-12.289969444274902
le pilote cassent,simple_agrmt,-16.482670783996582,-13.936769485473633,-16.20861291885376
le pilote rentre,simple_agrmt,-11.025386810302734,-8.254226684570312,-12.682014465332031
les pilotes rentre,simple_agrmt,-12.473929405212402,-10.117647171020508,-12.528581619262695
les pilotes rentrent,simple_agrmt,-8.841426849365234,-8.073467254638672,-8.51888656616211
le pilote rentrent,simple_agrmt,-14.85211181640625,-11.514410018920898,-15.77681589126587
le pilote continue,simple_agrmt,-9.200814247131348,-5.9951581954956055,-8.989714622497559
les pilotes continue,simple_agrmt,-10.484627723693848,-9.932981491088867,-11.373503684997559
les pilotes continuent,simple_agrmt,-7.687035083770752,-7.20848274230957,-8.372427940368652
le pilote continuent,simple_agrmt,-13.43439769744873,-12.670278549194336,-12.212104797363281
le pilote suit,simple_agrmt,-9.690706253051758,-8.411757469177246,-10.135421752929688
les pilotes suit,simple_agrmt,-10.885607719421387,-9.190574645996094,-11.516656875610352
les pilotes suivent,simple_agrmt,-6.709242820739746,-7.879763603210449,-9.68288803100586
le pilote suivent,simple_agrmt,-14.548576354980469,-14.148344039916992,-14.815723419189453
le pilote rend,simple_agrmt,-11.655668258666992,-11.07669734954834,-12.21235179901123
les pilotes rend,simple_agrmt,-10.984662055969238,-11.62547779083252,-11.247588157653809
les pilotes rendent,simple_agrmt,-10.299797058105469,-12.147367477416992,-10.571405410766602
le pilote rendent,simple_agrmt,-14.387849807739258,-14.968727111816406,-15.336886405944824
le pilote va,simple_agrmt,-6.840104103088379,-7.071492671966553,-8.033550262451172
les pilotes va,simple_agrmt,-8.703271865844727,-11.123886108398438,-8.076990127563477
les pilotes vont,simple_agrmt,-7.112360954284668,-7.7210774421691895,-6.840619087219238
le pilote vont,simple_agrmt,-11.702248573303223,-13.387661933898926,-13.881701469421387
le pilote permet,simple_agrmt,-7.591854095458984,-6.953591823577881,-10.11430549621582
les pilotes permet,simple_agrmt,-10.536364555358887,-11.744891166687012,-10.726639747619629
les pilotes permettent,simple_agrmt,-8.77069091796875,-9.764317512512207,-9.865848541259766
le pilote permettent,simple_agrmt,-13.990825653076172,-12.736742973327637,-12.968841552734375
le lecteur casse,simple_agrmt,-12.691706657409668,-13.434985160827637,-10.472301483154297
les lecteurs casse,simple_agrmt,-15.160161018371582,-12.410903930664062,-12.881595611572266
les lecteurs cassent,simple_agrmt,-12.189718246459961,-12.32400894165039,-9.922686576843262
le lecteur cassent,simple_agrmt,-19.215683937072754,-19.161882877349854,-13.278118133544922
le lecteur rentre,simple_agrmt,-8.186298370361328,-9.139023780822754,-9.281289100646973
les lecteurs rentre,simple_agrmt,-13.52735424041748,-12.281713485717773,-11.963123321533203
les lecteurs rentrent,simple_agrmt,-9.701295852661133,-9.487640380859375,-8.1915922164917
le lecteur rentrent,simple_agrmt,-17.239002227783203,-18.876399040222168,-16.572893142700195
le lecteur continue,simple_agrmt,-7.705216884613037,-6.532617568969727,-7.354773998260498
les lecteurs continue,simple_agrmt,-11.015081405639648,-9.414247512817383,-9.918254852294922
les lecteurs continuent,simple_agrmt,-6.121419429779053,-6.701222896575928,-6.64898157119751
le lecteur continuent,simple_agrmt,-11.423249244689941,-13.498849868774414,-11.72157096862793
le lecteur suit,simple_agrmt,-7.503633499145508,-6.392498016357422,-8.188858032226562
les lecteurs suit,simple_agrmt,-13.9913330078125,-12.52282428741455,-11.955934524536133
les lecteurs suivent,simple_agrmt,-7.057355880737305,-6.861701488494873,-7.053374767303467
le lecteur suivent,simple_agrmt,-13.135760307312012,-13.198957443237305,-12.58731460571289
le lecteur rend,simple_agrmt,-8.222082138061523,-9.08980655670166,-8.826629638671875
les lecteurs rend,simple_agrmt,-10.927206993103027,-10.037613868713379,-9.363007545471191
les lecteurs rendent,simple_agrmt,-9.473917007446289,-8.897477149963379,-9.431069374084473
le lecteur rendent,simple_agrmt,-12.381279945373535,-14.29966926574707,-14.846918106079102
le lecteur va,simple_agrmt,-5.538779258728027,-5.1248087882995605,-4.76786994934082
les lecteurs va,simple_agrmt,-9.994335174560547,-11.976644515991211,-9.09778118133545
les lecteurs vont,simple_agrmt,-4.979171276092529,-5.676660537719727,-5.991433620452881
le lecteur vont,simple_agrmt,-10.415413856506348,-11.553579330444336,-9.685221672058105
le lecteur permet,simple_agrmt,-8.902822494506836,-6.643232822418213,-7.199734687805176
les lecteurs permet,simple_agrmt,-12.779423713684082,-12.118931770324707,-11.457010269165039
les lecteurs permettent,simple_agrmt,-8.96953296661377,-9.140487670898438,-9.809009552001953
le lecteur permettent,simple_agrmt,-14.520418167114258,-13.943145751953125,-12.889763832092285
le prince casse,simple_agrmt,-9.979726791381836,-13.472983360290527,-11.753291130065918
les princes casse,simple_agrmt,-12.600659847259521,-11.184415817260742,-11.102316856384277
les princes cassent,simple_agrmt,-11.462752342224121,-11.98692798614502,-10.366212844848633
le prince cassent,simple_agrmt,-16.55982208251953,-16.573611736297607,-15.357399940490723
le prince rentre,simple_agrmt,-9.44569206237793,-8.607149124145508,-7.366141319274902
les princes rentre,simple_agrmt,-10.411600112915039,-10.908628463745117,-10.176722526550293
les princes rentrent,simple_agrmt,-11.5050048828125,-11.272549629211426,-10.410758972167969
le prince rentrent,simple_agrmt,-15.177287101745605,-17.811885833740234,-19.489663124084473
le prince continue,simple_agrmt,-7.164680004119873,-6.746240139007568,-7.033600807189941
les princes continue,simple_agrmt,-13.500064849853516,-11.18999195098877,-11.081350326538086
les princes continuent,simple_agrmt,-10.153717994689941,-7.634500026702881,-7.469112873077393
le prince continuent,simple_agrmt,-10.556897163391113,-11.279426574707031,-11.788244247436523
le prince suit,simple_agrmt,-8.364561080932617,-6.938314914703369,-7.542280673980713
les princes suit,simple_agrmt,-14.453072547912598,-13.68779468536377,-12.879060745239258
les princes suivent,simple_agrmt,-9.742757797241211,-7.929394721984863,-8.495007514953613
le prince suivent,simple_agrmt,-13.335914611816406,-14.130383491516113,-15.25071907043457
le prince rend,simple_agrmt,-10.306467056274414,-8.844993591308594,-9.006172180175781
les princes rend,simple_agrmt,-11.790555953979492,-10.017607688903809,-11.026530265808105
les princes rendent,simple_agrmt,-11.548023223876953,-10.858628273010254,-11.119189262390137
le prince rendent,simple_agrmt,-14.977992057800293,-14.955032348632812,-16.377511978149414
le prince va,simple_agrmt,-5.739438056945801,-5.385810852050781,-6.610321998596191
les princes va,simple_agrmt,-9.685494422912598,-10.513086318969727,-9.401534080505371
les princes vont,simple_agrmt,-8.482820510864258,-8.401192665100098,-7.676745414733887
le prince vont,simple_agrmt,-10.983383178710938,-11.207413673400879,-12.633234024047852
le prince permet,simple_agrmt,-8.607187271118164,-8.568775177001953,-9.029104232788086
les princes permet,simple_agrmt,-13.30698299407959,-12.769621849060059,-13.710779190063477
les princes permettent,simple_agrmt,-10.12251091003418,-10.025412559509277,-10.216351509094238
le prince permettent,simple_agrmt,-13.285900115966797,-13.441976547241211,-13.442537307739258
le personnage casse,simple_agrmt,-10.775284767150879,-13.37440013885498,-12.231047630310059
les personnages casse,simple_agrmt,-12.391813278198242,-11.48955249786377,-11.957143783569336
les personnages cassent,simple_agrmt,-12.042522430419922,-12.343722343444824,-11.814037322998047
le personnage cassent,simple_agrmt,-16.187005043029785,-17.3478364944458,-13.35659122467041
le personnage rentre,simple_agrmt,-11.634281158447266,-8.874631881713867,-9.755998611450195
les personnages rentre,simple_agrmt,-13.822559356689453,-11.042455673217773,-11.070953369140625
les personnages rentrent,simple_agrmt,-10.07183837890625,-9.8503999710083,-9.949389457702637
le personnage rentrent,simple_agrmt,-18.300862312316895,-14.63690185546875,-16.24379587173462
le personnage continue,simple_agrmt,-10.418766021728516,-8.816704750061035,-8.879867553710938
les personnages continue,simple_agrmt,-12.30747127532959,-11.028573989868164,-11.432971954345703
les personnages continuent,simple_agrmt,-8.131124496459961,-7.177835464477539,-7.86810827255249
le personnage continuent,simple_agrmt,-12.444448471069336,-13.721757888793945,-12.632338523864746
le personnage suit,simple_agrmt,-8.040997505187988,-6.869284152984619,-8.699514389038086
les personnages suit,simple_agrmt,-11.083502769470215,-11.316712379455566,-11.869319915771484
les personnages suivent,simple_agrmt,-8.684419631958008,-7.641919136047363,-8.734020233154297
le personnage suivent,simple_agrmt,-12.853079795837402,-13.615739822387695,-13.756633758544922
le personnage rend,simple_agrmt,-10.513583183288574,-10.850202560424805,-9.471115112304688
les personnages rend,simple_agrmt,-10.591083526611328,-9.366748809814453,-9.578784942626953
les personnages rendent,simple_agrmt,-10.350229263305664,-9.171470642089844,-10.107579231262207
le personnage rendent,simple_agrmt,-13.562935829162598,-14.319761276245117,-14.158653259277344
le personnage va,simple_agrmt,-7.866861343383789,-6.9710211753845215,-6.531462669372559
les personnages va,simple_agrmt,-9.644319534301758,-11.734637260437012,-10.928223609924316
les personnages vont,simple_agrmt,-5.617664337158203,-6.688445091247559,-5.886266231536865
le personnage vont,simple_agrmt,-12.398887634277344,-12.5115966796875,-11.780553817749023
le personnage permet,simple_agrmt,-9.128040313720703,-8.802112579345703,-8.213048934936523
les personnages permet,simple_agrmt,-11.597978591918945,-11.838643074035645,-11.669851303100586
les personnages permettent,simple_agrmt,-7.430139064788818,-7.5862627029418945,-8.478921890258789
le personnage permettent,simple_agrmt,-13.793469429016113,-14.389678001403809,-13.480585098266602
le groupe casse,simple_agrmt,-10.578479766845703,-13.81501579284668,-12.365211486816406
les groupes casse,simple_agrmt,-13.627791404724121,-12.179055213928223,-11.87316608428955
les groupes cassent,simple_agrmt,-11.726222038269043,-13.287222862243652,-12.106183052062988
le groupe cassent,simple_agrmt,-16.168376445770264,-16.392667770385742,-12.998090744018555
le groupe rentre,simple_agrmt,-8.661765098571777,-8.436784744262695,-8.990387916564941
les groupes rentre,simple_agrmt,-13.133207321166992,-11.057158470153809,-12.455862998962402
les groupes rentrent,simple_agrmt,-9.598719596862793,-9.408345222473145,-9.377182960510254
le groupe rentrent,simple_agrmt,-14.423295021057129,-13.178472518920898,-14.996686935424805
le groupe continue,simple_agrmt,-6.418514728546143,-5.514894008636475,-6.4586358070373535
les groupes continue,simple_agrmt,-10.26665210723877,-9.747727394104004,-10.065954208374023
les groupes continuent,simple_agrmt,-8.075920104980469,-9.261161804199219,-8.710676193237305
le groupe continuent,simple_agrmt,-11.94082260131836,-11.720754623413086,-14.052324295043945
le groupe suit,simple_agrmt,-7.334829807281494,-6.6955742835998535,-7.2028398513793945
les groupes suit,simple_agrmt,-12.670513153076172,-10.476874351501465,-14.014017105102539
les groupes suivent,simple_agrmt,-9.653786659240723,-11.14122486114502,-9.492706298828125
le groupe suivent,simple_agrmt,-14.308385848999023,-12.354134559631348,-12.974241256713867
le groupe rend,simple_agrmt,-6.721978187561035,-9.322439193725586,-9.115477561950684
les groupes rend,simple_agrmt,-9.162424087524414,-10.346744537353516,-9.791783332824707
les groupes rendent,simple_agrmt,-10.528782844543457,-12.849769592285156,-9.342756271362305
le groupe rendent,simple_agrmt,-13.34774398803711,-14.22602653503418,-15.240705490112305
le groupe va,simple_agrmt,-6.252679347991943,-6.63778829574585,-5.354238033294678
les groupes va,simple_agrmt,-11.246481895446777,-11.60452651977539,-11.262958526611328
les groupes vont,simple_agrmt,-7.05910587310791,-7.660869598388672,-6.9753193855285645
le groupe vont,simple_agrmt,-10.881827354431152,-11.562551498413086,-12.377041816711426
le groupe permet,simple_agrmt,-8.437823295593262,-7.567538738250732,-7.489631652832031
les groupes permet,simple_agrmt,-10.476109504699707,-10.930107116699219,-10.148235321044922
les groupes permettent,simple_agrmt,-9.104990005493164,-10.217561721801758,-8.141708374023438
le groupe permettent,simple_agrmt,-14.80350112915039,-13.860567092895508,-13.697673797607422
