minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj_root1,bigram_nsubj_root2,delta_score_42,delta_score_13,delta_score_30,delta_avg
"the residents complain, the resident complain",childes,simple_agrmt,residents,resident,complain,complain,1,1,2.3513752571634776,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.9459101490553132,0.6931471805599453,0.4054651081081644,1.791759469228055,0.0,0.0,0.0,0.0,5.434834003448486,3.047271251678467,3.2006988525390625,3.894268035888672
"the resident arrives, the residents arrives",childes,simple_agrmt,resident,residents,arrives,arrives,-1,-1,3.1780538303479453,2.0794415416798357,0.6931471805599453,1.3862943611198906,-0.6931471805599453,0.4054651081081644,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.0,-1.5504379272460938,-4.195874214172363,-6.1985883712768555,-3.981633504231771
"the residents arrive, the resident arrive",childes,simple_agrmt,residents,resident,arrive,arrive,1,1,3.1780538303479453,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.772588722239781,0.6931471805599453,0.4054651081081644,1.9459101490553132,0.0,0.0,0.0,0.0,2.3789443969726562,3.65256929397583,4.470149040222168,3.5005542437235513
"the resident disappears, the residents disappears",childes,simple_agrmt,resident,residents,disappears,disappears,-1,-1,5.220355825078324,2.0794415416798357,0.6931471805599453,1.3862943611198906,-0.6931471805599453,1.6094379124341003,0.4054651081081644,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,0.0,-1.9846935272216797,-1.754267692565918,-2.2016468048095703,-1.9802026748657227
"the residents disappear, the resident disappear",childes,simple_agrmt,residents,resident,disappear,disappear,1,1,5.220355825078324,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,3.6109179126442243,0.6931471805599453,0.4054651081081644,2.6390573296152584,0.0,0.0,0.0,0.0,0.3891124725341797,3.4916915893554688,1.8819990158081055,1.9209343592325847
"the resident bows, the residents bows",childes,simple_agrmt,resident,residents,bows,bows,-1,-1,8.447199819595703,2.0794415416798357,0.6931471805599453,1.3862943611198906,-0.6931471805599453,3.044522437723423,0.4054651081081644,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,1.6149177551269531,2.4342174530029297,-2.2470579147338867,0.6006924311319987
"the residents bow, the resident bow",childes,simple_agrmt,residents,resident,bow,bow,1,1,8.447199819595703,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,5.402677381872279,0.6931471805599453,0.4054651081081644,4.394449154672439,0.0,0.0,0.0,0.0,-0.9356060028076172,-2.1789445877075195,1.725259780883789,-0.46309693654378253
"the resident hides, the residents hides",childes,simple_agrmt,resident,residents,hides,hides,-1,-1,8.338066525518801,2.0794415416798357,0.6931471805599453,1.3862943611198906,-0.6931471805599453,2.3978952727983707,0.4054651081081644,0.6931471805599453,2.1972245773362196,0.0,0.0,0.0,0.0,-1.6257009506225586,1.470597267150879,-3.9471230506896973,-1.3674089113871257
"the residents hide, the resident hide",childes,simple_agrmt,residents,resident,hide,hide,1,1,8.338066525518801,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,5.940171252720432,0.6931471805599453,0.4054651081081644,5.267858159063328,0.0,0.0,0.0,0.0,0.032494544982910156,1.5627374649047852,3.855649948120117,1.8169606526692708
"the resident leaves, the residents leaves",childes,simple_agrmt,resident,residents,leaves,leaves,-1,-1,12.987876099495573,2.0794415416798357,0.6931471805599453,1.3862943611198906,-0.6931471805599453,5.673323267171493,0.4054651081081644,0.6931471805599453,4.382026634673881,0.0,0.0,0.0,0.0,-0.48285770416259766,-1.1757755279541016,0.9089946746826172,-0.249879519144694
"the residents leave, the resident leave",childes,simple_agrmt,residents,resident,leave,leave,1,1,12.987876099495573,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,7.31455283232408,0.6931471805599453,0.4054651081081644,6.943122422819428,0.0,0.0,0.0,0.0,1.1581377983093262,2.8131208419799805,3.2600526809692383,2.4104371070861816
"the resident sits, the residents sits",childes,simple_agrmt,resident,residents,sits,sits,-1,-1,13.038946985251652,2.0794415416798357,0.6931471805599453,1.3862943611198906,-0.6931471805599453,4.718498871295094,0.4054651081081644,0.6931471805599453,4.219507705176107,0.0,0.0,0.0,0.0,4.037203788757324,0.20433521270751953,-0.09557819366455078,1.381986935933431
"the residents sit, the resident sit",childes,simple_agrmt,residents,resident,sit,sit,1,1,13.038946985251652,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,8.320448113956559,0.6931471805599453,0.4054651081081644,7.906915488678587,0.0,0.0,0.0,0.0,1.8932952880859375,3.533074378967285,3.400832176208496,2.9424006144205728
"the resident thinks, the residents thinks",childes,simple_agrmt,resident,residents,thinks,thinks,-1,-1,14.62271116114568,2.0794415416798357,0.6931471805599453,1.3862943611198906,-0.6931471805599453,5.0369526024136295,0.4054651081081644,0.6931471805599453,4.77912349311153,0.0,0.0,0.0,0.0,-0.7573966979980469,-0.8254594802856445,-2.9554319381713867,-1.5127627054850261
"the residents think, the resident think",childes,simple_agrmt,residents,resident,think,think,1,1,14.62271116114568,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,9.585758558732051,0.6931471805599453,0.4054651081081644,9.520908548214665,0.0,0.0,0.0,0.0,3.1981558799743652,4.886292457580566,3.404916763305664,3.8297883669535318
"the resident goes, the residents goes",childes,simple_agrmt,resident,residents,goes,goes,-1,-1,18.284481326742032,2.0794415416798357,0.6931471805599453,1.3862943611198906,-0.6931471805599453,8.19946419761216,0.4054651081081644,0.6931471805599453,7.878912912297133,0.0,0.0,0.0,0.0,2.835080146789551,2.8081445693969727,0.8342418670654297,2.159155527750651
"the residents go, the resident go",childes,simple_agrmt,residents,resident,go,go,1,1,18.284481326742032,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,10.085017129129874,0.6931471805599453,0.4054651081081644,9.702777967428895,0.0,0.0,0.0,0.0,2.821596622467041,3.97432804107666,2.6538820266723633,3.149935563405355
"the librarian awaits, the librarians awaits",childes,simple_agrmt,librarian,librarians,awaits,awaits,-1,-1,0.8109302162163288,2.8903717578961645,2.4849066497880004,0.4054651081081644,2.079441541679836,0.4054651081081644,0.6931471805599453,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,-0.9377179145812988,-0.8006300926208496,0.4439268112182617,-0.4314737319946289
"the librarians await, the librarian await",childes,simple_agrmt,librarians,librarian,await,await,1,1,0.8109302162163288,2.8903717578961645,0.4054651081081644,2.4849066497880004,-2.079441541679836,0.4054651081081644,0.0,0.6931471805599453,0.4054651081081644,0.0,0.0,0.0,0.0,0.9550685882568359,0.2940535545349121,-0.7021369934082031,0.1823283831278483
"the librarian complains, the librarians complains",childes,simple_agrmt,librarian,librarians,complains,complains,-1,-1,2.3513752571634776,2.8903717578961645,2.4849066497880004,0.4054651081081644,2.079441541679836,0.4054651081081644,0.6931471805599453,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,-0.4990682601928711,-0.43708324432373047,-0.14673900604248047,-0.36096350351969403
"the librarians complain, the librarian complain",childes,simple_agrmt,librarians,librarian,complain,complain,1,1,2.3513752571634776,2.8903717578961645,0.4054651081081644,2.4849066497880004,-2.079441541679836,1.9459101490553132,0.0,0.6931471805599453,1.791759469228055,0.0,0.0,0.0,0.0,0.6087245941162109,0.20560264587402344,-0.11798954010009766,0.23211256663004556
"the librarian arrives, the librarians arrives",childes,simple_agrmt,librarian,librarians,arrives,arrives,-1,-1,3.1780538303479453,2.8903717578961645,2.4849066497880004,0.4054651081081644,2.079441541679836,0.4054651081081644,0.6931471805599453,0.0,0.4054651081081644,0.0,0.0,0.0,0.0,-1.69256591796875,-3.3211517333984375,-3.3448548316955566,-2.7861908276875815
"the librarians arrive, the librarian arrive",childes,simple_agrmt,librarians,librarian,arrive,arrive,1,1,3.1780538303479453,2.8903717578961645,0.4054651081081644,2.4849066497880004,-2.079441541679836,2.772588722239781,0.0,0.6931471805599453,1.9459101490553132,0.0,0.0,0.0,0.0,2.500269889831543,2.626371383666992,1.4795475006103516,2.2020629247029624
"the librarian disappears, the librarians disappears",childes,simple_agrmt,librarian,librarians,disappears,disappears,-1,-1,5.220355825078324,2.8903717578961645,2.4849066497880004,0.4054651081081644,2.079441541679836,1.6094379124341003,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.7156248092651367,-0.5013828277587891,3.707822799682617,1.3073549270629883
"the librarians disappear, the librarian disappear",childes,simple_agrmt,librarians,librarian,disappear,disappear,1,1,5.220355825078324,2.8903717578961645,0.4054651081081644,2.4849066497880004,-2.079441541679836,3.6109179126442243,0.0,0.6931471805599453,2.6390573296152584,0.0,0.0,0.0,0.0,2.099972724914551,2.3920412063598633,0.9164419174194336,1.8028186162312825
"the librarian bows, the librarians bows",childes,simple_agrmt,librarian,librarians,bows,bows,-1,-1,8.447199819595703,2.8903717578961645,2.4849066497880004,0.4054651081081644,2.079441541679836,3.044522437723423,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,1.2556509971618652,1.064579963684082,-0.2615041732788086,0.6862422625223795
"the librarians bow, the librarian bow",childes,simple_agrmt,librarians,librarian,bow,bow,1,1,8.447199819595703,2.8903717578961645,0.4054651081081644,2.4849066497880004,-2.079441541679836,5.402677381872279,0.0,0.6931471805599453,4.394449154672439,0.0,0.0,0.0,0.0,-1.015721321105957,0.32744789123535156,0.4138336181640625,-0.09147993723551433
"the librarian hides, the librarians hides",childes,simple_agrmt,librarian,librarians,hides,hides,-1,-1,8.338066525518801,2.8903717578961645,2.4849066497880004,0.4054651081081644,2.079441541679836,2.3978952727983707,0.6931471805599453,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,1.1754045486450195,0.16503524780273438,1.2323627471923828,0.8576008478800455
"the librarians hide, the librarian hide",childes,simple_agrmt,librarians,librarian,hide,hide,1,1,8.338066525518801,2.8903717578961645,0.4054651081081644,2.4849066497880004,-2.079441541679836,5.940171252720432,0.0,0.6931471805599453,5.267858159063328,0.0,0.0,0.0,0.0,2.0858583450317383,-0.13279247283935547,1.2680492401123047,1.0737050374348958
"the librarian leaves, the librarians leaves",childes,simple_agrmt,librarian,librarians,leaves,leaves,-1,-1,12.987876099495573,2.8903717578961645,2.4849066497880004,0.4054651081081644,2.079441541679836,5.673323267171493,0.6931471805599453,0.0,4.382026634673881,0.0,0.0,0.0,0.0,1.040644645690918,-0.061367034912109375,1.900125503540039,0.9598010381062826
"the librarians leave, the librarian leave",childes,simple_agrmt,librarians,librarian,leave,leave,1,1,12.987876099495573,2.8903717578961645,0.4054651081081644,2.4849066497880004,-2.079441541679836,7.31455283232408,0.0,0.6931471805599453,6.943122422819428,0.0,0.0,0.0,0.0,-0.05117511749267578,0.6588716506958008,-0.37462806701660156,0.07768948872884114
"the librarian sits, the librarians sits",childes,simple_agrmt,librarian,librarians,sits,sits,-1,-1,13.038946985251652,2.8903717578961645,2.4849066497880004,0.4054651081081644,2.079441541679836,4.718498871295094,0.6931471805599453,0.0,4.219507705176107,0.0,0.0,0.0,0.0,6.796020984649658,3.419719696044922,5.7106122970581055,5.3087843259175616
"the librarians sit, the librarian sit",childes,simple_agrmt,librarians,librarian,sit,sit,1,1,13.038946985251652,2.8903717578961645,0.4054651081081644,2.4849066497880004,-2.079441541679836,8.320448113956559,0.0,0.6931471805599453,7.906915488678587,0.0,0.0,0.0,0.0,0.14938879013061523,-1.2762765884399414,0.6457490921020508,-0.16037956873575845
"the librarian thinks, the librarians thinks",childes,simple_agrmt,librarian,librarians,thinks,thinks,-1,-1,14.62271116114568,2.8903717578961645,2.4849066497880004,0.4054651081081644,2.079441541679836,5.0369526024136295,0.6931471805599453,0.0,4.77912349311153,0.0,0.0,0.0,0.0,3.8798999786376953,3.49957275390625,1.9855799674987793,3.1216842333475747
"the librarians think, the librarian think",childes,simple_agrmt,librarians,librarian,think,think,1,1,14.62271116114568,2.8903717578961645,0.4054651081081644,2.4849066497880004,-2.079441541679836,9.585758558732051,0.0,0.6931471805599453,9.520908548214665,0.0,0.0,0.0,0.0,2.044753074645996,-0.22404766082763672,2.311347484588623,1.3773509661356609
"the librarian goes, the librarians goes",childes,simple_agrmt,librarian,librarians,goes,goes,-1,-1,18.284481326742032,2.8903717578961645,2.4849066497880004,0.4054651081081644,2.079441541679836,8.19946419761216,0.6931471805599453,0.0,7.878912912297133,0.0,0.0,0.0,0.0,3.7834978103637695,2.6930646896362305,4.49974250793457,3.65876833597819
"the librarians go, the librarian go",childes,simple_agrmt,librarians,librarian,go,go,1,1,18.284481326742032,2.8903717578961645,0.4054651081081644,2.4849066497880004,-2.079441541679836,10.085017129129874,0.0,0.6931471805599453,9.702777967428895,0.0,0.0,0.0,0.0,3.0031771659851074,1.9182133674621582,2.3475537300109863,2.4229814211527505
"the officer awaits, the officers awaits",childes,simple_agrmt,officer,officers,awaits,awaits,-1,-2,0.8109302162163288,5.313205979041787,3.367295829986474,1.9459101490553132,1.421385680931161,0.4054651081081644,1.9459101490553132,2.302585092994046,0.4054651081081644,0.0,0.0,0.0,0.0,-0.22946691513061523,-0.7137603759765625,-3.8033690452575684,-1.5821987787882488
"the officers await, the officer await",childes,simple_agrmt,officers,officer,await,await,1,2,0.8109302162163288,5.313205979041787,1.9459101490553132,3.367295829986474,-1.421385680931161,0.4054651081081644,2.302585092994046,1.9459101490553132,0.4054651081081644,0.0,0.0,0.0,0.0,0.4297022819519043,1.3734931945800781,2.37119722366333,1.3914642333984375
"the officer complains, the officers complains",childes,simple_agrmt,officer,officers,complains,complains,-1,-2,2.3513752571634776,5.313205979041787,3.367295829986474,1.9459101490553132,1.421385680931161,0.4054651081081644,1.9459101490553132,2.302585092994046,0.4054651081081644,0.0,0.0,0.0,0.0,-6.408262729644775,-1.3224096298217773,-1.6413564682006836,-3.124009609222412
"the officers complain, the officer complain",childes,simple_agrmt,officers,officer,complain,complain,1,2,2.3513752571634776,5.313205979041787,1.9459101490553132,3.367295829986474,-1.421385680931161,1.9459101490553132,2.302585092994046,1.9459101490553132,1.791759469228055,0.0,0.0,0.0,0.0,6.629757404327393,3.2015771865844727,1.7138261795043945,3.8483869234720864
"the officer arrives, the officers arrives",childes,simple_agrmt,officer,officers,arrives,arrives,-1,-2,3.1780538303479453,5.313205979041787,3.367295829986474,1.9459101490553132,1.421385680931161,0.4054651081081644,1.9459101490553132,2.302585092994046,0.4054651081081644,0.0,0.0,0.0,0.0,0.09558486938476562,-1.1006312370300293,-1.3763856887817383,-0.7938106854756674
"the officers arrive, the officer arrive",childes,simple_agrmt,officers,officer,arrive,arrive,1,2,3.1780538303479453,5.313205979041787,1.9459101490553132,3.367295829986474,-1.421385680931161,2.772588722239781,2.302585092994046,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,5.977702617645264,4.020810127258301,2.9478654861450195,4.315459410349528
"the officer disappears, the officers disappears",childes,simple_agrmt,officer,officers,disappears,disappears,-1,-2,5.220355825078324,5.313205979041787,3.367295829986474,1.9459101490553132,1.421385680931161,1.6094379124341003,1.9459101490553132,2.302585092994046,1.3862943611198906,0.0,0.0,0.0,0.0,-0.8522434234619141,-1.4113149642944336,0.3855743408203125,-0.6259946823120117
"the officers disappear, the officer disappear",childes,simple_agrmt,officers,officer,disappear,disappear,1,2,5.220355825078324,5.313205979041787,1.9459101490553132,3.367295829986474,-1.421385680931161,3.6109179126442243,2.302585092994046,1.9459101490553132,2.6390573296152584,0.0,0.0,0.0,0.0,0.6334314346313477,1.5041866302490234,2.820852279663086,1.6528234481811523
"the officer bows, the officers bows",childes,simple_agrmt,officer,officers,bows,bows,-1,-2,8.447199819595703,5.313205979041787,3.367295829986474,1.9459101490553132,1.421385680931161,3.044522437723423,1.9459101490553132,2.302585092994046,1.0986122886681098,0.0,0.0,0.0,0.0,-2.001126289367676,0.6933174133300781,0.7459621429443359,-0.18728224436442056
"the officers bow, the officer bow",childes,simple_agrmt,officers,officer,bow,bow,1,2,8.447199819595703,5.313205979041787,1.9459101490553132,3.367295829986474,-1.421385680931161,5.402677381872279,2.302585092994046,1.9459101490553132,4.394449154672439,0.0,0.0,0.0,0.0,1.1091680526733398,-1.2192411422729492,-1.3228588104248047,-0.4776439666748047
"the officer hides, the officers hides",childes,simple_agrmt,officer,officers,hides,hides,-1,-2,8.338066525518801,5.313205979041787,3.367295829986474,1.9459101490553132,1.421385680931161,2.3978952727983707,1.9459101490553132,2.302585092994046,2.1972245773362196,0.0,0.0,0.0,0.0,-0.0747976303100586,1.6392841339111328,1.0601911544799805,0.8748925526936849
"the officers hide, the officer hide",childes,simple_agrmt,officers,officer,hide,hide,1,2,8.338066525518801,5.313205979041787,1.9459101490553132,3.367295829986474,-1.421385680931161,5.940171252720432,2.302585092994046,1.9459101490553132,5.267858159063328,0.0,0.0,0.0,0.0,-2.315371513366699,0.6142673492431641,0.05926227569580078,-0.5472806294759115
"the officer leaves, the officers leaves",childes,simple_agrmt,officer,officers,leaves,leaves,-1,-2,12.987876099495573,5.313205979041787,3.367295829986474,1.9459101490553132,1.421385680931161,5.673323267171493,1.9459101490553132,2.302585092994046,4.382026634673881,0.0,0.0,0.0,0.0,-1.1445941925048828,1.4165525436401367,0.9155979156494141,0.39585208892822266
"the officers leave, the officer leave",childes,simple_agrmt,officers,officer,leave,leave,1,2,12.987876099495573,5.313205979041787,1.9459101490553132,3.367295829986474,-1.421385680931161,7.31455283232408,2.302585092994046,1.9459101490553132,6.943122422819428,0.0,0.0,0.0,0.0,0.8775224685668945,-0.19881725311279297,2.437162399291992,1.038622538248698
"the officer sits, the officers sits",childes,simple_agrmt,officer,officers,sits,sits,-1,-2,13.038946985251652,5.313205979041787,3.367295829986474,1.9459101490553132,1.421385680931161,4.718498871295094,1.9459101490553132,2.302585092994046,4.219507705176107,0.0,0.0,0.0,0.0,4.312601089477539,3.992222785949707,4.514646530151367,4.273156801859538
"the officers sit, the officer sit",childes,simple_agrmt,officers,officer,sit,sit,1,2,13.038946985251652,5.313205979041787,1.9459101490553132,3.367295829986474,-1.421385680931161,8.320448113956559,2.302585092994046,1.9459101490553132,7.906915488678587,0.0,0.0,0.0,0.0,-0.11808013916015625,0.668787956237793,1.5977716445922852,0.7161598205566406
"the officer thinks, the officers thinks",childes,simple_agrmt,officer,officers,thinks,thinks,-1,-2,14.62271116114568,5.313205979041787,3.367295829986474,1.9459101490553132,1.421385680931161,5.0369526024136295,1.9459101490553132,2.302585092994046,4.77912349311153,0.0,0.0,0.0,0.0,3.384444236755371,4.549046993255615,5.858491897583008,4.597327709197998
"the officers think, the officer think",childes,simple_agrmt,officers,officer,think,think,1,2,14.62271116114568,5.313205979041787,1.9459101490553132,3.367295829986474,-1.421385680931161,9.585758558732051,2.302585092994046,1.9459101490553132,9.520908548214665,0.0,0.0,0.0,0.0,-0.791259765625,0.038582801818847656,0.818913459777832,0.022078831990559895
"the officer goes, the officers goes",childes,simple_agrmt,officer,officers,goes,goes,-1,-2,18.284481326742032,5.313205979041787,3.367295829986474,1.9459101490553132,1.421385680931161,8.19946419761216,1.9459101490553132,2.302585092994046,7.878912912297133,0.0,0.0,0.0,0.0,1.7095556259155273,2.5285472869873047,2.7866806983947754,2.3415945370992026
"the officers go, the officer go",childes,simple_agrmt,officers,officer,go,go,1,2,18.284481326742032,5.313205979041787,1.9459101490553132,3.367295829986474,-1.421385680931161,10.085017129129874,2.302585092994046,1.9459101490553132,9.702777967428895,0.0,0.0,0.0,0.0,1.0770001411437988,3.1606836318969727,4.3697509765625,2.869144916534424
