sentences,paradigm,13_logp,30_logp,42_logp
the harvester plays,simple_agrmt,-7.906270980834961,-9.002327919006348,-8.832016944885254
the harvesters plays,simple_agrmt,-8.860013961791992,-9.716048240661621,-11.392525672912598
the harvesters play,simple_agrmt,-5.916463375091553,-8.423933029174805,-7.829346656799316
the harvester play,simple_agrmt,-8.315939903259277,-9.923910140991211,-7.860306739807129
the harvester works,simple_agrmt,-9.3184175491333,-7.740133762359619,-10.068571090698242
the harvesters works,simple_agrmt,-11.386672019958496,-11.353211402893066,-13.302391052246094
the harvesters work,simple_agrmt,-9.251296043395996,-9.212934494018555,-8.870891571044922
the harvester work,simple_agrmt,-10.564605712890625,-9.991681098937988,-10.005366325378418
the fireman grinds,simple_agrmt,-17.50162410736084,-10.657319068908691,-14.561596870422363
the firemen grinds,simple_agrmt,-16.680184364318848,-14.468369483947754,-16.79427671432495
the firemen grind,simple_agrmt,-11.647586822509766,-12.969958305358887,-10.195899963378906
the fireman grind,simple_agrmt,-11.462038040161133,-9.143589973449707,-8.478943347930908
the fireman exaggerates,simple_agrmt,-15.4805326461792,-16.623376846313477,-17.418513298034668
the firemen exaggerates,simple_agrmt,-17.417858123779297,-20.86507511138916,-17.862366676330566
the firemen exaggerate,simple_agrmt,-17.30291748046875,-19.97383213043213,-15.829715728759766
the fireman exaggerate,simple_agrmt,-18.2531681060791,-21.760204315185547,-18.559953689575195
the fireman screams,simple_agrmt,-15.873878479003906,-12.035202980041504,-11.466745376586914
the firemen screams,simple_agrmt,-14.513233184814453,-15.242359161376953,-14.136443138122559
the firemen scream,simple_agrmt,-11.971964836120605,-14.043832778930664,-13.342927932739258
the fireman scream,simple_agrmt,-12.960915565490723,-11.354782104492188,-10.839908599853516
the fireman swims,simple_agrmt,-13.019125938415527,-15.132604598999023,-17.44014263153076
the firemen swims,simple_agrmt,-14.380544185638428,-18.779669761657715,-18.896297454833984
the firemen swim,simple_agrmt,-12.729668617248535,-10.385805130004883,-9.962489128112793
the fireman swim,simple_agrmt,-13.89936637878418,-10.330636024475098,-10.159163475036621
the fireman enjoys,simple_agrmt,-11.597567081451416,-10.85976505279541,-9.437068939208984
the firemen enjoys,simple_agrmt,-9.86679458618164,-11.016572952270508,-9.814624786376953
the firemen enjoy,simple_agrmt,-7.404685974121094,-7.529948711395264,-7.777029991149902
the fireman enjoy,simple_agrmt,-11.843687057495117,-12.168960571289062,-10.674078941345215
the fireman draws,simple_agrmt,-10.39875602722168,-10.294609069824219,-9.856324195861816
the firemen draws,simple_agrmt,-10.043055534362793,-13.187414169311523,-10.115815162658691
the firemen draw,simple_agrmt,-9.560159683227539,-11.193625450134277,-8.497167587280273
the fireman draw,simple_agrmt,-10.36058235168457,-10.221590995788574,-9.815112113952637
the fireman rests,simple_agrmt,-13.063427925109863,-12.321825981140137,-11.486623764038086
the firemen rests,simple_agrmt,-13.739096641540527,-15.327715873718262,-12.354141235351562
the firemen rest,simple_agrmt,-10.549985885620117,-11.750323295593262,-8.755658149719238
the fireman rest,simple_agrmt,-10.718412399291992,-11.31397819519043,-10.684049606323242
the fireman runs,simple_agrmt,-7.269176483154297,-9.068520545959473,-8.642717361450195
the firemen runs,simple_agrmt,-9.985184669494629,-11.470025062561035,-9.00284194946289
the firemen run,simple_agrmt,-7.027571678161621,-9.169222831726074,-9.041683197021484
the fireman run,simple_agrmt,-6.798957347869873,-9.454307556152344,-8.883974075317383
the fireman plays,simple_agrmt,-9.825993537902832,-10.57038402557373,-5.730006694793701
the firemen plays,simple_agrmt,-10.749792098999023,-10.86697006225586,-8.508186340332031
the firemen play,simple_agrmt,-10.019105911254883,-8.46795654296875,-7.751614570617676
the fireman play,simple_agrmt,-10.780141830444336,-10.357653617858887,-8.758443832397461
the fireman works,simple_agrmt,-10.581073760986328,-6.863157272338867,-8.168513298034668
the firemen works,simple_agrmt,-12.0696382522583,-10.896544456481934,-11.390607833862305
the firemen work,simple_agrmt,-9.899394989013672,-8.233339309692383,-8.90946102142334
the fireman work,simple_agrmt,-10.443236351013184,-8.570823669433594,-8.206840515136719
the superhero grinds,simple_agrmt,-21.6251859664917,-14.803780555725098,-19.625961780548096
the superheroes grinds,simple_agrmt,-19.60081195831299,-15.557345390319824,-19.192827701568604
the superheroes grind,simple_agrmt,-10.98755931854248,-12.98994255065918,-13.093857765197754
the superhero grind,simple_agrmt,-12.422515869140625,-11.843748092651367,-14.293037414550781
the superhero exaggerates,simple_agrmt,-17.419649124145508,-19.263354301452637,-18.814226150512695
the superheroes exaggerates,simple_agrmt,-17.034395217895508,-16.466938972473145,-18.64517879486084
the superheroes exaggerate,simple_agrmt,-14.004979133605957,-14.922379493713379,-16.968469619750977
the superhero exaggerate,simple_agrmt,-17.533015251159668,-21.045496940612793,-18.631305694580078
the superhero screams,simple_agrmt,-15.178542137145996,-10.377179622650146,-14.455652236938477
the superheroes screams,simple_agrmt,-15.151365280151367,-11.762350082397461,-14.175989151000977
the superheroes scream,simple_agrmt,-14.09717082977295,-10.900100708007812,-13.15088176727295
the superhero scream,simple_agrmt,-12.76909351348877,-9.287691593170166,-13.788607597351074
the superhero swims,simple_agrmt,-15.249044418334961,-17.656185626983643,-20.59891128540039
the superheroes swims,simple_agrmt,-19.980770111083984,-20.582247734069824,-21.084199905395508
the superheroes swim,simple_agrmt,-9.662090301513672,-11.514667510986328,-12.339593887329102
the superhero swim,simple_agrmt,-10.617507934570312,-8.307680130004883,-13.036487579345703
the superhero enjoys,simple_agrmt,-12.481614589691162,-11.686245918273926,-12.944623947143555
the superheroes enjoys,simple_agrmt,-11.842982292175293,-13.345881462097168,-12.134861946105957
the superheroes enjoy,simple_agrmt,-10.139927864074707,-10.319884300231934,-9.815963745117188
the superhero enjoy,simple_agrmt,-11.66232967376709,-12.52789306640625,-11.480799674987793
the superhero draws,simple_agrmt,-12.032916069030762,-11.940688133239746,-10.848479270935059
the superheroes draws,simple_agrmt,-14.45962142944336,-13.782431602478027,-12.448511123657227
the superheroes draw,simple_agrmt,-10.748390197753906,-10.710476875305176,-10.616371154785156
the superhero draw,simple_agrmt,-8.772153854370117,-11.272950172424316,-10.493422508239746
the superhero rests,simple_agrmt,-14.743271827697754,-12.460857391357422,-12.613015174865723
the superheroes rests,simple_agrmt,-15.722882270812988,-13.154441833496094,-13.354166030883789
the superheroes rest,simple_agrmt,-11.227331161499023,-10.139446258544922,-9.991700172424316
the superhero rest,simple_agrmt,-9.629888534545898,-10.1100435256958,-11.34018325805664
the superhero runs,simple_agrmt,-9.104494094848633,-10.150043487548828,-12.329787254333496
the superheroes runs,simple_agrmt,-9.891887664794922,-13.907504081726074,-12.788284301757812
the superheroes run,simple_agrmt,-7.9887590408325195,-8.948081016540527,-9.230478286743164
the superhero run,simple_agrmt,-9.947192192077637,-11.254712104797363,-9.522604942321777
the superhero plays,simple_agrmt,-8.901371002197266,-8.373584747314453,-8.653544425964355
the superheroes plays,simple_agrmt,-10.846811294555664,-10.698108673095703,-12.072742462158203
the superheroes play,simple_agrmt,-9.053634643554688,-8.983238220214844,-8.194202423095703
the superhero play,simple_agrmt,-6.469000339508057,-7.481361389160156,-8.51768684387207
the superhero works,simple_agrmt,-9.603028297424316,-8.856210708618164,-12.107921600341797
the superheroes works,simple_agrmt,-10.657937049865723,-10.88898754119873,-13.16635513305664
the superheroes work,simple_agrmt,-9.921107292175293,-8.989627838134766,-10.538736343383789
the superhero work,simple_agrmt,-6.658594131469727,-8.436978340148926,-10.154175758361816
the explorer grinds,simple_agrmt,-15.258124351501465,-13.14187240600586,-17.486101150512695
the explorers grinds,simple_agrmt,-14.584911346435547,-14.387240409851074,-18.316248893737793
the explorers grind,simple_agrmt,-8.879707336425781,-12.535749435424805,-11.409289360046387
the explorer grind,simple_agrmt,-8.821101188659668,-10.910926818847656,-11.584098815917969
the explorer exaggerates,simple_agrmt,-15.068469047546387,-13.7984619140625,-17.191426277160645
the explorers exaggerates,simple_agrmt,-17.2063045501709,-17.77852725982666,-17.48670244216919
the explorers exaggerate,simple_agrmt,-16.203344345092773,-15.491728782653809,-16.520942211151123
the explorer exaggerate,simple_agrmt,-17.61489200592041,-18.636183738708496,-20.543635368347168
the explorer screams,simple_agrmt,-13.493911743164062,-13.327716827392578,-10.07709789276123
the explorers screams,simple_agrmt,-14.538537979125977,-18.384867668151855,-13.624969482421875
the explorers scream,simple_agrmt,-12.645981788635254,-15.88730525970459,-11.644887924194336
the explorer scream,simple_agrmt,-11.806024551391602,-12.477825164794922,-8.76778793334961
the explorer swims,simple_agrmt,-15.178194046020508,-19.422574996948242,-17.563828468322754
the explorers swims,simple_agrmt,-17.76425552368164,-21.391602516174316,-21.361560821533203
the explorers swim,simple_agrmt,-11.680278778076172,-12.188586235046387,-11.891210556030273
the explorer swim,simple_agrmt,-13.319972038269043,-12.54806900024414,-12.40527057647705
the explorer enjoys,simple_agrmt,-10.402247428894043,-14.545639991760254,-12.900544166564941
the explorers enjoys,simple_agrmt,-11.171853065490723,-12.239324569702148,-11.254949569702148
the explorers enjoy,simple_agrmt,-8.729312896728516,-10.44450855255127,-8.171449661254883
the explorer enjoy,simple_agrmt,-14.156813621520996,-14.3018217086792,-12.315284729003906
the explorer draws,simple_agrmt,-9.53678035736084,-10.711888313293457,-10.632929801940918
the explorers draws,simple_agrmt,-10.749114990234375,-16.42920160293579,-11.62872314453125
the explorers draw,simple_agrmt,-8.977027893066406,-11.268054962158203,-9.759509086608887
the explorer draw,simple_agrmt,-9.523104667663574,-10.667869567871094,-10.570683479309082
the explorer rests,simple_agrmt,-14.371233940124512,-11.573590278625488,-9.861015319824219
the explorers rests,simple_agrmt,-16.604625701904297,-15.227551460266113,-16.170567512512207
the explorers rest,simple_agrmt,-13.08175277709961,-10.686295509338379,-10.987454414367676
the explorer rest,simple_agrmt,-13.115004539489746,-10.2006196975708,-9.369501113891602
the explorer runs,simple_agrmt,-10.18923568725586,-12.918609619140625,-10.193389892578125
the explorers runs,simple_agrmt,-14.941558837890625,-14.433767318725586,-13.344175338745117
the explorers run,simple_agrmt,-10.62061595916748,-9.472795486450195,-9.796104431152344
the explorer run,simple_agrmt,-10.375578880310059,-10.313565254211426,-11.604828834533691
the explorer plays,simple_agrmt,-10.461026191711426,-10.606955528259277,-8.417272567749023
the explorers plays,simple_agrmt,-12.112570762634277,-13.491778373718262,-11.945381164550781
the explorers play,simple_agrmt,-9.67210865020752,-10.92749309539795,-9.5979585647583
the explorer play,simple_agrmt,-12.35240650177002,-11.641656875610352,-10.776646614074707
the explorer works,simple_agrmt,-9.336828231811523,-8.049654006958008,-7.239781856536865
the explorers works,simple_agrmt,-11.654183387756348,-11.659713745117188,-11.30644416809082
the explorers work,simple_agrmt,-10.134462356567383,-9.891851425170898,-8.601801872253418
the explorer work,simple_agrmt,-11.32083511352539,-8.853774070739746,-9.412506103515625
the painter grinds,simple_agrmt,-14.47538137435913,-9.126152038574219,-16.408995628356934
the painters grinds,simple_agrmt,-14.18460464477539,-12.940657615661621,-17.760007858276367
the painters grind,simple_agrmt,-9.331059455871582,-10.95564079284668,-10.807074546813965
the painter grind,simple_agrmt,-8.81605863571167,-7.729286193847656,-9.611015319824219
the painter exaggerates,simple_agrmt,-13.035247802734375,-12.031232833862305,-16.806591987609863
the painters exaggerates,simple_agrmt,-15.05659294128418,-18.32675552368164,-17.514028549194336
the painters exaggerate,simple_agrmt,-10.936881065368652,-12.942376136779785,-14.648082733154297
the painter exaggerate,simple_agrmt,-14.261009216308594,-16.748512268066406,-18.93334674835205
the painter screams,simple_agrmt,-14.09660816192627,-11.2676100730896,-10.286943912506104
the painters screams,simple_agrmt,-15.876872539520264,-17.731305599212646,-15.603785037994385
the painters scream,simple_agrmt,-12.497002601623535,-12.416373252868652,-12.119170188903809
the painter scream,simple_agrmt,-11.25218677520752,-10.348354816436768,-9.187807559967041
the painter swims,simple_agrmt,-16.05190944671631,-17.85776710510254,-16.483201026916504
the painters swims,simple_agrmt,-19.899290084838867,-20.62534523010254,-18.545594215393066
the painters swim,simple_agrmt,-11.178226470947266,-10.081243515014648,-11.331679344177246
the painter swim,simple_agrmt,-12.656237602233887,-12.492568969726562,-12.887432098388672
the painter enjoys,simple_agrmt,-12.281532764434814,-13.990577697753906,-13.584383010864258
the painters enjoys,simple_agrmt,-12.139543533325195,-11.487601280212402,-12.909822463989258
the painters enjoy,simple_agrmt,-6.965893745422363,-7.863284111022949,-8.743121147155762
the painter enjoy,simple_agrmt,-10.59471321105957,-12.736324310302734,-11.827352523803711
the painter draws,simple_agrmt,-11.07412052154541,-9.741168975830078,-10.051653861999512
the painters draws,simple_agrmt,-11.852688789367676,-14.354146957397461,-12.49761962890625
the painters draw,simple_agrmt,-8.94219970703125,-8.862017631530762,-9.518798828125
the painter draw,simple_agrmt,-10.753393173217773,-9.677806854248047,-10.013662338256836
the painter rests,simple_agrmt,-12.595571517944336,-12.17210865020752,-12.051458358764648
the painters rests,simple_agrmt,-15.120174407958984,-13.488007068634033,-16.210444450378418
the painters rest,simple_agrmt,-11.150605201721191,-9.179759979248047,-10.755094528198242
the painter rest,simple_agrmt,-10.965106010437012,-10.733841896057129,-11.468825340270996
the painter runs,simple_agrmt,-12.462520599365234,-11.839580535888672,-13.244831085205078
the painters runs,simple_agrmt,-15.131105422973633,-13.436203002929688,-14.468463897705078
the painters run,simple_agrmt,-8.934653282165527,-8.510700225830078,-8.724919319152832
the painter run,simple_agrmt,-12.777901649475098,-10.713790893554688,-12.320462226867676
the painter plays,simple_agrmt,-10.530655860900879,-12.019126892089844,-8.592994689941406
the painters plays,simple_agrmt,-12.253890037536621,-11.254565238952637,-11.110574722290039
the painters play,simple_agrmt,-7.531437873840332,-7.9038496017456055,-9.602325439453125
the painter play,simple_agrmt,-9.515501022338867,-12.030599594116211,-10.20395278930664
the painter works,simple_agrmt,-10.030582427978516,-8.69862174987793,-8.481095314025879
the painters works,simple_agrmt,-10.860755920410156,-11.680170059204102,-12.619248390197754
the painters work,simple_agrmt,-8.266594886779785,-8.159688949584961,-8.760308265686035
the painter work,simple_agrmt,-11.46078109741211,-9.733683586120605,-9.926078796386719
the parent grinds,simple_agrmt,-19.86559534072876,-12.744802474975586,-20.717792510986328
the parents grinds,simple_agrmt,-16.73232364654541,-13.2426176071167,-20.855777740478516
the parents grind,simple_agrmt,-11.818180084228516,-11.40463924407959,-14.266854286193848
the parent grind,simple_agrmt,-12.356903076171875,-9.950779914855957,-13.060341835021973
the parent exaggerates,simple_agrmt,-16.759312629699707,-17.416016578674316,-19.482580184936523
the parents exaggerates,simple_agrmt,-17.222299575805664,-21.382506847381592,-21.379473209381104
the parents exaggerate,simple_agrmt,-12.420498847961426,-17.231248378753662,-17.293424129486084
the parent exaggerate,simple_agrmt,-17.663533210754395,-19.79456901550293,-19.19038677215576
the parent screams,simple_agrmt,-15.387580871582031,-13.230814933776855,-15.976292610168457
the parents screams,simple_agrmt,-17.2214093208313,-18.81586217880249,-18.561171531677246
the parents scream,simple_agrmt,-13.377725601196289,-15.122262954711914,-15.156685829162598
the parent scream,simple_agrmt,-13.397994041442871,-12.831245422363281,-14.415172576904297
the parent swims,simple_agrmt,-15.94178056716919,-16.26412868499756,-17.196090698242188
the parents swims,simple_agrmt,-19.505023956298828,-20.09774112701416,-18.54490566253662
the parents swim,simple_agrmt,-9.7276611328125,-9.734124183654785,-10.503722190856934
the parent swim,simple_agrmt,-12.203874588012695,-10.063366889953613,-11.212423324584961
the parent enjoys,simple_agrmt,-12.851036548614502,-11.38115119934082,-11.296891212463379
the parents enjoys,simple_agrmt,-12.816489219665527,-10.07097339630127,-11.154574394226074
the parents enjoy,simple_agrmt,-6.864724159240723,-6.5037384033203125,-6.5399065017700195
the parent enjoy,simple_agrmt,-11.549200057983398,-10.617159843444824,-9.796869277954102
the parent draws,simple_agrmt,-11.339582443237305,-11.168364524841309,-12.740623474121094
the parents draws,simple_agrmt,-14.735259532928467,-12.527021408081055,-12.525618553161621
the parents draw,simple_agrmt,-9.89891529083252,-9.659388542175293,-9.207941055297852
the parent draw,simple_agrmt,-9.567709922790527,-10.763948440551758,-12.290950775146484
the parent rests,simple_agrmt,-12.718746185302734,-11.92619800567627,-13.446698188781738
the parents rests,simple_agrmt,-15.720231056213379,-15.376045227050781,-15.69459867477417
the parents rest,simple_agrmt,-10.34964656829834,-10.872323036193848,-10.151838302612305
the parent rest,simple_agrmt,-9.709636688232422,-10.709745407104492,-12.497465133666992
the parent runs,simple_agrmt,-9.642244338989258,-10.440149307250977,-9.890472412109375
the parents runs,simple_agrmt,-13.364944458007812,-13.394265174865723,-13.772500038146973
the parents run,simple_agrmt,-7.934620380401611,-8.389042854309082,-8.977441787719727
the parent run,simple_agrmt,-9.844158172607422,-9.689410209655762,-9.79610824584961
the parent plays,simple_agrmt,-11.567122459411621,-9.997163772583008,-9.181797981262207
the parents plays,simple_agrmt,-12.575660705566406,-11.520217895507812,-11.651119232177734
the parents play,simple_agrmt,-7.966327667236328,-7.22027587890625,-8.683928489685059
the parent play,simple_agrmt,-11.234137535095215,-9.325705528259277,-11.031835556030273
the parent works,simple_agrmt,-9.962306022644043,-8.891958236694336,-10.021367073059082
the parents works,simple_agrmt,-12.858516693115234,-12.407249450683594,-12.82491683959961
the parents work,simple_agrmt,-8.374998092651367,-8.26430892944336,-8.838018417358398
the parent work,simple_agrmt,-7.945483207702637,-9.331145286560059,-7.566806316375732
the writer grinds,simple_agrmt,-13.91249418258667,-11.546969413757324,-17.76787757873535
the writers grinds,simple_agrmt,-14.42234468460083,-13.382668495178223,-20.03089189529419
the writers grind,simple_agrmt,-9.705892086029053,-11.177539825439453,-12.528765678405762
the writer grind,simple_agrmt,-10.003393650054932,-9.974323272705078,-11.25232982635498
the writer exaggerates,simple_agrmt,-15.024675369262695,-14.262551307678223,-14.41594123840332
the writers exaggerates,simple_agrmt,-19.24788475036621,-19.229202270507812,-18.45525360107422
the writers exaggerate,simple_agrmt,-15.68865966796875,-16.2075777053833,-16.13847064971924
the writer exaggerate,simple_agrmt,-17.415973663330078,-20.700443267822266,-20.077890396118164
the writer screams,simple_agrmt,-15.15262222290039,-12.520479202270508,-11.537465572357178
the writers screams,simple_agrmt,-17.87067222595215,-19.752051830291748,-17.13859462738037
the writers scream,simple_agrmt,-12.324281692504883,-14.918736934661865,-13.83459758758545
the writer scream,simple_agrmt,-12.231461524963379,-11.961121559143066,-10.979809284210205
the writer swims,simple_agrmt,-14.234755516052246,-19.529179573059082,-16.629026412963867
the writers swims,simple_agrmt,-19.163297653198242,-22.82564926147461,-19.77179718017578
the writers swim,simple_agrmt,-11.70270824432373,-12.743724822998047,-11.99765396118164
the writer swim,simple_agrmt,-13.173242568969727,-13.993659019470215,-12.098671913146973
the writer enjoys,simple_agrmt,-10.428748607635498,-11.201612949371338,-11.04025411605835
the writers enjoys,simple_agrmt,-10.763644695281982,-11.797725200653076,-10.480613708496094
the writers enjoy,simple_agrmt,-9.08267593383789,-9.718751907348633,-8.524604797363281
the writer enjoy,simple_agrmt,-13.65798568725586,-13.385205268859863,-11.121930122375488
the writer draws,simple_agrmt,-10.214675903320312,-8.755478858947754,-8.404864311218262
the writers draws,simple_agrmt,-12.273186683654785,-14.130012512207031,-12.13887882232666
the writers draw,simple_agrmt,-8.535107612609863,-9.76263427734375,-8.909957885742188
the writer draw,simple_agrmt,-10.181268692016602,-8.705194473266602,-8.395517349243164
the writer rests,simple_agrmt,-12.537294387817383,-10.823066711425781,-10.524998664855957
the writers rests,simple_agrmt,-18.12696361541748,-16.004353046417236,-18.135542392730713
the writers rest,simple_agrmt,-11.071864128112793,-11.21420955657959,-10.380927085876465
the writer rest,simple_agrmt,-10.208089828491211,-9.814735412597656,-9.873967170715332
the writer runs,simple_agrmt,-10.056379318237305,-11.529297828674316,-9.739782333374023
the writers runs,simple_agrmt,-16.05571746826172,-15.940820693969727,-14.60230827331543
the writers run,simple_agrmt,-11.25244426727295,-10.692091941833496,-10.685917854309082
the writer run,simple_agrmt,-10.96273136138916,-13.45461368560791,-11.77772331237793
the writer plays,simple_agrmt,-10.314120292663574,-9.058006286621094,-6.8154730796813965
the writers plays,simple_agrmt,-13.848352432250977,-14.333459854125977,-12.385924339294434
the writers play,simple_agrmt,-9.387812614440918,-10.436583518981934,-9.727424621582031
the writer play,simple_agrmt,-12.040933609008789,-11.508546829223633,-9.212217330932617
the writer works,simple_agrmt,-8.983529090881348,-7.512263298034668,-6.492221832275391
the writers works,simple_agrmt,-12.806750297546387,-12.212545394897461,-11.729069709777832
the writers work,simple_agrmt,-10.62070369720459,-11.58465576171875,-9.61712646484375
the writer work,simple_agrmt,-12.215457916259766,-11.77574634552002,-10.293204307556152
the president grinds,simple_agrmt,-20.149622917175293,-14.941754341125488,-20.763819694519043
the presidents grinds,simple_agrmt,-19.841510772705078,-18.42332649230957,-21.262170791625977
the presidents grind,simple_agrmt,-14.82225513458252,-16.545634269714355,-14.850419044494629
the president grind,simple_agrmt,-15.469488143920898,-14.199411392211914,-14.618977546691895
the president exaggerates,simple_agrmt,-15.825793266296387,-15.788915157318115,-16.304006576538086
the presidents exaggerates,simple_agrmt,-18.866710662841797,-22.567707061767578,-20.36198616027832
the presidents exaggerate,simple_agrmt,-16.138760566711426,-20.11069107055664,-19.423779487609863
the president exaggerate,simple_agrmt,-18.687461853027344,-21.950104236602783,-20.70021343231201
the president screams,simple_agrmt,-17.181034088134766,-13.219587326049805,-14.027071475982666
the presidents screams,simple_agrmt,-17.84572410583496,-18.132515907287598,-17.88468647003174
the presidents scream,simple_agrmt,-14.793436050415039,-16.174314498901367,-15.116403579711914
