minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_score_42,delta_score_13,delta_score_30,delta_avg,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj2_root,bigram_nsubj1_root
"les cuisiniers rendent, le cuisinier rendent",wiki,simple_agrmt,cuisiniers,cuisinier,rendent,rendent,5.795690536499023,2.708250045776367,4.021272659301758,4.175071080525716,2,0,10.216837371736487,2.890371757896165,0.6931471805599453,2.1972245773362196,-1.5040773967762742,4.564348191467836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le cuisinier va, les cuisiniers va",wiki,simple_agrmt,cuisinier,cuisiniers,va,va,4.028265953063965,3.8226232528686523,3.9631829261779785,3.9380240440368652,-2,0,11.125791313546788,2.890371757896165,2.1972245773362196,0.6931471805599453,1.5040773967762742,5.961005339623274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les cuisiniers vont, le cuisinier vont",wiki,simple_agrmt,cuisiniers,cuisinier,vont,vont,5.7794952392578125,3.6525182723999023,5.2583699226379395,4.896794478098552,2,0,11.125791313546788,2.890371757896165,0.6931471805599453,2.1972245773362196,-1.5040773967762742,5.1647859739235145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le cuisinier permet, les cuisiniers permet",wiki,simple_agrmt,cuisinier,cuisiniers,permet,permet,4.189106464385986,4.725587844848633,3.830705165863037,4.248466491699219,-2,0,12.231896325539632,2.890371757896165,2.1972245773362196,0.6931471805599453,1.5040773967762742,6.694562058521095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les cuisiniers permettent, le cuisinier permettent",wiki,simple_agrmt,cuisiniers,cuisinier,permettent,permettent,3.5751028060913086,3.7098703384399414,4.531681060791016,3.938884735107422,2,0,12.231896325539632,2.890371757896165,0.6931471805599453,2.1972245773362196,-1.5040773967762742,5.537334267018537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"l'avocat casse, les avocats casse",wiki,simple_agrmt,avocat,avocats,casse,casse,0.2769594192504883,0.014048576354980469,0.49533557891845703,0.2621145248413086,-3,1,4.219507705176107,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les avocats cassent, l'avocat cassent",wiki,simple_agrmt,avocats,avocat,cassent,cassent,2.7661070823669434,4.101105213165283,5.5854387283325195,4.150883674621582,3,-1,4.219507705176107,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"l'avocat rentre, les avocats rentre",wiki,simple_agrmt,avocat,avocats,rentre,rentre,-0.3772745132446289,0.13593387603759766,1.1154870986938477,0.2913821538289388,-3,1,6.705639094860002,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,3.7612001156935624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les avocats rentrent, l'avocat rentrent",wiki,simple_agrmt,avocats,avocat,rentrent,rentrent,4.017180442810059,8.00858211517334,8.017253875732422,6.681005477905273,3,-1,6.705639094860002,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"l'avocat continue, les avocats continue",wiki,simple_agrmt,avocat,avocats,continue,continue,1.403829574584961,1.3574886322021484,2.208815574645996,1.656711260477702,-3,1,9.696709355308183,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,5.365976015021851,0.0,0.0,4.8283137373023015,0.0,0.0,0.0,0.0
"les avocats continuent, l'avocat continuent",wiki,simple_agrmt,avocats,avocat,continuent,continuent,1.4741935729980469,2.000277042388916,4.68565559387207,2.720042069753011,3,-1,9.696709355308183,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,4.330733340286331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"l'avocat suit, les avocats suit",wiki,simple_agrmt,avocat,avocats,suit,suit,5.315885543823242,3.2662744522094727,2.314642906188965,3.632267634073893,-3,1,10.062327221849518,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,5.2832037287379885,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
"les avocats suivent, l'avocat suivent",wiki,simple_agrmt,avocats,avocat,suivent,suivent,1.3077335357666016,4.512978553771973,4.112157821655273,3.3109566370646157,3,-1,10.062327221849518,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,4.77912349311153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"l'avocat rend, les avocats rend",wiki,simple_agrmt,avocat,avocats,rend,rend,-0.8088855743408203,-0.6815099716186523,-0.9315004348754883,-0.8072986602783203,-3,1,10.216837371736487,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,5.652489180268651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les avocats rendent, l'avocat rendent",wiki,simple_agrmt,avocats,avocat,rendent,rendent,2.613945960998535,2.759671211242676,3.272799491882324,2.8821388880411782,3,-1,10.216837371736487,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,4.564348191467836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"l'avocat va, les avocats va",wiki,simple_agrmt,avocat,avocats,va,va,4.814875602722168,3.2070178985595703,2.8225555419921875,3.614816347757975,-3,1,11.125791313546788,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,5.961005339623274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les avocats vont, l'avocat vont",wiki,simple_agrmt,avocats,avocat,vont,vont,2.248037338256836,3.197938919067383,5.048405170440674,3.4981271425882974,3,-1,11.125791313546788,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,5.1647859739235145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"l'avocat permet, les avocats permet",wiki,simple_agrmt,avocat,avocats,permet,permet,4.077150821685791,4.114741325378418,1.7880892753601074,3.326660474141439,-3,1,12.231896325539632,6.396929655216146,3.6888794541139363,2.70805020110221,0.9808292530117262,6.694562058521095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les avocats permettent, l'avocat permettent",wiki,simple_agrmt,avocats,avocat,permettent,permettent,0.7718067169189453,3.3747925758361816,3.3669328689575195,2.5045107205708823,3,-1,12.231896325539632,6.396929655216146,2.70805020110221,3.6888794541139363,-0.9808292530117262,5.537334267018537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le pilote casse, les pilotes casse",wiki,simple_agrmt,pilote,pilotes,casse,casse,0.6461753845214844,0.24221229553222656,-0.5139093399047852,0.12482611338297527,-2,0,4.219507705176107,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les pilotes cassent, le pilote cassent",wiki,simple_agrmt,pilotes,pilote,cassent,cassent,3.4603261947631836,5.669771194458008,3.9186434745788574,4.34958028793335,2,0,4.219507705176107,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le pilote rentre, les pilotes rentre",wiki,simple_agrmt,pilote,pilotes,rentre,rentre,1.8634204864501953,1.448542594909668,-0.15343284606933594,1.052843411763509,-2,0,6.705639094860002,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,3.7612001156935624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les pilotes rentrent, le pilote rentrent",wiki,simple_agrmt,pilotes,pilote,rentrent,rentrent,3.4409427642822266,6.010684967041016,7.25792932510376,5.569852352142334,2,0,6.705639094860002,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le pilote continue, les pilotes continue",wiki,simple_agrmt,pilote,pilotes,continue,continue,3.9378232955932617,1.2838134765625,2.3837890625,2.535141944885254,-2,0,9.696709355308183,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,5.365976015021851,0.0,0.0,4.8283137373023015,0.0,0.4054651081081644,0.0,0.0
"les pilotes continuent, le pilote continuent",wiki,simple_agrmt,pilotes,pilote,continuent,continuent,5.461795806884766,5.7473626136779785,3.839676856994629,5.016278425852458,2,0,9.696709355308183,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,4.330733340286331,0.0,0.0,0.0,0.4054651081081644,0.0,0.0,0.0
"le pilote suit, les pilotes suit",wiki,simple_agrmt,pilote,pilotes,suit,suit,0.7788171768188477,1.194901466369629,1.381235122680664,1.1183179219563801,-2,0,10.062327221849518,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,5.2832037287379885,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
"les pilotes suivent, le pilote suivent",wiki,simple_agrmt,pilotes,pilote,suivent,suivent,6.268580436706543,7.839333534240723,5.132835388183594,6.413583119710286,2,0,10.062327221849518,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,4.77912349311153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le pilote rend, les pilotes rend",wiki,simple_agrmt,pilote,pilotes,rend,rend,0.5487804412841797,-0.6710062026977539,-0.9647636413574219,-0.36232980092366535,-2,0,10.216837371736487,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,5.652489180268651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les pilotes rendent, le pilote rendent",wiki,simple_agrmt,pilotes,pilote,rendent,rendent,2.821359634399414,4.088052749633789,4.765480995178223,3.8916311264038086,2,0,10.216837371736487,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,4.564348191467836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le pilote va, les pilotes va",wiki,simple_agrmt,pilote,pilotes,va,va,4.052393436431885,1.8631677627563477,0.04343986511230469,1.986333688100179,-2,0,11.125791313546788,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,5.961005339623274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les pilotes vont, le pilote vont",wiki,simple_agrmt,pilotes,pilote,vont,vont,5.666584491729736,4.589887619018555,7.041082382202148,5.7658514976501465,2,0,11.125791313546788,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,5.1647859739235145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le pilote permet, les pilotes permet",wiki,simple_agrmt,pilote,pilotes,permet,permet,4.791299343109131,2.9445104598999023,0.6123342514038086,2.7827146848042807,-2,0,12.231896325539632,9.124782483614535,4.624972813284271,4.499809670330265,0.12516314295400566,6.694562058521095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les pilotes permettent, le pilote permettent",wiki,simple_agrmt,pilotes,pilote,permettent,permettent,2.9724254608154297,5.220134735107422,3.1029930114746094,3.7651844024658203,2,0,12.231896325539632,9.124782483614535,4.499809670330265,4.624972813284271,-0.12516314295400566,5.537334267018537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le lecteur casse, les lecteurs casse",wiki,simple_agrmt,lecteur,lecteurs,casse,casse,-1.0240812301635742,2.468454360961914,2.4092941284179688,1.2845557530721028,-2,0,4.219507705176107,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les lecteurs cassent, le lecteur cassent",wiki,simple_agrmt,lecteurs,lecteur,cassent,cassent,6.837873935699463,7.025965690612793,3.35543155670166,5.739757061004639,2,0,4.219507705176107,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le lecteur rentre, les lecteurs rentre",wiki,simple_agrmt,lecteur,lecteurs,rentre,rentre,3.1426897048950195,5.341055870056152,2.6818342208862305,3.721859931945801,-2,0,6.705639094860002,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,3.7612001156935624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les lecteurs rentrent, le lecteur rentrent",wiki,simple_agrmt,lecteurs,lecteur,rentrent,rentrent,9.388758659362793,7.53770637512207,8.381300926208496,8.435921986897787,2,0,6.705639094860002,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le lecteur continue, les lecteurs continue",wiki,simple_agrmt,lecteur,lecteurs,continue,continue,2.8816299438476562,3.3098645210266113,2.563480854034424,2.918325106302897,-2,0,9.696709355308183,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,5.365976015021851,0.0,0.0,4.8283137373023015,0.0,0.0,0.0,0.0
"les lecteurs continuent, le lecteur continuent",wiki,simple_agrmt,lecteurs,lecteur,continuent,continuent,6.797626972198486,5.301829814910889,5.07258939743042,5.724015394846599,2,0,9.696709355308183,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,4.330733340286331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le lecteur suit, les lecteurs suit",wiki,simple_agrmt,lecteur,lecteurs,suit,suit,6.130326271057129,6.487699508666992,3.7670764923095703,5.4617007573445635,-2,0,10.062327221849518,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,5.2832037287379885,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
"les lecteurs suivent, le lecteur suivent",wiki,simple_agrmt,lecteurs,lecteur,suivent,suivent,6.337255954742432,6.078404426574707,5.533939838409424,5.9832000732421875,2,0,10.062327221849518,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,4.77912349311153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le lecteur rend, les lecteurs rend",wiki,simple_agrmt,lecteur,lecteurs,rend,rend,0.9478073120117188,2.705124855041504,0.5363779067993164,1.3964366912841797,-2,0,10.216837371736487,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,5.652489180268651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"les lecteurs rendent, le lecteur rendent",wiki,simple_agrmt,lecteurs,lecteur,rendent,rendent,5.402192115783691,2.907362937927246,5.415848731994629,4.5751345952351885,2,0,10.216837371736487,8.533853632309345,4.127134385045092,4.406719247264253,-0.2795848622191617,4.564348191467836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"le lecteur va, les lecteurs va",wiki,simple_agrmt,lecteur,lecteurs,va,va,6.85183572769165,4.4555559158325195,4.329911231994629,5.2124342918396,-2,0,11.125791313546788,8.533853632309345,4.406719247264253,4.127134385045092,0.2795848622191617,5.961005339623274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
