sentences,paradigm,13_logp,30_logp,42_logp
the farmer awaits,simple_agrmt,-24.04185199737549,-21.646015167236328,-21.980658531188965
the farmers awaits,simple_agrmt,-24.784476280212402,-19.94420337677002,-23.074830055236816
the farmers await,simple_agrmt,-19.201531410217285,-18.298620223999023,-19.51510524749756
the farmer await,simple_agrmt,-18.924254894256592,-19.33323860168457,-19.539514541625977
the farmer complains,simple_agrmt,-15.704887390136719,-13.35104751586914,-18.349434852600098
the farmers complains,simple_agrmt,-14.748251914978027,-13.175626754760742,-15.713544845581055
the farmers complain,simple_agrmt,-10.811225891113281,-11.724441528320312,-10.882611274719238
the farmer complain,simple_agrmt,-14.074736595153809,-12.260697364807129,-14.337299346923828
the farmer arrives,simple_agrmt,-19.324074745178223,-21.150702953338623,-18.48358964920044
the farmers arrives,simple_agrmt,-19.94293975830078,-18.564934253692627,-17.65121364593506
the farmers arrive,simple_agrmt,-11.713077545166016,-10.200543403625488,-8.37317180633545
the farmer arrive,simple_agrmt,-15.583436965942383,-13.434131622314453,-11.794695854187012
the farmer disappears,simple_agrmt,-16.11237144470215,-12.346090316772461,-14.760172843933105
the farmers disappears,simple_agrmt,-15.674013137817383,-13.944066047668457,-15.706096649169922
the farmers disappear,simple_agrmt,-12.149089813232422,-12.112089157104492,-14.215923309326172
the farmer disappear,simple_agrmt,-13.831073760986328,-13.419410705566406,-13.420894622802734
the farmer bows,simple_agrmt,-11.22354793548584,-13.798279762268066,-13.968783855438232
the farmers bows,simple_agrmt,-13.516446113586426,-15.181997299194336,-15.198346138000488
the farmers bow,simple_agrmt,-11.80642032623291,-12.404163360595703,-11.561431884765625
the farmer bow,simple_agrmt,-9.628787994384766,-10.908880233764648,-10.06534481048584
the farmer hides,simple_agrmt,-9.935211181640625,-10.65689468383789,-11.967952728271484
the farmers hides,simple_agrmt,-11.353692054748535,-12.197371482849121,-13.184956550598145
the farmers hide,simple_agrmt,-8.881654739379883,-7.953197956085205,-10.356810569763184
the farmer hide,simple_agrmt,-12.583589553833008,-10.804898262023926,-10.405705451965332
the farmer leaves,simple_agrmt,-11.56237506866455,-8.988677978515625,-11.22559642791748
the farmers leaves,simple_agrmt,-11.861444473266602,-14.456652641296387,-13.710309982299805
the farmers leave,simple_agrmt,-8.591989517211914,-8.3180513381958,-9.230392456054688
the farmer leave,simple_agrmt,-10.769461631774902,-9.737857818603516,-10.89306354522705
the farmer sits,simple_agrmt,-7.6604814529418945,-6.990697383880615,-7.6517462730407715
the farmers sits,simple_agrmt,-12.773239135742188,-13.202799797058105,-12.287644386291504
the farmers sit,simple_agrmt,-7.68806266784668,-6.221128940582275,-7.696658611297607
the farmer sit,simple_agrmt,-9.23443603515625,-9.60280704498291,-9.101224899291992
the farmer thinks,simple_agrmt,-6.942049980163574,-5.610774517059326,-5.993632793426514
the farmers thinks,simple_agrmt,-12.066549301147461,-12.489921569824219,-11.245162963867188
the farmers think,simple_agrmt,-8.740643501281738,-7.1190266609191895,-6.800352096557617
the farmer think,simple_agrmt,-9.932130813598633,-10.931144714355469,-8.511489868164062
the farmer goes,simple_agrmt,-5.845953941345215,-3.791461944580078,-5.159608364105225
the farmers goes,simple_agrmt,-11.224458694458008,-10.275162696838379,-9.228797912597656
the farmers go,simple_agrmt,-3.6648902893066406,-2.7329626083374023,-2.763040542602539
the farmer go,simple_agrmt,-7.514056205749512,-7.82692813873291,-6.9397711753845215
the policeman awaits,simple_agrmt,-23.925682544708252,-22.79860830307007,-21.950443267822266
the policemen awaits,simple_agrmt,-28.521713256835938,-22.44571876525879,-23.5060133934021
the policemen await,simple_agrmt,-21.413966178894043,-19.40531826019287,-19.69230842590332
the policeman await,simple_agrmt,-18.99513339996338,-19.17652130126953,-19.360675811767578
the policeman complains,simple_agrmt,-14.060577392578125,-13.888737678527832,-16.735336303710938
the policemen complains,simple_agrmt,-15.592272758483887,-13.242035865783691,-16.222399711608887
the policemen complain,simple_agrmt,-12.04738998413086,-11.72513484954834,-11.504807472229004
the policeman complain,simple_agrmt,-11.459419250488281,-12.669310569763184,-11.843344688415527
the policeman arrives,simple_agrmt,-19.82154655456543,-21.610703468322754,-18.81123924255371
the policemen arrives,simple_agrmt,-19.48547077178955,-20.889052391052246,-16.094383239746094
the policemen arrive,simple_agrmt,-11.672558784484863,-10.961825370788574,-8.351435661315918
the policeman arrive,simple_agrmt,-13.692780494689941,-14.504672050476074,-12.003751754760742
the policeman disappears,simple_agrmt,-13.676032066345215,-10.786297798156738,-13.383806228637695
the policemen disappears,simple_agrmt,-17.855167388916016,-12.023871421813965,-15.538360595703125
the policemen disappear,simple_agrmt,-9.86359977722168,-13.291833877563477,-13.268804550170898
the policeman disappear,simple_agrmt,-10.182411193847656,-12.442047119140625,-12.120924949645996
the policeman bows,simple_agrmt,-10.561875343322754,-12.64925479888916,-13.081862449645996
the policemen bows,simple_agrmt,-14.738739967346191,-13.763219833374023,-13.632370948791504
the policemen bow,simple_agrmt,-13.054801940917969,-12.78747272491455,-11.306718826293945
the policeman bow,simple_agrmt,-9.542035102844238,-10.617935180664062,-10.307364463806152
the policeman hides,simple_agrmt,-10.440719604492188,-10.450797080993652,-11.490826606750488
the policemen hides,simple_agrmt,-12.372419357299805,-13.241774559020996,-12.55256462097168
the policemen hide,simple_agrmt,-9.745174407958984,-11.089158058166504,-8.000679016113281
the policeman hide,simple_agrmt,-8.959709167480469,-11.096199035644531,-9.783170700073242
the policeman leaves,simple_agrmt,-8.783084869384766,-9.65030574798584,-10.02575969696045
the policemen leaves,simple_agrmt,-12.654136657714844,-13.28542423248291,-12.484381675720215
the policemen leave,simple_agrmt,-8.652688980102539,-7.556144714355469,-7.419380187988281
the policeman leave,simple_agrmt,-10.66207218170166,-9.357271194458008,-10.8955078125
the policeman sits,simple_agrmt,-6.691364765167236,-7.378416061401367,-6.0804762840271
the policemen sits,simple_agrmt,-9.29544448852539,-10.310993194580078,-8.713943481445312
the policemen sit,simple_agrmt,-6.909481048583984,-6.401875019073486,-5.904865741729736
the policeman sit,simple_agrmt,-8.147757530212402,-9.462263107299805,-7.626725673675537
the policeman thinks,simple_agrmt,-5.948075771331787,-6.289206504821777,-4.655416488647461
the policemen thinks,simple_agrmt,-7.99387788772583,-9.033369064331055,-6.931173801422119
the policemen think,simple_agrmt,-8.404626846313477,-8.755331993103027,-6.574795246124268
the policeman think,simple_agrmt,-10.356154441833496,-11.839322090148926,-8.375004768371582
the policeman goes,simple_agrmt,-5.633002281188965,-3.8062915802001953,-4.251156806945801
the policemen goes,simple_agrmt,-6.862492084503174,-6.987156867980957,-6.174957752227783
the policemen go,simple_agrmt,-4.500892639160156,-4.293385982513428,-3.958247184753418
the policeman go,simple_agrmt,-7.852779388427734,-8.029136657714844,-7.431674957275391
the doctor awaits,simple_agrmt,-23.356547355651855,-21.918668746948242,-23.417348861694336
the doctors awaits,simple_agrmt,-25.269200801849365,-20.714768409729004,-24.263195037841797
the doctors await,simple_agrmt,-18.981385707855225,-18.55002212524414,-20.414112091064453
the doctor await,simple_agrmt,-18.1629581451416,-19.33113384246826,-20.776253700256348
the doctor complains,simple_agrmt,-13.591949462890625,-11.970880508422852,-15.714149475097656
the doctors complains,simple_agrmt,-12.687674522399902,-9.851861000061035,-17.801383018493652
the doctors complain,simple_agrmt,-10.12856674194336,-8.673027038574219,-13.724534034729004
the doctor complain,simple_agrmt,-12.316054344177246,-11.19925308227539,-12.037185668945312
the doctor arrives,simple_agrmt,-19.842470169067383,-22.31256628036499,-17.656333923339844
the doctors arrives,simple_agrmt,-19.56977605819702,-19.220102787017822,-15.843681812286377
the doctors arrive,simple_agrmt,-12.481456756591797,-11.114768981933594,-10.10491943359375
the doctor arrive,simple_agrmt,-12.838944435119629,-12.573969841003418,-11.761481285095215
the doctor disappears,simple_agrmt,-15.813069343566895,-11.987799644470215,-13.6311674118042
the doctors disappears,simple_agrmt,-13.8433256149292,-11.7106351852417,-14.055800437927246
the doctors disappear,simple_agrmt,-10.290236473083496,-11.615516662597656,-13.39804744720459
the doctor disappear,simple_agrmt,-11.453069686889648,-13.513376235961914,-13.299761772155762
the doctor bows,simple_agrmt,-13.169822692871094,-13.840448379516602,-14.370654582977295
the doctors bows,simple_agrmt,-11.7604341506958,-12.497918128967285,-15.595663070678711
the doctors bow,simple_agrmt,-10.71281623840332,-9.98083782196045,-11.371468544006348
the doctor bow,simple_agrmt,-11.513262748718262,-11.656651496887207,-10.621989250183105
the doctor hides,simple_agrmt,-11.383204460144043,-11.662681579589844,-11.029664516448975
the doctors hides,simple_agrmt,-13.668998718261719,-13.219863891601562,-14.940456867218018
the doctors hide,simple_agrmt,-8.205877304077148,-7.645804405212402,-8.215113639831543
the doctor hide,simple_agrmt,-12.643033981323242,-12.247452735900879,-11.255335807800293
the doctor leaves,simple_agrmt,-11.972504615783691,-8.591320037841797,-10.906327247619629
the doctors leaves,simple_agrmt,-14.278166770935059,-12.824705123901367,-14.742585182189941
the doctors leave,simple_agrmt,-8.174097061157227,-7.535877227783203,-9.13851547241211
the doctor leave,simple_agrmt,-10.75574016571045,-8.380765914916992,-10.425213813781738
the doctor sits,simple_agrmt,-8.57839584350586,-8.316493034362793,-6.993502140045166
the doctors sits,simple_agrmt,-15.150432586669922,-14.214468002319336,-12.875446319580078
the doctors sit,simple_agrmt,-10.030801773071289,-8.328934669494629,-8.41555118560791
the doctor sit,simple_agrmt,-10.118085861206055,-10.734842300415039,-8.77277660369873
the doctor thinks,simple_agrmt,-7.519395351409912,-6.174251556396484,-5.708677291870117
the doctors thinks,simple_agrmt,-9.393683433532715,-8.683002471923828,-9.062522888183594
the doctors think,simple_agrmt,-6.583289623260498,-6.221607208251953,-5.068322658538818
the doctor think,simple_agrmt,-8.720943450927734,-10.145076751708984,-8.368127822875977
the doctor goes,simple_agrmt,-7.32102108001709,-5.995868682861328,-5.738142013549805
the doctors goes,simple_agrmt,-10.170208930969238,-10.039111137390137,-11.07685375213623
the doctors go,simple_agrmt,-4.6241230964660645,-4.174066543579102,-4.782693862915039
the doctor go,simple_agrmt,-8.046711921691895,-8.6224365234375,-7.404286861419678
the man awaits,simple_agrmt,-25.818933486938477,-23.421207904815674,-22.027506828308105
the men awaits,simple_agrmt,-25.7467942237854,-21.180011749267578,-22.977413654327393
the men await,simple_agrmt,-20.7307071685791,-19.57302188873291,-19.911104202270508
the man await,simple_agrmt,-19.77030658721924,-19.998897552490234,-19.68832015991211
the man complains,simple_agrmt,-15.15837574005127,-11.483368873596191,-15.84431266784668
the men complains,simple_agrmt,-12.526646614074707,-9.57778263092041,-16.258838176727295
the men complain,simple_agrmt,-9.7149658203125,-8.351478576660156,-11.227757453918457
the man complain,simple_agrmt,-13.226578712463379,-10.594650268554688,-11.733844757080078
the man arrives,simple_agrmt,-19.826521396636963,-21.633645057678223,-19.651689529418945
the men arrives,simple_agrmt,-18.339481830596924,-19.119587421417236,-16.168219566345215
the men arrive,simple_agrmt,-13.010855674743652,-10.528677940368652,-8.613624572753906
the man arrive,simple_agrmt,-12.291257858276367,-13.95734977722168,-11.961614608764648
