sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
alan examined those analysis.,-80.03497314453125,-74.27334594726562,-75.18099212646484,-54.18403244018555,-51.89860534667969,-50.371524810791016,-85.76237487792969,-71.25237274169922,-72.71844482421875,-55.63364791870117,-52.98999786376953,-51.13064193725586,-106.90178680419922,-93.91610717773438,-105.45555114746094,-50.35706329345703,-48.3276481628418,-53.59861755371094
travis fired these children.,-64.85123443603516,-63.317222595214844,-67.56620025634766,-52.58051681518555,-49.99360275268555,-51.256134033203125,-72.74273681640625,-71.08683776855469,-77.22451782226562,-55.03710174560547,-53.868064880371094,-54.445186614990234,-78.77969360351562,-65.27842712402344,-63.727821350097656,-54.37590026855469,-58.80075454711914,-53.47170639038086
travis fired these child.,-70.68763732910156,-71.2814712524414,-71.92021942138672,-53.924461364746094,-51.65336990356445,-50.024314880371094,-83.14061737060547,-79.25210571289062,-80.49734497070312,-54.25334930419922,-55.24346160888672,-53.335899353027344,-83.09284973144531,-78.10175323486328,-71.57904052734375,-56.615028381347656,-60.929420471191406,-57.182525634765625
the picture can't look like these nuclei.,-87.45658874511719,-82.79383087158203,-89.91520690917969,-58.668113708496094,-57.306522369384766,-60.97950744628906,-89.46691131591797,-87.24005889892578,-96.4380111694336,-61.478782653808594,-55.1199836730957,-59.13303756713867,-89.45262145996094,-85.52266693115234,-81.01025390625,-47.41579818725586,-51.3682861328125,-48.25921630859375
the picture can't look like these nucleus.,-84.07192993164062,-79.77416229248047,-91.31689453125,-65.57284545898438,-66.6402816772461,-68.10710906982422,-86.48577880859375,-83.88752746582031,-99.11570739746094,-66.69496154785156,-63.336307525634766,-69.01793670654297,-89.15550994873047,-83.9377670288086,-82.70690155029297,-55.956336975097656,-52.86834716796875,-54.2769775390625
the waitresses haven't cleaned this thesis.,-86.55103302001953,-95.46160125732422,-92.5638656616211,-74.62540435791016,-80.61451721191406,-82.50780487060547,-96.18938446044922,-90.86844635009766,-102.68502807617188,-74.083984375,-80.05352783203125,-81.96431732177734,-98.25288391113281,-91.52552032470703,-89.12061309814453,-100.95227813720703,-94.54310607910156,-97.68809509277344
the waitresses haven't cleaned this theses.,-80.3974838256836,-91.61616516113281,-87.49589538574219,-81.68743133544922,-85.43159484863281,-92.68382263183594,-95.51242065429688,-88.93775939941406,-99.89777374267578,-79.31462097167969,-84.41633605957031,-89.42842864990234,-90.23907470703125,-83.43304443359375,-79.9657211303711,-102.46509552001953,-94.66136169433594,-99.92742919921875
pamela might boast about those bases.,-78.51693725585938,-92.00502014160156,-88.07831573486328,-74.56731414794922,-74.36035919189453,-73.59901428222656,-83.6923828125,-101.78601837158203,-100.2925796508789,-73.79354095458984,-75.41345977783203,-74.55712890625,-102.94701385498047,-95.64855194091797,-102.90689086914062,-79.6594467163086,-71.43860626220703,-75.35869598388672
pamela might boast about those basis.,-85.43000793457031,-92.24584197998047,-89.11024475097656,-73.76764678955078,-71.79515075683594,-76.1756820678711,-93.75514221191406,-98.2388687133789,-96.67715454101562,-71.25687408447266,-71.92054748535156,-76.26095581054688,-110.05525207519531,-98.71208190917969,-114.97870635986328,-79.55341339111328,-73.78845977783203,-77.95156860351562
tammy was observing that man.,-63.98964309692383,-71.40696716308594,-66.71617889404297,-48.761863708496094,-48.7261962890625,-49.578033447265625,-72.5153579711914,-69.56851959228516,-76.39960479736328,-49.38096618652344,-49.21038818359375,-53.66065979003906,-91.29464721679688,-85.05751037597656,-84.68780517578125,-48.414913177490234,-54.158058166503906,-52.54901885986328
tammy was observing that men.,-60.60380935668945,-73.5322036743164,-70.92735290527344,-50.530029296875,-49.15394973754883,-51.637229919433594,-70.6709213256836,-71.16712188720703,-78.0809326171875,-52.34173583984375,-49.837669372558594,-57.7618522644043,-97.57782745361328,-88.358154296875,-86.5766372680664,-48.54277038574219,-50.353981018066406,-52.337860107421875
paul wasn't insulting this analysis.,-78.52777099609375,-79.90602111816406,-89.00090789794922,-50.01394271850586,-52.29941940307617,-54.54021453857422,-81.18614196777344,-82.79871368408203,-98.38004302978516,-51.91444778442383,-55.726341247558594,-60.64444351196289,-93.332275390625,-98.62518310546875,-96.83698272705078,-52.879642486572266,-55.905555725097656,-56.222938537597656
paul wasn't insulting this analyses.,-77.11886596679688,-78.78853607177734,-81.43714141845703,-51.67033386230469,-47.830684661865234,-45.12699890136719,-83.7546615600586,-89.94520568847656,-91.66512298583984,-53.06092834472656,-51.43731689453125,-48.34249496459961,-88.26680755615234,-91.7434310913086,-90.1213150024414,-64.0654296875,-63.17518615722656,-67.92927551269531
russell hadn't appreciated that synthesis.,-76.44465637207031,-75.02786254882812,-84.87007141113281,-44.86275863647461,-48.06867218017578,-53.58552932739258,-82.78431701660156,-75.02103424072266,-95.86448669433594,-45.01943588256836,-48.24195861816406,-57.249820709228516,-98.72982788085938,-101.18209075927734,-100.03309631347656,-55.42131423950195,-54.92318344116211,-51.680416107177734
russell hadn't appreciated that syntheses.,-75.16659545898438,-74.20208740234375,-82.8138427734375,-43.23981857299805,-43.77674102783203,-51.123199462890625,-81.438232421875,-79.06773376464844,-97.66194152832031,-44.486854553222656,-43.78952407836914,-50.74464797973633,-98.45001220703125,-99.05782318115234,-97.40266418457031,-68.72906494140625,-64.40556335449219,-61.15740966796875
these waiters are appreciating that thesis.,-93.41389465332031,-89.56126403808594,-82.37609100341797,-46.974117279052734,-51.653079986572266,-51.34218978881836,-104.43571472167969,-88.51554870605469,-89.54856872558594,-46.2254638671875,-51.90149688720703,-49.80373001098633,-91.2806167602539,-85.52469635009766,-87.26918029785156,-72.65747833251953,-65.06619262695312,-60.363861083984375
these waiters are appreciating that theses.,-86.53813171386719,-86.47854614257812,-81.13481903076172,-50.6628303527832,-54.479488372802734,-58.13956069946289,-95.77564239501953,-92.0082015991211,-87.19866943359375,-50.12583923339844,-55.05802917480469,-56.80416488647461,-81.94303131103516,-77.4000244140625,-77.76910400390625,-72.40486907958984,-65.21488952636719,-63.899051666259766
the women didn't boast about this phenomenon.,-105.20347595214844,-106.98271179199219,-110.83564758300781,-69.82964324951172,-68.14295196533203,-66.71691131591797,-120.85491943359375,-114.8078842163086,-117.22807312011719,-70.32146453857422,-67.34858703613281,-65.81287384033203,-110.43070983886719,-105.0409927368164,-109.66304779052734,-56.7152214050293,-57.693565368652344,-56.35410690307617
the women didn't boast about this phenomena.,-101.01548767089844,-103.47998046875,-107.8492660522461,-69.58456420898438,-64.058349609375,-64.16258239746094,-112.57418823242188,-115.36317443847656,-121.2587890625,-70.04876708984375,-60.75848388671875,-63.126068115234375,-106.35596466064453,-105.16403198242188,-111.27928161621094,-55.3416862487793,-60.570133209228516,-58.01244354248047
raymond concealed those nuclei.,-87.4403076171875,-95.70793914794922,-101.71100616455078,-37.87409973144531,-44.5908317565918,-39.43077087402344,-89.35669708251953,-96.2448501586914,-94.63777923583984,-36.607826232910156,-41.96897888183594,-40.23601531982422,-116.66923522949219,-106.69367980957031,-109.781005859375,-66.50364685058594,-58.68525695800781,-59.96552658081055
raymond concealed those nucleus.,-87.7821044921875,-96.99596405029297,-97.72216033935547,-46.247589111328125,-51.13820266723633,-43.21304702758789,-90.74098205566406,-95.59964752197266,-89.36637878417969,-45.12123107910156,-47.797550201416016,-44.28322219848633,-116.6438980102539,-105.08338928222656,-110.99561309814453,-68.94762420654297,-58.19750213623047,-61.24970245361328
sara has insulted these analyses.,-81.91674041748047,-78.49412536621094,-89.39173889160156,-42.07254409790039,-41.36506652832031,-37.296875,-95.0824203491211,-87.20747375488281,-99.3970947265625,-39.45785903930664,-38.242889404296875,-39.06013870239258,-95.1021957397461,-95.00174713134766,-91.61357879638672,-68.09368896484375,-56.58696746826172,-66.79498291015625
sara has insulted these analysis.,-87.02162170410156,-79.8488540649414,-95.02357482910156,-51.14082717895508,-54.59306716918945,-53.53038787841797,-98.07711791992188,-84.37786102294922,-107.17417907714844,-49.339027404785156,-53.60454559326172,-55.09566116333008,-104.70665740966797,-102.19588470458984,-100.0049057006836,-63.1626091003418,-56.402976989746094,-61.214012145996094
every guest cares for those men.,-68.34123229980469,-71.20260620117188,-81.25350952148438,-57.90153503417969,-59.15525817871094,-56.55503845214844,-79.5567398071289,-78.56230926513672,-85.63201141357422,-59.30338668823242,-62.408531188964844,-56.515106201171875,-71.30857849121094,-65.23152923583984,-73.88212585449219,-58.33837127685547,-58.9708137512207,-56.81232452392578
every guest cares for those man.,-72.91389465332031,-75.04778289794922,-80.10421752929688,-59.826576232910156,-58.49594497680664,-60.156005859375,-81.33377075195312,-83.582275390625,-84.30696868896484,-61.27302169799805,-60.48506164550781,-61.51953887939453,-78.14643096923828,-71.75151062011719,-80.5938949584961,-56.07007598876953,-64.236572265625,-58.37050247192383
heidi can research this ellipsis.,-90.39441680908203,-85.10334014892578,-84.71742248535156,-55.535438537597656,-55.14021301269531,-50.926795959472656,-91.18278503417969,-80.7281265258789,-95.71525573730469,-55.70771789550781,-56.52561569213867,-52.5965690612793,-105.14288330078125,-103.90288543701172,-100.90904235839844,-75.62232208251953,-77.55769348144531,-79.23406219482422
heidi can research this ellipses.,-87.54529571533203,-85.1317367553711,-80.49531555175781,-55.58233642578125,-50.760887145996094,-50.86538314819336,-87.43472290039062,-86.93201446533203,-91.38240051269531,-57.55947494506836,-49.55778121948242,-52.14177322387695,-105.23619842529297,-100.90006256103516,-99.3364028930664,-77.7467269897461,-77.67356872558594,-81.38960266113281
paula won't buy these theses.,-76.66129302978516,-82.0538330078125,-76.03995513916016,-77.11998748779297,-75.42288208007812,-74.83424377441406,-83.69233703613281,-92.9205551147461,-85.56238555908203,-76.35734558105469,-76.00184631347656,-76.10677337646484,-76.12818908691406,-72.8885269165039,-69.86201477050781,-81.04901123046875,-74.5232925415039,-73.93193054199219
paula won't buy these thesis.,-85.44480895996094,-88.53412628173828,-80.35839080810547,-75.4968490600586,-73.25361633300781,-67.74798583984375,-90.17204284667969,-92.37866973876953,-91.3444595336914,-74.50914764404297,-75.1058349609375,-70.96387481689453,-83.69059753417969,-82.77019500732422,-82.24744415283203,-81.90030670166016,-76.39311218261719,-73.66293334960938
sheila wasn't bringing that fungus.,-75.2815933227539,-81.49893188476562,-81.22305297851562,-56.08603286743164,-68.48043823242188,-62.260135650634766,-76.47651672363281,-85.61668395996094,-86.34110260009766,-55.85403060913086,-63.34013366699219,-67.1097183227539,-85.9278564453125,-78.05089569091797,-78.97345733642578,-72.79049682617188,-67.32814025878906,-77.69618225097656
sheila wasn't bringing that fungi.,-80.44496154785156,-84.5768051147461,-83.77317810058594,-58.47038650512695,-71.97301483154297,-65.25345611572266,-84.18907165527344,-95.90856170654297,-88.74324798583984,-57.33635330200195,-69.28242492675781,-66.94551086425781,-81.04918670654297,-75.0215072631836,-76.13045501708984,-66.01256561279297,-61.60752868652344,-72.6789779663086
diane talked about this man.,-58.38041305541992,-60.55436706542969,-56.29256820678711,-47.740264892578125,-45.71431350708008,-50.76320266723633,-67.94908142089844,-71.36801147460938,-62.68151092529297,-47.75982666015625,-44.59404754638672,-47.77698516845703,-55.51392364501953,-53.690853118896484,-55.852210998535156,-51.62468719482422,-53.981842041015625,-52.77091979980469
diane talked about this men.,-59.55442428588867,-66.71862030029297,-62.04869842529297,-53.73149871826172,-48.69239044189453,-54.25957489013672,-69.8671646118164,-76.53256225585938,-67.32189178466797,-55.561222076416016,-47.62090301513672,-50.69488525390625,-64.45011901855469,-64.0495834350586,-65.26760864257812,-58.36420822143555,-54.70976257324219,-55.15895080566406
linda discussed this oasis.,-63.625423431396484,-69.2897720336914,-67.88214111328125,-43.54498291015625,-48.21236038208008,-46.63374328613281,-64.60636901855469,-70.09001922607422,-71.14511108398438,-42.04241180419922,-48.110130310058594,-44.34117126464844,-83.52552795410156,-86.31352233886719,-86.56524658203125,-59.92229461669922,-62.609657287597656,-62.766536712646484
linda discussed this oases.,-67.19010162353516,-64.36566925048828,-70.65397644042969,-50.22322463989258,-47.78266525268555,-45.54257583618164,-75.50296020507812,-71.27653503417969,-70.42095184326172,-51.23415756225586,-47.10303497314453,-46.33445358276367,-76.32137298583984,-72.40192413330078,-74.17040252685547,-60.90864562988281,-59.489593505859375,-59.51876449584961
richard healed that goose.,-60.33348846435547,-63.12409210205078,-61.622798919677734,-42.2222785949707,-50.94419479370117,-46.52971649169922,-62.70246887207031,-71.73680877685547,-65.42366790771484,-45.8485107421875,-55.06189727783203,-48.577606201171875,-80.07494354248047,-71.0431137084961,-73.12220764160156,-60.115684509277344,-58.87881851196289,-58.50447082519531
richard healed that geese.,-63.092803955078125,-66.01759338378906,-63.97295379638672,-50.20168685913086,-52.50554275512695,-52.916622161865234,-67.41324615478516,-73.09212493896484,-69.81690979003906,-55.147804260253906,-57.92151641845703,-53.372154235839844,-88.0574722290039,-81.40230560302734,-78.62628936767578,-63.994651794433594,-62.83369445800781,-57.49565887451172
patients think about these cacti.,-62.21414566040039,-54.19430160522461,-62.55555725097656,-35.752254486083984,-36.34901809692383,-36.774009704589844,-63.20390701293945,-56.51169967651367,-72.4317398071289,-35.26539611816406,-32.964515686035156,-35.25733184814453,-85.61970520019531,-83.25245666503906,-79.19889831542969,-52.75027847290039,-61.239810943603516,-55.11952209472656
patients think about these cactus.,-56.51939392089844,-44.80061721801758,-54.11923599243164,-40.6389274597168,-36.83878707885742,-42.75519561767578,-56.0058708190918,-45.5230827331543,-62.92728042602539,-40.7725715637207,-36.187171936035156,-42.4517936706543,-74.14460754394531,-79.30034637451172,-70.16619873046875,-60.38495635986328,-64.4620590209961,-60.527034759521484
the cashier isn't lifting these mice.,-56.85350036621094,-68.94032287597656,-70.03085327148438,-72.00250244140625,-71.31283569335938,-67.68309783935547,-64.82709503173828,-70.7977523803711,-74.24589538574219,-72.29800415039062,-75.65969848632812,-69.53130340576172,-66.0872573852539,-71.26136779785156,-69.04324340820312,-61.47258758544922,-64.75628662109375,-66.95169067382812
the cashier isn't lifting these mouse.,-60.93827819824219,-69.09547424316406,-68.68138885498047,-72.1095199584961,-73.05854797363281,-68.51444244384766,-67.25887298583984,-73.61214447021484,-71.72036743164062,-72.66459655761719,-77.1861343383789,-73.72451782226562,-75.4575424194336,-79.86541748046875,-78.00774383544922,-60.527748107910156,-61.97767639160156,-65.83908081054688
irene had discovered that crisis.,-69.16344451904297,-69.75377655029297,-66.81867218017578,-52.56563186645508,-52.894317626953125,-49.94285583496094,-73.58847045898438,-68.168701171875,-62.69459915161133,-54.70973205566406,-52.67592239379883,-52.15658187866211,-76.630859375,-83.52714538574219,-79.88308715820312,-45.09893035888672,-50.10463333129883,-47.207176208496094
irene had discovered that crises.,-68.98532104492188,-71.42863464355469,-63.93989562988281,-55.89961624145508,-48.05545425415039,-49.7862663269043,-79.24478912353516,-77.00044250488281,-68.35028076171875,-58.36354446411133,-47.932640075683594,-54.255584716796875,-76.08131408691406,-75.87557983398438,-73.96910095214844,-57.95071792602539,-51.43598937988281,-52.77385711669922
andrea hasn't talked about that synopsis.,-77.62144470214844,-75.01949310302734,-74.22393035888672,-62.844573974609375,-60.66561508178711,-60.051448822021484,-86.76569366455078,-82.23675537109375,-82.19132232666016,-58.81224822998047,-63.437599182128906,-62.80023193359375,-79.36540985107422,-84.52568054199219,-79.94749450683594,-76.36343383789062,-65.94337463378906,-67.9485855102539
andrea hasn't talked about that synopses.,-75.9323501586914,-83.30963897705078,-75.92894744873047,-66.33639526367188,-63.19782257080078,-65.33758544921875,-81.58492279052734,-87.85888671875,-87.21366882324219,-66.42028045654297,-65.65839385986328,-65.61225891113281,-81.4391098022461,-82.08916473388672,-79.41645050048828,-77.30303192138672,-68.12828826904297,-69.30906677246094
joel wasn't discovering that thesis.,-80.2366943359375,-77.22811126708984,-84.69490814208984,-58.15370178222656,-61.909793853759766,-67.09353637695312,-86.38225555419922,-74.01586151123047,-89.52478790283203,-57.9490852355957,-62.27317810058594,-69.38204193115234,-86.78699493408203,-84.73639678955078,-87.73074340820312,-58.69809341430664,-52.99645233154297,-48.723182678222656
joel wasn't discovering that theses.,-77.0901107788086,-73.22701263427734,-81.16058349609375,-64.70252990722656,-66.63751220703125,-72.75917053222656,-87.23845672607422,-79.60443115234375,-87.6915283203125,-65.54544067382812,-66.6937484741211,-73.73326873779297,-79.97439575195312,-77.84799194335938,-78.42585754394531,-61.39548110961914,-54.26738357543945,-53.346336364746094
chad hasn't praised these theses.,-95.54068756103516,-100.34239196777344,-93.33612823486328,-66.6146240234375,-68.48513793945312,-67.65424346923828,-116.65833282470703,-113.9724349975586,-101.98237609863281,-66.4725341796875,-68.16661071777344,-70.6024398803711,-91.32028198242188,-84.29649353027344,-91.08499145507812,-73.41705322265625,-69.376953125,-65.89441680908203
chad hasn't praised these thesis.,-102.04863739013672,-104.7374267578125,-100.43283081054688,-64.61947631835938,-63.80970001220703,-61.752593994140625,-123.4448471069336,-112.44881439208984,-113.3857650756836,-62.32689666748047,-64.34109497070312,-65.99652099609375,-103.7283706665039,-93.12042236328125,-102.33414459228516,-73.00940704345703,-68.68977355957031,-63.32875061035156
keith isn't discovering this hypothesis.,-65.25553131103516,-65.0163345336914,-68.94209289550781,-55.560665130615234,-57.43305206298828,-61.80921173095703,-60.382022857666016,-61.61506652832031,-72.38973999023438,-57.23493576049805,-60.26087951660156,-62.7535285949707,-88.4461669921875,-94.23786926269531,-99.18122863769531,-50.815040588378906,-56.445865631103516,-56.050724029541016
keith isn't discovering this hypotheses.,-64.48124694824219,-64.67481994628906,-69.65367889404297,-53.26741027832031,-53.002349853515625,-55.3136100769043,-55.0629997253418,-62.857444763183594,-73.56816101074219,-54.753135681152344,-56.48717498779297,-54.93263626098633,-89.33763885498047,-91.75042724609375,-97.53114318847656,-59.618186950683594,-60.99056625366211,-61.142234802246094
those people argue about that ellipsis.,-80.86126708984375,-85.27391815185547,-81.17411804199219,-46.17072677612305,-51.055145263671875,-45.15227508544922,-82.5064926147461,-85.0245132446289,-81.59251403808594,-45.56810760498047,-50.24891662597656,-46.10162353515625,-100.04170989990234,-100.67301940917969,-94.37541198730469,-54.61479187011719,-51.030006408691406,-54.256004333496094
those people argue about that ellipses.,-73.48989868164062,-84.63611602783203,-78.82255554199219,-46.21710205078125,-47.96650695800781,-44.95291519165039,-74.05725860595703,-91.48458862304688,-81.10374450683594,-47.04559326171875,-46.571739196777344,-45.15766143798828,-96.4121322631836,-98.51251983642578,-92.79840087890625,-56.42372131347656,-51.056732177734375,-55.75178527832031
those adults hadn't cleaned this mouse.,-69.6941909790039,-76.495849609375,-70.66814422607422,-61.30491638183594,-69.31343078613281,-67.10185241699219,-78.23397827148438,-85.41097259521484,-75.64691162109375,-62.81355667114258,-69.43108367919922,-71.1680679321289,-75.01329040527344,-72.9413070678711,-62.82353591918945,-56.29253005981445,-63.21523666381836,-62.695892333984375
those adults hadn't cleaned this mice.,-68.93329620361328,-82.97181701660156,-77.26625061035156,-62.12215805053711,-67.57247924804688,-64.4182357788086,-80.57069396972656,-92.4523696899414,-81.45586395263672,-64.22139739990234,-69.49192810058594,-66.71257019042969,-72.83987426757812,-74.54902648925781,-64.2511978149414,-57.24494552612305,-65.15100860595703,-63.403385162353516
donald will buy these teeth.,-52.69224548339844,-48.941566467285156,-47.439361572265625,-55.92796325683594,-51.63211441040039,-50.994564056396484,-63.911983489990234,-52.12842559814453,-55.824195861816406,-58.04352569580078,-49.975502014160156,-54.041908264160156,-63.011505126953125,-53.386898040771484,-57.127174377441406,-50.015708923339844,-50.522796630859375,-49.84278106689453
