sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
lawrence says claire attacks himself.,-84.1430435180664,-94.6583023071289,-85.51554870605469,-60.97372817993164,-60.86983108520508,-60.4455451965332,-100.39667510986328,-108.27911376953125,-100.47225952148438,-61.632328033447266,-61.87090301513672,-63.395137786865234,-106.01496124267578,-96.53953552246094,-92.78974914550781,-66.20423889160156,-62.801910400390625,-66.73790740966797
donna explains gerald could boast about himself.,-88.91629791259766,-88.57142639160156,-90.55835723876953,-80.20714569091797,-76.86347961425781,-81.88345336914062,-102.48222351074219,-95.64258575439453,-100.4066390991211,-75.89185333251953,-78.57958221435547,-82.07439422607422,-89.66178131103516,-98.57044982910156,-103.09708404541016,-88.58096313476562,-84.01092529296875,-89.8210220336914
gerald explains donna could boast about himself.,-84.68214416503906,-92.1075668334961,-86.24143981933594,-77.95108795166016,-85.28055572509766,-85.01277923583984,-94.95636749267578,-97.78887939453125,-90.97053527832031,-73.91458892822266,-87.6214370727539,-87.90155792236328,-105.76151275634766,-106.03184509277344,-111.63163757324219,-88.27676391601562,-92.04496765136719,-94.28520202636719
rachel did explain steve couldn't praise himself.,-90.7208480834961,-89.40665435791016,-91.31938934326172,-70.77196502685547,-72.92240142822266,-80.36007690429688,-109.5881118774414,-93.15544128417969,-102.43094635009766,-72.56044006347656,-76.76783752441406,-82.0614013671875,-90.2763671875,-90.26317596435547,-91.36093139648438,-79.2070541381836,-81.21452331542969,-79.36456298828125
steve did explain rachel couldn't praise himself.,-101.03336334228516,-103.10480499267578,-97.32794189453125,-68.75523376464844,-74.23641204833984,-76.1604995727539,-112.41206359863281,-110.54544067382812,-108.73196411132812,-71.0099105834961,-76.69158935546875,-79.90998840332031,-101.85670471191406,-100.84225463867188,-98.82330322265625,-78.02362060546875,-77.96517181396484,-73.90411376953125
jeffrey would imagine caroline watches herself.,-81.79063415527344,-81.19400024414062,-73.06103515625,-70.39663696289062,-68.41654968261719,-76.26250457763672,-93.12877655029297,-88.89811706542969,-88.5229721069336,-73.73646545410156,-72.20687866210938,-82.98971557617188,-99.68266296386719,-85.86881256103516,-81.69258880615234,-76.80300903320312,-78.93999481201172,-83.96428680419922
caroline would imagine jeffrey watches herself.,-82.48120880126953,-80.38410186767578,-81.20447540283203,-70.24822235107422,-73.3598403930664,-74.42162322998047,-85.74443817138672,-87.82344055175781,-95.81773376464844,-69.07475280761719,-72.46185302734375,-80.65168762207031,-95.94611358642578,-85.94802856445312,-88.56166076660156,-78.44548797607422,-81.82879638671875,-87.58625030517578
martha should think wayne conceals himself.,-93.22164154052734,-102.11863708496094,-107.09181213378906,-68.285400390625,-64.89527893066406,-69.9218978881836,-108.59152221679688,-117.03679656982422,-118.2980728149414,-67.24087524414062,-68.91700744628906,-68.0562515258789,-116.05235290527344,-108.14610290527344,-118.26290130615234,-84.53366088867188,-77.70474243164062,-82.70452880859375
wayne should think martha conceals himself.,-100.18511199951172,-106.44613647460938,-104.22212219238281,-62.20402526855469,-67.54058837890625,-70.00385284423828,-110.21749114990234,-112.88986206054688,-110.02976989746094,-60.53726577758789,-69.19905090332031,-71.25005340576172,-118.04735565185547,-112.04513549804688,-115.28629302978516,-87.74364471435547,-76.84838104248047,-90.45669555664062
maria imagines bill praises himself.,-85.87281799316406,-90.22308349609375,-87.52371978759766,-68.32646179199219,-68.14965057373047,-66.82807922363281,-108.24530792236328,-99.82106018066406,-102.95999145507812,-67.49772644042969,-70.38261413574219,-72.5273208618164,-100.8845443725586,-93.01475524902344,-99.70271301269531,-78.3148193359375,-69.75606536865234,-76.24091339111328
bill imagines maria praises himself.,-83.98661041259766,-82.95819854736328,-89.69377136230469,-63.58563995361328,-70.06822204589844,-65.3607177734375,-99.71998596191406,-91.0356216430664,-109.31146240234375,-63.027652740478516,-70.2424087524414,-67.50691223144531,-105.50149536132812,-100.85424041748047,-97.39998626708984,-78.99077606201172,-69.97284698486328,-79.08322143554688
jill could explain ronald will hide himself.,-86.62140655517578,-83.4343490600586,-92.260986328125,-82.3683090209961,-94.8423843383789,-84.87384796142578,-101.18880462646484,-94.42362213134766,-112.22862243652344,-85.9320297241211,-97.785888671875,-90.00972747802734,-98.5768051147461,-88.99119567871094,-96.15843200683594,-89.91462707519531,-84.85808563232422,-84.35240936279297
ronald could explain jill will hide himself.,-91.76411437988281,-88.45893096923828,-87.21058654785156,-82.91120147705078,-85.3470230102539,-78.9086685180664,-105.13330078125,-105.27734375,-105.54239654541016,-86.77356719970703,-89.3382339477539,-83.55618286132812,-92.63251495361328,-88.89700317382812,-88.94928741455078,-93.53565216064453,-87.71978759765625,-90.33329010009766
teresa imagines liam didn't distract himself.,-89.8607177734375,-92.9921646118164,-99.1159896850586,-90.40950775146484,-89.23001861572266,-94.7811050415039,-106.22113800048828,-100.98522186279297,-113.04647827148438,-96.11922454833984,-91.33265686035156,-98.05191040039062,-97.8888931274414,-91.90021514892578,-86.69615173339844,-104.5336685180664,-100.89253997802734,-97.00601959228516
liam imagines teresa didn't distract himself.,-94.04637908935547,-86.86041259765625,-105.98611450195312,-79.2757339477539,-84.93405151367188,-93.01892852783203,-108.33110046386719,-96.09747314453125,-120.0932388305664,-78.5218734741211,-84.63346099853516,-92.4708251953125,-105.72412872314453,-97.048095703125,-95.46942901611328,-99.47700500488281,-95.83206176757812,-99.6603012084961
andrew's father couldn't imagine melanie could conceal herself.,-100.28919982910156,-101.55986022949219,-107.16577911376953,-74.00732421875,-75.43172454833984,-75.38542938232422,-115.01451873779297,-112.45005798339844,-119.51484680175781,-78.3585205078125,-73.47029876708984,-77.25188446044922,-94.58745574951172,-93.19964599609375,-95.9012222290039,-99.58768463134766,-98.11063385009766,-97.26054382324219
melanie couldn't imagine andrew's father could conceal herself.,-103.45475769042969,-98.5041732788086,-104.03842163085938,-76.82160186767578,-67.3145980834961,-75.17584228515625,-116.54229736328125,-108.94207000732422,-117.29585266113281,-75.47898864746094,-67.30662536621094,-77.55540466308594,-95.9861068725586,-89.90695190429688,-93.58547973632812,-86.5110092163086,-89.07221221923828,-86.52482604980469
carl explains carmen might approach herself.,-91.1031723022461,-94.0311508178711,-89.11878204345703,-67.26763153076172,-67.70845031738281,-75.6003189086914,-95.50112915039062,-98.1092758178711,-98.11744689941406,-69.41224670410156,-68.20747375488281,-78.47913360595703,-107.59991455078125,-107.96611785888672,-98.36051940917969,-85.90068817138672,-86.5764389038086,-90.51016998291016
carmen explains carl might approach herself.,-84.34358978271484,-89.04119873046875,-85.90904998779297,-75.73887634277344,-74.80681610107422,-73.47571563720703,-94.89878845214844,-99.8338623046875,-92.33375549316406,-79.62313079833984,-78.09505462646484,-75.7498779296875,-96.94976806640625,-102.26242065429688,-100.70008850097656,-81.65516662597656,-78.7267837524414,-84.40007019042969
amelia should explain george kisses himself.,-83.92915344238281,-83.4508285522461,-87.04500579833984,-77.42559051513672,-68.75552368164062,-77.2294692993164,-93.49711608886719,-89.8891372680664,-101.68616485595703,-79.92927551269531,-69.7767562866211,-81.62665557861328,-84.4650650024414,-85.16607666015625,-88.00868225097656,-83.30844116210938,-73.94249725341797,-75.36277770996094
george should explain amelia kisses himself.,-72.42424011230469,-74.32638549804688,-77.26862335205078,-69.870361328125,-67.7605972290039,-67.8284912109375,-81.75251770019531,-79.50786590576172,-87.09610748291016,-75.74293518066406,-69.15460205078125,-71.01482391357422,-79.96199798583984,-84.51532745361328,-91.88922119140625,-87.07903289794922,-80.37434387207031,-83.01385498046875
susan says eric helps himself.,-51.112152099609375,-60.512062072753906,-57.65625762939453,-59.57377243041992,-59.93749237060547,-63.37282943725586,-63.465110778808594,-64.33680725097656,-62.486289978027344,-66.20965576171875,-63.4846076965332,-64.232177734375,-60.06460189819336,-57.86549377441406,-55.688419342041016,-65.56803894042969,-57.95268249511719,-64.80950164794922
eric says susan helps himself.,-53.2456169128418,-58.42538833618164,-54.86834716796875,-55.16958236694336,-61.565948486328125,-59.026283264160156,-60.91676712036133,-66.60798645019531,-60.89967346191406,-55.93175506591797,-63.66326904296875,-62.53058624267578,-56.70839309692383,-61.85436248779297,-61.88682174682617,-69.80133056640625,-65.75483703613281,-63.104366302490234
diane explains laurie's boyfriend should remember himself.,-95.9382095336914,-101.4636459350586,-100.02228546142578,-71.34187316894531,-69.53872680664062,-78.091552734375,-111.63874816894531,-105.81242370605469,-122.31436157226562,-73.09544372558594,-70.33988952636719,-79.50845336914062,-116.78573608398438,-121.32862854003906,-114.5209732055664,-109.96685028076172,-102.9898681640625,-109.99763488769531
laurie's boyfriend explains diane should remember himself.,-98.82225036621094,-96.97743225097656,-101.01931762695312,-75.20728302001953,-78.76216888427734,-80.24595642089844,-109.48662567138672,-105.49633026123047,-116.70481872558594,-74.98980712890625,-81.30078125,-77.47772216796875,-120.65645599365234,-120.59085083007812,-110.27659606933594,-117.243896484375,-107.29817199707031,-117.10858917236328
tanya thinks sandra's boyfriend talks about himself.,-93.79402160644531,-104.16950988769531,-102.36563873291016,-84.14700317382812,-75.10716247558594,-78.5555419921875,-103.50499725341797,-112.95552062988281,-102.90813446044922,-83.14535522460938,-72.80441284179688,-78.1319580078125,-107.60230255126953,-108.01521301269531,-107.47518920898438,-112.61195373535156,-109.9933090209961,-117.40338897705078
sandra's boyfriend thinks tanya talks about himself.,-91.60071563720703,-97.77547454833984,-99.39212036132812,-81.43392944335938,-76.45553588867188,-87.55367279052734,-102.34375,-101.509521484375,-107.44227600097656,-79.7049789428711,-78.26823425292969,-82.22168731689453,-104.49461364746094,-104.01531219482422,-99.53083801269531,-117.12980651855469,-117.39247131347656,-118.67131042480469
stacey doesn't explain that man doesn't help himself.,-84.83287048339844,-82.4093246459961,-81.89604949951172,-82.85517883300781,-72.73158264160156,-80.6435317993164,-95.61831665039062,-91.4224624633789,-90.8068618774414,-86.1971664428711,-76.32573699951172,-81.6298599243164,-83.4146728515625,-67.70751190185547,-73.65644836425781,-64.05193328857422,-60.988487243652344,-59.9551887512207
that man doesn't explain stacey doesn't help himself.,-89.34345245361328,-89.40361785888672,-85.14096069335938,-89.72229766845703,-89.40170288085938,-90.48812103271484,-102.09043884277344,-97.97885131835938,-85.82333374023438,-92.35529327392578,-91.59986877441406,-90.1908187866211,-88.67312622070312,-76.68143463134766,-71.95930480957031,-72.52781677246094,-70.46004486083984,-72.14912414550781
tammy imagines randolf doesn't alarm himself.,-105.22412109375,-111.63146209716797,-112.88533782958984,-98.44041442871094,-89.36998748779297,-86.42253875732422,-121.33740234375,-125.3131103515625,-124.76969909667969,-100.46760559082031,-91.80062103271484,-94.20125579833984,-120.71566772460938,-118.44953155517578,-113.7647933959961,-84.1862564086914,-79.70465087890625,-84.94583129882812
randolf imagines tammy doesn't alarm himself.,-113.4254150390625,-114.4584732055664,-115.19290924072266,-92.23143768310547,-78.39033508300781,-89.4473876953125,-123.74192810058594,-125.01335906982422,-138.08935546875,-90.41950988769531,-84.10076904296875,-88.87823486328125,-103.23143005371094,-110.12583923339844,-109.79535675048828,-91.996337890625,-86.85095977783203,-94.63690948486328
kayla couldn't say winston churchill's son loves himself.,-130.72222900390625,-137.38128662109375,-132.19961547851562,-85.11966705322266,-94.97350311279297,-91.40738677978516,-151.82223510742188,-146.95712280273438,-147.67166137695312,-90.86463928222656,-96.33819580078125,-92.49139404296875,-126.62527465820312,-122.75528717041016,-118.58053588867188,-95.99967956542969,-92.35297393798828,-99.95010375976562
winston churchill's son couldn't say kayla loves himself.,-126.72956848144531,-125.0528335571289,-123.73282623291016,-81.53772735595703,-85.86419677734375,-83.60134887695312,-149.66717529296875,-144.67349243164062,-146.14599609375,-82.37841796875,-88.33228302001953,-87.52323913574219,-115.70953369140625,-109.49457550048828,-102.571533203125,-94.12995910644531,-86.29088592529297,-92.36924743652344
brenda can't imagine adam did leave himself.,-65.65451049804688,-66.95475769042969,-68.62651062011719,-79.64913940429688,-82.2446517944336,-83.02485656738281,-71.65528869628906,-74.79461669921875,-75.64644622802734,-80.00241088867188,-83.16477966308594,-87.57632446289062,-80.46587371826172,-80.3914794921875,-81.93560028076172,-96.57099914550781,-89.42928314208984,-89.15435791015625
adam can't imagine brenda did leave himself.,-67.61212158203125,-74.69535827636719,-76.3447265625,-92.9509506225586,-87.91073608398438,-90.54825592041016,-77.10002136230469,-80.5767593383789,-79.33177185058594,-91.00443267822266,-87.78401947021484,-95.27297973632812,-75.4408950805664,-75.86457824707031,-79.91621398925781,-97.70560455322266,-96.25544738769531,-94.13880920410156
elaine thinks aaron cares for himself.,-74.19544219970703,-74.08430480957031,-77.34075164794922,-74.20586395263672,-82.18350219726562,-66.64192962646484,-78.25018310546875,-82.43647003173828,-92.20639038085938,-76.6811752319336,-83.39602661132812,-69.41502380371094,-86.36906433105469,-85.13152313232422,-91.17965698242188,-87.15106964111328,-76.78663635253906,-81.48355102539062
aaron thinks elaine cares for himself.,-74.22264099121094,-82.20928192138672,-83.61628723144531,-78.73920440673828,-82.0370101928711,-70.36978912353516,-81.3011245727539,-90.11028289794922,-94.64675903320312,-81.33157348632812,-79.67475891113281,-75.99784851074219,-89.60887908935547,-85.6185302734375,-97.01102447509766,-92.62157440185547,-78.76809692382812,-89.71684265136719
guy thinks tanya wouldn't sound like herself.,-84.67650604248047,-86.84896850585938,-85.4841079711914,-86.82057189941406,-78.03292846679688,-86.01769256591797,-96.37626647949219,-98.93704986572266,-98.05828094482422,-87.81376647949219,-77.54396057128906,-86.73204803466797,-87.93085479736328,-83.86251831054688,-88.42068481445312,-79.90997314453125,-80.20932006835938,-80.58137512207031
tanya thinks guy wouldn't sound like herself.,-86.53916931152344,-89.02059936523438,-95.3951644897461,-83.32730102539062,-72.86947631835938,-81.85565948486328,-94.52392578125,-99.08515930175781,-103.51393127441406,-84.57357788085938,-70.90937805175781,-82.89366149902344,-93.12982177734375,-93.43036651611328,-91.40043640136719,-80.05693817138672,-79.8353500366211,-83.50055694580078
laurie imagines andrew can't conceal himself.,-92.12266540527344,-97.60453796386719,-101.35072326660156,-72.91423034667969,-72.61541748046875,-70.82420349121094,-105.29080963134766,-113.02320098876953,-118.43115234375,-69.02903747558594,-76.49725341796875,-72.07215881347656,-102.29573822021484,-98.43795776367188,-99.26359558105469,-93.88337707519531,-87.66801452636719,-82.92443084716797
andrew imagines laurie can't conceal himself.,-94.24067687988281,-102.87801361083984,-103.36148071289062,-70.0980453491211,-64.06654357910156,-68.97315216064453,-108.5366439819336,-115.53861236572266,-117.61016845703125,-65.41270446777344,-70.04737091064453,-67.31269836425781,-101.3150634765625,-101.46687316894531,-102.61748504638672,-97.92451477050781,-92.09844207763672,-84.23712158203125
bradley could say dana will like herself.,-85.25222778320312,-90.10052490234375,-90.02224731445312,-69.40031433105469,-66.78043365478516,-75.04683685302734,-97.08900451660156,-98.86096954345703,-100.68267059326172,-71.53433990478516,-68.4673080444336,-76.53169250488281,-105.48902130126953,-108.4176025390625,-97.94999694824219,-75.88717651367188,-80.80493927001953,-78.36683654785156
dana could say bradley will like herself.,-86.35230255126953,-90.7044677734375,-88.8476791381836,-75.09516143798828,-73.57332611083984,-77.00298309326172,-85.03362274169922,-100.68108367919922,-91.5010986328125,-79.35448455810547,-71.28177642822266,-77.23719787597656,-98.7579574584961,-96.30216979980469,-94.25260162353516,-73.45278930664062,-77.36770629882812,-70.21195983886719
russell should say diane notices herself.,-97.05397033691406,-106.0444107055664,-100.80046844482422,-68.90559387207031,-61.68540954589844,-69.0277328491211,-104.54537200927734,-117.56539154052734,-117.22441101074219,-72.64170837402344,-65.37273406982422,-68.0042724609375,-108.72533416748047,-115.38621520996094,-108.03302001953125,-75.08848571777344,-81.23631286621094,-79.10608673095703
diane should say russell notices herself.,-101.18646240234375,-102.15631866455078,-107.25102233886719,-71.21003723144531,-67.86035919189453,-78.44874572753906,-100.84219360351562,-108.27782440185547,-117.27774047851562,-77.57866668701172,-68.83348846435547,-80.9278793334961,-116.41999053955078,-116.19986724853516,-118.79902648925781,-71.5404052734375,-78.14032745361328,-80.56424713134766
kathleen says samuel won't like himself.,-102.66759490966797,-101.6942367553711,-105.72535705566406,-62.842872619628906,-67.43193054199219,-61.454532623291016,-114.95027923583984,-120.78958892822266,-117.975830078125,-58.18784713745117,-69.09999084472656,-60.7710075378418,-99.62749481201172,-101.22523498535156,-106.09868621826172,-76.59976196289062,-75.04275512695312,-75.1087875366211
samuel says kathleen won't like himself.,-87.06596374511719,-80.09571838378906,-84.63109588623047,-62.12136459350586,-59.31404495239258,-62.29920959472656,-91.50281524658203,-91.4948501586914,-97.52555847167969,-61.4006233215332,-59.56585693359375,-64.06681060791016,-93.18177032470703,-94.83025360107422,-88.79383087158203,-89.26053619384766,-85.12062072753906,-83.0859603881836
donna does imagine some boy could flee from himself.,-96.88929748535156,-108.75916290283203,-104.7734603881836,-89.24825286865234,-88.52587890625,-82.0189208984375,-114.1620864868164,-120.75303649902344,-114.4666976928711,-91.36068725585938,-91.11585998535156,-87.86184692382812,-100.17071533203125,-102.32938385009766,-100.79427337646484,-96.14717864990234,-90.20005798339844,-98.7744140625
some boy does imagine donna could flee from himself.,-102.07057189941406,-107.29839324951172,-109.99913024902344,-94.88063049316406,-94.29150390625,-92.6269302368164,-118.77543640136719,-124.52840423583984,-128.83694458007812,-97.06659698486328,-100.34014129638672,-98.68499755859375,-103.23713684082031,-99.70486450195312,-102.98612213134766,-99.5906982421875,-99.44618225097656,-103.63701629638672
christina should imagine gerald might know himself.,-76.55199432373047,-83.80985260009766,-78.4048080444336,-80.78070831298828,-81.21536254882812,-80.22868347167969,-88.31739044189453,-99.83684539794922,-97.80654907226562,-80.34046936035156,-85.23207092285156,-82.43994140625,-76.4229736328125,-76.63333129882812,-77.5582275390625,-79.52942657470703,-78.38548278808594,-82.88510131835938
gerald should imagine christina might know himself.,-84.7703628540039,-84.4021224975586,-81.72452545166016,-81.59916687011719,-81.3592300415039,-82.20756530761719,-96.68693542480469,-97.91790008544922,-98.16305541992188,-83.75943756103516,-85.18472290039062,-89.599853515625,-94.19261932373047,-89.75499725341797,-93.34346771240234,-79.52862548828125,-82.11642456054688,-91.13966369628906
grace thinks travis doesn't embarrass himself.,-97.20259857177734,-102.3473129272461,-92.30687713623047,-64.89860534667969,-80.36239624023438,-68.61229705810547,-97.5178451538086,-114.02012634277344,-102.8685073852539,-64.53772735595703,-81.531005859375,-68.47209930419922,-113.2623519897461,-111.30353546142578,-112.02687072753906,-91.99098205566406,-87.2099609375,-92.3918228149414
travis thinks grace doesn't embarrass himself.,-94.72854614257812,-95.65400695800781,-87.11737060546875,-68.2213134765625,-77.47779083251953,-68.91159057617188,-94.20673370361328,-114.80855560302734,-102.72905731201172,-70.09817504882812,-81.57057189941406,-73.12873077392578,-100.52145385742188,-97.91751098632812,-107.36627960205078,-87.87774658203125,-85.110107421875,-89.62556457519531
ronald couldn't think debra listens to herself.,-80.65206909179688,-82.91643524169922,-90.6556396484375,-87.59419250488281,-90.3816909790039,-84.26114654541016,-77.9424819946289,-96.08250427246094,-101.51420593261719,-89.49497985839844,-96.62686157226562,-87.58514404296875,-82.36901092529297,-79.40289306640625,-76.74143981933594,-93.88002014160156,-89.90605163574219,-92.99706268310547
debra couldn't think ronald listens to herself.,-90.48074340820312,-87.07620239257812,-89.15696716308594,-98.18505096435547,-92.00048828125,-82.58697509765625,-93.60978698730469,-94.45549011230469,-100.14444732666016,-101.05780029296875,-91.87555694580078,-88.11421203613281,-97.0295181274414,-89.63206481933594,-89.29521942138672,-90.64258575439453,-88.87480163574219,-87.93556213378906
renee thinks frank might work with himself.,-66.18038940429688,-78.28904724121094,-71.17053985595703,-76.9012451171875,-84.85331726074219,-81.51478576660156,-74.49327850341797,-86.05918884277344,-88.50836944580078,-76.83955383300781,-88.39752197265625,-84.78729248046875,-77.26756286621094,-81.8135986328125,-72.61666870117188,-88.00066375732422,-80.10572052001953,-75.65354919433594
frank thinks renee might work with himself.,-64.78457641601562,-73.64091491699219,-68.25613403320312,-84.55341339111328,-83.13882446289062,-79.49111938476562,-74.37566375732422,-83.29977416992188,-77.27542114257812,-85.36399841308594,-85.12704467773438,-79.32605743408203,-74.36041259765625,-75.19511413574219,-69.96150207519531,-83.90869903564453,-81.47864532470703,-80.00762939453125
sarah does explain rodney didn't think about himself.,-94.99425506591797,-90.48370361328125,-84.1530990600586,-80.03374481201172,-79.55807495117188,-74.0151596069336,-112.92772674560547,-106.03319549560547,-91.6512222290039,-84.33352661132812,-80.36200714111328,-74.6063232421875,-87.65525817871094,-88.77333068847656,-89.22806549072266,-77.51988983154297,-81.80542755126953,-83.09253692626953
