sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
that guest's supervisor wasn't disliked by wayne's partners.,-146.2452392578125,-135.4698486328125,-137.09719848632812,-94.05913543701172,-80.8282470703125,-80.19200897216797,-167.31202697753906,-152.51353454589844,-145.38780212402344,-100.37132263183594,-79.50039672851562,-84.26673889160156,-134.37110900878906,-132.56939697265625,-135.7311248779297,-90.07689666748047,-80.39375305175781,-83.37688446044922
that guest's supervisor wasn't screamed by wayne's partners.,-135.89996337890625,-129.90591430664062,-136.28033447265625,-101.70430755615234,-83.86966705322266,-79.24603271484375,-154.21603393554688,-142.32977294921875,-145.79779052734375,-103.64832305908203,-81.85729217529297,-81.88036346435547,-128.98406982421875,-123.57128143310547,-125.85658264160156,-90.37168884277344,-84.92488861083984,-88.01252746582031
curtis was distracted by these high schools.,-74.55879211425781,-82.54524230957031,-80.5643310546875,-55.92791748046875,-55.61261749267578,-54.882423400878906,-80.76017761230469,-84.68661499023438,-84.68746185302734,-54.39271545410156,-56.451168060302734,-51.873779296875,-99.8962631225586,-93.4222183227539,-96.90856170654297,-72.070556640625,-67.08932495117188,-66.63621520996094
curtis was argued by these high schools.,-78.43355560302734,-89.8384780883789,-82.37718200683594,-59.9997444152832,-58.896244049072266,-58.75434112548828,-85.95145416259766,-97.1347427368164,-87.04862213134766,-59.282711029052734,-62.077537536621094,-56.63097381591797,-104.6441650390625,-98.06494140625,-99.99757385253906,-64.11296844482422,-59.8851318359375,-61.948944091796875
david wasn't disgusted by these hospitals.,-65.77106475830078,-79.04811096191406,-67.60939025878906,-41.26253128051758,-33.95545959472656,-40.27878952026367,-72.14714813232422,-83.77718353271484,-79.45950317382812,-41.019290924072266,-36.913551330566406,-39.52354049682617,-92.8946533203125,-87.16875457763672,-87.77605438232422,-56.987667083740234,-53.577171325683594,-52.24736022949219
david wasn't shouted by these hospitals.,-73.27912139892578,-84.16421508789062,-76.55479431152344,-45.87974166870117,-38.67330551147461,-46.80660629272461,-81.84334564208984,-86.68731689453125,-86.4158935546875,-43.36419677734375,-39.74723434448242,-44.97977066040039,-79.19548797607422,-73.83859252929688,-71.6313247680664,-58.96412658691406,-53.279544830322266,-55.47506332397461
the students weren't approached by amy.,-61.670814514160156,-66.18745422363281,-69.25992584228516,-41.95989990234375,-53.22100830078125,-43.88693618774414,-75.34275817871094,-67.7523422241211,-80.77678680419922,-40.95514678955078,-55.187591552734375,-41.088287353515625,-68.14942169189453,-65.33349609375,-71.52975463867188,-73.0854263305664,-70.5652847290039,-66.52098083496094
the students weren't shouted by amy.,-70.91797637939453,-69.58697509765625,-72.90239715576172,-51.181884765625,-58.24868392944336,-47.02766799926758,-77.99832153320312,-73.06846618652344,-81.87307739257812,-51.62818908691406,-62.05101013183594,-43.48700714111328,-62.52168655395508,-61.49176025390625,-61.31621551513672,-79.08206176757812,-78.25292205810547,-74.63491821289062
the teenagers are irritated by that coat.,-88.19532012939453,-92.53942108154297,-91.4580307006836,-53.48246383666992,-47.956783294677734,-56.0235710144043,-100.36743927001953,-96.0471420288086,-93.84628295898438,-53.8581657409668,-47.86766052246094,-54.37450408935547,-102.74453735351562,-101.64105224609375,-106.44888305664062,-64.98170471191406,-68.28046417236328,-65.80145263671875
the teenagers are flirted by that coat.,-81.47972869873047,-81.57342529296875,-80.68919372558594,-54.13822555541992,-55.1407356262207,-63.33671569824219,-91.50829315185547,-88.58374786376953,-84.73206329345703,-55.297447204589844,-55.65878677368164,-64.53827667236328,-89.17223358154297,-86.73282623291016,-88.80926513671875,-65.46752166748047,-69.81033325195312,-69.93240356445312
girls' students were alarmed by brenda.,-78.11505889892578,-78.85078430175781,-86.27363586425781,-61.39299392700195,-60.193763732910156,-60.51201629638672,-88.69071197509766,-84.87870788574219,-98.16092681884766,-56.29700469970703,-56.5695686340332,-60.898441314697266,-86.41317749023438,-82.8609848022461,-84.3522720336914,-94.93074035644531,-81.45653533935547,-88.43263244628906
girls' students were chatted by brenda.,-81.11117553710938,-79.15166473388672,-89.8426513671875,-66.8387451171875,-69.07757568359375,-76.25970458984375,-88.3783187866211,-90.36103820800781,-100.7322769165039,-67.99098205566406,-67.410888671875,-81.91096496582031,-90.0958023071289,-84.63701629638672,-90.83617401123047,-97.35724639892578,-86.1127700805664,-91.74259185791016
thomas's oncologist isn't talked about by a student.,-99.01619720458984,-98.56449127197266,-99.82062530517578,-69.88455200195312,-69.63639831542969,-72.97059631347656,-111.3760986328125,-109.1419677734375,-102.58894348144531,-70.18717193603516,-75.36491394042969,-74.53421783447266,-105.85059356689453,-98.32575988769531,-102.44361877441406,-71.20478820800781,-74.18253326416016,-74.10678100585938
thomas's oncologist isn't laughed by a student.,-99.34432220458984,-99.66209411621094,-100.91584014892578,-71.66114044189453,-69.84065246582031,-65.9406509399414,-113.73248291015625,-111.63236999511719,-108.60945129394531,-68.72294616699219,-73.34435272216797,-67.85249328613281,-109.03115844726562,-98.29652404785156,-102.99923706054688,-80.79126739501953,-79.53230285644531,-80.4812240600586
karen isn't remembered by homer.,-74.61235809326172,-76.779296875,-72.07151794433594,-46.2867431640625,-40.069522857666016,-42.96800994873047,-81.93059539794922,-76.66879272460938,-82.16121673583984,-44.22000503540039,-41.66069030761719,-44.23646926879883,-85.41397857666016,-78.22924041748047,-77.60387420654297,-44.7379264831543,-52.192787170410156,-48.71141815185547
karen isn't joked around by homer.,-76.83849334716797,-81.14373779296875,-79.68486022949219,-63.026039123535156,-57.86309814453125,-67.90894317626953,-87.5583267211914,-89.52662658691406,-85.22418975830078,-65.35612487792969,-57.17413330078125,-70.35478973388672,-80.96855926513672,-78.66238403320312,-73.90287780761719,-70.30238342285156,-70.2480697631836,-70.94168090820312
the impressionists aren't concealed by all banks.,-96.2551040649414,-100.56977844238281,-94.47225189208984,-61.31439208984375,-59.22887420654297,-58.46567916870117,-105.06815338134766,-111.61911010742188,-98.27112579345703,-62.100955963134766,-59.456478118896484,-58.40337371826172,-109.58206939697266,-112.98429870605469,-113.18903350830078,-61.393516540527344,-55.08894348144531,-56.551116943359375
the impressionists aren't competed by all banks.,-90.83483123779297,-98.22254180908203,-92.6711654663086,-69.71598052978516,-65.8492660522461,-69.02001190185547,-102.64704895019531,-102.55838775634766,-97.57575225830078,-73.3530044555664,-67.19230651855469,-67.41044616699219,-109.15384674072266,-105.23392486572266,-105.17901611328125,-55.35639572143555,-50.64661407470703,-53.29621887207031
nicole's daughters were scanned by vincent's mother.,-104.12198638916016,-107.96540832519531,-94.93604278564453,-56.808345794677734,-58.88929748535156,-49.21812438964844,-112.76651763916016,-113.47696685791016,-102.2110366821289,-54.88004684448242,-61.51812744140625,-50.63617706298828,-127.63191986083984,-119.63114929199219,-124.32499694824219,-64.29197692871094,-69.72430419921875,-74.04557800292969
nicole's daughters were communicated by vincent's mother.,-94.66816711425781,-98.44223022460938,-88.80047607421875,-55.89556121826172,-56.978965759277344,-51.54207229614258,-104.39203643798828,-102.36102294921875,-96.51261138916016,-55.85841369628906,-58.99492263793945,-53.39628982543945,-136.79966735839844,-126.60253143310547,-132.8123321533203,-64.0715103149414,-66.80892944335938,-74.71148681640625
deanna isn't respected by ellen's doctors.,-79.11106872558594,-83.88467407226562,-81.55799865722656,-72.32072448730469,-67.49404907226562,-64.4789047241211,-83.98849487304688,-100.3262939453125,-88.3368911743164,-70.10868072509766,-68.10072326660156,-63.79559326171875,-85.07261657714844,-87.81491088867188,-84.78422546386719,-72.20613861083984,-68.9518814086914,-73.74413299560547
deanna isn't boasted by ellen's doctors.,-84.06100463867188,-89.35578918457031,-84.0704574584961,-76.97098541259766,-66.3568115234375,-60.32566833496094,-92.34502410888672,-98.24440002441406,-93.76042938232422,-74.37612915039062,-68.19230651855469,-59.92295837402344,-84.96513366699219,-86.25630950927734,-84.4674301147461,-75.89300537109375,-71.73224639892578,-75.65558624267578
those customers' teachers are fired by danielle.,-82.6914291381836,-78.17163848876953,-94.80496978759766,-91.17472076416016,-88.87419128417969,-91.87306213378906,-95.92973327636719,-85.21926879882812,-114.16072082519531,-93.78083038330078,-93.9489974975586,-95.71702575683594,-94.23294830322266,-90.29388427734375,-92.48055267333984,-95.13361358642578,-88.06883239746094,-92.35395812988281
those customers' teachers are suffered by danielle.,-73.38717651367188,-78.78897094726562,-83.96762084960938,-93.4325942993164,-91.08309173583984,-97.67366027832031,-87.51838684082031,-83.29232788085938,-99.46226501464844,-96.4829330444336,-94.05490112304688,-101.861328125,-90.02884674072266,-82.10134887695312,-94.65055084228516,-100.84351348876953,-91.1819076538086,-95.60792541503906
that girl's wife isn't visited by some waiters.,-85.8326416015625,-93.76180267333984,-95.01813507080078,-75.93341064453125,-69.94526672363281,-74.35662078857422,-87.18355560302734,-103.11727905273438,-107.16020202636719,-77.81978607177734,-72.0724105834961,-71.52906036376953,-75.54458618164062,-76.23045349121094,-74.75615692138672,-63.00946044921875,-60.88768768310547,-61.07283401489258
that girl's wife isn't left by some waiters.,-85.658203125,-90.17903137207031,-91.05658721923828,-78.64969635009766,-69.42298126220703,-79.21726989746094,-88.80302429199219,-98.86802673339844,-106.64239501953125,-81.31917572021484,-71.60236358642578,-78.21774291992188,-71.21247100830078,-71.39092254638672,-73.5023193359375,-63.54258346557617,-61.72540283203125,-60.17363739013672
these customers aren't referenced by emily's colleagues.,-102.89778137207031,-100.95542907714844,-105.36326599121094,-61.58660125732422,-65.38510131835938,-61.9451904296875,-113.51138305664062,-110.42718505859375,-118.75167846679688,-59.47148895263672,-65.78092956542969,-62.25764465332031,-114.76114654541016,-112.07965850830078,-122.47001647949219,-61.209110260009766,-61.415767669677734,-63.852108001708984
these customers aren't chatted by emily's colleagues.,-100.24002075195312,-97.88753509521484,-105.70514678955078,-67.98135375976562,-71.15713500976562,-71.37611389160156,-116.29132080078125,-108.2684326171875,-120.8016357421875,-69.177001953125,-71.46744537353516,-68.85348510742188,-109.83914947509766,-106.30998992919922,-106.30204010009766,-70.69029998779297,-70.51042938232422,-71.1706771850586
kenneth wasn't discussed by grace.,-69.56804656982422,-73.02349853515625,-70.84434509277344,-49.35441207885742,-43.87114334106445,-49.5357666015625,-70.97692108154297,-78.8473892211914,-73.56260681152344,-51.51105880737305,-46.497066497802734,-53.66718292236328,-80.14633178710938,-76.69440460205078,-83.93638610839844,-58.42356491088867,-58.36437225341797,-54.780704498291016
kenneth wasn't answered by grace.,-76.86014556884766,-76.63084411621094,-74.24153137207031,-47.15190887451172,-36.572509765625,-42.37791061401367,-77.15682983398438,-84.93264770507812,-75.65961456298828,-48.348209381103516,-36.860809326171875,-42.89485168457031,-74.78836822509766,-75.93087005615234,-80.00296783447266,-60.090538024902344,-58.61283874511719,-59.286441802978516
richard is investigated by the cashiers.,-50.385162353515625,-59.887290954589844,-58.17440414428711,-60.29342269897461,-59.44993209838867,-58.673377990722656,-47.757022857666016,-52.05668258666992,-54.53639602661133,-61.5909423828125,-61.55519104003906,-61.556182861328125,-83.97237396240234,-72.82395935058594,-80.37741088867188,-59.62654113769531,-52.35927200317383,-59.571842193603516
richard is laughed by the cashiers.,-59.66416549682617,-68.35301208496094,-63.17724609375,-58.62503433227539,-61.10139846801758,-55.919532775878906,-57.54222869873047,-70.86322021484375,-72.80138397216797,-58.087528228759766,-63.28139114379883,-57.167274475097656,-75.70494842529297,-72.00247192382812,-78.1161117553711,-69.15605926513672,-63.625614166259766,-72.1219482421875
most students weren't appreciated by jesus.,-72.13343048095703,-71.48475646972656,-69.05650329589844,-36.31794738769531,-50.224945068359375,-41.264984130859375,-82.15247344970703,-77.97582244873047,-76.52120208740234,-32.61943054199219,-50.32126998901367,-39.83245086669922,-72.79644775390625,-66.73712158203125,-70.2793960571289,-77.0548095703125,-73.06430053710938,-73.90373229980469
most students weren't negotiated by jesus.,-88.94535827636719,-89.96975708007812,-86.07225036621094,-45.59931564331055,-61.51508712768555,-52.094459533691406,-100.38611602783203,-100.67691802978516,-92.73847961425781,-43.85444259643555,-62.15043640136719,-52.56288146972656,-93.52732849121094,-91.2926025390625,-94.58262634277344,-76.44832611083984,-72.91838073730469,-74.69111633300781
janice is approached by samantha.,-80.21641540527344,-77.56969451904297,-70.48414611816406,-54.52592468261719,-56.85804748535156,-50.016273498535156,-86.49647521972656,-84.69817352294922,-77.49388122558594,-54.67448043823242,-55.21767044067383,-52.764617919921875,-95.14684295654297,-82.70108032226562,-89.93427276611328,-59.838687896728516,-65.78682708740234,-63.36454772949219
janice is left by samantha.,-76.99213409423828,-69.92509460449219,-68.25115966796875,-56.55632400512695,-55.43960952758789,-52.461143493652344,-76.7497787475586,-70.23974609375,-74.83377075195312,-56.85352325439453,-52.30352783203125,-56.70219421386719,-85.34075927734375,-75.75709533691406,-80.60712432861328,-60.2043342590332,-63.7783088684082,-63.655033111572266
homer's partners weren't seen by jesus.,-88.97016906738281,-88.11510467529297,-83.16768646240234,-50.16131591796875,-52.6356086730957,-49.80342483520508,-105.41280364990234,-104.29347229003906,-101.18998718261719,-46.716087341308594,-54.33244323730469,-50.15168762207031,-81.8749008178711,-85.78418731689453,-86.70771789550781,-88.7529525756836,-86.02972412109375,-89.73295593261719
homer's partners weren't corresponded by jesus.,-95.93472290039062,-90.5507583618164,-93.12760925292969,-59.94237518310547,-56.8231086730957,-54.56928253173828,-113.98201751708984,-102.1417236328125,-111.5499267578125,-58.908668518066406,-62.02033996582031,-55.14346694946289,-108.99978637695312,-104.02022552490234,-109.51915740966797,-94.39849090576172,-90.7030258178711,-90.66618347167969
all pedestrians' ex-husbands weren't respected by patricia's father.,-132.8131561279297,-139.5403289794922,-136.56719970703125,-111.56619262695312,-117.55032348632812,-113.59656524658203,-150.283447265625,-154.21322631835938,-166.4362335205078,-110.51373291015625,-115.08145141601562,-113.77204895019531,-156.17987060546875,-159.29757690429688,-160.74676513671875,-165.52076721191406,-170.74501037597656,-176.86251831054688
all pedestrians' ex-husbands weren't competed by patricia's father.,-133.77569580078125,-145.9419403076172,-140.56076049804688,-106.07447814941406,-118.10460662841797,-114.92710876464844,-152.01905822753906,-155.98768615722656,-166.99501037597656,-106.87510681152344,-115.58348083496094,-112.70790100097656,-163.1519317626953,-162.96453857421875,-165.1796875,-165.77999877929688,-168.27044677734375,-175.78909301757812
ruth's daughter is cared for by cheryl.,-92.27259063720703,-92.77177429199219,-92.05491638183594,-55.12718963623047,-54.68903350830078,-54.44971466064453,-102.13629150390625,-106.868896484375,-113.70992279052734,-53.1147346496582,-50.0622673034668,-48.85259246826172,-95.24134063720703,-93.91981506347656,-97.5979232788086,-70.50594329833984,-68.89933776855469,-71.72246551513672
ruth's daughter is blinked by cheryl.,-73.56044006347656,-78.4201889038086,-74.24053955078125,-56.68561553955078,-51.61196517944336,-49.54678726196289,-85.17908477783203,-90.70951080322266,-89.5171127319336,-55.0629997253418,-53.02778244018555,-44.56077194213867,-92.03851318359375,-89.87175750732422,-91.7543716430664,-63.850738525390625,-65.07860565185547,-66.36016082763672
these patients aren't visited by david.,-71.15843200683594,-73.82777404785156,-72.02583312988281,-60.382041931152344,-64.15794372558594,-63.42682647705078,-78.71490478515625,-78.14598083496094,-78.27320861816406,-61.27808380126953,-66.27487182617188,-64.70294952392578,-78.00653839111328,-72.40715026855469,-67.60867309570312,-41.734954833984375,-40.4234733581543,-51.386085510253906
these patients aren't profited by david.,-75.01791381835938,-77.82894134521484,-75.9456787109375,-65.86327362060547,-67.45760345458984,-69.05504608154297,-86.5552978515625,-84.40594482421875,-84.49293518066406,-67.72206115722656,-71.51908111572266,-70.58638763427734,-81.24085998535156,-83.18818664550781,-78.1980209350586,-47.959529876708984,-42.92484664916992,-51.47060775756836
these cashiers aren't disgusted by melissa's grandsons.,-100.53321075439453,-98.11601257324219,-89.49220275878906,-73.64051055908203,-74.66397857666016,-78.14081573486328,-102.85668182373047,-108.6866455078125,-99.90619659423828,-73.9599838256836,-74.19471740722656,-77.83586120605469,-104.48095703125,-107.60385131835938,-107.15919494628906,-94.14839172363281,-84.8386001586914,-89.4497299194336
these cashiers aren't coped by melissa's grandsons.,-106.28727722167969,-102.62777709960938,-88.7840805053711,-81.57758331298828,-89.8167953491211,-93.07981872558594,-119.75212860107422,-104.99739074707031,-103.69111633300781,-82.1507568359375,-90.0739517211914,-95.47377014160156,-97.20459747314453,-100.70436096191406,-92.4278564453125,-95.5357437133789,-82.67499542236328,-89.14094543457031
becky is hugged by claire.,-60.93231964111328,-57.13875198364258,-51.31474304199219,-55.102134704589844,-53.867088317871094,-54.727256774902344,-61.3205451965332,-67.10731506347656,-59.46907043457031,-57.49242401123047,-51.53431701660156,-58.728782653808594,-60.56850814819336,-61.19448471069336,-62.253318786621094,-65.00204467773438,-59.48650360107422,-61.71061706542969
becky is grinned by claire.,-65.22286987304688,-55.035118103027344,-52.12748336791992,-47.72395324707031,-54.187835693359375,-51.196128845214844,-67.25254821777344,-67.76901245117188,-55.17097854614258,-48.804664611816406,-52.724761962890625,-59.59393310546875,-66.6117935180664,-70.15003967285156,-68.01365661621094,-62.615333557128906,-64.41864013671875,-60.097686767578125
jeffrey's ex-husbands were stunned by a doctor.,-106.089111328125,-117.28960418701172,-118.06146240234375,-87.54559326171875,-96.71094512939453,-87.91450500488281,-121.29997253417969,-136.19517517089844,-155.6724090576172,-88.96002960205078,-95.80331420898438,-94.68772888183594,-138.1685028076172,-135.83493041992188,-135.01719665527344,-101.23297119140625,-96.62622833251953,-102.62738800048828
jeffrey's ex-husbands were trained by a doctor.,-104.95091247558594,-105.50528717041016,-106.78754425048828,-89.25733947753906,-94.71487426757812,-85.7987060546875,-118.12039184570312,-115.58493041992188,-136.00308227539062,-95.31497192382812,-94.46919250488281,-93.95912170410156,-127.77256774902344,-124.61833190917969,-121.60684967041016,-93.32060241699219,-92.0016098022461,-96.78832244873047
tammy is talked about by dennis.,-62.461326599121094,-68.39599609375,-67.0699234008789,-49.002113342285156,-47.54689025878906,-48.73116683959961,-70.61119079589844,-81.56651306152344,-74.00131225585938,-49.08673095703125,-48.09861755371094,-52.2667236328125,-82.21537780761719,-74.46537780761719,-79.99676513671875,-60.74201965332031,-62.09024429321289,-58.263187408447266
tammy is wept by dennis.,-62.762020111083984,-66.83704376220703,-62.5643310546875,-47.98724365234375,-51.68543243408203,-49.35093307495117,-66.68799591064453,-70.45223236083984,-73.7475814819336,-53.622867584228516,-49.130069732666016,-52.7459602355957,-88.05850982666016,-75.90904998779297,-81.08124542236328,-64.67369079589844,-64.63941192626953,-66.37178802490234
these fathers of linda aren't escaped from by laurie.,-100.92831420898438,-111.82748413085938,-102.081787109375,-77.12024688720703,-83.57913970947266,-83.16134643554688,-111.89239501953125,-120.30459594726562,-114.8939437866211,-80.7584228515625,-87.5168228149414,-85.49253845214844,-92.02079010009766,-94.85971069335938,-92.19744873046875,-83.49657440185547,-85.54884338378906,-82.21574401855469
these fathers of linda aren't conferred by laurie.,-93.14775848388672,-100.3758544921875,-99.45841979980469,-68.27436828613281,-68.3776626586914,-63.4982795715332,-103.6810302734375,-110.31988525390625,-114.98817443847656,-71.36308288574219,-71.059326171875,-67.57867431640625,-95.51193237304688,-94.36981201171875,-93.84683227539062,-78.74452209472656,-78.55513763427734,-75.88717651367188
an eggplant isn't seen by those men.,-70.00578308105469,-71.0875244140625,-74.66314697265625,-64.86141967773438,-69.13640594482422,-65.58647918701172,-85.20173645019531,-80.78667449951172,-85.6249008178711,-67.19727325439453,-69.8288345336914,-67.3957290649414,-72.44839477539062,-72.62103271484375,-72.18058013916016,-52.238616943359375,-56.82643127441406,-57.500885009765625
an eggplant isn't rotted by those men.,-77.0790023803711,-81.42607116699219,-81.93156433105469,-75.4193115234375,-78.62503051757812,-77.61869049072266,-88.8321762084961,-95.53343200683594,-92.37677001953125,-79.06301879882812,-79.51235961914062,-79.38043975830078,-79.28544616699219,-73.62806701660156,-73.1531753540039,-64.03584289550781,-62.256988525390625,-68.95625305175781
wayne isn't criticized by aaron.,-84.56031036376953,-88.18074035644531,-88.09109497070312,-45.12752914428711,-47.451377868652344,-42.59397888183594,-98.09300231933594,-101.7498550415039,-94.97200775146484,-45.01498031616211,-49.22158432006836,-42.559112548828125,-85.33057403564453,-84.88109588623047,-87.43614959716797,-51.887062072753906,-45.63902282714844,-51.94385528564453
wayne isn't talked by aaron.,-79.26072692871094,-81.81950378417969,-79.52958679199219,-46.13783264160156,-47.14917755126953,-43.49028778076172,-89.60932922363281,-90.66209411621094,-85.00308990478516,-46.75261688232422,-50.56684494018555,-43.30470275878906,-79.31706237792969,-75.74349975585938,-78.15020751953125,-51.012752532958984,-48.86512756347656,-52.57875061035156
keith isn't embarrassed by paula.,-72.7203369140625,-73.00785827636719,-76.42340087890625,-33.765541076660156,-40.338993072509766,-33.55965042114258,-66.97601318359375,-81.41889953613281,-77.69462585449219,-33.286067962646484,-41.0570182800293,-35.891597747802734,-100.51048278808594,-96.08563232421875,-103.75686645507812,-61.14420700073242,-68.2549057006836,-70.54655456542969
keith isn't shouted by paula.,-63.37910461425781,-65.95285034179688,-73.98580932617188,-58.9202880859375,-58.146846771240234,-55.573341369628906,-62.57878875732422,-69.42906188964844,-80.46443176269531,-63.74089050292969,-60.53260040283203,-54.3148193359375,-71.630615234375,-69.7167739868164,-74.5326919555664,-57.98221969604492,-64.7763900756836,-60.69272232055664
the patients aren't loved by theodore.,-94.17730712890625,-97.27435302734375,-96.27577209472656,-64.05499267578125,-61.76477813720703,-61.82445526123047,-110.41595458984375,-108.63809204101562,-107.12286376953125,-59.80414581298828,-63.000213623046875,-61.33736038208008,-85.90254211425781,-85.41363525390625,-90.34528350830078,-51.19011688232422,-48.35348129272461,-52.48358917236328
