sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
edward hidden the cats.,-54.691741943359375,-54.65281677246094,-55.67771911621094,-41.744598388671875,-44.52207946777344,-39.5487060546875,-61.787200927734375,-63.08536148071289,-60.22417449951172,-42.72311782836914,-46.956661224365234,-41.81834030151367,-78.1502914428711,-65.4228744506836,-61.586483001708984,-56.002098083496094,-51.27314376831055,-48.31057357788086
erin went to some schools.,-62.28961181640625,-65.35982513427734,-58.9115104675293,-48.77397155761719,-49.88518524169922,-47.45742416381836,-70.10294342041016,-68.94869232177734,-68.00037384033203,-49.412837982177734,-50.72831726074219,-46.24503707885742,-66.61212158203125,-60.60272979736328,-59.19375228881836,-55.025718688964844,-48.48422622680664,-51.55093002319336
erin gone to some schools.,-65.56716918945312,-68.33748626708984,-63.6203498840332,-55.05317687988281,-56.246463775634766,-51.87799072265625,-71.74866485595703,-71.33860778808594,-73.99864959716797,-57.164947509765625,-55.04401397705078,-51.21778106689453,-73.5459976196289,-67.48640441894531,-68.39730834960938,-59.38562774658203,-57.05329132080078,-59.72801208496094
joel came here.,-48.73048400878906,-48.37407302856445,-45.40986633300781,-42.96813201904297,-43.98851776123047,-44.098052978515625,-52.95654296875,-56.95294952392578,-48.33080291748047,-45.1760368347168,-44.36286926269531,-46.243247985839844,-54.23129653930664,-44.2646484375,-49.30215835571289,-45.583282470703125,-47.2850341796875,-43.82322692871094
joel come here.,-45.609527587890625,-48.39715576171875,-44.68965530395508,-45.465492248535156,-45.05060577392578,-43.76903533935547,-51.5119743347168,-53.81669616699219,-48.416297912597656,-48.373924255371094,-44.38634490966797,-45.991554260253906,-49.700714111328125,-46.176963806152344,-51.238189697265625,-46.34111785888672,-43.87647247314453,-48.58684539794922
paula broke some plates.,-60.227413177490234,-59.70462417602539,-56.755218505859375,-58.57795715332031,-57.794212341308594,-58.97138977050781,-67.59941864013672,-64.12263488769531,-64.64110565185547,-59.45995330810547,-57.252044677734375,-61.75496292114258,-63.439659118652344,-64.72328186035156,-63.10871124267578,-68.73108673095703,-73.70194244384766,-67.66523742675781
paula broken some plates.,-65.99854278564453,-64.11761474609375,-59.320152282714844,-59.479095458984375,-61.97853088378906,-58.484336853027344,-73.00121307373047,-70.8957290649414,-67.41314697265625,-60.2151985168457,-63.08007049560547,-59.67631530761719,-69.00736999511719,-70.93403625488281,-68.68681335449219,-67.6736831665039,-68.59996032714844,-64.32804870605469
raymond woke up.,-51.67682647705078,-55.396728515625,-49.664615631103516,-39.034549713134766,-36.80792999267578,-33.656822204589844,-55.31205749511719,-58.83052062988281,-50.935829162597656,-39.81980895996094,-39.252140045166016,-36.47908020019531,-54.29433059692383,-53.210777282714844,-53.14684295654297,-42.670475006103516,-40.941864013671875,-47.85523986816406
raymond woken up.,-57.77644348144531,-57.679534912109375,-54.37763977050781,-35.83220672607422,-43.994083404541016,-36.96016311645508,-63.10725784301758,-61.36992645263672,-56.945579528808594,-37.26567459106445,-47.37269592285156,-37.62053680419922,-59.85995864868164,-61.740413665771484,-71.21746063232422,-45.416473388671875,-45.4976692199707,-50.589263916015625
randolf drove to a mall.,-81.1990966796875,-79.66492462158203,-68.67509460449219,-49.242374420166016,-46.0048713684082,-43.10124206542969,-91.74324035644531,-83.44583129882812,-86.00922393798828,-55.230690002441406,-47.99254608154297,-40.881874084472656,-75.30176544189453,-68.72273254394531,-70.03410339355469,-57.510101318359375,-56.659751892089844,-59.97872543334961
randolf driven to a mall.,-93.1012954711914,-90.8868408203125,-81.70234680175781,-50.513427734375,-49.61703872680664,-50.225433349609375,-105.84992980957031,-97.31554412841797,-94.230224609375,-55.759735107421875,-51.83388900756836,-50.46479797363281,-89.35578918457031,-79.67964935302734,-76.48035430908203,-62.560359954833984,-62.46467208862305,-62.68003845214844
laura broke this cart.,-51.404380798339844,-51.59312438964844,-49.0634880065918,-51.59275436401367,-52.68708038330078,-50.92782211303711,-62.1146240234375,-56.346866607666016,-55.90243911743164,-54.05010986328125,-53.932823181152344,-51.240257263183594,-58.01283645629883,-55.03642654418945,-56.65449523925781,-68.18479919433594,-68.48552703857422,-61.5726318359375
laura broken this cart.,-54.46780014038086,-56.575958251953125,-56.795021057128906,-55.14802932739258,-57.632205963134766,-53.56144714355469,-67.67921447753906,-63.77354431152344,-63.004791259765625,-56.15312957763672,-58.04369354248047,-54.80659866333008,-62.667545318603516,-61.98370361328125,-64.57974243164062,-68.62493896484375,-69.31039428710938,-64.21401977539062
victoria wore that hat.,-50.90875244140625,-49.20880889892578,-50.14752960205078,-31.00354766845703,-33.42407989501953,-39.33992385864258,-53.495941162109375,-51.24399948120117,-55.607906341552734,-32.3242301940918,-37.784934997558594,-43.526878356933594,-65.92350006103516,-64.21696472167969,-67.58775329589844,-63.80842971801758,-65.41307067871094,-65.55997467041016
victoria worn that hat.,-60.39115524291992,-54.44683074951172,-55.17731857299805,-38.66114807128906,-35.409671783447266,-41.82940673828125,-66.0146484375,-54.5516242980957,-60.44111633300781,-41.335731506347656,-35.916954040527344,-44.710086822509766,-83.74531555175781,-72.90261840820312,-76.78292846679688,-62.91725540161133,-67.63424682617188,-65.75071716308594
carrie took most bikes.,-61.79911804199219,-66.65613555908203,-64.11271667480469,-39.87250518798828,-48.48067092895508,-45.7537727355957,-76.69332122802734,-73.24512481689453,-80.14468383789062,-42.60285949707031,-47.716251373291016,-47.877845764160156,-78.92628479003906,-69.36215209960938,-73.40279388427734,-63.077850341796875,-60.12910461425781,-58.940528869628906
carrie taken most bikes.,-65.07362365722656,-72.29548645019531,-68.7045669555664,-47.56834411621094,-53.21424102783203,-51.3015022277832,-77.00140380859375,-77.1929931640625,-78.2813720703125,-51.058982849121094,-53.334129333496094,-52.969791412353516,-79.68603515625,-77.51608276367188,-79.15312194824219,-70.94996643066406,-64.82894897460938,-70.5373306274414
nancy sang.,-40.23598861694336,-40.699607849121094,-39.775787353515625,-27.043567657470703,-33.69578552246094,-29.896406173706055,-47.84552764892578,-45.770294189453125,-45.137794494628906,-26.678813934326172,-32.67852020263672,-31.531978607177734,-46.91657257080078,-40.35155487060547,-39.883506774902344,-37.89896011352539,-43.28220748901367,-40.4891357421875
nancy sung.,-48.07716369628906,-44.73900604248047,-50.3784065246582,-29.386119842529297,-32.51081466674805,-32.94706726074219,-54.021060943603516,-51.926979064941406,-54.340538024902344,-32.02288055419922,-36.299217224121094,-34.97166442871094,-50.62189865112305,-46.06829071044922,-46.706993103027344,-36.82267761230469,-42.031822204589844,-36.64427947998047
the guy sang.,-41.477561950683594,-41.930946350097656,-44.45085906982422,-29.645875930786133,-35.27214050292969,-37.05531311035156,-44.38605499267578,-47.975982666015625,-49.320777893066406,-31.000873565673828,-37.73225784301758,-38.85900115966797,-50.72578430175781,-47.557098388671875,-42.97801971435547,-38.31095504760742,-42.75056076049805,-41.65846633911133
the guy sung.,-46.603736877441406,-44.900962829589844,-50.659549713134766,-34.14144515991211,-35.20491027832031,-41.211795806884766,-51.35765838623047,-47.13387680053711,-54.22199249267578,-39.618465423583984,-39.70349884033203,-42.969722747802734,-51.65642547607422,-50.69547653198242,-47.79957580566406,-40.28203582763672,-43.29257583618164,-39.48848342895508
the women broke a lot of convertibles.,-60.72013473510742,-60.948753356933594,-62.92034912109375,-56.42245101928711,-48.64404296875,-57.05195999145508,-73.62786865234375,-74.6866683959961,-71.8507080078125,-56.848167419433594,-52.62849807739258,-54.50914764404297,-78.9737319946289,-74.7831802368164,-74.53327178955078,-68.5864486694336,-58.42573928833008,-67.10671997070312
the women broken a lot of convertibles.,-65.73689270019531,-65.71990203857422,-67.72030639648438,-57.631202697753906,-52.954402923583984,-60.45315933227539,-76.9513931274414,-77.76911163330078,-80.81108093261719,-56.53479766845703,-57.738529205322266,-59.16957092285156,-82.57623291015625,-79.376953125,-78.4871826171875,-68.97581481933594,-60.002532958984375,-70.23587799072266
lucille went to some cafe.,-53.99923324584961,-55.31456756591797,-55.37005615234375,-52.24341583251953,-47.818504333496094,-55.36796951293945,-71.13707733154297,-65.53140258789062,-62.661033630371094,-54.371856689453125,-48.327510833740234,-56.524696350097656,-53.61760330200195,-50.58283233642578,-47.006690979003906,-59.34539794921875,-58.36789321899414,-63.99258804321289
lucille gone to some cafe.,-64.05000305175781,-60.814537048339844,-64.07063293457031,-59.08075714111328,-50.13542175292969,-58.834529876708984,-79.22329711914062,-75.37334442138672,-69.70684814453125,-60.90483856201172,-49.1742057800293,-56.93761444091797,-60.439308166503906,-58.832828521728516,-57.87937545776367,-69.9102783203125,-65.1137466430664,-66.46144104003906
sandra knew becca.,-48.249305725097656,-49.912811279296875,-47.692203521728516,-43.810157775878906,-44.67510986328125,-45.186744689941406,-57.236053466796875,-51.076908111572266,-51.64909362792969,-46.027503967285156,-48.30432891845703,-47.08892822265625,-55.663169860839844,-49.12626266479492,-51.161014556884766,-56.343990325927734,-56.09925079345703,-57.22736740112305
sandra known becca.,-47.48186492919922,-51.64842987060547,-54.408294677734375,-36.54671859741211,-40.03101348876953,-41.21403121948242,-56.78252029418945,-56.78536605834961,-58.10585021972656,-36.32090759277344,-40.76625061035156,-42.91926193237305,-54.767581939697266,-49.664093017578125,-53.84917449951172,-49.95789337158203,-47.589630126953125,-56.16189956665039
susan knew florence.,-55.394386291503906,-54.16559600830078,-53.372459411621094,-28.102930068969727,-27.799558639526367,-34.52256393432617,-62.32070541381836,-50.42081069946289,-51.6806640625,-28.862478256225586,-31.333995819091797,-32.538055419921875,-68.69779205322266,-68.66046905517578,-68.58448791503906,-57.165870666503906,-56.880821228027344,-55.54787063598633
susan known florence.,-52.6478271484375,-55.785606384277344,-57.74949264526367,-24.760982513427734,-25.425546646118164,-31.120807647705078,-65.29165649414062,-53.28409957885742,-59.40608596801758,-24.932693481445312,-24.454364776611328,-29.27952003479004,-75.83968353271484,-70.87896728515625,-71.76322174072266,-53.24986267089844,-51.4226188659668,-54.61020278930664
many girls took that banana.,-53.057003021240234,-51.160892486572266,-52.21406936645508,-49.611968994140625,-49.57994842529297,-47.959625244140625,-55.885921478271484,-51.185848236083984,-57.083866119384766,-52.04370880126953,-53.43327331542969,-48.0220832824707,-62.807456970214844,-65.62510681152344,-61.13255310058594,-59.34835433959961,-55.6066780090332,-63.266807556152344
many girls taken that banana.,-57.326194763183594,-57.13458251953125,-54.7980842590332,-55.75751495361328,-52.48760986328125,-50.31745529174805,-58.351078033447266,-57.054847717285156,-62.093284606933594,-59.48038864135742,-55.24495315551758,-52.43092346191406,-60.567108154296875,-61.91068649291992,-61.95928192138672,-62.95010757446289,-60.81307601928711,-69.42802429199219
melissa ate.,-34.654090881347656,-38.01691436767578,-37.02224349975586,-29.76073455810547,-26.817035675048828,-40.23695373535156,-38.88458251953125,-41.18184280395508,-40.51210403442383,-31.354717254638672,-26.863014221191406,-43.42778015136719,-46.95302963256836,-47.508827209472656,-45.23435592651367,-41.148773193359375,-40.824127197265625,-46.9299430847168
melissa eaten.,-41.792396545410156,-42.562782287597656,-42.781986236572266,-32.736907958984375,-36.656272888183594,-39.085121154785156,-46.90863800048828,-45.501792907714844,-48.304786682128906,-33.60787582397461,-35.679134368896484,-41.571311950683594,-47.395626068115234,-44.51171875,-48.80421447753906,-44.12152099609375,-47.28662872314453,-55.77775573730469
andrew wrote.,-34.16917037963867,-33.64936828613281,-33.17314147949219,-22.81514549255371,-30.158409118652344,-27.655235290527344,-35.44028854370117,-39.4737548828125,-37.54981994628906,-25.945716857910156,-29.635995864868164,-27.69089698791504,-49.90396499633789,-46.645423889160156,-43.16904830932617,-37.66862869262695,-37.22134780883789,-35.01285934448242
andrew written.,-37.30599594116211,-38.99311065673828,-42.1650390625,-29.621007919311523,-32.53119659423828,-33.0513916015625,-39.24394226074219,-48.6358642578125,-44.891883850097656,-32.15736389160156,-31.85664939880371,-32.940181732177734,-43.99989700317383,-40.5252571105957,-43.42271423339844,-39.42461013793945,-39.16450500488281,-37.90483093261719
kendra knew florence.,-64.41136169433594,-63.7193603515625,-68.41612243652344,-36.88578796386719,-36.161067962646484,-40.186065673828125,-74.5559310913086,-71.1429443359375,-72.21641540527344,-37.103919982910156,-37.83772277832031,-39.000030517578125,-85.1103744506836,-90.44121551513672,-89.99341583251953,-60.38733673095703,-59.31718063354492,-56.133644104003906
kendra known florence.,-64.74116516113281,-67.93299102783203,-70.06102752685547,-36.400718688964844,-29.04759979248047,-33.062225341796875,-75.83039855957031,-76.77530670166016,-74.85513305664062,-36.86634826660156,-28.22283935546875,-28.56296730041504,-91.29545593261719,-89.17779541015625,-92.25350952148438,-59.29146194458008,-55.64302062988281,-58.22593307495117
guests woke up.,-42.61044692993164,-50.04127502441406,-43.29183578491211,-38.884891510009766,-39.12612533569336,-35.77846908569336,-39.143272399902344,-44.20378875732422,-45.11126708984375,-38.21742248535156,-41.05635070800781,-37.5599365234375,-53.90546417236328,-53.042564392089844,-47.6757926940918,-43.70696258544922,-38.82425308227539,-50.068138122558594
guests woken up.,-50.80691909790039,-53.10360336303711,-45.90730667114258,-40.6054573059082,-46.52668762207031,-35.818702697753906,-59.487220764160156,-53.061180114746094,-48.363441467285156,-38.769046783447266,-48.20841979980469,-38.73719024658203,-59.48204803466797,-54.54420471191406,-57.45794677734375,-46.93722915649414,-44.51044845581055,-54.32591247558594
suzanne sang.,-41.93340301513672,-49.20380783081055,-41.45992660522461,-18.543678283691406,-24.602920532226562,-25.850252151489258,-41.877838134765625,-51.2094841003418,-40.129425048828125,-17.475502014160156,-23.66962432861328,-25.04147720336914,-59.34488296508789,-58.383934020996094,-51.296287536621094,-47.26498031616211,-52.3109245300293,-54.48149490356445
suzanne sung.,-46.93285369873047,-54.266693115234375,-49.34700012207031,-23.064664840698242,-26.78990936279297,-30.418560028076172,-48.21089172363281,-55.539093017578125,-52.114933013916016,-24.509723663330078,-27.371601104736328,-29.74245834350586,-64.79595947265625,-58.90220642089844,-52.995819091796875,-48.39247131347656,-52.10734176635742,-53.39115524291992
catherine knew amanda.,-43.20296859741211,-48.02989959716797,-45.470069885253906,-33.48936462402344,-34.633567810058594,-29.6013126373291,-48.49272155761719,-51.50457000732422,-52.06201171875,-33.992919921875,-37.13107681274414,-32.30070877075195,-51.20133972167969,-49.93376541137695,-48.25764465332031,-49.212669372558594,-50.253135681152344,-48.2123908996582
catherine known amanda.,-42.813865661621094,-45.0094108581543,-46.222896575927734,-41.53870391845703,-36.03807830810547,-33.5291862487793,-48.898921966552734,-49.62870788574219,-51.31199645996094,-42.11315155029297,-38.06595993041992,-37.027713775634766,-54.25517272949219,-49.84392547607422,-52.40562438964844,-53.93465805053711,-51.6925048828125,-53.169864654541016
frank hid away.,-39.48917770385742,-45.52379608154297,-44.20367431640625,-39.62025833129883,-47.108055114746094,-40.409339904785156,-43.975860595703125,-55.70515441894531,-51.08277130126953,-41.498619079589844,-48.74868392944336,-41.37324905395508,-41.66682815551758,-42.25224304199219,-44.897274017333984,-54.38336181640625,-47.192100524902344,-46.59042739868164
frank hidden away.,-45.049652099609375,-48.43477249145508,-45.995323181152344,-42.17120361328125,-44.82788848876953,-40.568477630615234,-52.22956085205078,-60.18231964111328,-54.65489959716797,-42.40485763549805,-50.44424057006836,-42.23692321777344,-41.33033752441406,-45.56865310668945,-48.95351028442383,-53.90278625488281,-44.969207763671875,-45.04307556152344
libraries forgot douglas.,-59.335914611816406,-58.00958251953125,-59.22815704345703,-27.994464874267578,-32.398399353027344,-29.54477310180664,-69.87263488769531,-61.9563102722168,-64.73233032226562,-27.19387435913086,-31.820571899414062,-28.839599609375,-75.27027893066406,-67.48866271972656,-62.42543411254883,-64.97003936767578,-66.72601318359375,-69.19393920898438
libraries forgotten douglas.,-64.78913116455078,-62.58100509643555,-64.42610931396484,-21.174171447753906,-23.641094207763672,-20.772327423095703,-74.09602355957031,-72.10992431640625,-71.81048583984375,-19.674652099609375,-22.77665901184082,-19.064382553100586,-79.50019836425781,-76.17550659179688,-65.73648834228516,-67.99270629882812,-71.36318969726562,-73.73348999023438
every waiter hid julia.,-66.91963958740234,-68.49755859375,-66.35380554199219,-57.87786102294922,-63.33029556274414,-57.955589294433594,-70.76017761230469,-80.71851348876953,-75.70733642578125,-59.89789962768555,-62.27892303466797,-63.372962951660156,-71.41978454589844,-71.08773803710938,-78.29544067382812,-71.57950592041016,-69.45719909667969,-68.14942169189453
every waiter hidden julia.,-66.0389175415039,-66.6537094116211,-62.532981872558594,-57.539794921875,-57.6083984375,-58.402896881103516,-65.62726593017578,-73.57412719726562,-66.95794677734375,-58.888092041015625,-56.02884292602539,-63.39461898803711,-74.8181381225586,-71.17871856689453,-77.86259460449219,-67.57286834716797,-66.39330291748047,-67.12570190429688
this person spoke up.,-51.26703643798828,-50.85420608520508,-52.148155212402344,-37.91706085205078,-43.18531799316406,-42.842567443847656,-56.36241912841797,-54.7242317199707,-59.82447814941406,-37.59849548339844,-44.0404052734375,-41.2181282043457,-54.80472183227539,-54.37904357910156,-54.40305709838867,-33.64840316772461,-34.92454528808594,-35.70286178588867
this person spoken up.,-53.594966888427734,-58.403038024902344,-56.79439163208008,-46.3320198059082,-49.9071044921875,-45.3070068359375,-62.51506423950195,-57.513397216796875,-64.34001159667969,-45.743370056152344,-49.963134765625,-44.902408599853516,-56.722232818603516,-52.70569610595703,-53.99968719482422,-45.554595947265625,-41.95486068725586,-45.94681167602539
caroline hid.,-44.28253173828125,-48.78334045410156,-45.71308898925781,-29.417261123657227,-36.758480072021484,-31.397449493408203,-45.56593322753906,-50.50550842285156,-48.60334014892578,-27.280731201171875,-34.893707275390625,-32.82078170776367,-56.054500579833984,-48.694557189941406,-50.847801208496094,-42.74908447265625,-44.58081817626953,-43.27919387817383
caroline hidden.,-44.6045036315918,-46.741539001464844,-43.328636169433594,-31.948274612426758,-37.91203308105469,-34.602474212646484,-43.42446517944336,-48.35897445678711,-46.17558288574219,-31.39066505432129,-38.318058013916016,-37.666908264160156,-48.947044372558594,-54.63053894042969,-56.1074333190918,-45.90751647949219,-49.0079460144043,-49.85380172729492
that coat shrank.,-50.108978271484375,-49.18947219848633,-51.586822509765625,-37.34337615966797,-35.23194122314453,-33.64390563964844,-52.88499450683594,-54.69989776611328,-53.98514175415039,-34.72575378417969,-32.172935485839844,-33.74036407470703,-59.62763214111328,-60.40160369873047,-58.37040710449219,-53.69327163696289,-54.872901916503906,-50.54924774169922
that coat shrunk.,-47.40431594848633,-45.3743896484375,-47.3786506652832,-44.51996994018555,-35.98291015625,-42.66409683227539,-52.27912902832031,-49.70787048339844,-46.653663635253906,-45.38055419921875,-33.022071838378906,-43.54727554321289,-61.17840576171875,-57.97827911376953,-55.5260009765625,-57.5893669128418,-55.29566955566406,-55.98790740966797
james ate.,-32.36524200439453,-32.140769958496094,-32.086402893066406,-34.11349105834961,-22.862247467041016,-33.41801452636719,-33.60141372680664,-33.10209274291992,-33.876060485839844,-33.12062454223633,-26.1159725189209,-36.39109802246094,-47.3923454284668,-39.567447662353516,-39.4703369140625,-30.277616500854492,-28.98212432861328,-29.850677490234375
james eaten.,-38.587188720703125,-37.00007247924805,-38.415626525878906,-29.917924880981445,-38.2233772277832,-29.516237258911133,-41.291343688964844,-38.875362396240234,-45.581321716308594,-31.212007522583008,-39.864280700683594,-30.957149505615234,-49.707706451416016,-43.92325973510742,-46.3297119140625,-32.589935302734375,-33.95581817626953,-36.024383544921875
michael drove to all hospitals.,-55.719913482666016,-58.30405807495117,-63.984840393066406,-28.159751892089844,-29.172609329223633,-29.178714752197266,-63.95090866088867,-63.779876708984375,-73.245849609375,-25.09311294555664,-27.951904296875,-26.47350311279297,-71.10220336914062,-74.55131530761719,-73.69117736816406,-63.22063064575195,-59.589088439941406,-62.68666458129883
michael driven to all hospitals.,-62.45626449584961,-66.2520980834961,-76.98529815673828,-35.23108673095703,-34.61887741088867,-33.74219512939453,-66.9012451171875,-64.7176742553711,-80.81987762451172,-35.55133819580078,-33.92537307739258,-31.449268341064453,-75.05332946777344,-78.74591064453125,-84.62705993652344,-68.4139404296875,-63.581153869628906,-67.21128845214844
todd took every car.,-56.32439422607422,-53.742000579833984,-50.81829833984375,-55.382808685302734,-45.10300064086914,-47.186912536621094,-63.5384407043457,-66.63429260253906,-56.91976547241211,-55.186092376708984,-49.997520446777344,-47.36333465576172,-68.38397979736328,-58.95463180541992,-63.46299743652344,-60.42561340332031,-52.48015594482422,-54.76510238647461
todd taken every car.,-56.93443298339844,-55.042354583740234,-53.29499816894531,-51.28597640991211,-49.06697082519531,-51.933876037597656,-64.99459838867188,-66.07247161865234,-56.23072052001953,-51.48400115966797,-53.77708435058594,-53.964073181152344,-69.13900756835938,-57.27952194213867,-59.35681915283203,-66.00251770019531,-60.61210250854492,-56.75588607788086
most ladies hid away.,-49.75063705444336,-52.44292449951172,-55.07476806640625,-48.56682205200195,-50.08940124511719,-49.32801818847656,-55.51433563232422,-63.72410202026367,-64.82456970214844,-50.95384979248047,-48.98178482055664,-49.679443359375,-40.54721450805664,-48.63324737548828,-54.49936294555664,-59.78647994995117,-52.24739074707031,-53.06989669799805
most ladies hidden away.,-56.24687957763672,-53.49961853027344,-59.06499099731445,-51.28126525878906,-51.076446533203125,-48.45452880859375,-68.53106689453125,-63.71788787841797,-69.22538757324219,-50.750885009765625,-52.20102310180664,-49.85307312011719,-47.71416473388672,-54.12832260131836,-60.759952545166016,-55.87653350830078,-48.10350036621094,-50.238277435302734
aaron broke the unicycle.,-53.24195098876953,-54.33210754394531,-49.79230880737305,-53.805076599121094,-47.35728454589844,-46.23368835449219,-57.65731430053711,-60.0758171081543,-53.561805725097656,-53.77214050292969,-51.34160232543945,-47.27883529663086,-67.84284210205078,-61.412391662597656,-64.70130920410156,-76.99365234375,-69.56031799316406,-71.42571258544922
aaron broken the unicycle.,-55.00658416748047,-56.49345397949219,-55.28532409667969,-52.509986877441406,-52.290103912353516,-49.4251823425293,-62.67021179199219,-62.47026824951172,-58.7828254699707,-52.13136291503906,-57.09697723388672,-53.739498138427734,-70.13027954101562,-69.56217956542969,-73.02879333496094,-75.55809020996094,-69.29476165771484,-70.86467742919922
stacey took chicken.,-52.299930572509766,-44.77961730957031,-48.11048889160156,-50.91716766357422,-41.565643310546875,-44.565582275390625,-58.02699279785156,-52.11329650878906,-52.58305358886719,-54.85089111328125,-41.84433364868164,-47.842430114746094,-60.29224395751953,-67.78646087646484,-66.384033203125,-56.52970886230469,-60.66078567504883,-54.465728759765625
stacey taken chicken.,-60.31818389892578,-51.47383117675781,-52.87232971191406,-51.266937255859375,-41.02019119262695,-45.433204650878906,-67.01770782470703,-61.86553192138672,-58.8226203918457,-55.98463821411133,-41.168426513671875,-48.435787200927734,-65.83731842041016,-75.9349136352539,-67.87649536132812,-58.85867691040039,-59.333675384521484,-59.1015625
