sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
janice ever broke the chairs.,-65.4151611328125,-71.92491912841797,-66.28153991699219,-61.80696487426758,-59.3034553527832,-57.64891052246094,-80.13829803466797,-81.1845932006836,-81.25479125976562,-61.777732849121094,-59.50914764404297,-61.3653450012207,-67.17861938476562,-72.42149353027344,-64.57174682617188,-63.422210693359375,-62.20060729980469,-66.72761535644531
andrew had certainly hugged sonia.,-66.45611572265625,-72.38713836669922,-70.92961883544922,-63.77474594116211,-71.348876953125,-60.449737548828125,-73.41850280761719,-92.3543930053711,-81.97573852539062,-64.53968811035156,-74.60491943359375,-64.74722290039062,-89.2119140625,-89.07669067382812,-87.27099609375,-72.54119110107422,-66.56623077392578,-68.8719253540039
andrew had ever hugged sonia.,-65.86788940429688,-67.45188903808594,-73.94298553466797,-65.46112060546875,-69.80595397949219,-59.079200744628906,-72.56825256347656,-84.09963989257812,-84.0963363647461,-66.49723815917969,-73.46966552734375,-60.045257568359375,-82.36894226074219,-80.91474914550781,-81.07440948486328,-68.77314758300781,-61.768592834472656,-67.18461608886719
this pedestrian also expects many screens to chip.,-110.59610748291016,-111.4219970703125,-111.60700225830078,-67.718017578125,-64.96034240722656,-66.58648681640625,-118.46453094482422,-125.54826354980469,-119.84300231933594,-74.7523193359375,-63.20417785644531,-66.61526489257812,-126.27690887451172,-127.48896789550781,-119.4062271118164,-79.3223648071289,-76.54830169677734,-83.0712661743164
this pedestrian ever expects many screens to chip.,-105.89241027832031,-104.019775390625,-108.42124938964844,-76.7818603515625,-71.30785369873047,-71.82794189453125,-119.4386978149414,-114.5374526977539,-115.03385925292969,-85.54230499267578,-68.86248016357422,-73.41995239257812,-123.70110321044922,-122.27159118652344,-114.56295776367188,-85.26387786865234,-78.86311340332031,-88.11576843261719
the people really escape from carlos.,-70.76525115966797,-62.43551254272461,-69.19815063476562,-62.70140075683594,-62.48664855957031,-62.943687438964844,-72.26287841796875,-66.97109985351562,-69.98446655273438,-64.36161041259766,-65.54049682617188,-66.82818603515625,-75.01346588134766,-68.7789535522461,-70.77469635009766,-50.46868896484375,-49.48399353027344,-54.20213317871094
the people ever escape from carlos.,-70.51046752929688,-59.97238540649414,-68.44039916992188,-56.133995056152344,-62.63129425048828,-62.97427749633789,-77.0418472290039,-67.53366088867188,-75.70069885253906,-56.682647705078125,-64.49564361572266,-66.83512115478516,-69.27900695800781,-66.25358581542969,-70.55403137207031,-52.89081573486328,-53.54506301879883,-55.98698043823242
the borgias often write.,-72.19706726074219,-71.17224884033203,-68.62649536132812,-46.16276550292969,-51.30955123901367,-48.466941833496094,-80.56765747070312,-81.53358459472656,-71.86880493164062,-47.84402084350586,-53.54826736450195,-46.67842102050781,-62.656898498535156,-72.0755386352539,-69.65006256103516,-56.25926208496094,-52.8831787109375,-53.335960388183594
the borgias ever write.,-72.35498046875,-72.91690826416016,-71.46704864501953,-51.66708755493164,-53.42225646972656,-53.45067596435547,-83.23739624023438,-82.19292449951172,-77.55863189697266,-51.732791900634766,-56.21903991699219,-51.26228332519531,-73.43525695800781,-73.60847473144531,-73.18661499023438,-57.482322692871094,-54.0799560546875,-60.536109924316406
the lakes would certainly confuse the lutherans.,-93.29734802246094,-88.58964538574219,-94.56887817382812,-78.93933868408203,-70.9229507446289,-72.74906921386719,-105.29389190673828,-96.5159683227539,-104.4010238647461,-78.30259704589844,-73.20069885253906,-73.78893280029297,-96.46781921386719,-94.09458923339844,-99.99950408935547,-73.23369598388672,-68.87728881835938,-77.57748413085938
the lakes would ever confuse the lutherans.,-89.80130004882812,-82.54155731201172,-90.193359375,-74.70513916015625,-67.64129638671875,-69.68150329589844,-106.88682556152344,-92.0698471069336,-105.46160125732422,-72.38042449951172,-67.67393493652344,-70.36453247070312,-93.76956939697266,-90.67203521728516,-94.98257446289062,-72.94808959960938,-64.22654724121094,-72.46028137207031
valerie has certainly vanished.,-71.10801696777344,-84.4815673828125,-76.97980499267578,-41.01194763183594,-44.124061584472656,-52.727928161621094,-83.93572998046875,-82.41007995605469,-89.75167846679688,-41.890296936035156,-42.396240234375,-57.040863037109375,-83.20674133300781,-86.81173706054688,-84.04627990722656,-66.80140686035156,-62.05452346801758,-63.407039642333984
valerie has ever vanished.,-70.46411895751953,-84.4986801147461,-79.39989471435547,-41.583465576171875,-39.20399475097656,-47.8474006652832,-76.37974548339844,-85.85189056396484,-91.47720336914062,-44.293556213378906,-39.68561553955078,-50.778358459472656,-77.99822235107422,-88.46903991699219,-81.2822494506836,-60.43916320800781,-56.89662170410156,-57.22027587890625
some association also urged richard to yell.,-102.93458557128906,-93.81932830810547,-93.12553405761719,-68.87181091308594,-66.88185119628906,-72.63340759277344,-115.70740509033203,-104.80857849121094,-111.73870849609375,-74.332763671875,-68.15757751464844,-74.17212677001953,-104.20755004882812,-97.37370300292969,-97.9169921875,-77.93763732910156,-69.03404235839844,-81.11979675292969
some association ever urged richard to yell.,-100.67242431640625,-94.59466552734375,-97.88850402832031,-72.32451629638672,-73.71662902832031,-76.2372817993164,-116.34660339355469,-106.56045532226562,-114.10595703125,-77.66715240478516,-76.87413787841797,-77.23655700683594,-99.27775573730469,-98.05687713623047,-97.14556121826172,-84.84736633300781,-72.96529388427734,-86.96648406982422
jane did certainly require the senator to heal brad.,-107.9664306640625,-114.40835571289062,-107.76374816894531,-73.96116638183594,-83.719970703125,-79.02298736572266,-114.77631378173828,-129.09912109375,-117.92312622070312,-73.22126770019531,-84.92631530761719,-83.28498840332031,-116.39148712158203,-121.0007095336914,-125.95294952392578,-88.0914306640625,-90.20709228515625,-81.72683715820312
jane did ever require the senator to heal brad.,-107.31846618652344,-114.34136199951172,-108.2184829711914,-80.89283752441406,-85.04386901855469,-80.19971466064453,-115.74820709228516,-132.7824249267578,-118.15101623535156,-82.41129302978516,-88.08745574951172,-82.74471282958984,-109.34251403808594,-116.65945434570312,-117.27003479003906,-87.64130401611328,-89.70159912109375,-82.81307983398438
noah has certainly forfeited.,-86.10953521728516,-94.72038269042969,-86.60200500488281,-35.36773681640625,-43.94245910644531,-39.92119598388672,-101.39579010009766,-98.07868957519531,-97.58003997802734,-35.064109802246094,-43.117740631103516,-41.21479797363281,-78.53291320800781,-82.00382995605469,-79.00045776367188,-73.26592254638672,-57.310672760009766,-61.78989028930664
noah has ever forfeited.,-89.81158447265625,-93.0534439086914,-90.71544647216797,-31.91968536376953,-42.92878723144531,-34.27156448364258,-99.05865478515625,-92.4366683959961,-98.27220153808594,-29.444683074951172,-43.37285614013672,-33.97952651977539,-74.3121337890625,-77.161865234375,-81.12089538574219,-63.56540298461914,-51.5531005859375,-54.91387176513672
these teenagers often eat.,-65.71489715576172,-65.91849517822266,-62.417091369628906,-30.966567993164062,-33.8093147277832,-27.701189041137695,-75.73324584960938,-69.39952850341797,-69.91394805908203,-32.21482849121094,-32.06888961791992,-29.26367950439453,-72.80889892578125,-68.11631774902344,-68.78256225585938,-46.95799255371094,-40.37556457519531,-43.821632385253906
these teenagers ever eat.,-59.95767593383789,-63.061283111572266,-59.880706787109375,-37.5685920715332,-40.61820602416992,-37.17620086669922,-67.07274627685547,-67.39632415771484,-64.74519348144531,-39.82489776611328,-39.97459411621094,-40.15398025512695,-69.758544921875,-62.3847541809082,-65.77049255371094,-59.07300567626953,-51.86997604370117,-55.72373962402344
all horses had really confused most children.,-78.3301773071289,-77.96511840820312,-83.86903381347656,-69.23455047607422,-73.18310546875,-66.947265625,-88.7037353515625,-94.36428833007812,-87.92405700683594,-74.57362365722656,-74.16669464111328,-66.50605773925781,-68.12003326416016,-64.9394760131836,-65.83088684082031,-64.48793029785156,-65.80979919433594,-64.77594757080078
all horses had ever confused most children.,-83.32310485839844,-79.98297119140625,-88.48648834228516,-64.7021484375,-71.22660827636719,-61.74903869628906,-98.14299774169922,-97.04756927490234,-93.3732681274414,-69.68328857421875,-72.39374542236328,-59.98533630371094,-70.28305053710938,-65.8843994140625,-63.58413314819336,-60.970340728759766,-60.975830078125,-57.54594039916992
a spotlight had clearly faded.,-73.97423553466797,-80.04777526855469,-74.6600112915039,-55.07999038696289,-60.41130065917969,-58.162811279296875,-87.53469848632812,-88.62168884277344,-82.93023681640625,-55.514705657958984,-60.25160217285156,-62.38214874267578,-88.31830596923828,-80.40482330322266,-85.35244750976562,-68.7441177368164,-71.08441162109375,-66.27751922607422
a spotlight had ever faded.,-67.81379699707031,-77.23213195800781,-74.89466857910156,-50.58635330200195,-56.23882293701172,-55.11103439331055,-79.49678039550781,-83.4356918334961,-84.0423583984375,-51.33523178100586,-56.74040222167969,-56.48040008544922,-82.78645324707031,-84.2998275756836,-87.46804809570312,-56.9561767578125,-60.33509063720703,-58.230552673339844
most bananas should certainly grow.,-63.07960891723633,-60.48164367675781,-58.94464874267578,-58.90205764770508,-58.80967330932617,-60.172367095947266,-64.78810119628906,-66.66484069824219,-65.91600799560547,-62.4317741394043,-60.44169998168945,-60.72509002685547,-56.60658645629883,-60.092411041259766,-61.329708099365234,-55.23179626464844,-53.28190612792969,-56.681800842285156
most bananas should ever grow.,-61.93938446044922,-61.331634521484375,-55.27354431152344,-53.846900939941406,-56.19821548461914,-56.00290298461914,-67.8763427734375,-73.1319808959961,-65.58049011230469,-54.860294342041016,-57.11028289794922,-56.25640106201172,-58.06904220581055,-55.13649368286133,-58.83466720581055,-50.94548034667969,-49.50469207763672,-53.522987365722656
douglas could clearly conceal many lakes.,-89.0859146118164,-95.10267639160156,-84.572509765625,-53.41324234008789,-48.18305587768555,-46.73910140991211,-104.21315002441406,-103.85514068603516,-96.47270202636719,-52.298336029052734,-46.36212158203125,-46.64128494262695,-98.25604248046875,-92.69567108154297,-102.91108703613281,-80.31544494628906,-85.92909240722656,-76.7791519165039
douglas could ever conceal many lakes.,-82.63398742675781,-86.35726165771484,-73.29569244384766,-54.648033142089844,-48.45274353027344,-51.221031188964844,-92.76522064208984,-100.3779296875,-84.32152557373047,-54.309837341308594,-48.87174606323242,-50.89531326293945,-89.64808654785156,-86.55982208251953,-92.41676330566406,-83.69378662109375,-86.33453369140625,-80.3362808227539
julie has clearly discovered tammy to fall asleep.,-86.57357788085938,-89.43431091308594,-97.94178009033203,-80.5767822265625,-74.67080688476562,-77.99738311767578,-104.69152069091797,-101.95455932617188,-115.35414123535156,-80.10323333740234,-72.78031158447266,-77.36333465576172,-89.23527526855469,-90.81175994873047,-87.92066192626953,-95.58682250976562,-102.1348876953125,-96.16303253173828
julie has ever discovered tammy to fall asleep.,-82.42803192138672,-86.24864196777344,-92.84060668945312,-77.43002319335938,-73.08616638183594,-74.69416809082031,-94.17176818847656,-96.0256118774414,-110.00643157958984,-76.46517944335938,-70.61982727050781,-75.8336181640625,-83.243408203125,-88.1771240234375,-81.6960220336914,-91.01813507080078,-96.94164276123047,-92.05487060546875
some senators clearly read.,-76.47269439697266,-74.00065612792969,-83.47392272949219,-44.63386535644531,-45.65464782714844,-46.02442932128906,-81.34549713134766,-79.67166137695312,-85.88457489013672,-46.15163040161133,-44.92048645019531,-46.276275634765625,-77.50371551513672,-75.05876159667969,-80.86998748779297,-37.37290573120117,-36.71504592895508,-42.52035903930664
some senators ever read.,-67.43465423583984,-63.483280181884766,-71.8017578125,-43.61358642578125,-47.58187484741211,-40.56085205078125,-66.87841033935547,-67.10397338867188,-74.29756164550781,-44.606666564941406,-45.91054916381836,-39.839683532714844,-63.456626892089844,-65.70164489746094,-66.36466217041016,-38.619476318359375,-36.5024299621582,-44.056251525878906
the clintons often testified.,-81.42161560058594,-74.10124206542969,-74.61842346191406,-46.935367584228516,-43.53683853149414,-42.43201446533203,-82.82112121582031,-83.95374298095703,-87.62605285644531,-48.133907318115234,-43.651790618896484,-41.12544250488281,-81.26583099365234,-80.80088806152344,-90.47649383544922,-55.676265716552734,-55.99030303955078,-53.7538948059082
the clintons ever testified.,-83.82565307617188,-78.37075805664062,-76.6578369140625,-41.20151138305664,-47.45170974731445,-43.534488677978516,-88.6990966796875,-85.991455078125,-89.82051086425781,-40.384681701660156,-47.990028381347656,-44.04014205932617,-77.79515075683594,-78.40897369384766,-89.33535766601562,-60.13905334472656,-58.40897750854492,-59.539791107177734
pedestrians really sell every public park.,-90.5264663696289,-85.96708679199219,-78.98654174804688,-72.72582244873047,-70.1349868774414,-74.3725814819336,-98.7877197265625,-101.80471801757812,-87.15559387207031,-70.66593170166016,-72.27860260009766,-74.25955963134766,-101.33427429199219,-92.69666290283203,-92.14993286132812,-81.59993743896484,-77.30052947998047,-75.53667449951172
pedestrians ever sell every public park.,-85.95738220214844,-81.71946716308594,-75.17257690429688,-70.31719970703125,-65.35179138183594,-72.13509368896484,-93.57532501220703,-96.81230926513672,-81.08548736572266,-67.4635238647461,-68.03466033935547,-72.32344055175781,-98.81497192382812,-94.82344055175781,-93.5661849975586,-81.91602325439453,-80.36343383789062,-73.76752471923828
this unicycle also steers.,-62.761146545410156,-65.30177307128906,-70.30236053466797,-54.081565856933594,-45.52501678466797,-50.90236282348633,-67.97079467773438,-75.60413360595703,-80.45887756347656,-54.31402587890625,-46.31303405761719,-50.85289764404297,-77.7607650756836,-66.3293685913086,-75.19818878173828,-67.0027847290039,-65.44139099121094,-66.79804229736328
this unicycle ever steers.,-58.00439453125,-63.391136169433594,-68.0029525756836,-55.704246520996094,-49.26451873779297,-55.09184265136719,-60.18208312988281,-70.34254455566406,-74.73509979248047,-54.06330871582031,-47.83885192871094,-55.054168701171875,-72.77680206298828,-66.32586669921875,-77.206298828125,-73.8707504272461,-72.09024047851562,-73.72915649414062
that broccoli clearly grows.,-59.773799896240234,-61.562469482421875,-67.96743774414062,-45.992576599121094,-53.348876953125,-47.93149948120117,-67.27841186523438,-62.210296630859375,-71.75665283203125,-47.565128326416016,-54.87018966674805,-46.27300262451172,-65.58116149902344,-62.03115463256836,-62.72168731689453,-68.74659729003906,-67.8401870727539,-72.97594451904297
that broccoli ever grows.,-52.71561050415039,-54.43284225463867,-56.942203521728516,-46.552650451660156,-58.73078918457031,-46.32148742675781,-54.57554244995117,-54.32696533203125,-59.195465087890625,-49.68246078491211,-61.1027717590332,-45.56609344482422,-60.032657623291016,-58.889095306396484,-58.577117919921875,-64.31572723388672,-64.99656677246094,-71.4666976928711
heather certainly bothered to wave.,-84.54325103759766,-66.20084381103516,-77.77790069580078,-58.96323013305664,-61.11890411376953,-60.78057098388672,-86.8636474609375,-65.59980010986328,-83.17102813720703,-59.043304443359375,-60.47006607055664,-61.60126495361328,-96.98828125,-88.46025085449219,-91.28317260742188,-71.64777374267578,-77.69135284423828,-75.99592590332031
heather ever bothered to wave.,-80.9714584350586,-68.18682861328125,-77.2974624633789,-57.58729934692383,-58.896453857421875,-57.29155731201172,-83.0971908569336,-73.71814727783203,-80.3537826538086,-60.87049865722656,-59.17796325683594,-57.54300308227539,-91.29412078857422,-87.49015808105469,-83.88939666748047,-72.97224426269531,-76.68828582763672,-78.9322509765625
monet also references robert.,-77.06541442871094,-80.70751190185547,-88.5988540649414,-46.94096374511719,-48.878211975097656,-46.88992691040039,-80.81953430175781,-88.65617370605469,-98.03324127197266,-49.376644134521484,-49.744544982910156,-48.33906173706055,-95.79007720947266,-97.01264953613281,-100.84619140625,-48.643157958984375,-47.581573486328125,-50.31709671020508
monet ever references robert.,-72.13709259033203,-69.96024322509766,-84.97694396972656,-55.70518493652344,-58.473148345947266,-57.362911224365234,-76.69334411621094,-81.12731170654297,-95.09931182861328,-59.235755920410156,-56.08877944946289,-60.335670471191406,-97.47713470458984,-91.43815612792969,-100.19935607910156,-59.80912399291992,-58.57493591308594,-60.63786697387695
russell has clearly talked to bruce.,-69.77571868896484,-67.47126770019531,-80.21308135986328,-51.71814727783203,-56.50996398925781,-50.31930923461914,-76.94351959228516,-75.94242095947266,-92.8454818725586,-53.498558044433594,-60.394554138183594,-51.20002746582031,-83.41307067871094,-83.19535827636719,-80.8014144897461,-52.190067291259766,-54.87968444824219,-55.5991096496582
russell has ever talked to bruce.,-62.37466049194336,-65.25960540771484,-73.62350463867188,-49.94129180908203,-54.729976654052734,-48.0822868347168,-66.63468170166016,-72.3788070678711,-81.40340423583984,-51.245689392089844,-57.93928527832031,-48.42527770996094,-74.66693878173828,-79.45540618896484,-74.47332000732422,-43.14680862426758,-49.27457809448242,-51.00844955444336
christine has clearly turned out to go fishing.,-72.72651672363281,-67.82528686523438,-71.14408111572266,-64.74046325683594,-63.40171813964844,-65.513671875,-85.3807601928711,-78.39996337890625,-73.37382507324219,-65.07725524902344,-63.61538314819336,-64.75233459472656,-74.29743957519531,-76.04460144042969,-75.57009887695312,-53.383575439453125,-54.394386291503906,-52.07289123535156
christine has ever turned out to go fishing.,-65.50250244140625,-65.26273345947266,-67.64910888671875,-66.84568786621094,-61.499698638916016,-62.26776123046875,-75.54957580566406,-73.12267303466797,-72.4381103515625,-67.2293472290039,-61.767578125,-59.56568145751953,-65.32630920410156,-65.36400604248047,-66.56841278076172,-47.82304763793945,-49.186279296875,-48.27448272705078
a guest also astounded a library.,-81.88040161132812,-88.23759460449219,-85.45570373535156,-61.987125396728516,-68.16320037841797,-69.25007629394531,-90.96847534179688,-90.97616577148438,-93.17098236083984,-61.667144775390625,-66.93120574951172,-70.31021118164062,-78.06816864013672,-80.50167846679688,-78.14244079589844,-73.65924072265625,-72.41219329833984,-72.436767578125
