sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
these tomatoes astound that concealed person.,-91.70865631103516,-96.7676773071289,-90.95604705810547,-69.41780853271484,-65.58198547363281,-67.43214416503906,-97.08634948730469,-105.47994232177734,-96.37934875488281,-73.1935043334961,-65.9423828125,-67.41519165039062,-99.1840591430664,-101.8331527709961,-100.38641357421875,-98.06415557861328,-86.05947875976562,-89.5537109375
these tomatoes astound that concealed people.,-83.4583969116211,-90.68142700195312,-83.11763763427734,-67.03533935546875,-65.17910766601562,-65.48712921142578,-88.82026672363281,-98.10167694091797,-86.21632385253906,-68.00226593017578,-64.38154602050781,-63.62042236328125,-96.45711517333984,-101.7564926147461,-97.31700134277344,-97.95956420898438,-81.48258972167969,-85.69880676269531
sally hasn't cleaned these white oxen.,-74.2772216796875,-82.01123809814453,-77.76737213134766,-82.10493469238281,-86.52011108398438,-82.49414825439453,-86.01313018798828,-91.48018646240234,-83.21215057373047,-84.90457153320312,-86.72113037109375,-85.00828552246094,-83.6367416381836,-79.47444152832031,-81.30241394042969,-75.09737396240234,-71.63455963134766,-73.73774719238281
sally hasn't cleaned these white ox.,-68.84258270263672,-75.2788314819336,-70.04505920410156,-82.47465515136719,-90.84595489501953,-77.72550201416016,-74.68917083740234,-84.45852661132812,-74.63394165039062,-86.29706573486328,-91.01274108886719,-81.09974670410156,-77.67286682128906,-73.33210754394531,-74.58314514160156,-78.44422149658203,-67.81382751464844,-74.88858795166016
these doors would astound those happy children.,-86.31520080566406,-95.82221984863281,-95.89532470703125,-75.66558837890625,-72.61544036865234,-76.11024475097656,-90.60740661621094,-107.57551574707031,-105.13145446777344,-79.40975189208984,-70.21713256835938,-76.08970642089844,-90.92623901367188,-94.88440704345703,-96.27738952636719,-80.98440551757812,-75.11900329589844,-80.56033325195312
these doors would astound those happy child.,-92.0643539428711,-97.82940673828125,-99.56562805175781,-75.96858978271484,-74.00328063964844,-76.43446350097656,-95.98387145996094,-106.64714050292969,-107.47663879394531,-78.6960678100586,-72.76870727539062,-75.94979095458984,-103.23989868164062,-104.01039123535156,-103.82978820800781,-77.04471588134766,-76.39140319824219,-81.14604187011719
katherine is biking to these red oases.,-92.04663848876953,-88.0722885131836,-93.78885650634766,-68.94657135009766,-64.6593246459961,-64.06790161132812,-110.23634338378906,-102.35657501220703,-100.68538665771484,-68.52143859863281,-67.8314437866211,-63.59667205810547,-94.21955871582031,-85.59542083740234,-89.44658660888672,-77.15107727050781,-77.58678436279297,-76.77039337158203
katherine is biking to these red oasis.,-91.35523223876953,-92.31758880615234,-91.53755187988281,-73.21257019042969,-73.87957763671875,-65.48368835449219,-102.67080688476562,-103.52229309082031,-98.34752655029297,-72.52798461914062,-77.78697967529297,-64.694580078125,-102.6376953125,-100.21916198730469,-98.26739501953125,-80.13870239257812,-83.71441650390625,-83.51885986328125
katherine hadn't praised this lost man.,-85.49212646484375,-85.76847076416016,-82.89525604248047,-62.26642990112305,-55.692298889160156,-62.19130325317383,-94.6022720336914,-99.99165344238281,-90.71939849853516,-60.28287124633789,-55.706417083740234,-64.52313995361328,-92.130615234375,-89.81877899169922,-96.97464752197266,-64.8951187133789,-71.39214324951172,-68.8548812866211
katherine hadn't praised this lost men.,-84.62775421142578,-89.45999908447266,-85.97608947753906,-67.16959381103516,-62.004783630371094,-64.11669921875,-98.49823760986328,-100.8255386352539,-93.67278289794922,-65.82588195800781,-60.01456832885742,-66.59503173828125,-94.6253890991211,-94.87854766845703,-100.38081359863281,-67.39459228515625,-70.6908950805664,-69.46942138671875
the driver sees that unlucky person.,-64.19982147216797,-74.2736587524414,-75.74596405029297,-60.48616409301758,-51.68878936767578,-58.34396743774414,-66.40235900878906,-78.67857360839844,-78.29222106933594,-55.93675231933594,-52.826568603515625,-59.69623565673828,-73.84902954101562,-73.45909881591797,-71.67012786865234,-63.08700942993164,-66.4640121459961,-68.83911895751953
the driver sees that unlucky people.,-57.0593147277832,-68.9109115600586,-74.34365844726562,-61.73358154296875,-52.433170318603516,-55.4804573059082,-59.68345642089844,-74.23153686523438,-75.72904205322266,-57.826393127441406,-52.03278350830078,-59.01770782470703,-70.0673599243164,-70.04515075683594,-69.19937133789062,-62.4454231262207,-69.72349548339844,-67.8657455444336
edward hadn't described this nice woman.,-76.99671936035156,-81.3200912475586,-81.93073272705078,-68.47272491455078,-67.8742446899414,-73.10273742675781,-88.16474151611328,-91.01741790771484,-89.16918182373047,-69.89219665527344,-70.21308135986328,-75.47977447509766,-97.46137237548828,-86.81538391113281,-91.37364196777344,-66.93621063232422,-65.06902313232422,-71.54846954345703
edward hadn't described this nice women.,-77.5609130859375,-83.03453826904297,-83.97257232666016,-71.27791595458984,-70.86943054199219,-73.15934753417969,-85.91876220703125,-89.80464935302734,-85.2817153930664,-72.75952911376953,-76.07152557373047,-77.1677017211914,-102.99267578125,-89.65016174316406,-93.83030700683594,-71.83235168457031,-66.24284362792969,-74.53812408447266
heidi returns to that big woman.,-71.83132934570312,-70.39718627929688,-69.20561218261719,-67.57245635986328,-63.62651443481445,-61.984947204589844,-77.59943389892578,-77.35870361328125,-74.64679718017578,-70.00043487548828,-63.035213470458984,-65.63571166992188,-72.01749420166016,-64.94584655761719,-63.1330680847168,-53.00691223144531,-59.885009765625,-58.32378387451172
heidi returns to that big women.,-71.10485076904297,-71.03744506835938,-73.98504638671875,-68.92889404296875,-62.852569580078125,-60.470375061035156,-77.4279556274414,-74.76275634765625,-75.23955535888672,-71.33106994628906,-63.495887756347656,-61.970367431640625,-74.57903289794922,-68.85755920410156,-66.82664489746094,-58.9454231262207,-58.15497970581055,-59.636409759521484
sara listened to that unconvinced person.,-77.38455963134766,-81.30894470214844,-84.21866607666016,-68.5254135131836,-63.6392822265625,-66.64558410644531,-90.01123046875,-80.03715515136719,-90.79242706298828,-67.50902557373047,-64.80903625488281,-65.34152221679688,-91.45207977294922,-86.6039810180664,-90.03523254394531,-71.84745025634766,-72.39271545410156,-81.61338806152344
sara listened to that unconvinced people.,-72.52681732177734,-77.23487854003906,-81.89436340332031,-66.14470672607422,-62.46417236328125,-67.44058990478516,-83.10430145263672,-78.95880889892578,-86.3774642944336,-61.30555725097656,-61.88733673095703,-63.010135650634766,-86.88231658935547,-88.11882781982422,-83.3132553100586,-72.6676025390625,-74.04472351074219,-81.11551666259766
samuel had listened to these concealed people.,-92.18385314941406,-84.14591217041016,-82.99286651611328,-65.2730941772461,-63.99931335449219,-64.76203918457031,-103.03713989257812,-88.79276275634766,-96.65585327148438,-65.70653533935547,-65.29649353027344,-68.25238037109375,-103.48894500732422,-104.98892211914062,-104.32653045654297,-84.46536254882812,-74.15324401855469,-86.24917602539062
samuel had listened to these concealed person.,-98.53849029541016,-91.97187805175781,-89.33851623535156,-68.88628387451172,-64.88912963867188,-63.860923767089844,-107.35267639160156,-92.4220962524414,-101.54591369628906,-69.91275787353516,-64.29989624023438,-69.55963134765625,-108.23464965820312,-109.70185089111328,-109.46495056152344,-85.06848907470703,-76.46736145019531,-88.81035614013672
richard flees from those unconvinced men.,-79.26258087158203,-93.67799377441406,-92.72544860839844,-58.548221588134766,-51.387447357177734,-51.22241973876953,-90.14912414550781,-112.32498931884766,-101.5967788696289,-56.466732025146484,-54.0997314453125,-53.099464416503906,-100.63845825195312,-104.32109832763672,-112.84178161621094,-71.49466705322266,-71.4335708618164,-77.25420379638672
richard flees from those unconvinced man.,-86.24679565429688,-95.34923553466797,-92.28546142578125,-57.1653938293457,-52.08916091918945,-52.53274917602539,-97.23512268066406,-113.02704620361328,-100.88893127441406,-55.697322845458984,-55.294700622558594,-54.91271209716797,-101.8592758178711,-108.93119812011719,-117.28094482421875,-68.42383575439453,-75.37793731689453,-77.08399963378906
monica is cleaning that hidden axis.,-87.28376007080078,-82.61257934570312,-86.4045181274414,-67.43311309814453,-70.83671569824219,-68.41497802734375,-99.55322265625,-92.49627685546875,-93.64568328857422,-69.12273406982422,-72.68645477294922,-72.334716796875,-86.99410247802734,-87.99161529541016,-90.38966369628906,-70.20726013183594,-76.3884506225586,-74.04283905029297
monica is cleaning that hidden axes.,-80.15823364257812,-79.59281921386719,-81.89097595214844,-61.83582305908203,-63.36069107055664,-66.58845520019531,-90.29376220703125,-92.14469909667969,-91.24279022216797,-64.58865356445312,-67.36054992675781,-68.49224853515625,-88.22056579589844,-81.9833755493164,-85.26863861083984,-68.99386596679688,-71.86832427978516,-71.23539733886719
veronica does break those hard teeth.,-83.93643188476562,-74.48660278320312,-76.51805114746094,-69.85868072509766,-70.64688873291016,-73.52247619628906,-94.18458557128906,-83.91079711914062,-79.88011932373047,-69.88255310058594,-71.3178939819336,-78.39110565185547,-83.620361328125,-82.03898620605469,-78.94493103027344,-87.5550765991211,-81.82178497314453,-84.05238342285156
veronica does break those hard tooth.,-84.57771301269531,-77.30451965332031,-77.3660659790039,-75.92675018310547,-75.15812683105469,-81.4461441040039,-92.67757415771484,-83.33860778808594,-78.03312683105469,-75.79244995117188,-77.62056732177734,-86.01986694335938,-93.4314956665039,-90.33580017089844,-90.02851104736328,-93.22891235351562,-85.04927062988281,-86.0318603515625
rachel drove to those blue oases.,-77.58839416503906,-76.95562744140625,-76.28512573242188,-67.60065460205078,-60.51753616333008,-62.024620056152344,-92.18891906738281,-87.48990631103516,-90.64153289794922,-67.47737121582031,-59.817684173583984,-63.05939483642578,-76.04816436767578,-68.56961059570312,-74.6202392578125,-76.68280029296875,-76.25540161132812,-77.8268051147461
rachel drove to those blue oasis.,-71.6207275390625,-75.5467529296875,-73.56571960449219,-71.23856353759766,-65.29877471923828,-60.56102752685547,-81.7545394897461,-79.02404022216797,-90.6256103515625,-69.59532928466797,-67.72402954101562,-62.236663818359375,-87.71607208251953,-82.55774688720703,-83.8023681640625,-77.79043579101562,-83.11836242675781,-84.4143295288086
these cashiers do break this whole tooth.,-73.43341064453125,-77.83491516113281,-79.60050964355469,-81.24260711669922,-82.64494323730469,-78.91291046142578,-80.44702911376953,-82.11527252197266,-88.444580078125,-81.26959228515625,-86.06491088867188,-80.49466705322266,-80.24016571044922,-74.90925598144531,-78.54035949707031,-82.57425689697266,-75.41716766357422,-77.74803161621094
these cashiers do break this whole teeth.,-78.41709899902344,-81.16374969482422,-80.71076965332031,-82.1917724609375,-80.69073486328125,-77.81944274902344,-85.9299087524414,-84.49740600585938,-92.68159484863281,-80.67413330078125,-80.36811828613281,-79.76312255859375,-83.6240234375,-82.4313735961914,-86.51011657714844,-83.19196319580078,-77.0656967163086,-81.78588104248047
rose dislikes this bad synopsis.,-81.95252990722656,-83.55659484863281,-73.66594696044922,-64.3803939819336,-61.19071578979492,-50.47941589355469,-96.01654052734375,-90.48918151855469,-79.06280517578125,-67.5560073852539,-61.754173278808594,-49.06524658203125,-104.38446044921875,-100.54197692871094,-102.54733276367188,-92.06797790527344,-78.48017120361328,-85.54320526123047
rose dislikes this bad synopses.,-83.26080322265625,-88.54850769042969,-73.75440216064453,-65.06437683105469,-66.10537719726562,-57.517765045166016,-93.728271484375,-97.43818664550781,-78.50830078125,-69.3190689086914,-65.73709869384766,-54.996604919433594,-100.5931167602539,-95.83477783203125,-99.37077331542969,-93.28282928466797,-81.52182006835938,-89.27638244628906
becky had fixed this hard foot.,-69.83853912353516,-66.66732788085938,-69.5080337524414,-60.55592346191406,-66.84931182861328,-64.24105072021484,-77.05317687988281,-73.84740447998047,-80.30455780029297,-62.130008697509766,-68.45121002197266,-70.84788513183594,-66.4620361328125,-65.52945709228516,-63.48052978515625,-63.62223815917969,-60.76641082763672,-60.92829132080078
becky had fixed this hard feet.,-69.10868072509766,-66.25553894042969,-66.9224853515625,-66.24996948242188,-71.13479614257812,-69.40237426757812,-73.38079833984375,-72.22893524169922,-81.21353149414062,-68.1963119506836,-74.17261505126953,-76.09869384765625,-67.39964294433594,-68.51835632324219,-67.47991180419922,-68.3885269165039,-64.41780090332031,-66.09986114501953
gerald questioned those unconvinced men.,-77.80126190185547,-85.08771514892578,-79.69868469238281,-53.648292541503906,-47.793758392333984,-47.59553146362305,-89.6921157836914,-98.43301391601562,-87.46852111816406,-52.334251403808594,-46.76515197753906,-50.33513259887695,-100.95828247070312,-102.299560546875,-99.56946563720703,-71.21639251708984,-70.66265869140625,-76.73735809326172
gerald questioned those unconvinced man.,-84.15167999267578,-86.71261596679688,-80.48005676269531,-50.9390869140625,-51.5319709777832,-49.7635498046875,-93.4769058227539,-99.26598358154297,-84.66908264160156,-50.951988220214844,-49.48689270019531,-52.64194107055664,-105.96113586425781,-107.01346588134766,-107.43992614746094,-67.36837005615234,-72.33867645263672,-77.93126678466797
stacy doesn't impress this determined person.,-69.4968032836914,-77.63623809814453,-78.26020812988281,-70.67591857910156,-65.66688537597656,-77.92143249511719,-77.64738464355469,-81.60906982421875,-84.10231018066406,-73.05393981933594,-68.44244384765625,-76.93234252929688,-89.2565689086914,-93.9515609741211,-87.1953125,-60.90383529663086,-61.591365814208984,-63.22146987915039
stacy doesn't impress this determined people.,-66.35307312011719,-77.52873992919922,-76.64961242675781,-76.45760345458984,-66.30559539794922,-79.22789001464844,-73.75509643554688,-84.30589294433594,-80.3323745727539,-79.38648223876953,-65.57192993164062,-78.83648681640625,-87.60636901855469,-90.15089416503906,-80.89263153076172,-64.46807098388672,-64.72116088867188,-64.72879791259766
nina won't run around this smooth oasis.,-85.11707305908203,-87.4154052734375,-86.31078338623047,-97.40226745605469,-93.42042541503906,-89.51730346679688,-99.04928588867188,-95.34518432617188,-100.77791595458984,-99.61276245117188,-95.77734375,-93.24417114257812,-79.94410705566406,-86.93385314941406,-78.46453857421875,-88.68582916259766,-95.32376861572266,-87.27510833740234
nina won't run around this smooth oases.,-82.92449951171875,-80.89319610595703,-78.77601623535156,-94.2017822265625,-95.81587982177734,-90.10389709472656,-98.07160949707031,-88.968994140625,-88.11351776123047,-95.57576751708984,-97.61162567138672,-91.75190734863281,-72.35147857666016,-76.35910034179688,-71.85062408447266,-85.43348693847656,-90.42440795898438,-80.77999877929688
that committee works with those out in the open women.,-92.155517578125,-91.47441864013672,-90.48603820800781,-84.3348388671875,-77.77411651611328,-73.88929748535156,-105.10456848144531,-94.85909271240234,-98.68346405029297,-87.9683837890625,-79.53780364990234,-76.33745574951172,-108.25959014892578,-104.6918716430664,-105.79916381835938,-77.6422119140625,-80.81922149658203,-80.195068359375
that committee works with those out in the open woman.,-91.16553497314453,-92.788330078125,-85.46275329589844,-85.44573974609375,-81.54115295410156,-76.20945739746094,-101.74813842773438,-97.91863250732422,-93.44209289550781,-89.5794906616211,-83.59855651855469,-79.1744155883789,-104.65840911865234,-102.31654357910156,-104.46161651611328,-75.17588806152344,-78.76546478271484,-77.4198989868164
most teenagers had complained about these scared men.,-85.99246215820312,-94.15530395507812,-93.06626892089844,-61.27641677856445,-63.84303283691406,-68.28024291992188,-100.69418334960938,-106.42420196533203,-106.8629379272461,-62.48408508300781,-62.09587860107422,-68.97091674804688,-98.16773223876953,-95.93287658691406,-96.5640640258789,-81.59387969970703,-81.95463562011719,-81.22439575195312
most teenagers had complained about these scared man.,-89.18199157714844,-93.03134155273438,-89.57101440429688,-59.9129753112793,-67.53072357177734,-69.35346984863281,-101.95352172851562,-102.9255599975586,-101.20548248291016,-59.50762939453125,-65.22090148925781,-71.24693298339844,-98.78373718261719,-97.6139907836914,-99.40567779541016,-81.04009246826172,-87.22525024414062,-84.97482299804688
bill cures those unsure alumni.,-92.65721893310547,-88.30926513671875,-87.5806884765625,-69.40887451171875,-67.11959075927734,-71.92698669433594,-102.43424987792969,-94.47899627685547,-94.88700103759766,-68.43788146972656,-72.29312133789062,-75.28948211669922,-112.95669555664062,-106.88675689697266,-100.3541259765625,-82.26657104492188,-84.17401123046875,-81.49005126953125
bill cures those unsure alumnus.,-90.62017822265625,-84.65247344970703,-86.86029052734375,-71.49710083007812,-71.5999755859375,-74.10232543945312,-99.242431640625,-95.04988861083984,-94.25543212890625,-70.46452331542969,-77.9914779663086,-77.89852142333984,-108.67514038085938,-100.87577056884766,-101.15973663330078,-88.5578842163086,-92.594970703125,-88.49690246582031
derek walked through this smooth oasis.,-83.01385498046875,-80.74103546142578,-79.42362976074219,-71.6372299194336,-68.57231140136719,-63.33911895751953,-92.28734588623047,-68.97976684570312,-87.20465087890625,-70.95256805419922,-68.33865356445312,-65.98197937011719,-100.05938720703125,-99.75074768066406,-84.78153991699219,-83.57907104492188,-84.02296447753906,-85.1140365600586
derek walked through this smooth oases.,-82.79287719726562,-74.57002258300781,-76.9034423828125,-66.28543090820312,-66.74890899658203,-64.52828216552734,-96.07611846923828,-68.36360168457031,-84.77759552001953,-66.48601531982422,-66.50691223144531,-65.3121109008789,-93.37495422363281,-87.51626586914062,-82.04630279541016,-78.79454803466797,-79.7116470336914,-77.506103515625
some waiters work with this hidden person.,-86.09270477294922,-79.41561889648438,-74.8756103515625,-59.14817810058594,-55.58246612548828,-60.34304428100586,-92.16802978515625,-78.82759857177734,-84.75750732421875,-61.693851470947266,-59.73137664794922,-58.71748352050781,-74.18133544921875,-79.40055847167969,-76.09904479980469,-65.34197235107422,-62.92925262451172,-65.17918395996094
some waiters work with this hidden people.,-80.62444305419922,-77.87055969238281,-77.18171691894531,-60.901695251464844,-60.900604248046875,-66.53564453125,-82.75016021728516,-75.41949462890625,-85.99019622802734,-62.233097076416016,-64.67395782470703,-63.64415740966797,-80.3362045288086,-86.0837173461914,-81.7219467163086,-64.57261657714844,-65.03688049316406,-68.50901794433594
dennis hasn't healed these unconvinced women.,-100.76172637939453,-94.57044982910156,-101.2754135131836,-67.43354797363281,-64.59468841552734,-68.46761322021484,-114.36349487304688,-106.68759155273438,-111.88983154296875,-67.66981506347656,-67.0683364868164,-68.68975830078125,-109.889892578125,-102.74324035644531,-114.85575866699219,-91.23228454589844,-84.33553314208984,-86.64588928222656
dennis hasn't healed these unconvinced woman.,-103.94571685791016,-94.06401824951172,-98.92586517333984,-68.1503677368164,-63.18980026245117,-65.34213256835938,-113.30937957763672,-106.37135314941406,-109.56291198730469,-65.712890625,-68.56904602050781,-65.62818145751953,-109.10527801513672,-107.1431655883789,-116.15518188476562,-86.06903839111328,-87.59112548828125,-85.13851928710938
kathleen has this exposed thesis.,-90.70152282714844,-91.371826171875,-88.04889678955078,-49.93382263183594,-61.24289321899414,-45.177001953125,-106.16543579101562,-100.84772491455078,-100.99546813964844,-47.70835494995117,-60.21178436279297,-44.22239303588867,-107.41325378417969,-104.7440414428711,-107.48777770996094,-86.63284301757812,-81.76618194580078,-81.51515197753906
kathleen has this exposed theses.,-86.6068344116211,-85.26374053955078,-91.33216857910156,-58.78453063964844,-69.84452819824219,-54.06816864013672,-102.69465637207031,-102.03701782226562,-101.86953735351562,-55.903961181640625,-69.18895721435547,-52.47789764404297,-97.38602447509766,-98.38703155517578,-93.23665618896484,-88.57437896728516,-86.38043975830078,-87.84908294677734
sheila loved those determined people.,-63.32102966308594,-68.99720001220703,-67.5107192993164,-67.41661071777344,-68.76099395751953,-72.74220275878906,-72.89353942871094,-75.00797271728516,-79.51864624023438,-65.07767486572266,-68.29351806640625,-71.92909240722656,-76.69172668457031,-78.39581298828125,-74.58212280273438,-73.58364868164062,-72.2381591796875,-76.22063446044922
sheila loved those determined person.,-69.6280517578125,-74.69180297851562,-70.80033874511719,-68.01520538330078,-72.63194274902344,-76.48420715332031,-80.54914855957031,-77.69412994384766,-86.51696014404297,-66.655517578125,-73.70606231689453,-76.06343078613281,-81.95645141601562,-84.07328796386719,-81.55224609375,-70.95142364501953,-71.8102035522461,-77.06939697265625
guy has toured this green oasis.,-91.19518280029297,-94.9316635131836,-95.17219543457031,-67.91980743408203,-65.91253662109375,-62.209632873535156,-102.60134887695312,-104.82508087158203,-97.58336639404297,-70.23149871826172,-68.19944763183594,-63.275569915771484,-96.23786163330078,-89.94889068603516,-92.40087127685547,-78.01811218261719,-77.32393646240234,-78.95401763916016
guy has toured this green oases.,-89.24272155761719,-90.6391830444336,-90.83666229248047,-68.70950317382812,-62.846946716308594,-58.67623519897461,-102.12515258789062,-101.21153259277344,-98.63642883300781,-70.81778717041016,-63.49224853515625,-60.17927551269531,-90.46334838867188,-84.06292724609375,-88.97875213623047,-76.1134262084961,-73.79795837402344,-73.41848754882812
some senators go to that purple oasis.,-91.8757553100586,-93.40412902832031,-98.2551040649414,-67.84166717529297,-73.08509063720703,-64.98553466796875,-95.57513427734375,-101.15078735351562,-104.55692291259766,-66.37413024902344,-72.12959289550781,-66.82808685302734,-102.56394958496094,-95.91319274902344,-102.79885864257812,-68.81101989746094,-70.0234146118164,-71.01639556884766
some senators go to that purple oases.,-94.8309326171875,-93.00186920166016,-100.1681900024414,-68.94126892089844,-72.30835723876953,-65.83828735351562,-105.91716003417969,-104.76925659179688,-110.54660034179688,-68.42487335205078,-69.39852142333984,-66.67716217041016,-97.66755676269531,-86.22843170166016,-99.42093658447266,-69.47138977050781,-67.45082092285156,-68.15699768066406
anna should scan that bad analysis.,-104.09845733642578,-94.60260009765625,-110.61609649658203,-72.71549987792969,-74.17027282714844,-66.72080993652344,-121.38715362548828,-101.27205657958984,-122.52671813964844,-75.53111267089844,-74.7279052734375,-67.01551818847656,-107.39942932128906,-100.4869384765625,-99.36590576171875,-67.10933685302734,-70.3477783203125,-67.54813385009766
anna should scan that bad analyses.,-99.44699096679688,-90.42019653320312,-99.61592102050781,-72.33250427246094,-69.40502166748047,-56.191307067871094,-117.80265808105469,-107.81277465820312,-112.16639709472656,-76.36743927001953,-70.4380874633789,-56.97024154663086,-102.12934875488281,-93.64186096191406,-91.50373077392578,-75.66107177734375,-73.77709197998047,-73.15615844726562
most waitresses notice that red stimulus.,-87.08541107177734,-86.95030212402344,-90.3858413696289,-55.034542083740234,-50.449485778808594,-57.935028076171875,-98.14865112304688,-96.73033142089844,-101.00768280029297,-53.284942626953125,-49.16278839111328,-60.46957015991211,-108.90352630615234,-101.31111145019531,-106.00615692138672,-81.44388580322266,-81.40536499023438,-80.91759490966797
most waitresses notice that red stimuli.,-91.41024017333984,-88.97205352783203,-92.39906311035156,-55.14230728149414,-50.85990524291992,-60.495361328125,-104.50200653076172,-96.80276489257812,-101.90806579589844,-56.0890007019043,-48.98051452636719,-62.54970932006836,-107.06719970703125,-103.38935089111328,-108.5550308227539,-75.45426177978516,-80.74010467529297,-79.57481384277344
diana cured those standing alumni.,-96.87837219238281,-105.36383056640625,-95.28111267089844,-58.23988723754883,-58.13365936279297,-60.70100402832031,-108.03660583496094,-108.79212951660156,-102.65814208984375,-56.92591857910156,-57.065425872802734,-59.70473098754883,-118.1529541015625,-104.8686752319336,-106.74430084228516,-71.73953247070312,-72.19674682617188,-74.48944091796875
diana cured those standing alumnus.,-94.74685668945312,-102.01393127441406,-91.90548706054688,-58.339359283447266,-62.31237030029297,-62.83029556274414,-101.24099731445312,-108.82568359375,-97.34642028808594,-56.43279266357422,-64.76190185546875,-64.1997299194336,-120.6815185546875,-101.79220581054688,-109.01590728759766,-79.07420349121094,-79.43253326416016,-83.42439270019531
