sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
melissa's granddaughter complained about four friends of and some people complained about five big friends of.,-117.18644714355469,-114.05635833740234,-121.39400482177734,-110.44624328613281,-111.46434020996094,-114.17667388916016,-140.35658264160156,-133.29078674316406,-130.399169921875,-118.96378326416016,-110.78534698486328,-115.32942962646484,-118.60871124267578,-111.70277404785156,-113.53247833251953,-123.93984985351562,-132.50164794921875,-134.46595764160156
melissa's granddaughter complained about four unemployed friends of and some people complained about five big.,-143.45835876464844,-140.3865966796875,-154.5786590576172,-108.69022369384766,-107.43817138671875,-119.51472473144531,-168.9380340576172,-158.65374755859375,-160.37669372558594,-118.36019897460938,-105.44647216796875,-118.32427978515625,-173.7217559814453,-168.78440856933594,-171.8899383544922,-130.25115966796875,-139.93545532226562,-136.86514282226562
roger isn't exploring one college campus and some friend of dan isn't exploring a lot red college campus.,-163.5943603515625,-158.7774658203125,-154.31427001953125,-166.85655212402344,-160.69256591796875,-161.1414337158203,-185.01287841796875,-180.14723205566406,-187.11813354492188,-166.78956604003906,-170.65330505371094,-166.2446746826172,-155.81199645996094,-146.74876403808594,-156.6056671142578,-158.95254516601562,-158.47134399414062,-153.27442932128906
roger isn't exploring one smooth college campus and some friend of dan isn't exploring a lot red.,-150.16659545898438,-155.09207153320312,-151.41415405273438,-166.4866485595703,-162.663330078125,-163.38511657714844,-169.8076934814453,-163.7779998779297,-174.7955322265625,-167.51397705078125,-172.8711395263672,-166.57960510253906,-154.20623779296875,-145.06976318359375,-154.21453857421875,-147.52308654785156,-147.0447998046875,-147.38522338867188
curtis's boss discussed four sons and andrew discussed five sick sons.,-139.13929748535156,-129.04571533203125,-123.62077331542969,-121.0278549194336,-119.63735961914062,-114.69776153564453,-151.14646911621094,-144.40272521972656,-141.70721435546875,-124.6167984008789,-125.12681579589844,-116.15269470214844,-123.48533630371094,-118.10116577148438,-133.03634643554688,-124.43132019042969,-122.79309844970703,-119.95413208007812
curtis's boss discussed four happy sons and andrew discussed five sick.,-139.3446502685547,-131.91836547851562,-123.76944732666016,-122.09954833984375,-116.44412231445312,-110.90028381347656,-153.38880920410156,-145.14271545410156,-141.95718383789062,-125.38525390625,-123.11163330078125,-116.19161987304688,-136.85366821289062,-133.20362854003906,-144.22970581054688,-126.57380676269531,-132.87796020507812,-124.90956115722656
robert's best friend helped one dentist and some universities helped more displeased dentist.,-127.89447021484375,-135.311279296875,-134.1529083251953,-110.21199035644531,-107.77617645263672,-111.36296844482422,-147.37567138671875,-161.92306518554688,-150.65447998046875,-110.05669403076172,-110.62417602539062,-116.22135925292969,-154.2746124267578,-155.53460693359375,-158.45352172851562,-140.8074493408203,-140.860107421875,-140.3167266845703
robert's best friend helped one hopeful dentist and some universities helped more displeased.,-128.07522583007812,-137.07521057128906,-145.8882293701172,-115.62394714355469,-117.99356079101562,-121.22139739990234,-144.1527099609375,-162.4566650390625,-169.78231811523438,-115.59616088867188,-121.46432495117188,-121.8079833984375,-155.82484436035156,-161.72256469726562,-165.37155151367188,-138.1459503173828,-138.26002502441406,-137.3962860107422
a waitress's mentee isn't climbing down three mountains and charles isn't climbing down at least as many exposed mountains.,-184.37127685546875,-186.88836669921875,-178.5698699951172,-188.0938262939453,-178.1405487060547,-185.661865234375,-221.84854125976562,-205.3057403564453,-206.6060791015625,-185.3867645263672,-183.84088134765625,-185.58811950683594,-138.87234497070312,-140.95730590820312,-132.7173309326172,-165.56723022460938,-156.62571716308594,-170.16802978515625
a waitress's mentee isn't climbing down three important mountains and charles isn't climbing down at least as many exposed.,-181.5322265625,-181.1796875,-184.8295135498047,-184.2987060546875,-178.82553100585938,-185.56263732910156,-219.97988891601562,-195.88880920410156,-211.498046875,-185.01136779785156,-187.37535095214844,-185.2171630859375,-143.21038818359375,-142.24404907226562,-142.28781127929688,-168.3774871826172,-158.04368591308594,-172.20462036132812
renee helps one girlfriend and roger helps a few ill girlfriend.,-130.70338439941406,-130.4189453125,-122.45379638671875,-86.73013305664062,-91.16445922851562,-102.54478454589844,-145.28604125976562,-141.37564086914062,-132.24655151367188,-94.66978454589844,-94.26055908203125,-109.0556411743164,-118.67195892333984,-124.67214965820312,-112.71283721923828,-131.94931030273438,-132.00732421875,-137.30087280273438
renee helps one unlucky girlfriend and roger helps a few ill.,-124.02188110351562,-134.8679962158203,-123.0939712524414,-97.76821899414062,-103.94925689697266,-111.0732421875,-132.08843994140625,-142.03713989257812,-134.88833618164062,-99.13247680664062,-113.08039093017578,-119.72332763671875,-131.75819396972656,-140.0399932861328,-130.6903839111328,-126.06379699707031,-120.17058563232422,-134.55078125
that newspaper article about winston churchill astounded one waitress and donald astounded several unemployed waitress.,-241.07513427734375,-243.98110961914062,-242.2862548828125,-139.5473175048828,-156.57269287109375,-155.0309295654297,-270.02264404296875,-244.1784210205078,-263.207275390625,-147.6077117919922,-171.21942138671875,-157.27804565429688,-274.9126892089844,-253.47767639160156,-255.9535675048828,-189.4861602783203,-184.4268798828125,-189.13331604003906
that newspaper article about winston churchill astounded one confident waitress and donald astounded several unemployed.,-232.6620330810547,-239.02569580078125,-242.0862579345703,-138.13937377929688,-152.88287353515625,-153.95089721679688,-260.6932067871094,-237.63967895507812,-262.0390319824219,-145.38198852539062,-162.94638061523438,-157.0498046875,-281.97174072265625,-258.15753173828125,-257.11151123046875,-181.0721435546875,-175.00721740722656,-182.0882568359375
jodi's plumbers climb down no mountains and the snakes climb down some rough mountains.,-131.43679809570312,-134.50006103515625,-123.15078735351562,-138.60011291503906,-129.3114013671875,-133.47511291503906,-152.68963623046875,-147.2286376953125,-143.53521728515625,-138.20016479492188,-131.4221649169922,-143.40963745117188,-104.85149383544922,-97.73149871826172,-105.42367553710938,-133.74070739746094,-136.52264404296875,-135.41909790039062
jodi's plumbers climb down no small mountains and the snakes climb down some rough.,-137.11106872558594,-139.4491729736328,-133.6401824951172,-134.01934814453125,-132.8465576171875,-126.61849212646484,-156.14248657226562,-150.10110473632812,-156.86058044433594,-134.344970703125,-133.1122283935547,-136.04962158203125,-110.73649597167969,-106.0146255493164,-103.56193542480469,-128.92437744140625,-130.142822265625,-134.30401611328125
a lady fixes a lot of bicycles and bethany's spouse fixes a few concealed bicycles.,-155.27432250976562,-161.43984985351562,-156.25099182128906,-104.76580810546875,-97.18272399902344,-94.8083267211914,-178.16603088378906,-172.0412139892578,-173.61624145507812,-107.35413360595703,-92.83647155761719,-95.83531188964844,-162.76182556152344,-159.49795532226562,-160.80343627929688,-139.23121643066406,-133.63746643066406,-138.0517578125
a lady fixes a lot of purple bicycles and bethany's spouse fixes a few concealed.,-157.16586303710938,-166.246826171875,-156.19744873046875,-118.9495620727539,-111.95047760009766,-107.58220672607422,-176.64134216308594,-176.2455291748047,-169.77731323242188,-122.70696258544922,-110.57627868652344,-109.66770935058594,-171.49839782714844,-172.3242950439453,-175.6027374267578,-142.30975341796875,-135.9342498779297,-142.38453674316406
a lot of patients' girlfriend sells one popsicle and steve sells few concealed popsicle.,-148.74172973632812,-148.22500610351562,-149.08079528808594,-173.0377960205078,-164.59103393554688,-175.4677276611328,-170.73179626464844,-148.55563354492188,-179.09194946289062,-176.77980041503906,-169.15982055664062,-182.5036163330078,-155.84869384765625,-161.15536499023438,-174.1082305908203,-201.0947265625,-181.38661193847656,-188.877197265625
a lot of patients' girlfriend sells one red popsicle and steve sells few concealed.,-137.9942169189453,-141.374755859375,-142.9122772216797,-145.4949493408203,-133.90757751464844,-150.20367431640625,-155.97518920898438,-136.4731903076172,-172.6555633544922,-145.8568572998047,-133.47218322753906,-155.1761016845703,-158.38546752929688,-152.61546325683594,-164.90687561035156,-189.59671020507812,-170.63250732421875,-177.80764770507812
every guy's nephews research three closets and teenagers' mentees research fewer blue closets.,-188.15489196777344,-171.5248260498047,-171.93263244628906,-167.56964111328125,-164.39141845703125,-154.40579223632812,-202.30462646484375,-197.35853576660156,-194.63192749023438,-169.1959991455078,-163.22203063964844,-158.86251831054688,-214.00473022460938,-216.14471435546875,-197.7288360595703,-206.89437866210938,-193.67977905273438,-199.71986389160156
every guy's nephews research three new closets and teenagers' mentees research fewer blue.,-181.99734497070312,-172.7509765625,-176.1651153564453,-153.08920288085938,-151.95245361328125,-146.12608337402344,-201.07237243652344,-192.69381713867188,-199.53738403320312,-154.81748962402344,-154.6876220703125,-144.97390747070312,-211.4520263671875,-215.74319458007812,-202.77268981933594,-190.58920288085938,-182.63937377929688,-186.30569458007812
allison's doctor didn't astound one associate and vincent's mothers didn't astound a few concealed associate.,-203.1179656982422,-194.06629943847656,-197.3814697265625,-151.68661499023438,-133.0801239013672,-144.8995819091797,-243.10281372070312,-199.90469360351562,-218.35888671875,-148.48089599609375,-129.2247772216797,-151.4520263671875,-206.314453125,-195.32107543945312,-184.3248291015625,-171.86483764648438,-165.65716552734375,-170.7179718017578
allison's doctor didn't astound one small associate and vincent's mothers didn't astound a few concealed.,-200.56515502929688,-193.4569549560547,-195.99090576171875,-144.5599822998047,-136.1699981689453,-143.05091857910156,-226.76588439941406,-204.4584197998047,-212.51950073242188,-138.49252319335938,-133.13604736328125,-147.19606018066406,-194.90985107421875,-189.24380493164062,-178.07186889648438,-169.85385131835938,-164.1150360107422,-170.31179809570312
a patient's hairdressers wouldn't forget no brothers of and a lot of women's grandson wouldn't forget some serious brothers of.,-181.05609130859375,-195.50437927246094,-178.1905517578125,-196.62200927734375,-193.4970245361328,-193.89414978027344,-213.24742126464844,-214.67408752441406,-201.5457305908203,-206.0607147216797,-192.48204040527344,-195.73663330078125,-144.34423828125,-136.0363006591797,-143.35250854492188,-159.51266479492188,-165.19326782226562,-161.21009826660156
a patient's hairdressers wouldn't forget no unemployed brothers of and a lot of women's grandson wouldn't forget some serious.,-205.24798583984375,-221.19573974609375,-206.19448852539062,-196.50811767578125,-186.2589569091797,-194.80160522460938,-234.41748046875,-226.82989501953125,-221.11996459960938,-207.38323974609375,-188.4536590576172,-197.38287353515625,-192.85821533203125,-182.8492431640625,-191.214111328125,-157.9227294921875,-166.07554626464844,-163.60952758789062
the borgias disgusts a few grandfathers of and some committee disgusts a lot determined grandfathers of.,-163.44793701171875,-169.5013427734375,-149.89312744140625,-166.74745178222656,-158.97813415527344,-158.41552734375,-189.29458618164062,-182.92160034179688,-173.30096435546875,-178.53085327148438,-166.5721893310547,-158.41757202148438,-192.35076904296875,-196.39219665527344,-199.7939453125,-169.24969482421875,-157.99746704101562,-164.28564453125
the borgias disgusts a few uncertain grandfathers of and some committee disgusts a lot determined.,-153.03440856933594,-169.53677368164062,-153.8354949951172,-162.32728576660156,-146.27987670898438,-144.8782958984375,-180.62083435058594,-187.68629455566406,-173.51438903808594,-174.2858428955078,-148.56576538085938,-143.9105682373047,-209.49728393554688,-217.91615295410156,-210.39735412597656,-156.8792724609375,-154.3199920654297,-158.51388549804688
stephen's french teacher hasn't worried one teenager and roger hasn't worried a lot old teenager.,-158.0330047607422,-140.64474487304688,-150.54762268066406,-117.28560638427734,-112.05322265625,-104.20903015136719,-181.77310180664062,-162.3577117919922,-172.46917724609375,-113.62811279296875,-108.24596405029297,-112.22996520996094,-138.5203094482422,-129.07809448242188,-134.9876708984375,-143.19976806640625,-142.40814208984375,-144.3913116455078
stephen's french teacher hasn't worried one important teenager and roger hasn't worried a lot old.,-162.64495849609375,-151.3429412841797,-158.93118286132812,-131.54129028320312,-134.36227416992188,-125.6855239868164,-182.49530029296875,-163.0297088623047,-169.8912811279297,-135.0119171142578,-134.0892333984375,-135.63369750976562,-132.0030517578125,-126.29254913330078,-124.05355072021484,-130.72903442382812,-132.6529541015625,-137.4001922607422
a senator escapes from no plumbers and sonia escapes from some confident plumbers.,-142.0433807373047,-146.7781982421875,-136.027587890625,-126.65254211425781,-125.9291000366211,-121.5065689086914,-162.31640625,-152.43234252929688,-149.6760711669922,-130.3813934326172,-125.23109436035156,-124.9415054321289,-147.16116333007812,-132.16372680664062,-135.04220581054688,-126.35552978515625,-127.60670471191406,-131.54478454589844
a senator escapes from no concealed plumbers and sonia escapes from some confident.,-149.43934631347656,-155.18917846679688,-144.01412963867188,-115.15380859375,-110.09559631347656,-109.67095947265625,-164.03598022460938,-164.36672973632812,-154.06509399414062,-113.38238525390625,-110.74573516845703,-109.7050552368164,-163.689697265625,-162.12213134765625,-163.23431396484375,-128.20950317382812,-126.54729461669922,-131.12171936035156
suzanne had climbed down one slope and martha had climbed down three lost slope.,-135.80770874023438,-140.7908172607422,-135.22903442382812,-100.9939956665039,-105.30830383300781,-99.78712463378906,-154.2881622314453,-145.498291015625,-147.8470916748047,-103.22010803222656,-105.10791015625,-102.05248260498047,-121.61605072021484,-115.30403137207031,-117.6578369140625,-136.0442352294922,-130.5859832763672,-141.3644256591797
suzanne had climbed down one smooth slope and martha had climbed down three lost.,-132.37814331054688,-140.81398010253906,-130.82858276367188,-106.17178344726562,-121.39434814453125,-110.16924285888672,-150.29483032226562,-136.20513916015625,-144.58047485351562,-109.32527160644531,-121.98402404785156,-111.89623260498047,-132.2933349609375,-131.5164794921875,-123.06166076660156,-136.29074096679688,-135.98007202148438,-146.61183166503906
most pedestrians' ex-wife doesn't arrive at one high school and these waiters' son doesn't arrive at two new high school.,-215.54571533203125,-221.06280517578125,-195.1572723388672,-195.05714416503906,-192.5233154296875,-186.71588134765625,-229.5516357421875,-248.50672912597656,-221.05416870117188,-195.5972442626953,-188.11517333984375,-190.90562438964844,-162.38671875,-178.38516235351562,-174.70730590820312,-197.83267211914062,-198.69418334960938,-195.8628387451172
most pedestrians' ex-wife doesn't arrive at one hard high school and these waiters' son doesn't arrive at two new.,-210.44442749023438,-220.21795654296875,-195.9765167236328,-199.978271484375,-197.225341796875,-194.20767211914062,-223.37989807128906,-242.4717559814453,-224.61962890625,-201.4267578125,-194.15237426757812,-197.47593688964844,-187.0142364501953,-197.31948852539062,-203.20370483398438,-213.23886108398438,-211.288330078125,-210.61195373535156
dennis wasn't boycotting one college campus and laurie wasn't boycotting some blue college campus.,-170.69796752929688,-176.9495849609375,-162.64715576171875,-137.54058837890625,-124.70470428466797,-132.6792449951172,-192.72804260253906,-192.43902587890625,-181.73074340820312,-132.2501220703125,-131.2847900390625,-124.33045959472656,-147.5194549560547,-152.3806915283203,-155.1578826904297,-155.96160888671875,-165.16598510742188,-166.21771240234375
dennis wasn't boycotting one orange college campus and laurie wasn't boycotting some blue.,-152.2296142578125,-161.0997314453125,-156.1435546875,-132.25596618652344,-118.72652435302734,-128.63284301757812,-178.79452514648438,-173.26368713378906,-177.03538513183594,-129.9413299560547,-120.83090209960938,-118.61016082763672,-137.33766174316406,-141.18081665039062,-141.08775329589844,-147.73056030273438,-159.38926696777344,-156.5635986328125
holly disgusted one employee and mirrors disgusted some lucky employee.,-155.3106231689453,-166.05288696289062,-144.0711212158203,-96.49595642089844,-92.76250457763672,-92.09125518798828,-170.26622009277344,-182.53846740722656,-160.62362670898438,-96.7276382446289,-87.73503112792969,-88.88706970214844,-171.0107879638672,-168.28265380859375,-186.6143798828125,-114.74372100830078,-123.02810668945312,-112.13927459716797
holly disgusted one clever employee and mirrors disgusted some lucky.,-132.13726806640625,-144.34056091308594,-135.35353088378906,-98.09877014160156,-95.5337905883789,-90.96684265136719,-142.34185791015625,-157.61878967285156,-150.55865478515625,-98.949951171875,-91.994140625,-91.65704345703125,-169.55360412597656,-163.96104431152344,-176.92213439941406,-122.90037536621094,-128.53115844726562,-119.09031677246094
tonya isn't attacking three brothers and frank isn't attacking fewer bad brothers.,-116.96043395996094,-117.12828063964844,-124.08634185791016,-138.75340270996094,-132.83558654785156,-117.72410583496094,-138.33851623535156,-140.2374725341797,-136.7910614013672,-140.32659912109375,-133.4198455810547,-120.20471954345703,-119.34642028808594,-118.84609985351562,-117.23509216308594,-115.72431945800781,-122.92730712890625,-117.32725524902344
tonya isn't attacking three employed brothers and frank isn't attacking fewer bad.,-155.13636779785156,-159.36837768554688,-157.3052215576172,-146.51312255859375,-141.66015625,-130.4059600830078,-171.98199462890625,-181.38133239746094,-172.056884765625,-148.6444549560547,-142.5631561279297,-134.1059112548828,-154.98806762695312,-151.28013610839844,-159.5880126953125,-127.6466064453125,-133.71389770507812,-125.25245666503906
ellen's partners work with five cashiers and most boys work with four uncertain cashiers.,-136.0162353515625,-141.06675720214844,-141.1767120361328,-137.16046142578125,-141.37100219726562,-128.72515869140625,-151.27984619140625,-148.0759735107422,-146.26971435546875,-135.8524932861328,-141.86363220214844,-131.58502197265625,-140.68333435058594,-147.34266662597656,-141.84600830078125,-146.4243621826172,-142.09007263183594,-146.94915771484375
ellen's partners work with five big cashiers and most boys work with four uncertain.,-132.33204650878906,-136.09884643554688,-135.2901611328125,-128.7025909423828,-124.14537048339844,-118.9349365234375,-146.6933135986328,-136.2135009765625,-138.0566864013672,-125.45948028564453,-124.10832214355469,-120.7787094116211,-140.696533203125,-146.5752410888672,-131.37156677246094,-127.87557983398438,-133.84043884277344,-134.9108428955078
homer would confuse four teachers and a mother of melissa would confuse five clever teachers.,-122.95775604248047,-132.1001739501953,-138.43968200683594,-134.10704040527344,-133.37197875976562,-127.99662017822266,-143.9293975830078,-149.28916931152344,-158.93255615234375,-128.77955627441406,-133.4549102783203,-131.07081604003906,-113.65338134765625,-109.70633697509766,-111.9892349243164,-146.73760986328125,-141.626953125,-156.2456817626953
homer would confuse four hopeful teachers and a mother of melissa would confuse five clever.,-135.70846557617188,-141.04254150390625,-151.63552856445312,-141.1040802001953,-143.674072265625,-138.34307861328125,-147.92454528808594,-154.53257751464844,-168.2426300048828,-142.19125366210938,-145.03440856933594,-142.89564514160156,-129.2500762939453,-129.03761291503906,-129.55245971679688,-151.03103637695312,-159.533447265625,-168.90472412109375
samantha's doctors reference several fathers of and tara's partners reference a few unconvinced fathers of.,-202.51210021972656,-190.95623779296875,-182.67929077148438,-150.44998168945312,-152.8185272216797,-151.5763397216797,-236.68109130859375,-218.82363891601562,-204.32562255859375,-149.9156951904297,-158.23768615722656,-159.0354766845703,-188.84629821777344,-183.42181396484375,-202.52610778808594,-167.86495971679688,-163.94093322753906,-172.47994995117188
samantha's doctors reference several ill fathers of and tara's partners reference a few unconvinced.,-194.14871215820312,-187.57916259765625,-180.72540283203125,-134.3591766357422,-144.2616424560547,-143.4125518798828,-221.4636993408203,-211.76797485351562,-204.04653930664062,-130.59107971191406,-148.83038330078125,-148.23007202148438,-188.01968383789062,-195.56126403808594,-204.59671020507812,-170.20632934570312,-164.7849578857422,-173.32211303710938
brad isn't listening to several grandmothers and colleen isn't listening to a few upset grandmothers.,-136.6058349609375,-146.0188751220703,-122.59593200683594,-145.75257873535156,-144.42555236816406,-136.7201690673828,-152.11630249023438,-157.06944274902344,-141.6721649169922,-143.28817749023438,-145.6717529296875,-137.97833251953125,-104.77124786376953,-110.668212890625,-105.30116271972656,-141.11996459960938,-130.0708465576172,-139.684326171875
brad isn't listening to several employed grandmothers and colleen isn't listening to a few upset.,-165.38734436035156,-179.88287353515625,-160.37734985351562,-149.8788299560547,-148.29776000976562,-145.86520385742188,-194.11448669433594,-197.73886108398438,-175.82273864746094,-149.3001251220703,-151.59515380859375,-150.9806365966797,-142.52008056640625,-141.18576049804688,-145.95169067382812,-133.0746307373047,-135.27627563476562,-136.4760284423828
timothy's grandfathers are scanning one piano teacher and a child's fathers are scanning some busy piano teacher.,-159.67269897460938,-170.32598876953125,-163.38572692871094,-147.30360412597656,-132.90943908691406,-127.48110961914062,-182.8928680419922,-185.17713928222656,-196.17376708984375,-144.6090545654297,-142.06051635742188,-130.42782592773438,-122.50885009765625,-128.4024658203125,-136.25582885742188,-159.24136352539062,-167.90736389160156,-159.7087860107422
timothy's grandfathers are scanning one scared piano teacher and a child's fathers are scanning some busy.,-156.7320556640625,-167.88856506347656,-159.59864807128906,-139.22940063476562,-134.87246704101562,-126.45317077636719,-173.4268035888672,-181.58734130859375,-186.90908813476562,-137.52516174316406,-142.46890258789062,-128.83203125,-150.74624633789062,-148.44406127929688,-150.8799591064453,-160.48690795898438,-171.1123809814453,-164.92530822753906
nina has disgusted three women and a lot of unicycles had disgusted almost as many unlucky women.,-130.63327026367188,-142.5256805419922,-144.3694305419922,-142.74395751953125,-131.1276092529297,-117.32958984375,-133.7328643798828,-162.07553100585938,-157.5696258544922,-142.07513427734375,-132.790771484375,-121.96019744873047,-172.0500030517578,-169.31201171875,-175.96189880371094,-146.1376190185547,-155.38397216796875,-152.2564697265625
nina has disgusted three sick women and a lot of unicycles had disgusted almost as many unlucky.,-133.3992919921875,-141.9077606201172,-136.94955444335938,-145.26246643066406,-130.4593505859375,-116.05014038085938,-131.33798217773438,-159.5854034423828,-155.20327758789062,-144.68057250976562,-133.53587341308594,-118.25782012939453,-167.62950134277344,-175.65182495117188,-179.34576416015625,-154.0662078857422,-169.70620727539062,-159.6973419189453
monica's daughters examine one french teacher and all grandfathers of walter examine several unsure french teacher.,-189.46279907226562,-197.02645874023438,-184.2169952392578,-154.2898406982422,-152.58938598632812,-146.14825439453125,-226.3115234375,-227.3507843017578,-196.42965698242188,-154.82803344726562,-152.96337890625,-147.9053955078125,-180.30677795410156,-191.4334716796875,-182.3211669921875,-160.37599182128906,-161.50794982910156,-162.36492919921875
monica's daughters examine one displeased french teacher and all grandfathers of walter examine several unsure.,-189.60916137695312,-196.61813354492188,-181.65512084960938,-153.2746124267578,-145.9228515625,-140.38418579101562,-231.71763610839844,-226.8655548095703,-199.5830078125,-154.0509033203125,-148.80068969726562,-145.23117065429688,-198.4667510986328,-211.0767364501953,-210.25802612304688,-167.07553100585938,-163.39329528808594,-167.52639770507812
meredith is praising a few fathers of and barbara is praising several exposed fathers of.,-144.25384521484375,-165.83384704589844,-148.9657440185547,-140.32199096679688,-139.04722595214844,-143.3799591064453,-152.6537322998047,-176.02703857421875,-162.0902862548828,-145.81497192382812,-144.7361297607422,-154.40380859375,-166.06724548339844,-155.3641357421875,-167.41659545898438,-134.0269775390625,-147.79861450195312,-146.75830078125
meredith is praising a few lost fathers of and barbara is praising several exposed.,-138.73660278320312,-156.10244750976562,-150.89389038085938,-135.64834594726562,-128.85940551757812,-130.84701538085938,-156.6610107421875,-166.50225830078125,-170.93544006347656,-143.51150512695312,-135.0515594482422,-138.2768096923828,-169.2366180419922,-153.58700561523438,-165.06307983398438,-131.95069885253906,-146.16920471191406,-145.28286743164062
a lady's contractors bore a lot of grandmothers of and those essays bore a few upset grandmothers of.,-177.3533935546875,-191.06744384765625,-165.76644897460938,-152.65911865234375,-156.11695861816406,-149.7237548828125,-206.9005126953125,-223.0596923828125,-194.41761779785156,-152.8344268798828,-157.08299255371094,-159.6188507080078,-181.7905731201172,-173.51268005371094,-190.33543395996094,-152.9252471923828,-152.258056640625,-162.55349731445312
