sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
jeffrey haven't criticized donald.,-75.93761444091797,-78.47052001953125,-79.5732650756836,-49.63837432861328,-50.96112823486328,-52.40311813354492,-91.8603286743164,-89.34992980957031,-96.18968200683594,-46.35853958129883,-51.90422058105469,-54.942962646484375,-91.66259002685547,-93.4209213256836,-94.36053466796875,-59.016414642333984,-58.48037338256836,-63.58164596557617
michelle is impressing deanna.,-61.94602966308594,-69.33029174804688,-68.32398986816406,-50.84637451171875,-45.77946090698242,-39.056068420410156,-69.22967529296875,-70.16332244873047,-72.29328155517578,-57.005279541015625,-44.52486038208008,-39.35292434692383,-88.18463897705078,-82.69508361816406,-82.1888427734375,-67.93732452392578,-68.72840118408203,-71.22489166259766
michelle were impressing deanna.,-69.69641876220703,-73.65958404541016,-75.35688781738281,-50.13648223876953,-50.789581298828125,-40.10791778564453,-75.25189208984375,-76.78533935546875,-80.47743225097656,-54.90765380859375,-51.236968994140625,-38.87522888183594,-96.10652160644531,-88.71147155761719,-87.41160583496094,-69.4647216796875,-72.33747863769531,-75.6405029296875
meredith researches this mountain.,-72.74640655517578,-76.7547607421875,-76.24557495117188,-43.308353424072266,-47.21059036254883,-46.22564697265625,-79.7755126953125,-83.70304870605469,-79.00613403320312,-43.56791687011719,-47.54314422607422,-51.284324645996094,-86.23978424072266,-77.13018035888672,-84.44384002685547,-81.65543365478516,-72.6198959350586,-77.11370849609375
meredith research this mountain.,-68.13755798339844,-72.90193939208984,-73.79116821289062,-53.03407669067383,-52.31981658935547,-57.07197952270508,-72.64323425292969,-75.37107849121094,-71.13232421875,-52.275413513183594,-54.46415328979492,-59.73590087890625,-87.39002227783203,-85.32223510742188,-88.47853088378906,-76.34255981445312,-68.89337158203125,-70.78419494628906
walter was bringing the bank.,-64.7364273071289,-65.48283386230469,-57.004417419433594,-45.642974853515625,-43.26182556152344,-41.426910400390625,-72.36009979248047,-71.1268539428711,-68.41700744628906,-47.09680938720703,-46.072505950927734,-41.20543670654297,-60.18953323364258,-65.9171142578125,-68.04640197753906,-52.617488861083984,-53.738731384277344,-56.01015853881836
walter were bringing the bank.,-68.54048156738281,-71.96473693847656,-59.82712936401367,-49.14491271972656,-47.87853240966797,-44.52608871459961,-75.5482177734375,-76.17453002929688,-68.93937683105469,-49.529258728027344,-51.10310363769531,-43.66567611694336,-61.868408203125,-69.16932678222656,-71.61489868164062,-57.786964416503906,-57.68218994140625,-59.95135498046875
randolf hasn't fled from kayla.,-103.5657958984375,-102.04271697998047,-89.70769500732422,-64.35075378417969,-60.23331069946289,-59.16481018066406,-123.12347412109375,-115.07809448242188,-98.45793151855469,-69.58860778808594,-67.439208984375,-62.14637756347656,-101.96510314941406,-96.50176239013672,-100.06912231445312,-67.28734588623047,-69.42721557617188,-69.72370147705078
randolf haven't fled from kayla.,-104.3862533569336,-102.58103942871094,-85.67182922363281,-64.28319549560547,-59.77776336669922,-64.12779998779297,-121.22283172607422,-114.13777160644531,-96.24629211425781,-69.14140319824219,-66.52875518798828,-66.8777084350586,-101.43650817871094,-94.39808654785156,-97.66302490234375,-83.96791076660156,-80.50069427490234,-84.76995086669922
winston churchill wasn't embarrassing keith.,-100.20952606201172,-103.81708526611328,-107.5895767211914,-34.450843811035156,-35.721744537353516,-31.72743034362793,-116.92710876464844,-108.70787048339844,-111.90958404541016,-29.712787628173828,-34.126983642578125,-32.06742858886719,-125.67903900146484,-111.22203826904297,-122.62765502929688,-78.54865264892578,-79.03722381591797,-88.08900451660156
winston churchill weren't embarrassing keith.,-101.29742431640625,-106.4274673461914,-110.78556060791016,-38.17205810546875,-34.2742919921875,-42.07257843017578,-116.94271850585938,-110.91592407226562,-116.70429992675781,-34.21620178222656,-33.541358947753906,-46.22747802734375,-127.86005401611328,-113.39102172851562,-127.29653930664062,-107.31726837158203,-101.75889587402344,-113.81071472167969
all mirrors disgust suzanne.,-75.8475341796875,-85.33384704589844,-79.59022521972656,-51.72166442871094,-48.30657958984375,-56.99346160888672,-83.67271423339844,-80.77581787109375,-87.7923812866211,-56.2922248840332,-52.03615951538086,-56.61001968383789,-91.75872802734375,-88.23490142822266,-99.59146118164062,-76.3092269897461,-75.46885681152344,-79.92112731933594
all mirrors disgusts suzanne.,-73.78091430664062,-84.67823028564453,-74.19047546386719,-53.91297912597656,-44.525360107421875,-52.62358856201172,-77.3820571899414,-78.97840881347656,-82.36776733398438,-60.6132926940918,-47.05790710449219,-51.89147186279297,-89.71900177001953,-86.59496307373047,-101.2253189086914,-76.45320129394531,-74.46724700927734,-79.51715087890625
a spotlight worries jason.,-73.49964141845703,-77.5655746459961,-75.73267364501953,-60.39424133300781,-56.19967269897461,-56.76307678222656,-79.31809997558594,-82.4541015625,-86.01048278808594,-60.39939498901367,-57.121734619140625,-59.86497497558594,-80.0631332397461,-80.62531280517578,-84.7451400756836,-62.44889831542969,-67.8838119506836,-63.41120147705078
a spotlight worry jason.,-65.76564025878906,-76.33503723144531,-66.62686157226562,-55.16324996948242,-56.30744552612305,-55.18523025512695,-68.04035186767578,-85.17879486083984,-72.09915161132812,-57.677703857421875,-59.337554931640625,-60.467796325683594,-81.31039428710938,-72.99129486083984,-76.59666442871094,-60.608863830566406,-61.760719299316406,-59.12034225463867
carl hasn't irritated brett.,-77.98016357421875,-72.64593505859375,-78.01372528076172,-54.48184585571289,-51.714385986328125,-50.818580627441406,-83.42756652832031,-74.50542449951172,-77.71080017089844,-55.37133026123047,-55.47145080566406,-56.10295104980469,-94.90274047851562,-95.7227783203125,-90.40615844726562,-68.65553283691406,-62.553714752197266,-61.24336624145508
carl haven't irritated brett.,-77.06314086914062,-76.21650695800781,-79.62913513183594,-53.96072769165039,-53.857582092285156,-53.288936614990234,-81.8393325805664,-78.15921783447266,-80.3843994140625,-48.88984680175781,-58.598793029785156,-60.9688606262207,-98.71849060058594,-97.02718353271484,-94.06716918945312,-87.71410369873047,-80.06410217285156,-81.72127532958984
bethany wasn't escaping from those men.,-90.76744079589844,-93.39469909667969,-86.400146484375,-67.95349884033203,-67.57083129882812,-67.62689208984375,-94.83232116699219,-96.08279418945312,-93.09764862060547,-72.48741912841797,-70.14144134521484,-68.52623748779297,-79.82757568359375,-75.72801971435547,-78.1486587524414,-61.873451232910156,-65.142333984375,-63.030860900878906
bethany aren't escaping from those men.,-89.01438903808594,-92.21979522705078,-86.0626220703125,-71.60877990722656,-72.78267669677734,-70.87152862548828,-94.45538330078125,-98.80353546142578,-96.13961791992188,-74.67742919921875,-74.16773223876953,-71.42513275146484,-76.9067153930664,-76.25452423095703,-77.9634017944336,-63.788063049316406,-66.79024505615234,-66.44477844238281
walter tours some closets.,-69.40078735351562,-72.11083221435547,-67.77324676513672,-55.143218994140625,-50.46051025390625,-55.6396598815918,-72.7281265258789,-82.08952331542969,-68.8053970336914,-58.472206115722656,-52.976383209228516,-57.74766540527344,-87.58746337890625,-83.22352600097656,-81.3045883178711,-69.7812728881836,-68.42867279052734,-69.2016372680664
walter tour some closets.,-72.57662963867188,-74.8677978515625,-66.98790740966797,-52.00166320800781,-52.739810943603516,-54.254600524902344,-76.0255126953125,-83.28890991210938,-67.80836486816406,-55.287845611572266,-54.5228385925293,-56.12562942504883,-93.98306274414062,-85.79450988769531,-82.11279296875,-69.84768676757812,-72.61097717285156,-71.19711303710938
some eggplant has impressed those guys.,-72.05256652832031,-76.7918472290039,-75.27208709716797,-58.38219451904297,-65.86024475097656,-62.35771179199219,-83.3455810546875,-84.76698303222656,-80.6541519165039,-61.92837905883789,-61.73426055908203,-61.28510284423828,-83.1644287109375,-73.76463317871094,-79.1171875,-84.4026107788086,-85.17076873779297,-94.71293640136719
some eggplant have impressed those guys.,-73.1916732788086,-76.10501098632812,-74.99166870117188,-58.189056396484375,-67.00218200683594,-65.81057739257812,-82.10820007324219,-84.95653533935547,-82.73500061035156,-60.62599563598633,-63.63528823852539,-64.70439147949219,-87.69627380371094,-78.69253540039062,-80.39208984375,-82.60264587402344,-83.14544677734375,-88.0015869140625
katherine has helped some teachers.,-57.898887634277344,-63.11933898925781,-61.506614685058594,-35.46086120605469,-35.313899993896484,-37.3721923828125,-69.95867156982422,-65.56776428222656,-71.20645904541016,-38.01860809326172,-35.96004867553711,-35.7511100769043,-71.96083068847656,-62.484901428222656,-71.70368194580078,-57.92533493041992,-56.083431243896484,-59.089595794677734
katherine have helped some teachers.,-61.37575912475586,-64.88023376464844,-64.70619201660156,-38.45662307739258,-39.1060676574707,-41.93102264404297,-73.21813201904297,-68.53035736083984,-79.57698059082031,-40.831966400146484,-39.78851318359375,-41.621742248535156,-74.64210510253906,-65.02812194824219,-69.6297836303711,-59.55261993408203,-59.508934020996094,-63.611122131347656
these dancers break every bicycle.,-71.73812866210938,-72.47317504882812,-62.891944885253906,-42.229957580566406,-47.85502624511719,-38.466636657714844,-73.56364440917969,-76.9669418334961,-66.48820495605469,-40.07296371459961,-44.73625564575195,-36.376976013183594,-75.08739471435547,-72.29682922363281,-73.26129150390625,-69.43795013427734,-62.17289352416992,-58.637325286865234
these dancers breaks every bicycle.,-73.94876098632812,-80.00077056884766,-66.81739044189453,-49.062889099121094,-53.05324172973633,-44.46332931518555,-80.42967224121094,-84.79972076416016,-72.10173034667969,-47.10792541503906,-49.14802551269531,-42.200714111328125,-74.9206314086914,-79.33821105957031,-74.43048858642578,-68.97005462646484,-65.2337875366211,-60.76573181152344
those rugs aggravate every woman.,-76.53271484375,-73.69868469238281,-75.2667465209961,-61.508758544921875,-55.86771774291992,-55.57618713378906,-78.56926727294922,-80.2147445678711,-74.97219848632812,-63.860923767089844,-54.39215850830078,-58.468994140625,-87.24391174316406,-82.76001739501953,-88.59607696533203,-70.24534606933594,-69.82649993896484,-72.08781433105469
those rugs aggravates every woman.,-77.16596221923828,-72.37010955810547,-76.31074523925781,-66.6580810546875,-60.81360626220703,-59.638893127441406,-77.65463256835938,-73.78797912597656,-74.17750549316406,-68.25123596191406,-61.14674758911133,-61.40591812133789,-88.39387512207031,-86.16917419433594,-90.70518493652344,-74.66459655761719,-73.33380126953125,-75.81903839111328
most glasses scare martin.,-57.26969528198242,-57.15056610107422,-56.88058853149414,-54.33713912963867,-58.95583724975586,-54.551326751708984,-62.90448760986328,-63.468196868896484,-54.942970275878906,-59.01363754272461,-56.990875244140625,-56.52935791015625,-54.377525329589844,-57.909217834472656,-60.44255065917969,-62.35166549682617,-55.02538299560547,-54.299163818359375
most glasses scares martin.,-56.90329360961914,-54.20116424560547,-54.13575744628906,-56.54638671875,-61.85367202758789,-56.20936965942383,-63.74525833129883,-62.45250701904297,-58.33457946777344,-58.84870910644531,-59.30229568481445,-57.407508850097656,-58.90281295776367,-61.80540466308594,-62.71044158935547,-62.638118743896484,-52.00904083251953,-54.823890686035156
a lot of dancers research a hospital.,-74.98826599121094,-83.8926773071289,-77.86014556884766,-54.67002868652344,-64.36859130859375,-60.358245849609375,-81.46240997314453,-93.42169952392578,-89.13458251953125,-56.47570037841797,-68.88066864013672,-59.39486312866211,-89.43545532226562,-82.63339233398438,-84.7547836303711,-65.28498077392578,-62.36625289916992,-63.71562576293945
a lot of dancers researches a hospital.,-79.08446502685547,-87.54522705078125,-82.31333923339844,-53.95388412475586,-62.63881301879883,-54.63569641113281,-92.18301391601562,-99.49908447265625,-94.99365997314453,-52.95903396606445,-63.94160842895508,-54.968135833740234,-88.59586334228516,-82.73591613769531,-83.60570526123047,-66.04042053222656,-61.58940887451172,-64.4148178100586
margaret returns to margaret.,-46.744834899902344,-48.427406311035156,-51.715736389160156,-11.956490516662598,-19.99146270751953,-12.010551452636719,-52.6962890625,-45.41576385498047,-59.02766799926758,-11.744219779968262,-18.399761199951172,-12.373043060302734,-55.8079719543457,-55.98645782470703,-54.33030700683594,-45.87093734741211,-49.392822265625,-49.266746520996094
margaret return to margaret.,-45.463134765625,-47.13467025756836,-48.56522750854492,-16.164400100708008,-23.598163604736328,-15.693685531616211,-52.5361328125,-48.29743194580078,-59.93947982788086,-16.13175392150879,-23.35167121887207,-13.576265335083008,-52.87907791137695,-52.14634323120117,-50.06447982788086,-52.77384948730469,-53.725730895996094,-52.07978439331055
these casseroles disgust kayla.,-101.93861389160156,-92.37065124511719,-98.23089599609375,-75.22432708740234,-71.9124984741211,-78.72308349609375,-119.06420135498047,-114.07438659667969,-108.18852233886719,-75.46503448486328,-74.67046356201172,-84.09730529785156,-100.86433410644531,-106.42137145996094,-111.86781311035156,-85.39483642578125,-80.74701690673828,-90.04876708984375
these casseroles disgusts kayla.,-102.08370208740234,-92.81460571289062,-95.71633911132812,-75.67521667480469,-69.39295196533203,-77.48350524902344,-117.65460205078125,-112.5590591430664,-105.36551666259766,-81.02516174316406,-71.552978515625,-84.05757141113281,-102.37718200683594,-108.21856689453125,-111.64643859863281,-88.66870880126953,-84.42108917236328,-91.33999633789062
some legislature forgets janice.,-102.83988952636719,-105.4992904663086,-99.62037658691406,-76.40667724609375,-67.12385559082031,-67.6524887084961,-116.78804016113281,-118.2780990600586,-106.80396270751953,-76.73095703125,-70.22244262695312,-67.99557495117188,-108.25255584716797,-101.93167114257812,-104.99717712402344,-67.5826644897461,-76.08448791503906,-70.35457611083984
some legislature forget janice.,-101.76375579833984,-101.43101501464844,-98.71656036376953,-75.21306610107422,-66.2650146484375,-69.54364013671875,-111.4600601196289,-115.65425109863281,-106.07952117919922,-78.61636352539062,-71.29214477539062,-69.469482421875,-102.18896484375,-95.67138671875,-101.60826873779297,-67.7794189453125,-71.83653259277344,-68.64910125732422
a lot of computers impress bradley.,-66.24761199951172,-73.9920425415039,-67.16664123535156,-50.229827880859375,-55.13434982299805,-57.41067123413086,-78.8753662109375,-79.2142105102539,-70.36185455322266,-49.4942626953125,-57.66340255737305,-59.46006393432617,-82.76814270019531,-79.5389633178711,-84.97370147705078,-62.27438735961914,-60.949466705322266,-65.18218994140625
a lot of computers impresses bradley.,-69.3136978149414,-75.9242935180664,-66.3918228149414,-45.28448486328125,-49.64600372314453,-49.7005615234375,-81.33821868896484,-80.85974884033203,-72.11847686767578,-43.77820587158203,-53.18295669555664,-51.762210845947266,-80.8971176147461,-78.9904556274414,-81.76373291015625,-62.17559051513672,-63.46304702758789,-65.61323547363281
those dogs resemble some sketches.,-89.76729583740234,-82.85330200195312,-81.72198486328125,-38.956932067871094,-35.49783706665039,-40.27301788330078,-91.18946838378906,-87.56794738769531,-94.06424713134766,-40.30278396606445,-35.685489654541016,-37.39232635498047,-94.65792846679688,-89.2375717163086,-97.77198791503906,-66.83970642089844,-60.92842483520508,-62.07925796508789
those dogs resembles some sketches.,-94.08070373535156,-86.93208312988281,-86.86924743652344,-41.44142150878906,-39.342063903808594,-44.12435531616211,-100.78225708007812,-97.51980590820312,-102.26783752441406,-42.376670837402344,-39.95451354980469,-43.668907165527344,-94.9094009399414,-94.72676086425781,-97.04676055908203,-62.226341247558594,-57.975032806396484,-59.67586135864258
lissa has explored these closets.,-73.0517578125,-70.73218536376953,-70.59809875488281,-60.75294494628906,-57.28870391845703,-55.276588439941406,-81.84793090820312,-79.0802993774414,-74.167236328125,-58.49252700805664,-53.848323822021484,-56.11238479614258,-86.17101287841797,-80.07432556152344,-81.54917907714844,-69.28031158447266,-60.88127899169922,-66.53187561035156
lissa have explored these closets.,-75.97970581054688,-71.76051330566406,-74.0603256225586,-61.586238861083984,-59.158714294433594,-57.2631950378418,-85.3673095703125,-79.79104614257812,-79.4378433227539,-60.64069747924805,-54.91542434692383,-58.448638916015625,-87.67288970947266,-86.5264892578125,-82.73576354980469,-72.2501449584961,-61.18854522705078,-70.13446807861328
erin hasn't taken some hill.,-58.32278823852539,-69.92536163330078,-64.35063934326172,-57.931522369384766,-58.54530715942383,-61.229461669921875,-72.50779724121094,-73.13027954101562,-70.36647033691406,-59.79474639892578,-55.930267333984375,-64.84013366699219,-68.19729614257812,-65.84944152832031,-63.02389144897461,-58.143775939941406,-57.28492736816406,-55.26633834838867
erin haven't taken some hill.,-64.07324981689453,-72.82559967041016,-65.81478881835938,-66.70040130615234,-69.46707916259766,-64.43641662597656,-77.25187683105469,-77.2397689819336,-71.72637939453125,-64.54765319824219,-67.18644714355469,-66.67267608642578,-68.43243408203125,-62.37646484375,-64.67438507080078,-76.29141998291016,-78.06343078613281,-77.90203857421875
bethany has bored kirsten.,-73.43020629882812,-72.73660278320312,-83.79058074951172,-58.126258850097656,-59.606849670410156,-57.11329650878906,-77.77919006347656,-71.24890899658203,-94.52769470214844,-63.601402282714844,-61.19997024536133,-58.6334114074707,-88.91885375976562,-92.0960922241211,-94.80828857421875,-74.52783966064453,-69.33145904541016,-70.78449249267578
bethany have bored kirsten.,-79.23136901855469,-77.69583129882812,-85.81392669677734,-59.03739547729492,-63.82074737548828,-61.04427719116211,-85.76951599121094,-79.7666015625,-95.94650268554688,-64.20271301269531,-65.38233184814453,-62.66037368774414,-90.37022399902344,-99.69955444335938,-95.06651306152344,-76.95158386230469,-70.72796630859375,-74.08370971679688
all pedestrians fix some chairs.,-86.79610443115234,-90.61869049072266,-88.66464233398438,-45.27291488647461,-49.7557258605957,-45.67036819458008,-99.20480346679688,-93.31757354736328,-95.77124786376953,-47.69824981689453,-47.869144439697266,-43.76448440551758,-89.26164245605469,-86.2966079711914,-91.2076416015625,-63.986968994140625,-68.89385986328125,-68.8973388671875
all pedestrians fixes some chairs.,-85.7838363647461,-87.37094116210938,-85.26017761230469,-58.4600830078125,-59.57705307006836,-49.72557067871094,-95.63566589355469,-93.52958679199219,-89.14788818359375,-60.81975173950195,-56.6088752746582,-49.53102493286133,-91.72892761230469,-88.27659606933594,-97.75141143798828,-70.81529235839844,-73.30389404296875,-74.48346710205078
most actresses observe judy.,-73.46571350097656,-79.61894989013672,-80.93017578125,-48.076194763183594,-47.31483840942383,-41.50095748901367,-79.62008666992188,-91.6393814086914,-96.659912109375,-49.08554458618164,-49.81214141845703,-45.57299041748047,-96.54972076416016,-96.62136840820312,-92.19895935058594,-57.84735107421875,-55.79682540893555,-59.10655975341797
most actresses observes judy.,-70.90740203857422,-79.39279174804688,-80.33219146728516,-57.188392639160156,-51.02777099609375,-44.113075256347656,-75.43698120117188,-95.43722534179688,-95.42181396484375,-57.52122497558594,-53.79254150390625,-47.941741943359375,-94.47450256347656,-94.78504180908203,-92.95820617675781,-59.566429138183594,-56.34975814819336,-60.46246337890625
that teacher tours the hills.,-67.70076751708984,-74.59135437011719,-75.8244400024414,-57.852882385253906,-61.543087005615234,-55.32479476928711,-71.27303314208984,-78.3184585571289,-83.73265838623047,-57.51953887939453,-61.96302795410156,-55.10302734375,-78.7547607421875,-74.27540588378906,-69.4547119140625,-67.50662994384766,-68.62847900390625,-59.641056060791016
that teacher tour the hills.,-74.22259521484375,-79.33512878417969,-80.51241302490234,-60.09371566772461,-60.79441833496094,-56.51756286621094,-80.50007629394531,-87.36595153808594,-89.97197723388672,-59.93464660644531,-63.31696701049805,-57.45841979980469,-77.90654754638672,-77.04092407226562,-71.11093139648438,-71.34280395507812,-73.52558898925781,-63.13540267944336
that library conceals jeffrey.,-66.24629211425781,-73.21997833251953,-66.7246322631836,-47.03417205810547,-50.59095001220703,-45.389869689941406,-76.99774169921875,-82.82323455810547,-70.42992401123047,-46.646690368652344,-51.62530517578125,-45.56148147583008,-92.58694458007812,-87.81796264648438,-87.18656921386719,-66.84786987304688,-64.85814666748047,-69.56375122070312
that library conceal jeffrey.,-73.59406280517578,-75.87899780273438,-75.05699157714844,-49.03399658203125,-46.280548095703125,-46.74989318847656,-77.91065979003906,-77.66268157958984,-80.73933410644531,-48.43379592895508,-50.31006622314453,-49.42771911621094,-89.90229034423828,-83.85973358154297,-85.20037078857422,-67.88092041015625,-64.83543395996094,-70.45860290527344
schools criticize these glaciers.,-69.86676788330078,-59.257545471191406,-69.59695434570312,-39.792572021484375,-41.34075164794922,-38.159706115722656,-66.32971954345703,-64.60855102539062,-69.96885681152344,-41.84872817993164,-36.165550231933594,-40.864906311035156,-96.31930541992188,-83.1922607421875,-96.95565795898438,-65.8193359375,-56.159271240234375,-60.51390075683594
schools criticizes these glaciers.,-64.26294708251953,-55.96185302734375,-67.0946044921875,-43.03673553466797,-45.98393630981445,-43.43012237548828,-64.86122131347656,-56.677459716796875,-69.8672866821289,-47.007423400878906,-40.315521240234375,-47.53369903564453,-99.67737579345703,-86.30229187011719,-99.36927795410156,-68.95662689208984,-59.29974365234375,-64.13745880126953
the guest has walked through most art galleries.,-85.95507049560547,-95.81193542480469,-89.0568618774414,-58.389625549316406,-56.83287811279297,-58.744850158691406,-97.66749572753906,-96.90645599365234,-102.19532775878906,-58.30276107788086,-54.411170959472656,-50.724586486816406,-87.57209777832031,-83.80783081054688,-84.75428771972656,-82.28437042236328,-73.44572448730469,-82.01753234863281
the guest have walked through most art galleries.,-86.80567932128906,-102.36498260498047,-92.86709594726562,-61.31684875488281,-57.09735107421875,-62.49534606933594,-98.1890640258789,-106.86671447753906,-109.2637710571289,-61.61001968383789,-55.691802978515625,-53.73500061035156,-90.69124603271484,-90.0643310546875,-88.86713409423828,-86.12397766113281,-78.5015640258789,-85.186767578125
a cake shocks patrick.,-67.1257553100586,-68.28363037109375,-59.328582763671875,-54.79704284667969,-62.73785400390625,-57.70753860473633,-71.76142883300781,-77.68299865722656,-67.38821411132812,-57.9176139831543,-64.65283966064453,-59.11145782470703,-66.84942626953125,-72.76053619384766,-74.29483795166016,-61.61214828491211,-58.47785568237305,-60.359317779541016
a cake shock patrick.,-61.74805450439453,-66.05974578857422,-54.93730545043945,-53.17411422729492,-55.736576080322266,-56.15329360961914,-67.11774444580078,-73.40774536132812,-62.67133331298828,-54.389976501464844,-58.624507904052734,-57.48396301269531,-56.70701217651367,-64.95310974121094,-67.34142303466797,-56.606712341308594,-53.568870544433594,-56.8120002746582
randolf was criticizing alan.,-91.12727355957031,-84.47993469238281,-91.23974609375,-59.11836242675781,-51.629478454589844,-57.32034683227539,-99.0434341430664,-89.47702026367188,-101.93997192382812,-62.58272171020508,-55.47605895996094,-56.367576599121094,-99.20035552978516,-96.26007843017578,-102.07062530517578,-58.270172119140625,-61.209999084472656,-64.2703857421875
