sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
thomas isn't sure to hug margaret.,-63.160221099853516,-61.3670539855957,-62.92831039428711,-46.330814361572266,-44.76425552368164,-53.03041076660156,-67.55335998535156,-63.52275848388672,-74.41775512695312,-48.603981018066406,-50.12645721435547,-53.187076568603516,-68.6759262084961,-66.83023834228516,-70.01766967773438,-68.8112564086914,-66.47581481933594,-72.956298828125
thomas isn't annoying to hug margaret.,-65.97802734375,-70.13811492919922,-72.32524871826172,-52.928565979003906,-44.76078796386719,-49.79829406738281,-74.71051788330078,-71.35717010498047,-87.1339111328125,-52.420413970947266,-49.49066925048828,-50.73497009277344,-75.84295654296875,-83.18863677978516,-75.92718505859375,-77.78392791748047,-73.08010864257812,-84.70267486572266
carrie is bound to explore some public park.,-91.61637878417969,-92.88322448730469,-84.96624755859375,-68.18638610839844,-67.67741394042969,-67.36459350585938,-106.45904541015625,-97.71670532226562,-89.82714080810547,-69.87818145751953,-68.81913757324219,-68.75170135498047,-95.25048065185547,-103.36366271972656,-104.07518768310547,-66.12230682373047,-69.89448547363281,-68.65005493164062
carrie is pleasant to explore some public park.,-88.25890350341797,-80.30035400390625,-79.253662109375,-60.92583465576172,-62.71224594116211,-63.04947280883789,-98.12568664550781,-87.326171875,-79.84090423583984,-61.70999526977539,-62.549224853515625,-61.27446746826172,-99.77883911132812,-95.6304702758789,-97.56016540527344,-72.49019622802734,-67.35775756835938,-70.2671890258789
timothy is about to respect most guys.,-66.24983215332031,-66.69954681396484,-66.44302368164062,-57.32726287841797,-54.54680633544922,-48.921939849853516,-74.3479995727539,-78.96551513671875,-74.49195861816406,-59.24394607543945,-52.770484924316406,-50.89519119262695,-72.5089111328125,-71.24150848388672,-69.67486572265625,-79.93360137939453,-73.5802993774414,-79.64131164550781
timothy is annoying to respect most guys.,-76.54130554199219,-79.06360626220703,-80.80186462402344,-64.63729095458984,-54.609596252441406,-55.87956619262695,-87.34575653076172,-89.36573028564453,-88.43628692626953,-65.22041320800781,-52.33561325073242,-53.750213623046875,-83.51197814941406,-86.91500091552734,-85.5060043334961,-89.87660217285156,-81.01414489746094,-87.3187484741211
derek's guest is likely to like to forfeit.,-111.45204162597656,-110.54448699951172,-114.65222930908203,-62.254573822021484,-63.264808654785156,-64.57219696044922,-126.86909484863281,-117.58731842041016,-120.8408432006836,-59.724571228027344,-64.50973510742188,-68.11730194091797,-108.43409729003906,-97.42802429199219,-111.70675659179688,-87.46863555908203,-80.83756256103516,-87.50923156738281
derek's guest is difficult to like to forfeit.,-99.5167236328125,-102.02783966064453,-115.09481811523438,-60.02589416503906,-61.17490005493164,-62.74318313598633,-118.12152862548828,-109.44557189941406,-127.06173706054688,-57.055118560791016,-66.84085083007812,-67.97420501708984,-100.5538101196289,-89.23563385009766,-104.04723358154297,-81.85181427001953,-76.18585968017578,-82.89093017578125
melinda's guests aren't about to yearn to sit down.,-90.62298583984375,-105.38516998291016,-97.55253601074219,-96.48602294921875,-96.16719055175781,-97.26204681396484,-100.72859191894531,-114.47491455078125,-106.73568725585938,-96.06596374511719,-95.14945220947266,-104.23115539550781,-91.48225402832031,-85.89842224121094,-87.966796875,-92.72330474853516,-90.05409240722656,-96.92900848388672
melinda's guests aren't unpleasant to yearn to sit down.,-100.57545471191406,-105.80038452148438,-96.34498596191406,-87.27285766601562,-80.94300079345703,-89.39958953857422,-105.66796112060547,-113.90670013427734,-109.11426544189453,-82.78333282470703,-73.23242950439453,-91.53659057617188,-107.45589447021484,-98.16749572753906,-102.88040924072266,-98.45830535888672,-100.47590637207031,-108.32331085205078
mark wasn't certain to climb down the ladder.,-71.0833969116211,-67.44161224365234,-65.48114013671875,-55.23255920410156,-59.34394454956055,-55.08018493652344,-78.36207580566406,-72.87490844726562,-76.18478393554688,-50.328392028808594,-60.483619689941406,-56.48231506347656,-57.442691802978516,-58.06673812866211,-57.07570266723633,-66.79776763916016,-66.82101440429688,-67.7672119140625
mark wasn't fun to climb down the ladder.,-66.63727569580078,-65.03703308105469,-62.491268157958984,-61.57014846801758,-64.04997253417969,-58.24771499633789,-77.3210220336914,-71.68192291259766,-67.95216369628906,-55.017311096191406,-64.92778778076172,-60.78466033935547,-47.48322677612305,-47.71895217895508,-50.15293884277344,-74.55911254882812,-67.42044067382812,-71.24617004394531
jesus's tutor wasn't soon to remember dawn.,-85.60308074951172,-89.53353118896484,-93.00501251220703,-66.56481170654297,-63.339500427246094,-68.75900268554688,-99.9476089477539,-95.90535736083984,-106.47370910644531,-64.70954895019531,-70.04444122314453,-68.66320037841797,-95.8736343383789,-89.43644714355469,-91.0965347290039,-74.86199951171875,-77.24335479736328,-75.11649322509766
jesus's tutor wasn't tough to remember dawn.,-80.48554992675781,-85.87638092041016,-90.37907409667969,-65.71984100341797,-63.93170928955078,-71.84048461914062,-93.32671356201172,-90.38611602783203,-100.78900909423828,-66.38288879394531,-72.29473114013672,-71.6369857788086,-94.82196807861328,-88.44465637207031,-89.1822509765625,-79.0655746459961,-78.87033081054688,-82.45027923583984
those organizations were certain to respond.,-60.988807678222656,-63.14022445678711,-69.07030487060547,-45.91843795776367,-45.20646667480469,-51.685447692871094,-66.70227813720703,-69.59795379638672,-74.30997467041016,-46.00357437133789,-46.23847579956055,-52.67181396484375,-80.09233093261719,-77.15451049804688,-87.02933502197266,-51.58875274658203,-58.55326843261719,-51.063880920410156
those organizations were tough to respond.,-62.380062103271484,-62.76604080200195,-68.90977478027344,-51.97679138183594,-48.80440902709961,-53.80989074707031,-67.89029693603516,-64.10282897949219,-70.79108428955078,-55.056427001953125,-50.798439025878906,-55.18006896972656,-83.06594848632812,-80.06641387939453,-87.37018585205078,-52.68379592895508,-58.90534973144531,-56.07275390625
bradley isn't soon to encourage stephanie to scream.,-109.68396759033203,-110.14151000976562,-113.28105163574219,-71.06060028076172,-60.57326889038086,-57.134681701660156,-125.59991455078125,-107.8111572265625,-124.37982177734375,-67.37484741210938,-62.56996536254883,-57.41010284423828,-119.00741577148438,-127.17286682128906,-128.27284240722656,-91.972412109375,-94.94808959960938,-93.80120849609375
bradley isn't hard work to encourage stephanie to scream.,-109.381591796875,-110.85004425048828,-114.3046646118164,-70.80734252929688,-64.2774429321289,-63.334800720214844,-119.75311279296875,-102.47264099121094,-123.49432373046875,-66.46087646484375,-64.81486511230469,-66.6663818359375,-124.52486419677734,-130.1729278564453,-133.96600341796875,-94.21028137207031,-100.75172424316406,-96.83234405517578
tina wasn't sure to conceal what are profiting.,-100.45787048339844,-94.57933807373047,-95.98229217529297,-73.86996459960938,-70.79618072509766,-79.04389190673828,-109.72740936279297,-107.86148834228516,-108.73004150390625,-75.12644958496094,-74.87126922607422,-80.32679748535156,-114.69972229003906,-105.78893280029297,-102.85659790039062,-82.19093322753906,-80.2489242553711,-85.52798461914062
tina wasn't exciting to conceal what are profiting.,-106.61017608642578,-100.68982696533203,-104.69450378417969,-85.26258087158203,-81.1324234008789,-87.45947265625,-116.7171401977539,-112.25904846191406,-123.71204376220703,-89.61573791503906,-82.61531066894531,-90.02078247070312,-108.95729064941406,-104.99067687988281,-102.4913330078125,-85.02632141113281,-86.3543472290039,-90.09544372558594
the legislature wasn't unlikely to continue to hug a lot of boys.,-142.93019104003906,-148.16531372070312,-138.27285766601562,-105.9833984375,-104.4280014038086,-106.0246353149414,-161.66311645507812,-176.76414489746094,-156.51312255859375,-112.0533218383789,-111.22503662109375,-107.05189514160156,-125.96337127685547,-124.02201080322266,-126.90479278564453,-68.72737121582031,-64.76457214355469,-68.72613525390625
the legislature wasn't hard to continue to hug a lot of boys.,-127.41513061523438,-129.80795288085938,-123.4783935546875,-104.41668701171875,-100.97279357910156,-101.81684112548828,-148.73056030273438,-153.8753204345703,-139.42369079589844,-109.94286346435547,-107.73912048339844,-102.76467895507812,-108.71849822998047,-102.424560546875,-102.61482238769531,-64.19479370117188,-61.62703323364258,-65.62652587890625
bruce was sure to remember gerald.,-62.980594635009766,-64.83975219726562,-64.92704772949219,-49.65468215942383,-49.659637451171875,-51.15102005004883,-66.56536102294922,-62.820709228515625,-65.95245361328125,-51.42136001586914,-52.91179656982422,-53.08275604248047,-70.2587890625,-74.37294006347656,-69.95293426513672,-58.20753479003906,-54.178192138671875,-59.10661315917969
bruce was annoying to remember gerald.,-68.21614074707031,-75.35247039794922,-77.23458862304688,-54.29441833496094,-45.62800598144531,-51.06810760498047,-74.0633544921875,-79.4818115234375,-70.5073013305664,-52.47539520263672,-49.475616455078125,-53.653221130371094,-80.82122802734375,-84.20447540283203,-77.21022033691406,-62.67266845703125,-57.945411682128906,-66.49911499023438
brad's employees aren't likely to retaliate.,-125.47560119628906,-112.29399871826172,-115.28528594970703,-56.27751922607422,-51.45866394042969,-52.79142379760742,-137.78555297851562,-129.30426025390625,-136.67626953125,-55.29515075683594,-53.68275833129883,-55.458274841308594,-134.15345764160156,-136.23793029785156,-133.23272705078125,-61.58846664428711,-65.83673095703125,-62.38991928100586
brad's employees aren't irritating to retaliate.,-127.16094207763672,-115.80585479736328,-123.45208740234375,-57.58804702758789,-52.146060943603516,-53.82463073730469,-149.41464233398438,-131.3419647216797,-139.1950225830078,-57.92134094238281,-55.50063705444336,-55.423606872558594,-140.21209716796875,-138.22801208496094,-139.50961303710938,-83.89081573486328,-78.57015991210938,-79.83285522460938
jennifer isn't apt to walk through a cafe.,-88.08364868164062,-76.17964172363281,-93.5498046875,-73.87488555908203,-52.104026794433594,-60.528602600097656,-96.06934356689453,-85.54330444335938,-102.32540893554688,-70.5135498046875,-52.6975212097168,-67.5276870727539,-84.22042846679688,-85.21728515625,-80.17304229736328,-78.17495727539062,-78.4326171875,-85.13626098632812
jennifer isn't difficult to walk through a cafe.,-65.75352478027344,-65.99559783935547,-72.78076171875,-59.70961380004883,-48.89439392089844,-49.695186614990234,-73.23583984375,-71.91767883300781,-81.85104370117188,-55.9106330871582,-49.10536575317383,-53.696414947509766,-66.09069061279297,-65.03773498535156,-61.55626678466797,-64.16732025146484,-62.633663177490234,-70.26005554199219
andrea was soon to ascertain winston churchill to explore a lot of movie theaters.,-176.32508850097656,-176.4856719970703,-177.78750610351562,-93.86592102050781,-88.99433898925781,-95.36650085449219,-203.49050903320312,-197.5771484375,-184.4309539794922,-96.4332046508789,-88.79367065429688,-97.69670867919922,-184.68826293945312,-175.07513427734375,-179.3896942138672,-126.06278228759766,-114.49768829345703,-123.91694641113281
andrea was interesting to ascertain winston churchill to explore a lot of movie theaters.,-171.07553100585938,-168.6602325439453,-182.41552734375,-91.40708923339844,-89.40116119384766,-96.96778869628906,-195.7853546142578,-186.63833618164062,-189.5556640625,-91.5050277709961,-91.41307830810547,-100.19603729248047,-178.37901306152344,-172.35552978515625,-173.91680908203125,-124.42887115478516,-114.42205047607422,-125.11956024169922
cheryl's daughter isn't sure to find out who work hard.,-96.19384002685547,-87.87379455566406,-91.40008544921875,-90.61650085449219,-87.533447265625,-90.44098663330078,-98.09300994873047,-102.836669921875,-97.95757293701172,-87.2123031616211,-86.2875747680664,-89.22319793701172,-96.19669342041016,-98.61296081542969,-92.23255920410156,-75.25692749023438,-75.30689239501953,-83.34374237060547
cheryl's daughter isn't irritating to find out who work hard.,-104.90620422363281,-101.6718978881836,-108.72233581542969,-92.50627899169922,-88.25589752197266,-91.5536117553711,-116.00072479248047,-113.60939025878906,-105.58512878417969,-91.37477111816406,-86.59208679199219,-92.54472351074219,-115.14242553710938,-122.74899291992188,-119.20084381103516,-88.53684997558594,-87.0889892578125,-95.56614685058594
douglas's cousin isn't sure to entreat danielle to stand up.,-113.24746704101562,-110.2181625366211,-111.46418762207031,-97.6125717163086,-86.80259704589844,-88.39205932617188,-121.08753967285156,-128.75698852539062,-125.26475524902344,-94.90269470214844,-85.52278137207031,-90.85893249511719,-105.99019622802734,-106.57002258300781,-110.01480102539062,-97.7913818359375,-94.97982788085938,-102.19544219970703
douglas's cousin isn't irritating to entreat danielle to stand up.,-126.97135162353516,-126.61426544189453,-132.53807067871094,-100.92151641845703,-88.97042846679688,-87.77748107910156,-130.95458984375,-144.69854736328125,-135.620849609375,-100.23725891113281,-90.16682434082031,-94.6880874633789,-120.3101577758789,-126.82498931884766,-127.60611724853516,-112.1636734008789,-107.8071060180664,-115.78766632080078
margaret's nieces aren't unlikely to describe diana.,-96.90644073486328,-98.61351013183594,-101.53790283203125,-62.064979553222656,-58.877197265625,-58.1940803527832,-107.09796142578125,-109.04928588867188,-114.42852020263672,-62.776241302490234,-56.33436584472656,-58.09392166137695,-96.3077621459961,-104.80949401855469,-98.50799560546875,-79.18974304199219,-82.23624420166016,-74.8626937866211
margaret's nieces aren't pleasant to describe diana.,-89.06373596191406,-83.6053695678711,-91.82412719726562,-56.020904541015625,-53.53607940673828,-54.92129135131836,-94.77359771728516,-94.89030456542969,-101.61605072021484,-52.96965408325195,-49.404563903808594,-55.397605895996094,-93.14848327636719,-96.71719360351562,-87.5556640625,-85.76611328125,-84.08297729492188,-79.35289001464844
brian is about to walk through that high school.,-62.11791229248047,-66.04193115234375,-71.78508758544922,-64.68368530273438,-71.6694564819336,-57.31737518310547,-69.58708953857422,-65.9341049194336,-77.71455383300781,-67.43592834472656,-72.47553253173828,-57.49751281738281,-65.62609100341797,-63.930328369140625,-58.945343017578125,-67.78245544433594,-67.46686553955078,-60.56884002685547
brian is pleasant to walk through that high school.,-71.10516357421875,-68.14257049560547,-72.88543701171875,-61.738651275634766,-66.35663604736328,-56.170433044433594,-73.03433227539062,-68.20050048828125,-76.53770446777344,-63.63160705566406,-63.454063415527344,-55.14560317993164,-80.55671691894531,-68.94229125976562,-75.36347198486328,-72.15232849121094,-67.3899154663086,-63.2303581237793
heidi wasn't certain to like to hate joseph.,-89.90451049804688,-80.8392333984375,-88.4912109375,-83.39028930664062,-81.77998352050781,-76.98043060302734,-95.72975158691406,-88.36333465576172,-102.94317626953125,-84.48836517333984,-80.8865737915039,-80.6901626586914,-79.36112213134766,-75.7535629272461,-72.9218521118164,-79.54936218261719,-79.26471710205078,-79.08981323242188
heidi wasn't easy to like to hate joseph.,-92.12369537353516,-83.34522247314453,-85.97318267822266,-80.0813217163086,-81.31903839111328,-75.79835510253906,-100.47113800048828,-91.99436950683594,-101.70892333984375,-81.11972045898438,-83.53953552246094,-77.53581237792969,-70.52521514892578,-71.81514739990234,-69.24291229248047,-74.33393096923828,-71.72815704345703,-73.04463195800781
many adults' boss was certain to hide a lot of spotlights.,-102.91218566894531,-98.31880187988281,-99.07808685302734,-108.10646057128906,-104.05195617675781,-107.71395111083984,-115.9118881225586,-109.22654724121094,-115.28771209716797,-110.40609741210938,-106.00160217285156,-109.175048828125,-102.0904312133789,-105.2822036743164,-105.93421936035156,-102.49501037597656,-108.3488540649414,-105.94181823730469
many adults' boss was interesting to hide a lot of spotlights.,-102.49688720703125,-100.22274780273438,-98.1348876953125,-109.87954711914062,-105.42138671875,-108.09571838378906,-115.19174194335938,-113.1468505859375,-113.66732025146484,-111.33031463623047,-109.84447479248047,-108.46675109863281,-92.01455688476562,-98.67229461669922,-105.4451675415039,-101.5688705444336,-108.3500747680664,-105.8734130859375
bradley was apt to clean that hat.,-87.16773986816406,-85.17154693603516,-80.25334930419922,-68.66989135742188,-66.44969940185547,-71.81071472167969,-92.3480453491211,-88.00923919677734,-80.56910705566406,-72.99781799316406,-71.755615234375,-73.08182525634766,-91.6292495727539,-98.74190521240234,-97.92694091796875,-70.02100372314453,-78.80276489257812,-83.15184020996094
bradley was tough to clean that hat.,-73.72853088378906,-78.69025421142578,-68.44459533691406,-66.9202651977539,-62.35182189941406,-67.99745178222656,-86.25077819824219,-81.90222930908203,-77.03695678710938,-71.84003448486328,-68.60250091552734,-69.032470703125,-80.55518341064453,-86.51900482177734,-79.1747817993164,-65.30365753173828,-69.86214447021484,-74.6495590209961
every granddaughter of renee isn't certain to entice anne to bike to high schools.,-164.38941955566406,-156.84881591796875,-172.6790771484375,-127.23271179199219,-114.53266906738281,-120.87418365478516,-190.43923950195312,-188.74810791015625,-207.04034423828125,-125.37588500976562,-114.01020812988281,-119.34878540039062,-162.47906494140625,-158.0142822265625,-156.18482971191406,-136.12237548828125,-137.3949432373047,-140.99737548828125
every granddaughter of renee isn't irritating to entice anne to bike to high schools.,-179.29315185546875,-170.97645568847656,-182.67098999023438,-131.16204833984375,-115.8390884399414,-123.24004364013672,-206.47686767578125,-199.5039825439453,-203.72267150878906,-130.62005615234375,-116.34272766113281,-123.13613891601562,-181.0175323486328,-181.205322265625,-172.58865356445312,-148.9843292236328,-145.81051635742188,-150.0452117919922
these plates were certain to scare andrew.,-75.7333984375,-79.42356872558594,-80.17179870605469,-73.6371841430664,-72.37577819824219,-70.6248779296875,-92.63202667236328,-91.31038665771484,-90.06111907958984,-75.66560363769531,-76.37804412841797,-74.49159240722656,-73.72425079345703,-68.37991333007812,-70.87869262695312,-68.35658264160156,-62.35499954223633,-59.90153884887695
these plates were exciting to scare andrew.,-76.08135986328125,-81.54753112792969,-80.81060791015625,-78.86695098876953,-77.96763610839844,-74.1609115600586,-87.78485107421875,-93.83946228027344,-89.98023986816406,-81.3656234741211,-81.99466705322266,-79.44031524658203,-71.65931701660156,-69.05689239501953,-71.08502197265625,-64.5119400024414,-56.65634536743164,-60.37682342529297
andrew wasn't sure to oblige vanessa's guests to work hard.,-107.31609344482422,-100.40167999267578,-111.57809448242188,-111.90592956542969,-102.56812286376953,-106.2874984741211,-115.46623229980469,-115.18102264404297,-122.08961486816406,-111.14189910888672,-103.30387878417969,-108.680419921875,-126.02499389648438,-124.77812957763672,-113.73106384277344,-95.88841247558594,-92.81855773925781,-91.39704895019531
andrew wasn't exciting to oblige vanessa's guests to work hard.,-109.2164535522461,-106.54532623291016,-117.12136840820312,-122.47189331054688,-112.05402374267578,-112.7462158203125,-121.40412902832031,-118.75960540771484,-130.60699462890625,-122.07936096191406,-111.31266021728516,-114.7157974243164,-123.7862319946289,-121.96064758300781,-112.34796142578125,-101.37395477294922,-101.70193481445312,-97.9884033203125
harvard university was soon to praise valerie.,-94.9224853515625,-110.07537078857422,-109.21002960205078,-53.80345153808594,-47.12338638305664,-46.9511833190918,-102.64806365966797,-122.11636352539062,-115.864990234375,-53.12367248535156,-48.79518508911133,-44.68936538696289,-142.06875610351562,-130.74671936035156,-139.7452850341797,-73.9505615234375,-74.67916870117188,-76.6788558959961
harvard university was hard to praise valerie.,-90.95702362060547,-105.1340103149414,-107.244140625,-48.701141357421875,-46.46677780151367,-48.50162124633789,-107.99246978759766,-120.14208984375,-111.22175598144531,-48.25129699707031,-47.261661529541016,-46.142276763916016,-132.099853515625,-120.63538360595703,-126.44115447998047,-72.5733871459961,-70.66121673583984,-72.63651275634766
the association isn't apt to cope.,-86.36943817138672,-82.95598602294922,-78.01564025878906,-67.80545043945312,-59.91853332519531,-64.61772918701172,-88.40966796875,-90.89561462402344,-82.95188903808594,-69.7059097290039,-68.09014129638672,-71.46937561035156,-83.518310546875,-79.73511505126953,-73.13919830322266,-51.548728942871094,-49.262699127197266,-52.95118713378906
the association isn't hard to cope.,-72.78990173339844,-68.14511108398438,-69.89706420898438,-53.54232406616211,-52.48784637451172,-55.21226501464844,-76.56655883789062,-72.27849578857422,-76.02517700195312,-54.929481506347656,-58.02818298339844,-61.31229782104492,-64.96260833740234,-61.391727447509766,-60.956703186035156,-39.9078369140625,-36.68950653076172,-35.73388671875
the mothers of alice were certain to figure out who continued to describe these customers.,-117.45986938476562,-130.2466278076172,-123.87376403808594,-109.76364135742188,-105.77111053466797,-111.10041809082031,-131.37374877929688,-145.5225830078125,-144.41226196289062,-114.44990539550781,-106.26777648925781,-111.21590423583984,-105.23658752441406,-101.67975616455078,-107.60698699951172,-95.83038330078125,-99.33296203613281,-96.02105712890625
the mothers of alice were boring to figure out who continued to describe these customers.,-117.08712005615234,-131.0510711669922,-126.03730010986328,-121.69522857666016,-117.28107452392578,-115.85516357421875,-134.68960571289062,-148.94764709472656,-147.54180908203125,-124.31895446777344,-115.66333770751953,-116.76649475097656,-103.58473205566406,-102.01819610595703,-107.79009246826172,-98.9377670288086,-102.14601135253906,-100.73274993896484
timothy wasn't likely to beg donna to astound that university.,-102.93561553955078,-114.86016082763672,-102.45042419433594,-102.03092193603516,-104.66197204589844,-93.46117401123047,-107.97259521484375,-115.18645477294922,-104.7536392211914,-104.71974182128906,-108.13802337646484,-98.66539001464844,-133.3760986328125,-129.07061767578125,-130.0536651611328,-104.67230987548828,-98.59342956542969,-97.50846099853516
timothy wasn't exciting to beg donna to astound that university.,-97.88711547851562,-110.98016357421875,-101.74760437011719,-110.24459838867188,-106.25798034667969,-93.20626831054688,-108.25125885009766,-115.39651489257812,-107.74012756347656,-115.16009521484375,-108.48026275634766,-97.80201721191406,-123.8587875366211,-117.44242858886719,-119.12105560302734,-114.04431915283203,-110.72797393798828,-105.83432006835938
florence wasn't unlikely to concur.,-78.36029815673828,-77.94207000732422,-74.91509246826172,-45.85298156738281,-41.44221115112305,-39.19668197631836,-85.77497100830078,-79.2336654663086,-76.98296356201172,-50.44480895996094,-43.1324348449707,-38.4277229309082,-85.6208267211914,-90.47801971435547,-93.07380676269531,-58.46197509765625,-54.677513122558594,-54.493690490722656
florence wasn't hard to concur.,-61.79208755493164,-63.32929229736328,-63.0621337890625,-43.243682861328125,-37.25486755371094,-37.67061996459961,-66.04914855957031,-62.35273742675781,-63.629451751708984,-43.74595642089844,-38.97888946533203,-38.420536041259766,-63.07628631591797,-69.0384750366211,-68.17755126953125,-52.21415710449219,-48.903263092041016,-48.53350830078125
these grandfathers of janice are likely to compete.,-106.71530151367188,-107.2542953491211,-101.53667449951172,-64.57801818847656,-69.67471313476562,-68.42460632324219,-102.42082977294922,-105.50291442871094,-106.89961242675781,-68.4684829711914,-67.70098876953125,-66.12255859375,-102.27986907958984,-106.01097869873047,-106.5635986328125,-66.09040069580078,-58.715389251708984,-56.167850494384766
these grandfathers of janice are unpleasant to compete.,-101.12747955322266,-101.05585479736328,-92.97467041015625,-64.72146606445312,-65.39575958251953,-60.94483184814453,-101.8472671508789,-104.43204498291016,-101.32051086425781,-65.37129974365234,-64.08472442626953,-57.72207260131836,-110.02935028076172,-111.88880920410156,-113.2477035522461,-82.7849349975586,-75.87540435791016,-75.74945831298828
irene is likely to appreciate nina.,-74.49756622314453,-77.5357894897461,-74.37403869628906,-54.127769470214844,-54.64080047607422,-50.21388244628906,-78.58547973632812,-82.20822143554688,-76.84575653076172,-53.494903564453125,-56.56298065185547,-50.45975875854492,-86.26954650878906,-85.20625305175781,-82.5293960571289,-60.231414794921875,-58.999122619628906,-67.04440307617188
irene is unpleasant to appreciate nina.,-72.08846282958984,-69.04844665527344,-66.60963439941406,-51.61727523803711,-49.475181579589844,-44.82770538330078,-75.7554702758789,-71.04888916015625,-72.06611633300781,-49.308006286621094,-48.265869140625,-46.41069030761719,-90.73755645751953,-83.86315155029297,-80.41497802734375,-73.72315216064453,-71.8042221069336,-84.60765838623047
