sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
die feinde schälen,-11.977123260498047,-13.450735092163086,-14.853431701660156,-13.72497844696045,-16.7039852142334,-18.11695098876953
der feind schälen,-17.30766487121582,-17.549141883850098,-18.726207733154297,-21.20849847793579,-21.192057609558105,-22.820541381835938
der feind taucht,-11.027449607849121,-13.007405281066895,-11.547191619873047,-9.64510202407837,-9.174678802490234,-11.295419692993164
die feinde taucht,-9.786834716796875,-12.203524589538574,-11.317381858825684,-12.062440872192383,-9.487221240997314,-9.215689182281494
die feinde tauchen,-13.10106086730957,-14.424935340881348,-13.998640060424805,-10.212745666503906,-10.137630939483643,-9.802978038787842
der feind tauchen,-15.62833309173584,-19.279266357421875,-16.899590492248535,-10.54094648361206,-10.234395980834961,-13.773490905761719
der feind kennt,-9.455474853515625,-9.739635467529297,-9.146102905273438,-9.750578880310059,-10.283622741699219,-9.99785041809082
die feinde kennt,-9.293037414550781,-11.867731094360352,-11.600396156311035,-9.420361518859863,-8.91776180267334,-8.788193702697754
die feinde kennen,-11.957498550415039,-10.251264572143555,-9.163185119628906,-13.222546577453613,-15.7694673538208,-14.693387031555176
der feind kennen,-14.101472854614258,-9.722084045410156,-12.067146301269531,-14.810836791992188,-14.199974060058594,-16.173282623291016
der feind schreibt,-11.381316184997559,-10.643604278564453,-9.878022193908691,-11.316198348999023,-9.28115463256836,-9.35855770111084
die feinde schreibt,-8.055535316467285,-11.102794647216797,-9.341492652893066,-13.3392972946167,-13.066473960876465,-11.424686431884766
die feinde schreiben,-8.037127494812012,-8.670247077941895,-11.670110702514648,-14.043570518493652,-11.924786567687988,-13.909643173217773
der feind schreiben,-12.119894981384277,-10.513351440429688,-13.592718124389648,-14.349687576293945,-8.340970993041992,-13.65304946899414
der feind erzählt,-12.138543128967285,-9.668624877929688,-11.57399845123291,-10.065177917480469,-10.790302276611328,-8.80018424987793
die feinde erzählt,-10.60708236694336,-12.570746421813965,-11.802719116210938,-11.38871955871582,-14.521529197692871,-12.427349090576172
die feinde erzählen,-10.147669792175293,-11.436141967773438,-10.922863006591797,-15.772317886352539,-11.6030855178833,-14.111066818237305
der feind erzählen,-13.842456817626953,-10.326519012451172,-12.963214874267578,-17.974305152893066,-13.952678680419922,-13.62516975402832
der feind spielt,-9.568835258483887,-9.283857345581055,-7.597212791442871,-7.038029670715332,-7.862796783447266,-8.522724151611328
die feinde spielt,-7.578893661499023,-11.005268096923828,-8.234881401062012,-9.614624977111816,-9.313450813293457,-10.014373779296875
die feinde spielen,-6.089570999145508,-11.315342903137207,-8.271345138549805,-13.201912879943848,-11.715155601501465,-10.513678550720215
der feind spielen,-12.32429027557373,-11.463942527770996,-10.271299362182617,-11.664386749267578,-11.069366455078125,-12.335816383361816
der feind kommt,-7.577258586883545,-8.653914451599121,-5.836001873016357,-7.09705924987793,-6.6580352783203125,-6.0226874351501465
die feinde kommt,-5.399077892303467,-7.348926544189453,-6.44193172454834,-6.583796977996826,-10.211631774902344,-6.20383358001709
die feinde kommen,-7.802367210388184,-9.376603126525879,-8.316158294677734,-9.714442253112793,-9.419876098632812,-7.081443786621094
der feind kommen,-12.822368621826172,-12.27898120880127,-12.212170600891113,-10.334179878234863,-9.178046226501465,-10.087677955627441
der architekt zweifelt,-18.273446083068848,-13.99893569946289,-16.58508014678955,-22.252225875854492,-20.34451389312744,-26.302785873413086
die architekten zweifelt,-18.78734016418457,-16.960037231445312,-18.205025672912598,-23.339635848999023,-22.478814125061035,-24.66725730895996
die architekten zweifeln,-20.352840423583984,-16.18233871459961,-17.577271461486816,-18.440704822540283,-20.798396587371826,-18.055174827575684
der architekt zweifeln,-19.82442283630371,-14.159651756286621,-16.841896057128906,-23.008753299713135,-18.79058027267456,-20.749234676361084
der architekt konstruiert,-12.898282051086426,-17.745615005493164,-16.80759906768799,-14.663110733032227,-12.803621292114258,-11.273613929748535
die architekten konstruiert,-14.854846000671387,-18.094789505004883,-17.432498931884766,-15.299988746643066,-15.394139289855957,-12.6260404586792
die architekten konstruieren,-13.472131729125977,-16.928573608398438,-18.852773666381836,-13.117368698120117,-13.017805099487305,-12.965940475463867
der architekt konstruieren,-12.879220962524414,-18.12125587463379,-17.966275215148926,-17.976204872131348,-16.632702827453613,-16.324301719665527
der architekt fürchtet,-14.925456523895264,-15.378067970275879,-15.243441581726074,-14.960158348083496,-19.470263957977295,-20.655853748321533
die architekten fürchtet,-14.774333477020264,-16.908073902130127,-17.01618480682373,-14.385865211486816,-16.739915370941162,-17.39581823348999
die architekten fürchten,-14.594297885894775,-13.876070022583008,-17.11139678955078,-11.345560550689697,-11.079452514648438,-12.513866901397705
der architekt fürchten,-16.575525760650635,-14.803780555725098,-16.657397270202637,-16.743399143218994,-17.328810214996338,-18.723362922668457
der architekt schält,-14.168212890625,-13.843757629394531,-13.982076644897461,-17.38007354736328,-19.881371021270752,-18.572912216186523
die architekten schält,-14.44747257232666,-14.13577651977539,-13.269536972045898,-16.830749034881592,-18.20502805709839,-17.762033939361572
die architekten schälen,-12.75483512878418,-12.64346981048584,-13.972159385681152,-16.237386226654053,-14.805708408355713,-16.580795764923096
der architekt schälen,-15.747385025024414,-14.322546005249023,-16.74111843109131,-20.097057342529297,-16.32159662246704,-21.957208156585693
der architekt taucht,-12.597410202026367,-12.45845890045166,-12.62517261505127,-12.190574169158936,-14.013729095458984,-10.990215301513672
die architekten taucht,-10.591290473937988,-11.959583282470703,-11.816710472106934,-13.38864517211914,-11.025489807128906,-11.002883911132812
die architekten tauchen,-9.636005401611328,-10.315011024475098,-11.515941619873047,-8.308104991912842,-9.989961624145508,-10.380343437194824
der architekt tauchen,-17.618836402893066,-12.672657012939453,-14.22348690032959,-9.275191307067871,-12.933509826660156,-12.527132987976074
der architekt kennt,-12.43371295928955,-9.997038841247559,-9.580703735351562,-11.348946571350098,-11.597188949584961,-10.808024406433105
die architekten kennt,-8.163738250732422,-10.047673225402832,-10.391881942749023,-9.62867259979248,-9.914934158325195,-10.25258731842041
die architekten kennen,-8.009242057800293,-7.210254669189453,-8.377523422241211,-8.550755500793457,-7.655861854553223,-10.365423202514648
der architekt kennen,-11.801421165466309,-9.782210350036621,-12.033232688903809,-12.956388473510742,-13.359033584594727,-15.177072525024414
der architekt schreibt,-9.655867576599121,-10.940736770629883,-10.839861869812012,-11.627016067504883,-7.904155254364014,-9.058995246887207
die architekten schreibt,-11.242819786071777,-11.184248924255371,-12.484707832336426,-11.04348373413086,-9.762382507324219,-12.221149444580078
die architekten schreiben,-10.349021911621094,-9.491641998291016,-11.859931945800781,-7.925117492675781,-9.037652969360352,-9.238153457641602
der architekt schreiben,-11.26195240020752,-10.252117156982422,-12.453530311584473,-12.507303237915039,-11.974435806274414,-14.461076736450195
der architekt erzählt,-11.557785034179688,-12.06045913696289,-8.554587364196777,-11.121625900268555,-11.601984977722168,-9.578989028930664
die architekten erzählt,-9.249374389648438,-9.309693336486816,-10.261857986450195,-11.933574676513672,-14.665870666503906,-12.886297225952148
die architekten erzählen,-8.029321670532227,-8.160690307617188,-10.574769020080566,-11.701693534851074,-10.039822578430176,-9.804303169250488
der architekt erzählen,-15.249846458435059,-13.55122184753418,-12.095860481262207,-19.300334930419922,-14.278220176696777,-14.461064338684082
der architekt spielt,-10.762741088867188,-12.042278289794922,-11.506237983703613,-12.284032821655273,-12.4529447555542,-12.05392837524414
die architekten spielt,-10.660409927368164,-10.947423934936523,-11.843908309936523,-11.888137817382812,-12.398026466369629,-14.05337142944336
die architekten spielen,-6.154499530792236,-7.099984169006348,-11.02022647857666,-7.408834457397461,-8.647369384765625,-10.162010192871094
der architekt spielen,-11.848058700561523,-12.147424697875977,-14.769207000732422,-13.714570999145508,-13.391219139099121,-15.475820541381836
der architekt kommt,-7.868861198425293,-7.392632961273193,-6.032095909118652,-11.350760459899902,-9.242964744567871,-11.9006929397583
die architekten kommt,-7.862662315368652,-8.498132705688477,-7.603120803833008,-12.46320629119873,-11.900315284729004,-14.23763656616211
die architekten kommen,-5.203664302825928,-6.811516761779785,-7.439019680023193,-8.790742874145508,-7.615155220031738,-10.00317096710205
der architekt kommen,-12.4332857131958,-10.6287260055542,-11.338896751403809,-12.783123970031738,-11.848648071289062,-13.952248573303223
der präsident zweifelt,-20.169523239135742,-16.29851770401001,-19.57479190826416,-20.838054656982422,-20.77588701248169,-23.096691131591797
die präsidenten zweifelt,-18.342378616333008,-16.034340858459473,-17.659791946411133,-24.474780082702637,-22.449279308319092,-24.306437969207764
die präsidenten zweifeln,-19.378694534301758,-15.450472831726074,-17.034343719482422,-18.780797004699707,-17.375264167785645,-20.35727834701538
der präsident zweifeln,-20.79672336578369,-17.19978618621826,-20.19850444793701,-19.44240379333496,-17.225891590118408,-21.52000856399536
der präsident konstruiert,-16.283916473388672,-18.63470458984375,-16.841487884521484,-13.630898475646973,-11.851947784423828,-14.671773910522461
die präsidenten konstruiert,-15.494415283203125,-15.028439998626709,-13.261086463928223,-15.831403732299805,-16.687439918518066,-15.373000144958496
die präsidenten konstruieren,-12.649563789367676,-12.78733205795288,-11.521076202392578,-14.773468017578125,-13.139616012573242,-15.017980575561523
der präsident konstruieren,-14.904966354370117,-18.286968231201172,-16.93310832977295,-16.58817195892334,-14.023316383361816,-17.97593116760254
der präsident fürchtet,-15.038150310516357,-14.043922901153564,-13.596494674682617,-14.306586265563965,-14.504552364349365,-18.86224603652954
die präsidenten fürchtet,-14.292717933654785,-13.878967761993408,-14.576741218566895,-16.86636209487915,-15.92325496673584,-21.043753623962402
die präsidenten fürchten,-13.355251789093018,-11.733670711517334,-13.098045825958252,-13.50700855255127,-12.63010311126709,-11.856266021728516
der präsident fürchten,-16.001518726348877,-14.266397953033447,-13.139578342437744,-16.151994705200195,-15.989531517028809,-13.433364868164062
der präsident schält,-17.185351371765137,-12.4660005569458,-13.828279495239258,-20.410497665405273,-18.800191402435303,-14.67156982421875
die präsidenten schält,-15.035919189453125,-9.601354598999023,-12.666190147399902,-19.627103805541992,-20.581953048706055,-17.087139129638672
die präsidenten schälen,-11.628822326660156,-9.534960746765137,-11.363102912902832,-17.962477684020996,-20.81940746307373,-21.17982769012451
der präsident schälen,-16.61282444000244,-14.889602661132812,-15.9957275390625,-22.56437397003174,-22.36005163192749,-26.951765060424805
der präsident taucht,-13.795820236206055,-10.945334434509277,-12.148690223693848,-14.239670753479004,-16.079372882843018,-12.813446521759033
die präsidenten taucht,-11.645722389221191,-11.08767318725586,-11.018221855163574,-15.761076927185059,-16.53292751312256,-13.821386337280273
die präsidenten tauchen,-10.325404167175293,-9.043770790100098,-14.529492378234863,-11.623702049255371,-13.026639938354492,-11.132779121398926
der präsident tauchen,-18.645581245422363,-16.74954891204834,-18.483202934265137,-11.658866882324219,-13.050541400909424,-15.544722557067871
der präsident kennt,-9.826598167419434,-9.89310073852539,-9.24639892578125,-7.694295406341553,-8.389241218566895,-7.888468265533447
die präsidenten kennt,-9.038516998291016,-9.99475383758545,-10.691131591796875,-12.22708511352539,-12.04049015045166,-12.221805572509766
die präsidenten kennen,-9.060667991638184,-7.6902618408203125,-7.193142890930176,-12.116473197937012,-14.357927322387695,-12.795516014099121
der präsident kennen,-11.026277542114258,-9.44504451751709,-10.436378479003906,-13.831220626831055,-15.762994766235352,-15.721480369567871
der präsident schreibt,-11.577049255371094,-10.747001647949219,-11.209136962890625,-8.843254089355469,-9.699650764465332,-9.370427131652832
die präsidenten schreibt,-11.521439552307129,-11.903534889221191,-12.696398735046387,-11.847753524780273,-14.095118522644043,-12.85442066192627
die präsidenten schreiben,-8.411100387573242,-7.8610711097717285,-9.90538501739502,-10.09335708618164,-11.72945785522461,-8.569947242736816
der präsident schreiben,-13.285796165466309,-9.16589069366455,-10.084358215332031,-14.025806427001953,-13.724656105041504,-14.576663970947266
der präsident erzählt,-13.128191947937012,-10.286009788513184,-10.511972427368164,-10.120407104492188,-11.03060531616211,-9.64863109588623
die präsidenten erzählt,-10.809667587280273,-8.962807655334473,-12.596283912658691,-13.211727142333984,-14.439596176147461,-12.541435241699219
die präsidenten erzählen,-9.008201599121094,-7.897520065307617,-10.12026309967041,-14.041170120239258,-12.990194320678711,-11.716670036315918
der präsident erzählen,-15.701379776000977,-12.47012996673584,-11.92226505279541,-19.901033401489258,-16.755630493164062,-17.781965255737305
der präsident spielt,-12.526970863342285,-10.279135704040527,-9.993313789367676,-7.166508674621582,-8.391629219055176,-7.811710834503174
die präsidenten spielt,-12.100347518920898,-11.761322021484375,-10.49166488647461,-14.223893165588379,-12.78769302368164,-11.353002548217773
die präsidenten spielen,-6.451387882232666,-7.616329193115234,-7.211159706115723,-9.898216247558594,-10.791106224060059,-8.027685165405273
der präsident spielen,-13.084555625915527,-13.76004695892334,-12.358015060424805,-10.591371536254883,-11.515828132629395,-11.845002174377441
der präsident kommt,-6.695263385772705,-4.994894504547119,-6.97221565246582,-9.197643280029297,-6.950346946716309,-7.283605098724365
die präsidenten kommt,-8.523116111755371,-7.763134002685547,-5.960362434387207,-13.421469688415527,-12.615216255187988,-11.439920425415039
die präsidenten kommen,-5.094444751739502,-5.765427589416504,-5.440591812133789,-10.21406078338623,-11.30390453338623,-10.318197250366211
der präsident kommen,-11.895915031433105,-9.155840873718262,-10.690848350524902,-13.89773178100586,-11.83377742767334,-11.960153579711914
der kollege zweifelt,-14.22542428970337,-14.329008102416992,-17.390661239624023,-21.464713096618652,-16.80089569091797,-20.618414402008057
die kollegen zweifelt,-17.562453269958496,-18.289008140563965,-16.694366455078125,-22.7927827835083,-20.86448049545288,-22.503446578979492
die kollegen zweifeln,-20.75968837738037,-16.890134811401367,-17.757739067077637,-17.84622812271118,-15.331281661987305,-15.322854995727539
der kollege zweifeln,-17.023795127868652,-15.359832286834717,-19.349172592163086,-20.10079288482666,-16.814536094665527,-16.715551376342773
der kollege konstruiert,-13.841123580932617,-20.125364303588867,-12.282723426818848,-15.209177017211914,-13.64342212677002,-13.31551742553711
die kollegen konstruiert,-16.442842483520508,-19.008488655090332,-14.252694129943848,-14.235262870788574,-16.219746589660645,-16.19217586517334
die kollegen konstruieren,-15.088438987731934,-17.419379234313965,-13.289778709411621,-12.937609672546387,-12.243457794189453,-14.921282768249512
der kollege konstruieren,-14.399277687072754,-20.955837726593018,-13.729690551757812,-17.74360179901123,-17.61762809753418,-16.62749481201172
der kollege fürchtet,-11.183191776275635,-11.09319019317627,-10.65153980255127,-16.421267986297607,-12.527211666107178,-20.302945613861084
die kollegen fürchtet,-15.279907703399658,-13.994101524353027,-14.942898750305176,-17.571109294891357,-14.56900930404663,-20.28581190109253
die kollegen fürchten,-14.048858165740967,-13.468850135803223,-14.428706169128418,-13.318689346313477,-9.55886173248291,-13.859143257141113
der kollege fürchten,-12.379507064819336,-13.881093978881836,-12.188690662384033,-15.09302568435669,-13.344236850738525,-15.416469097137451
der kollege schält,-14.595293045043945,-11.79865550994873,-14.094229698181152,-16.38987112045288,-17.97923994064331,-14.756028652191162
die kollegen schält,-15.909537315368652,-12.204870223999023,-14.946603775024414,-18.49264621734619,-19.60978651046753,-15.479278087615967
die kollegen schälen,-14.225695610046387,-12.866684913635254,-13.216106414794922,-19.417847156524658,-17.429882526397705,-15.66994047164917
der kollege schälen,-15.599332809448242,-15.388890266418457,-16.185606002807617,-20.17048215866089,-19.478956699371338,-19.752211570739746
der kollege taucht,-10.238664627075195,-9.050280570983887,-10.065435409545898,-8.472935199737549,-9.272512435913086,-8.556759357452393
die kollegen taucht,-12.58730697631836,-11.850637435913086,-11.173822402954102,-9.769506931304932,-9.823768615722656,-8.803930759429932
die kollegen tauchen,-12.192315101623535,-13.82905387878418,-11.351283073425293,-8.790194034576416,-7.8670501708984375,-7.2654547691345215
der kollege tauchen,-16.6194486618042,-15.63162899017334,-14.562566757202148,-9.024505138397217,-9.265583038330078,-10.95090913772583
der kollege kennt,-9.853836059570312,-8.738662719726562,-9.522285461425781,-11.216005325317383,-10.854229927062988,-8.677803039550781
die kollegen kennt,-12.55965518951416,-8.53486442565918,-8.585901260375977,-9.11913776397705,-10.637001037597656,-9.812919616699219
die kollegen kennen,-12.066057205200195,-7.220149993896484,-4.851823329925537,-10.675890922546387,-11.853632926940918,-10.60365104675293
der kollege kennen,-11.461451530456543,-9.991151809692383,-10.079155921936035,-12.272007942199707,-15.0162935256958,-13.198884963989258
der kollege schreibt,-11.263071060180664,-9.212697982788086,-8.660001754760742,-8.929128646850586,-7.087879180908203,-7.394440650939941
die kollegen schreibt,-12.913423538208008,-10.371597290039062,-9.127473831176758,-9.578173637390137,-9.51508903503418,-11.954741477966309
die kollegen schreiben,-12.121588706970215,-7.007348537445068,-6.707981586456299,-8.55933666229248,-9.630254745483398,-11.314184188842773
der kollege schreiben,-11.428901672363281,-8.498348236083984,-9.104560852050781,-14.269004821777344,-11.484740257263184,-12.378993034362793
der kollege erzählt,-10.811458587646484,-11.13523006439209,-9.835546493530273,-10.935663223266602,-9.444730758666992,-8.098477363586426
die kollegen erzählt,-13.757713317871094,-11.445915222167969,-11.117313385009766,-11.498364448547363,-13.3862886428833,-11.208013534545898
die kollegen erzählen,-14.421760559082031,-9.748468399047852,-7.945138454437256,-10.266644477844238,-9.762242317199707,-9.758160591125488
der kollege erzählen,-14.015556335449219,-10.465970993041992,-11.542854309082031,-16.13533115386963,-15.416452407836914,-13.703360557556152
der kollege spielt,-9.012935638427734,-7.121677398681641,-7.880390644073486,-9.496407508850098,-8.738417625427246,-10.26276969909668
die kollegen spielt,-13.711358070373535,-12.64627456665039,-9.785260200500488,-8.480958938598633,-12.593636512756348,-10.481271743774414
die kollegen spielen,-9.795751571655273,-8.220486640930176,-7.747701644897461,-7.519982814788818,-7.279608249664307,-7.745969772338867
der kollege spielen,-9.312521934509277,-9.00297737121582,-11.000659942626953,-10.303749084472656,-12.306269645690918,-13.115340232849121
der kollege kommt,-4.190352439880371,-4.184466361999512,-4.86881685256958,-11.360074043273926,-8.507023811340332,-9.839154243469238
die kollegen kommt,-6.071698188781738,-5.499831676483154,-7.098677635192871,-11.170848846435547,-10.562225341796875,-10.55052375793457
die kollegen kommen,-4.458017349243164,-3.995117664337158,-5.636259078979492,-9.386658668518066,-7.008535861968994,-8.876729965209961
der kollege kommen,-8.189562797546387,-7.872038841247559,-10.059531211853027,-12.988373756408691,-12.464600563049316,-11.445303916931152
der ingenieur zweifelt,-20.86235523223877,-15.4862642288208,-20.077316284179688,-23.073467254638672,-17.81599712371826,-22.762210845947266
die ingenieure zweifelt,-17.76412010192871,-15.342319965362549,-16.838953971862793,-24.505093574523926,-17.361433029174805,-24.079349994659424
die ingenieure zweifeln,-19.254249572753906,-15.313894748687744,-15.32292890548706,-17.137187004089355,-16.526594638824463,-18.958256244659424
der ingenieur zweifeln,-21.193862915039062,-15.82436752319336,-18.763997077941895,-19.667619228363037,-17.456223011016846,-19.418784141540527
der ingenieur konstruiert,-17.288960456848145,-17.615455627441406,-15.828036785125732,-16.301220893859863,-10.586516380310059,-13.382672309875488
die ingenieure konstruiert,-15.569714546203613,-14.384116649627686,-15.699074268341064,-12.832098960876465,-14.245142936706543,-15.159693717956543
die ingenieure konstruieren,-13.945269584655762,-12.793854236602783,-15.398957252502441,-10.460159301757812,-11.590462684631348,-14.208045959472656
der ingenieur konstruieren,-16.490564346313477,-16.366618156433105,-16.312512397766113,-18.597792625427246,-14.938989639282227,-17.779921531677246
der ingenieur fürchtet,-15.934035301208496,-9.525716781616211,-14.032605171203613,-18.448019981384277,-18.333041191101074,-20.48841667175293
die ingenieure fürchtet,-13.581777572631836,-11.797228336334229,-12.481367588043213,-16.257050037384033,-14.779521942138672,-20.86696195602417
die ingenieure fürchten,-12.751384258270264,-8.956672191619873,-11.695300579071045,-12.227958679199219,-13.151703834533691,-15.328173160552979
der ingenieur fürchten,-17.038403511047363,-9.287469387054443,-16.200469970703125,-17.526057243347168,-16.520503997802734,-18.002768516540527
der ingenieur schält,-15.681930541992188,-15.436692237854004,-15.262075424194336,-16.831843852996826,-18.67351722717285,-18.813159465789795
die ingenieure schält,-15.585864067077637,-11.339494705200195,-12.741434097290039,-13.848122596740723,-16.611763954162598,-16.503000259399414
die ingenieure schälen,-13.23948860168457,-11.502965927124023,-11.328852653503418,-13.375170230865479,-14.445027351379395,-17.83358860015869
der ingenieur schälen,-14.605637550354004,-16.532605171203613,-15.391068458557129,-19.351012706756592,-18.534756660461426,-23.25623607635498
der ingenieur taucht,-8.852588653564453,-10.49458122253418,-10.799619674682617,-11.224585056304932,-12.530797004699707,-12.00162649154663
die ingenieure taucht,-9.490934371948242,-9.795733451843262,-11.801553726196289,-12.907336711883545,-11.866255283355713,-10.802141189575195
die ingenieure tauchen,-9.295456886291504,-9.839539527893066,-9.787222862243652,-7.892168998718262,-9.783509254455566,-10.465787887573242
der ingenieur tauchen,-13.616398811340332,-14.456429481506348,-13.737691879272461,-8.309401512145996,-11.18421983718872,-14.925233364105225
der ingenieur kennt,-7.066165924072266,-9.152026176452637,-6.862804412841797,-10.843344688415527,-9.950645446777344,-12.43467903137207
die ingenieure kennt,-8.79670524597168,-10.827381134033203,-11.267720222473145,-9.00244140625,-10.293206214904785,-11.036569595336914
die ingenieure kennen,-10.083467483520508,-9.68270492553711,-7.8316755294799805,-9.523717880249023,-10.188618659973145,-10.169925689697266
der ingenieur kennen,-11.191483497619629,-10.576728820800781,-9.251603126525879,-13.352015495300293,-11.236873626708984,-12.809670448303223
der ingenieur schreibt,-9.646305084228516,-11.119140625,-5.951931953430176,-10.764142036437988,-8.359407424926758,-10.754484176635742
die ingenieure schreibt,-8.66622257232666,-11.65766716003418,-10.892446517944336,-12.89062213897705,-11.548166275024414,-13.132770538330078
die ingenieure schreiben,-8.763262748718262,-8.90246295928955,-9.537642478942871,-8.647178649902344,-8.270294189453125,-10.303078651428223
der ingenieur schreiben,-10.830422401428223,-12.655120849609375,-9.774601936340332,-13.966002464294434,-11.1204252243042,-13.60666561126709
der ingenieur erzählt,-9.196142196655273,-8.843040466308594,-6.945847034454346,-10.467915534973145,-12.024566650390625,-10.214433670043945
die ingenieure erzählt,-11.160194396972656,-9.757048606872559,-11.111266136169434,-12.884430885314941,-11.355195045471191,-14.733902931213379
die ingenieure erzählen,-9.971205711364746,-11.039337158203125,-9.316619873046875,-11.615570068359375,-9.687914848327637,-12.900960922241211
der ingenieur erzählen,-11.937183380126953,-13.41718578338623,-10.202102661132812,-17.482665061950684,-14.429765701293945,-16.194841384887695
der ingenieur spielt,-8.034120559692383,-8.04360294342041,-5.467922210693359,-9.10559368133545,-9.730437278747559,-11.106590270996094
die ingenieure spielt,-9.163392066955566,-10.882808685302734,-9.34755802154541,-15.125587463378906,-12.817944526672363,-14.252894401550293
die ingenieure spielen,-7.504665374755859,-9.01781177520752,-8.151693344116211,-11.559575080871582,-8.057586669921875,-12.345902442932129
der ingenieur spielen,-10.423110008239746,-10.715278625488281,-9.454817771911621,-12.561132431030273,-11.396811485290527,-14.814117431640625
der ingenieur kommt,-4.749423980712891,-4.748225688934326,-6.117362976074219,-10.777643203735352,-9.109424591064453,-12.940138816833496
die ingenieure kommt,-7.894879341125488,-7.970467567443848,-8.326553344726562,-13.122730255126953,-12.62785530090332,-13.91411018371582
die ingenieure kommen,-5.8575310707092285,-8.165270805358887,-7.388244152069092,-9.485559463500977,-8.433584213256836,-11.534272193908691
der ingenieur kommen,-10.250112533569336,-10.034584999084473,-10.623244285583496,-12.547659873962402,-10.820249557495117,-14.927700996398926
der sohn zweifelt,-17.710872650146484,-16.7461576461792,-18.552258014678955,-21.647398471832275,-20.102275371551514,-21.049602508544922
die söhne zweifelt,-17.285799503326416,-18.179862022399902,-18.620854377746582,-22.357179164886475,-20.099751949310303,-24.734074115753174
die söhne zweifeln,-17.603055000305176,-17.98205280303955,-19.014103889465332,-16.748059272766113,-17.966736793518066,-19.91330575942993
der sohn zweifeln,-19.036744117736816,-17.14600944519043,-20.646251678466797,-19.29610538482666,-19.180683135986328,-20.111382484436035
der sohn konstruiert,-14.432981491088867,-22.366470336914062,-16.11088752746582,-13.265068054199219,-12.88902759552002,-16.687374114990234
die söhne konstruiert,-16.854973793029785,-17.777263641357422,-19.54367685317993,-16.23437213897705,-15.924468040466309,-16.76935863494873
die söhne konstruieren,-15.80308723449707,-18.497400283813477,-19.40009641647339,-15.809089660644531,-14.68478012084961,-16.135112762451172
der sohn konstruieren,-15.959349632263184,-23.858523845672607,-18.00443410873413,-16.859722137451172,-15.566788673400879,-19.494796752929688
der sohn fürchtet,-12.282035827636719,-9.848328113555908,-9.094969272613525,-16.695780754089355,-15.699705123901367,-19.086955547332764
die söhne fürchtet,-14.41910171508789,-18.32160758972168,-15.376935005187988,-13.157994270324707,-12.280345916748047,-16.176724910736084
die söhne fürchten,-14.609577178955078,-18.27348232269287,-16.69047260284424,-13.82857608795166,-10.88388442993164,-12.202736854553223
der sohn fürchten,-15.97364854812622,-14.265031814575195,-12.925079345703125,-16.833096981048584,-18.577632904052734,-17.120516777038574
der sohn schält,-12.687993049621582,-9.744214057922363,-12.087238311767578,-14.848551750183105,-17.830989837646484,-16.888649463653564
die söhne schält,-15.637320518493652,-13.813837051391602,-14.15099048614502,-16.484572887420654,-16.838733673095703,-15.741679668426514
die söhne schälen,-15.040175437927246,-15.70445728302002,-16.402419090270996,-18.54057264328003,-16.41238784790039,-19.09000062942505
der sohn schälen,-16.46962070465088,-15.330765724182129,-16.745827674865723,-21.522493362426758,-20.368541717529297,-25.82239866256714
der sohn taucht,-9.96784496307373,-8.269998550415039,-10.171111106872559,-15.148122787475586,-12.723520755767822,-10.352680206298828
die söhne taucht,-11.43727970123291,-12.04808521270752,-9.699851989746094,-13.951667785644531,-9.596835613250732,-10.173963069915771
