sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
"der feind , die die mitglieder vermeidet , fürchtet",-17.512534141540527,-14.318521499633789,-15.439908504486084,-14.128610610961914,-14.532853126525879,-14.799834251403809
"der feind , die die mitglieder vermeiden , fürchtet",-12.122020721435547,-12.173519134521484,-12.442429542541504,-12.708986282348633,-13.248529434204102,-11.554854393005371
"der feind , den das mitglied vermeiden , fürchtet",-13.85517692565918,-10.1792311668396,-13.463967323303223,-13.183900833129883,-14.048282623291016,-13.978110313415527
"die feinde , den das mitglied vermeidet , fürchten",-18.956892013549805,-13.250972747802734,-15.661357879638672,-14.691351890563965,-14.948406219482422,-15.416559219360352
"die feinde , die die mitglieder vermeidet , fürchten",-17.77204990386963,-14.886451721191406,-14.969313621520996,-14.500704765319824,-15.586658477783203,-15.169015884399414
"die feinde , die die mitglieder vermeiden , fürchten",-12.72940731048584,-12.481117248535156,-12.056670188903809,-12.666145324707031,-14.40304946899414,-11.558781623840332
"die feinde , den das mitglied vermeiden , fürchten",-13.656089782714844,-10.315701484680176,-12.92976188659668,-13.23071575164795,-15.373080253601074,-14.194557189941406
"der feind , den das mitglied mag , schält",-10.260863304138184,-8.129916191101074,-10.199891090393066,-11.648941993713379,-9.104851722717285,-12.400672912597656
"der feind , die die mitglieder mag , schält",-10.889965057373047,-9.109320640563965,-8.648356437683105,-11.461982727050781,-11.937298774719238,-12.400202751159668
"der feind , die die mitglieder mögen , schält",-12.104313850402832,-9.388465881347656,-9.84422492980957,-14.954505920410156,-15.86893081665039,-10.870441436767578
"der feind , den das mitglied mögen , schält",-12.183435440063477,-8.41307258605957,-11.86474609375,-14.557710647583008,-15.18465518951416,-15.011841773986816
"die feinde , den das mitglied mag , schälen",-10.131244659423828,-8.517522811889648,-10.331948280334473,-11.7449312210083,-9.206668853759766,-12.868894577026367
"die feinde , die die mitglieder mag , schälen",-11.051360130310059,-9.06271743774414,-8.730907440185547,-11.869422912597656,-12.772175788879395,-12.729558944702148
"die feinde , die die mitglieder mögen , schälen",-12.688883781433105,-10.393200874328613,-10.666361808776855,-15.018845558166504,-16.924921989440918,-11.065473556518555
"die feinde , den das mitglied mögen , schälen",-12.141217231750488,-9.429431915283203,-12.595335960388184,-14.098128318786621,-15.724271774291992,-16.654468536376953
"der feind , den das mitglied vermeidet , schält",-19.42113208770752,-12.482855796813965,-16.456223011016846,-14.087735176086426,-14.75377368927002,-14.962352752685547
"der feind , die die mitglieder vermeidet , schält",-17.512534141540527,-14.318521499633789,-15.439908504486084,-14.128610610961914,-14.532853126525879,-14.799834251403809
"der feind , die die mitglieder vermeiden , schält",-12.122020721435547,-12.173519134521484,-12.442429542541504,-12.708986282348633,-13.248529434204102,-11.554854393005371
"der feind , den das mitglied vermeiden , schält",-13.85517692565918,-10.1792311668396,-13.463967323303223,-13.183900833129883,-14.048282623291016,-13.978110313415527
"die feinde , den das mitglied vermeidet , schälen",-18.956892013549805,-13.250972747802734,-15.661357879638672,-14.691351890563965,-14.948406219482422,-15.416559219360352
"die feinde , die die mitglieder vermeidet , schälen",-17.77204990386963,-14.886451721191406,-14.969313621520996,-14.500704765319824,-15.586658477783203,-15.169015884399414
"die feinde , die die mitglieder vermeiden , schälen",-12.72940731048584,-12.481117248535156,-12.056670188903809,-12.666145324707031,-14.40304946899414,-11.558777809143066
"die feinde , den das mitglied vermeiden , schälen",-13.656089782714844,-10.315701484680176,-12.92976188659668,-13.230719566345215,-15.373079299926758,-14.194557189941406
"der feind , den das mitglied mag , taucht",-10.260865211486816,-8.129915237426758,-10.199892044067383,-11.648941993713379,-9.104851722717285,-12.400672912597656
"der feind , die die mitglieder mag , taucht",-10.88996696472168,-9.109320640563965,-8.648356437683105,-11.461982727050781,-11.937298774719238,-12.400202751159668
"der feind , die die mitglieder mögen , taucht",-12.104312896728516,-9.388467788696289,-9.844223022460938,-14.954505920410156,-15.86893081665039,-10.870441436767578
"der feind , den das mitglied mögen , taucht",-12.183436393737793,-8.41307258605957,-11.86474895477295,-14.557710647583008,-15.18465518951416,-15.011841773986816
"die feinde , den das mitglied mag , tauchen",-10.131244659423828,-8.517522811889648,-10.331948280334473,-11.7449312210083,-9.206668853759766,-12.868894577026367
"die feinde , die die mitglieder mag , tauchen",-11.051360130310059,-9.06271743774414,-8.730907440185547,-11.869422912597656,-12.772175788879395,-12.729558944702148
"die feinde , die die mitglieder mögen , tauchen",-12.688883781433105,-10.393200874328613,-10.666361808776855,-15.018845558166504,-16.924921989440918,-11.065473556518555
"die feinde , den das mitglied mögen , tauchen",-12.141217231750488,-9.429431915283203,-12.595335960388184,-14.098128318786621,-15.724271774291992,-16.654468536376953
"der feind , den das mitglied vermeidet , taucht",-19.42113208770752,-12.482855796813965,-16.456223011016846,-14.087735176086426,-14.75377368927002,-14.962352752685547
"der feind , die die mitglieder vermeidet , taucht",-17.512534141540527,-14.318521499633789,-15.439908504486084,-14.128610610961914,-14.532853126525879,-14.799834251403809
"der feind , die die mitglieder vermeiden , taucht",-12.122020721435547,-12.173519134521484,-12.442429542541504,-12.708986282348633,-13.248529434204102,-11.554854393005371
"der feind , den das mitglied vermeiden , taucht",-13.85517692565918,-10.1792311668396,-13.463967323303223,-13.183900833129883,-14.048282623291016,-13.978110313415527
"die feinde , den das mitglied vermeidet , tauchen",-18.956892013549805,-13.250972747802734,-15.661357879638672,-14.691351890563965,-14.948406219482422,-15.416559219360352
"die feinde , die die mitglieder vermeidet , tauchen",-17.77204990386963,-14.886451721191406,-14.969313621520996,-14.500704765319824,-15.586658477783203,-15.169015884399414
"die feinde , die die mitglieder vermeiden , tauchen",-12.72940731048584,-12.481117248535156,-12.056670188903809,-12.666145324707031,-14.40304946899414,-11.558777809143066
"die feinde , den das mitglied vermeiden , tauchen",-13.656089782714844,-10.315701484680176,-12.92976188659668,-13.230719566345215,-15.373079299926758,-14.194557189941406
"der feind , den das mitglied mag , kennt",-10.260865211486816,-8.129915237426758,-10.199892044067383,-11.648941993713379,-9.104851722717285,-12.400672912597656
"der feind , die die mitglieder mag , kennt",-10.88996696472168,-9.109320640563965,-8.648356437683105,-11.461982727050781,-11.937298774719238,-12.400202751159668
"der feind , die die mitglieder mögen , kennt",-12.104312896728516,-9.388467788696289,-9.844223022460938,-14.954505920410156,-15.86893081665039,-10.870441436767578
"der feind , den das mitglied mögen , kennt",-12.183436393737793,-8.41307258605957,-11.86474895477295,-14.557710647583008,-15.18465518951416,-15.011841773986816
"die feinde , den das mitglied mag , kennen",-10.131243705749512,-8.517521858215332,-10.331951141357422,-11.744928359985352,-9.20666790008545,-12.86889362335205
"die feinde , die die mitglieder mag , kennen",-11.051361083984375,-9.062721252441406,-8.730907440185547,-11.86942195892334,-12.772175788879395,-12.729560852050781
"die feinde , die die mitglieder mögen , kennen",-12.688885688781738,-10.393202781677246,-10.666360855102539,-15.01884651184082,-16.924921989440918,-11.065471649169922
"die feinde , den das mitglied mögen , kennen",-12.141215324401855,-9.42943286895752,-12.595335006713867,-14.098127365112305,-15.724272727966309,-16.654467582702637
"der feind , den das mitglied vermeidet , kennt",-19.42113208770752,-12.482855796813965,-16.456223011016846,-14.087739944458008,-14.753771781921387,-14.96235179901123
"der feind , die die mitglieder vermeidet , kennt",-17.512534141540527,-14.318521499633789,-15.439908504486084,-14.128608703613281,-14.532849311828613,-14.799838066101074
"der feind , die die mitglieder vermeiden , kennt",-12.122020721435547,-12.173519134521484,-12.442429542541504,-12.708986282348633,-13.248529434204102,-11.554854393005371
"der feind , den das mitglied vermeiden , kennt",-13.85517692565918,-10.1792311668396,-13.463967323303223,-13.183900833129883,-14.048282623291016,-13.978110313415527
"die feinde , den das mitglied vermeidet , kennen",-18.956892013549805,-13.250972747802734,-15.661357879638672,-14.691351890563965,-14.948406219482422,-15.416559219360352
"die feinde , die die mitglieder vermeidet , kennen",-17.77204990386963,-14.886451721191406,-14.969313621520996,-14.500704765319824,-15.586658477783203,-15.169015884399414
"die feinde , die die mitglieder vermeiden , kennen",-12.72940731048584,-12.481117248535156,-12.056670188903809,-12.666145324707031,-14.40304946899414,-11.558781623840332
"die feinde , den das mitglied vermeiden , kennen",-13.656089782714844,-10.315701484680176,-12.92976188659668,-13.23071575164795,-15.373080253601074,-14.194557189941406
"der feind , den das mitglied mag , schreibt",-10.260865211486816,-8.129915237426758,-10.199892044067383,-11.648941993713379,-9.104851722717285,-12.400672912597656
"der feind , die die mitglieder mag , schreibt",-10.88996696472168,-9.109320640563965,-8.648356437683105,-11.461982727050781,-11.937298774719238,-12.400202751159668
"der feind , die die mitglieder mögen , schreibt",-12.104312896728516,-9.388467788696289,-9.844223022460938,-14.954505920410156,-15.86893081665039,-10.870441436767578
"der feind , den das mitglied mögen , schreibt",-12.183436393737793,-8.41307258605957,-11.86474895477295,-14.557710647583008,-15.18465518951416,-15.011841773986816
"die feinde , den das mitglied mag , schreiben",-10.131243705749512,-8.517521858215332,-10.331951141357422,-11.744928359985352,-9.20666790008545,-12.86889362335205
"die feinde , die die mitglieder mag , schreiben",-11.051361083984375,-9.062721252441406,-8.730907440185547,-11.86942195892334,-12.772175788879395,-12.729560852050781
"die feinde , die die mitglieder mögen , schreiben",-12.688885688781738,-10.393202781677246,-10.666360855102539,-15.01884651184082,-16.924921989440918,-11.065471649169922
"die feinde , den das mitglied mögen , schreiben",-12.141215324401855,-9.42943286895752,-12.595335006713867,-14.098127365112305,-15.724272727966309,-16.654467582702637
"der feind , den das mitglied vermeidet , schreibt",-19.42113208770752,-12.482855796813965,-16.456223011016846,-14.087739944458008,-14.753771781921387,-14.96235179901123
"der feind , die die mitglieder vermeidet , schreibt",-17.512534141540527,-14.318521499633789,-15.439908504486084,-14.128608703613281,-14.532849311828613,-14.799838066101074
"der feind , die die mitglieder vermeiden , schreibt",-12.122020721435547,-12.173519134521484,-12.442429542541504,-12.708986282348633,-13.248529434204102,-11.554854393005371
"der feind , den das mitglied vermeiden , schreibt",-13.85517692565918,-10.1792311668396,-13.463967323303223,-13.183900833129883,-14.048282623291016,-13.978110313415527
"die feinde , den das mitglied vermeidet , schreiben",-18.956892013549805,-13.250972747802734,-15.661357879638672,-14.691351890563965,-14.948406219482422,-15.416559219360352
"die feinde , die die mitglieder vermeidet , schreiben",-17.77204990386963,-14.886451721191406,-14.969313621520996,-14.500704765319824,-15.586658477783203,-15.169015884399414
"die feinde , die die mitglieder vermeiden , schreiben",-12.72940731048584,-12.481117248535156,-12.056670188903809,-12.666145324707031,-14.40304946899414,-11.558781623840332
"die feinde , den das mitglied vermeiden , schreiben",-13.656089782714844,-10.315701484680176,-12.92976188659668,-13.23071575164795,-15.373080253601074,-14.194557189941406
"der feind , den das mitglied mag , erzählt",-10.260865211486816,-8.129915237426758,-10.199892044067383,-11.648941993713379,-9.104851722717285,-12.400672912597656
"der feind , die die mitglieder mag , erzählt",-10.88996696472168,-9.109320640563965,-8.648356437683105,-11.461982727050781,-11.937298774719238,-12.400202751159668
"der feind , die die mitglieder mögen , erzählt",-12.104312896728516,-9.388467788696289,-9.844223022460938,-14.954505920410156,-15.86893081665039,-10.870441436767578
"der feind , den das mitglied mögen , erzählt",-12.183436393737793,-8.41307258605957,-11.86474895477295,-14.557710647583008,-15.18465518951416,-15.011841773986816
"die feinde , den das mitglied mag , erzählen",-10.131243705749512,-8.517521858215332,-10.331951141357422,-11.744928359985352,-9.20666790008545,-12.86889362335205
"die feinde , die die mitglieder mag , erzählen",-11.051361083984375,-9.062721252441406,-8.730907440185547,-11.86942195892334,-12.772175788879395,-12.729560852050781
"die feinde , die die mitglieder mögen , erzählen",-12.688885688781738,-10.393202781677246,-10.666360855102539,-15.018845558166504,-16.924921989440918,-11.065473556518555
"die feinde , den das mitglied mögen , erzählen",-12.141215324401855,-9.42943286895752,-12.595335006713867,-14.098128318786621,-15.724271774291992,-16.654468536376953
"der feind , den das mitglied vermeidet , erzählt",-19.42113208770752,-12.482855796813965,-16.456223011016846,-14.087735176086426,-14.75377368927002,-14.962352752685547
"der feind , die die mitglieder vermeidet , erzählt",-17.512534141540527,-14.318521499633789,-15.439908504486084,-14.128610610961914,-14.532853126525879,-14.799834251403809
"der feind , die die mitglieder vermeiden , erzählt",-12.122020721435547,-12.173519134521484,-12.442429542541504,-12.708986282348633,-13.248529434204102,-11.554854393005371
"der feind , den das mitglied vermeiden , erzählt",-13.85517692565918,-10.1792311668396,-13.463967323303223,-13.183900833129883,-14.048282623291016,-13.978110313415527
"die feinde , den das mitglied vermeidet , erzählen",-18.956892013549805,-13.250972747802734,-15.661357879638672,-14.691351890563965,-14.948406219482422,-15.416559219360352
"die feinde , die die mitglieder vermeidet , erzählen",-17.77204990386963,-14.886451721191406,-14.969313621520996,-14.500704765319824,-15.586658477783203,-15.169015884399414
"die feinde , die die mitglieder vermeiden , erzählen",-12.72940731048584,-12.481117248535156,-12.056670188903809,-12.666145324707031,-14.40304946899414,-11.558781623840332
"die feinde , den das mitglied vermeiden , erzählen",-13.656089782714844,-10.315701484680176,-12.92976188659668,-13.23071575164795,-15.373080253601074,-14.194557189941406
"der feind , den das mitglied mag , spielt",-10.260865211486816,-8.129915237426758,-10.199892044067383,-11.648941993713379,-9.104851722717285,-12.400672912597656
"der feind , die die mitglieder mag , spielt",-10.88996696472168,-9.109320640563965,-8.648356437683105,-11.461982727050781,-11.937298774719238,-12.400202751159668
"der feind , die die mitglieder mögen , spielt",-12.104312896728516,-9.388467788696289,-9.844223022460938,-14.954505920410156,-15.86893081665039,-10.870441436767578
"der feind , den das mitglied mögen , spielt",-12.183436393737793,-8.41307258605957,-11.86474895477295,-14.557710647583008,-15.18465518951416,-15.011841773986816
"die feinde , den das mitglied mag , spielen",-10.131243705749512,-8.517521858215332,-10.331951141357422,-11.744928359985352,-9.20666790008545,-12.86889362335205
"die feinde , die die mitglieder mag , spielen",-11.051361083984375,-9.062721252441406,-8.730907440185547,-11.86942195892334,-12.772175788879395,-12.729560852050781
"die feinde , die die mitglieder mögen , spielen",-12.688885688781738,-10.393202781677246,-10.666360855102539,-15.01884651184082,-16.924921989440918,-11.065471649169922
"die feinde , den das mitglied mögen , spielen",-12.141215324401855,-9.42943286895752,-12.595335006713867,-14.098127365112305,-15.724272727966309,-16.654467582702637
"der feind , den das mitglied vermeidet , spielt",-19.42113208770752,-12.482855796813965,-16.456223011016846,-14.087739944458008,-14.753771781921387,-14.96235179901123
"der feind , die die mitglieder vermeidet , spielt",-17.512534141540527,-14.318521499633789,-15.439908504486084,-14.128608703613281,-14.532849311828613,-14.799838066101074
"der feind , die die mitglieder vermeiden , spielt",-12.122020721435547,-12.173519134521484,-12.442429542541504,-12.708986282348633,-13.248529434204102,-11.554854393005371
"der feind , den das mitglied vermeiden , spielt",-13.85517692565918,-10.1792311668396,-13.463967323303223,-13.183900833129883,-14.048282623291016,-13.978110313415527
"die feinde , den das mitglied vermeidet , spielen",-18.956892013549805,-13.250972747802734,-15.661357879638672,-14.691351890563965,-14.948406219482422,-15.416559219360352
"die feinde , die die mitglieder vermeidet , spielen",-17.77204990386963,-14.886451721191406,-14.969313621520996,-14.500704765319824,-15.586658477783203,-15.169015884399414
"die feinde , die die mitglieder vermeiden , spielen",-12.72940731048584,-12.481117248535156,-12.056670188903809,-12.666145324707031,-14.40304946899414,-11.558781623840332
"die feinde , den das mitglied vermeiden , spielen",-13.656089782714844,-10.315701484680176,-12.92976188659668,-13.23071575164795,-15.373080253601074,-14.194557189941406
"der feind , den das mitglied mag , kommt",-10.260865211486816,-8.129915237426758,-10.199892044067383,-11.648941993713379,-9.104851722717285,-12.400672912597656
"der feind , die die mitglieder mag , kommt",-10.88996696472168,-9.109320640563965,-8.648356437683105,-11.461982727050781,-11.937298774719238,-12.400202751159668
"der feind , die die mitglieder mögen , kommt",-12.104312896728516,-9.388467788696289,-9.844223022460938,-14.954505920410156,-15.86893081665039,-10.870441436767578
"der feind , den das mitglied mögen , kommt",-12.183436393737793,-8.41307258605957,-11.86474895477295,-14.557710647583008,-15.18465518951416,-15.011841773986816
"die feinde , den das mitglied mag , kommen",-10.131243705749512,-8.517521858215332,-10.331951141357422,-11.744928359985352,-9.20666790008545,-12.86889362335205
"die feinde , die die mitglieder mag , kommen",-11.051361083984375,-9.062721252441406,-8.730907440185547,-11.86942195892334,-12.772175788879395,-12.729560852050781
"die feinde , die die mitglieder mögen , kommen",-12.688885688781738,-10.393202781677246,-10.666360855102539,-15.01884651184082,-16.924921989440918,-11.065471649169922
"die feinde , den das mitglied mögen , kommen",-12.141215324401855,-9.42943286895752,-12.595335006713867,-14.098127365112305,-15.724272727966309,-16.654467582702637
"der feind , den das mitglied vermeidet , kommt",-19.42113208770752,-12.482855796813965,-16.456223011016846,-14.087739944458008,-14.753771781921387,-14.96235179901123
"der feind , die die mitglieder vermeidet , kommt",-17.512534141540527,-14.318521499633789,-15.439908504486084,-14.128608703613281,-14.532849311828613,-14.799838066101074
"der feind , die die mitglieder vermeiden , kommt",-12.122020721435547,-12.173519134521484,-12.442429542541504,-12.708986282348633,-13.248529434204102,-11.554854393005371
"der feind , den das mitglied vermeiden , kommt",-13.85517692565918,-10.1792311668396,-13.463967323303223,-13.183900833129883,-14.048282623291016,-13.978110313415527
"die feinde , den das mitglied vermeidet , kommen",-18.956892013549805,-13.250972747802734,-15.661357879638672,-14.691351890563965,-14.948406219482422,-15.416559219360352
"die feinde , die die mitglieder vermeidet , kommen",-17.77204990386963,-14.886451721191406,-14.969313621520996,-14.500704765319824,-15.586658477783203,-15.169015884399414
"die feinde , die die mitglieder vermeiden , kommen",-12.72940731048584,-12.481117248535156,-12.056670188903809,-12.666145324707031,-14.40304946899414,-11.558781623840332
"die feinde , den das mitglied vermeiden , kommen",-13.656089782714844,-10.315701484680176,-12.92976188659668,-13.23071575164795,-15.373080253601074,-14.194557189941406
"der feind , den der bauer mag , zweifelt",-7.558850288391113,-7.62434720993042,-8.132225036621094,-8.682618141174316,-7.665134429931641,-11.334482192993164
"der feind , die die bauern mag , zweifelt",-8.134060859680176,-9.698915481567383,-11.37535285949707,-10.897196769714355,-9.205345153808594,-12.153457641601562
"der feind , die die bauern mögen , zweifelt",-6.547244071960449,-9.383172988891602,-7.87458610534668,-11.35913372039795,-10.14300012588501,-9.565869331359863
"der feind , den der bauer mögen , zweifelt",-11.66403579711914,-11.932530403137207,-13.13138198852539,-11.841568946838379,-11.569684028625488,-12.639692306518555
"die feinde , den der bauer mag , zweifeln",-7.615177154541016,-7.669742584228516,-8.32793140411377,-8.646455764770508,-7.690253257751465,-11.799269676208496
"die feinde , die die bauern mag , zweifeln",-8.059879302978516,-9.477378845214844,-11.696587562561035,-11.263421058654785,-9.761480331420898,-12.564664840698242
"die feinde , die die bauern mögen , zweifeln",-6.634533882141113,-9.496514320373535,-8.171201705932617,-10.866850852966309,-11.289576530456543,-9.606841087341309
"die feinde , den der bauer mögen , zweifeln",-12.104930877685547,-12.152952194213867,-13.127532005310059,-11.514887809753418,-14.00875186920166,-12.954980850219727
"der feind , den der bauer vermeidet , zweifelt",-16.454078197479248,-13.09182596206665,-14.706777572631836,-13.593947410583496,-15.895209312438965,-13.44338607788086
"der feind , die die bauern vermeidet , zweifelt",-17.11993408203125,-15.135368347167969,-14.8116135597229,-10.876978874206543,-12.837305545806885,-10.39940357208252
"der feind , die die bauern vermeiden , zweifelt",-10.726908683776855,-12.609612464904785,-10.651822090148926,-10.92859172821045,-14.21835708618164,-11.339065551757812
"der feind , den der bauer vermeiden , zweifelt",-11.872499942779541,-11.785887718200684,-12.435713768005371,-12.68735122680664,-12.669543266296387,-14.11840534210205
"die feinde , den der bauer vermeidet , zweifeln",-16.379161834716797,-13.988098621368408,-14.948981761932373,-14.423971176147461,-16.057183265686035,-13.306802749633789
"die feinde , die die bauern vermeidet , zweifeln",-17.208189010620117,-16.33865785598755,-15.310091018676758,-11.632144927978516,-13.365483283996582,-10.507835388183594
"die feinde , die die bauern vermeiden , zweifeln",-11.188021659851074,-13.125197410583496,-10.57472038269043,-10.88355827331543,-15.223984718322754,-11.765040397644043
"die feinde , den der bauer vermeiden , zweifeln",-12.08095932006836,-12.20899248123169,-12.222668647766113,-12.930939674377441,-13.25079345703125,-14.177179336547852
"der feind , den der bauer mag , konstruiert",-7.558850288391113,-7.62434720993042,-8.132225036621094,-8.682619094848633,-7.665136337280273,-11.334482192993164
"der feind , die die bauern mag , konstruiert",-8.134060859680176,-9.698915481567383,-11.37535285949707,-10.897196769714355,-9.205345153808594,-12.153457641601562
"der feind , die die bauern mögen , konstruiert",-6.547244071960449,-9.383172988891602,-7.87458610534668,-11.359136581420898,-10.142995834350586,-9.56586742401123
"der feind , den der bauer mögen , konstruiert",-11.66403579711914,-11.932530403137207,-13.13138198852539,-11.841568946838379,-11.569684028625488,-12.639692306518555
"die feinde , den der bauer mag , konstruieren",-7.615177154541016,-7.669742584228516,-8.32793140411377,-8.646455764770508,-7.690253257751465,-11.799269676208496
"die feinde , die die bauern mag , konstruieren",-8.059879302978516,-9.477378845214844,-11.696587562561035,-11.263422012329102,-9.761481285095215,-12.564663887023926
"die feinde , die die bauern mögen , konstruieren",-6.634533882141113,-9.496514320373535,-8.171201705932617,-10.866850852966309,-11.289576530456543,-9.606841087341309
