sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
no pig could catch at least twenty rings .,-58.596920013427734,-65.12586212158203,-57.93885040283203,-53.319976806640625,-53.34489059448242,-49.64665603637695,-70.36611938476562,-72.62272644042969,-67.54964447021484,-52.46957778930664,-54.17218780517578,-49.34109878540039,-69.33243560791016,-70.93313598632812,-60.48741912841797,-53.30696105957031,-54.18206787109375,-49.72538375854492
no dinosaur can increase the size of more than one problem .,-77.968505859375,-79.46735382080078,-70.59188842773438,-56.417930603027344,-51.773983001708984,-54.19245147705078,-93.73027801513672,-91.32386016845703,-81.8783187866211,-57.17463302612305,-54.89460372924805,-57.414119720458984,-75.3799819946289,-72.27056121826172,-76.7476806640625,-43.04915237426758,-43.817684173583984,-40.82670593261719
no dinosaur can increase the size of at least one problem .,-78.28901672363281,-82.64202117919922,-75.75845336914062,-54.30308532714844,-51.362159729003906,-53.74679183959961,-92.61492919921875,-93.89263916015625,-86.18495178222656,-57.44001770019531,-54.908302307128906,-58.304630279541016,-74.24666595458984,-69.9544448852539,-75.95100402832031,-41.337684631347656,-42.30477523803711,-38.216514587402344
no duke can open the door to more than six girls .,-62.9592170715332,-65.19180297851562,-65.55442810058594,-68.87419128417969,-56.65037155151367,-58.952415466308594,-71.976806640625,-67.77098083496094,-80.31377410888672,-70.21401977539062,-55.357765197753906,-57.10707092285156,-66.33588409423828,-62.064781188964844,-60.44578170776367,-52.049217224121094,-53.18410110473633,-47.817115783691406
no duke can open the door to at least six girls .,-66.96833801269531,-67.51512908935547,-71.10404205322266,-67.17748260498047,-57.07128143310547,-60.451133728027344,-74.86874389648438,-74.0703353881836,-81.32552337646484,-69.14810943603516,-56.73313522338867,-58.768959045410156,-69.40782165527344,-62.71184539794922,-56.38914489746094,-50.404151916503906,-52.5775146484375,-45.90415573120117
no boat could stand on top of fewer than ten books .,-76.89543914794922,-74.7115478515625,-72.1268539428711,-62.78742599487305,-65.70378875732422,-63.35873031616211,-84.8903579711914,-84.43611907958984,-74.55757904052734,-64.40247344970703,-66.40778350830078,-61.08626174926758,-76.1345443725586,-68.26163482666016,-70.76689910888672,-58.21807861328125,-57.59883117675781,-53.70159149169922
no boat could stand on top of at most ten books .,-70.8447265625,-67.44307708740234,-71.78349304199219,-63.658851623535156,-70.03148651123047,-64.31977081298828,-73.54670715332031,-77.78125762939453,-78.85883331298828,-66.41392517089844,-69.54222869873047,-63.82636260986328,-73.67411041259766,-64.72966766357422,-62.96109390258789,-71.19683837890625,-69.63129425048828,-64.37428283691406
no slave could leave fewer than ten colors .,-72.40943908691406,-82.27921295166016,-74.47937774658203,-53.22797775268555,-56.83021545410156,-51.984554290771484,-81.51441955566406,-91.0585708618164,-77.31442260742188,-54.66437530517578,-56.79181671142578,-50.758270263671875,-78.6055908203125,-75.3850326538086,-80.95738983154297,-51.21961975097656,-53.0799446105957,-50.12359619140625
no slave could leave at most ten colors .,-63.847442626953125,-75.67363739013672,-67.63780975341797,-53.96288299560547,-58.53311538696289,-49.068145751953125,-68.12374877929688,-79.42955017089844,-73.29263305664062,-55.225502014160156,-57.80359649658203,-48.018550872802734,-72.15143585205078,-69.74610900878906,-73.36382293701172,-60.11762619018555,-62.90001678466797,-56.92453384399414
no slave could increase the size of fewer than twenty minutes .,-99.08575439453125,-96.96532440185547,-92.72071075439453,-57.700740814208984,-55.75342559814453,-53.47749710083008,-102.64862060546875,-104.66802215576172,-92.1954574584961,-60.60176467895508,-54.668949127197266,-53.78847122192383,-95.28377532958984,-87.25818634033203,-99.28535461425781,-45.65603256225586,-48.681419372558594,-44.871463775634766
no slave could increase the size of at most twenty minutes .,-94.6133041381836,-96.15609741210938,-92.05950164794922,-58.99015426635742,-59.89842987060547,-54.9810791015625,-95.99468231201172,-102.7906723022461,-91.40586853027344,-62.32344055175781,-57.17152786254883,-53.876304626464844,-93.14685821533203,-91.12439727783203,-93.29593658447266,-56.9571418762207,-58.246360778808594,-55.320526123046875
no pig could carry fewer than one car .,-61.294586181640625,-67.4669189453125,-60.084964752197266,-41.23197555541992,-43.90939712524414,-46.65864181518555,-66.60297393798828,-73.11674499511719,-61.33590316772461,-41.10918426513672,-42.2861328125,-44.07792663574219,-63.75495529174805,-60.98348617553711,-60.68485641479492,-43.066131591796875,-43.84672164916992,-38.23743438720703
no pig could carry at most one car .,-57.69922637939453,-63.87060546875,-60.10097885131836,-46.18206024169922,-47.95280456542969,-47.360877990722656,-65.81031799316406,-70.42913055419922,-71.48931121826172,-46.006988525390625,-47.72027587890625,-44.26911544799805,-72.81069946289062,-64.80242919921875,-63.73478317260742,-51.73043441772461,-51.5484619140625,-49.32038879394531
no slave can carry fewer than six calls .,-72.462158203125,-84.8355941772461,-73.74209594726562,-53.18263626098633,-49.40229797363281,-53.6099967956543,-75.60673522949219,-90.96208953857422,-78.93824768066406,-55.49189758300781,-49.1427116394043,-53.58399200439453,-76.7254638671875,-71.58111572265625,-83.73831176757812,-46.099334716796875,-49.35613250732422,-47.43290328979492
no slave can carry at most six calls .,-66.09329223632812,-82.30181884765625,-70.7140884399414,-55.11970138549805,-52.15354537963867,-51.360008239746094,-70.36871337890625,-93.37017822265625,-75.39727020263672,-56.3850212097168,-51.5250244140625,-50.187870025634766,-73.55223846435547,-71.88484191894531,-77.64366149902344,-57.78289031982422,-60.726707458496094,-59.8437385559082
no sister could open the door to more than nine bits .,-60.75993347167969,-66.82813262939453,-63.032222747802734,-67.57870483398438,-60.94911193847656,-58.733604431152344,-68.23974609375,-74.19752502441406,-73.22091674804688,-68.56112670898438,-60.22706604003906,-59.38852310180664,-76.62074279785156,-68.31304168701172,-68.86328887939453,-56.73381805419922,-58.06005859375,-56.6857795715332
no sister could open the door to at least nine bits .,-63.28307342529297,-70.42748260498047,-66.0455551147461,-66.69856262207031,-61.58855438232422,-60.696468353271484,-70.60333251953125,-77.89166259765625,-73.28392028808594,-68.00728607177734,-61.62836456298828,-60.663150787353516,-73.08553314208984,-66.14885711669922,-64.6026611328125,-55.868324279785156,-57.090614318847656,-56.571006774902344
no slave could move to more than six calls .,-62.622344970703125,-70.0328140258789,-65.91276550292969,-60.34254455566406,-54.172767639160156,-52.66729736328125,-65.96292877197266,-77.02767944335938,-73.55731201171875,-61.56504821777344,-52.785003662109375,-53.11398696899414,-73.53153228759766,-74.86277770996094,-70.98548889160156,-45.65321350097656,-50.50001525878906,-49.3270263671875
no slave could move to at least six calls .,-65.04080963134766,-78.0910873413086,-66.045166015625,-57.07249450683594,-53.224945068359375,-51.80406951904297,-68.74192810058594,-86.53272247314453,-75.41973876953125,-57.99256134033203,-52.992027282714844,-51.06501770019531,-71.05867004394531,-71.74930572509766,-70.08139038085938,-43.64695739746094,-50.49034881591797,-46.35284423828125
no slave could exist without fewer than six dollars .,-84.5933837890625,-88.59542083740234,-82.24047088623047,-51.4849967956543,-47.39735794067383,-49.90977096557617,-89.92436218261719,-95.00660705566406,-89.90669250488281,-54.35123062133789,-47.73173522949219,-48.57715606689453,-90.19766235351562,-86.82015991210938,-94.18659973144531,-49.84922409057617,-52.819114685058594,-48.1780891418457
no slave could exist without at most six dollars .,-81.57382202148438,-85.09449005126953,-80.86449432373047,-60.21882247924805,-54.14850616455078,-52.85112762451172,-83.96089172363281,-96.65362548828125,-89.04116821289062,-64.53472900390625,-52.044654846191406,-49.3010139465332,-90.03773498535156,-90.21176147460938,-92.12662506103516,-66.88997650146484,-67.76253509521484,-67.06690979003906
no boat could move to fewer than one whale .,-68.82665252685547,-69.39423370361328,-70.73930358886719,-52.42018127441406,-52.8099250793457,-55.346046447753906,-75.56818389892578,-76.0262222290039,-75.30671691894531,-51.99589920043945,-52.66130065917969,-52.41685485839844,-73.13746643066406,-66.35087585449219,-63.23835754394531,-40.379791259765625,-44.831298828125,-42.45873260498047
no boat could move to at most one whale .,-65.65534973144531,-64.87159729003906,-68.92735290527344,-59.510047912597656,-61.22101974487305,-60.04979705810547,-70.48577880859375,-68.42770385742188,-72.82635498046875,-59.39080047607422,-62.102394104003906,-57.9923095703125,-79.34149932861328,-68.20869445800781,-69.36829376220703,-55.1209831237793,-55.86592483520508,-54.58314514160156
no doctor could stand on top of fewer than twenty birds .,-80.8770523071289,-73.50386047363281,-75.41240692138672,-58.41753005981445,-64.14225006103516,-56.66318893432617,-84.01070404052734,-83.13360595703125,-82.10488891601562,-57.71155548095703,-64.98603057861328,-58.19029998779297,-81.79906463623047,-71.48184204101562,-75.2392349243164,-60.83340835571289,-54.40719985961914,-54.844635009765625
no doctor could stand on top of at most twenty birds .,-74.01339721679688,-68.92536926269531,-70.59983825683594,-63.12689208984375,-70.11042022705078,-62.30739212036133,-75.38880157470703,-83.4906997680664,-73.51033020019531,-63.46706771850586,-70.62187957763672,-63.08109664916992,-81.29525756835938,-73.95075988769531,-69.4701919555664,-82.19194030761719,-70.88410186767578,-72.34896087646484
no doctor could open the door to more than thirty animals .,-56.86766815185547,-64.24464416503906,-59.05214309692383,-57.13683319091797,-52.993961334228516,-56.7380485534668,-60.44605255126953,-75.92900085449219,-64.25346374511719,-55.934288024902344,-53.01944351196289,-55.19921112060547,-77.57929992675781,-62.890777587890625,-65.27921295166016,-59.518898010253906,-56.23505401611328,-60.644752502441406
no doctor could open the door to at least thirty animals .,-57.008888244628906,-65.76028442382812,-62.50657653808594,-59.77345657348633,-55.91667175292969,-62.08205032348633,-56.90665054321289,-76.98724365234375,-65.99801635742188,-59.65857696533203,-55.068458557128906,-61.046966552734375,-72.91832733154297,-62.071136474609375,-58.000022888183594,-58.6142463684082,-57.040401458740234,-59.00899124145508
no dinosaur could stand on top of more than twenty calls .,-66.72755432128906,-61.15129852294922,-59.936317443847656,-61.38651657104492,-65.87948608398438,-65.05117797851562,-72.0042953491211,-68.14616394042969,-67.93312072753906,-61.77325439453125,-65.77896881103516,-70.53172302246094,-68.3275375366211,-60.77487564086914,-64.07090759277344,-58.49694061279297,-60.9201774597168,-58.187828063964844
no dinosaur could stand on top of at least twenty calls .,-65.40913391113281,-66.73648071289062,-62.95405197143555,-59.9068603515625,-66.66770935058594,-64.3506851196289,-72.52873992919922,-77.9969482421875,-71.36276245117188,-60.4210205078125,-66.98086547851562,-69.91510772705078,-65.84306335449219,-59.203330993652344,-56.77448272705078,-57.69343185424805,-61.91537094116211,-55.4604606628418
no duke could move to fewer than one stand .,-78.76042175292969,-76.1313705444336,-77.3238525390625,-54.88140106201172,-54.14741134643555,-52.91694641113281,-83.57005310058594,-91.80777740478516,-91.37246704101562,-56.23809814453125,-55.02105712890625,-51.80876922607422,-79.19136047363281,-83.44662475585938,-74.19666290283203,-45.03709411621094,-46.43000793457031,-44.47637939453125
no duke could move to at most one stand .,-73.74734497070312,-69.54259490966797,-71.8907241821289,-60.271419525146484,-61.980648040771484,-54.48035430908203,-82.57862854003906,-76.4235610961914,-84.40198516845703,-61.31377029418945,-63.359249114990234,-52.26741409301758,-84.15215301513672,-84.97657012939453,-75.03529357910156,-58.25362014770508,-53.945716857910156,-55.31702423095703
no sister can catch more than ten problems .,-53.343544006347656,-53.53746032714844,-50.76912307739258,-56.76470184326172,-55.25728988647461,-54.77817916870117,-59.59262466430664,-61.80803298950195,-59.50168228149414,-57.657222747802734,-55.98726272583008,-56.788761138916016,-59.657718658447266,-54.08740997314453,-57.225379943847656,-53.64658737182617,-50.59458923339844,-47.64923095703125
no sister can catch at least ten problems .,-59.66260528564453,-63.679481506347656,-52.695579528808594,-55.133018493652344,-52.613853454589844,-54.95316696166992,-69.99476623535156,-70.44353485107422,-58.97864532470703,-56.4603157043457,-55.294464111328125,-58.3079948425293,-60.603328704833984,-54.18627166748047,-57.20637130737305,-53.13610076904297,-49.58349609375,-47.42561340332031
no wolf could move to fewer than nine animals .,-68.38404846191406,-73.19859313964844,-69.70677185058594,-58.68145751953125,-53.15694046020508,-56.85308837890625,-72.90179443359375,-81.27711486816406,-74.75994110107422,-59.398780822753906,-52.605167388916016,-54.42306137084961,-82.01007080078125,-70.79291534423828,-72.2577896118164,-44.880062103271484,-46.74480438232422,-46.255611419677734
no wolf could move to at most nine animals .,-67.36143493652344,-69.62423706054688,-67.75933837890625,-62.14574432373047,-60.59495544433594,-61.44779968261719,-71.64826965332031,-77.62777709960938,-79.26725769042969,-62.325870513916016,-61.1520881652832,-59.44073486328125,-82.16656494140625,-72.42988586425781,-72.91276550292969,-65.17236328125,-63.33869171142578,-64.69203186035156
no pig could exist without fewer than twenty days .,-88.81632232666016,-84.79987335205078,-79.20314025878906,-51.195404052734375,-48.74454116821289,-51.06562423706055,-100.69085693359375,-98.6575927734375,-92.04910278320312,-50.777164459228516,-46.53952407836914,-47.93686294555664,-88.06312561035156,-82.58396911621094,-80.1220474243164,-49.32172393798828,-51.99517059326172,-47.646240234375
no pig could exist without at most twenty days .,-80.2654037475586,-81.00077819824219,-76.54585266113281,-56.72946548461914,-56.021942138671875,-57.44279861450195,-86.7976303100586,-89.26386260986328,-90.43464660644531,-56.2823371887207,-52.808589935302734,-53.391510009765625,-92.87596893310547,-84.49247741699219,-79.16134643554688,-62.139408111572266,-61.67804718017578,-63.88783645629883
no slave can increase the size of more than twenty cars .,-91.49544525146484,-89.11773681640625,-87.95927429199219,-57.97369384765625,-54.91441345214844,-50.89564895629883,-92.83120727539062,-100.86701965332031,-92.36488342285156,-59.5003662109375,-55.92366027832031,-51.44570541381836,-86.96569061279297,-85.857421875,-92.89153289794922,-45.92707824707031,-48.55815887451172,-46.08254623413086
no slave can increase the size of at least twenty cars .,-95.72146606445312,-96.33421325683594,-92.12309265136719,-57.14473342895508,-56.045711517333984,-54.610008239746094,-100.82356262207031,-110.94670104980469,-95.53439331054688,-59.983177185058594,-57.54259490966797,-55.0712890625,-84.68843841552734,-86.6305923461914,-89.67074584960938,-45.8319091796875,-49.23074722290039,-45.71034240722656
no sister could open the door to more than twenty calls .,-64.85838317871094,-67.9563980102539,-63.014102935791016,-68.13985443115234,-63.33806228637695,-63.041038513183594,-70.88419342041016,-73.5018310546875,-74.16082763671875,-68.73592376708984,-62.77022171020508,-64.47623443603516,-74.1868667602539,-65.2761459350586,-64.24754333496094,-55.711524963378906,-59.239234924316406,-59.06675338745117
no sister could open the door to at least twenty calls .,-64.90505981445312,-70.01006317138672,-65.92183685302734,-66.65545654296875,-63.57145309448242,-65.88196563720703,-72.6473388671875,-77.17843627929688,-70.98595428466797,-67.20816040039062,-62.56903839111328,-66.99754333496094,-73.02705383300781,-63.70355224609375,-57.79127502441406,-54.60151672363281,-60.161964416503906,-56.96658706665039
no dinosaur can carry more than thirty bears .,-51.209861755371094,-51.50337600708008,-51.86846160888672,-45.46936798095703,-48.60136413574219,-51.43708038330078,-60.916648864746094,-58.62493896484375,-60.28370666503906,-46.74467086791992,-49.18943405151367,-54.2684440612793,-69.96489715576172,-60.96122741699219,-67.5550308227539,-43.97828674316406,-50.07004165649414,-48.659061431884766
no dinosaur can carry at least thirty bears .,-51.22531509399414,-58.65803146362305,-53.30035400390625,-49.37900924682617,-50.93187713623047,-54.459205627441406,-59.22394943237305,-68.0755386352539,-61.649444580078125,-51.225730895996094,-53.05439758300781,-56.165531158447266,-66.40068054199219,-60.540836334228516,-64.05155181884766,-43.720455169677734,-50.43525314331055,-48.48745346069336
no sister could exist without more than twenty calls .,-76.70087432861328,-70.46731567382812,-70.55828857421875,-61.11670684814453,-55.544898986816406,-60.51643371582031,-78.22624969482422,-75.0060806274414,-83.59882354736328,-62.02384567260742,-55.36894989013672,-63.72352600097656,-88.32538604736328,-82.2420654296875,-79.08326721191406,-52.56794357299805,-54.510887145996094,-53.72681427001953
no sister could exist without at least twenty calls .,-79.17705535888672,-75.74224853515625,-71.11944580078125,-60.54395294189453,-56.172393798828125,-62.07289123535156,-82.06230163574219,-83.8884506225586,-83.77566528320312,-61.462921142578125,-56.485389709472656,-64.30714416503906,-85.20439910888672,-81.2599105834961,-77.804443359375,-52.24561309814453,-55.37520980834961,-51.726776123046875
no dinosaur can leave fewer than ten bones .,-67.16697692871094,-67.86871337890625,-61.38962173461914,-55.7376708984375,-57.46964645385742,-56.38278579711914,-77.98572540283203,-79.25640106201172,-64.51409912109375,-57.28630828857422,-60.48345184326172,-58.12823486328125,-76.05726623535156,-59.53114318847656,-70.3440933227539,-48.79987335205078,-53.471683502197266,-53.35012435913086
no dinosaur can leave at most ten bones .,-57.02098846435547,-59.19800567626953,-54.28520965576172,-55.76041793823242,-58.905757904052734,-58.036041259765625,-60.62825393676758,-69.65274810791016,-65.22173309326172,-57.70201873779297,-61.25944900512695,-61.5402946472168,-70.87550354003906,-57.663551330566406,-63.87047576904297,-56.883941650390625,-63.301082611083984,-62.69353103637695
no pig can leave fewer than twenty ways .,-74.167724609375,-72.10292053222656,-66.34352111816406,-53.07103729248047,-53.368629455566406,-54.30516815185547,-82.7375717163086,-82.36322784423828,-71.21878814697266,-52.34230422973633,-53.86028289794922,-53.12383270263672,-73.84254455566406,-65.04202270507812,-67.45728302001953,-48.47449493408203,-49.106170654296875,-47.84088134765625
no pig can leave at most twenty ways .,-59.55384826660156,-63.25689697265625,-59.23197937011719,-53.0971565246582,-55.03633117675781,-56.12776565551758,-62.913333892822266,-72.28422546386719,-66.70220184326172,-51.49854278564453,-55.45388412475586,-54.44637680053711,-72.22756958007812,-66.60647583007812,-61.97028732299805,-60.19990921020508,-60.3428955078125,-62.79087448120117
no slave could carry fewer than twenty engines .,-78.53810119628906,-84.35442352294922,-73.81725311279297,-51.39929962158203,-52.203025817871094,-50.54166793823242,-82.94738006591797,-85.89216613769531,-78.31484985351562,-53.165767669677734,-51.975364685058594,-49.0938606262207,-74.43111419677734,-75.86067199707031,-84.78839111328125,-48.8205680847168,-51.611671447753906,-46.18225860595703
