sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
laura thinks about herself makes this stand .,-50.12702178955078,-52.56305694580078,-48.21989440917969,-52.68434524536133,-55.43320846557617,-50.99137878417969,-56.993011474609375,-59.213600158691406,-54.13063049316406,-51.225093841552734,-56.406185150146484,-57.209136962890625,-64.22718048095703,-64.69940185546875,-60.69843292236328,-65.4006576538086,-67.32344818115234,-68.4932632446289
bill must not think about himself putting away some color .,-65.56615447998047,-57.43939208984375,-64.29303741455078,-70.60745239257812,-74.02047729492188,-69.32203674316406,-78.00523376464844,-69.49010467529297,-73.23072814941406,-71.02468872070312,-74.69125366210938,-70.3932876586914,-73.4391860961914,-69.96356201171875,-66.08635711669922,-77.66188049316406,-79.29525756835938,-76.421630859375
bill must not think about himself put away some color .,-63.60045623779297,-57.21135711669922,-64.18782043457031,-69.92311096191406,-74.10562133789062,-70.68548583984375,-74.13665771484375,-70.99730682373047,-73.74293518066406,-71.2950668334961,-78.1571273803711,-70.32640075683594,-77.42181396484375,-72.52455139160156,-68.5634536743164,-71.63202667236328,-72.5267333984375,-71.55760955810547
sarah must not think about herself putting away some color .,-65.68325805664062,-62.22954559326172,-62.169036865234375,-66.10712432861328,-66.24053192138672,-68.50675964355469,-74.76024627685547,-75.819580078125,-72.42094421386719,-65.57491302490234,-67.29965209960938,-68.8761215209961,-67.79158020019531,-68.10697174072266,-66.24989318847656,-80.97454833984375,-84.22982788085938,-81.49940490722656
sarah must not think about herself put away some color .,-65.40203094482422,-59.818336486816406,-63.16205596923828,-64.78585815429688,-66.48077392578125,-68.31926727294922,-75.11125183105469,-74.42535400390625,-73.92285919189453,-65.82601928710938,-70.406982421875,-66.31763458251953,-71.99915313720703,-70.16616821289062,-67.57059478759766,-75.03141021728516,-76.28112030029297,-75.331787109375
bill must not think about himself planning some color .,-60.11899185180664,-59.53781509399414,-59.84135437011719,-67.34317779541016,-75.89124298095703,-68.78587341308594,-66.57138061523438,-69.12358856201172,-68.13726043701172,-66.63005828857422,-78.11634063720703,-71.72618865966797,-78.38153839111328,-74.83354187011719,-73.62613677978516,-67.39225769042969,-70.80157470703125,-69.12185668945312
bill must not think about himself plans some color .,-70.48494720458984,-61.5710563659668,-67.06979370117188,-71.1576156616211,-78.6537094116211,-73.91239166259766,-81.18331909179688,-75.11001586914062,-74.58839416503906,-71.45384979248047,-82.49903106689453,-75.46672821044922,-80.48865509033203,-74.17626953125,-74.3116683959961,-75.99665832519531,-78.79011535644531,-76.48793029785156
sarah must not think about herself planning some color .,-60.817352294921875,-63.54941177368164,-62.673404693603516,-64.68326568603516,-72.53316497802734,-67.10890197753906,-68.38247680664062,-78.80036163330078,-72.60702514648438,-63.87024688720703,-74.98694610595703,-67.55500793457031,-69.27279663085938,-70.93415069580078,-71.79229736328125,-72.99618530273438,-76.9103775024414,-74.64994049072266
sarah must not think about herself plans some color .,-70.50132751464844,-62.80965042114258,-68.35635375976562,-67.48369598388672,-72.72473907470703,-72.71778106689453,-84.49320983886719,-79.13583374023438,-75.72001647949219,-69.00370025634766,-77.4334487915039,-73.05607604980469,-72.9620132446289,-68.35882568359375,-71.68087005615234,-78.66864013671875,-84.58309936523438,-80.90896606445312
bill did not think about himself moving some back .,-59.181976318359375,-61.963809967041016,-63.21260452270508,-58.8138542175293,-61.21312713623047,-60.528018951416016,-68.55950927734375,-74.96538543701172,-71.86317443847656,-57.66114807128906,-60.78447723388672,-61.48794174194336,-75.3230209350586,-71.2275390625,-70.74779510498047,-53.45417785644531,-54.89104461669922,-56.45419692993164
bill did not think about himself moved some back .,-58.21778869628906,-59.677650451660156,-63.956336975097656,-61.31562423706055,-62.1565055847168,-63.10503387451172,-65.67369842529297,-77.52705383300781,-68.19656372070312,-60.56021499633789,-63.55765151977539,-62.97995376586914,-76.08922576904297,-69.4140853881836,-66.02816009521484,-56.53005599975586,-58.98974609375,-59.174964904785156
sarah did not think about herself moving some back .,-62.673728942871094,-67.84063720703125,-64.86101531982422,-55.4259033203125,-58.19184112548828,-58.50279998779297,-74.7409896850586,-86.64141082763672,-71.55061340332031,-55.659645080566406,-60.45920944213867,-56.79887771606445,-65.55474853515625,-66.0191650390625,-68.2451400756836,-59.7184944152832,-61.67182540893555,-64.55108642578125
sarah did not think about herself moved some back .,-62.773773193359375,-65.1606216430664,-65.22492218017578,-53.8048095703125,-55.149803161621094,-58.84160232543945,-74.54010009765625,-83.80655670166016,-74.04398345947266,-53.83359146118164,-58.7637825012207,-56.69541549682617,-66.11224365234375,-64.98292541503906,-63.23540115356445,-60.59020233154297,-63.988258361816406,-68.9186782836914
bill did not think about himself planning some back .,-56.77529525756836,-60.654441833496094,-62.51901626586914,-65.09422302246094,-65.97600555419922,-64.16033935546875,-63.56068420410156,-73.73252868652344,-68.95732116699219,-65.27680206298828,-66.92167663574219,-65.53636932373047,-73.57896423339844,-71.58644104003906,-69.24681854248047,-56.27033233642578,-55.68800735473633,-58.34850311279297
bill did not think about himself plans some back .,-65.98112487792969,-66.07026672363281,-71.06295776367188,-67.22920989990234,-67.04115295410156,-66.70500183105469,-74.59535217285156,-80.90934753417969,-77.41094970703125,-67.83721923828125,-69.22892761230469,-66.2073745727539,-78.57612609863281,-74.16596221923828,-74.0494155883789,-65.07416534423828,-62.35387420654297,-65.55203247070312
sarah did not think about herself planning some back .,-60.886138916015625,-66.68919372558594,-64.6493911743164,-60.51974868774414,-63.65863037109375,-60.146121978759766,-69.04120635986328,-84.57666015625,-72.00199890136719,-59.20270919799805,-65.66681671142578,-59.26505661010742,-64.26372528076172,-67.485595703125,-66.67121887207031,-63.520790100097656,-63.96670913696289,-68.09333801269531
sarah did not think about herself plans some back .,-69.778076171875,-69.78966522216797,-73.46842956542969,-61.121822357177734,-62.18878936767578,-62.928707122802734,-84.51996612548828,-85.8379135131836,-75.84873962402344,-62.03685760498047,-66.91072845458984,-62.46775436401367,-70.147705078125,-67.37212371826172,-70.20071411132812,-68.56517791748047,-69.87638092041016,-72.470947265625
henry must think about himself putting away a guess .,-54.63256072998047,-52.84436798095703,-54.200714111328125,-60.11674499511719,-66.26161193847656,-68.6446762084961,-64.77997589111328,-59.252689361572266,-61.656829833984375,-58.93675994873047,-64.57473754882812,-69.8605728149414,-69.23706817626953,-66.14490509033203,-65.619140625,-63.56671905517578,-65.74539184570312,-62.40290451049805
henry must think about himself put away a guess .,-52.7856559753418,-52.23790740966797,-56.29069519042969,-57.78746032714844,-64.63665771484375,-68.8575210571289,-63.751834869384766,-58.75640869140625,-65.76690673828125,-58.31144332885742,-65.9684829711914,-69.10501861572266,-73.12934875488281,-70.8484115600586,-67.96842193603516,-56.21141052246094,-59.048057556152344,-58.07611083984375
sarah must think about herself putting away a guess .,-58.5728645324707,-58.466224670410156,-53.586822509765625,-63.74459457397461,-67.89696502685547,-72.43710327148438,-61.77853012084961,-67.7327651977539,-57.4370231628418,-63.286903381347656,-67.76158905029297,-74.0912857055664,-61.838279724121094,-64.38855743408203,-63.69297790527344,-72.22914123535156,-74.1711654663086,-74.77136993408203
sarah must think about herself put away a guess .,-58.594757080078125,-55.231361389160156,-55.30188751220703,-62.86552429199219,-66.45325469970703,-72.86942291259766,-62.58116149902344,-63.87947082519531,-59.71550750732422,-64.06593322753906,-69.4002456665039,-72.25438690185547,-65.73278045654297,-66.61354064941406,-64.3924560546875,-64.56022644042969,-65.98300170898438,-68.53845977783203
henry must think about himself seeing a guess .,-52.405609130859375,-53.386226654052734,-50.595699310302734,-51.34498596191406,-59.4595947265625,-62.259498596191406,-59.6516227722168,-58.57167053222656,-52.639251708984375,-50.5965461730957,-57.78537368774414,-64.96333312988281,-71.55029296875,-59.622947692871094,-64.68669128417969,-50.636131286621094,-52.89773178100586,-53.52077102661133
henry must think about himself sees a guess .,-53.596435546875,-52.590938568115234,-57.030948638916016,-54.327674865722656,-62.185630798339844,-65.21380615234375,-60.00202941894531,-59.072505950927734,-64.24580383300781,-55.907833099365234,-61.201114654541016,-68.10183715820312,-71.26366424560547,-63.97445297241211,-65.2177963256836,-55.09443664550781,-58.913475036621094,-58.24293518066406
sarah must think about herself seeing a guess .,-58.02775192260742,-58.71742248535156,-54.77040100097656,-55.938682556152344,-62.378211975097656,-66.32498931884766,-62.598663330078125,-63.75260925292969,-58.71269989013672,-55.98301696777344,-62.30280303955078,-66.36007690429688,-64.79871368408203,-59.995262145996094,-63.70712661743164,-59.96475601196289,-61.2248649597168,-65.11085510253906
sarah must think about herself sees a guess .,-58.52312088012695,-56.11363220214844,-58.42755126953125,-59.501251220703125,-63.69007110595703,-70.58282470703125,-62.05696487426758,-62.73041534423828,-66.89897155761719,-61.151981353759766,-66.05049133300781,-72.92606353759766,-62.986854553222656,-60.63462829589844,-63.29302978515625,-62.737972259521484,-67.0328140258789,-67.97518920898438
william thinks about himself calling that ball .,-55.532684326171875,-52.931087493896484,-43.417545318603516,-51.63634490966797,-52.88355255126953,-50.088504791259766,-56.64899826049805,-50.85514831542969,-47.17115783691406,-52.95117950439453,-52.42200469970703,-52.27498245239258,-55.74250030517578,-60.99455261230469,-62.44068908691406,-58.91726303100586,-56.394405364990234,-53.457767486572266
william thinks about himself called that ball .,-52.41877746582031,-51.56097412109375,-46.007606506347656,-49.20402526855469,-49.74224090576172,-49.505516052246094,-53.56086349487305,-55.64064407348633,-51.11888122558594,-49.502967834472656,-50.10723876953125,-50.350643157958984,-60.93768310546875,-65.21975708007812,-64.86846160888672,-57.90949249267578,-57.6129150390625,-53.14051055908203
sarah thinks about herself calling that ball .,-51.38602066040039,-52.9102897644043,-45.32862854003906,-55.08201599121094,-58.76252746582031,-54.14772033691406,-56.15337371826172,-56.87385559082031,-50.46996307373047,-54.11957550048828,-60.94081115722656,-55.09366989135742,-52.78533935546875,-61.77659225463867,-58.11960220336914,-71.36006164550781,-70.64820098876953,-67.25013732910156
sarah thinks about herself called that ball .,-51.261592864990234,-50.27592468261719,-46.46937561035156,-53.47352981567383,-55.0308723449707,-53.62745666503906,-57.15081787109375,-55.49034118652344,-51.35655975341797,-52.40399169921875,-57.11082077026367,-54.63999938964844,-58.38341522216797,-64.54658508300781,-61.447593688964844,-69.76876068115234,-70.4447021484375,-67.14857482910156
william thinks about himself running to that ball .,-52.5130729675293,-56.77349090576172,-46.37947463989258,-57.3197021484375,-51.59040069580078,-52.30108642578125,-53.929019927978516,-58.0703125,-50.9014778137207,-55.48992919921875,-51.06483459472656,-53.58835220336914,-57.077606201171875,-64.03378295898438,-64.81858825683594,-60.06587219238281,-60.07627868652344,-58.11876678466797
william thinks about himself runs to that ball .,-55.84170913696289,-58.626583099365234,-49.402584075927734,-57.38074493408203,-55.17313003540039,-53.776832580566406,-53.548221588134766,-57.14448928833008,-55.7692985534668,-56.47802734375,-55.66645812988281,-56.56315231323242,-57.62614822387695,-65.98886108398438,-64.88347625732422,-65.26720428466797,-68.01791381835938,-61.78758239746094
sarah thinks about herself running to that ball .,-50.36371612548828,-53.018672943115234,-48.44055938720703,-57.51089096069336,-58.41234588623047,-53.53856658935547,-57.964542388916016,-56.693626403808594,-52.85198974609375,-55.02506637573242,-59.266944885253906,-53.23655319213867,-53.357025146484375,-62.42868423461914,-60.0890998840332,-74.29762268066406,-73.61486053466797,-71.5107421875
sarah thinks about herself runs to that ball .,-53.68806076049805,-55.20150375366211,-51.51429748535156,-56.25343322753906,-56.61724090576172,-57.22050094604492,-58.717567443847656,-57.2541618347168,-59.2138671875,-55.117103576660156,-59.077308654785156,-58.954715728759766,-55.471458435058594,-65.02978515625,-60.304962158203125,-79.31136322021484,-80.00475311279297,-74.4307861328125
mark did not think about himself covering this whale .,-52.71929931640625,-53.47199630737305,-52.08433532714844,-59.949974060058594,-53.82430648803711,-54.02425003051758,-60.669891357421875,-59.11166000366211,-62.92359161376953,-62.749114990234375,-54.140785217285156,-54.16375732421875,-66.42393493652344,-61.15570068359375,-60.81637954711914,-49.6959342956543,-55.519744873046875,-47.412811279296875
mark did not think about himself covered this whale .,-54.86017990112305,-55.99116516113281,-53.66799545288086,-56.369140625,-53.575992584228516,-50.14520263671875,-67.0951156616211,-58.775245666503906,-63.618282318115234,-58.33374786376953,-54.443511962890625,-48.24113082885742,-68.72457885742188,-62.643638610839844,-63.657352447509766,-55.49006652832031,-57.706180572509766,-54.732791900634766
sarah did not think about herself covering this whale .,-53.205875396728516,-58.15522766113281,-58.632362365722656,-61.63981246948242,-59.82145690917969,-58.52982711791992,-62.713592529296875,-70.07061004638672,-65.21498107910156,-60.284019470214844,-62.72359085083008,-58.41777420043945,-64.02239990234375,-66.55322265625,-68.01834106445312,-58.123531341552734,-60.74715805053711,-56.378814697265625
sarah did not think about herself covered this whale .,-60.638389587402344,-60.97602844238281,-61.942596435546875,-58.30399703979492,-54.81401824951172,-52.37533950805664,-71.745849609375,-76.29998779296875,-70.3639144897461,-57.2179069519043,-58.433048248291016,-51.12356948852539,-65.47097778320312,-68.0154800415039,-70.26228332519531,-59.557945251464844,-60.17441177368164,-63.514705657958984
mark did not think about himself calling this whale .,-51.723297119140625,-56.507537841796875,-55.749549865722656,-56.40184783935547,-51.44675064086914,-50.22665786743164,-64.36587524414062,-59.56028747558594,-63.58155822753906,-58.48774719238281,-52.16796875,-50.49906539916992,-70.22045135498047,-59.57365417480469,-62.125633239746094,-46.997676849365234,-48.40470886230469,-46.9251594543457
mark did not think about himself calls this whale .,-56.45539855957031,-59.368709564208984,-60.87864685058594,-53.43946075439453,-53.246761322021484,-51.18828201293945,-65.45191955566406,-65.54984283447266,-70.53550720214844,-55.220516204833984,-55.63621139526367,-50.3465461730957,-74.23059844970703,-62.30015563964844,-62.95567321777344,-54.42698287963867,-57.05427551269531,-52.327552795410156
sarah did not think about herself calling this whale .,-55.65419006347656,-63.926090240478516,-63.3377571105957,-59.1236457824707,-55.00879669189453,-54.0861930847168,-69.2344741821289,-75.62574005126953,-69.13836669921875,-58.73393249511719,-57.20240783691406,-53.01095199584961,-65.38156127929688,-64.86271667480469,-67.87117004394531,-52.22381591796875,-54.289676666259766,-55.921119689941406
sarah did not think about herself calls this whale .,-59.48031234741211,-62.72358322143555,-67.35946655273438,-58.18474578857422,-57.09308624267578,-55.37612533569336,-70.7075424194336,-75.76753997802734,-74.2260971069336,-58.543235778808594,-59.699214935302734,-54.86635971069336,-68.05388641357422,-65.88436889648438,-67.77962493896484,-57.664283752441406,-60.274234771728516,-60.369384765625
obama must think about himself putting away some plan .,-76.16547393798828,-72.0145263671875,-70.15445709228516,-69.62600708007812,-68.29847717285156,-68.05401611328125,-92.62196350097656,-85.46067810058594,-89.46842193603516,-68.46574401855469,-66.7557144165039,-70.06285095214844,-81.26445007324219,-81.78926086425781,-69.53832244873047,-77.26704406738281,-72.03665924072266,-70.48023986816406
obama must think about himself put away some plan .,-74.72443389892578,-71.44217681884766,-71.569580078125,-67.9500732421875,-66.67953491210938,-67.5586929321289,-89.82730865478516,-87.1098861694336,-90.47793579101562,-68.26807403564453,-69.390380859375,-68.92511749267578,-85.8429183959961,-83.92700958251953,-71.60668182373047,-69.92408752441406,-65.98667907714844,-65.2051010131836
laura must think about herself putting away some plan .,-61.258567810058594,-61.647823333740234,-56.72581481933594,-67.51130676269531,-75.54476928710938,-70.9140625,-70.16630554199219,-70.56108093261719,-65.25228118896484,-63.93760299682617,-74.49763488769531,-74.89913940429688,-74.06497192382812,-74.5102767944336,-68.6700439453125,-83.98682403564453,-78.85523986816406,-78.5596923828125
laura must think about herself put away some plan .,-61.667320251464844,-57.5865478515625,-59.09812927246094,-65.4750747680664,-74.53894805908203,-70.24607849121094,-69.31950378417969,-67.36860656738281,-66.14969635009766,-64.13528442382812,-76.34723663330078,-72.52769470214844,-78.51756286621094,-75.55059051513672,-69.88719940185547,-76.01686096191406,-72.7005844116211,-72.43292236328125
obama must think about himself standing some plan .,-74.27336120605469,-71.08404541015625,-70.92206573486328,-65.02839660644531,-64.27320098876953,-63.53566360473633,-88.7041244506836,-81.95648193359375,-93.3961410522461,-64.6829833984375,-66.48300170898438,-68.47122955322266,-85.19934844970703,-81.96061706542969,-74.00602722167969,-67.73716735839844,-64.71133422851562,-63.80384063720703
obama must think about himself stands some plan .,-78.13367462158203,-74.41063690185547,-74.23381042480469,-66.56405639648438,-68.81056213378906,-66.66987609863281,-92.06033325195312,-90.87388610839844,-97.0894775390625,-68.58665466308594,-72.1728286743164,-71.63682556152344,-86.63859558105469,-85.36591339111328,-74.05612182617188,-73.14840698242188,-73.46561431884766,-70.22698211669922
laura must think about herself standing some plan .,-59.60321044921875,-63.20994567871094,-60.06943130493164,-65.97882843017578,-73.95404052734375,-65.98394012451172,-66.80876159667969,-71.24829864501953,-67.30242156982422,-66.54966735839844,-73.073974609375,-68.718505859375,-74.47999572753906,-74.25794219970703,-72.35749053955078,-73.96171569824219,-71.12257385253906,-69.39639282226562
laura must think about herself stands some plan .,-64.57810974121094,-64.30705261230469,-60.52461242675781,-65.90441131591797,-76.24713897705078,-73.09423828125,-73.4298324584961,-72.99783325195312,-68.0511474609375,-65.88383483886719,-77.60630798339844,-76.86717987060547,-73.88477325439453,-73.12232971191406,-72.28826904296875,-77.55833435058594,-79.34101867675781,-75.88838958740234
simon must think about himself living in some memory .,-72.87063598632812,-64.90553283691406,-61.3584098815918,-55.11205291748047,-56.20182800292969,-62.54235076904297,-70.2098159790039,-74.87511444091797,-62.93865966796875,-54.88439178466797,-53.99570083618164,-65.96953582763672,-83.67990112304688,-89.0311508178711,-82.86763000488281,-49.016700744628906,-53.95361328125,-50.396156311035156
simon must think about himself lived in some memory .,-71.56593322753906,-64.46762084960938,-62.57023620605469,-54.12439727783203,-60.65458679199219,-64.71062469482422,-69.327392578125,-76.1541976928711,-70.09941864013672,-55.133060455322266,-59.07330322265625,-64.72667694091797,-87.59332275390625,-88.69154357910156,-75.24095916748047,-59.26521301269531,-64.59819030761719,-58.33855438232422
laura must think about herself living in some memory .,-71.50476837158203,-67.27191925048828,-67.51588439941406,-59.527740478515625,-64.82350158691406,-66.9892349243164,-72.2657470703125,-80.74668884277344,-73.14388275146484,-57.175079345703125,-63.60401153564453,-66.36731719970703,-69.25941467285156,-73.6956558227539,-78.46745300292969,-63.97362518310547,-64.92389678955078,-58.317481994628906
laura must think about herself lived in some memory .,-70.7978515625,-65.8730697631836,-67.36540222167969,-59.41387176513672,-65.07804870605469,-68.5818862915039,-72.5827865600586,-76.88046264648438,-76.1097183227539,-57.9052848815918,-63.618385314941406,-67.14400482177734,-73.41505432128906,-75.40705108642578,-73.99597930908203,-70.34821319580078,-72.76280975341797,-65.88113403320312
simon must think about himself calling some memory .,-68.2068862915039,-61.425758361816406,-58.794189453125,-57.96076965332031,-61.84906005859375,-63.97194290161133,-66.63111877441406,-66.35240936279297,-65.32241821289062,-60.6407470703125,-60.1413459777832,-67.72681427001953,-81.11468505859375,-83.71333312988281,-78.28102111816406,-54.36911392211914,-55.55523681640625,-55.245330810546875
simon must think about himself calls some memory .,-72.12135314941406,-65.76364135742188,-64.09427642822266,-53.17180252075195,-62.848602294921875,-62.500709533691406,-69.96514129638672,-74.23394012451172,-73.7072982788086,-54.97492980957031,-62.235694885253906,-64.09053802490234,-88.45872497558594,-87.28909301757812,-82.45408630371094,-59.982666015625,-61.86372375488281,-57.345069885253906
laura must think about herself calling some memory .,-62.095741271972656,-61.916378021240234,-58.5561637878418,-61.73923110961914,-69.41831970214844,-70.25677490234375,-63.20365524291992,-68.39828491210938,-65.0331039428711,-61.24639892578125,-69.3167495727539,-71.85481262207031,-65.96107482910156,-70.03543090820312,-74.64692687988281,-69.79395294189453,-70.09870147705078,-66.23419952392578
laura must think about herself calls some memory .,-66.89705657958984,-62.096290588378906,-61.7493782043457,-58.98412322998047,-68.48140716552734,-69.70353698730469,-70.89852142333984,-71.22917175292969,-71.77835083007812,-58.47391891479492,-69.53836059570312,-70.6631851196289,-67.90660858154297,-70.11111450195312,-74.73963928222656,-75.02120208740234,-73.57662963867188,-67.9725570678711
michael thought about himself reading this media .,-51.43429946899414,-60.2794075012207,-58.97697067260742,-54.066349029541016,-54.86798095703125,-53.27317428588867,-58.56717300415039,-65.17024993896484,-65.41973114013672,-53.243709564208984,-57.279911041259766,-53.394805908203125,-60.02518844604492,-67.62950134277344,-66.63558959960938,-58.724342346191406,-61.443199157714844,-55.605403900146484
michael thought about himself read this media .,-52.9865837097168,-59.81521987915039,-62.72527313232422,-55.77412414550781,-54.59954071044922,-54.33184814453125,-60.9304313659668,-69.73209381103516,-69.42701721191406,-56.43115997314453,-57.92155456542969,-53.50957107543945,-63.566505432128906,-68.8620376586914,-67.66267395019531,-61.642127990722656,-63.062808990478516,-60.21748352050781
sarah thought about herself reading this media .,-56.42133712768555,-61.588008880615234,-63.687374114990234,-53.65829086303711,-61.57331466674805,-58.63481903076172,-64.00788879394531,-66.34422302246094,-71.29199981689453,-52.46704864501953,-62.37983322143555,-60.21842575073242,-58.1351432800293,-64.14055633544922,-66.8814468383789,-60.477806091308594,-64.8294448852539,-63.276973724365234
sarah thought about herself read this media .,-59.83091354370117,-60.203407287597656,-66.12181091308594,-52.34856414794922,-59.533546447753906,-55.93905258178711,-66.26282501220703,-66.77088928222656,-72.98395538330078,-52.2163200378418,-61.66064453125,-56.05167007446289,-62.1463623046875,-64.79296875,-67.18812561035156,-62.354286193847656,-64.410888671875,-68.59928131103516
