sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13
les joueurs grandissent et descend,-9.797661781311035,-12.336851119995117,-9.625044822692871,-8.939136505126953,-7.548704624176025,-8.508211135864258
les joueurs grandissent et descendent,-10.609299659729004,-13.069498062133789,-10.554224014282227,-8.98501968383789,-7.63223123550415,-8.599838256835938
le joueur grandit et descendent,-12.833080291748047,-14.218108177185059,-11.094761848449707,-13.609882831573486,-11.876771926879883,-12.399712562561035
le joueur grandit et attend,-8.876909255981445,-9.721240997314453,-8.230929374694824,-8.89143180847168,-8.096420288085938,-8.417842864990234
les joueurs grandissent et attend,-8.225109100341797,-11.291675567626953,-7.9819183349609375,-8.554704666137695,-8.104164123535156,-7.774777412414551
les joueurs grandissent et attendent,-8.758265495300293,-13.304956436157227,-8.108920097351074,-8.56730842590332,-8.153539657592773,-8.204106330871582
le joueur grandit et attendent,-13.553436756134033,-14.543972492218018,-11.988258361816406,-14.401405811309814,-12.143342971801758,-12.918580532073975
le joueur grandit et arrive,-8.534538269042969,-11.29494571685791,-7.973331451416016,-5.559876918792725,-5.734818935394287,-5.155932426452637
les joueurs grandissent et arrive,-9.376164436340332,-12.36568546295166,-6.676518440246582,-8.410246849060059,-7.637598991394043,-7.755868434906006
les joueurs grandissent et arrivent,-10.328224182128906,-11.899656295776367,-8.530563354492188,-7.3059306144714355,-7.384063243865967,-6.698928356170654
le joueur grandit et arrivent,-10.361368179321289,-11.502253532409668,-9.637232780456543,-11.3450927734375,-10.293399810791016,-10.030550956726074
le joueur grandit et met,-10.426775932312012,-11.30569839477539,-8.967901229858398,-6.355912685394287,-6.722898960113525,-5.930960178375244
les joueurs grandissent et met,-9.423060417175293,-11.503928184509277,-9.076303482055664,-8.85637092590332,-9.477352142333984,-9.929539680480957
les joueurs grandissent et mettent,-8.742021560668945,-12.441349029541016,-10.53470230102539,-7.612701416015625,-6.496260166168213,-6.325121879577637
le joueur grandit et mettent,-11.163225173950195,-13.45141315460205,-12.690707206726074,-11.589985847473145,-9.534581184387207,-9.537580490112305
le joueur apprend et descend,-9.211679458618164,-7.743887901306152,-10.870732307434082,-10.666751861572266,-8.336075782775879,-9.732059478759766
les joueurs apprennent et descend,-10.403261184692383,-10.006644248962402,-10.772294044494629,-9.124011993408203,-7.494903564453125,-6.917325973510742
les joueurs apprennent et descendent,-11.7652587890625,-11.3289794921875,-11.772232055664062,-9.340896606445312,-7.832681655883789,-7.537510871887207
le joueur apprend et descendent,-13.282452583312988,-11.361737728118896,-12.07668399810791,-14.38129997253418,-13.294243335723877,-14.51327657699585
le joueur apprend et attend,-7.887756824493408,-9.089993476867676,-10.070464134216309,-9.045610427856445,-8.29796314239502,-7.120841979980469
les joueurs apprennent et attend,-9.373732566833496,-8.594575881958008,-8.802352905273438,-8.034042358398438,-8.155683517456055,-7.220791816711426
les joueurs apprennent et attendent,-10.173131942749023,-11.009228706359863,-11.492316246032715,-8.042606353759766,-8.177453994750977,-7.772216796875
le joueur apprend et attendent,-12.41660451889038,-13.708564758300781,-14.781089305877686,-13.372265338897705,-12.938653945922852,-12.626174449920654
le joueur apprend et arrive,-7.96270227432251,-8.772560119628906,-8.511833190917969,-6.963619232177734,-6.7752685546875,-5.181389808654785
les joueurs apprennent et arrive,-9.281686782836914,-10.102867126464844,-8.968204498291016,-8.90262508392334,-9.140402793884277,-8.254545211791992
les joueurs apprennent et arrivent,-9.618993759155273,-9.346488952636719,-9.01008129119873,-7.9601240158081055,-7.5894575119018555,-8.80535888671875
le joueur apprend et arrivent,-10.603449821472168,-10.608902931213379,-11.93514347076416,-11.035125732421875,-9.415567398071289,-9.409889221191406
le joueur apprend et met,-8.295241355895996,-9.500849723815918,-8.588380813598633,-5.775535583496094,-6.740999221801758,-7.69844388961792
les joueurs apprennent et met,-10.461908340454102,-10.969938278198242,-9.68904972076416,-8.164188385009766,-9.027353286743164,-10.354434967041016
les joueurs apprennent et mettent,-9.71617603302002,-9.343482971191406,-10.515469551086426,-7.571286678314209,-7.428615570068359,-7.457406044006348
le joueur apprend et mettent,-9.550165176391602,-10.265801429748535,-14.657480239868164,-10.821067810058594,-8.950815200805664,-8.912975311279297
le joueur descend et attend,-6.560351371765137,-8.652569770812988,-6.088304042816162,-9.216300964355469,-7.885697364807129,-7.54035758972168
les joueurs descendent et attend,-5.959019660949707,-7.049764633178711,-5.996700286865234,-8.859258651733398,-7.18548583984375,-7.052512168884277
les joueurs descendent et attendent,-6.638606548309326,-8.8435640335083,-6.410017013549805,-8.863733291625977,-7.222743988037109,-7.4388933181762695
le joueur descend et attendent,-11.410722255706787,-13.730538845062256,-9.762593269348145,-13.750218391418457,-11.247624397277832,-13.551145076751709
le joueur descend et arrive,-7.433207988739014,-8.41048812866211,-6.2293806076049805,-6.882208347320557,-7.092186450958252,-5.525373935699463
les joueurs descendent et arrive,-7.489106178283691,-9.162446975708008,-7.6883697509765625,-8.630264282226562,-7.673234462738037,-7.934804916381836
les joueurs descendent et arrivent,-7.964599609375,-8.335641860961914,-6.49530029296875,-6.713424205780029,-6.266990661621094,-6.336816310882568
le joueur descend et arrivent,-10.35644245147705,-10.435220718383789,-9.401543617248535,-10.578747749328613,-8.56638240814209,-8.939133644104004
le joueur descend et met,-8.264814376831055,-8.884160995483398,-8.023329734802246,-5.430448055267334,-7.035099983215332,-5.687893390655518
les joueurs descendent et met,-8.062263488769531,-9.219744682312012,-7.997038841247559,-8.539036750793457,-9.01688003540039,-9.7880277633667
les joueurs descendent et mettent,-7.263016700744629,-9.602836608886719,-8.298179626464844,-6.5295610427856445,-5.765934944152832,-5.835362434387207
le joueur descend et mettent,-9.5075044631958,-12.179855346679688,-11.990189552307129,-10.259754180908203,-8.59341049194336,-9.151383399963379
le joueur attend et arrive,-6.939414978027344,-8.23678970336914,-7.141343116760254,-5.618528842926025,-5.575611114501953,-5.548209190368652
les joueurs attendent et arrive,-6.904885292053223,-7.84332799911499,-8.109002113342285,-8.236668586730957,-6.953366279602051,-7.4408183097839355
les joueurs attendent et arrivent,-7.956197261810303,-8.869470596313477,-7.640691757202148,-7.767171382904053,-6.622514247894287,-7.016819953918457
le joueur attend et arrivent,-10.461200714111328,-10.530879020690918,-10.218273162841797,-11.804790496826172,-10.047199249267578,-9.84843635559082
le joueur attend et met,-7.523624420166016,-9.211247444152832,-8.726204872131348,-5.944730281829834,-6.770694732666016,-7.087291240692139
les joueurs attendent et met,-7.4976725578308105,-8.844451904296875,-8.874421119689941,-8.96377944946289,-8.533746719360352,-9.727455139160156
les joueurs attendent et mettent,-7.105551242828369,-8.957438468933105,-9.985605239868164,-7.687729835510254,-6.401552677154541,-6.501402378082275
le joueur attend et mettent,-9.615066528320312,-11.661955833435059,-13.436592102050781,-11.532842636108398,-9.423645973205566,-9.433244705200195
le joueur arrive et met,-8.25999927520752,-9.346025466918945,-8.665813446044922,-5.465725421905518,-6.570855617523193,-6.250016689300537
les joueurs arrivent et met,-8.645925521850586,-10.967269897460938,-9.535299301147461,-8.47579574584961,-9.194706916809082,-9.844671249389648
les joueurs arrivent et mettent,-6.922928810119629,-10.713285446166992,-9.405118942260742,-7.694100856781006,-6.914721488952637,-6.9447922706604
le joueur arrive et mettent,-9.966943740844727,-12.784444808959961,-13.673298835754395,-11.084352493286133,-8.578782081604004,-9.318023681640625
le chanteur poursuit et grandit,-12.737771987915039,-12.801885604858398,-13.837593078613281,-9.179675102233887,-10.340341567993164,-8.491833686828613
les chanteurs poursuivent et grandit,-13.366302490234375,-13.050124168395996,-12.371410369873047,-11.091322898864746,-11.445511817932129,-11.717870712280273
les chanteurs poursuivent et grandissent,-16.497801780700684,-15.496797561645508,-20.535962104797363,-10.855451583862305,-9.746635437011719,-11.667872428894043
le chanteur poursuit et grandissent,-19.997738361358643,-18.827852249145508,-24.214300632476807,-14.250515937805176,-12.884982109069824,-13.278314113616943
le chanteur poursuit et apprend,-12.158005714416504,-11.89965534210205,-11.838676452636719,-8.405815124511719,-5.380936145782471,-6.239881992340088
les chanteurs poursuivent et apprend,-11.570280075073242,-11.953850746154785,-10.953286170959473,-10.80173397064209,-9.999629974365234,-10.916338920593262
les chanteurs poursuivent et apprennent,-11.947807312011719,-10.594518661499023,-12.002753257751465,-6.94148588180542,-8.57749605178833,-7.7100443840026855
le chanteur poursuit et apprennent,-15.027982711791992,-11.458026885986328,-14.862442016601562,-11.360911846160889,-10.151195526123047,-11.535500526428223
le chanteur poursuit et descend,-10.182555198669434,-11.75507640838623,-11.160064697265625,-10.003778457641602,-8.808391571044922,-10.438236236572266
les chanteurs poursuivent et descend,-9.685733795166016,-12.010392189025879,-10.245944023132324,-8.608433723449707,-7.213818550109863,-7.674868583679199
les chanteurs poursuivent et descendent,-12.391701698303223,-13.54638957977295,-10.854818344116211,-10.139589309692383,-7.621472358703613,-8.031753540039062
le chanteur poursuit et descendent,-14.883767127990723,-14.64678144454956,-12.147032737731934,-14.63453197479248,-13.273661136627197,-16.23128032684326
le chanteur poursuit et attend,-10.627047538757324,-10.34146785736084,-10.685103416442871,-8.539766311645508,-8.356754302978516,-8.491135597229004
les chanteurs poursuivent et attend,-9.852947235107422,-10.639948844909668,-9.15212631225586,-8.046689987182617,-7.429779052734375,-6.4359660148620605
les chanteurs poursuivent et attendent,-12.340086936950684,-12.760505676269531,-9.895547866821289,-8.060135841369629,-7.4445929527282715,-6.728292465209961
le chanteur poursuit et attendent,-17.169479846954346,-14.755640506744385,-13.244083404541016,-13.715862274169922,-12.360177993774414,-14.098819732666016
le chanteur poursuit et arrive,-9.881844520568848,-11.016695976257324,-9.951183319091797,-6.422399044036865,-6.64911413192749,-7.006638526916504
les chanteurs poursuivent et arrive,-9.88127326965332,-11.51579761505127,-9.288768768310547,-8.27898120880127,-7.9402570724487305,-7.382274150848389
les chanteurs poursuivent et arrivent,-9.632986068725586,-9.917221069335938,-8.390188217163086,-7.349138259887695,-8.093818664550781,-7.630973815917969
le chanteur poursuit et arrivent,-11.867012023925781,-10.63305950164795,-11.325460433959961,-11.136591911315918,-10.325695037841797,-9.46464729309082
le chanteur poursuit et met,-10.446715354919434,-11.038772583007812,-10.919835090637207,-5.7615203857421875,-6.854489326477051,-7.412849426269531
les chanteurs poursuivent et met,-9.735753059387207,-10.945085525512695,-9.963083267211914,-8.955820083618164,-8.2618408203125,-9.996480941772461
les chanteurs poursuivent et mettent,-8.759705543518066,-9.4618501663208,-10.888279914855957,-6.621431350708008,-6.3094706535339355,-6.067882061004639
le chanteur poursuit et mettent,-12.005146980285645,-12.088398933410645,-14.341660499572754,-9.143251419067383,-8.873559951782227,-9.549400329589844
le chanteur grandit et apprend,-12.313417434692383,-12.91879653930664,-11.568903923034668,-6.694133758544922,-7.205898284912109,-6.399336338043213
les chanteurs grandissent et apprend,-11.726704597473145,-13.838394165039062,-9.660656929016113,-11.773909568786621,-11.080150604248047,-10.755278587341309
les chanteurs grandissent et apprennent,-11.8707914352417,-12.562897682189941,-9.38644790649414,-8.017313480377197,-7.671501159667969,-8.642207145690918
le chanteur grandit et apprennent,-13.496376037597656,-14.484466552734375,-13.753988265991211,-12.006382942199707,-8.821983814239502,-12.279556274414062
le chanteur grandit et descend,-10.602396011352539,-10.06370735168457,-8.288646697998047,-8.99470043182373,-7.626752853393555,-8.920110702514648
les chanteurs grandissent et descend,-11.17821979522705,-12.657416343688965,-10.595562934875488,-8.487306594848633,-6.8893303871154785,-8.3428955078125
les chanteurs grandissent et descendent,-12.323801040649414,-13.220149993896484,-11.354721069335938,-8.69508171081543,-6.97663688659668,-8.443634033203125
le chanteur grandit et descendent,-14.141319751739502,-13.897002696990967,-10.598647117614746,-13.563301086425781,-11.8720121383667,-13.520852088928223
le chanteur grandit et attend,-9.668084144592285,-10.189359664916992,-8.60845947265625,-8.218441009521484,-9.025126457214355,-8.529500961303711
les chanteurs grandissent et attend,-8.909547805786133,-11.951936721801758,-8.524812698364258,-8.40129280090332,-7.640257358551025,-7.1852240562438965
les chanteurs grandissent et attendent,-9.692656517028809,-13.916422843933105,-8.847455978393555,-8.423015594482422,-7.659017086029053,-7.38755989074707
le chanteur grandit et attendent,-14.282088279724121,-15.066459655761719,-12.702839851379395,-13.236605167388916,-12.917813301086426,-13.155508041381836
