sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13
le visiteur à côté de la femme poursuit,-20.821359157562256,-18.308032035827637,-16.859763145446777,-8.557893753051758,-8.382452011108398,-10.015279769897461
les visiteurs à côté de la femme poursuit,-20.166876792907715,-18.396474361419678,-15.573327541351318,-9.80900764465332,-11.080233573913574,-10.4946870803833
le visiteur à côté des femmes poursuit,-18.999016284942627,-18.038968086242676,-13.677436828613281,-9.54145622253418,-8.88351058959961,-11.302605628967285
les visiteurs à côté des femmes poursuit,-19.051151275634766,-18.11155605316162,-12.741674900054932,-12.214179039001465,-11.93701457977295,-14.018268585205078
les visiteurs à côté de la femme poursuivent,-19.835649013519287,-18.945488929748535,-18.336090564727783,-11.766214370727539,-10.352516174316406,-8.465892791748047
le visiteur à côté de la femme poursuivent,-20.67756223678589,-20.503090858459473,-20.62087345123291,-18.940186500549316,-17.843095779418945,-15.716604232788086
les visiteurs à côté des femmes poursuivent,-19.27023983001709,-18.24618673324585,-14.959680080413818,-10.525382995605469,-10.511984825134277,-9.792346000671387
le visiteur à côté des femmes poursuivent,-19.44606876373291,-19.125704765319824,-17.339640617370605,-16.4049015045166,-15.731734275817871,-14.261480331420898
le visiteur près de la femme poursuit,-20.620174407958984,-18.53991413116455,-16.740696907043457,-7.945062637329102,-8.547653198242188,-9.15945816040039
les visiteurs près de la femme poursuit,-20.006300449371338,-18.64875030517578,-15.3692626953125,-10.08045768737793,-10.277137756347656,-10.15324592590332
le visiteur près des femmes poursuit,-18.686522483825684,-17.74929141998291,-14.268622398376465,-9.067439079284668,-8.620463371276855,-10.718029975891113
les visiteurs près des femmes poursuit,-18.51501226425171,-17.94492530822754,-12.912909507751465,-12.966174125671387,-12.151266098022461,-13.94938850402832
les visiteurs près de la femme poursuivent,-19.576705932617188,-18.728328227996826,-18.52001953125,-10.556326866149902,-8.885553359985352,-7.101387977600098
le visiteur près de la femme poursuivent,-20.18358612060547,-20.677857398986816,-21.14909267425537,-18.805407524108887,-16.824923515319824,-14.555335998535156
les visiteurs près des femmes poursuivent,-18.243915557861328,-17.625471115112305,-15.416841983795166,-9.349769592285156,-8.88996696472168,-8.988702774047852
le visiteur près des femmes poursuivent,-18.497018814086914,-18.93146514892578,-18.565672874450684,-15.19678783416748,-14.835402488708496,-14.707290649414062
le visiteur devant la femme grandit,-10.910615921020508,-10.543697357177734,-10.87696361541748,-9.473396301269531,-10.283738136291504,-9.716532707214355
les visiteurs devant la femme grandit,-11.189016342163086,-11.748528480529785,-11.548672676086426,-10.915261268615723,-11.275177001953125,-11.53693962097168
le visiteur devant les femmes grandit,-14.31922721862793,-13.438693046569824,-12.034309387207031,-10.324822425842285,-10.298497200012207,-10.360928535461426
les visiteurs devant les femmes grandit,-15.52901840209961,-14.804376602172852,-12.31152629852295,-15.288262367248535,-13.726577758789062,-12.211345672607422
les visiteurs devant la femme grandissent,-22.220120429992676,-24.965349197387695,-23.84702491760254,-11.103988647460938,-10.715950965881348,-10.839616775512695
le visiteur devant la femme grandissent,-23.530381202697754,-27.27461862564087,-25.222052574157715,-18.416650772094727,-17.75366973876953,-14.918729305267334
les visiteurs devant les femmes grandissent,-21.376585006713867,-24.656103134155273,-25.664365768432617,-10.519270896911621,-10.837845802307129,-9.985698699951172
le visiteur devant les femmes grandissent,-21.67180633544922,-24.99099349975586,-25.49552822113037,-11.303614616394043,-14.872678756713867,-14.033005714416504
le visiteur derrière la femme grandit,-10.816632270812988,-10.288111686706543,-10.53465747833252,-9.18663501739502,-10.491726875305176,-8.453120231628418
les visiteurs derrière la femme grandit,-11.107425689697266,-11.469094276428223,-11.204545021057129,-9.323501586914062,-10.917604446411133,-10.326861381530762
le visiteur derrière les femmes grandit,-14.216129302978516,-13.44859504699707,-11.62540340423584,-9.386212348937988,-10.08122444152832,-10.753986358642578
les visiteurs derrière les femmes grandit,-15.5347900390625,-14.718149185180664,-11.572602272033691,-11.8109769821167,-13.09046459197998,-12.127079010009766
les visiteurs derrière la femme grandissent,-21.444501876831055,-24.867258071899414,-23.729552268981934,-13.558650970458984,-12.46580696105957,-10.706429481506348
le visiteur derrière la femme grandissent,-22.86136531829834,-27.171791076660156,-25.321943283081055,-20.83411693572998,-18.950446128845215,-14.572824954986572
les visiteurs derrière les femmes grandissent,-21.080087661743164,-24.55517864227295,-25.47010040283203,-9.791290283203125,-11.871726989746094,-10.53581428527832
le visiteur derrière les femmes grandissent,-21.302529335021973,-25.090974807739258,-25.622770309448242,-11.741496086120605,-17.44643211364746,-13.324885845184326
le visiteur en face de la femme grandit,-11.229475021362305,-10.987383842468262,-11.248773574829102,-8.932095527648926,-10.832296371459961,-11.022968292236328
les visiteurs en face de la femme grandit,-11.251133918762207,-12.30887222290039,-11.790364265441895,-11.197823524475098,-11.448906898498535,-13.729924201965332
le visiteur en face des femmes grandit,-13.545562744140625,-14.184282302856445,-12.026630401611328,-10.217662811279297,-10.369766235351562,-10.971697807312012
les visiteurs en face des femmes grandit,-14.618849754333496,-15.23375129699707,-12.228227615356445,-14.259095191955566,-12.697797775268555,-13.303357124328613
les visiteurs en face de la femme grandissent,-22.078662872314453,-24.263150215148926,-23.033044815063477,-9.83737564086914,-12.900533676147461,-11.466099739074707
le visiteur en face de la femme grandissent,-23.369598388671875,-25.72630500793457,-23.88418674468994,-17.196650505065918,-18.021605968475342,-15.41271686553955
les visiteurs en face des femmes grandissent,-21.49258518218994,-23.242082595825195,-27.75582218170166,-9.838608741760254,-10.716784477233887,-9.95238971710205
le visiteur en face des femmes grandissent,-22.980131149291992,-23.638591766357422,-27.57188320159912,-11.72048568725586,-13.001607894897461,-14.882618427276611
le visiteur à côté de la femme grandit,-11.540435791015625,-11.219778060913086,-12.307991981506348,-8.27221393585205,-11.57126522064209,-9.534038543701172
les visiteurs à côté de la femme grandit,-11.8516845703125,-12.547745704650879,-12.668510437011719,-8.99564266204834,-11.862445831298828,-11.870033264160156
le visiteur à côté des femmes grandit,-14.240296363830566,-14.361572265625,-12.485031127929688,-8.443106651306152,-12.141002655029297,-11.753424167633057
les visiteurs à côté des femmes grandit,-15.317901611328125,-15.592928886413574,-12.779707908630371,-10.739184379577637,-14.307965278625488,-12.460409164428711
les visiteurs à côté de la femme grandissent,-21.90982437133789,-26.486382484436035,-25.874844551086426,-13.050274848937988,-12.84720230102539,-12.785625457763672
le visiteur à côté de la femme grandissent,-22.86734676361084,-27.312898635864258,-27.376863956451416,-17.280091285705566,-17.336127281188965,-15.018297672271729
les visiteurs à côté des femmes grandissent,-22.53271484375,-25.92052459716797,-26.88147735595703,-10.200784683227539,-12.553061485290527,-12.404317855834961
le visiteur à côté des femmes grandissent,-22.57820987701416,-25.471423149108887,-26.841632843017578,-13.182951927185059,-15.258572578430176,-14.740704536437988
le visiteur près de la femme grandit,-11.505407333374023,-11.448772430419922,-11.625773429870605,-8.94741439819336,-11.31417465209961,-9.143285751342773
les visiteurs près de la femme grandit,-11.788665771484375,-13.313180923461914,-11.923831939697266,-10.050567626953125,-11.82631778717041,-12.313220024108887
le visiteur près des femmes grandit,-13.824769973754883,-14.440101623535156,-12.067544937133789,-8.961654663085938,-10.736920356750488,-10.501524925231934
les visiteurs près des femmes grandit,-15.144956588745117,-15.70993709564209,-12.210172653198242,-12.40040397644043,-14.186164855957031,-12.559525489807129
les visiteurs près de la femme grandissent,-20.83027219772339,-24.301579475402832,-23.47217559814453,-11.136794090270996,-12.150065422058105,-11.807628631591797
le visiteur près de la femme grandissent,-21.816847801208496,-25.71445369720459,-24.830403327941895,-18.853487014770508,-17.440261840820312,-14.806421756744385
les visiteurs près des femmes grandissent,-22.598612785339355,-25.005489349365234,-26.447880744934082,-9.72492790222168,-11.572548866271973,-10.833040237426758
le visiteur près des femmes grandissent,-23.41594696044922,-25.418630599975586,-26.308775901794434,-13.39315414428711,-16.039912223815918,-14.045957565307617
le visiteur devant la femme apprend,-9.746768951416016,-9.989823341369629,-13.452571868896484,-6.481070518493652,-7.510887622833252,-7.754998683929443
les visiteurs devant la femme apprend,-10.526957511901855,-11.341032981872559,-14.122862815856934,-9.450982093811035,-11.049676895141602,-9.43968677520752
le visiteur devant les femmes apprend,-12.443114280700684,-12.66334342956543,-13.886934280395508,-8.008219718933105,-8.985725402832031,-9.17060661315918
les visiteurs devant les femmes apprend,-14.244646072387695,-14.08520793914795,-15.389678955078125,-12.980863571166992,-12.835321426391602,-12.255615234375
les visiteurs devant la femme apprennent,-14.526758193969727,-16.852991104125977,-14.445064544677734,-8.22348165512085,-10.641161441802979,-7.420942306518555
le visiteur devant la femme apprennent,-16.505318641662598,-20.230231761932373,-15.642915725708008,-15.122962951660156,-16.33762550354004,-14.68114423751831
les visiteurs devant les femmes apprennent,-13.6685152053833,-13.598873138427734,-13.497441291809082,-8.833729267120361,-10.175564289093018,-8.261412143707275
le visiteur devant les femmes apprennent,-12.350421905517578,-13.33182144165039,-12.578574180603027,-13.623706817626953,-15.534560203552246,-13.181403160095215
le visiteur derrière la femme apprend,-9.918023109436035,-10.349681854248047,-13.190604209899902,-6.702166557312012,-7.789064884185791,-7.858433723449707
les visiteurs derrière la femme apprend,-10.72137451171875,-11.693648338317871,-13.751518249511719,-7.049405574798584,-9.625999450683594,-9.460084915161133
le visiteur derrière les femmes apprend,-12.604238510131836,-12.885249137878418,-13.752546310424805,-9.454360008239746,-9.053645133972168,-9.702533721923828
les visiteurs derrière les femmes apprend,-14.498589515686035,-14.380867958068848,-14.820083618164062,-12.618273735046387,-12.495323181152344,-12.2340669631958
les visiteurs derrière la femme apprennent,-14.756807327270508,-17.00688934326172,-14.793660163879395,-7.9485626220703125,-10.351710319519043,-7.240395545959473
le visiteur derrière la femme apprennent,-16.69069004058838,-20.525673866271973,-15.904027938842773,-14.254546165466309,-15.943018913269043,-12.37853193283081
les visiteurs derrière les femmes apprennent,-14.147551536560059,-13.02558422088623,-13.155365943908691,-8.784322261810303,-10.39185619354248,-7.574715614318848
le visiteur derrière les femmes apprennent,-12.588761329650879,-13.002668380737305,-12.594930648803711,-12.046419143676758,-14.119072914123535,-10.728902816772461
le visiteur en face de la femme apprend,-9.821142196655273,-10.015861511230469,-12.573342323303223,-7.433663845062256,-7.295804500579834,-8.184915542602539
les visiteurs en face de la femme apprend,-10.294695854187012,-11.419024467468262,-13.149003982543945,-10.760847091674805,-11.102559089660645,-10.449438095092773
le visiteur en face des femmes apprend,-12.000031471252441,-12.329133033752441,-12.6348237991333,-9.235626220703125,-8.954154968261719,-10.103399276733398
les visiteurs en face des femmes apprend,-13.355575561523438,-13.76339340209961,-13.867467880249023,-13.860199928283691,-13.018542289733887,-13.415397644042969
les visiteurs en face de la femme apprennent,-14.719512939453125,-14.510208129882812,-14.897272109985352,-8.849519729614258,-10.598135948181152,-7.725701332092285
le visiteur en face de la femme apprennent,-16.213356018066406,-15.97618579864502,-14.169258117675781,-15.504873275756836,-16.586600303649902,-14.767905235290527
les visiteurs en face des femmes apprennent,-13.716729164123535,-12.735365867614746,-14.870575904846191,-9.929901123046875,-10.116754055023193,-8.795822143554688
le visiteur en face des femmes apprennent,-12.877382278442383,-12.527376174926758,-14.225005149841309,-15.488480567932129,-14.994749069213867,-14.608805656433105
le visiteur à côté de la femme apprend,-9.510007858276367,-9.886316299438477,-14.22526741027832,-7.043489933013916,-8.083663940429688,-8.625551223754883
les visiteurs à côté de la femme apprend,-10.336179733276367,-11.472002029418945,-14.466720581054688,-9.235433578491211,-10.511507034301758,-9.696520805358887
le visiteur à côté des femmes apprend,-11.999968528747559,-12.522187232971191,-13.212738990783691,-9.691186904907227,-9.48028564453125,-10.305766105651855
les visiteurs à côté des femmes apprend,-13.558126449584961,-13.966296195983887,-14.631891250610352,-12.95069408416748,-12.842211723327637,-12.148435592651367
les visiteurs à côté de la femme apprennent,-13.988779067993164,-16.172900199890137,-15.512757301330566,-7.640288352966309,-9.503795146942139,-7.675262451171875
le visiteur à côté de la femme apprennent,-15.038945198059082,-16.97175931930542,-16.21042251586914,-13.07871150970459,-16.36779499053955,-13.915014266967773
les visiteurs à côté des femmes apprennent,-14.05044937133789,-14.159769058227539,-15.817870140075684,-9.981988906860352,-10.642210960388184,-8.11659860610962
le visiteur à côté des femmes apprennent,-12.538995742797852,-13.6298189163208,-15.090696334838867,-14.919222831726074,-15.374253273010254,-11.171149253845215
le visiteur près de la femme apprend,-9.482736587524414,-10.313214302062988,-13.37316608428955,-6.814208030700684,-7.36903190612793,-7.7992730140686035
les visiteurs près de la femme apprend,-10.347838401794434,-12.388044357299805,-13.809700012207031,-9.746639251708984,-10.044798851013184,-9.869433403015137
le visiteur près des femmes apprend,-12.203742980957031,-13.24377155303955,-12.714913368225098,-9.286048889160156,-9.106839179992676,-10.192882537841797
les visiteurs près des femmes apprend,-14.021397590637207,-14.431385040283203,-14.147430419921875,-13.489339828491211,-12.880289077758789,-12.70143985748291
les visiteurs près de la femme apprennent,-14.023197174072266,-15.743614196777344,-13.789945602416992,-7.797212600708008,-9.178407669067383,-7.2098283767700195
le visiteur près de la femme apprennent,-15.593332290649414,-17.490840911865234,-15.194388389587402,-14.659629821777344,-16.029510498046875,-12.750659465789795
les visiteurs près des femmes apprennent,-14.826071739196777,-13.865503311157227,-14.32606315612793,-9.709379196166992,-10.096539497375488,-7.91459321975708
le visiteur près des femmes apprennent,-13.664237022399902,-14.010397911071777,-13.966609001159668,-15.232965469360352,-15.4729642868042,-12.04305362701416
le visiteur devant la femme descend,-6.950522422790527,-7.454815864562988,-8.521656036376953,-10.817971229553223,-10.75125789642334,-10.493722915649414
les visiteurs devant la femme descend,-6.608460426330566,-8.07931137084961,-8.979031562805176,-9.467370986938477,-9.306699752807617,-9.010610580444336
le visiteur devant les femmes descend,-9.065025329589844,-9.767862319946289,-9.423847198486328,-9.598461151123047,-9.185386657714844,-9.709782600402832
les visiteurs devant les femmes descend,-10.06527042388916,-10.41409683227539,-8.797138214111328,-8.874481201171875,-7.590683937072754,-8.037425994873047
les visiteurs devant la femme descendent,-8.465846061706543,-16.02074432373047,-15.26715898513794,-9.832903861999512,-9.402070045471191,-9.22335147857666
le visiteur devant la femme descendent,-10.385374069213867,-15.786126136779785,-15.74513053894043,-18.600581645965576,-19.722554206848145,-20.021442413330078
les visiteurs devant les femmes descendent,-11.059895515441895,-14.833661079406738,-9.494182586669922,-8.96485710144043,-7.693021774291992,-8.132270812988281
le visiteur devant les femmes descendent,-10.14399528503418,-14.882174491882324,-10.304125785827637,-12.4341459274292,-15.584411144256592,-17.944910049438477
le visiteur derrière la femme descend,-6.857903480529785,-7.248651504516602,-8.176323890686035,-10.562882423400879,-10.366573333740234,-9.77999210357666
les visiteurs derrière la femme descend,-6.626345157623291,-7.803428649902344,-8.44718074798584,-9.42367935180664,-9.30701732635498,-9.114492416381836
le visiteur derrière les femmes descend,-8.826086044311523,-9.547637939453125,-9.082551956176758,-8.829113006591797,-8.46420669555664,-8.452466011047363
les visiteurs derrière les femmes descend,-9.957952499389648,-10.052175521850586,-8.088356971740723,-8.399900436401367,-7.561732769012451,-7.1751627922058105
les visiteurs derrière la femme descendent,-8.655988216400146,-16.027774810791016,-14.059225082397461,-9.81290340423584,-9.397073745727539,-9.296415328979492
le visiteur derrière la femme descendent,-10.51119613647461,-16.092082023620605,-14.717304229736328,-19.572490692138672,-19.11543846130371,-19.978425979614258
les visiteurs derrière les femmes descendent,-10.949226379394531,-13.97038459777832,-8.561532020568848,-8.413213729858398,-7.593053340911865,-7.28461217880249
le visiteur derrière les femmes descendent,-9.895648956298828,-14.599692821502686,-9.908143997192383,-12.602272987365723,-14.937395572662354,-16.917255401611328
le visiteur en face de la femme descend,-7.466975212097168,-9.283547401428223,-9.55602741241455,-11.063252449035645,-11.436626434326172,-11.09166145324707
les visiteurs en face de la femme descend,-7.269885063171387,-9.834601402282715,-9.583596229553223,-9.83027172088623,-10.685880661010742,-9.377705574035645
le visiteur en face des femmes descend,-9.057015419006348,-10.038844108581543,-11.797087669372559,-10.487629890441895,-9.481427192687988,-10.569146156311035
les visiteurs en face des femmes descend,-9.435981750488281,-10.415287971496582,-10.69991397857666,-9.422966003417969,-8.232131004333496,-8.488717079162598
les visiteurs en face de la femme descendent,-10.290719032287598,-13.584453105926514,-13.525951862335205,-9.877960205078125,-10.71377944946289,-9.468795776367188
le visiteur en face de la femme descendent,-11.564844608306885,-14.049895763397217,-13.741895198822021,-18.158182621002197,-20.64040184020996,-20.78779411315918
les visiteurs en face des femmes descendent,-11.307515144348145,-14.854523658752441,-13.417679786682129,-9.456335067749023,-8.265270233154297,-8.540227890014648
le visiteur en face des femmes descendent,-11.679558753967285,-14.672112464904785,-14.88191032409668,-13.167047500610352,-15.592793464660645,-19.86677646636963
le visiteur à côté de la femme descend,-8.221382141113281,-9.340858459472656,-10.524980545043945,-10.155684471130371,-10.791816711425781,-10.68088436126709
les visiteurs à côté de la femme descend,-8.051451683044434,-10.46265983581543,-10.608380317687988,-9.854314804077148,-9.810934066772461,-9.918057441711426
le visiteur à côté des femmes descend,-8.967978477478027,-10.245956420898438,-12.462942123413086,-10.131872177124023,-9.047981262207031,-9.252885818481445
les visiteurs à côté des femmes descend,-9.628389358520508,-11.045473098754883,-11.624738693237305,-9.445509910583496,-8.028257369995117,-8.113409042358398
les visiteurs à côté de la femme descendent,-11.698421001434326,-15.006871700286865,-15.808439254760742,-9.873894691467285,-9.82822036743164,-10.193751335144043
le visiteur à côté de la femme descendent,-12.883543014526367,-15.100687026977539,-16.124061584472656,-15.834835529327393,-19.19190788269043,-20.87893295288086
les visiteurs à côté des femmes descendent,-12.774081230163574,-16.37588357925415,-15.274823188781738,-9.46182918548584,-8.05433464050293,-8.300355911254883
le visiteur à côté des femmes descendent,-12.162104606628418,-15.762711524963379,-16.695247650146484,-13.489047050476074,-15.854835987091064,-18.50474739074707
le visiteur près de la femme descend,-7.720548629760742,-8.810791015625,-8.705329895019531,-10.833869934082031,-11.07161808013916,-10.720478057861328
les visiteurs près de la femme descend,-7.630126476287842,-10.345148086547852,-8.907502174377441,-9.485623359680176,-9.233186721801758,-9.304750442504883
le visiteur près des femmes descend,-8.751243591308594,-10.791060447692871,-11.106939315795898,-10.480523109436035,-9.70421314239502,-10.30659008026123
les visiteurs près des femmes descend,-9.638669967651367,-11.352115631103516,-9.813752174377441,-9.383753776550293,-7.3247199058532715,-8.244853019714355
les visiteurs près de la femme descendent,-9.626116275787354,-14.823131084442139,-14.655360221862793,-9.507952690124512,-9.256757736206055,-9.475761413574219
le visiteur près de la femme descendent,-10.973266124725342,-14.698157787322998,-15.008298873901367,-18.39743661880493,-19.69974136352539,-20.31466293334961
les visiteurs près des femmes descendent,-11.576372146606445,-16.088019847869873,-12.056427955627441,-9.409571647644043,-7.351586818695068,-8.379538536071777
le visiteur près des femmes descendent,-11.282021522521973,-16.443564891815186,-13.70201587677002,-14.485352516174316,-17.321399688720703,-19.21306037902832
le visiteur devant la femme attend,-9.15767765045166,-10.102432250976562,-9.562310218811035,-8.583032608032227,-11.431007385253906,-10.275049209594727
les visiteurs devant la femme attend,-9.352128028869629,-10.382638931274414,-10.055926322937012,-7.516930103302002,-10.917207717895508,-8.223686218261719
le visiteur devant les femmes attend,-8.604266166687012,-9.972976684570312,-10.136107444763184,-9.028556823730469,-11.342369079589844,-9.9207124710083
les visiteurs devant les femmes attend,-9.704532623291016,-10.516077041625977,-10.039413452148438,-8.375038146972656,-10.46760368347168,-9.10107421875
les visiteurs devant la femme attendent,-10.306175231933594,-16.152843475341797,-13.007895469665527,-7.590208530426025,-11.138805389404297,-8.89034652709961
le visiteur devant la femme attendent,-12.307000160217285,-16.718082904815674,-13.277656078338623,-16.80801010131836,-20.178817749023438,-19.28602695465088
les visiteurs devant les femmes attendent,-10.229287147521973,-13.507797241210938,-10.91128921508789,-8.431415557861328,-10.74808406829834,-9.773106575012207
le visiteur devant les femmes attendent,-9.684578895568848,-13.769769668579102,-11.504074096679688,-11.893089294433594,-18.71146869659424,-17.697397708892822
le visiteur derrière la femme attend,-9.45034122467041,-10.217307090759277,-9.602909088134766,-8.669522285461426,-11.812365531921387,-10.514041900634766
les visiteurs derrière la femme attend,-9.673284530639648,-10.610732078552246,-10.147384643554688,-7.251857757568359,-11.593851089477539,-8.953315734863281
le visiteur derrière les femmes attend,-8.435991287231445,-9.92121696472168,-9.648208618164062,-8.279807090759277,-10.674124717712402,-9.977240562438965
les visiteurs derrière les femmes attend,-9.644632339477539,-10.432887077331543,-9.355949401855469,-7.8004631996154785,-10.932961463928223,-9.397982597351074
les visiteurs derrière la femme attendent,-10.67019271850586,-16.241239547729492,-12.800106048583984,-7.391178131103516,-11.754488945007324,-9.454121589660645
le visiteur derrière la femme attendent,-12.750394821166992,-16.91147756576538,-12.965973377227783,-18.500619888305664,-21.01841449737549,-19.77309799194336
les visiteurs derrière les femmes attendent,-10.13783073425293,-12.780224800109863,-10.232109069824219,-7.84086275100708,-11.004115104675293,-9.949471473693848
le visiteur derrière les femmes attendent,-9.522394180297852,-13.434717178344727,-11.256115913391113,-10.793246269226074,-18.089532375335693,-17.7073712348938
le visiteur en face de la femme attend,-9.623929023742676,-11.078432083129883,-9.978458404541016,-8.860026359558105,-11.870892524719238,-11.081966400146484
les visiteurs en face de la femme attend,-9.793525695800781,-11.772337913513184,-10.487717628479004,-7.90833044052124,-12.04747200012207,-8.83891773223877
le visiteur en face des femmes attend,-8.731077194213867,-10.449151992797852,-11.930974960327148,-9.7991943359375,-11.354361534118652,-11.193710327148438
les visiteurs en face des femmes attend,-9.334609985351562,-11.215963363647461,-11.5365629196167,-9.02443790435791,-11.488390922546387,-10.068358421325684
les visiteurs en face de la femme attendent,-12.327128410339355,-14.690040588378906,-11.878999710083008,-7.928983211517334,-12.242061614990234,-9.0971097946167
le visiteur en face de la femme attendent,-14.029577255249023,-15.151084423065186,-11.784831047058105,-16.42244005203247,-20.837124824523926,-19.147374153137207
les visiteurs en face des femmes attendent,-11.439562797546387,-14.86276912689209,-14.641883850097656,-9.053184509277344,-11.636148452758789,-10.363943099975586
le visiteur en face des femmes attendent,-12.285648345947266,-14.196090698242188,-15.309532165527344,-12.782511711120605,-18.78393030166626,-18.93849754333496
le visiteur à côté de la femme attend,-9.692041397094727,-11.375643730163574,-10.670228004455566,-9.418874740600586,-12.556417465209961,-11.366094589233398
les visiteurs à côté de la femme attend,-10.010181427001953,-12.149980545043945,-10.95280933380127,-8.904685020446777,-12.272890090942383,-9.332979202270508
le visiteur à côté des femmes attend,-8.728128433227539,-10.457463264465332,-12.406708717346191,-10.400712013244629,-11.745638847351074,-11.384711265563965
les visiteurs à côté des femmes attend,-9.73482894897461,-11.367408752441406,-12.289761543273926,-9.732390403747559,-11.542901039123535,-9.919717788696289
les visiteurs à côté de la femme attendent,-12.912239074707031,-16.754421710968018,-13.034063339233398,-8.929793357849121,-12.381294250488281,-10.14390754699707
le visiteur à côté de la femme attendent,-15.032885551452637,-16.871219158172607,-13.436590671539307,-17.134518146514893,-20.788342475891113,-19.914793014526367
les visiteurs à côté des femmes attendent,-12.223877906799316,-15.863908767700195,-15.19867992401123,-9.77551555633545,-11.614964485168457,-11.198503494262695
le visiteur à côté des femmes attendent,-12.228983879089355,-15.283133506774902,-16.14926815032959,-15.918307781219482,-18.879781246185303,-19.09009075164795
le visiteur près de la femme attend,-9.374984741210938,-10.478269577026367,-9.47563362121582,-9.084541320800781,-12.066056251525879,-11.203096389770508
les visiteurs près de la femme attend,-9.654090881347656,-11.946990013122559,-9.834403991699219,-7.732001781463623,-11.261384963989258,-8.91411304473877
le visiteur près des femmes attend,-8.954681396484375,-10.337570190429688,-11.7153902053833,-10.3735990524292,-11.363551139831543,-11.371625900268555
les visiteurs près des femmes attend,-9.825876235961914,-11.406662940979004,-11.158956527709961,-8.7763032913208,-10.543805122375488,-10.081483840942383
les visiteurs près de la femme attendent,-11.243768692016602,-14.839662551879883,-11.956119537353516,-7.746156215667725,-11.32975959777832,-9.443924903869629
