sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13
les visiteurs que l'adulte aime met,-12.219978332519531,-12.704472541809082,-14.337182998657227,-12.660196304321289,-12.353239059448242,-10.858036994934082
le visiteur que les adultes aiment met,-12.997732162475586,-13.465192794799805,-14.500955581665039,-11.371140480041504,-10.096131324768066,-8.78962516784668
les visiteurs que les adultes aiment met,-13.239137649536133,-13.434353828430176,-14.62176513671875,-12.058300018310547,-11.41015625,-10.036541938781738
les visiteurs que l'adulte aime mettent,-11.458428382873535,-12.332280158996582,-12.009544372558594,-11.322626113891602,-11.81392765045166,-11.99522876739502
le visiteur que l'adulte aime mettent,-12.14374828338623,-13.468110084533691,-12.924345016479492,-14.383482933044434,-14.500353813171387,-14.512613296508789
les visiteurs que les adultes aiment mettent,-10.640942573547363,-9.69188117980957,-10.784476280212402,-12.106773376464844,-10.71815299987793,-11.00633716583252
le visiteur que les adultes aiment mettent,-10.821330070495605,-10.295650482177734,-11.021571159362793,-11.617599487304688,-11.371102333068848,-10.868175506591797
le joueur que la femme aime poursuit,-23.662914276123047,-20.704925537109375,-18.976672172546387,-13.154073715209961,-13.655344009399414,-12.15595531463623
les joueurs que la femme aime poursuit,-22.497626304626465,-21.486417293548584,-17.686130046844482,-12.946455955505371,-14.568510055541992,-12.599745750427246
le joueur que les femmes aiment poursuit,-22.997687816619873,-20.840797901153564,-16.766326427459717,-11.25238037109375,-11.87455940246582,-11.628769874572754
les joueurs que les femmes aiment poursuit,-22.255515575408936,-21.1461501121521,-16.076587677001953,-11.450621604919434,-11.729317665100098,-12.477911949157715
les joueurs que la femme aime poursuivent,-22.543514251708984,-19.485868453979492,-21.68624496459961,-10.146089553833008,-11.838454246520996,-11.474823951721191
le joueur que la femme aime poursuivent,-23.793579578399658,-20.60942792892456,-24.813136100769043,-14.342391967773438,-17.023500442504883,-15.108450889587402
les joueurs que les femmes aiment poursuivent,-21.17439365386963,-19.411498546600342,-17.465750217437744,-11.170995712280273,-11.048069953918457,-12.617328643798828
le joueur que les femmes aiment poursuivent,-21.8386173248291,-19.97443962097168,-19.474788188934326,-12.45684814453125,-13.591717720031738,-14.56142807006836
le joueur que la femme aime grandit,-15.639215469360352,-13.18089485168457,-14.086795806884766,-11.280585289001465,-8.862964630126953,-14.52549934387207
les joueurs que la femme aime grandit,-16.61543083190918,-13.74048900604248,-14.414649963378906,-10.383219718933105,-8.297181606292725,-13.440008163452148
le joueur que les femmes aiment grandit,-15.882281303405762,-13.780442237854004,-13.234020233154297,-12.858139991760254,-11.875638961791992,-13.55059289932251
les joueurs que les femmes aiment grandit,-16.448741912841797,-13.638233184814453,-13.469374656677246,-12.914199829101562,-13.110029220581055,-12.805949211120605
les joueurs que la femme aime grandissent,-23.398324966430664,-24.073784828186035,-22.32079315185547,-11.330399513244629,-10.26439619064331,-15.65196418762207
le joueur que la femme aime grandissent,-23.895828247070312,-25.647982597351074,-22.7744779586792,-15.237021446228027,-13.933960437774658,-19.192035675048828
les joueurs que les femmes aiment grandissent,-21.472261428833008,-20.666695594787598,-19.954368591308594,-11.34756851196289,-10.975923538208008,-11.658226013183594
le joueur que les femmes aiment grandissent,-21.817703247070312,-21.152313232421875,-20.84537696838379,-13.472639560699463,-11.891158103942871,-14.277501583099365
le joueur que la femme aime apprend,-14.376235008239746,-13.068039894104004,-13.406606674194336,-11.355902671813965,-12.104507446289062,-9.785506248474121
les joueurs que la femme aime apprend,-14.881296157836914,-14.336833000183105,-13.722172737121582,-12.17441463470459,-13.139544486999512,-10.69174575805664
le joueur que les femmes aiment apprend,-15.49677848815918,-13.497269630432129,-15.283519744873047,-11.225835800170898,-11.381356239318848,-9.67650318145752
les joueurs que les femmes aiment apprend,-15.597535133361816,-13.87118911743164,-15.25047779083252,-11.273902893066406,-11.294487953186035,-11.183167457580566
les joueurs que la femme aime apprennent,-14.910691261291504,-13.98265552520752,-14.487171173095703,-12.513460159301758,-12.7209153175354,-12.464335441589355
le joueur que la femme aime apprennent,-16.17697238922119,-15.623781204223633,-14.510292053222656,-15.343700885772705,-15.316191673278809,-17.545534133911133
les joueurs que les femmes aiment apprennent,-12.436923027038574,-12.28036117553711,-11.474414825439453,-11.977692604064941,-12.496800422668457,-11.543076038360596
le joueur que les femmes aiment apprennent,-12.171670913696289,-12.527229309082031,-11.285761833190918,-14.969995498657227,-14.050028800964355,-13.215401649475098
le joueur que la femme aime descend,-12.56058120727539,-12.22637939453125,-11.183206558227539,-13.152132034301758,-8.847966194152832,-12.082353591918945
les joueurs que la femme aime descend,-12.813122749328613,-12.405807495117188,-11.640275001525879,-12.192230224609375,-8.462711334228516,-11.82933235168457
le joueur que les femmes aiment descend,-13.076813697814941,-13.061014175415039,-11.023834228515625,-8.761982917785645,-7.545530319213867,-6.72669792175293
les joueurs que les femmes aiment descend,-13.162110328674316,-12.470952987670898,-10.961525917053223,-8.314390182495117,-7.1955742835998535,-7.30527925491333
les joueurs que la femme aime descendent,-14.808713912963867,-17.078862190246582,-12.949151039123535,-13.097911834716797,-8.987933158874512,-12.048174858093262
le joueur que la femme aime descendent,-16.357547283172607,-17.762335300445557,-12.87011432647705,-18.70465612411499,-14.13888931274414,-17.39567804336548
les joueurs que les femmes aiment descendent,-15.102704048156738,-16.13239288330078,-11.094518661499023,-8.62076187133789,-7.414164066314697,-7.483347415924072
le joueur que les femmes aiment descendent,-14.820982933044434,-16.664685249328613,-11.140891075134277,-9.241059303283691,-8.22594928741455,-7.466788291931152
le joueur que la femme aime attend,-12.58026123046875,-10.253005027770996,-11.813969612121582,-9.64992904663086,-11.473498344421387,-10.658463478088379
les joueurs que la femme aime attend,-13.117818832397461,-10.675891876220703,-11.99911117553711,-9.06239128112793,-10.728734970092773,-10.61784553527832
le joueur que les femmes aiment attend,-12.892486572265625,-10.700080871582031,-11.017696380615234,-7.880005359649658,-9.37490463256836,-9.196037292480469
les joueurs que les femmes aiment attend,-13.364900588989258,-10.373820304870605,-10.853925704956055,-8.073465347290039,-8.807069778442383,-9.79401683807373
les joueurs que la femme aime attendent,-15.10947322845459,-13.267780303955078,-12.617741584777832,-9.259020805358887,-11.241544723510742,-12.335680961608887
le joueur que la femme aime attendent,-17.197988510131836,-14.067752838134766,-13.054149627685547,-14.884089469909668,-18.12508726119995,-18.124264240264893
les joueurs que les femmes aiment attendent,-14.784345626831055,-12.59091854095459,-11.197205543518066,-9.549327850341797,-11.179543495178223,-10.983940124511719
le joueur que les femmes aiment attendent,-15.111421585083008,-13.284270286560059,-11.560138702392578,-10.131093502044678,-13.462764739990234,-12.446231842041016
le joueur que la femme aime arrive,-12.899308204650879,-11.381428718566895,-11.609121322631836,-10.693877220153809,-9.739840507507324,-9.140626907348633
les joueurs que la femme aime arrive,-13.891908645629883,-11.832913398742676,-12.468768119812012,-10.82325267791748,-9.514604568481445,-9.657336235046387
le joueur que les femmes aiment arrive,-13.215877532958984,-12.821847915649414,-12.472673416137695,-7.412059783935547,-6.882035255432129,-6.786664009094238
les joueurs que les femmes aiment arrive,-13.809473037719727,-12.801387786865234,-12.758722305297852,-7.4750847816467285,-6.8628339767456055,-7.532140731811523
les joueurs que la femme aime arrivent,-11.090690612792969,-11.68604850769043,-11.305093765258789,-12.981841087341309,-11.42672061920166,-10.866927146911621
le joueur que la femme aime arrivent,-11.341991424560547,-12.30899715423584,-10.966737747192383,-14.92675495147705,-14.144879341125488,-12.65433406829834
les joueurs que les femmes aiment arrivent,-10.36734390258789,-10.278267860412598,-8.548967361450195,-9.961644172668457,-9.034956932067871,-11.945249557495117
le joueur que les femmes aiment arrivent,-10.408821105957031,-11.295357704162598,-8.255718231201172,-11.563311576843262,-9.40108585357666,-12.653780937194824
le joueur que la femme aime met,-12.319680213928223,-12.900029182434082,-13.61192798614502,-11.409950256347656,-11.636323928833008,-9.595062255859375
les joueurs que la femme aime met,-12.861185073852539,-13.732808113098145,-13.599822998046875,-11.989370346069336,-12.542619705200195,-10.03911018371582
le joueur que les femmes aiment met,-12.720651626586914,-13.182843208312988,-13.281805038452148,-10.588531494140625,-10.564935684204102,-9.110295295715332
les joueurs que les femmes aiment met,-13.257861137390137,-13.17879867553711,-13.060307502746582,-10.92872142791748,-10.79533576965332,-9.936834335327148
les joueurs que la femme aime mettent,-11.468194961547852,-13.214676856994629,-12.127660751342773,-11.432683944702148,-10.522601127624512,-10.899978637695312
le joueur que la femme aime mettent,-12.149923324584961,-13.906967163085938,-12.967845916748047,-13.720510482788086,-13.502639770507812,-12.159196853637695
les joueurs que les femmes aiment mettent,-10.071102142333984,-9.284320831298828,-9.232353210449219,-11.332024574279785,-10.467436790466309,-10.03980541229248
le joueur que les femmes aiment mettent,-10.126855850219727,-10.584324836730957,-9.928266525268555,-12.147048950195312,-11.12157154083252,-10.744300842285156
le joueur que l'adulte aime poursuit,-24.26517105102539,-19.11969804763794,-20.168288707733154,-13.71022891998291,-14.91654109954834,-13.067238807678223
les joueurs que l'adulte aime poursuit,-22.8270525932312,-19.612385749816895,-19.187666416168213,-13.91697883605957,-15.281426429748535,-13.352344512939453
le joueur que les adultes aiment poursuit,-21.662389278411865,-21.298346042633057,-17.102155685424805,-11.706647872924805,-12.784975051879883,-11.549318313598633
les joueurs que les adultes aiment poursuit,-21.098379611968994,-21.912304878234863,-16.3282732963562,-11.685375213623047,-12.522265434265137,-12.350212097167969
les joueurs que l'adulte aime poursuivent,-22.874484062194824,-19.058490753173828,-24.503828525543213,-9.982789039611816,-12.521215438842773,-12.433768272399902
le joueur que l'adulte aime poursuivent,-24.612603187561035,-20.322166919708252,-27.169843673706055,-15.918761253356934,-18.057252883911133,-17.324170112609863
les joueurs que les adultes aiment poursuivent,-20.37653636932373,-19.563047885894775,-18.36112689971924,-10.725732803344727,-11.527244567871094,-12.668954849243164
le joueur que les adultes aiment poursuivent,-20.694801330566406,-19.853179454803467,-20.26626682281494,-12.051056861877441,-14.057334899902344,-14.377635955810547
le joueur que l'adulte aime grandit,-15.327017784118652,-12.852621078491211,-15.099836349487305,-12.161200523376465,-10.996429443359375,-14.21171760559082
les joueurs que l'adulte aime grandit,-15.948280334472656,-13.022372245788574,-15.312501907348633,-11.21330451965332,-10.245803833007812,-13.197515487670898
le joueur que les adultes aiment grandit,-16.12480354309082,-13.86832332611084,-13.667886734008789,-12.728663444519043,-12.727375030517578,-12.852593898773193
les joueurs que les adultes aiment grandit,-16.684431076049805,-13.812346458435059,-13.964025497436523,-12.944494247436523,-13.5357666015625,-12.386404991149902
les joueurs que l'adulte aime grandissent,-23.653128147125244,-23.131203651428223,-23.142911911010742,-11.595100402832031,-10.580753326416016,-16.01322650909424
le joueur que l'adulte aime grandissent,-25.929182529449463,-24.313257217407227,-24.083786010742188,-16.56620216369629,-14.723772048950195,-20.2047700881958
les joueurs que les adultes aiment grandissent,-20.12394428253174,-20.99588108062744,-19.075531005859375,-11.503955841064453,-11.205493927001953,-11.049391746520996
le joueur que les adultes aiment grandissent,-20.195676803588867,-21.271455764770508,-20.019180297851562,-13.685674667358398,-12.437481880187988,-13.46873140335083
le joueur que l'adulte aime apprend,-14.18722152709961,-12.984448432922363,-14.544919967651367,-11.172333717346191,-13.413126945495605,-11.85507583618164
les joueurs que l'adulte aime apprend,-14.5233154296875,-13.643561363220215,-15.073081016540527,-12.911117553710938,-14.365007400512695,-12.438173294067383
le joueur que les adultes aiment apprend,-15.73403549194336,-13.518057823181152,-14.904276847839355,-11.31916618347168,-12.799919128417969,-10.07577133178711
les joueurs que les adultes aiment apprend,-15.633805274963379,-14.051990509033203,-14.910021781921387,-11.44089412689209,-12.482316970825195,-11.56234073638916
les joueurs que l'adulte aime apprennent,-14.14042854309082,-13.785456657409668,-14.898004531860352,-13.677461624145508,-12.861534118652344,-13.682365417480469
le joueur que l'adulte aime apprennent,-15.553454399108887,-15.06814193725586,-15.255245208740234,-16.530512809753418,-15.579202651977539,-19.075639724731445
les joueurs que les adultes aiment apprennent,-12.459013938903809,-11.607157707214355,-11.241679191589355,-12.219364166259766,-12.999121189117432,-11.005646228790283
le joueur que les adultes aiment apprennent,-12.489134788513184,-11.61343765258789,-11.049192428588867,-14.785585403442383,-14.855317115783691,-12.641383171081543
le joueur que l'adulte aime descend,-12.868476867675781,-12.717220306396484,-12.364289283752441,-13.265366554260254,-9.245487213134766,-13.714417457580566
les joueurs que l'adulte aime descend,-13.013712882995605,-12.942193984985352,-12.64663028717041,-11.729106903076172,-8.878277778625488,-12.923006057739258
le joueur que les adultes aiment descend,-14.306875228881836,-13.116098403930664,-11.96094036102295,-8.790969848632812,-7.242644309997559,-6.392670631408691
