sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13
les chanteurs attend,-11.247071266174316,-10.673418998718262,-9.24084758758545,-8.201977729797363,-9.492237091064453,-8.714385986328125
les chanteurs attendent,-11.413663864135742,-11.36521053314209,-9.818880081176758,-8.25005054473877,-9.567028045654297,-9.012788772583008
le chanteur attendent,-14.500855922698975,-16.090429306030273,-14.683658123016357,-18.897868156433105,-19.892687797546387,-18.077466011047363
le chanteur arrive,-8.211645126342773,-10.453582763671875,-7.107028484344482,-5.868942737579346,-6.015648365020752,-6.336371421813965
les chanteurs arrive,-12.80795955657959,-12.372946739196777,-10.399160385131836,-10.31120491027832,-8.812097549438477,-10.529192924499512
les chanteurs arrivent,-9.210771560668945,-7.9262895584106445,-6.903823375701904,-9.329675674438477,-6.912491321563721,-6.905874729156494
le chanteur arrivent,-12.211750030517578,-12.890788078308105,-11.860053062438965,-12.432177543640137,-11.77100658416748,-11.869892120361328
le chanteur met,-10.159459114074707,-11.046918869018555,-9.249302864074707,-6.760298252105713,-8.423039436340332,-6.672081470489502
les chanteurs met,-11.68195629119873,-12.124021530151367,-11.451440811157227,-10.778875350952148,-10.412873268127441,-10.224513053894043
les chanteurs mettent,-8.854175567626953,-10.292608261108398,-9.134307861328125,-7.999274730682373,-5.858630180358887,-5.979302406311035
le chanteur mettent,-12.833982467651367,-15.553861618041992,-15.85615348815918,-10.076208114624023,-10.343634605407715,-10.158013343811035
le capitaine poursuit,-21.410564422607422,-22.32014513015747,-19.350575923919678,-8.84266471862793,-9.633451461791992,-8.697420120239258
les capitaines poursuit,-21.742888927459717,-20.750654220581055,-23.891441822052002,-11.410589218139648,-10.804518699645996,-11.504837989807129
les capitaines poursuivent,-20.99659252166748,-17.983994483947754,-25.869853973388672,-7.682244300842285,-7.371874809265137,-7.494453430175781
le capitaine poursuivent,-21.864331245422363,-21.888968467712402,-26.614237308502197,-14.313078880310059,-14.089644432067871,-9.676140785217285
le capitaine grandit,-7.666819095611572,-9.33354663848877,-9.200215339660645,-10.871849060058594,-12.827373504638672,-13.580495357513428
les capitaines grandit,-13.985136985778809,-14.136898040771484,-11.687250137329102,-14.835609436035156,-14.561178207397461,-13.460103034973145
les capitaines grandissent,-22.450060844421387,-23.861101150512695,-24.92555522918701,-10.338615417480469,-11.275674819946289,-11.872421264648438
le capitaine grandissent,-27.207995891571045,-29.006985187530518,-28.137120723724365,-16.99565887451172,-17.351966857910156,-18.18885564804077
le capitaine apprend,-11.146631240844727,-10.006046295166016,-12.43404769897461,-9.119044303894043,-10.893583297729492,-11.129317283630371
les capitaines apprend,-14.198343276977539,-13.451300621032715,-14.918327331542969,-13.136566162109375,-13.885979652404785,-13.274317741394043
les capitaines apprennent,-13.587589263916016,-11.319707870483398,-13.038137435913086,-10.127923011779785,-10.398035049438477,-7.478976249694824
le capitaine apprennent,-17.81926965713501,-18.847025394439697,-18.83754253387451,-13.47835636138916,-15.3234224319458,-13.912392616271973
le capitaine descend,-8.976797103881836,-9.049308776855469,-11.448348999023438,-10.10939884185791,-11.763063430786133,-11.857040405273438
les capitaines descend,-9.301386833190918,-10.172869682312012,-10.054403305053711,-9.226898193359375,-9.383541107177734,-8.261117935180664
les capitaines descendent,-10.588105201721191,-11.494842529296875,-10.404582977294922,-9.325176239013672,-9.515893936157227,-8.404165267944336
le capitaine descendent,-16.535137176513672,-16.956075191497803,-19.286945819854736,-15.676180362701416,-13.969928741455078,-17.749309539794922
le capitaine attend,-10.813282012939453,-9.60752010345459,-12.069875717163086,-11.029268264770508,-11.669291496276855,-13.05078125
les capitaines attend,-10.163068771362305,-10.237725257873535,-10.45907974243164,-9.58690071105957,-8.998658180236816,-9.16026496887207
les capitaines attendent,-11.317398071289062,-11.546764373779297,-10.603675842285156,-9.63481330871582,-9.20957088470459,-9.613815307617188
le capitaine attendent,-16.459956645965576,-14.709396839141846,-17.39716386795044,-19.73818874359131,-17.964561939239502,-19.58862066268921
le capitaine arrive,-6.075740337371826,-8.756584167480469,-8.485433578491211,-7.229261875152588,-7.9274115562438965,-8.586282730102539
les capitaines arrive,-11.659086227416992,-12.171248435974121,-11.292752265930176,-8.84933853149414,-8.965291023254395,-7.39647912979126
les capitaines arrivent,-7.975788593292236,-8.217464447021484,-8.156164169311523,-9.573710441589355,-8.054698944091797,-7.223323345184326
le capitaine arrivent,-11.493577003479004,-11.53472900390625,-13.408212661743164,-12.846719741821289,-12.819149017333984,-13.760637283325195
le capitaine met,-10.11706256866455,-8.504875183105469,-9.437514305114746,-7.923316955566406,-8.89719009399414,-7.720743656158447
les capitaines met,-11.844619750976562,-12.365362167358398,-11.418220520019531,-11.904866218566895,-8.798931121826172,-10.517679214477539
les capitaines mettent,-9.902385711669922,-9.502866744995117,-9.857410430908203,-7.505401611328125,-6.86226224899292,-7.038150787353516
le capitaine mettent,-14.067319869995117,-13.504789352416992,-16.270816802978516,-11.93503475189209,-12.415251731872559,-12.505593299865723
l'homme poursuit,-19.777207851409912,-19.844358444213867,-16.946152687072754,-9.45669937133789,-11.52157211303711,-10.320130348205566
les hommes poursuit,-21.446835041046143,-21.257301330566406,-17.152470588684082,-11.672415733337402,-13.335419654846191,-12.479042053222656
les hommes poursuivent,-19.728000164031982,-17.76533031463623,-20.24224281311035,-6.830151081085205,-7.611468315124512,-8.149955749511719
l'homme poursuivent,-21.36740779876709,-20.743707180023193,-21.598772525787354,-17.049346923828125,-15.069091796875,-12.845767974853516
l'homme grandit,-9.093586921691895,-10.894620895385742,-10.77999496459961,-7.660338878631592,-7.796584129333496,-10.632277488708496
les hommes grandit,-12.637238502502441,-12.328024864196777,-11.222339630126953,-14.071310043334961,-14.19037914276123,-14.051881790161133
les hommes grandissent,-19.81801128387451,-21.99476432800293,-19.031171798706055,-10.719026565551758,-10.263374328613281,-10.420746803283691
l'homme grandissent,-22.972690105438232,-26.241127967834473,-25.102967739105225,-17.215697765350342,-15.333330631256104,-14.506843566894531
l'homme apprend,-10.72902774810791,-9.57158374786377,-11.413158416748047,-7.754636764526367,-9.154657363891602,-9.017866134643555
les hommes apprend,-11.296704292297363,-12.354991912841797,-11.996870040893555,-11.434357643127441,-12.427446365356445,-11.372312545776367
les hommes apprennent,-9.286656379699707,-11.67121696472168,-12.94424057006836,-8.502439498901367,-9.209591388702393,-8.37319564819336
l'homme apprennent,-15.833788871765137,-16.47359561920166,-13.724093437194824,-15.564255714416504,-15.274979591369629,-11.094006538391113
l'homme descend,-10.488597869873047,-8.412480354309082,-10.408210754394531,-10.319051742553711,-8.401437759399414,-10.571979522705078
les hommes descend,-10.632925033569336,-10.796699523925781,-10.993610382080078,-8.382534980773926,-6.5540690422058105,-6.980987548828125
les hommes descendent,-10.80985164642334,-13.364847183227539,-11.782232284545898,-8.521039009094238,-6.631096839904785,-7.2970757484436035
l'homme descendent,-15.87414264678955,-16.307141304016113,-15.864779472351074,-18.029613494873047,-17.44806671142578,-19.241294860839844
l'homme attend,-12.039908409118652,-12.031522750854492,-12.798354148864746,-9.177127838134766,-9.165727615356445,-9.57303524017334
les hommes attend,-10.379419326782227,-11.536084175109863,-11.832160949707031,-7.062743186950684,-8.213754653930664,-8.417299270629883
les hommes attendent,-10.484024047851562,-14.888829231262207,-12.166895866394043,-7.192920684814453,-8.337862014770508,-8.8468599319458
l'homme attendent,-15.746439933776855,-17.299323081970215,-16.555039405822754,-19.31166648864746,-16.420642375946045,-17.018693923950195
l'homme arrive,-8.031403541564941,-9.860434532165527,-9.787886619567871,-6.689186096191406,-8.853763580322266,-6.959200859069824
les hommes arrive,-11.869465827941895,-14.599077224731445,-11.71717357635498,-7.239933490753174,-6.954573154449463,-7.603398323059082
les hommes arrivent,-7.664288520812988,-8.434181213378906,-8.566387176513672,-6.626898288726807,-5.274415969848633,-6.98779821395874
l'homme arrivent,-10.402667045593262,-10.240418434143066,-11.464136123657227,-14.360845565795898,-13.8163480758667,-13.559566497802734
l'homme met,-13.552043914794922,-10.777480125427246,-9.28621768951416,-7.616739749908447,-8.371831893920898,-9.039983749389648
les hommes met,-10.880391120910645,-13.014839172363281,-9.288836479187012,-11.057571411132812,-12.64572811126709,-11.019371032714844
les hommes mettent,-5.030252933502197,-7.035310745239258,-6.949667930603027,-6.932636737823486,-6.574873447418213,-8.001327514648438
l'homme mettent,-13.563618659973145,-11.766291618347168,-12.36702823638916,-13.707971572875977,-11.404306411743164,-12.271662712097168
le pompier poursuit,-20.730273246765137,-20.87766122817993,-19.20845127105713,-9.392929077148438,-9.575811386108398,-8.741659164428711
les pompiers poursuit,-19.518702507019043,-19.199652194976807,-18.02938461303711,-12.483153343200684,-12.025971412658691,-11.656397819519043
les pompiers poursuivent,-18.50023365020752,-18.95339822769165,-21.571386337280273,-8.941032409667969,-7.500970840454102,-8.213075637817383
le pompier poursuivent,-21.639333724975586,-21.572723865509033,-24.599119186401367,-14.396413803100586,-13.227514266967773,-13.444381713867188
le pompier grandit,-9.446416854858398,-9.902005195617676,-11.01570987701416,-11.525607109069824,-9.40844440460205,-10.247331619262695
les pompiers grandit,-13.854103088378906,-12.027442932128906,-12.530010223388672,-14.83052682876587,-13.927661895751953,-13.718973636627197
les pompiers grandissent,-21.595693588256836,-23.21705722808838,-24.048709869384766,-9.965455055236816,-10.718111038208008,-12.497472763061523
le pompier grandissent,-28.027202129364014,-26.4055814743042,-28.67060899734497,-16.715510845184326,-14.824324607849121,-14.785858154296875
le pompier apprend,-11.062614440917969,-10.98630142211914,-13.506464004516602,-10.789928436279297,-7.817317962646484,-10.022605895996094
les pompiers apprend,-14.00330924987793,-13.677545547485352,-16.08119773864746,-14.677764892578125,-14.834333419799805,-14.050641059875488
les pompiers apprennent,-11.210322380065918,-14.772058486938477,-14.610555648803711,-9.728684425354004,-12.551032066345215,-9.049859046936035
le pompier apprennent,-18.356518268585205,-22.204155921936035,-20.353261947631836,-14.236661434173584,-14.293630599975586,-13.629887580871582
le pompier descend,-7.813923358917236,-7.5022783279418945,-9.673956871032715,-9.677536010742188,-7.152007102966309,-11.793930053710938
les pompiers descend,-8.802543640136719,-9.376262664794922,-10.302826881408691,-8.188291549682617,-7.247438430786133,-7.7870683670043945
les pompiers descendent,-8.971651077270508,-13.707130432128906,-10.883047103881836,-9.000911712646484,-7.301170349121094,-8.033757209777832
le pompier descendent,-15.255221366882324,-16.563190937042236,-17.83733558654785,-13.873908042907715,-13.53338098526001,-20.862548828125
le pompier attend,-10.553070068359375,-9.08701229095459,-10.120765686035156,-10.905904769897461,-9.739930152893066,-12.419305801391602
les pompiers attend,-11.202834129333496,-9.692309379577637,-10.578143119812012,-8.762381553649902,-9.758745193481445,-9.691448211669922
les pompiers attendent,-11.296709060668945,-12.517067432403564,-10.728619575500488,-8.89250659942627,-9.82415771484375,-10.599662780761719
le pompier attendent,-16.047293186187744,-15.122713088989258,-15.968571186065674,-19.54923152923584,-15.701824188232422,-20.672571182250977
le pompier arrive,-4.8755059242248535,-6.74785852432251,-7.396483421325684,-6.44113302230835,-5.596652030944824,-7.555601596832275
les pompiers arrive,-9.365667343139648,-9.435710906982422,-11.76003646850586,-9.024138450622559,-8.517131805419922,-9.40052318572998
les pompiers arrivent,-6.721743106842041,-7.6619696617126465,-8.436244010925293,-9.14229965209961,-8.048255920410156,-7.107619762420654
le pompier arrivent,-11.633668899536133,-12.26772689819336,-11.812387466430664,-10.744444847106934,-11.668188095092773,-12.65707778930664
le pompier met,-8.604722023010254,-8.802289962768555,-9.775190353393555,-9.355460166931152,-6.981314659118652,-7.393672466278076
les pompiers met,-10.427084922790527,-10.72021484375,-11.074102401733398,-11.55197525024414,-11.300804138183594,-11.856086730957031
les pompiers mettent,-7.316666126251221,-8.815954208374023,-9.287313461303711,-7.704080581665039,-7.883150100708008,-7.589999675750732
le pompier mettent,-14.55360221862793,-15.957198143005371,-16.5218448638916,-12.445417404174805,-11.746906280517578,-10.815966606140137
le dame poursuit,-19.58599090576172,-19.752638339996338,-18.07688808441162,-8.830974578857422,-8.818107604980469,-8.08626651763916
les dames poursuit,-22.7436261177063,-20.528530597686768,-17.730034828186035,-12.546243667602539,-12.660758972167969,-12.43843936920166
les dames poursuivent,-20.965591430664062,-19.28375005722046,-21.308786869049072,-9.307817459106445,-8.231500148773193,-9.297447204589844
le dame poursuivent,-19.764002323150635,-19.39450216293335,-23.08726167678833,-14.101476669311523,-15.533530235290527,-10.81883716583252
le dame grandit,-10.44083309173584,-11.94316577911377,-10.95157241821289,-15.202002048492432,-13.158528804779053,-13.07444429397583
les dames grandit,-14.79243278503418,-12.928625106811523,-11.437304496765137,-14.19320011138916,-12.12453842163086,-10.387500762939453
les dames grandissent,-21.16896390914917,-21.794729232788086,-19.5547456741333,-9.601278305053711,-11.740007400512695,-9.441044807434082
le dame grandissent,-29.93292999267578,-25.8497896194458,-28.34498643875122,-21.516605377197266,-17.44150447845459,-16.98060655593872
le dame apprend,-12.712645530700684,-13.03136157989502,-12.546764373779297,-11.807432174682617,-10.337926864624023,-9.980976104736328
les dames apprend,-13.961882591247559,-12.39566707611084,-13.020683288574219,-13.658843994140625,-13.631769180297852,-13.05134391784668
les dames apprennent,-10.664631843566895,-11.432832717895508,-12.43833065032959,-10.954928398132324,-11.471257209777832,-10.853982925415039
le dame apprennent,-20.56596088409424,-23.753530502319336,-19.03637456893921,-16.473280429840088,-17.72827434539795,-18.301429748535156
le dame descend,-9.578519821166992,-8.951467514038086,-9.434490203857422,-8.794160842895508,-11.821608543395996,-10.953604698181152
les dames descend,-10.916708946228027,-9.757600784301758,-9.943426132202148,-9.90218448638916,-7.688741683959961,-9.798165321350098
les dames descendent,-11.187575340270996,-10.153694152832031,-10.211852073669434,-9.984816551208496,-7.7486419677734375,-10.341289520263672
le dame descendent,-16.51221513748169,-18.380037307739258,-15.226067066192627,-10.712616920471191,-15.715940475463867,-16.69245433807373
le dame attend,-11.58902359008789,-11.737594604492188,-10.497200012207031,-11.1761474609375,-9.953763961791992,-11.801711082458496
les dames attend,-11.381599426269531,-11.13279914855957,-9.918062210083008,-9.727394104003906,-8.569290161132812,-9.899263381958008
les dames attendent,-11.477986335754395,-11.308012008666992,-10.031270027160645,-9.770162582397461,-8.809622764587402,-10.558155059814453
le dame attendent,-16.54352378845215,-19.280707836151123,-14.932154655456543,-16.81147527694702,-15.986835479736328,-18.602627277374268
le dame arrive,-7.940494537353516,-9.056795120239258,-7.51007080078125,-8.570427894592285,-10.620672225952148,-6.761038780212402
les dames arrive,-11.381545066833496,-11.70710277557373,-9.34716510772705,-9.240371704101562,-9.491094589233398,-10.114343643188477
les dames arrivent,-7.545989990234375,-7.127415657043457,-7.266172885894775,-9.221092224121094,-9.079924583435059,-9.16109848022461
le dame arrivent,-12.073700904846191,-10.791481971740723,-12.01240062713623,-12.7767333984375,-13.51317310333252,-14.443267822265625
le dame met,-8.96120548248291,-10.698172569274902,-7.3864850997924805,-7.547877788543701,-7.534824371337891,-5.903003215789795
les dames met,-11.44381332397461,-11.454383850097656,-8.879538536071777,-10.494171142578125,-12.068471908569336,-11.492883682250977
les dames mettent,-6.060171604156494,-6.690890789031982,-7.1623406410217285,-8.109485626220703,-8.483989715576172,-8.122458457946777
le dame mettent,-13.003588676452637,-14.169071197509766,-14.440916061401367,-13.237070083618164,-13.134721755981445,-12.108233451843262
l'enfant poursuit,-20.507278442382812,-19.559458255767822,-17.676834106445312,-9.206088066101074,-8.308832168579102,-9.336008071899414
les enfants poursuit,-17.40773057937622,-17.894973754882812,-17.392059326171875,-11.736602783203125,-12.776225090026855,-13.111504554748535
les enfants poursuivent,-16.113701820373535,-16.842593669891357,-19.92000913619995,-7.878355979919434,-6.776555061340332,-8.226003646850586
l'enfant poursuivent,-21.319468021392822,-19.64600419998169,-21.591022491455078,-17.851466178894043,-13.439435005187988,-11.349090576171875
l'enfant grandit,-10.892394065856934,-10.36550235748291,-9.321502685546875,-7.370324611663818,-6.1499176025390625,-7.92963171005249
les enfants grandit,-13.984174728393555,-14.007713317871094,-12.657804489135742,-12.910303115844727,-14.015549659729004,-13.177773475646973
les enfants grandissent,-17.824805736541748,-19.613271713256836,-18.74980640411377,-10.103270530700684,-10.707605361938477,-10.55881404876709
l'enfant grandissent,-25.88375473022461,-23.298442840576172,-24.374852180480957,-16.819749355316162,-12.964221954345703,-12.950625896453857
l'enfant apprend,-11.253520965576172,-11.932400703430176,-11.303915977478027,-6.008645057678223,-7.014514923095703,-5.682851314544678
les enfants apprend,-13.325855255126953,-13.889354705810547,-14.458915710449219,-11.23980712890625,-11.969321250915527,-11.838238716125488
les enfants apprennent,-10.58946418762207,-12.514739036560059,-12.25501537322998,-8.21013593673706,-8.412724494934082,-7.570924282073975
l'enfant apprennent,-16.54231834411621,-15.210011005401611,-14.531128883361816,-14.282486915588379,-14.537606239318848,-11.34459114074707
l'enfant descend,-10.175394058227539,-10.695669174194336,-7.627079010009766,-9.197619438171387,-8.733709335327148,-9.114341735839844
les enfants descend,-11.026541709899902,-10.245074272155762,-11.02854061126709,-8.683462142944336,-5.89824914932251,-7.558882236480713
les enfants descendent,-11.18799114227295,-11.117294311523438,-11.287840843200684,-8.811744689941406,-5.91201639175415,-7.672134876251221
l'enfant descendent,-16.122020721435547,-17.742292881011963,-12.685533046722412,-17.728652000427246,-17.464125633239746,-16.674715042114258
l'enfant attend,-10.018732070922852,-10.2307767868042,-8.367530822753906,-9.487489700317383,-8.922475814819336,-7.956122398376465
les enfants attend,-9.648164749145508,-10.956774711608887,-9.662798881530762,-7.4040751457214355,-8.752171516418457,-8.763943672180176
les enfants attendent,-9.726791381835938,-11.785840034484863,-9.829219818115234,-7.4659104347229,-8.780793190002441,-9.009623527526855
l'enfant attendent,-13.006880760192871,-16.276686191558838,-12.216906547546387,-18.630210876464844,-16.576019763946533,-15.021649360656738
l'enfant arrive,-8.688577651977539,-11.809017181396484,-7.423757553100586,-6.010798454284668,-6.6983256340026855,-6.874952793121338
les enfants arrive,-10.563838005065918,-12.180838584899902,-11.606287002563477,-8.281440734863281,-8.672415733337402,-8.984919548034668
les enfants arrivent,-6.76393985748291,-7.664219856262207,-8.099677085876465,-8.269743919372559,-6.585444927215576,-8.71845817565918
l'enfant arrivent,-10.653778076171875,-10.91971206665039,-9.636975288391113,-14.564923286437988,-13.811315536499023,-12.88396167755127
