sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the librarian disappear,-15.465818405151367,-14.671248435974121,-13.675780296325684,-13.313255310058594,-11.344010353088379,-13.075645446777344
the librarian bows,-15.759664058685303,-14.790905952453613,-15.431235313415527,-16.472633361816406,-16.105626106262207,-13.726990699768066
the librarians bows,-17.015315055847168,-14.529400825500488,-16.49581527709961,-18.821842193603516,-16.175153732299805,-17.597835540771484
the librarians bow,-12.978589057922363,-13.759834289550781,-13.9010009765625,-12.291243553161621,-13.695353507995605,-12.45668888092041
the librarian bow,-11.962868690490723,-14.173667907714844,-14.228448867797852,-11.289776802062988,-12.99275016784668,-10.458563804626465
the librarian hides,-12.357118606567383,-11.768744468688965,-14.539289474487305,-17.73214340209961,-13.870203971862793,-13.883197784423828
the librarians hides,-13.532530784606934,-13.00111198425293,-14.704331398010254,-15.271445274353027,-14.668338775634766,-13.552600860595703
the librarians hide,-9.054229736328125,-10.941864013671875,-10.329087257385254,-11.457343101501465,-11.184618949890137,-10.075480461120605
the librarian hide,-11.140088081359863,-12.20991325378418,-10.196292877197266,-14.528491020202637,-11.03161096572876,-10.55089282989502
the librarian leaves,-12.06626033782959,-12.929997444152832,-12.94865608215332,-15.81942367553711,-14.329232215881348,-15.100717544555664
the librarians leaves,-13.106904983520508,-14.830122947692871,-12.887290000915527,-13.939400672912598,-12.736416816711426,-11.999789237976074
the librarians leave,-9.643692016601562,-9.815086364746094,-9.26120662689209,-10.822704315185547,-10.31588077545166,-10.538753509521484
the librarian leave,-9.592517852783203,-9.440460205078125,-9.92008113861084,-14.967911720275879,-14.532114028930664,-15.546305656433105
the librarian sits,-7.2465643882751465,-8.735984802246094,-9.096688270568848,-14.817887306213379,-12.888444423675537,-15.482483386993408
the librarians sits,-14.042587280273438,-14.446593284606934,-12.516408920288086,-13.164055347442627,-11.482409477233887,-13.159934043884277
the librarians sit,-7.823642730712891,-7.7317214012146,-9.911602020263672,-9.245018005371094,-9.22489070892334,-9.106277465820312
the librarian sit,-7.973031044006348,-8.377470016479492,-8.63532543182373,-13.34936237335205,-8.585411071777344,-8.507908821105957
the librarian thinks,-6.730227470397949,-7.4189653396606445,-6.514072418212891,-16.163962364196777,-13.867851257324219,-13.85769271850586
the librarians thinks,-10.610128402709961,-9.404547691345215,-10.013644218444824,-12.131972312927246,-13.228588104248047,-13.250582695007324
the librarians think,-7.661870956420898,-7.940744876861572,-9.948877334594727,-10.991338729858398,-11.004114151000977,-11.298646926879883
the librarian think,-9.706623077392578,-10.252090454101562,-9.724832534790039,-10.61517333984375,-10.771347999572754,-9.698963165283203
the librarian goes,-5.634857177734375,-5.5757832527160645,-5.933427810668945,-15.942572593688965,-12.596159934997559,-14.527210235595703
the librarians goes,-9.418352127075195,-10.075525283813477,-8.626495361328125,-13.99184513092041,-12.644367218017578,-12.143292427062988
the librarians go,-3.5317134857177734,-4.870879173278809,-5.550872802734375,-8.745180130004883,-9.019488334655762,-9.551881790161133
the librarian go,-6.534892559051514,-7.218435764312744,-7.469085216522217,-11.766679763793945,-10.151163101196289,-10.332448959350586
the officer awaits,-22.15128517150879,-20.134239196777344,-25.395941257476807,-14.985786437988281,-13.104619026184082,-15.15356731414795
the officers awaits,-21.9218168258667,-16.330872058868408,-24.68217897415161,-19.841705322265625,-16.864089012145996,-18.649678230285645
the officers await,-18.629253387451172,-15.322665691375732,-18.513565063476562,-16.54009437561035,-14.276375770568848,-12.630135536193848
the officer await,-19.058956146240234,-17.69386577606201,-19.887060165405273,-15.709715843200684,-16.83297634124756,-16.076937675476074
the officer complains,-20.506014823913574,-12.474284172058105,-16.304378509521484,-12.782748222351074,-12.758379936218262,-10.54400634765625
the officers complains,-14.09775447845459,-10.832918643951416,-14.981962203979492,-14.128225326538086,-15.812484741210938,-15.063753128051758
the officers complain,-9.885674476623535,-9.84555196762085,-11.429558753967285,-11.134775161743164,-14.128585815429688,-12.273273468017578
the officer complain,-16.515432357788086,-11.559380531311035,-14.631139755249023,-13.955550193786621,-15.066555976867676,-12.305622100830078
the officer arrives,-16.874402046203613,-19.53702688217163,-20.697274684906006,-7.978365898132324,-7.60639762878418,-8.646429061889648
the officers arrives,-16.969985961914062,-18.16064214706421,-19.596640586853027,-13.668717384338379,-12.7669095993042,-12.979033470153809
the officers arrive,-7.264019012451172,-9.75126838684082,-11.215213775634766,-9.13748550415039,-10.219931602478027,-9.2333345413208
the officer arrive,-13.241722106933594,-12.699135780334473,-15.236024856567383,-11.338000297546387,-12.925455093383789,-13.951983451843262
the officer disappears,-16.753376007080078,-12.277453422546387,-14.944422721862793,-11.674029350280762,-11.498076438903809,-11.64424991607666
the officers disappears,-15.901134490966797,-12.663029670715332,-13.533096313476562,-13.999651908874512,-16.16698455810547,-16.197190284729004
the officers disappear,-13.717679023742676,-10.450102806091309,-9.789127349853516,-11.155036926269531,-14.542069435119629,-11.74482536315918
the officer disappear,-14.35111141204834,-13.270956039428711,-11.293314933776855,-11.971436500549316,-13.167141914367676,-11.912691116333008
the officer bows,-16.474334239959717,-12.086715698242188,-12.443254470825195,-14.940968990325928,-12.930213451385498,-12.675019264221191
the officers bows,-14.473206520080566,-12.832674980163574,-13.13657283782959,-18.666826248168945,-14.281873226165771,-14.73017692565918
the officers bow,-11.817246437072754,-11.781299591064453,-11.926639556884766,-13.440962791442871,-11.631633758544922,-12.851600646972656
the officer bow,-12.926412582397461,-10.458444595336914,-10.707398414611816,-10.830634117126465,-10.194933891296387,-11.272391319274902
the officer hides,-13.495442390441895,-12.15298843383789,-11.793686866760254,-14.51271915435791,-14.020195960998535,-13.973337173461914
the officers hides,-13.420642852783203,-13.213179588317871,-13.432971954345703,-16.105915069580078,-16.55186939239502,-15.302606105804443
the officers hide,-11.424187660217285,-9.60643482208252,-10.84850788116455,-12.608351707458496,-12.700751304626465,-12.021450996398926
the officer hide,-9.108816146850586,-9.665695190429688,-11.462775230407715,-12.518096446990967,-10.621771335601807,-11.061022758483887
the officer leaves,-12.140079498291016,-11.995007514953613,-10.471590042114258,-10.845399856567383,-9.084498405456543,-9.881089210510254
the officers leaves,-10.995485305786133,-12.910600662231445,-11.888145446777344,-12.56528091430664,-11.343405723571777,-12.477017402648926
the officers leave,-8.703865051269531,-5.5729265213012695,-8.985240936279297,-8.753706932067871,-10.803187370300293,-9.734684944152832
the officer leave,-9.581387519836426,-8.010089874267578,-8.786422729492188,-10.926933288574219,-12.638636589050293,-11.465614318847656
the officer sits,-8.094094276428223,-8.691097259521484,-9.159872055053711,-11.459287166595459,-9.59519910812378,-10.89483642578125
the officers sits,-12.406692504882812,-13.205744743347168,-13.152094841003418,-12.908455848693848,-10.943263053894043,-12.91051959991455
the officers sit,-8.38899040222168,-8.003436088562012,-8.834985733032227,-7.900647163391113,-7.585625171661377,-7.799220085144043
the officer sit,-8.270910263061523,-9.601205825805664,-9.503772735595703,-8.924539566040039,-8.228156089782715,-9.04249382019043
the officer thinks,-7.334773063659668,-6.447476863861084,-6.184396266937256,-8.684791564941406,-8.281597137451172,-9.715914726257324
the officers thinks,-10.719218254089355,-12.305964469909668,-10.733443260192871,-12.369621276855469,-12.787901878356934,-16.444448471069336
the officers think,-7.821985721588135,-8.574098587036133,-8.525877952575684,-11.726896286010742,-12.37501335144043,-13.797416687011719
the officer think,-7.030725479125977,-9.393013954162598,-8.564460754394531,-10.997960090637207,-11.968475341796875,-11.159839630126953
the officer goes,-6.986316680908203,-5.054814338684082,-7.287152290344238,-8.796319961547852,-7.8114519119262695,-7.769463539123535
the officers goes,-8.695871353149414,-7.84149169921875,-9.815699577331543,-11.682890892028809,-11.767141342163086,-11.951850891113281
the officers go,-3.970069408416748,-1.8778533935546875,-3.553833484649658,-9.864086151123047,-9.97133731842041,-9.978351593017578
the officer go,-5.04707145690918,-6.2476019859313965,-6.71451473236084,-9.519399642944336,-10.411858558654785,-10.96640682220459
the toddler awaits,-21.703025341033936,-21.35338830947876,-26.944564819335938,-11.647847175598145,-15.294083595275879,-12.752104759216309
the toddlers awaits,-20.368249893188477,-23.307079315185547,-25.819416046142578,-17.422245025634766,-18.18113613128662,-16.549071311950684
the toddlers await,-17.818577766418457,-21.2534761428833,-19.924749851226807,-15.936918258666992,-16.217076301574707,-11.787942886352539
the toddler await,-18.4125337600708,-19.34812879562378,-19.85525894165039,-12.156105041503906,-16.84755229949951,-14.201493263244629
the toddler complains,-18.962212562561035,-12.199145317077637,-17.63276481628418,-12.944718360900879,-12.115456581115723,-11.957040786743164
the toddlers complains,-16.177093505859375,-13.063950538635254,-16.1447114944458,-12.809895515441895,-16.685709953308105,-15.717098236083984
the toddlers complain,-12.110926628112793,-12.004185676574707,-13.104950904846191,-12.988792419433594,-14.661774635314941,-13.954426765441895
the toddler complain,-15.280871391296387,-11.252248764038086,-14.788299560546875,-14.550407409667969,-14.702545166015625,-13.593758583068848
the toddler arrives,-17.45975351333618,-20.391886234283447,-19.53938102722168,-12.142966270446777,-13.735396385192871,-12.504890441894531
the toddlers arrives,-18.651087760925293,-19.38427734375,-18.309593677520752,-10.963766098022461,-11.17809009552002,-12.829936981201172
the toddlers arrive,-11.249563217163086,-11.525442123413086,-12.11771297454834,-9.342264175415039,-10.253769874572754,-9.218289375305176
the toddler arrive,-13.881141662597656,-14.884500503540039,-14.731595993041992,-14.535569190979004,-18.659964561462402,-18.22321605682373
the toddler disappears,-15.912004470825195,-12.777098655700684,-16.30903720855713,-12.612268447875977,-12.503458976745605,-11.140686988830566
the toddlers disappears,-13.95552921295166,-13.768197059631348,-16.88482093811035,-12.83978271484375,-10.496292114257812,-14.28994083404541
the toddlers disappear,-12.802720069885254,-13.423921585083008,-10.881648063659668,-11.371055603027344,-10.564252853393555,-12.253400802612305
the toddler disappear,-15.045480728149414,-14.628656387329102,-12.379800796508789,-12.214881896972656,-15.400006294250488,-11.570028305053711
the toddler bows,-16.624956130981445,-13.807531356811523,-16.521554470062256,-10.439924240112305,-8.939828872680664,-12.31334114074707
the toddlers bows,-14.632275581359863,-13.473625183105469,-12.087445259094238,-14.007868766784668,-11.8975191116333,-12.81618356704712
the toddlers bow,-13.95670223236084,-12.622756958007812,-11.119832038879395,-11.435508728027344,-12.583112716674805,-11.458962440490723
the toddler bow,-12.560209274291992,-11.745211601257324,-12.835801124572754,-8.587635040283203,-9.985940933227539,-11.836456298828125
the toddler hides,-11.864457130432129,-10.469332695007324,-11.355549812316895,-13.261749267578125,-13.835994720458984,-14.245773792266846
the toddlers hides,-10.345471382141113,-13.955729484558105,-10.564373970031738,-13.096042156219482,-15.185380458831787,-15.52836799621582
the toddlers hide,-11.044242858886719,-10.955853462219238,-8.250349044799805,-9.482173919677734,-12.257637977600098,-12.929917335510254
the toddler hide,-12.782356262207031,-13.4041109085083,-12.815399169921875,-11.129419326782227,-10.281341552734375,-12.64071273803711
the toddler leaves,-10.657599449157715,-11.041309356689453,-11.724654197692871,-10.450529098510742,-10.28502368927002,-9.247894287109375
the toddlers leaves,-8.943778991699219,-13.463580131530762,-11.969037055969238,-11.842044830322266,-10.043450355529785,-11.42381477355957
the toddlers leave,-10.16477108001709,-9.12806224822998,-11.186772346496582,-9.72628402709961,-9.727256774902344,-9.814129829406738
the toddler leave,-11.768885612487793,-11.407130241394043,-12.600666999816895,-11.259530067443848,-11.3749361038208,-15.47144889831543
the toddler sits,-8.960062026977539,-8.881630897521973,-8.346595764160156,-8.84324026107788,-11.242076396942139,-11.27846622467041
the toddlers sits,-10.983323097229004,-9.72509765625,-9.198197364807129,-10.294001579284668,-11.443971157073975,-13.596850395202637
the toddlers sit,-8.761926651000977,-6.990926742553711,-7.0737810134887695,-10.082422256469727,-9.035869598388672,-9.395936012268066
the toddler sit,-11.220195770263672,-10.475556373596191,-10.396768569946289,-10.587943077087402,-11.10629653930664,-11.958247184753418
the toddler thinks,-7.753644943237305,-8.189287185668945,-9.252449035644531,-10.337157249450684,-10.283795356750488,-8.629623413085938
the toddlers thinks,-10.730875015258789,-9.584149360656738,-10.461511611938477,-11.186266899108887,-12.52865982055664,-11.713685989379883
the toddlers think,-9.819092750549316,-7.869880676269531,-9.024861335754395,-12.044831275939941,-12.012899398803711,-14.473867416381836
the toddler think,-10.739640235900879,-9.083903312683105,-10.309303283691406,-11.310453414916992,-10.903653144836426,-12.409754753112793
the toddler goes,-4.893062114715576,-6.837380886077881,-6.7494354248046875,-8.539674758911133,-9.677932739257812,-9.729598045349121
the toddlers goes,-7.8394575119018555,-6.331961631774902,-7.325952053070068,-10.657626152038574,-12.1361665725708,-10.801117897033691
the toddlers go,-4.789827346801758,-3.892566680908203,-2.721611976623535,-7.491645812988281,-9.479227066040039,-9.539594650268555
the toddler go,-8.20944595336914,-8.089988708496094,-6.792076587677002,-9.55770206451416,-10.741537094116211,-12.106857299804688
the farmer awaits,-21.980658531188965,-21.64601421356201,-24.041852474212646,-14.885005950927734,-19.616356372833252,-16.1812162399292
the farmers awaits,-23.074827194213867,-19.944207191467285,-24.784478187561035,-17.869023323059082,-16.222891807556152,-19.56363010406494
the farmers await,-19.515106201171875,-18.29862403869629,-19.201533317565918,-15.176504135131836,-12.022051811218262,-13.52740478515625
the farmer await,-19.53951644897461,-19.333237648010254,-18.924253940582275,-15.64921760559082,-19.668814659118652,-18.197704315185547
the farmer complains,-18.349432945251465,-13.351045608520508,-15.704882621765137,-14.835408210754395,-13.836549758911133,-11.353842735290527
the farmers complains,-15.713540077209473,-13.175622940063477,-14.74825382232666,-15.214919090270996,-16.010845184326172,-15.853032112121582
the farmers complain,-10.882609367370605,-11.724438667297363,-10.811224937438965,-13.291626930236816,-12.5891752243042,-14.867178916931152
the farmer complain,-14.337298393249512,-12.260695457458496,-14.07473373413086,-16.33466911315918,-14.329617500305176,-14.186495780944824
the farmer arrives,-18.4835844039917,-21.15070343017578,-19.324069023132324,-11.22610092163086,-11.063716888427734,-10.748336791992188
the farmers arrives,-17.65121078491211,-18.564939975738525,-19.94294548034668,-13.99510383605957,-12.784065246582031,-12.838878154754639
the farmers arrive,-8.3731689453125,-10.200543403625488,-11.713077545166016,-10.243219375610352,-8.899139404296875,-7.074458599090576
the farmer arrive,-11.794693946838379,-13.43413257598877,-15.583436012268066,-14.048489570617676,-14.150411605834961,-17.13116455078125
the farmer disappears,-14.760172843933105,-12.346091270446777,-16.1123685836792,-13.250893592834473,-10.804605484008789,-15.946152687072754
the farmers disappears,-15.706099510192871,-13.944064140319824,-15.674016952514648,-13.648564338684082,-14.595020294189453,-16.10788345336914
the farmers disappear,-14.215921401977539,-12.112089157104492,-12.149089813232422,-11.891997337341309,-13.620643615722656,-12.684222221374512
the farmer disappear,-13.420896530151367,-13.419408798217773,-13.831071853637695,-13.460171699523926,-11.395696640014648,-16.21729564666748
the farmer bows,-13.968782424926758,-13.798276424407959,-11.22354793548584,-11.937811851501465,-12.383245468139648,-13.435146808624268
the farmers bows,-15.198347091674805,-15.181998252868652,-13.516447067260742,-18.164653778076172,-13.470948696136475,-15.033031463623047
the farmers bow,-11.561432838439941,-12.40416431427002,-11.806419372558594,-11.906523704528809,-13.311906814575195,-12.443984031677246
the farmer bow,-10.065343856811523,-10.908881187438965,-9.628787994384766,-7.481632232666016,-8.527400970458984,-9.317830085754395
the farmer hides,-11.967954635620117,-10.656891822814941,-9.935212135314941,-12.378040313720703,-15.43093204498291,-14.286544799804688
the farmers hides,-13.184955596923828,-12.197368621826172,-11.353693008422852,-17.056010246276855,-16.172887802124023,-14.98090648651123
the farmers hide,-10.35680866241455,-7.953197956085205,-8.881656646728516,-13.043312072753906,-11.904332160949707,-11.950387954711914
the farmer hide,-10.405706405639648,-10.80489730834961,-12.583587646484375,-11.043622016906738,-13.693382263183594,-12.913662910461426
the farmer leaves,-11.22559642791748,-8.988677024841309,-11.562374114990234,-10.616393089294434,-11.38971996307373,-11.239875793457031
the farmers leaves,-13.710309982299805,-14.456655502319336,-11.861444473266602,-13.28644847869873,-12.501659393310547,-12.581335067749023
