sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the roommates in front of the guard awaits,-19.95513153076172,-21.1571626663208,-25.52809238433838,-13.382393836975098,-17.63201332092285,-16.830562591552734
the roommate in front of the guards awaits,-19.066436767578125,-19.21156597137451,-26.785128593444824,-14.632308006286621,-14.858789443969727,-16.73065185546875
the roommates in front of the guards awaits,-19.663779735565186,-19.022505283355713,-26.36214828491211,-15.63077163696289,-16.358643531799316,-17.56294822692871
the roommates in front of the guard await,-15.907151699066162,-19.014099597930908,-19.96095561981201,-14.184922218322754,-15.6124906539917,-13.50041389465332
the roommate in front of the guard await,-15.176133632659912,-18.961437225341797,-20.506083488464355,-13.593789100646973,-16.203932762145996,-14.741765975952148
the roommates in front of the guards await,-16.213987350463867,-17.36793088912964,-21.23441219329834,-14.944289207458496,-14.347453117370605,-12.748863220214844
the roommate in front of the guards await,-15.542223930358887,-17.17087173461914,-21.674362182617188,-14.405099868774414,-14.268453598022461,-13.76646900177002
the roommate near the guard awaits,-20.341275215148926,-21.804590225219727,-25.79672622680664,-11.972871780395508,-16.95497226715088,-18.175073623657227
the roommates near the guard awaits,-20.916118144989014,-21.178898811340332,-26.047826766967773,-13.646951675415039,-18.07390785217285,-19.321833610534668
the roommate near the guards awaits,-17.503727912902832,-19.314026355743408,-26.690650939941406,-14.618657112121582,-17.110233306884766,-15.917531967163086
the roommates near the guards awaits,-18.571985721588135,-18.696486473083496,-26.74712324142456,-15.497673988342285,-18.6403865814209,-17.31039524078369
the roommates near the guard await,-16.879337310791016,-18.567667961120605,-19.831858158111572,-12.138401985168457,-16.204411506652832,-15.307536125183105
the roommate near the guard await,-16.263063430786133,-18.651639461517334,-19.683525562286377,-11.187275886535645,-16.15275001525879,-14.986711502075195
the roommates near the guards await,-15.328248023986816,-16.682861328125,-21.15693950653076,-12.949109077453613,-15.8855562210083,-12.944059371948242
the roommate near the guards await,-14.435481071472168,-16.750797748565674,-20.983356952667236,-12.600112915039062,-15.531391143798828,-13.012920379638672
the roommate to the side of the guard awaits,-19.99325704574585,-21.1452956199646,-26.624354362487793,-12.592327117919922,-16.11446762084961,-17.085150718688965
the roommates to the side of the guard awaits,-20.412392616271973,-20.628291130065918,-26.43877410888672,-13.758600234985352,-16.265308380126953,-16.351696968078613
the roommate to the side of the guards awaits,-18.84897756576538,-19.71374750137329,-27.555484294891357,-15.361584663391113,-14.791365623474121,-16.879294395446777
the roommates to the side of the guards awaits,-19.256104469299316,-19.2707839012146,-27.070865154266357,-16.006590843200684,-16.24354648590088,-17.342761039733887
the roommates to the side of the guard await,-15.8991060256958,-18.462855339050293,-21.045321941375732,-13.404093742370605,-13.570451736450195,-13.672903060913086
the roommate to the side of the guard await,-15.453201293945312,-18.66174077987671,-21.278447151184082,-13.12463092803955,-14.720276832580566,-14.549941062927246
the roommates to the side of the guards await,-15.705546855926514,-17.28842782974243,-21.823034286499023,-13.703672409057617,-13.00170612335205,-13.670418739318848
the roommate to the side of the guards await,-15.40504789352417,-17.403781414031982,-22.242379188537598,-13.84240436553955,-13.41616439819336,-14.526548385620117
the roommate across from the guard awaits,-19.538042545318604,-22.90623140335083,-25.513004302978516,-11.860965728759766,-18.26093339920044,-16.751558303833008
the roommates across from the guard awaits,-20.19881248474121,-22.709592819213867,-25.644821643829346,-13.21561336517334,-18.76351022720337,-17.270556449890137
the roommate across from the guards awaits,-19.067089557647705,-20.05941152572632,-26.748419761657715,-13.945805549621582,-16.6820650100708,-16.21376323699951
the roommates across from the guards awaits,-19.899973392486572,-19.591221809387207,-26.61524248123169,-15.50026798248291,-18.165666103363037,-17.72798728942871
the roommates across from the guard await,-15.96333932876587,-19.7321834564209,-20.329130172729492,-13.018741607666016,-16.307939529418945,-13.906109809875488
the roommate across from the guard await,-15.366067886352539,-19.465153694152832,-20.379398822784424,-12.51685619354248,-17.177149772644043,-14.455666542053223
the roommates across from the guards await,-16.534392833709717,-17.183098316192627,-21.72268772125244,-13.36418628692627,-15.38092041015625,-13.041173934936523
the roommate across from the guards await,-15.753196239471436,-17.1196608543396,-21.920639038085938,-12.692902565002441,-15.605978965759277,-13.975910186767578
the roommate next to the guard complains,-16.713972091674805,-14.624032974243164,-17.70645236968994,-13.743789672851562,-18.29163932800293,-15.63078784942627
the roommates next to the guard complains,-16.745742797851562,-14.535531997680664,-17.536073684692383,-13.923702239990234,-18.58747386932373,-16.279072761535645
the roommate next to the guards complains,-15.843667984008789,-13.812774658203125,-14.246377944946289,-15.794020652770996,-19.64641761779785,-17.274313926696777
the roommates next to the guards complains,-15.962143898010254,-14.885491371154785,-13.97818374633789,-16.140792846679688,-20.057836532592773,-18.307061195373535
the roommates next to the guard complain,-11.290519714355469,-13.079388618469238,-14.208418846130371,-12.615245819091797,-13.06826114654541,-15.109079360961914
the roommate next to the guard complain,-11.355463027954102,-13.125038146972656,-14.017951011657715,-11.884154319763184,-13.251702308654785,-15.272886276245117
the roommates next to the guards complain,-11.447244644165039,-13.604862213134766,-11.582703590393066,-13.776946067810059,-15.021099090576172,-16.03731346130371
the roommate next to the guards complain,-11.310995101928711,-12.547492980957031,-11.301017761230469,-12.973608016967773,-15.10006046295166,-16.72789192199707
the roommate behind the guard complains,-17.04989767074585,-14.960821151733398,-18.07025146484375,-13.227897644042969,-17.52440071105957,-14.799118041992188
the roommates behind the guard complains,-17.39849090576172,-14.74964714050293,-17.70031452178955,-13.416333198547363,-18.72924518585205,-14.51617431640625
the roommate behind the guards complains,-16.919654369354248,-13.32475471496582,-14.667049407958984,-15.019769668579102,-17.930707931518555,-16.00233268737793
the roommates behind the guards complains,-17.209580421447754,-14.206134796142578,-14.82426929473877,-15.388823509216309,-18.8795166015625,-17.02837371826172
the roommates behind the guard complain,-12.004190444946289,-13.381562232971191,-14.483002662658691,-12.373052597045898,-13.127039909362793,-12.74863052368164
the roommate behind the guard complain,-11.61729907989502,-13.439372062683105,-14.190109252929688,-11.865290641784668,-12.74294376373291,-14.1447114944458
the roommates behind the guards complain,-12.160951614379883,-12.71480655670166,-12.239487648010254,-13.439043045043945,-13.543414115905762,-13.903353691101074
the roommate behind the guards complain,-11.873408317565918,-11.626486778259277,-11.460633277893066,-12.670063018798828,-13.444246292114258,-15.164984703063965
the roommate in front of the guard complains,-16.12592649459839,-14.339962005615234,-18.456361770629883,-13.528241157531738,-18.501198768615723,-15.253233909606934
the roommates in front of the guard complains,-16.765013694763184,-14.264209747314453,-17.949912071228027,-13.897486686706543,-19.86179828643799,-15.085627555847168
the roommate in front of the guards complains,-16.03374671936035,-15.129859924316406,-14.720937728881836,-16.05181312561035,-19.3939266204834,-17.941848754882812
the roommates in front of the guards complains,-16.841614246368408,-16.103285789489746,-14.604935646057129,-16.6272611618042,-20.651761054992676,-18.55471897125244
the roommates in front of the guard complain,-11.208695411682129,-13.05489730834961,-15.409692764282227,-13.777751922607422,-15.43691635131836,-13.471470832824707
the roommate in front of the guard complain,-10.686547756195068,-13.046048164367676,-15.408941268920898,-12.954829216003418,-14.811575889587402,-14.80185604095459
the roommates in front of the guards complain,-11.94955825805664,-14.527207374572754,-12.791232109069824,-15.346576690673828,-15.895813941955566,-15.655182838439941
the roommate in front of the guards complain,-11.277626037597656,-13.526046752929688,-12.348286628723145,-14.400659561157227,-15.3208646774292,-16.885658264160156
the roommate near the guard complains,-15.173299789428711,-14.172595977783203,-17.69829559326172,-14.63233470916748,-18.59244728088379,-15.429443359375
the roommates near the guard complains,-15.562368869781494,-13.988072395324707,-17.07556915283203,-15.133088111877441,-20.41691017150879,-16.363771438598633
the roommate near the guards complains,-15.275194644927979,-13.174653053283691,-13.931611061096191,-16.098588943481445,-19.66956615447998,-15.895736694335938
the roommates near the guards complains,-15.546418190002441,-13.950972557067871,-13.654651641845703,-17.109962463378906,-21.437148094177246,-17.495463371276855
the roommates near the guard complain,-9.994740009307861,-12.414957046508789,-13.693058967590332,-14.52077579498291,-15.239205360412598,-15.436135292053223
the roommate near the guard complain,-9.611595153808594,-12.406174659729004,-13.685759544372559,-14.027246475219727,-14.204113960266113,-15.590279579162598
the roommates near the guards complain,-10.394874572753906,-12.108824729919434,-10.79002571105957,-15.718673706054688,-16.180391311645508,-15.561370849609375
the roommate near the guards complain,-10.151684761047363,-11.080000877380371,-10.482671737670898,-14.589774131774902,-15.123414039611816,-16.107593536376953
the roommate to the side of the guard complains,-16.222148895263672,-13.626768112182617,-19.509967803955078,-12.650277137756348,-17.24164390563965,-15.34671688079834
the roommates to the side of the guard complains,-16.80167865753174,-13.837896347045898,-19.047285079956055,-12.944267272949219,-17.942944526672363,-15.408487319946289
the roommate to the side of the guards complains,-16.175432205200195,-14.447526931762695,-16.196691513061523,-14.549144744873047,-18.599002838134766,-16.940187454223633
the roommates to the side of the guards complains,-16.773282527923584,-15.3095064163208,-16.521135330200195,-14.407234191894531,-19.671841621398926,-17.9463472366333
the roommates to the side of the guard complain,-11.24014663696289,-12.528783798217773,-16.431077003479004,-13.493760108947754,-12.990263938903809,-13.854262351989746
the roommate to the side of the guard complain,-10.679189682006836,-12.455191612243652,-16.416107177734375,-12.820365905761719,-13.107356071472168,-14.72375202178955
the roommates to the side of the guards complain,-11.766425132751465,-14.053810119628906,-14.414027214050293,-13.311375617980957,-14.758434295654297,-15.319690704345703
the roommate to the side of the guards complain,-11.13427448272705,-13.404922485351562,-13.627144813537598,-13.139771461486816,-14.62954330444336,-16.3428373336792
the roommate across from the guard complains,-16.83571481704712,-15.91650104522705,-18.63877582550049,-14.222753524780273,-18.71678638458252,-13.932002067565918
the roommates across from the guard complains,-16.96614980697632,-15.60336971282959,-18.12867546081543,-14.527052879333496,-20.083292961120605,-14.131071090698242
the roommate across from the guards complains,-15.474552154541016,-14.452400207519531,-14.347338676452637,-16.549909591674805,-18.984362602233887,-17.310114860534668
the roommates across from the guards complains,-15.819729328155518,-15.058012962341309,-14.270768165588379,-17.46422290802002,-20.591413497924805,-18.51222515106201
the roommates across from the guard complain,-11.316214561462402,-13.439899444580078,-14.937573432922363,-14.333468437194824,-15.53313159942627,-13.423709869384766
the roommate across from the guard complain,-11.22432804107666,-13.55522632598877,-15.026211738586426,-13.915627479553223,-14.864629745483398,-14.373946189880371
the roommates across from the guards complain,-11.012801170349121,-13.120720863342285,-11.990456581115723,-16.304768562316895,-16.206867218017578,-15.851617813110352
the roommate across from the guards complain,-10.7036714553833,-12.375899314880371,-11.615547180175781,-15.276515007019043,-15.365033149719238,-17.288460731506348
the roommate next to the guard arrives,-13.323071479797363,-19.451104164123535,-16.276349544525146,-10.339357376098633,-10.952643394470215,-11.427116394042969
the roommates next to the guard arrives,-12.132314682006836,-18.001019954681396,-15.947258472442627,-11.055279731750488,-12.073566436767578,-13.960573196411133
the roommate next to the guards arrives,-15.680182456970215,-18.670836448669434,-19.243840217590332,-15.211498260498047,-11.938119888305664,-9.803327560424805
the roommates next to the guards arrives,-15.297246932983398,-17.88331174850464,-19.19078016281128,-15.854182243347168,-12.678598403930664,-12.8594970703125
the roommates next to the guard arrive,-7.836061954498291,-10.8399019241333,-14.42775821685791,-9.323081016540527,-11.701532363891602,-12.00540542602539
the roommate next to the guard arrive,-8.429105758666992,-11.090363502502441,-14.526087760925293,-9.757699966430664,-11.603180885314941,-13.928668975830078
the roommates next to the guards arrive,-10.842499732971191,-11.247722625732422,-13.522360801696777,-11.002911567687988,-11.049777030944824,-9.633028984069824
the roommate next to the guards arrive,-11.17412281036377,-10.824755668640137,-13.431822776794434,-11.896232604980469,-11.385915756225586,-10.907047271728516
the roommate behind the guard arrives,-14.3273344039917,-18.53339910507202,-16.824734687805176,-9.970717430114746,-10.418496131896973,-10.815023422241211
the roommates behind the guard arrives,-13.717020034790039,-17.35105609893799,-16.21294403076172,-9.865306854248047,-11.886701583862305,-13.634542465209961
the roommate behind the guards arrives,-16.098379611968994,-18.196449756622314,-19.66010332107544,-14.052109718322754,-10.451865196228027,-9.589881896972656
the roommates behind the guards arrives,-16.57360076904297,-18.446898460388184,-19.309085845947266,-14.010270118713379,-11.942188262939453,-13.55601978302002
the roommates behind the guard arrive,-8.211018562316895,-11.306211471557617,-13.480204582214355,-11.975109100341797,-12.486835479736328,-10.486366271972656
the roommate behind the guard arrive,-8.774613380432129,-11.691092491149902,-13.623446464538574,-12.945980072021484,-12.904902458190918,-14.03030776977539
the roommates behind the guards arrive,-10.599858283996582,-10.432741165161133,-12.39702033996582,-11.26994800567627,-11.068495750427246,-9.53121566772461
the roommate behind the guards arrive,-10.888988494873047,-9.732987403869629,-12.085306167602539,-12.414595603942871,-10.85082721710205,-11.41737174987793
the roommate in front of the guard arrives,-13.44752311706543,-17.138947010040283,-17.688107013702393,-9.311927795410156,-11.06319808959961,-10.008258819580078
the roommates in front of the guard arrives,-13.123597621917725,-16.499752044677734,-16.89337730407715,-9.441272735595703,-12.061522483825684,-12.286372184753418
the roommate in front of the guards arrives,-14.97441577911377,-18.07501745223999,-20.02434730529785,-14.185461044311523,-9.485250473022461,-9.611184120178223
the roommates in front of the guards arrives,-15.276084899902344,-18.26332998275757,-20.09642457962036,-14.845549583435059,-10.455303192138672,-12.798090934753418
the roommates in front of the guard arrive,-7.530079364776611,-11.005690574645996,-14.371959686279297,-10.818702697753906,-12.953011512756348,-9.973420143127441
the roommate in front of the guard arrive,-8.08405351638794,-11.370318412780762,-14.683426856994629,-11.870861053466797,-14.271677017211914,-12.537469863891602
the roommates in front of the guards arrive,-9.524569511413574,-11.46916675567627,-14.028964042663574,-11.301125526428223,-9.733793258666992,-9.32000732421875
the roommate in front of the guards arrive,-9.802836418151855,-10.977391242980957,-13.670206069946289,-12.010931015014648,-10.818254470825195,-10.883343696594238
the roommate near the guard arrives,-13.951949119567871,-17.222635746002197,-17.158662796020508,-10.58013916015625,-10.449710845947266,-11.46649169921875
the roommates near the guard arrives,-13.102317810058594,-16.556368827819824,-16.307149410247803,-11.243481636047363,-12.240782737731934,-15.267278671264648
the roommate near the guards arrives,-14.968233108520508,-17.743081092834473,-18.762773990631104,-13.522211074829102,-10.385807991027832,-9.138887405395508
the roommates near the guards arrives,-14.75973892211914,-17.930967807769775,-17.915932655334473,-13.8125581741333,-11.905279159545898,-13.041266441345215
the roommates near the guard arrive,-7.124192237854004,-10.507182121276855,-13.591208457946777,-12.153316497802734,-12.829524993896484,-12.158334732055664
the roommate near the guard arrive,-7.687595367431641,-10.892037391662598,-13.816949844360352,-12.59488296508789,-12.852773666381836,-14.874902725219727
the roommates near the guards arrive,-9.184608459472656,-9.723029136657715,-12.960667610168457,-11.171808242797852,-11.13149642944336,-9.28853988647461
the roommate near the guards arrive,-9.404670715332031,-9.16759204864502,-12.656201362609863,-11.729761123657227,-10.674626350402832,-10.748435974121094
the roommate to the side of the guard arrives,-12.764307022094727,-19.275466918945312,-16.948707580566406,-10.0286865234375,-10.668047904968262,-9.992506980895996
the roommates to the side of the guard arrives,-12.375821113586426,-18.226052284240723,-16.37649154663086,-11.09725570678711,-11.799789428710938,-11.747502326965332
the roommate to the side of the guards arrives,-15.962470531463623,-18.649142742156982,-19.89515972137451,-15.113638877868652,-9.772351264953613,-9.071976661682129
the roommates to the side of the guards arrives,-15.961885452270508,-17.40629291534424,-20.482889652252197,-15.724970817565918,-11.116009712219238,-12.139691352844238
the roommates to the side of the guard arrive,-7.627775192260742,-11.141098976135254,-14.795584678649902,-9.528799057006836,-11.70083999633789,-9.699027061462402
the roommate to the side of the guard arrive,-8.408860683441162,-11.652701377868652,-15.253039360046387,-10.112493515014648,-12.632933616638184,-12.912814140319824
the roommates to the side of the guards arrive,-10.983818054199219,-10.852011680603027,-14.150389671325684,-10.61500358581543,-9.599142074584961,-9.02322769165039
the roommate to the side of the guards arrive,-11.14763069152832,-10.93411922454834,-13.966041564941406,-11.471266746520996,-10.144497871398926,-11.347878456115723
the roommate across from the guard arrives,-14.03082275390625,-18.564019203186035,-15.759861946105957,-9.690147399902344,-11.227655410766602,-9.67818546295166
the roommates across from the guard arrives,-12.91517448425293,-17.12430715560913,-15.14019250869751,-9.852351188659668,-12.611855506896973,-12.627110481262207
the roommate across from the guards arrives,-15.7558012008667,-17.956223487854004,-17.130488395690918,-14.118447303771973,-9.90857219696045,-8.693517684936523
the roommates across from the guards arrives,-15.808205604553223,-16.31035327911377,-16.90960693359375,-14.69484806060791,-11.242013931274414,-12.91960334777832
the roommates across from the guard arrive,-8.344173431396484,-10.979486465454102,-14.170880317687988,-10.997519493103027,-12.398693084716797,-9.60956859588623
the roommate across from the guard arrive,-8.831561088562012,-11.294469833374023,-14.45707893371582,-12.112896919250488,-12.657474517822266,-13.236626625061035
the roommates across from the guards arrive,-9.758383750915527,-10.295571327209473,-13.417847633361816,-11.802040100097656,-9.947150230407715,-8.225156784057617
the roommate across from the guards arrive,-10.105523109436035,-10.20693588256836,-13.040863990783691,-13.1101655960083,-10.28589916229248,-9.970293045043945
the roommate next to the guard disappears,-13.004562377929688,-15.910858154296875,-15.448522567749023,-11.248347282409668,-12.846922874450684,-17.12836456298828
the roommates next to the guard disappears,-13.00551986694336,-15.844342231750488,-15.579143524169922,-11.198009490966797,-13.890295028686523,-18.49415397644043
the roommate next to the guards disappears,-17.59825897216797,-15.35354232788086,-16.627180099487305,-13.411820411682129,-12.516016960144043,-14.40206527709961
the roommates next to the guards disappears,-17.695887565612793,-16.393545150756836,-16.944974899291992,-13.201871871948242,-13.222947120666504,-15.117743492126465
the roommates next to the guard disappear,-12.874323844909668,-10.446383476257324,-12.768474578857422,-9.266252517700195,-11.307605743408203,-15.468894004821777
the roommate next to the guard disappear,-13.072572708129883,-10.723926544189453,-12.172052383422852,-9.298955917358398,-10.658799171447754,-15.308333396911621
the roommates next to the guards disappear,-12.413670539855957,-13.871796607971191,-12.523470878601074,-10.754430770874023,-10.941126823425293,-12.397417068481445
the roommate next to the guards disappear,-12.581348419189453,-13.580388069152832,-11.931371688842773,-11.150723457336426,-10.598231315612793,-13.105303764343262
the roommate behind the guard disappears,-11.739096641540527,-15.439563751220703,-15.6619873046875,-10.68879222869873,-11.002531051635742,-15.83367919921875
the roommates behind the guard disappears,-11.919759750366211,-15.12243938446045,-15.387846946716309,-10.360668659210205,-12.683998107910156,-16.372793197631836
the roommate behind the guards disappears,-17.813496112823486,-14.324321746826172,-16.93999195098877,-11.752910614013672,-9.998743534088135,-14.573124885559082
the roommates behind the guards disappears,-17.985841274261475,-14.957517623901367,-17.188995361328125,-11.143904685974121,-11.29128646850586,-15.072197914123535
the roommates behind the guard disappear,-12.509885787963867,-9.591459274291992,-12.9616117477417,-8.974072933197021,-10.840166091918945,-13.317174911499023
the roommate behind the guard disappear,-12.577238082885742,-9.801413536071777,-12.44748592376709,-9.530704498291016,-9.945106506347656,-14.999570846557617
the roommates behind the guards disappear,-13.399358749389648,-13.417366027832031,-10.999818801879883,-8.351493835449219,-9.317996978759766,-11.964712142944336
the roommate behind the guards disappear,-13.022104263305664,-12.661937713623047,-10.401666641235352,-9.060325622558594,-8.765142917633057,-13.54271411895752
the roommate in front of the guard disappears,-12.310407638549805,-15.88843059539795,-16.70204734802246,-11.376965522766113,-11.67218017578125,-14.748950958251953
the roommates in front of the guard disappears,-12.422172546386719,-15.941693305969238,-16.299663543701172,-10.979480743408203,-13.142581939697266,-15.44994068145752
the roommate in front of the guards disappears,-16.952092170715332,-15.094566345214844,-16.832321166992188,-13.062591552734375,-9.155999660491943,-14.260820388793945
the roommates in front of the guards disappears,-16.726229667663574,-15.907047271728516,-16.736836433410645,-12.710800170898438,-10.216230392456055,-14.985084533691406
the roommates in front of the guard disappear,-12.569539070129395,-9.687030792236328,-13.339561462402344,-9.229355812072754,-12.796930313110352,-12.012939453125
the roommate in front of the guard disappear,-12.697366714477539,-10.221161842346191,-13.06148910522461,-9.739465713500977,-11.905059814453125,-13.558465957641602
the roommates in front of the guards disappear,-14.017477989196777,-14.8790283203125,-12.08526611328125,-9.48497200012207,-9.622079849243164,-11.555618286132812
the roommate in front of the guards disappear,-13.73065185546875,-14.445472717285156,-11.407524108886719,-10.128339767456055,-9.203671932220459,-13.24880313873291
the roommate near the guard disappears,-10.442079544067383,-15.131326675415039,-15.626363754272461,-10.630783081054688,-12.112863540649414,-17.361897468566895
the roommates near the guard disappears,-10.684105396270752,-14.774155616760254,-15.411578178405762,-10.819929122924805,-14.187602043151855,-19.2525577545166
the roommate near the guards disappears,-16.052821159362793,-13.997832298278809,-16.982831954956055,-12.550694465637207,-10.157602310180664,-14.776667594909668
the roommates near the guards disappears,-16.161067962646484,-14.622318267822266,-16.964344024658203,-12.685708999633789,-11.782959938049316,-15.782167434692383
the roommates near the guard disappear,-11.638646125793457,-9.422799110412598,-13.358519554138184,-8.817166328430176,-13.074501991271973,-16.23257827758789
the roommate near the guard disappear,-11.681456565856934,-9.819046974182129,-12.702021598815918,-9.111509323120117,-11.611820220947266,-16.657052040100098
the roommates near the guards disappear,-13.203675270080566,-13.377513885498047,-12.63213062286377,-9.596443176269531,-10.547873497009277,-12.721468925476074
the roommate near the guards disappear,-12.705465316772461,-12.992244720458984,-11.846728324890137,-9.53570556640625,-9.463397979736328,-13.548710823059082
the roommate to the side of the guard disappears,-12.863826751708984,-15.581735610961914,-16.98089599609375,-12.06099796295166,-10.629843711853027,-15.467843055725098
the roommates to the side of the guard disappears,-13.130781173706055,-15.590338706970215,-16.620383262634277,-11.475698471069336,-11.76960277557373,-15.713065147399902
the roommate to the side of the guards disappears,-17.73332977294922,-15.006330490112305,-16.398491859436035,-13.243295669555664,-9.875875473022461,-14.49889087677002
the roommates to the side of the guards disappears,-18.337281227111816,-15.575319290161133,-16.719996452331543,-12.365334510803223,-11.170211791992188,-14.687162399291992
the roommates to the side of the guard disappear,-12.611642837524414,-10.953859329223633,-13.468652725219727,-9.89206314086914,-10.806111335754395,-12.595433235168457
the roommate to the side of the guard disappear,-12.815394401550293,-11.523137092590332,-13.191761016845703,-10.994400978088379,-10.60782527923584,-14.232641220092773
the roommates to the side of the guards disappear,-13.74167537689209,-14.101963996887207,-12.553315162658691,-9.454435348510742,-10.156852722167969,-12.066015243530273
the roommate to the side of the guards disappear,-13.317201614379883,-14.224441528320312,-11.506965637207031,-10.889908790588379,-9.736616134643555,-13.668242454528809
the roommate across from the guard disappears,-12.460251808166504,-16.29547882080078,-15.493181228637695,-10.51202392578125,-12.132277488708496,-15.04032039642334
the roommates across from the guard disappears,-12.655073165893555,-16.09463596343994,-15.297194480895996,-10.180267333984375,-13.552467346191406,-16.117198944091797
the roommate across from the guards disappears,-17.046106338500977,-14.11617374420166,-16.432415008544922,-12.617124557495117,-10.25811767578125,-14.5359525680542
the roommates across from the guards disappears,-17.285956382751465,-14.700738906860352,-16.629313468933105,-12.419012069702148,-11.579676628112793,-15.467822074890137
the roommates across from the guard disappear,-13.039775848388672,-10.72828483581543,-13.477113723754883,-8.592914581298828,-11.990230560302734,-12.948261260986328
the roommate across from the guard disappear,-13.018536567687988,-11.056623458862305,-13.208524703979492,-9.214556694030762,-11.113228797912598,-14.349461555480957
the roommates across from the guards disappear,-13.053009033203125,-13.35278034210205,-13.08221435546875,-9.731993675231934,-10.423094749450684,-12.43547248840332
the roommate across from the guards disappear,-12.597112655639648,-13.269882202148438,-12.457995414733887,-10.32374095916748,-9.775972366333008,-13.828601837158203
the roommate next to the guard bows,-16.482587814331055,-16.945067882537842,-15.082420825958252,-15.872437000274658,-18.520305633544922,-14.907456874847412
the roommates next to the guard bows,-15.411962509155273,-15.829794883728027,-14.512696266174316,-15.257245063781738,-18.32548236846924,-14.638847351074219
the roommate next to the guards bows,-17.598750114440918,-15.830123901367188,-14.343646049499512,-15.96494197845459,-15.430017948150635,-14.490689277648926
the roommates next to the guards bows,-17.08756446838379,-15.923572540283203,-14.56055736541748,-16.076205253601074,-15.552684307098389,-14.030357360839844
the roommates next to the guard bow,-12.10805892944336,-14.393709182739258,-12.547287940979004,-13.854706764221191,-10.720367431640625,-11.407447814941406
the roommate next to the guard bow,-12.248174667358398,-14.527124404907227,-12.599185943603516,-13.923958778381348,-10.694165229797363,-11.744100570678711
the roommates next to the guards bow,-13.940391540527344,-15.632309913635254,-13.511626243591309,-11.081169128417969,-10.092113494873047,-10.275646209716797
the roommate next to the guards bow,-13.757658004760742,-15.103967666625977,-12.994221687316895,-11.015599250793457,-10.252104759216309,-11.855936050415039
the roommate behind the guard bows,-15.633634567260742,-16.04331684112549,-15.368674755096436,-15.282881259918213,-17.277987003326416,-14.730921745300293
the roommates behind the guard bows,-14.43480396270752,-15.275835037231445,-14.64311695098877,-15.08236026763916,-17.315569400787354,-14.179360389709473
the roommate behind the guards bows,-15.686009407043457,-15.044132232666016,-15.960095405578613,-16.161118030548096,-15.862728595733643,-13.992490768432617
the roommates behind the guards bows,-14.991205215454102,-15.486540794372559,-16.183284759521484,-16.32559061050415,-15.804811000823975,-13.867674827575684
the roommates behind the guard bow,-12.833232879638672,-14.776168823242188,-12.329854011535645,-12.388911247253418,-11.580869674682617,-11.996370315551758
the roommate behind the guard bow,-12.760604858398438,-14.757140159606934,-12.359367370605469,-11.875924110412598,-11.183064460754395,-12.952682495117188
the roommates behind the guards bow,-13.64797592163086,-15.39095401763916,-14.461186408996582,-12.579986572265625,-10.958429336547852,-11.587984085083008
