minimal_pair,paradigm,delta_score_42_childes,delta_score_13_childes,delta_score_30_childes,delta_score_42_wiki,delta_score_13_wiki,delta_score_30_wiki,delta_avg_childes,delta_avg_wiki
"the roommate awaits the guests and leaves the room, the roommates await the guests and leaves the room",long_vp_coord,0.3698921203613281,-0.44980859756469727,-0.49919795989990234,1.5154399871826172,0.9555578231811523,1.7035822868347168,-0.19303814570109049,1.391526699066162
"the roommates await the guests and leave the room, the roommate awaits the guests and leave the room",long_vp_coord,-0.45800685882568537,-0.3664598464965785,0.1460924148559588,0.0805368423461914,-0.3635978698730469,0.04865312576293945,-0.22612476348876834,-0.07813596725463867
"the roommate awaits the guests and sits in the car, the roommates await the guests and sits in the car",long_vp_coord,-0.8251447677612305,-0.38425636291504084,-0.8247833251953143,0.3430757522583008,0.7149744033813477,1.3733882904052734,-0.6780614852905286,0.810479482014974
"the roommates await the guests and sit in the car, the roommate awaits the guests and sit in the car",long_vp_coord,0.3612394332885742,-0.4591531753540039,0.6643447875976562,-0.057096481323243964,0.14622783660888672,0.5729742050170898,0.1888103485107422,0.2207018534342442
"the roommate awaits the guests and thinks about the trip, the roommates await the guests and thinks about the trip",long_vp_coord,0.1000356674194336,-0.4009847640991211,-0.37569141387939275,0.2680950164794922,0.5996437072753924,0.32407188415527166,-0.22554683685302676,0.39727020263671875
"the roommates await the guests and think about the trip, the roommate awaits the guests and think about the trip",long_vp_coord,-0.400357723236084,-1.0575170516967756,-0.29759979248046875,0.2225055694580078,-0.1933135986328125,-0.20064830780029297,-0.5851581891377761,-0.057152112325032554
"the roommate awaits the guests and goes to the new store, the roommates await the guests and goes to the new store",long_vp_coord,-0.5976476669311523,-0.20114994049072354,-0.23975658416748047,1.6519751548767108,0.8549680709838849,1.425511360168457,-0.34618473052978543,1.3108181953430176
"the roommates await the guests and go to the new store, the roommate awaits the guests and go to the new store",long_vp_coord,-0.727297306060791,-1.1609115600585938,-0.5236225128173828,-0.044841766357421875,0.47434234619140625,0.08408069610595703,-0.8039437929789225,0.17119375864664713
"the roommate complains about the noise and arrives at the station, the roommates complain about the noise and arrives at the station",long_vp_coord,-0.9647331237792969,-0.6685142517089844,-1.24238920211792,0.7685708999633789,1.261647224426273,0.22364330291748047,-0.9585455258687338,0.7512871424357108
"the roommates complain about the noise and arrive at the station, the roommate complains about the noise and arrive at the station",long_vp_coord,1.1590890884399414,1.065150260925293,0.5625877380371112,-0.04918575286865412,0.8912363052368146,1.3944368362426776,0.9289423624674485,0.7454957962036127
"the roommate complains about the noise and disappears from the scene, the roommates complain about the noise and disappears from the scene",long_vp_coord,0.015368461608888495,-0.18850040435791016,0.2769298553466797,0.08204936981201172,0.33766746520996094,0.950161933898924,0.03459930419921934,0.45662625630696557
"the roommates complain about the noise and disappear from the scene, the roommate complains about the noise and disappear from the scene",long_vp_coord,0.18874168395995916,-0.06692218780517578,-0.07284069061279297,0.996490478515625,0.0647115707397461,0.4204530715942383,0.016326268513996805,0.4938850402832031
"the roommate complains about the noise and bows to the king, the roommates complain about the noise and bows to the king",long_vp_coord,-1.097311019897461,-0.47499942779541016,-0.0813131332397461,0.3204989433288574,0.15073442459106623,0.3277087211608869,-0.5512078603108724,0.2663140296936035
"the roommates complain about the noise and bow to the king, the roommate complains about the noise and bow to the king",long_vp_coord,0.05314826965332031,0.35384368896484375,-0.31199073791503906,-0.3218755722045916,0.455657958984375,0.26748847961425604,0.031667073567708336,0.1337569554646798
"the roommate complains about the noise and hides from the chicken, the roommates complain about the noise and hides from the chicken",long_vp_coord,-0.30680561065674006,-0.9493913650512695,-1.3482131958007812,-0.198184013366701,0.32502126693725586,0.6402969360351562,-0.8681367238362636,0.25571139653523706
"the roommates complain about the noise and hide from the chicken, the roommate complains about the noise and hide from the chicken",long_vp_coord,0.0627145767211914,-0.09927082061767578,0.5024967193603516,0.2632236480712873,-0.5384707450866699,-0.10369682312011719,0.15531349182128906,-0.1263146400451666
"the roommate complains about the noise and leaves the room, the roommates complain about the noise and leaves the room",long_vp_coord,-0.1356029510498047,-0.30441904067993164,0.532447338104248,1.4931087493896484,1.5925617218017596,1.042245864868164,0.030808448791503906,1.3759721120198574
"the roommates complain about the noise and leave the room, the roommate complains about the noise and leave the room",long_vp_coord,0.024430274963378906,0.1715946197509748,0.23044776916504084,0.08517169952392578,0.1498546600341797,-0.09710025787353338,0.14215755462646484,0.0459753672281907
"the roommate complains about the noise and sits in the car, the roommates complain about the noise and sits in the car",long_vp_coord,-0.41207218170166016,-0.053267478942871094,0.020459175109865058,-0.19443845748901367,0.500281810760498,1.5058207511901855,-0.14829349517822207,0.6038880348205566
"the roommates complain about the noise and sit in the car, the roommate complains about the noise and sit in the car",long_vp_coord,0.17841434478759588,0.2500057220459002,0.4344100952148455,0.518692016601559,0.8386402130126935,0.5279092788696289,0.2876100540161139,0.6284138361612938
"the roommate complains about the noise and thinks about the trip, the roommates complain about the noise and thinks about the trip",long_vp_coord,-0.4302997589111328,-0.0719614028930664,0.2016921043395996,0.6262617111206037,0.6358509063720703,-0.2855854034423846,-0.1001896858215332,0.3255090713500965
"the roommates complain about the noise and think about the trip, the roommate complains about the noise and think about the trip",long_vp_coord,0.2071218490600586,-0.16727066040039062,0.11796045303344727,0.24337482452392756,-0.2980003356933576,0.5110301971435529,0.05260388056437174,0.15213489532470761
"the roommate complains about the noise and goes to the new store, the roommates complain about the noise and goes to the new store",long_vp_coord,-0.2979240417480469,0.2267007827758789,0.48042964935302823,1.8515853881835938,2.1892995834350604,1.5877761840820312,0.13640213012695343,1.8762203852335617
"the roommates complain about the noise and go to the new store, the roommate complains about the noise and go to the new store",long_vp_coord,0.1471271514892578,0.026254653930664062,0.10457229614257812,0.2758035659790039,0.6117115020751953,-0.095828056335451,0.0926513671875,0.2638956705729161
"the roommate arrives at the station and disappears from the scene, the roommates arrive at the station and disappears from the scene",long_vp_coord,-0.5474929809570312,-1.4300975799560547,-1.4673471450805664,0.4708137512207031,0.023763656616210938,0.1918773651123047,-1.1483125686645508,0.2288182576497396
"the roommates arrive at the station and disappear from the scene, the roommate arrives at the station and disappear from the scene",long_vp_coord,1.2781457901000977,1.5767955780029297,0.8437404632568359,0.5160484313964862,0.8741483688354492,0.7284040451049805,1.232893943786621,0.706200281778972
"the roommate arrives at the station and bows to the king, the roommates arrive at the station and bows to the king",long_vp_coord,0.2913894653320295,-0.6643381118774414,0.48661518096923473,0.43622875213623047,0.02478504180908203,0.24561548233032227,0.037888844807940934,0.23554309209187826
"the roommates arrive at the station and bow to the king, the roommate arrives at the station and bow to the king",long_vp_coord,-0.2902479171752912,-0.523137092590332,-0.7154140472412109,-0.30214881896972834,0.5813560485839862,0.27042579650879084,-0.5095996856689448,0.1832110087076829
"the roommate arrives at the station and hides from the chicken, the roommates arrive at the station and hides from the chicken",long_vp_coord,-1.4616756439208984,-0.1213188171386701,0.05538654327392578,-0.0201263427734375,-0.35480499267578125,-0.07683706283569336,-0.5092026392618809,-0.1505894660949707
"the roommates arrive at the station and hide from the chicken, the roommate arrives at the station and hide from the chicken",long_vp_coord,0.42033100128173473,0.9601068496704102,1.1064939498901367,0.07734107971191229,0.4671487808227539,0.20134878158569336,0.8289772669474272,0.24861288070678653
"the roommate arrives at the station and leaves the room, the roommates arrive at the station and leaves the room",long_vp_coord,0.3301715850830078,1.8018674850463885,0.3312845230102539,1.7461729049682617,1.102302074432373,1.6980066299438477,0.8211078643798834,1.5154938697814941
"the roommates arrive at the station and leave the room, the roommate arrives at the station and leave the room",long_vp_coord,0.3744392395019531,0.8339080810546857,0.9840602874755877,1.0398359298706055,1.4985179901123047,1.2139945030212402,0.7308025360107422,1.25078280766805
"the roommate arrives at the station and sits in the car, the roommates arrive at the station and sits in the car",long_vp_coord,-1.0374355316162127,0.07021331787109375,-0.012391090393066406,0.7994318008422869,0.13916540145874023,0.6725044250488281,-0.32653776804606177,0.5370338757832851
"the roommates arrive at the station and sit in the car, the roommate arrives at the station and sit in the car",long_vp_coord,0.750068664550783,-0.3233604431152308,1.9075317382812518,0.9221620559692383,1.154548168182373,0.6691603660583487,0.778079986572268,0.9152901967366533
"the roommate arrives at the station and thinks about the trip, the roommates arrive at the station and thinks about the trip",long_vp_coord,-0.4476127624511719,0.11217784881591975,0.5268869400024432,1.5553836822509783,1.1991062164306658,0.9871540069580078,0.06381734212239702,1.2472146352132174
"the roommates arrive at the station and think about the trip, the roommate arrives at the station and think about the trip",long_vp_coord,0.7401018142700195,0.3010072708129883,1.2004795074462908,2.1263427734375,1.1642179489135742,0.08238697052002131,0.7471961975097662,1.1243158976236984
"the roommate arrives at the station and goes to the new store, the roommates arrive at the station and goes to the new store",long_vp_coord,-0.517420768737793,0.5546250343322754,0.039427757263183594,2.1698265075683594,2.539726734161377,2.1032819747924805,0.025544007619222004,2.2709450721740723
"the roommates arrive at the station and go to the new store, the roommate arrives at the station and go to the new store",long_vp_coord,0.5872340202331543,1.6873884201049805,0.6394672393798828,1.2567191123962402,1.9168505668640137,0.488330841064454,0.9713632265726725,1.2206335067749026
"the roommate disappears from the scene and bows to the king, the roommates disappear from the scene and bows to the king",long_vp_coord,-1.8383722305297852,-0.2622861862182617,-1.1394891738891602,0.8725185394287109,0.00817251205444336,-0.13242816925048828,-1.080049196879069,0.24942096074422201
"the roommates disappear from the scene and bow to the king, the roommate disappears from the scene and bow to the king",long_vp_coord,0.6753950119018537,-0.06453132629394354,1.067906379699707,-0.1656970977783203,0.5900993347167987,0.3369770050048828,0.5595900217692057,0.25379308064778705
"the roommate disappears from the scene and hides from the chicken, the roommates disappear from the scene and hides from the chicken",long_vp_coord,-1.7258939743041974,-0.04469442367553711,-1.055312156677246,0.13913249969482422,-0.2580280303955078,0.11911010742187322,-0.9419668515523268,7.152557372987663e-05
"the roommates disappear from the scene and hide from the chicken, the roommate disappears from the scene and hide from the chicken",long_vp_coord,5.189397811889648,0.8099489212036151,2.344136714935301,0.43082523345947266,0.4010467529296875,-0.06025123596191406,2.781161149342855,0.25720691680908203
"the roommate disappears from the scene and leaves the room, the roommates disappear from the scene and leaves the room",long_vp_coord,0.40652036666870117,0.06144285202026367,2.2034072875976562,1.3534059524536168,0.6281805038452157,1.4015312194824219,0.8904568354288737,1.1277058919270848
"the roommates disappear from the scene and leave the room, the roommate disappears from the scene and leave the room",long_vp_coord,2.058356285095213,1.1494112014770508,0.5156850814819318,-0.08850288391113281,1.2484769821166992,1.2224578857421857,1.2411508560180653,0.7941439946492507
"the roommate disappears from the scene and sits in the car, the roommates disappear from the scene and sits in the car",long_vp_coord,-2.9121780395507795,-0.8434238433837891,-1.3905754089355469,0.5333089828491193,0.49570560455322266,0.504828929901123,-1.7153924306233719,0.5112811724344883
"the roommates disappear from the scene and sit in the car, the roommate disappears from the scene and sit in the car",long_vp_coord,1.3867368698120117,0.5735464096069371,0.8476190567016619,0.1238412857055664,1.3095307350158691,0.5030031204223633,0.9359674453735369,0.6454583803812662
"the roommate disappears from the scene and thinks about the trip, the roommates disappear from the scene and thinks about the trip",long_vp_coord,-1.990990161895752,-0.33614158630371094,0.9276409149169922,0.80548095703125,0.6099691390991211,-0.25792503356933594,-0.46649694442749023,0.38584168752034503
"the roommates disappear from the scene and think about the trip, the roommate disappears from the scene and think about the trip",long_vp_coord,0.4719295501708949,-0.7131633758544904,-1.5156893730163574,0.2697000503540039,0.8556022644042951,1.0331354141235334,-0.5856410662333177,0.7194792429606108
"the roommate disappears from the scene and goes to the new store, the roommates disappear from the scene and goes to the new store",long_vp_coord,-3.520484447479248,-1.263566017150879,-0.5941033363342285,1.9480500221252441,1.6794180870056152,2.003061294555664,-1.7927179336547852,1.8768431345621746
"the roommates disappear from the scene and go to the new store, the roommate disappears from the scene and go to the new store",long_vp_coord,2.7682085037231428,0.6268110275268555,0.7713136672973633,0.6977005004882812,1.4816789627075195,0.1265583038330078,1.3887777328491204,0.7686459223429362
"the roommate bows to the king and hides from the chicken, the roommates bow to the king and hides from the chicken",long_vp_coord,-0.9345979690551758,-0.3401975631713867,-0.9336423873901367,-0.4855928421020508,0.3136806488037127,1.2575097084045428,-0.7361459732055664,0.3618658383687349
"the roommates bow to the king and hide from the chicken, the roommate bows to the king and hide from the chicken",long_vp_coord,0.48668861389160156,-0.5353317260742205,0.6341314315795898,1.560171127319336,0.9409427642822266,-1.6617107391357422,0.19516277313232364,0.2798010508219401
"the roommate bows to the king and leaves the room, the roommates bow to the king and leaves the room",long_vp_coord,-0.48192262649536133,-0.3020029067993164,0.5509285926818848,-0.1404590606689453,-0.0635061264038086,-0.37734413146972656,-0.07766564687093098,-0.1937697728474935
"the roommates bow to the king and leave the room, the roommate bows to the king and leave the room",long_vp_coord,0.14490985870361683,-0.6808929443359357,0.4387664794921875,0.04012298583984375,0.5567264556884766,0.23807573318481445,-0.032405535380043794,0.2783083915710449
"the roommate bows to the king and sits in the car, the roommates bow to the king and sits in the car",long_vp_coord,-1.1993780136108398,-0.034454345703123224,0.009449005126953125,0.48451662063598633,1.4286656379699707,-0.0031719207763671875,-0.4081277847290033,0.6366701126098633
"the roommates bow to the king and sit in the car, the roommate bows to the king and sit in the car",long_vp_coord,0.8668060302734375,-0.4203052520751953,0.6586475372314453,0.8085727691650391,0.8932547569274902,0.43583202362060547,0.3683827718098958,0.7125531832377116
"the roommate bows to the king and thinks about the trip, the roommates bow to the king and thinks about the trip",long_vp_coord,-0.4641542434692383,0.19138336181640803,-0.3079395294189453,-0.19819355010986328,-0.08805179595947266,-0.9954109191894531,-0.1935701370239252,-0.427218755086263
"the roommates bow to the king and think about the trip, the roommate bows to the king and think about the trip",long_vp_coord,-0.4037656784057617,-0.9491176605224627,0.4287366867065412,0.06903457641601562,0.8333005905151349,0.6647777557373047,-0.3080488840738944,0.5223709742228184
"the roommate bows to the king and goes to the new store, the roommates bow to the king and goes to the new store",long_vp_coord,-1.1430368423461914,0.4099407196044922,0.01011848449706676,-0.3307790756225586,0.1801929473876953,-0.7273111343383789,-0.24099254608154416,-0.2926324208577474
"the roommates bow to the king and go to the new store, the roommate bows to the king and go to the new store",long_vp_coord,0.41974258422851385,-1.0511960983276367,0.3118419647216797,-0.012994766235351562,0.8476223945617676,-0.2420620918273917,-0.1065371831258144,0.19752184549967478
"the roommate hides from the chicken and leaves the room, the roommates hide from the chicken and leaves the room",long_vp_coord,1.111135482788086,0.7161159515380859,2.051987648010254,0.08116340637207031,1.2977418899536133,0.3760719299316424,1.2930796941121419,0.584992408752442
"the roommates hide from the chicken and leave the room, the roommate hides from the chicken and leave the room",long_vp_coord,1.543367385864256,1.4846553802490234,3.486095905303955,1.0236849784851074,0.25831127166748047,0.7211093902587873,2.1713728904724117,0.6677018801371251
"the roommate hides from the chicken and sits in the car, the roommates hide from the chicken and sits in the car",long_vp_coord,-1.2008323669433612,3.196310043334961,0.32709550857543945,0.5853524208068848,0.6143975257873571,-0.04645109176635742,0.7741910616556797,0.3844329516092948
"the roommates hide from the chicken and sit in the car, the roommate hides from the chicken and sit in the car",long_vp_coord,2.006190299987793,-0.5990972518920898,1.2720346450805646,0.5984640121459961,0.9427518844604492,-0.036808013916015625,0.8930425643920893,0.5014692942301432
"the roommate hides from the chicken and thinks about the trip, the roommates hide from the chicken and thinks about the trip",long_vp_coord,-0.8708620071411115,-1.1080904006958008,-0.848057746887207,0.26727867126464844,0.45742034912109375,-0.7960252761840838,-0.9423367182413731,-0.023775418599447207
"the roommates hide from the chicken and think about the trip, the roommate hides from the chicken and think about the trip",long_vp_coord,1.2163133621215785,3.0219659805297834,1.5807819366455078,0.9476900100708026,1.446539878845213,0.8685131072998029,1.9396870930989565,1.0875809987386063
"the roommate hides from the chicken and goes to the new store, the roommates hide from the chicken and goes to the new store",long_vp_coord,0.5630068778991699,1.2920470237731934,0.4251255989074698,0.4324045181274414,1.9615325927734375,0.4398460388183594,0.760059833526611,0.9445943832397461
"the roommates hide from the chicken and go to the new store, the roommate hides from the chicken and go to the new store",long_vp_coord,2.169147491455078,2.6670656204223633,3.7263150215148926,0.5458760261535645,0.8066682815551758,-0.7536492347717285,2.8541760444641113,0.1996316909790039
"the roommate leaves the room and sits in the car, the roommates leave the room and sits in the car",long_vp_coord,1.0736122131347656,-0.5155572891235352,1.1925334930419922,1.1724338531494123,0.4633030891418457,0.03206491470336914,0.5835294723510742,0.5559339523315424
"the roommates leave the room and sit in the car, the roommate leaves the room and sit in the car",long_vp_coord,2.8511285781860334,3.760774612426758,3.476284980773926,1.4102764129638672,1.4176740646362305,0.7591066360473633,3.362729390462239,1.1956857045491536
"the roommate leaves the room and thinks about the trip, the roommates leave the room and thinks about the trip",long_vp_coord,0.27274513244628906,0.4607114791870117,0.3553991317749041,2.516988754272461,0.9382624626159686,-0.933204650878908,0.3629519144694016,0.8406821886698405
"the roommates leave the room and think about the trip, the roommate leaves the room and think about the trip",long_vp_coord,1.9746274948120117,1.0594129562377912,2.7987890243530273,2.18312454223633,0.44314002990722656,1.5381364822387713,1.9442764918009434,1.3881336847941093
"the roommate leaves the room and goes to the new store, the roommates leave the room and goes to the new store",long_vp_coord,-0.3791036605834961,1.7088842391967765,1.0018415451049805,0.9950027465820312,1.3166284561157218,0.07148122787475586,0.7772073745727536,0.7943708101908363
"the roommates leave the room and go to the new store, the roommate leaves the room and go to the new store",long_vp_coord,3.0845866203308105,2.612843036651613,3.847273826599123,2.2126073837280273,0.7371640205383301,-0.32363462448120117,3.1815678278605155,0.8753789265950521
"the roommate sits in the car and thinks about the trip, the roommates sit in the car and thinks about the trip",long_vp_coord,1.7718667984008771,2.4499664306640625,3.323493003845215,0.4199819564819336,1.3053874969482422,1.5488128662109393,2.515108744303385,1.0913941065470383
"the roommates sit in the car and think about the trip, the roommate sits in the car and think about the trip",long_vp_coord,3.109013557434082,1.3517913818359357,2.5494003295898438,1.2840986251831055,2.0771512985229528,0.0890016555786115,2.3367350896199537,1.1500838597615566
"the roommate sits in the car and goes to the new store, the roommates sit in the car and goes to the new store",long_vp_coord,3.6344623565673833,4.311323165893554,5.96466064453125,1.3872356414794922,2.307941436767578,1.7238926887512207,4.6368153889973955,1.8063565889994304
"the roommates sit in the car and go to the new store, the roommate sits in the car and go to the new store",long_vp_coord,3.1069302558898926,2.3701605796813965,2.5387120246887207,0.7133312225341797,2.1426358222961426,-0.031258583068847656,2.6719342867533364,0.9415694872538248
"the roommate thinks about the trip and goes to the new store, the roommates think about the trip and goes to the new store",long_vp_coord,0.5842046737670907,0.44089508056640625,0.9077544212341309,2.786876678466797,4.157229423522949,1.6856222152709979,0.6442847251892093,2.8765761057535815
"the roommates think about the trip and go to the new store, the roommate thinks about the trip and go to the new store",long_vp_coord,-0.17057514190673828,0.4906425476074219,0.17206668853759766,0.48498106002807617,0.19036006927490234,-0.14756488800048828,0.1640446980794271,0.17592541376749674
"the resident awaits the guests and complains about the noise, the residents await the guests and complains about the noise",long_vp_coord,0.25260066986083984,1.2839212417602521,1.2959384918212873,0.7363071441650391,0.3842353820800746,1.4670157432556152,0.9441534678141265,0.8625194231669097
"the residents await the guests and complain about the noise, the resident awaits the guests and complain about the noise",long_vp_coord,0.42869281768799006,-0.6792306900024414,-0.8491554260253906,0.9107170104980451,1.1727800369262695,1.1564650535583496,-0.3665644327799473,1.0799873669942215
"the resident awaits the guests and arrives at the station, the residents await the guests and arrives at the station",long_vp_coord,-0.3633189201354998,-0.4529871940612793,1.0631022453308105,1.5212049484252947,0.2717905044555664,0.7874212265014648,0.08226537704467714,0.860138893127442
"the residents await the guests and arrive at the station, the resident awaits the guests and arrive at the station",long_vp_coord,-2.0095043182373047,0.06432723999023438,0.548213005065918,0.32865524291992365,3.374074935913086,1.7030839920043945,-0.4656546910603841,1.8019380569458014
"the resident awaits the guests and disappears from the scene, the residents await the guests and disappears from the scene",long_vp_coord,1.0432605743408203,-1.0242805480957031,0.08293533325195135,0.05651092529296875,0.7620363235473615,-0.2685699462890643,0.03397178649902285,0.18332576751708865
"the residents await the guests and disappear from the scene, the resident awaits the guests and disappear from the scene",long_vp_coord,0.9086027145385742,1.1768598556518572,0.7974205017089862,0.5097637176513672,2.0735731124877947,2.010009765625,0.9609610239664725,1.5311155319213874
"the resident awaits the guests and bows to the king, the residents await the guests and bows to the king",long_vp_coord,-0.20523738861083984,3.5151896476745605,0.8816423416137678,1.962103843688963,0.6829967498779332,0.8067326545715332,1.3971982002258294,1.1506110827128098
"the residents await the guests and bow to the king, the resident awaits the guests and bow to the king",long_vp_coord,0.22759914398193182,-3.2088150978088397,-0.8707094192504883,-1.380104064941408,-0.03272819519042969,-0.637516975402832,-1.283975124359132,-0.6834497451782232
"the resident awaits the guests and hides from the chicken, the residents await the guests and hides from the chicken",long_vp_coord,-0.09058284759521484,1.6281604766845703,-1.9667024612426758,1.6187963485717773,0.9824614524841326,1.6495895385742188,-0.14304161071777344,1.416949113210043
"the residents await the guests and hide from the chicken, the resident awaits the guests and hide from the chicken",long_vp_coord,1.9331817626953143,0.08157253265380682,0.09598731994628906,-0.4198913574218768,-0.5267424583435041,-0.47405338287353693,0.7035805384318033,-0.4735623995463059
"the resident awaits the guests and leaves the room, the residents await the guests and leaves the room",long_vp_coord,1.3234558105468759,-0.22886276245117365,0.7719964981079119,2.741087913513182,0.9264669418334961,1.029801368713379,0.6221965154012047,1.5657854080200189
"the residents await the guests and leave the room, the resident awaits the guests and leave the room",long_vp_coord,1.1679372787475586,1.7645463943481463,0.2564620971679705,0.0639352798461914,0.45261573791503906,0.7761726379394531,1.0629819234212252,0.4309078852335612
"the resident awaits the guests and sits in the car, the residents await the guests and sits in the car",long_vp_coord,0.019681930541992188,-0.9461202621459961,-1.3100786209106445,1.378245830535887,1.0248003005981445,1.8457913398742676,-0.7455056508382162,1.4162791570027664
"the residents await the guests and sit in the car, the resident awaits the guests and sit in the car",long_vp_coord,0.3054628372192383,1.521537780761717,0.6502475738525391,-1.1688423156738281,0.21956920623779297,0.3338146209716779,0.8257493972778315,-0.20515282948811908
"the resident awaits the guests and thinks about the trip, the residents await the guests and thinks about the trip",long_vp_coord,0.056826114654541016,-1.636251449584961,-1.3614816665649414,0.5753669738769513,0.2274026870727539,0.6381549835205078,-0.9803023338317871,0.48030821482340436
"the residents await the guests and think about the trip, the resident awaits the guests and think about the trip",long_vp_coord,0.8980007171630859,1.012643814086914,0.595481872558592,1.1039237976074219,1.4593315124511719,0.7585887908935547,0.8353754679361973,1.1072813669840496
"the resident awaits the guests and goes to the new store, the residents await the guests and goes to the new store",long_vp_coord,-0.30657196044921875,-0.02088642120361328,-0.20041656494140625,3.4244441986083984,0.47093105316162287,1.305933952331543,-0.17595831553141275,1.7337697347005214
"the residents await the guests and go to the new store, the resident awaits the guests and go to the new store",long_vp_coord,1.6633219718933105,1.4048857688903809,-0.08689069747924805,0.23643875122070312,0.8945188522338885,1.1961956024169904,0.9937723477681478,0.7757177352905273
"the resident complains about the noise and arrives at the station, the residents complain about the noise and arrives at the station",long_vp_coord,-0.7648224830627441,-0.38286733627319336,1.4069042205810582,3.777963638305664,1.2240848541259748,0.46472549438476385,0.08640480041504024,1.8222579956054676
"the residents complain about the noise and arrive at the station, the resident complains about the noise and arrive at the station",long_vp_coord,-1.392070293426512,-1.0611991882324219,1.4777688980102557,-2.8696060180664062,1.1697025299072266,1.781423568725586,-0.325166861216226,0.027173360188802082
"the resident complains about the noise and disappears from the scene, the residents complain about the noise and disappears from the scene",long_vp_coord,0.09279251098632812,-0.47084569931030273,0.6649923324584961,1.0118246078491229,1.4229679107666033,0.5453624725341797,0.09564638137817383,0.9933849970499686
"the residents complain about the noise and disappear from the scene, the resident complains about the noise and disappear from the scene",long_vp_coord,0.5724353790283203,-0.33701992034912287,0.13068675994873047,0.10541629791259766,0.14303207397460938,0.8235149383544922,0.12203407287597597,0.3573211034138997
"the resident complains about the noise and bows to the king, the residents complain about the noise and bows to the king",long_vp_coord,-0.06270408630370916,2.367959976196291,-0.0777597427368164,2.2528281211853027,1.4189138412475604,0.25766658782958984,0.7424987157185884,1.3098028500874843
"the residents complain about the noise and bow to the king, the resident complains about the noise and bow to the king",long_vp_coord,-0.18323040008544922,-2.000706672668457,0.09144687652587713,-0.5807924270629883,-0.5859622955322283,-0.30608272552490234,-0.6974967320760097,-0.4909458160400397
"the resident complains about the noise and hides from the chicken, the residents complain about the noise and hides from the chicken",long_vp_coord,0.784578323364256,1.642888069152832,-1.6624164581298828,-0.059479713439941406,0.8874263763427734,1.5758280754089355,0.2550166447957351,0.8012582461039225
"the residents complain about the noise and hide from the chicken, the resident complains about the noise and hide from the chicken",long_vp_coord,0.44165420532226385,-0.5262298583984375,0.5372724533081072,0.09222507476806818,-0.12163543701171875,0.01022958755493164,0.15089893341064453,-0.006393591562906309
"the resident complains about the noise and leaves the room, the residents complain about the noise and leaves the room",long_vp_coord,0.8662834167480469,0.9204978942871094,1.0431346893310547,1.8580570220947266,1.2782182693481445,0.8433399200439471,0.9433053334554037,1.3265384038289394
"the residents complain about the noise and leave the room, the resident complains about the noise and leave the room",long_vp_coord,0.6515741348266619,0.43129825592041193,0.02311325073242365,0.12764453887939453,0.47725868225097656,1.0715522766113263,0.36866188049316584,0.5588184992472325
