sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the roommates hide from the chicken and thinks about the trip,-8.5349760055542,-8.733670234680176,-8.966338157653809,-10.835370063781738,-11.430215835571289,-9.046695709228516
the roommates hide from the chicken and think about the trip,-10.262496948242188,-10.218770980834961,-9.401769638061523,-12.529985427856445,-10.863326072692871,-11.724174499511719
the roommate hides from the chicken and think about the trip,-11.478811264038086,-11.799553871154785,-12.423733711242676,-13.477678298950195,-11.731841087341309,-13.170710563659668
the roommate hides from the chicken and goes to the new store,-7.897146224975586,-6.797793388366699,-4.239487171173096,-8.416186332702637,-8.196535110473633,-8.056259155273438
the roommates hide from the chicken and goes to the new store,-8.460151672363281,-7.222919464111328,-5.531534671783447,-8.848587989807129,-8.636384963989258,-10.017793655395508
the roommates hide from the chicken and go to the new store,-6.9105730056762695,-4.653501510620117,-5.545081615447998,-6.394432067871094,-6.6703996658325195,-5.785833835601807
the roommate hides from the chicken and go to the new store,-9.07972240447998,-8.3798189163208,-8.21214771270752,-6.940308094024658,-5.916750907897949,-6.592498779296875
the roommate leaves the room and sits in the car,-10.3311767578125,-11.516328811645508,-9.352357864379883,-8.218690395355225,-7.20095157623291,-8.111645221710205
the roommates leave the room and sits in the car,-11.404787063598633,-12.708860397338867,-8.836800575256348,-9.391134262084961,-7.233015537261963,-8.57495927810669
the roommates leave the room and sit in the car,-8.263177871704102,-8.695372581481934,-8.243968963623047,-7.186095237731934,-8.010140419006348,-6.455417156219482
the roommate leaves the room and sit in the car,-11.11430835723877,-12.171659469604492,-12.00474739074707,-8.596369743347168,-8.769245147705078,-7.873091220855713
the roommate leaves the room and thinks about the trip,-8.77473258972168,-10.696331977844238,-10.423178672790527,-7.727869987487793,-10.383164405822754,-8.114014625549316
the roommates leave the room and thinks about the trip,-9.047476768493652,-11.051727294921875,-10.88388729095459,-10.24485969543457,-9.449960708618164,-9.05228328704834
the roommates leave the room and think about the trip,-7.730910301208496,-8.350669860839844,-10.402853012084961,-10.078400611877441,-9.538434982299805,-10.60484504699707
the roommate leaves the room and think about the trip,-9.705535888671875,-11.149460792541504,-11.462267875671387,-12.261526107788086,-11.07657241821289,-11.047986030578613
the roommate leaves the room and goes to the new store,-8.669175148010254,-9.144486427307129,-6.112782955169678,-7.237860679626465,-6.816770076751709,-6.680861949920654
the roommates leave the room and goes to the new store,-8.290069580078125,-10.14632511138916,-7.821666717529297,-8.232865333557129,-6.888246536254883,-7.997493267059326
the roommates leave the room and go to the new store,-4.930661201477051,-5.269965648651123,-6.48381233215332,-5.645735740661621,-6.077228546142578,-5.542105674743652
the roommate leaves the room and go to the new store,-8.015249252319336,-9.117241859436035,-9.096658706665039,-7.858342170715332,-5.753593921661377,-6.27926778793335
the roommate sits in the car and thinks about the trip,-8.790410995483398,-9.889657020568848,-9.300230979919434,-11.380616188049316,-10.30192756652832,-9.205161094665527
the roommates sit in the car and thinks about the trip,-10.562280654907227,-13.21314811706543,-11.75019359588623,-11.800597190856934,-11.850736618041992,-10.510546684265137
the roommates sit in the car and think about the trip,-9.308526039123535,-10.25373649597168,-10.937569618225098,-12.012312889099121,-11.192296028137207,-11.917557716369629
the roommate sits in the car and think about the trip,-12.417539596557617,-12.803139686584473,-12.289363861083984,-13.296406745910645,-11.281294822692871,-13.994709014892578
the roommate sits in the car and goes to the new store,-3.6414613723754883,-2.851011276245117,-2.985234260559082,-8.5001859664917,-6.628163814544678,-6.316068649291992
the roommates sit in the car and goes to the new store,-7.275918006896973,-8.815671920776367,-7.296552658081055,-9.887426376342773,-8.352059364318848,-8.624007225036621
the roommates sit in the car and go to the new store,-3.459376335144043,-3.9138479232788086,-4.649324893951416,-6.806971073150635,-7.586789131164551,-5.646187782287598
the roommate sits in the car and go to the new store,-6.566307544708252,-6.452561378479004,-7.019485950469971,-7.520298957824707,-7.555529594421387,-7.788821220397949
the roommate thinks about the trip and goes to the new store,-7.489397048950195,-7.121039390563965,-8.013460159301758,-6.561008930206299,-8.224202156066895,-6.691225528717041
the roommates think about the trip and goes to the new store,-8.073602676391602,-8.028793334960938,-8.45435905456543,-9.347884178161621,-9.909826278686523,-10.848458290100098
the roommates think about the trip and go to the new store,-6.9625349044799805,-6.701155185699463,-6.650195121765137,-7.952627658843994,-8.13376235961914,-6.527864456176758
the roommate thinks about the trip and go to the new store,-6.791962146759033,-6.873220920562744,-7.140833854675293,-8.437610626220703,-7.9861955642700195,-6.718225955963135
the resident awaits the guests and complains about the noise,-14.115520477294922,-12.760384559631348,-12.064229011535645,-7.993593692779541,-8.335253715515137,-10.170974731445312
the residents await the guests and complains about the noise,-14.368123054504395,-14.056319236755371,-13.34814453125,-8.729909420013428,-9.802268981933594,-10.55519962310791
the residents await the guests and complain about the noise,-11.256093978881836,-13.066776275634766,-10.768590450286865,-10.362492084503174,-8.26882266998291,-12.127595901489258
the resident awaits the guests and complain about the noise,-11.684783935546875,-12.217621803283691,-10.089361667633057,-11.273207187652588,-9.425288200378418,-13.300376892089844
the resident awaits the guests and arrives at the station,-13.26194953918457,-18.711929321289062,-14.288040161132812,-10.782318115234375,-10.022153854370117,-10.539798736572266
the residents await the guests and arrives at the station,-12.898637771606445,-19.77503538131714,-13.835058689117432,-12.303536415100098,-10.809571266174316,-10.811590194702148
the residents await the guests and arrive at the station,-12.23950481414795,-9.277633666992188,-9.547286987304688,-14.572869300842285,-10.73755168914795,-13.213860511779785
the resident awaits the guests and arrive at the station,-10.229998588562012,-9.825844764709473,-9.611618041992188,-14.90152645111084,-12.440631866455078,-16.587932586669922
the resident awaits the guests and disappears from the scene,-13.545095443725586,-12.456587791442871,-14.336732864379883,-10.272843360900879,-10.263379096984863,-10.868131637573242
the residents await the guests and disappears from the scene,-14.58835220336914,-12.539527893066406,-13.312456130981445,-10.329349517822266,-9.994806289672852,-11.630172729492188
the residents await the guests and disappear from the scene,-12.291642189025879,-9.903472900390625,-10.061813354492188,-9.404651641845703,-10.319276809692383,-10.402166366577148
the resident awaits the guests and disappear from the scene,-13.200244903564453,-10.700894355773926,-11.238676071166992,-9.914414405822754,-12.329291343688965,-12.47574234008789
the resident awaits the guests and bows to the king,-10.672919273376465,-10.437460899353027,-6.902624607086182,-8.178511619567871,-9.459965705871582,-9.501167297363281
