sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the roommates that love the guard awaits,-19.920786380767822,-20.269535064697266,-25.28416919708252,-11.745595932006836,-15.470962524414062,-18.949458122253418
the roommate that loves the guards awaits,-19.277409076690674,-20.085459232330322,-24.497783660888672,-14.525761604309082,-14.049883842468262,-14.3324613571167
the roommates that love the guards awaits,-20.021801471710205,-19.204639434814453,-24.035847187042236,-14.292047500610352,-13.705442428588867,-14.093452453613281
the roommates that love the guard await,-16.257128715515137,-18.024678230285645,-18.98825168609619,-13.39669132232666,-16.849045753479004,-18.597826957702637
the roommate that loves the guard await,-15.249312400817871,-17.45841360092163,-18.947185516357422,-13.185338020324707,-14.294426918029785,-14.954538345336914
the roommates that love the guards await,-16.80444860458374,-17.49944019317627,-18.418323040008545,-11.646040916442871,-14.188143730163574,-11.667295455932617
the roommate that loves the guards await,-15.821795463562012,-18.117133617401123,-18.405845642089844,-12.25059986114502,-11.023375511169434,-10.07444953918457
the roommate that admires the guard awaits,-18.300363540649414,-19.184520721435547,-22.856966495513916,-13.907526969909668,-16.34138774871826,-17.80437660217285
the roommates that admire the guard awaits,-20.48910903930664,-19.672141551971436,-23.875414848327637,-13.8258695602417,-14.27043628692627,-17.008895874023438
the roommate that admires the guards awaits,-16.725455284118652,-19.03376865386963,-22.541160583496094,-15.577706336975098,-14.808210372924805,-14.859366416931152
the roommates that admire the guards awaits,-19.93155574798584,-20.00283670425415,-23.354336738586426,-16.617424964904785,-14.47209644317627,-15.498017311096191
the roommates that admire the guard await,-16.92462968826294,-17.38752317428589,-18.66362714767456,-14.958253860473633,-14.834359169006348,-15.685423851013184
the roommate that admires the guard await,-16.5103178024292,-17.76853656768799,-18.718775272369385,-13.829262733459473,-15.678235054016113,-15.918909072875977
the roommates that admire the guards await,-16.09275484085083,-17.660130977630615,-18.55858087539673,-14.617815971374512,-12.85910701751709,-11.94469928741455
the roommate that admires the guards await,-14.89988899230957,-17.54503345489502,-18.41823148727417,-12.938037872314453,-12.481898307800293,-11.794611930847168
the roommate that likes the guard complains,-16.708620071411133,-12.133831024169922,-18.7914457321167,-12.683810234069824,-17.375083923339844,-14.21573257446289
the roommates that like the guard complains,-16.594776153564453,-12.60819149017334,-18.054241180419922,-12.54794979095459,-19.846651077270508,-16.384050369262695
the roommate that likes the guards complains,-16.930909156799316,-13.944539070129395,-16.08219814300537,-14.311047554016113,-16.37831687927246,-13.085179328918457
the roommates that like the guards complains,-16.805617809295654,-14.991655349731445,-16.382092475891113,-15.07802963256836,-18.51845932006836,-17.59271240234375
the roommates that like the guard complain,-11.500025749206543,-11.6825590133667,-14.93608570098877,-12.484209060668945,-15.0921630859375,-15.982481956481934
the roommate that likes the guard complain,-12.404195785522461,-11.428138732910156,-15.595192909240723,-12.031325340270996,-12.898161888122559,-14.840999603271484
the roommates that like the guards complain,-12.41004753112793,-14.27118968963623,-13.811370849609375,-13.13172721862793,-14.494919776916504,-15.594782829284668
the roommate that likes the guards complain,-13.08863639831543,-13.425060272216797,-13.474015235900879,-12.150246620178223,-12.344329833984375,-12.676630020141602
the roommate that hates the guard complains,-14.083495140075684,-12.671436309814453,-17.70209503173828,-9.733179092407227,-17.90023899078369,-12.482056617736816
the roommates that hate the guard complains,-16.543217658996582,-12.186870574951172,-17.973767280578613,-10.028243064880371,-18.740161895751953,-13.099310874938965
the roommate that hates the guards complains,-16.546629905700684,-13.664109230041504,-13.489352226257324,-13.138761520385742,-17.115652084350586,-12.258523941040039
the roommates that hate the guards complains,-15.230629444122314,-13.183174133300781,-15.55896806716919,-13.115784645080566,-18.132617950439453,-13.583525657653809
the roommates that hate the guard complain,-11.165406227111816,-11.115300178527832,-14.329790115356445,-11.669076919555664,-14.647189140319824,-14.222232818603516
the roommate that hates the guard complain,-10.048896312713623,-11.93467903137207,-14.783438682556152,-10.243362426757812,-13.662456512451172,-13.96387004852295
the roommates that hate the guards complain,-10.82054328918457,-12.098186492919922,-12.225974082946777,-11.513676643371582,-13.961593627929688,-13.143569946289062
the roommate that hates the guards complain,-12.87061595916748,-12.76054573059082,-11.189472198486328,-11.196958541870117,-12.923004150390625,-13.13705825805664
the roommate that loves the guard complains,-17.673211097717285,-12.843188285827637,-20.084135055541992,-11.135231018066406,-19.843191146850586,-16.10949993133545
the roommates that love the guard complains,-17.974987983703613,-13.5929594039917,-19.74912166595459,-9.48492956161499,-20.120606422424316,-16.59816837310791
the roommate that loves the guards complains,-16.997764587402344,-14.056734085083008,-17.314403533935547,-13.82524299621582,-17.113056182861328,-13.325498580932617
the roommates that love the guards complains,-17.315724849700928,-14.949182510375977,-17.29050922393799,-13.376433372497559,-16.977911949157715,-13.601948738098145
the roommates that love the guard complain,-12.488004684448242,-12.41506576538086,-16.05653476715088,-11.015854358673096,-16.154677391052246,-17.943626403808594
the roommate that loves the guard complain,-12.732507705688477,-12.21018123626709,-16.282529830932617,-11.385050773620605,-15.387656211853027,-16.884172439575195
the roommates that love the guards complain,-12.596123695373535,-13.995990753173828,-14.458553314208984,-11.923730850219727,-14.090606689453125,-12.87263298034668
the roommate that loves the guards complain,-12.746073722839355,-13.612398147583008,-14.357128143310547,-11.879881858825684,-12.730111122131348,-13.297259330749512
the roommate that admires the guard complains,-14.807138442993164,-13.368050575256348,-16.534578323364258,-11.799999237060547,-20.15617275238037,-13.219328880310059
the roommates that admire the guard complains,-17.278865814208984,-14.120855331420898,-17.3422908782959,-12.132851600646973,-18.52863121032715,-12.687539100646973
the roommate that admires the guards complains,-15.064298629760742,-13.511968612670898,-12.563633918762207,-14.296072959899902,-17.265698432922363,-14.06832218170166
the roommates that admire the guards complains,-16.757073879241943,-15.218147277832031,-13.828028678894043,-14.356432914733887,-17.659146308898926,-14.400984764099121
the roommates that admire the guard complain,-13.302069664001465,-12.802108764648438,-14.321157455444336,-12.430642127990723,-13.840936660766602,-13.554237365722656
the roommate that admires the guard complain,-12.543999671936035,-12.619050025939941,-14.46021842956543,-11.617619514465332,-14.383347511291504,-13.21738052368164
the roommates that admire the guards complain,-12.816059112548828,-14.046590805053711,-11.228015899658203,-12.33356761932373,-13.417757987976074,-13.066960334777832
the roommate that admires the guards complain,-12.872146606445312,-12.876726150512695,-10.782510757446289,-11.95108413696289,-12.145408630371094,-12.79446029663086
the roommate that likes the guard arrives,-14.77894115447998,-20.25108766555786,-19.315207481384277,-9.555865287780762,-11.176021575927734,-10.022457122802734
the roommates that like the guard arrives,-13.032372951507568,-18.426992893218994,-17.564297199249268,-9.618274688720703,-12.64387321472168,-12.786783218383789
the roommate that likes the guards arrives,-18.724339485168457,-21.437418937683105,-22.432209491729736,-14.404546737670898,-10.982290267944336,-9.063018798828125
the roommates that like the guards arrives,-17.80649471282959,-20.046173572540283,-20.744865894317627,-16.172504425048828,-12.34661865234375,-12.62966537475586
the roommates that like the guard arrive,-9.593795776367188,-9.968573570251465,-14.108345031738281,-11.072473526000977,-13.645256996154785,-12.636528015136719
the roommate that likes the guard arrive,-10.978900909423828,-11.484489440917969,-15.212087631225586,-10.647639274597168,-14.953067779541016,-12.470497131347656
the roommates that like the guards arrive,-12.822077751159668,-12.127902030944824,-14.188032150268555,-11.754860877990723,-11.328933715820312,-10.08120346069336
the roommate that likes the guards arrive,-14.063209533691406,-13.177167892456055,-14.82343578338623,-11.048288345336914,-11.033721923828125,-9.693574905395508
the roommate that hates the guard arrives,-12.6707124710083,-19.610426425933838,-18.409733295440674,-8.40048885345459,-11.6796236038208,-10.667840957641602
the roommates that hate the guard arrives,-12.581413745880127,-17.394996643066406,-16.94950294494629,-8.869314193725586,-12.772256851196289,-10.14653205871582
the roommate that hates the guards arrives,-15.025652885437012,-19.110918045043945,-18.750253200531006,-15.420310020446777,-9.9093599319458,-9.478336334228516
the roommates that hate the guards arrives,-16.12822151184082,-18.089873790740967,-19.17343282699585,-15.969186782836914,-11.194923400878906,-9.984235763549805
the roommates that hate the guard arrive,-9.21453857421875,-9.928594589233398,-13.819580078125,-10.788850784301758,-15.044530868530273,-11.96464729309082
the roommate that hates the guard arrive,-8.58569622039795,-11.427560806274414,-14.201505661010742,-10.692086219787598,-15.03200626373291,-14.068941116333008
the roommates that hate the guards arrive,-11.989053726196289,-11.133310317993164,-12.807252883911133,-10.658597946166992,-10.358636856079102,-9.507671356201172
the roommate that hates the guards arrive,-11.680288314819336,-11.753825187683105,-12.70704460144043,-10.82858943939209,-10.15413761138916,-10.721620559692383
the roommate that loves the guard arrives,-15.087173461914062,-19.769256591796875,-18.894280433654785,-8.30921745300293,-12.98365592956543,-11.867534637451172
the roommates that love the guard arrives,-13.377159595489502,-17.925373077392578,-17.923360347747803,-7.980059623718262,-13.00598430633545,-12.734469413757324
the roommate that loves the guards arrives,-18.306357860565186,-20.86204719543457,-22.475465774536133,-14.787174224853516,-11.230043411254883,-8.575838088989258
the roommates that love the guards arrives,-17.21445655822754,-19.25809621810913,-20.952922821044922,-14.267258644104004,-9.64498519897461,-9.688064575195312
the roommates that love the guard arrive,-9.69367504119873,-10.692660331726074,-15.029964447021484,-10.471930503845215,-16.57197856903076,-16.20846462249756
the roommate that loves the guard arrive,-11.008833885192871,-12.219250679016113,-15.347832679748535,-9.872566223144531,-15.695514678955078,-14.224958419799805
the roommates that love the guards arrive,-12.561260223388672,-12.527750015258789,-14.167632102966309,-10.347858428955078,-10.214393615722656,-9.686922073364258
the roommate that loves the guards arrive,-13.249691009521484,-13.665437698364258,-14.874129295349121,-10.508806228637695,-11.025962829589844,-9.001686096191406
the roommate that admires the guard arrives,-11.285561561584473,-17.791581630706787,-15.47169828414917,-9.395292282104492,-12.975847244262695,-9.992369651794434
the roommates that admire the guard arrives,-10.797672748565674,-17.33613920211792,-15.097446918487549,-8.901205062866211,-11.556727409362793,-9.644412994384766
the roommate that admires the guards arrives,-13.762283325195312,-18.55650281906128,-17.04152774810791,-15.869112014770508,-11.818713188171387,-9.773633003234863
the roommates that admire the guards arrives,-13.894107818603516,-18.981285095214844,-17.172162532806396,-14.665872573852539,-11.135441780090332,-10.699939727783203
the roommates that admire the guard arrive,-9.626490592956543,-10.4243745803833,-13.024200439453125,-11.445606231689453,-14.623763084411621,-12.335580825805664
the roommate that admires the guard arrive,-9.410170555114746,-10.736595153808594,-13.3416748046875,-9.903003692626953,-16.302791595458984,-12.48568058013916
the roommates that admire the guards arrive,-11.217195510864258,-11.550477981567383,-10.82530689239502,-12.05566692352295,-10.977330207824707,-9.415521621704102
the roommate that admires the guards arrive,-11.778467178344727,-11.331077575683594,-11.682747840881348,-11.268818855285645,-12.360054969787598,-9.269135475158691
the roommate that likes the guard disappears,-11.321455955505371,-14.253178596496582,-14.532329559326172,-11.599543571472168,-10.109359741210938,-16.131903648376465
the roommates that like the guard disappears,-10.938332557678223,-13.497258186340332,-13.520576477050781,-11.38056755065918,-12.734936714172363,-16.284777641296387
the roommate that likes the guards disappears,-17.594719886779785,-14.911970138549805,-15.846168518066406,-12.647632598876953,-10.588174819946289,-14.014456748962402
the roommates that like the guards disappears,-17.4862003326416,-15.162360191345215,-15.705945014953613,-12.437784194946289,-10.269369125366211,-12.191536903381348
the roommates that like the guard disappear,-13.26200008392334,-10.010905265808105,-13.900668144226074,-9.057132720947266,-11.694146156311035,-14.673735618591309
the roommate that likes the guard disappear,-13.50317096710205,-9.701059341430664,-14.062994003295898,-9.460135459899902,-9.821529388427734,-13.992274284362793
the roommates that like the guards disappear,-14.063020706176758,-14.029236793518066,-14.007866859436035,-9.027376174926758,-9.126935958862305,-10.742964744567871
the roommate that likes the guards disappear,-14.376594543457031,-13.421101570129395,-14.060094833374023,-9.129015922546387,-9.461280822753906,-12.402892112731934
the roommate that hates the guard disappears,-10.186439514160156,-13.775521278381348,-13.60568618774414,-9.925923347473145,-10.949782371520996,-14.633729934692383
the roommates that hate the guard disappears,-11.991822242736816,-13.468698501586914,-13.797661781311035,-10.053498268127441,-12.260197639465332,-14.065401077270508
the roommate that hates the guards disappears,-18.887484073638916,-14.996119499206543,-14.527441024780273,-11.43798828125,-9.641511917114258,-13.601480484008789
the roommates that hate the guards disappears,-16.4738187789917,-13.273636817932129,-14.614980697631836,-11.307062149047852,-10.808176040649414,-12.66447925567627
the roommates that hate the guard disappear,-12.921980857849121,-9.004111289978027,-13.72860336303711,-8.905787467956543,-11.88923168182373,-13.211711883544922
the roommate that hates the guard disappear,-12.1969575881958,-10.427559852600098,-14.111982345581055,-8.696064949035645,-10.952923774719238,-14.174493789672852
the roommates that hate the guards disappear,-14.164441108703613,-12.157381057739258,-12.906118392944336,-7.975050926208496,-9.597089767456055,-11.436946868896484
the roommate that hates the guards disappear,-14.038034439086914,-13.796676635742188,-12.74769115447998,-8.109509468078613,-8.803728103637695,-13.159224510192871
the roommate that loves the guard disappears,-12.159077644348145,-14.736454010009766,-15.497809410095215,-10.012155532836914,-12.333057403564453,-16.731101989746094
the roommates that love the guard disappears,-12.136554718017578,-14.308684349060059,-15.395644187927246,-9.808764457702637,-12.611335754394531,-17.206722259521484
the roommate that loves the guards disappears,-17.54586887359619,-14.682480812072754,-17.370620727539062,-12.192158699035645,-10.862043380737305,-13.31290054321289
the roommates that love the guards disappears,-17.47323989868164,-14.91409683227539,-16.915796279907227,-11.109954833984375,-10.403118133544922,-12.241519927978516
the roommates that love the guard disappear,-14.047967910766602,-10.76064395904541,-14.525097846984863,-8.879290580749512,-12.000080108642578,-16.992456436157227
the roommate that loves the guard disappear,-13.809951782226562,-10.11294174194336,-14.21666431427002,-8.587163925170898,-12.01060676574707,-16.011150360107422
the roommates that love the guards disappear,-14.877821922302246,-14.654813766479492,-13.813753128051758,-8.532896041870117,-9.322179794311523,-11.335346221923828
the roommate that loves the guards disappear,-14.545845031738281,-13.414759635925293,-14.206171989440918,-8.979528427124023,-10.088403701782227,-12.447501182556152
the roommate that admires the guard disappears,-9.981658935546875,-13.684131622314453,-13.949211120605469,-11.138408660888672,-12.025717735290527,-15.002726554870605
the roommates that admire the guard disappears,-10.566329002380371,-14.146322250366211,-14.504651069641113,-10.550053596496582,-10.651809692382812,-14.225706100463867
the roommate that admires the guards disappears,-15.891743659973145,-15.865297317504883,-13.736021041870117,-12.332001686096191,-10.444259643554688,-13.702306747436523
the roommates that admire the guards disappears,-15.58646011352539,-15.688459396362305,-13.922922134399414,-11.709259986877441,-10.060407638549805,-12.271836280822754
the roommates that admire the guard disappear,-12.89362907409668,-9.878725051879883,-13.503868103027344,-9.117220878601074,-10.919700622558594,-13.010679244995117
the roommate that admires the guard disappear,-12.60901165008545,-9.778048515319824,-13.478631973266602,-8.562881469726562,-11.261971473693848,-13.3507080078125
the roommates that admire the guards disappear,-14.094759941101074,-15.1298246383667,-10.750244140625,-8.843639373779297,-9.37091064453125,-11.107698440551758
the roommate that admires the guards disappear,-13.46983528137207,-14.18948745727539,-11.485913276672363,-8.54062557220459,-9.144731521606445,-12.414539337158203
the roommate that likes the guard bows,-15.980588912963867,-15.59728717803955,-15.30506181716919,-14.032756805419922,-15.469098091125488,-13.469887733459473
the roommates that like the guard bows,-14.918806076049805,-14.470513343811035,-15.543978214263916,-14.281414985656738,-17.00538682937622,-13.932000637054443
the roommate that likes the guards bows,-17.622605800628662,-15.463183403015137,-13.955387115478516,-13.815047264099121,-13.545101165771484,-12.28076457977295
the roommates that like the guards bows,-16.471232891082764,-15.866044998168945,-14.955045700073242,-15.713589191436768,-13.62237024307251,-13.197621822357178
the roommates that like the guard bow,-12.691326141357422,-14.106222152709961,-12.899669647216797,-12.07949447631836,-13.538203239440918,-12.350007057189941
the roommate that likes the guard bow,-12.663248062133789,-14.238896369934082,-12.528409957885742,-12.579137802124023,-12.382914543151855,-12.855566024780273
the roommates that like the guards bow,-13.75924015045166,-15.625432014465332,-13.024837493896484,-11.204519271850586,-10.099748611450195,-11.204001426696777
the roommate that likes the guards bow,-14.213886260986328,-14.995012283325195,-12.449027061462402,-10.644775390625,-10.873860359191895,-10.061994552612305
the roommate that hates the guard bows,-15.125566482543945,-13.02836799621582,-12.79638385772705,-11.809325695037842,-15.150483131408691,-12.186853408813477
the roommates that hate the guard bows,-16.020732879638672,-14.126962661743164,-16.331860542297363,-13.849103927612305,-16.297316551208496,-13.974865913391113
the roommate that hates the guards bows,-15.185770034790039,-14.376076698303223,-11.423221588134766,-13.168477058410645,-12.842185974121094,-11.679316997528076
the roommates that hate the guards bows,-17.31578826904297,-15.183562278747559,-15.222116470336914,-15.558194160461426,-14.090765953063965,-13.103602886199951
the roommates that hate the guard bow,-13.513862609863281,-13.782858848571777,-13.691804885864258,-11.390987396240234,-13.42984676361084,-12.877725601196289
the roommate that hates the guard bow,-12.322404861450195,-12.723801612854004,-12.006576538085938,-10.994951248168945,-12.960246086120605,-13.029573440551758
the roommates that hate the guards bow,-14.129185676574707,-14.981807708740234,-13.452982902526855,-9.769006729125977,-11.008133888244629,-10.885986328125
the roommate that hates the guards bow,-12.802868843078613,-14.28591537475586,-10.760976791381836,-9.605803489685059,-10.412139892578125,-10.490854263305664
the roommate that loves the guard bows,-16.38492727279663,-15.311593055725098,-16.01332950592041,-12.383699417114258,-15.731200218200684,-13.381514549255371
the roommates that love the guard bows,-15.085923194885254,-14.75444507598877,-15.920862197875977,-13.77812385559082,-17.094919204711914,-17.27048683166504
the roommate that loves the guards bows,-17.522465229034424,-14.762425422668457,-14.456644058227539,-13.523927211761475,-12.82219123840332,-12.0700044631958
the roommates that love the guards bows,-16.1305251121521,-15.68413257598877,-14.943498611450195,-14.977804183959961,-13.685570240020752,-13.254602432250977
the roommates that love the guard bow,-12.99274730682373,-14.368539810180664,-13.649724006652832,-10.795221328735352,-14.146247863769531,-15.406904220581055
the roommate that loves the guard bow,-13.402602195739746,-14.066673278808594,-13.267196655273438,-11.108892440795898,-13.343304634094238,-12.937858581542969
the roommates that love the guards bow,-13.6444730758667,-15.554895401000977,-13.660209655761719,-9.294628143310547,-10.062586784362793,-10.218619346618652
the roommate that loves the guards bow,-14.445948600769043,-14.50737476348877,-12.97976303100586,-9.019813537597656,-10.919960021972656,-9.652297973632812
the roommate that admires the guard bows,-15.736708164215088,-15.065793991088867,-14.606204986572266,-12.979115009307861,-17.48367738723755,-13.415018558502197
the roommates that admire the guard bows,-14.681718826293945,-14.356112480163574,-14.737821578979492,-14.380894660949707,-16.299118995666504,-14.156310081481934
the roommate that admires the guards bows,-17.217237949371338,-16.348102569580078,-13.294642448425293,-13.737233638763428,-14.409961700439453,-12.679255962371826
the roommates that admire the guards bows,-16.467414379119873,-16.653882026672363,-13.399517059326172,-15.167814254760742,-14.342802047729492,-13.080919742584229
the roommates that admire the guard bow,-12.877970695495605,-13.905752182006836,-13.147582054138184,-12.14232349395752,-12.97973346710205,-12.556256294250488
the roommate that admires the guard bow,-13.163825035095215,-14.112075805664062,-13.382538795471191,-12.109654426574707,-13.750917434692383,-12.522018432617188
the roommates that admire the guards bow,-14.055501937866211,-16.36610984802246,-12.01585578918457,-11.407072067260742,-10.699358940124512,-10.495455741882324
the roommate that admires the guards bow,-14.634519577026367,-15.924148559570312,-11.744851112365723,-10.750528335571289,-11.710042953491211,-10.163679122924805
the roommate that likes the guard hides,-15.185262680053711,-13.921490669250488,-13.473204612731934,-13.02326774597168,-15.663282871246338,-15.555115699768066
the roommates that like the guard hides,-14.033238410949707,-12.723346710205078,-11.841389656066895,-13.0508394241333,-18.407416343688965,-15.377384185791016
the roommate that likes the guards hides,-15.210476398468018,-15.189790725708008,-14.390252113342285,-11.114173412322998,-13.347148895263672,-14.039332389831543
the roommates that like the guards hides,-14.725560188293457,-15.008731842041016,-12.885948181152344,-12.3720703125,-14.573010921478271,-14.229304313659668
the roommates that like the guard hide,-11.403898239135742,-12.291759490966797,-13.576719284057617,-11.458812713623047,-15.73121166229248,-13.059125900268555
the roommate that likes the guard hide,-12.067208290100098,-12.804500579833984,-14.003551483154297,-11.383113861083984,-14.050802230834961,-14.270479202270508
the roommates that like the guards hide,-12.851337432861328,-15.251790046691895,-13.217992782592773,-10.278778076171875,-12.318673133850098,-11.445257186889648
the roommate that likes the guards hide,-13.258228302001953,-15.157506942749023,-13.128408432006836,-8.990158557891846,-11.67520809173584,-11.73128604888916
the roommate that hates the guard hides,-13.24260139465332,-13.474274635314941,-12.817831993103027,-12.28066110610962,-16.39973735809326,-14.14860725402832
the roommates that hate the guard hides,-14.287628173828125,-12.334070205688477,-12.676039695739746,-10.892411231994629,-16.12632942199707,-14.762364387512207
the roommate that hates the guards hides,-15.33113718032837,-15.037947654724121,-13.757859230041504,-11.773378372192383,-13.397802352905273,-12.855386734008789
the roommates that hate the guards hides,-15.139102458953857,-14.399801254272461,-13.092036247253418,-11.075802326202393,-13.224006652832031,-14.107655048370361
the roommates that hate the guard hide,-11.660942077636719,-12.09676456451416,-14.015022277832031,-10.468672752380371,-13.862338066101074,-12.219075202941895
the roommate that hates the guard hide,-10.510406494140625,-12.375967979431152,-13.874711990356445,-12.44484567642212,-15.423413276672363,-13.64714241027832
the roommates that hate the guards hide,-13.204900741577148,-14.018969535827637,-12.639923095703125,-9.487218379974365,-10.818055152893066,-10.82659912109375
the roommate that hates the guards hide,-10.851167678833008,-14.314621925354004,-9.96318531036377,-11.0335054397583,-12.161684036254883,-11.689335823059082
the roommate that loves the guard hides,-15.824214458465576,-13.859488010406494,-13.796943664550781,-13.245605945587158,-16.955480575561523,-16.560270309448242
the roommates that love the guard hides,-14.896955490112305,-12.813916206359863,-13.204434394836426,-9.980118751525879,-16.428640365600586,-16.330535888671875
the roommate that loves the guards hides,-15.660545349121094,-14.722146034240723,-14.891818046569824,-12.343225479125977,-13.803013801574707,-14.004698753356934
the roommates that love the guards hides,-15.212811470031738,-14.985239028930664,-13.811612129211426,-9.293055534362793,-12.236126899719238,-12.330599784851074
the roommates that love the guard hide,-11.943095207214355,-12.577522277832031,-13.940235137939453,-9.545681953430176,-15.408223152160645,-15.402058601379395
the roommate that loves the guard hide,-12.587701797485352,-12.682029724121094,-13.994579315185547,-11.66652536392212,-15.712936401367188,-14.7897367477417
the roommates that love the guards hide,-13.040246963500977,-14.959847450256348,-12.14646053314209,-8.240347862243652,-11.526997566223145,-10.250575065612793
the roommate that loves the guards hide,-12.819476127624512,-15.071037292480469,-13.134324073791504,-10.696293830871582,-12.462363243103027,-11.259757995605469
the roommate that admires the guard hides,-15.264863014221191,-14.130220413208008,-12.500317573547363,-12.516159057617188,-17.743669509887695,-15.666633605957031
the roommates that admire the guard hides,-14.41115665435791,-12.526488304138184,-11.76346492767334,-13.103930473327637,-16.707343578338623,-15.156506538391113
the roommate that admires the guards hides,-15.205587387084961,-15.484184265136719,-13.694098949432373,-11.90600061416626,-14.777186393737793,-14.79215145111084
the roommates that admire the guards hides,-15.764495372772217,-15.183341026306152,-12.57741641998291,-12.87912654876709,-14.033748626708984,-14.519940853118896
the roommates that admire the guard hide,-12.180410385131836,-12.457813262939453,-12.079422950744629,-11.28603458404541,-14.857755661010742,-13.233487129211426
the roommate that admires the guard hide,-11.797069549560547,-12.599007606506348,-12.010725021362305,-10.950944900512695,-15.877077102661133,-13.948042869567871
the roommates that admire the guards hide,-12.244970321655273,-16.118921279907227,-9.386728286743164,-10.490585327148438,-12.38727855682373,-11.804415702819824
the roommate that admires the guards hide,-11.843162536621094,-15.653456687927246,-9.748254776000977,-10.198207378387451,-13.090187072753906,-12.381921768188477
the roommate that likes the guard leaves,-7.460236072540283,-9.321584701538086,-8.808314323425293,-11.377408027648926,-11.806572914123535,-12.401063919067383
the roommates that like the guard leaves,-7.272391319274902,-7.858037948608398,-8.785886764526367,-12.064376831054688,-13.100831031799316,-12.47000789642334
the roommate that likes the guards leaves,-12.407516479492188,-12.195940017700195,-12.355657577514648,-13.828651428222656,-10.47652816772461,-11.275245666503906
the roommates that like the guards leaves,-13.111032485961914,-12.919353485107422,-12.55543327331543,-15.241446495056152,-11.476112365722656,-11.378437042236328
the roommates that like the guard leave,-11.772106170654297,-10.420798301696777,-11.852896690368652,-10.34555721282959,-14.488380432128906,-12.435038566589355
the roommate that likes the guard leave,-12.402447700500488,-11.316421508789062,-12.639215469360352,-10.414587020874023,-11.012444496154785,-10.316926956176758
the roommates that like the guards leave,-9.310689926147461,-11.947332382202148,-11.186936378479004,-10.613134384155273,-11.17666244506836,-10.368295669555664
the roommate that likes the guards leave,-10.048242568969727,-11.3430814743042,-11.987289428710938,-9.348800659179688,-7.723108291625977,-10.246316909790039
the roommate that hates the guard leaves,-6.6522626876831055,-8.248130798339844,-8.409692764282227,-11.910863876342773,-12.573102951049805,-11.134886741638184
the roommates that hate the guard leaves,-8.487695693969727,-8.03663444519043,-9.834796905517578,-12.657201766967773,-12.67329216003418,-11.096339225769043
the roommate that hates the guards leaves,-10.221464157104492,-11.957626342773438,-12.807065963745117,-14.681357383728027,-10.255488395690918,-11.937321662902832
the roommates that hate the guards leaves,-12.830751419067383,-11.9157133102417,-13.014887809753418,-15.54092788696289,-9.987604141235352,-11.901456832885742
the roommates that hate the guard leave,-11.254085540771484,-10.311747550964355,-11.904670715332031,-9.286428451538086,-13.338178634643555,-9.519378662109375
the roommate that hates the guard leave,-9.56978702545166,-10.237241744995117,-11.17943000793457,-9.312910079956055,-12.657658576965332,-9.487383842468262
