sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
"der fahrgast , den der matrose mag , flüchtet",-9.390985488891602,-8.928224563598633,-10.683853149414062,-11.190004348754883,-10.83774185180664,-12.48998737335205
"der fahrgast , die die matrosen mag , flüchtet",-9.793543815612793,-7.915565490722656,-11.489938735961914,-12.992742538452148,-12.72733211517334,-10.789775848388672
"der fahrgast , die die matrosen mögen , flüchtet",-10.481318473815918,-9.567971229553223,-9.156192779541016,-14.585543632507324,-12.547924995422363,-9.467162132263184
"der fahrgast , den der matrose mögen , flüchtet",-11.777948379516602,-11.707862854003906,-13.273187637329102,-14.337520599365234,-11.976604461669922,-13.10657787322998
"die fahrgäste , den der matrose mag , flüchten",-8.940706253051758,-8.510798454284668,-10.88478946685791,-10.972780227661133,-10.93941593170166,-11.928455352783203
"die fahrgäste , die die matrosen mag , flüchten",-9.656179428100586,-7.674570083618164,-11.017834663391113,-13.211607933044434,-12.689186096191406,-10.452474594116211
"die fahrgäste , die die matrosen mögen , flüchten",-10.428600311279297,-9.464133262634277,-8.665190696716309,-13.812360763549805,-13.659746170043945,-9.005414009094238
"die fahrgäste , den der matrose mögen , flüchten",-11.554919242858887,-11.660881042480469,-13.734870910644531,-12.623416900634766,-12.487715721130371,-12.718810081481934
"der fahrgast , den der matrose vermeidet , flüchtet",-18.722816467285156,-14.687002182006836,-16.824975967407227,-13.321032524108887,-13.196038246154785,-12.793701171875
"der fahrgast , die die matrosen vermeidet , flüchtet",-20.22739315032959,-14.133713245391846,-15.704349994659424,-13.56637191772461,-15.840543746948242,-12.016400337219238
"der fahrgast , die die matrosen vermeiden , flüchtet",-13.395956039428711,-11.017001152038574,-12.36280632019043,-9.65446949005127,-15.744842529296875,-11.01816177368164
"der fahrgast , den der matrose vermeiden , flüchtet",-13.929308891296387,-12.656052589416504,-14.05881118774414,-13.144952774047852,-13.602235794067383,-14.796140670776367
"die fahrgäste , den der matrose vermeidet , flüchten",-19.19074535369873,-15.723837852478027,-17.71730947494507,-13.60107135772705,-13.32168197631836,-12.289497375488281
"die fahrgäste , die die matrosen vermeidet , flüchten",-20.417766571044922,-14.86427116394043,-16.38109016418457,-13.295848846435547,-16.296432495117188,-11.872127532958984
"die fahrgäste , die die matrosen vermeiden , flüchten",-13.680453300476074,-10.940197944641113,-12.298511505126953,-10.812060356140137,-16.995634078979492,-11.614023208618164
"die fahrgäste , den der matrose vermeiden , flüchten",-14.15364933013916,-12.61181354522705,-14.238035202026367,-14.292150497436523,-14.145652770996094,-15.401674270629883
"der fahrgast , den der matrose mag , riecht",-9.390983581542969,-8.92822265625,-10.683850288391113,-11.190004348754883,-10.83774185180664,-12.48998737335205
"der fahrgast , die die matrosen mag , riecht",-9.79354190826416,-7.91556453704834,-11.489936828613281,-12.992742538452148,-12.72733211517334,-10.789775848388672
"der fahrgast , die die matrosen mögen , riecht",-10.481316566467285,-9.567971229553223,-9.156189918518066,-14.585545539855957,-12.547927856445312,-9.467157363891602
"der fahrgast , den der matrose mögen , riecht",-11.777950286865234,-11.707859992980957,-13.273185729980469,-14.337515830993652,-11.976606369018555,-13.10658073425293
"die fahrgäste , den der matrose mag , riechen",-8.940704345703125,-8.510797500610352,-10.884788513183594,-10.972784042358398,-10.93941879272461,-11.928455352783203
"die fahrgäste , die die matrosen mag , riechen",-9.65617847442627,-7.674570083618164,-11.01783561706543,-13.211606979370117,-12.68918514251709,-10.452473640441895
"die fahrgäste , die die matrosen mögen , riechen",-10.428600311279297,-9.464133262634277,-8.665191650390625,-13.812360763549805,-13.659746170043945,-9.005414009094238
"die fahrgäste , den der matrose mögen , riechen",-11.554916381835938,-11.66087818145752,-13.734870910644531,-12.623416900634766,-12.487715721130371,-12.718810081481934
"der fahrgast , den der matrose vermeidet , riecht",-18.722816467285156,-14.687002182006836,-16.824975967407227,-13.321032524108887,-13.196038246154785,-12.793701171875
"der fahrgast , die die matrosen vermeidet , riecht",-20.22739315032959,-14.133713245391846,-15.704349994659424,-13.56637191772461,-15.840543746948242,-12.016400337219238
"der fahrgast , die die matrosen vermeiden , riecht",-13.395956039428711,-11.017001152038574,-12.36280632019043,-9.65446949005127,-15.744842529296875,-11.01816177368164
"der fahrgast , den der matrose vermeiden , riecht",-13.929308891296387,-12.656052589416504,-14.05881118774414,-13.144952774047852,-13.602235794067383,-14.796140670776367
"die fahrgäste , den der matrose vermeidet , riechen",-19.19074535369873,-15.723837852478027,-17.71730947494507,-13.60107135772705,-13.32168197631836,-12.289497375488281
"die fahrgäste , die die matrosen vermeidet , riechen",-20.417766571044922,-14.86427116394043,-16.38109016418457,-13.295848846435547,-16.296432495117188,-11.872127532958984
"die fahrgäste , die die matrosen vermeiden , riechen",-13.680453300476074,-10.940197944641113,-12.298511505126953,-10.812061309814453,-16.995634078979492,-11.614025115966797
"die fahrgäste , den der matrose vermeiden , riechen",-14.15364933013916,-12.61181354522705,-14.238035202026367,-14.292152404785156,-14.145649909973145,-15.401678085327148
"der fahrgast , den der matrose mag , wandert",-9.390985488891602,-8.928224563598633,-10.683853149414062,-11.190004348754883,-10.83774185180664,-12.48998737335205
"der fahrgast , die die matrosen mag , wandert",-9.793543815612793,-7.915565490722656,-11.489938735961914,-12.992742538452148,-12.72733211517334,-10.789775848388672
"der fahrgast , die die matrosen mögen , wandert",-10.481318473815918,-9.567971229553223,-9.156192779541016,-14.585545539855957,-12.547927856445312,-9.467157363891602
"der fahrgast , den der matrose mögen , wandert",-11.777948379516602,-11.707862854003906,-13.273187637329102,-14.337515830993652,-11.976606369018555,-13.10658073425293
"die fahrgäste , den der matrose mag , wandern",-8.940704345703125,-8.510797500610352,-10.884788513183594,-10.972784042358398,-10.93941879272461,-11.928455352783203
"die fahrgäste , die die matrosen mag , wandern",-9.65617847442627,-7.674570083618164,-11.01783561706543,-13.211606979370117,-12.68918514251709,-10.452473640441895
"die fahrgäste , die die matrosen mögen , wandern",-10.428600311279297,-9.464133262634277,-8.665191650390625,-13.812360763549805,-13.659746170043945,-9.005414009094238
"die fahrgäste , den der matrose mögen , wandern",-11.554916381835938,-11.66087818145752,-13.734870910644531,-12.623416900634766,-12.487715721130371,-12.718810081481934
"der fahrgast , den der matrose vermeidet , wandert",-18.722816467285156,-14.687002182006836,-16.824975967407227,-13.321032524108887,-13.196038246154785,-12.793701171875
"der fahrgast , die die matrosen vermeidet , wandert",-20.22739315032959,-14.133713245391846,-15.704349994659424,-13.56637191772461,-15.840543746948242,-12.016400337219238
"der fahrgast , die die matrosen vermeiden , wandert",-13.395956039428711,-11.017001152038574,-12.36280632019043,-9.65446949005127,-15.744842529296875,-11.01816177368164
"der fahrgast , den der matrose vermeiden , wandert",-13.929308891296387,-12.656052589416504,-14.05881118774414,-13.144952774047852,-13.602235794067383,-14.796140670776367
"die fahrgäste , den der matrose vermeidet , wandern",-19.19074535369873,-15.723837852478027,-17.71730947494507,-13.60107135772705,-13.32168197631836,-12.289497375488281
"die fahrgäste , die die matrosen vermeidet , wandern",-20.417766571044922,-14.86427116394043,-16.38109016418457,-13.295848846435547,-16.296432495117188,-11.872127532958984
"die fahrgäste , die die matrosen vermeiden , wandern",-13.680453300476074,-10.940197944641113,-12.298511505126953,-10.812061309814453,-16.995634078979492,-11.614025115966797
"die fahrgäste , den der matrose vermeiden , wandern",-14.15364933013916,-12.61181354522705,-14.238035202026367,-14.292152404785156,-14.145649909973145,-15.401678085327148
"der fahrgast , den der matrose mag , feiert",-9.390985488891602,-8.928224563598633,-10.683853149414062,-11.190004348754883,-10.83774185180664,-12.48998737335205
"der fahrgast , die die matrosen mag , feiert",-9.793543815612793,-7.915565490722656,-11.489938735961914,-12.992742538452148,-12.72733211517334,-10.789775848388672
"der fahrgast , die die matrosen mögen , feiert",-10.481318473815918,-9.567971229553223,-9.156192779541016,-14.585545539855957,-12.547927856445312,-9.467157363891602
"der fahrgast , den der matrose mögen , feiert",-11.777948379516602,-11.707862854003906,-13.273187637329102,-14.337515830993652,-11.976606369018555,-13.10658073425293
"die fahrgäste , den der matrose mag , feiern",-8.940704345703125,-8.510797500610352,-10.884788513183594,-10.972780227661133,-10.93941593170166,-11.928455352783203
"die fahrgäste , die die matrosen mag , feiern",-9.65617847442627,-7.674570083618164,-11.01783561706543,-13.211607933044434,-12.689186096191406,-10.452474594116211
"die fahrgäste , die die matrosen mögen , feiern",-10.428600311279297,-9.464133262634277,-8.665191650390625,-13.812360763549805,-13.659746170043945,-9.005414009094238
"die fahrgäste , den der matrose mögen , feiern",-11.554916381835938,-11.66087818145752,-13.734870910644531,-12.623416900634766,-12.487715721130371,-12.718810081481934
"der fahrgast , den der matrose vermeidet , feiert",-18.722816467285156,-14.687002182006836,-16.824975967407227,-13.321032524108887,-13.196038246154785,-12.793701171875
"der fahrgast , die die matrosen vermeidet , feiert",-20.22739315032959,-14.133713245391846,-15.704349994659424,-13.56637191772461,-15.840543746948242,-12.016400337219238
"der fahrgast , die die matrosen vermeiden , feiert",-13.395956039428711,-11.017001152038574,-12.36280632019043,-9.65446949005127,-15.744842529296875,-11.01816177368164
"der fahrgast , den der matrose vermeiden , feiert",-13.929308891296387,-12.656052589416504,-14.05881118774414,-13.144952774047852,-13.602235794067383,-14.796140670776367
"die fahrgäste , den der matrose vermeidet , feiern",-19.19074535369873,-15.723837852478027,-17.71730947494507,-13.60107135772705,-13.32168197631836,-12.289497375488281
"die fahrgäste , die die matrosen vermeidet , feiern",-20.417766571044922,-14.86427116394043,-16.38109016418457,-13.295848846435547,-16.296432495117188,-11.872127532958984
"die fahrgäste , die die matrosen vermeiden , feiern",-13.680453300476074,-10.940197944641113,-12.298511505126953,-10.812060356140137,-16.995634078979492,-11.614023208618164
"die fahrgäste , den der matrose vermeiden , feiern",-14.15364933013916,-12.61181354522705,-14.238035202026367,-14.292150497436523,-14.145652770996094,-15.401674270629883
"der fahrgast , den der matrose mag , verschwindet",-9.390985488891602,-8.928224563598633,-10.683853149414062,-11.190004348754883,-10.83774185180664,-12.48998737335205
"der fahrgast , die die matrosen mag , verschwindet",-9.793543815612793,-7.915565490722656,-11.489938735961914,-12.992742538452148,-12.72733211517334,-10.789775848388672
"der fahrgast , die die matrosen mögen , verschwindet",-10.481318473815918,-9.567971229553223,-9.156192779541016,-14.585545539855957,-12.547927856445312,-9.467157363891602
"der fahrgast , den der matrose mögen , verschwindet",-11.777948379516602,-11.707862854003906,-13.273187637329102,-14.337515830993652,-11.976606369018555,-13.10658073425293
"die fahrgäste , den der matrose mag , verschwinden",-8.940706253051758,-8.510798454284668,-10.88478946685791,-10.972784042358398,-10.93941879272461,-11.928455352783203
"die fahrgäste , die die matrosen mag , verschwinden",-9.656179428100586,-7.674570083618164,-11.017834663391113,-13.211606979370117,-12.68918514251709,-10.452473640441895
"die fahrgäste , die die matrosen mögen , verschwinden",-10.428600311279297,-9.464133262634277,-8.665190696716309,-13.812360763549805,-13.659746170043945,-9.005414009094238
"die fahrgäste , den der matrose mögen , verschwinden",-11.554919242858887,-11.660881042480469,-13.734870910644531,-12.623416900634766,-12.487715721130371,-12.718810081481934
"der fahrgast , den der matrose vermeidet , verschwindet",-18.722816467285156,-14.687002182006836,-16.824975967407227,-13.321032524108887,-13.196038246154785,-12.793701171875
"der fahrgast , die die matrosen vermeidet , verschwindet",-20.22739315032959,-14.133713245391846,-15.704349994659424,-13.56637191772461,-15.840543746948242,-12.016400337219238
"der fahrgast , die die matrosen vermeiden , verschwindet",-13.395956039428711,-11.017001152038574,-12.36280632019043,-9.65446949005127,-15.744842529296875,-11.01816177368164
"der fahrgast , den der matrose vermeiden , verschwindet",-13.929308891296387,-12.656052589416504,-14.05881118774414,-13.144952774047852,-13.602235794067383,-14.796140670776367
"die fahrgäste , den der matrose vermeidet , verschwinden",-19.19074535369873,-15.723837852478027,-17.71730947494507,-13.60107135772705,-13.32168197631836,-12.289497375488281
"die fahrgäste , die die matrosen vermeidet , verschwinden",-20.417766571044922,-14.86427116394043,-16.38109016418457,-13.295848846435547,-16.296432495117188,-11.872127532958984
"die fahrgäste , die die matrosen vermeiden , verschwinden",-13.680453300476074,-10.940197944641113,-12.298511505126953,-10.812061309814453,-16.995634078979492,-11.614025115966797
"die fahrgäste , den der matrose vermeiden , verschwinden",-14.15364933013916,-12.61181354522705,-14.238035202026367,-14.292152404785156,-14.145649909973145,-15.401678085327148
"der fahrgast , den der matrose mag , denkt",-9.390983581542969,-8.92822265625,-10.683850288391113,-11.190004348754883,-10.83774185180664,-12.48998737335205
"der fahrgast , die die matrosen mag , denkt",-9.79354190826416,-7.91556453704834,-11.489936828613281,-12.992742538452148,-12.72733211517334,-10.789775848388672
"der fahrgast , die die matrosen mögen , denkt",-10.481316566467285,-9.567971229553223,-9.156189918518066,-14.585545539855957,-12.547927856445312,-9.467157363891602
"der fahrgast , den der matrose mögen , denkt",-11.777950286865234,-11.707859992980957,-13.273185729980469,-14.337515830993652,-11.976606369018555,-13.10658073425293
"die fahrgäste , den der matrose mag , denken",-8.940704345703125,-8.510797500610352,-10.884788513183594,-10.972784042358398,-10.93941879272461,-11.928455352783203
"die fahrgäste , die die matrosen mag , denken",-9.65617847442627,-7.674570083618164,-11.01783561706543,-13.211606979370117,-12.68918514251709,-10.452473640441895
"die fahrgäste , die die matrosen mögen , denken",-10.428600311279297,-9.464133262634277,-8.665191650390625,-13.812359809875488,-13.659753799438477,-9.005414009094238
"die fahrgäste , den der matrose mögen , denken",-11.554916381835938,-11.66087818145752,-13.734870910644531,-12.623421669006348,-12.487720489501953,-12.718811988830566
"der fahrgast , den der matrose vermeidet , denkt",-18.722816467285156,-14.687002182006836,-16.824975967407227,-13.321032524108887,-13.196038246154785,-12.793701171875
"der fahrgast , die die matrosen vermeidet , denkt",-20.22739315032959,-14.133713245391846,-15.704349994659424,-13.56637191772461,-15.840543746948242,-12.016400337219238
"der fahrgast , die die matrosen vermeiden , denkt",-13.395956039428711,-11.017001152038574,-12.36280632019043,-9.65446949005127,-15.744842529296875,-11.01816177368164
"der fahrgast , den der matrose vermeiden , denkt",-13.929308891296387,-12.656052589416504,-14.05881118774414,-13.144952774047852,-13.602235794067383,-14.796140670776367
"die fahrgäste , den der matrose vermeidet , denken",-19.19074535369873,-15.723837852478027,-17.71730947494507,-13.60107135772705,-13.32168197631836,-12.289497375488281
"die fahrgäste , die die matrosen vermeidet , denken",-20.417766571044922,-14.86427116394043,-16.38109016418457,-13.295848846435547,-16.296432495117188,-11.872127532958984
"die fahrgäste , die die matrosen vermeiden , denken",-13.680453300476074,-10.940197944641113,-12.298511505126953,-10.812061309814453,-16.995634078979492,-11.614025115966797
"die fahrgäste , den der matrose vermeiden , denken",-14.15364933013916,-12.61181354522705,-14.238035202026367,-14.292152404785156,-14.145649909973145,-15.401678085327148
"der fahrgast , den der matrose mag , spricht",-9.390983581542969,-8.92822265625,-10.683850288391113,-11.190004348754883,-10.83774185180664,-12.48998737335205
"der fahrgast , die die matrosen mag , spricht",-9.79354190826416,-7.91556453704834,-11.489936828613281,-12.992742538452148,-12.72733211517334,-10.789775848388672
"der fahrgast , die die matrosen mögen , spricht",-10.481316566467285,-9.567971229553223,-9.156189918518066,-14.585545539855957,-12.547927856445312,-9.467157363891602
"der fahrgast , den der matrose mögen , spricht",-11.777950286865234,-11.707859992980957,-13.273185729980469,-14.337515830993652,-11.976606369018555,-13.10658073425293
"die fahrgäste , den der matrose mag , sprechen",-8.940704345703125,-8.510797500610352,-10.884788513183594,-10.972784042358398,-10.93941879272461,-11.928455352783203
"die fahrgäste , die die matrosen mag , sprechen",-9.65617847442627,-7.674570083618164,-11.01783561706543,-13.211606979370117,-12.68918514251709,-10.452473640441895
"die fahrgäste , die die matrosen mögen , sprechen",-10.428600311279297,-9.464133262634277,-8.665191650390625,-13.812359809875488,-13.659753799438477,-9.005414009094238
"die fahrgäste , den der matrose mögen , sprechen",-11.554916381835938,-11.66087818145752,-13.734870910644531,-12.623421669006348,-12.487720489501953,-12.718811988830566
"der fahrgast , den der matrose vermeidet , spricht",-18.722816467285156,-14.687002182006836,-16.824975967407227,-13.321040153503418,-13.196041107177734,-12.79369831085205
"der fahrgast , die die matrosen vermeidet , spricht",-20.22739315032959,-14.133713245391846,-15.704349994659424,-13.566364288330078,-15.840546607971191,-12.016397476196289
"der fahrgast , die die matrosen vermeiden , spricht",-13.395956039428711,-11.017001152038574,-12.36280632019043,-9.65446949005127,-15.744842529296875,-11.01816177368164
"der fahrgast , den der matrose vermeiden , spricht",-13.929308891296387,-12.656052589416504,-14.05881118774414,-13.144952774047852,-13.602235794067383,-14.796140670776367
"die fahrgäste , den der matrose vermeidet , sprechen",-19.19074535369873,-15.723837852478027,-17.71730947494507,-13.60107135772705,-13.32168197631836,-12.289497375488281
"die fahrgäste , die die matrosen vermeidet , sprechen",-20.417766571044922,-14.86427116394043,-16.38109016418457,-13.295848846435547,-16.296432495117188,-11.872127532958984
"die fahrgäste , die die matrosen vermeiden , sprechen",-13.680453300476074,-10.940197944641113,-12.298511505126953,-10.812061309814453,-16.995634078979492,-11.614025115966797
"die fahrgäste , den der matrose vermeiden , sprechen",-14.15364933013916,-12.61181354522705,-14.238035202026367,-14.292152404785156,-14.145649909973145,-15.401678085327148
"der fahrgast , den der matrose mag , arbeitet",-9.390983581542969,-8.92822265625,-10.683850288391113,-11.190004348754883,-10.83774185180664,-12.48998737335205
"der fahrgast , die die matrosen mag , arbeitet",-9.79354190826416,-7.91556453704834,-11.489936828613281,-12.992742538452148,-12.72733211517334,-10.789775848388672
"der fahrgast , die die matrosen mögen , arbeitet",-10.481316566467285,-9.567971229553223,-9.156189918518066,-14.585545539855957,-12.547927856445312,-9.467157363891602
"der fahrgast , den der matrose mögen , arbeitet",-11.777950286865234,-11.707859992980957,-13.273185729980469,-14.337515830993652,-11.976606369018555,-13.10658073425293
"die fahrgäste , den der matrose mag , arbeiten",-8.940704345703125,-8.510797500610352,-10.884788513183594,-10.972784042358398,-10.93941879272461,-11.928455352783203
"die fahrgäste , die die matrosen mag , arbeiten",-9.65617847442627,-7.674570083618164,-11.01783561706543,-13.211606979370117,-12.68918514251709,-10.452473640441895
"die fahrgäste , die die matrosen mögen , arbeiten",-10.428600311279297,-9.464133262634277,-8.665191650390625,-13.812359809875488,-13.659753799438477,-9.005414009094238
"die fahrgäste , den der matrose mögen , arbeiten",-11.554916381835938,-11.66087818145752,-13.734870910644531,-12.623421669006348,-12.487720489501953,-12.718811988830566
"der fahrgast , den der matrose vermeidet , arbeitet",-18.722816467285156,-14.687002182006836,-16.824975967407227,-13.321032524108887,-13.196038246154785,-12.793701171875
"der fahrgast , die die matrosen vermeidet , arbeitet",-20.22739315032959,-14.133713245391846,-15.704349994659424,-13.56637191772461,-15.840543746948242,-12.016400337219238
"der fahrgast , die die matrosen vermeiden , arbeitet",-13.395956039428711,-11.017001152038574,-12.36280632019043,-9.65446949005127,-15.744842529296875,-11.01816177368164
"der fahrgast , den der matrose vermeiden , arbeitet",-13.929308891296387,-12.656052589416504,-14.05881118774414,-13.144952774047852,-13.602235794067383,-14.796140670776367
"die fahrgäste , den der matrose vermeidet , arbeiten",-19.19074535369873,-15.723837852478027,-17.71730947494507,-13.60107135772705,-13.32168197631836,-12.289497375488281
"die fahrgäste , die die matrosen vermeidet , arbeiten",-20.417766571044922,-14.86427116394043,-16.38109016418457,-13.295848846435547,-16.296432495117188,-11.872127532958984
"die fahrgäste , die die matrosen vermeiden , arbeiten",-13.680453300476074,-10.940197944641113,-12.298511505126953,-10.812061309814453,-16.995634078979492,-11.614025115966797
"die fahrgäste , den der matrose vermeiden , arbeiten",-14.15364933013916,-12.61181354522705,-14.238035202026367,-14.292152404785156,-14.145649909973145,-15.401678085327148
"der fahrgast , den der matrose mag , liegt",-9.390983581542969,-8.92822265625,-10.683850288391113,-11.190004348754883,-10.83774185180664,-12.48998737335205
"der fahrgast , die die matrosen mag , liegt",-9.79354190826416,-7.91556453704834,-11.489936828613281,-12.992742538452148,-12.72733211517334,-10.789775848388672
"der fahrgast , die die matrosen mögen , liegt",-10.481316566467285,-9.567971229553223,-9.156189918518066,-14.585545539855957,-12.547927856445312,-9.467157363891602
"der fahrgast , den der matrose mögen , liegt",-11.777950286865234,-11.707859992980957,-13.273185729980469,-14.337515830993652,-11.976606369018555,-13.10658073425293
"die fahrgäste , den der matrose mag , liegen",-8.940704345703125,-8.510797500610352,-10.884788513183594,-10.972784042358398,-10.93941879272461,-11.928455352783203
"die fahrgäste , die die matrosen mag , liegen",-9.65617847442627,-7.674570083618164,-11.01783561706543,-13.211606979370117,-12.68918514251709,-10.452473640441895
"die fahrgäste , die die matrosen mögen , liegen",-10.428600311279297,-9.464133262634277,-8.665191650390625,-13.812359809875488,-13.659753799438477,-9.005414009094238
"die fahrgäste , den der matrose mögen , liegen",-11.554916381835938,-11.66087818145752,-13.734870910644531,-12.623421669006348,-12.487720489501953,-12.718811988830566
"der fahrgast , den der matrose vermeidet , liegt",-18.722816467285156,-14.687002182006836,-16.824975967407227,-13.321040153503418,-13.196041107177734,-12.79369831085205
"der fahrgast , die die matrosen vermeidet , liegt",-20.22739315032959,-14.133713245391846,-15.704349994659424,-13.566364288330078,-15.840546607971191,-12.016397476196289
"der fahrgast , die die matrosen vermeiden , liegt",-13.395956039428711,-11.017001152038574,-12.36280632019043,-9.65446949005127,-15.744842529296875,-11.01816177368164
"der fahrgast , den der matrose vermeiden , liegt",-13.929308891296387,-12.656052589416504,-14.05881118774414,-13.144952774047852,-13.602235794067383,-14.796140670776367
"die fahrgäste , den der matrose vermeidet , liegen",-19.19074535369873,-15.723837852478027,-17.71730947494507,-13.60107135772705,-13.32168197631836,-12.289497375488281
"die fahrgäste , die die matrosen vermeidet , liegen",-20.417766571044922,-14.86427116394043,-16.38109016418457,-13.295848846435547,-16.296432495117188,-11.872127532958984
"die fahrgäste , die die matrosen vermeiden , liegen",-13.680453300476074,-10.940197944641113,-12.298511505126953,-10.812061309814453,-16.995634078979492,-11.614025115966797
"die fahrgäste , den der matrose vermeiden , liegen",-14.15364933013916,-12.61181354522705,-14.238035202026367,-14.292152404785156,-14.145649909973145,-15.401678085327148
"der fahrgast , den die familie mag , schaukelt",-8.02843189239502,-6.493696689605713,-6.41633415222168,-9.109457015991211,-9.602572441101074,-10.363734245300293
"der fahrgast , die die familien mag , schaukelt",-13.423867225646973,-9.663041114807129,-13.56324291229248,-11.131049156188965,-10.663551330566406,-11.498027801513672
"der fahrgast , die die familien mögen , schaukelt",-12.962482452392578,-10.952654838562012,-10.470720291137695,-13.695895195007324,-12.966392517089844,-10.126981735229492
"der fahrgast , den die familie mögen , schaukelt",-10.324771881103516,-10.492313385009766,-11.073884010314941,-14.018743515014648,-13.212686538696289,-12.88209056854248
"die fahrgäste , den die familie mag , schaukeln",-7.097023010253906,-6.129326820373535,-6.305102348327637,-8.434488296508789,-9.740659713745117,-9.792282104492188
"die fahrgäste , die die familien mag , schaukeln",-13.939623832702637,-10.0687894821167,-13.531561851501465,-10.714608192443848,-10.79655933380127,-10.946630477905273
"die fahrgäste , die die familien mögen , schaukeln",-13.272332191467285,-11.097871780395508,-10.476692199707031,-13.712804794311523,-13.776053428649902,-9.126849174499512
"die fahrgäste , den die familie mögen , schaukeln",-9.736200332641602,-10.587409019470215,-11.032014846801758,-13.152873992919922,-14.583191871643066,-12.535911560058594
"der fahrgast , den die familie vermeidet , schaukelt",-14.766945362091064,-13.921404838562012,-15.298670291900635,-14.802948951721191,-15.110188484191895,-12.501534461975098
"der fahrgast , die die familien vermeidet , schaukelt",-21.91982364654541,-13.691338539123535,-17.37928581237793,-15.974480628967285,-14.371642112731934,-12.64560604095459
"der fahrgast , die die familien vermeiden , schaukelt",-15.01314640045166,-11.304733753204346,-12.810530662536621,-13.9356107711792,-14.845048904418945,-13.108251571655273
"der fahrgast , den die familie vermeiden , schaukelt",-10.015556812286377,-12.073572158813477,-12.446033477783203,-12.618306159973145,-15.612466812133789,-13.546382904052734
"die fahrgäste , den die familie vermeidet , schaukeln",-15.549515724182129,-15.575655937194824,-15.985054969787598,-14.503376960754395,-15.357949256896973,-12.679620742797852
"die fahrgäste , die die familien vermeidet , schaukeln",-23.848580360412598,-15.243568897247314,-18.68291664123535,-15.36515998840332,-15.339105606079102,-12.888046264648438
"die fahrgäste , die die familien vermeiden , schaukeln",-16.76777172088623,-11.861420631408691,-13.487680435180664,-14.340964317321777,-16.247270584106445,-12.69405460357666
"die fahrgäste , den die familie vermeiden , schaukeln",-10.57740306854248,-12.408792495727539,-12.203496932983398,-12.932579040527344,-16.798622131347656,-13.162656784057617
"der fahrgast , den die familie mag , flüchtet",-8.02843189239502,-6.493696689605713,-6.41633415222168,-9.109457015991211,-9.602572441101074,-10.363734245300293
"der fahrgast , die die familien mag , flüchtet",-13.423867225646973,-9.663041114807129,-13.56324291229248,-11.131049156188965,-10.663551330566406,-11.498027801513672
