sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
die fahrgäste feiern und liegen,-11.45442008972168,-12.249964714050293,-8.565374374389648,-7.6033477783203125,-6.645941734313965,-7.927852630615234
der fahrgast feiert und liegen,-12.908802032470703,-12.650269508361816,-10.866793632507324,-11.218277931213379,-9.301063537597656,-10.15347671508789
der fahrgast verschwindet und denkt,-5.181575298309326,-4.431759834289551,-5.479229927062988,-11.55419111251831,-14.296390533447266,-13.582919597625732
die fahrgäste verschwinden und denkt,-10.11437702178955,-9.430051803588867,-6.537165641784668,-12.399972438812256,-14.94080400466919,-13.62743091583252
die fahrgäste verschwinden und denken,-9.003910064697266,-10.08210563659668,-9.482315063476562,-11.897790908813477,-11.597123146057129,-11.229681015014648
der fahrgast verschwindet und denken,-9.474023818969727,-10.424148559570312,-11.264168739318848,-11.650737762451172,-13.58989429473877,-13.974946975708008
der fahrgast verschwindet und spricht,-7.169986248016357,-8.861931800842285,-10.210907936096191,-7.69000244140625,-8.193990707397461,-8.5807523727417
die fahrgäste verschwinden und spricht,-10.346526145935059,-13.353784561157227,-12.795781135559082,-9.486957550048828,-10.166053771972656,-11.989704132080078
die fahrgäste verschwinden und sprechen,-9.780759811401367,-11.701457977294922,-13.21313762664795,-10.912006378173828,-11.555487632751465,-9.452972412109375
der fahrgast verschwindet und sprechen,-13.153748512268066,-13.43971061706543,-14.408403396606445,-13.1101713180542,-12.827995300292969,-13.551074981689453
der fahrgast verschwindet und arbeitet,-6.902274131774902,-8.079385757446289,-8.436199188232422,-8.169166564941406,-8.481514930725098,-9.228086471557617
die fahrgäste verschwinden und arbeitet,-9.246346473693848,-11.190041542053223,-9.30322265625,-8.581271648406982,-7.703232765197754,-8.789895057678223
die fahrgäste verschwinden und arbeiten,-9.789901733398438,-9.027099609375,-8.529667854309082,-7.4900312423706055,-7.549851417541504,-7.552947521209717
der fahrgast verschwindet und arbeiten,-11.21179485321045,-11.792474746704102,-10.165661811828613,-11.087705612182617,-11.540072441101074,-12.238941192626953
der fahrgast verschwindet und liegt,-8.012304306030273,-7.407059669494629,-7.596470355987549,-5.5507588386535645,-3.675948143005371,-5.092135906219482
die fahrgäste verschwinden und liegt,-12.396012306213379,-12.142566680908203,-10.105931282043457,-7.28967809677124,-6.313966751098633,-9.268712043762207
die fahrgäste verschwinden und liegen,-9.488292694091797,-11.577472686767578,-9.716978073120117,-6.520079612731934,-4.734675884246826,-6.318944454193115
der fahrgast verschwindet und liegen,-11.189641952514648,-11.887249946594238,-10.933795928955078,-11.469796180725098,-8.386211395263672,-10.20058822631836
der fahrgast denkt und spricht,-7.632707118988037,-9.408700942993164,-9.855316162109375,-11.560474395751953,-11.464259147644043,-11.911276817321777
die fahrgäste denken und spricht,-9.825766563415527,-12.113484382629395,-11.626628875732422,-10.83006763458252,-9.604837417602539,-13.216544151306152
die fahrgäste denken und sprechen,-7.47186803817749,-9.113698959350586,-10.272575378417969,-9.8939790725708,-10.062541961669922,-5.866870403289795
der fahrgast denkt und sprechen,-11.964632987976074,-10.842601776123047,-12.298561096191406,-15.616790771484375,-14.645389556884766,-13.821380615234375
der fahrgast denkt und arbeitet,-9.185057640075684,-9.266257286071777,-8.5316743850708,-12.349244117736816,-9.569402694702148,-11.282495498657227
die fahrgäste denken und arbeitet,-10.343491554260254,-11.136465072631836,-8.554022789001465,-10.831883430480957,-7.978298187255859,-7.211941719055176
die fahrgäste denken und arbeiten,-8.409141540527344,-10.30303955078125,-8.279485702514648,-9.025694847106934,-7.565068244934082,-4.236044883728027
der fahrgast denkt und arbeiten,-12.8100004196167,-12.440081596374512,-10.706024169921875,-12.099922180175781,-11.157630920410156,-12.493012428283691
der fahrgast denkt und liegt,-8.885713577270508,-9.241340637207031,-7.650853157043457,-8.814663887023926,-7.069024562835693,-7.086149215698242
die fahrgäste denken und liegt,-13.773427963256836,-12.299610137939453,-10.081772804260254,-10.145381927490234,-9.220386505126953,-11.684062957763672
die fahrgäste denken und liegen,-10.158535957336426,-12.506997108459473,-9.823648452758789,-8.941808700561523,-7.279204845428467,-8.57396125793457
der fahrgast denkt und liegen,-11.932746887207031,-13.62157917022705,-11.319695472717285,-12.226348876953125,-9.5927095413208,-10.067293167114258
der fahrgast spricht und arbeitet,-6.130099773406982,-7.167032718658447,-7.418286323547363,-9.457289695739746,-7.525106906890869,-8.268143653869629
die fahrgäste sprechen und arbeitet,-10.401435852050781,-10.76563835144043,-8.768196105957031,-8.081692218780518,-7.798525333404541,-5.410679340362549
die fahrgäste sprechen und arbeiten,-7.787785053253174,-7.405170917510986,-7.460843086242676,-7.240593910217285,-6.966028690338135,-6.451993465423584
der fahrgast spricht und arbeiten,-11.128899574279785,-11.05988883972168,-10.912872314453125,-12.246400833129883,-10.762771606445312,-11.977957725524902
der fahrgast spricht und liegt,-9.136367797851562,-9.366859436035156,-7.560336112976074,-5.620019435882568,-4.966238021850586,-5.094541072845459
die fahrgäste sprechen und liegt,-14.040176391601562,-13.161349296569824,-10.330347061157227,-7.301446914672852,-7.046682834625244,-7.867984294891357
die fahrgäste sprechen und liegen,-10.40697193145752,-11.432527542114258,-9.116551399230957,-6.187998294830322,-5.152061939239502,-5.629029750823975
der fahrgast spricht und liegen,-12.992613792419434,-14.170228958129883,-12.910696029663086,-12.407636642456055,-9.312472343444824,-10.377473831176758
der fahrgast arbeitet und liegt,-8.205410957336426,-7.95316219329834,-6.9568867683410645,-4.7086405754089355,-4.1111955642700195,-4.401878356933594
die fahrgäste arbeiten und liegt,-12.961851119995117,-12.97372817993164,-9.4911470413208,-7.918679714202881,-8.647607803344727,-9.58155345916748
die fahrgäste arbeiten und liegen,-9.895562171936035,-11.49051570892334,-8.3817720413208,-6.2982611656188965,-4.982015609741211,-7.601099491119385
der fahrgast arbeitet und liegen,-12.001958847045898,-11.950703620910645,-11.695963859558105,-10.883705139160156,-8.609842300415039,-9.976072311401367
das kleinkind schaukelt und flüchtet,-19.423304557800293,-16.4848051071167,-17.470911979675293,-12.654727458953857,-11.23014497756958,-11.888001441955566
die kleinkinder schaukeln und flüchtet,-16.728885650634766,-14.325115203857422,-18.973114013671875,-15.161555767059326,-16.259143829345703,-17.034423351287842
die kleinkinder schaukeln und flüchten,-13.959368705749512,-16.52853012084961,-16.447762489318848,-11.608930110931396,-8.439363479614258,-10.450621128082275
das kleinkind schaukelt und flüchten,-18.648098945617676,-19.45689105987549,-17.797831058502197,-13.77880048751831,-12.570565700531006,-14.403947830200195
das kleinkind schaukelt und riecht,-10.379465103149414,-10.317630767822266,-10.775189399719238,-14.609487533569336,-10.696474075317383,-11.67228889465332
die kleinkinder schaukeln und riecht,-13.76862907409668,-13.684566497802734,-15.231404304504395,-16.099143981933594,-11.084914207458496,-16.27525043487549
die kleinkinder schaukeln und riechen,-8.773653030395508,-10.945112228393555,-13.326864242553711,-12.733824729919434,-10.315393447875977,-13.0315523147583
das kleinkind schaukelt und riechen,-14.345174789428711,-13.501903533935547,-15.364444732666016,-13.9623384475708,-12.977190971374512,-12.898038864135742
das kleinkind schaukelt und wandert,-15.837191581726074,-14.502678871154785,-13.74814748764038,-10.838064193725586,-9.641308784484863,-11.472882270812988
die kleinkinder schaukeln und wandert,-15.731927871704102,-15.967355728149414,-17.09042453765869,-15.530633926391602,-11.463441848754883,-14.882131099700928
die kleinkinder schaukeln und wandern,-7.784520149230957,-9.250897407531738,-9.142658233642578,-10.154989242553711,-8.968982696533203,-12.19749927520752
das kleinkind schaukelt und wandern,-13.749446868896484,-12.197460174560547,-13.068359375,-9.8947114944458,-11.478754997253418,-10.709850311279297
das kleinkind schaukelt und feiert,-9.433451652526855,-10.907658576965332,-9.95562744140625,-10.635526657104492,-11.480278015136719,-9.95702838897705
die kleinkinder schaukeln und feiert,-11.906458854675293,-12.202360153198242,-12.950221061706543,-12.186443328857422,-10.951529502868652,-11.683036804199219
die kleinkinder schaukeln und feiern,-9.264809608459473,-9.954729080200195,-11.523357391357422,-9.891970157623291,-9.653971672058105,-9.572898387908936
das kleinkind schaukelt und feiern,-13.660758018493652,-11.259591102600098,-14.13067626953125,-10.9796462059021,-10.242004871368408,-11.576245784759521
das kleinkind schaukelt und verschwindet,-12.281285285949707,-13.808640480041504,-12.433284759521484,-8.43839979171753,-9.327574729919434,-9.876293182373047
