sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
the author is young,-29.680667877197266,-36.29073715209961,-32.28479766845703,-23.436426162719727,-21.821279525756836,-20.808433532714844,-31.477163314819336,-36.271968841552734,-32.08321762084961,-23.45885467529297,-22.199542999267578,-20.63665771484375,-34.53984832763672,-34.185020446777344,-34.72845458984375,-22.966148376464844,-21.241609573364258,-20.069477081298828
the author are young,-33.991947174072266,-38.92867660522461,-37.51042938232422,-28.433818817138672,-28.609783172607422,-25.97934341430664,-32.84766387939453,-40.06639862060547,-36.724853515625,-29.26819610595703,-28.117198944091797,-27.10216522216797,-38.018836975097656,-39.095703125,-40.00717544555664,-28.82884979248047,-26.990222930908203,-27.79727554321289
the author is short,-30.013853073120117,-35.179100036621094,-29.271156311035156,-20.112077713012695,-21.07248306274414,-20.050437927246094,-29.20242691040039,-35.978919982910156,-32.28068161010742,-18.97559928894043,-20.94735336303711,-19.422147750854492,-34.53498077392578,-35.69419479370117,-33.6967658996582,-23.452823638916016,-24.53323745727539,-24.068695068359375
the author are short,-34.92927169799805,-38.81306838989258,-37.416847229003906,-26.855051040649414,-27.704387664794922,-26.137968063354492,-33.617576599121094,-39.109413146972656,-38.29909896850586,-27.78765106201172,-27.495281219482422,-26.19274139404297,-39.264766693115234,-39.63750076293945,-39.001548767089844,-29.682498931884766,-30.46935272216797,-33.044979095458984
the pilot laughs,-20.10704803466797,-22.10696029663086,-21.753917694091797,-24.6906681060791,-19.401403427124023,-19.295137405395508,-23.69772720336914,-21.86227798461914,-21.644115447998047,-22.102548599243164,-21.0576171875,-21.098072052001953,-29.157699584960938,-28.29733657836914,-26.702911376953125,-27.81859588623047,-26.744029998779297,-25.64919090270996
the pilot laugh,-20.986160278320312,-23.84756851196289,-23.68904685974121,-26.011924743652344,-24.050533294677734,-23.066240310668945,-28.822521209716797,-22.585708618164062,-24.482566833496094,-25.58121681213379,-23.845806121826172,-25.70064926147461,-29.614166259765625,-30.96531867980957,-29.928688049316406,-22.676185607910156,-22.911819458007812,-21.72971534729004
the pilot swims,-18.721477508544922,-19.449514389038086,-21.883758544921875,-27.191436767578125,-25.69523811340332,-26.739084243774414,-21.223793029785156,-21.05587387084961,-23.055259704589844,-25.301259994506836,-26.20178985595703,-28.282127380371094,-28.095890045166016,-23.413543701171875,-21.402454376220703,-29.96840476989746,-29.537307739257812,-30.07357406616211
the pilot swim,-17.50507164001465,-18.593509674072266,-20.988262176513672,-24.68193817138672,-21.94610595703125,-23.11362075805664,-23.090253829956055,-21.7039794921875,-21.344173431396484,-24.20229148864746,-22.563549041748047,-23.71000099182129,-26.15854835510254,-25.441020965576172,-25.071651458740234,-21.14902114868164,-18.21967887878418,-20.810741424560547
the pilot smiles,-19.40296173095703,-20.167985916137695,-22.16050910949707,-25.673507690429688,-23.390541076660156,-24.136547088623047,-21.384511947631836,-18.327611923217773,-22.619312286376953,-24.66556167602539,-23.073808670043945,-24.59246063232422,-30.852933883666992,-30.353288650512695,-26.633729934692383,-27.075021743774414,-26.754413604736328,-27.663076400756836
the pilot smile,-22.411577224731445,-23.010643005371094,-22.514602661132812,-25.759136199951172,-25.160388946533203,-24.041994094848633,-25.650012969970703,-24.219432830810547,-24.995651245117188,-23.75176429748535,-25.52745246887207,-25.80970573425293,-29.146177291870117,-33.78061294555664,-29.203516006469727,-23.6298828125,-23.870683670043945,-26.497234344482422
the pilot is tall,-18.86264419555664,-18.590923309326172,-20.84255599975586,-23.146038055419922,-24.42129898071289,-22.100048065185547,-19.448097229003906,-21.342254638671875,-24.74897003173828,-23.855541229248047,-24.984390258789062,-22.06525421142578,-19.588768005371094,-20.823917388916016,-17.605712890625,-23.103893280029297,-21.6162052154541,-25.389324188232422
the pilot are tall,-22.899066925048828,-25.08954620361328,-27.206642150878906,-28.489315032958984,-30.886064529418945,-27.919620513916016,-23.19171142578125,-26.924991607666016,-32.28984832763672,-29.91790008544922,-32.25835037231445,-29.418102264404297,-23.266460418701172,-23.3370361328125,-20.053945541381836,-28.844310760498047,-27.703725814819336,-31.389053344726562
the pilot is old,-19.541725158691406,-20.199037551879883,-19.9628963470459,-22.576353073120117,-23.987934112548828,-22.12000274658203,-20.419754028320312,-23.65668296813965,-21.082584381103516,-21.83229637145996,-25.439453125,-22.42371368408203,-19.127689361572266,-20.297821044921875,-21.766700744628906,-28.575422286987305,-29.80242156982422,-29.706954956054688
the pilot are old,-22.582792282104492,-25.598697662353516,-25.933202743530273,-27.354904174804688,-31.470821380615234,-27.68541717529297,-24.443918228149414,-27.930858612060547,-30.26085662841797,-27.341819763183594,-33.10968780517578,-28.97319221496582,-23.477680206298828,-24.271194458007812,-22.974071502685547,-33.00607681274414,-35.621707916259766,-36.396156311035156
the pilot is young,-20.016963958740234,-21.14849090576172,-23.70421028137207,-25.008628845214844,-23.427391052246094,-21.717884063720703,-23.220918655395508,-24.756813049316406,-25.83392333984375,-24.971479415893555,-23.249319076538086,-21.225330352783203,-21.947555541992188,-20.218969345092773,-22.66232681274414,-24.782928466796875,-24.156002044677734,-24.996822357177734
the pilot are young,-22.807695388793945,-26.16843032836914,-29.13570213317871,-28.769678115844727,-29.48073959350586,-26.38037109375,-24.363285064697266,-28.70254898071289,-33.30928039550781,-29.644664764404297,-29.661903381347656,-27.23504638671875,-25.98511505126953,-23.536998748779297,-26.030885696411133,-29.05385971069336,-28.213672637939453,-30.039180755615234
the pilot is short,-19.397369384765625,-18.168548583984375,-21.004716873168945,-22.310501098632812,-22.072479248046875,-19.84796905517578,-22.800209045410156,-19.671504974365234,-22.953771591186523,-21.586402893066406,-22.636831283569336,-19.13825225830078,-22.50278663635254,-19.884958267211914,-18.327335357666016,-21.422990798950195,-21.748855590820312,-23.691051483154297
the pilot are short,-23.192659378051758,-24.426849365234375,-28.272258758544922,-26.954071044921875,-28.569929122924805,-25.338394165039062,-25.975629806518555,-26.363189697265625,-31.499412536621094,-27.589326858520508,-29.5297908782959,-25.928897857666016,-25.57147979736328,-21.634613037109375,-20.398948669433594,-28.06153106689453,-27.13789939880371,-29.79680633544922
the surgeon laughs,-23.100839614868164,-25.082275390625,-26.080659866333008,-16.26192855834961,-12.704998016357422,-14.722146987915039,-18.734588623046875,-18.773391723632812,-28.357791900634766,-14.633720397949219,-11.066693305969238,-14.987895965576172,-43.449562072753906,-38.1954231262207,-39.227596282958984,-31.13238525390625,-33.81013488769531,-29.878250122070312
the surgeon laugh,-24.43250274658203,-22.871109008789062,-28.03037452697754,-19.513742446899414,-17.91522216796875,-18.809240341186523,-19.565494537353516,-18.588422775268555,-28.75516128540039,-19.1066837310791,-17.93243980407715,-20.871479034423828,-45.5118408203125,-42.05931854248047,-44.81235885620117,-28.204959869384766,-29.682085037231445,-27.106300354003906
the surgeon swims,-24.56820297241211,-23.971755981445312,-23.456153869628906,-23.27538299560547,-23.028322219848633,-20.15573501586914,-19.83316421508789,-22.133272171020508,-23.971824645996094,-20.970813751220703,-21.237028121948242,-22.281967163085938,-40.7352294921875,-33.4271125793457,-36.63429260253906,-33.54425811767578,-32.065128326416016,-33.36320877075195
the surgeon swim,-20.692598342895508,-22.349159240722656,-21.58782958984375,-20.72842788696289,-16.643051147460938,-17.92391586303711,-15.091017723083496,-19.970563888549805,-23.11398696899414,-20.6087703704834,-16.22490692138672,-19.406288146972656,-37.121116638183594,-36.149261474609375,-35.97655487060547,-30.27516746520996,-26.52332305908203,-26.472732543945312
the surgeon smiles,-24.038576126098633,-24.868389129638672,-23.780311584472656,-20.005146026611328,-19.42638397216797,-20.9349365234375,-19.55679702758789,-19.368179321289062,-25.550189971923828,-18.342348098754883,-18.937522888183594,-22.879241943359375,-38.989192962646484,-40.59905242919922,-48.39519119262695,-33.5085563659668,-34.16851043701172,-33.69499206542969
the surgeon smile,-22.894912719726562,-22.418399810791016,-23.3587646484375,-19.50572395324707,-18.39689064025879,-20.734477996826172,-18.49020004272461,-20.109912872314453,-23.441701889038086,-18.077022552490234,-18.19704818725586,-22.393329620361328,-40.5845947265625,-44.022701263427734,-41.678123474121094,-30.047271728515625,-32.241783142089844,-33.40037536621094
the surgeon is tall,-20.197208404541016,-22.08417510986328,-22.67056655883789,-16.716264724731445,-18.61985206604004,-16.640932083129883,-17.864229202270508,-22.738487243652344,-24.536136627197266,-18.130910873413086,-18.029443740844727,-17.781116485595703,-35.42164611816406,-35.279144287109375,-34.7548713684082,-24.943721771240234,-25.450658798217773,-23.65753173828125
the surgeon are tall,-24.645015716552734,-26.932861328125,-26.25287437438965,-21.10812759399414,-25.348844528198242,-23.19763946533203,-21.052574157714844,-26.696163177490234,-29.45523452758789,-21.898954391479492,-25.45987319946289,-24.76598358154297,-34.95109939575195,-39.84669876098633,-38.96232604980469,-29.8199462890625,-29.68991470336914,-28.973819732666016
the surgeon is old,-20.999042510986328,-23.685022354125977,-22.569778442382812,-16.73766326904297,-17.795930862426758,-17.607791900634766,-20.59536361694336,-22.349212646484375,-23.154888153076172,-15.830751419067383,-17.879709243774414,-19.359031677246094,-30.06976890563965,-32.36345291137695,-30.98674774169922,-27.05306625366211,-26.066492080688477,-24.41802215576172
the surgeon are old,-23.75876808166504,-27.259666442871094,-24.85598373413086,-20.031230926513672,-23.871681213378906,-24.514617919921875,-22.359458923339844,-25.66964340209961,-27.323719024658203,-19.628192901611328,-24.321287155151367,-26.826570510864258,-30.98859405517578,-36.653133392333984,-34.80146026611328,-31.293006896972656,-30.605741500854492,-32.48353576660156
the surgeon is young,-22.521955490112305,-23.21929931640625,-25.120649337768555,-18.632165908813477,-20.019367218017578,-17.283931732177734,-24.508377075195312,-22.001094818115234,-25.96820831298828,-17.70470428466797,-19.5539608001709,-17.623565673828125,-34.19089126586914,-32.14061737060547,-31.891202926635742,-28.648723602294922,-26.928119659423828,-25.546253204345703
the surgeon are young,-26.019500732421875,-26.060466766357422,-26.77777671813965,-21.609848022460938,-25.21630859375,-22.477264404296875,-25.678802490234375,-25.228496551513672,-28.229671478271484,-20.997377395629883,-25.475025177001953,-23.586700439453125,-35.30958938598633,-36.82151794433594,-37.97966384887695,-31.441530227661133,-28.611663818359375,-28.62647247314453
the surgeon is short,-20.443050384521484,-21.582242965698242,-20.872085571289062,-16.18655014038086,-17.13827133178711,-16.066253662109375,-19.075435638427734,-21.165531158447266,-21.839191436767578,-15.36099624633789,-16.330026626586914,-16.76620864868164,-32.39688491821289,-34.66850280761719,-30.510473251342773,-25.351890563964844,-25.918123245239258,-25.165576934814453
the surgeon are short,-24.774999618530273,-26.162809371948242,-24.992170333862305,-21.151622772216797,-22.769975662231445,-22.16207504272461,-22.932025909423828,-25.400314331054688,-26.281951904296875,-20.941680908203125,-23.224620819091797,-23.421276092529297,-34.025489807128906,-37.70596694946289,-34.35681915283203,-29.669143676757812,-29.134544372558594,-30.384586334228516
the farmer laughs,-17.037601470947266,-19.673851013183594,-15.928850173950195,-23.471235275268555,-18.62446403503418,-21.320219039916992,-16.630847930908203,-20.60251235961914,-14.752371788024902,-23.001731872558594,-20.222522735595703,-21.503896713256836,-22.44462776184082,-25.486373901367188,-23.71483612060547,-28.34098243713379,-29.14651107788086,-25.357666015625
the farmer laugh,-19.427440643310547,-20.15650177001953,-20.332504272460938,-26.73236083984375,-24.160930633544922,-25.07602310180664,-21.91231918334961,-21.530872344970703,-21.5667724609375,-27.185449600219727,-26.505935668945312,-25.43338394165039,-23.114261627197266,-30.019180297851562,-26.118820190429688,-25.78740692138672,-24.73670768737793,-22.526391983032227
the farmer swims,-15.577518463134766,-14.903564453125,-13.82614517211914,-29.110382080078125,-27.835155487060547,-25.439788818359375,-16.557491302490234,-17.519235610961914,-12.493169784545898,-28.761255264282227,-29.215106964111328,-27.470258712768555,-22.3118953704834,-23.969768524169922,-20.907838821411133,-28.63827896118164,-29.200231552124023,-29.570785522460938
the farmer swim,-16.89434051513672,-16.86711311340332,-15.776500701904297,-25.864519119262695,-25.09109878540039,-24.841659545898438,-17.972705841064453,-17.828676223754883,-17.562236785888672,-25.65789031982422,-26.822988510131836,-26.09096908569336,-22.41891098022461,-28.61494255065918,-21.30084228515625,-22.07262420654297,-19.398902893066406,-18.301376342773438
the farmer smiles,-17.95067024230957,-19.476226806640625,-20.629230499267578,-25.347240447998047,-23.527070999145508,-26.239608764648438,-17.730653762817383,-18.294200897216797,-21.144290924072266,-23.525531768798828,-23.691125869750977,-29.24491310119629,-24.54183578491211,-28.5972957611084,-23.26683235168457,-31.879981994628906,-30.937681198120117,-28.73961639404297
the farmer smile,-21.2606201171875,-21.287857055664062,-20.370607376098633,-25.273292541503906,-22.006290435791016,-25.3813419342041,-24.613689422607422,-22.36722183227539,-25.387252807617188,-23.55113410949707,-22.519468307495117,-28.179946899414062,-25.55831527709961,-33.65176010131836,-28.714962005615234,-27.833003997802734,-27.76177406311035,-27.334075927734375
the farmer is tall,-18.208385467529297,-17.558502197265625,-18.665870666503906,-23.944400787353516,-24.560834884643555,-24.09387969970703,-19.069721221923828,-21.122604370117188,-21.715370178222656,-25.170074462890625,-25.98719024658203,-23.802759170532227,-16.943843841552734,-22.92704200744629,-16.644390106201172,-21.684642791748047,-21.091045379638672,-21.851112365722656
the farmer are tall,-22.273984909057617,-23.325416564941406,-23.2265625,-27.12278938293457,-30.233613967895508,-27.33200454711914,-22.779335021972656,-25.646373748779297,-25.36861801147461,-26.1173038482666,-31.685535430908203,-27.677934646606445,-19.56909942626953,-26.048397064208984,-21.07557487487793,-24.788780212402344,-25.438968658447266,-25.601707458496094
the farmer is old,-18.98575210571289,-18.3321533203125,-16.742294311523438,-23.57350730895996,-22.228776931762695,-24.65362548828125,-20.817495346069336,-21.370954513549805,-17.512142181396484,-23.375656127929688,-23.742782592773438,-24.295757293701172,-14.733891487121582,-18.127506256103516,-14.108991622924805,-24.99594497680664,-24.018836975097656,-22.358444213867188
the farmer are old,-22.139345169067383,-23.985342025756836,-22.270111083984375,-26.082141876220703,-27.8131103515625,-28.474102020263672,-23.71786117553711,-25.71126365661621,-25.781272888183594,-24.278467178344727,-28.83951759338379,-28.779407501220703,-18.015666961669922,-23.503684997558594,-17.099220275878906,-28.128286361694336,-29.52425193786621,-28.681987762451172
the farmer is young,-18.769718170166016,-19.410999298095703,-18.848838806152344,-25.241350173950195,-24.9005069732666,-25.341901779174805,-21.158735275268555,-22.712203979492188,-20.18829345703125,-24.494808197021484,-26.62038230895996,-23.69913673400879,-16.312313079833984,-18.082500457763672,-14.668907165527344,-27.291824340820312,-23.526105880737305,-24.9697322845459
the farmer are young,-21.622512817382812,-23.836977005004883,-23.56140899658203,-25.87001609802246,-29.670578002929688,-28.01038360595703,-24.808034896850586,-26.82135009765625,-24.774423599243164,-23.890422821044922,-31.636489868164062,-27.728057861328125,-19.61742401123047,-22.18147087097168,-18.62519073486328,-29.325607299804688,-25.914281845092773,-27.460617065429688
the farmer is short,-18.26976203918457,-18.317157745361328,-18.33694076538086,-22.789457321166992,-22.636314392089844,-24.897830963134766,-19.646991729736328,-22.136533737182617,-20.425020217895508,-22.987092971801758,-23.426124572753906,-24.55936622619629,-17.035526275634766,-21.42595672607422,-15.846999168395996,-20.611692428588867,-22.008403778076172,-20.62235450744629
the farmer are short,-22.04813575744629,-23.592695236206055,-24.36941146850586,-26.668882369995117,-28.31309700012207,-27.526779174804688,-23.75004768371582,-28.081249237060547,-26.32085418701172,-25.580698013305664,-29.434892654418945,-27.717769622802734,-20.294658660888672,-24.361175537109375,-19.565723419189453,-24.3193359375,-26.4163818359375,-24.764663696289062
the manager laughs,-22.328556060791016,-26.13614273071289,-23.287927627563477,-26.804866790771484,-19.99086570739746,-17.622690200805664,-26.82453727722168,-27.615795135498047,-26.384401321411133,-29.21884536743164,-21.32073402404785,-18.199689865112305,-25.62142562866211,-28.961074829101562,-28.997949600219727,-29.149028778076172,-31.015033721923828,-27.560028076171875
the manager laugh,-22.929580688476562,-24.68539810180664,-24.085369110107422,-27.51549530029297,-22.896249771118164,-21.919403076171875,-26.95843505859375,-27.928791046142578,-25.459192276000977,-29.829713821411133,-23.280529022216797,-24.913330078125,-24.11569595336914,-27.24678611755371,-28.161388397216797,-23.65422821044922,-26.366729736328125,-23.150585174560547
the manager swims,-23.711536407470703,-21.71814727783203,-25.080371856689453,-25.639909744262695,-26.820579528808594,-26.22710418701172,-25.761993408203125,-23.664831161499023,-29.803281784057617,-23.75961685180664,-27.962100982666016,-28.493680953979492,-31.2548828125,-23.73284149169922,-23.595970153808594,-31.272483825683594,-32.68659973144531,-31.42159652709961
the manager swim,-20.53518295288086,-21.429738998413086,-22.707717895507812,-25.682783126831055,-22.180988311767578,-25.800464630126953,-22.777536392211914,-21.944177627563477,-25.491397857666016,-24.114978790283203,-22.500492095947266,-27.599706649780273,-25.732620239257812,-21.418785095214844,-21.174800872802734,-24.59475326538086,-19.941509246826172,-23.744243621826172
the manager smiles,-20.234142303466797,-19.326623916625977,-19.735342025756836,-26.738525390625,-24.627548217773438,-26.479087829589844,-20.153146743774414,-19.146991729736328,-22.052345275878906,-26.088956832885742,-25.04681396484375,-27.22893524169922,-25.895370483398438,-32.229209899902344,-26.911785125732422,-30.203975677490234,-30.69489097595215,-33.44232177734375
the manager smile,-21.192447662353516,-23.731903076171875,-22.37123680114746,-27.20165252685547,-26.924301147460938,-28.08926010131836,-22.672060012817383,-26.758798599243164,-24.790931701660156,-26.85053062438965,-28.619314193725586,-31.243993759155273,-25.740360260009766,-29.01140594482422,-25.61408233642578,-25.64686393737793,-28.94703483581543,-32.46265411376953
the manager is tall,-22.070215225219727,-21.481021881103516,-24.335010528564453,-24.861328125,-24.880008697509766,-22.574411392211914,-24.44427490234375,-26.38199806213379,-29.059965133666992,-27.10049819946289,-25.180150985717773,-23.41804313659668,-26.08858871459961,-25.891183853149414,-20.740642547607422,-22.741943359375,-26.74469757080078,-24.075212478637695
the manager are tall,-27.159271240234375,-24.266231536865234,-28.074005126953125,-30.23857879638672,-29.985824584960938,-26.737119674682617,-27.3594913482666,-28.75428009033203,-33.50306701660156,-32.10594177246094,-30.780046463012695,-28.88486099243164,-25.231901168823242,-28.70391082763672,-23.884811401367188,-26.32962417602539,-33.732627868652344,-29.115999221801758
the manager is old,-21.413625717163086,-21.290599822998047,-22.253074645996094,-20.930160522460938,-22.59752655029297,-23.22797393798828,-23.772747039794922,-23.800891876220703,-26.76396369934082,-21.08980941772461,-23.565872192382812,-24.63304328918457,-23.53958511352539,-26.54208755493164,-21.708999633789062,-26.864152908325195,-30.273265838623047,-29.162521362304688
the manager are old,-26.160526275634766,-23.412504196166992,-25.01270294189453,-25.9312686920166,-28.582950592041016,-28.128385543823242,-27.419397354125977,-26.703750610351562,-29.01734733581543,-25.432533264160156,-29.601808547973633,-30.070789337158203,-22.700180053710938,-28.42505645751953,-23.029949188232422,-30.221553802490234,-37.067481994628906,-35.5100212097168
the manager is young,-22.380306243896484,-21.584949493408203,-24.924346923828125,-22.773860931396484,-22.1772518157959,-22.55481719970703,-26.122093200683594,-24.91606903076172,-28.75225257873535,-22.606536865234375,-22.2734375,-22.397262573242188,-25.663450241088867,-22.475112915039062,-21.197494506835938,-23.34385871887207,-24.389957427978516,-23.40528106689453
the manager are young,-26.47863006591797,-22.6037654876709,-26.65836524963379,-26.149581909179688,-26.217090606689453,-25.989906311035156,-29.080625534057617,-26.037200927734375,-30.21046257019043,-26.061302185058594,-26.51116371154785,-27.248472213745117,-24.375743865966797,-25.413326263427734,-24.005836486816406,-27.190387725830078,-29.62938690185547,-27.51612091064453
the manager is short,-21.479808807373047,-21.33367156982422,-23.65020751953125,-24.463376998901367,-21.9261474609375,-22.853628158569336,-24.892406463623047,-25.164466857910156,-27.41880989074707,-23.66143035888672,-21.816913604736328,-22.657878875732422,-24.84042739868164,-23.20733642578125,-20.1750431060791,-22.520950317382812,-25.085460662841797,-25.79388427734375
the manager are short,-26.797016143798828,-22.552398681640625,-28.51421546936035,-29.164033889770508,-26.948198318481445,-27.390419006347656,-28.40377426147461,-25.65677261352539,-32.02772521972656,-28.98778533935547,-27.199268341064453,-28.323848724365234,-23.984485626220703,-24.793193817138672,-23.357990264892578,-26.908592224121094,-30.845502853393555,-30.218936920166016
the customer laughs,-21.903854370117188,-22.85160255432129,-22.18215560913086,-22.93099594116211,-22.926280975341797,-22.775814056396484,-22.586387634277344,-26.151025772094727,-25.281177520751953,-22.328914642333984,-24.34572982788086,-22.895505905151367,-30.84365463256836,-28.029651641845703,-31.267566680908203,-29.075145721435547,-31.93280792236328,-28.28496742248535
the customer laugh,-22.316072463989258,-22.522201538085938,-22.497394561767578,-26.098114013671875,-27.94704246520996,-25.773202896118164,-27.23052978515625,-23.43996810913086,-25.58332633972168,-27.5870361328125,-29.549375534057617,-27.309223175048828,-29.28749656677246,-27.760860443115234,-34.195892333984375,-26.215084075927734,-27.99615478515625,-24.09476661682129
the customer swims,-22.10393524169922,-23.105419158935547,-24.732635498046875,-26.958616256713867,-32.68993377685547,-29.094966888427734,-26.243728637695312,-27.202245712280273,-26.71330451965332,-27.486677169799805,-34.056304931640625,-29.729185104370117,-37.51206588745117,-25.726207733154297,-34.54848098754883,-32.22547149658203,-29.29556655883789,-31.306867599487305
the customer swim,-21.848848342895508,-22.378286361694336,-23.646039962768555,-29.942964553833008,-28.34508514404297,-27.943016052246094,-26.30437469482422,-26.35356330871582,-26.04638671875,-32.29462432861328,-29.400035858154297,-28.17909812927246,-28.641071319580078,-21.43419075012207,-29.636445999145508,-21.928165435791016,-20.53337860107422,-22.40727424621582
the customer smiles,-22.396305084228516,-21.071929931640625,-21.65169906616211,-25.569557189941406,-27.370712280273438,-27.971309661865234,-23.46288299560547,-25.02924156188965,-23.220251083374023,-26.951326370239258,-28.372587203979492,-29.25929832458496,-30.738510131835938,-29.26544761657715,-28.755313873291016,-29.002803802490234,-28.394901275634766,-27.907649993896484
the customer smile,-25.84868621826172,-25.806659698486328,-24.711782455444336,-24.75796127319336,-28.469425201416016,-28.312583923339844,-30.220516204833984,-30.874515533447266,-27.251792907714844,-26.6998233795166,-31.038806915283203,-30.882247924804688,-32.36522674560547,-25.24488067626953,-36.13328552246094,-25.003597259521484,-25.975147247314453,-26.097583770751953
the customer is tall,-24.15380096435547,-21.124771118164062,-23.428409576416016,-28.06515121459961,-30.137939453125,-28.831249237060547,-24.098953247070312,-24.040164947509766,-26.64043426513672,-31.956451416015625,-33.3658332824707,-30.502700805664062,-27.215248107910156,-25.787290573120117,-21.888042449951172,-24.202312469482422,-25.663660049438477,-24.742687225341797
the customer are tall,-28.961986541748047,-23.76816177368164,-29.434894561767578,-31.337446212768555,-37.10293197631836,-33.7066650390625,-30.765708923339844,-26.731563568115234,-37.693138122558594,-34.77265548706055,-39.300270080566406,-35.03658676147461,-28.816020965576172,-28.66250228881836,-26.107824325561523,-29.863588333129883,-32.069583892822266,-31.079456329345703
the customer is old,-24.590662002563477,-21.120952606201172,-20.313642501831055,-24.720928192138672,-24.62932586669922,-26.069063186645508,-27.398479461669922,-24.561965942382812,-24.157602310180664,-26.01667022705078,-26.8985652923584,-27.045536041259766,-19.79586410522461,-23.063817977905273,-22.7541446685791,-26.861618041992188,-28.247726440429688,-26.172733306884766
