sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the picker that the waiter hates grind,-14.474774360656738,-11.209246635437012,-12.176804542541504,-13.008872985839844,-10.269933700561523,-12.477400779724121
the pickers that the waiters hate grind,-13.943486213684082,-10.806231498718262,-13.124430656433105,-10.873913764953613,-9.983346939086914,-11.899090766906738
the picker that the waiters hate grind,-13.220344543457031,-10.75220012664795,-13.14568042755127,-10.653528213500977,-9.987896919250488,-12.22272777557373
the picker that the waiter loves grinds,-16.059072494506836,-10.902704238891602,-14.493313789367676,-17.845489501953125,-11.972209930419922,-18.069847106933594
the pickers that the waiter loves grinds,-14.431354522705078,-10.45306396484375,-12.719542503356934,-18.164018154144287,-12.150205612182617,-17.912890434265137
the picker that the waiters love grinds,-16.880191802978516,-12.711925506591797,-16.045745849609375,-14.713637351989746,-9.248926639556885,-15.581609725952148
the pickers that the waiters love grinds,-16.882987022399902,-13.4696683883667,-15.205465316772461,-15.123456954956055,-9.238048076629639,-16.855621337890625
the pickers that the waiter loves grind,-11.6497802734375,-9.2714262008667,-12.344313621520996,-13.419538497924805,-11.490819931030273,-11.256592750549316
the picker that the waiter loves grind,-11.724251747131348,-9.231278419494629,-12.770638465881348,-13.672432899475098,-11.487614631652832,-12.181588172912598
the pickers that the waiters love grind,-14.540353775024414,-10.908625602722168,-14.65121078491211,-11.015459060668945,-8.406147956848145,-10.509193420410156
the picker that the waiters love grind,-14.437454223632812,-10.740959167480469,-14.643582344055176,-10.7484130859375,-8.607510089874268,-10.019964218139648
the picker that the waiter admires grinds,-14.305251121520996,-14.241467475891113,-12.628673553466797,-18.896501541137695,-14.139457702636719,-17.931729316711426
the pickers that the waiter admires grinds,-14.031837463378906,-12.982297897338867,-12.469341278076172,-18.362921714782715,-13.810785293579102,-17.69680404663086
the picker that the waiters admire grinds,-16.278255462646484,-11.577763557434082,-12.14272403717041,-15.888291358947754,-14.448152542114258,-16.914302825927734
the pickers that the waiters admire grinds,-16.05409049987793,-11.229533195495605,-11.6121826171875,-15.509393692016602,-14.280285835266113,-17.007173538208008
the pickers that the waiter admires grind,-13.802691459655762,-11.60627269744873,-12.268482208251953,-13.674817085266113,-12.795337677001953,-11.533536911010742
the picker that the waiter admires grind,-14.166589736938477,-11.743807792663574,-12.29166316986084,-13.453386306762695,-13.127090454101562,-12.18504524230957
the pickers that the waiters admire grind,-15.734007835388184,-9.218376159667969,-10.949604988098145,-11.508750915527344,-13.1253080368042,-10.16067123413086
the picker that the waiters admire grind,-15.988101959228516,-8.962967872619629,-11.191497802734375,-11.75613784790039,-13.390135765075684,-10.813276290893555
the picker that the waiter likes exaggerates,-23.09586477279663,-23.090858459472656,-23.518507957458496,-18.13925075531006,-13.517122268676758,-13.608807563781738
the pickers that the waiter likes exaggerates,-22.744647979736328,-24.079825401306152,-24.10305690765381,-19.105884552001953,-15.28098201751709,-14.251228332519531
the picker that the waiters like exaggerates,-23.017895221710205,-23.176836013793945,-24.469550609588623,-18.534956455230713,-15.301045417785645,-16.413820266723633
the pickers that the waiters like exaggerates,-22.93147087097168,-25.12609577178955,-25.683513641357422,-19.840315341949463,-17.962512016296387,-17.296690940856934
the pickers that the waiter likes exaggerate,-22.16915798187256,-22.612797260284424,-20.799490928649902,-17.34335231781006,-14.256264686584473,-13.077138900756836
the picker that the waiter likes exaggerate,-22.231453895568848,-21.15288019180298,-20.425816535949707,-18.80940532684326,-18.34367275238037,-15.044157028198242
the pickers that the waiters like exaggerate,-22.306374549865723,-22.998291015625,-22.187482833862305,-16.11323595046997,-14.725875854492188,-14.410932540893555
the picker that the waiters like exaggerate,-22.063673973083496,-20.721476554870605,-21.25333070755005,-17.30208444595337,-16.553998947143555,-15.533957481384277
the picker that the waiter hates exaggerates,-24.649188995361328,-23.493478775024414,-25.21995735168457,-19.659700870513916,-12.775776863098145,-13.106607913970947
the pickers that the waiter hates exaggerates,-24.20471954345703,-25.146329402923584,-26.379268169403076,-21.960440158843994,-15.193341255187988,-14.82796335220337
the picker that the waiters hate exaggerates,-25.313077449798584,-22.850605964660645,-25.668561935424805,-17.488603591918945,-15.560325622558594,-14.773736000061035
the pickers that the waiters hate exaggerates,-25.567835330963135,-24.691635131835938,-26.25604009628296,-20.244192123413086,-17.385297775268555,-16.407998085021973
the pickers that the waiter hates exaggerate,-22.399328231811523,-22.9738712310791,-23.31527614593506,-16.862212657928467,-12.706401824951172,-12.552424907684326
the picker that the waiter hates exaggerate,-22.589439868927002,-21.07177209854126,-22.348173141479492,-17.05571413040161,-15.381921768188477,-13.351606845855713
the pickers that the waiters hate exaggerate,-25.01309061050415,-23.071510314941406,-22.691563606262207,-16.128104209899902,-15.492444038391113,-13.824583053588867
the picker that the waiters hate exaggerate,-24.569881916046143,-21.001627922058105,-22.414705753326416,-15.882296562194824,-17.263134002685547,-14.505255699157715
the picker that the waiter loves exaggerates,-24.022788047790527,-21.745580673217773,-23.500351905822754,-20.008357048034668,-15.57917594909668,-14.682007789611816
the pickers that the waiter loves exaggerates,-23.762685775756836,-23.230673789978027,-23.811222076416016,-21.58538579940796,-17.388935089111328,-15.841087341308594
the picker that the waiters love exaggerates,-23.79361581802368,-21.81332302093506,-24.401387214660645,-16.447880744934082,-13.208667755126953,-17.05519390106201
the pickers that the waiters love exaggerates,-23.689763069152832,-24.173510551452637,-25.760806560516357,-18.110271453857422,-14.886702537536621,-17.9990177154541
the pickers that the waiter loves exaggerate,-23.009368419647217,-22.125600814819336,-21.011314868927002,-17.308693408966064,-13.70407772064209,-12.674042701721191
the picker that the waiter loves exaggerate,-22.900388717651367,-20.016371726989746,-20.927817821502686,-18.06955337524414,-16.04505729675293,-13.599379539489746
the pickers that the waiters love exaggerate,-23.220799446105957,-23.144705772399902,-22.7132511138916,-15.26598072052002,-13.773812294006348,-15.240961074829102
the picker that the waiters love exaggerate,-23.047457218170166,-20.4632568359375,-21.71053171157837,-15.9402437210083,-15.779579162597656,-16.496493339538574
the picker that the waiter admires exaggerates,-24.318004608154297,-25.31891632080078,-25.974249362945557,-19.39151096343994,-12.424288749694824,-13.437386989593506
the pickers that the waiter admires exaggerates,-24.312915325164795,-26.76525592803955,-27.028235912322998,-20.875916481018066,-13.920449256896973,-14.796279430389404
the picker that the waiters admire exaggerates,-25.661709308624268,-23.803831577301025,-25.620633602142334,-19.185684204101562,-13.798398971557617,-14.020917892456055
the pickers that the waiters admire exaggerates,-26.256258487701416,-25.44805669784546,-26.3208065032959,-19.54493999481201,-15.248917579650879,-14.857412338256836
the pickers that the waiter admires exaggerate,-23.481906414031982,-24.599064350128174,-23.84183645248413,-18.047943115234375,-11.747212409973145,-12.27132272720337
the picker that the waiter admires exaggerate,-23.258005619049072,-22.744457244873047,-23.077622413635254,-18.444138526916504,-14.451647758483887,-12.99089765548706
the pickers that the waiters admire exaggerate,-25.425761699676514,-23.21734380722046,-23.21645975112915,-18.65842056274414,-14.367630958557129,-12.709700584411621
the picker that the waiters admire exaggerate,-24.682957649230957,-21.218159675598145,-22.81615686416626,-19.916154861450195,-15.898931503295898,-14.05038833618164
the picker that the waiter likes screams,-19.127264976501465,-14.624567985534668,-19.19792938232422,-14.043597221374512,-13.805627822875977,-14.246541976928711
the pickers that the waiter likes screams,-18.977172374725342,-14.311690330505371,-18.85541343688965,-15.28918743133545,-15.049802780151367,-15.063214302062988
the picker that the waiters like screams,-16.887991905212402,-17.631574630737305,-18.821589469909668,-11.547342300415039,-10.783902168273926,-12.295375347137451
the pickers that the waiters like screams,-17.356960773468018,-17.34280490875244,-18.95075798034668,-12.666547298431396,-12.288309097290039,-12.088741302490234
the pickers that the waiter likes scream,-15.082666397094727,-13.64189338684082,-16.148391723632812,-13.484898567199707,-13.218191146850586,-13.531097412109375
the picker that the waiter likes scream,-15.362504959106445,-13.772497177124023,-15.518457412719727,-13.857976913452148,-13.460885047912598,-13.906641006469727
the pickers that the waiters like scream,-13.576265335083008,-15.859400749206543,-16.536104202270508,-10.267236709594727,-10.333058834075928,-9.967674732208252
the picker that the waiters like scream,-13.64920425415039,-16.143028259277344,-16.126163482666016,-10.506164073944092,-10.19941234588623,-10.768956661224365
the picker that the waiter hates screams,-17.37135124206543,-14.840530395507812,-15.493635177612305,-14.625028610229492,-12.944618225097656,-16.059279441833496
the pickers that the waiter hates screams,-17.60731315612793,-14.316425323486328,-15.283913612365723,-17.5825138092041,-15.414523124694824,-17.741414070129395
the picker that the waiters hate screams,-17.542606353759766,-14.556136131286621,-17.933624267578125,-13.561126708984375,-13.677412986755371,-15.604378700256348
the pickers that the waiters hate screams,-18.00545597076416,-14.274744987487793,-18.17678451538086,-16.58019256591797,-15.29577350616455,-16.81949234008789
the pickers that the waiter hates scream,-14.788276672363281,-13.30511474609375,-14.774116516113281,-13.73256778717041,-12.142261505126953,-15.063141822814941
the picker that the waiter hates scream,-15.03618049621582,-13.804206848144531,-14.837270736694336,-13.744568824768066,-12.309910774230957,-15.3864164352417
the pickers that the waiters hate scream,-14.348272323608398,-13.180415153503418,-16.02232551574707,-12.213181495666504,-12.482888221740723,-14.708256721496582
the picker that the waiters hate scream,-14.315250396728516,-13.577259063720703,-15.6353759765625,-12.054414749145508,-12.772911071777344,-15.010619163513184
the picker that the waiter loves screams,-19.107816696166992,-14.437567710876465,-18.6856369972229,-17.93729019165039,-13.284467697143555,-14.637343406677246
the pickers that the waiter loves screams,-19.136114597320557,-14.110052108764648,-17.81854820251465,-20.024150848388672,-14.42430305480957,-15.167024612426758
the picker that the waiters love screams,-17.594914436340332,-14.833388328552246,-18.49827766418457,-12.215367317199707,-14.639243125915527,-15.209275245666504
the pickers that the waiters love screams,-17.525346755981445,-15.06303882598877,-18.39497470855713,-14.550683975219727,-16.964645385742188,-16.868974685668945
the pickers that the waiter loves scream,-15.75174331665039,-13.311254501342773,-15.29813003540039,-16.417673110961914,-12.5731201171875,-12.911635398864746
the picker that the waiter loves scream,-15.617051124572754,-13.496999740600586,-15.394966125488281,-17.06236171722412,-12.876527786254883,-13.638236999511719
the pickers that the waiters love scream,-14.484698295593262,-13.983633041381836,-16.65848731994629,-11.187994003295898,-13.768020629882812,-14.810144424438477
the picker that the waiters love scream,-14.861837387084961,-13.91505241394043,-16.526586532592773,-11.185652732849121,-13.571126937866211,-14.461219787597656
the picker that the waiter admires screams,-15.378145217895508,-18.009249687194824,-16.312317848205566,-15.328960418701172,-14.061572074890137,-14.626847267150879
the pickers that the waiter admires screams,-15.691566467285156,-17.995689392089844,-16.24188804626465,-18.12722682952881,-15.128802299499512,-15.073719024658203
the picker that the waiters admire screams,-16.9022274017334,-14.338201522827148,-16.45921802520752,-14.411615371704102,-14.07965087890625,-13.30374813079834
the pickers that the waiters admire screams,-17.14091682434082,-14.607561111450195,-16.401247024536133,-16.194148063659668,-15.698710441589355,-14.374950408935547
the pickers that the waiter admires scream,-13.41712474822998,-16.20736312866211,-15.37005615234375,-14.561040878295898,-12.884892463684082,-13.4889554977417
the picker that the waiter admires scream,-13.467751502990723,-16.27701759338379,-15.205141067504883,-14.418880462646484,-13.527483940124512,-13.852814674377441
the pickers that the waiters admire scream,-14.575004577636719,-13.06993579864502,-14.099028587341309,-13.324663162231445,-12.980831146240234,-12.5869779586792
the picker that the waiters admire scream,-14.466577529907227,-13.007955551147461,-14.174177169799805,-13.577157020568848,-13.273601531982422,-12.729314804077148
the picker that the waiter likes swims,-15.399113655090332,-16.617874145507812,-15.95454216003418,-16.41763401031494,-15.00939130783081,-17.326037406921387
the pickers that the waiter likes swims,-14.863024711608887,-15.997758865356445,-16.221933364868164,-16.335251808166504,-16.428587436676025,-17.128323554992676
the picker that the waiters like swims,-15.847021102905273,-14.498493194580078,-13.922185897827148,-17.021210193634033,-15.223506927490234,-16.600024223327637
the pickers that the waiters like swims,-15.930665969848633,-13.712506294250488,-13.905795097351074,-17.03435230255127,-15.737925052642822,-15.205244064331055
the pickers that the waiter likes swim,-11.311348915100098,-10.69992446899414,-10.906938552856445,-9.805089950561523,-13.574094772338867,-11.432639122009277
the picker that the waiter likes swim,-12.045191764831543,-11.251011848449707,-10.914240837097168,-10.689083099365234,-14.612943649291992,-12.240955352783203
the pickers that the waiters like swim,-9.761762619018555,-11.217935562133789,-10.537033081054688,-11.019848823547363,-9.169201850891113,-12.436724662780762
the picker that the waiters like swim,-9.710124969482422,-11.667962074279785,-10.521732330322266,-11.789934158325195,-9.503811836242676,-12.905058860778809
the picker that the waiter hates swims,-14.801088333129883,-14.3873929977417,-11.900348663330078,-19.36539936065674,-16.868311882019043,-18.712698936462402
the pickers that the waiter hates swims,-14.096113204956055,-14.271246910095215,-11.305461883544922,-19.14430809020996,-18.131150245666504,-18.558554649353027
the picker that the waiters hate swims,-17.12590217590332,-18.346899032592773,-15.74351978302002,-17.54295015335083,-15.22753095626831,-18.821160316467285
the pickers that the waiters hate swims,-17.131250381469727,-17.572765350341797,-15.721515655517578,-18.117457389831543,-15.791162014007568,-18.496653079986572
the pickers that the waiter hates swim,-11.501084327697754,-9.922386169433594,-8.390433311462402,-9.157771110534668,-10.251504898071289,-11.378655433654785
the picker that the waiter hates swim,-11.991735458374023,-10.212117195129395,-8.720269203186035,-9.994924545288086,-11.230971336364746,-11.368626594543457
the pickers that the waiters hate swim,-12.463111877441406,-13.725715637207031,-11.482551574707031,-9.716909408569336,-11.086067199707031,-12.036604881286621
the picker that the waiters hate swim,-12.60460376739502,-14.408348083496094,-11.441380500793457,-10.102149963378906,-11.177289962768555,-12.249598503112793
the picker that the waiter loves swims,-16.33418846130371,-16.258455276489258,-13.121408462524414,-20.243359565734863,-16.809428215026855,-20.11333417892456
the pickers that the waiter loves swims,-16.200166702270508,-15.792558670043945,-12.757549285888672,-20.121198654174805,-17.383987426757812,-19.60338830947876
the picker that the waiters love swims,-16.05246353149414,-14.317743301391602,-12.470830917358398,-16.435794830322266,-16.986064434051514,-15.161770820617676
the pickers that the waiters love swims,-15.77585220336914,-13.883138656616211,-12.344698905944824,-16.298577308654785,-17.832752227783203,-15.2637939453125
the pickers that the waiter loves swim,-13.125591278076172,-10.521560668945312,-8.06786060333252,-9.57792854309082,-12.719801902770996,-10.774046897888184
the picker that the waiter loves swim,-13.632279396057129,-10.710262298583984,-9.042738914489746,-10.653733253479004,-13.390653610229492,-11.726882934570312
the pickers that the waiters love swim,-11.133087158203125,-10.72050666809082,-10.001029968261719,-11.907210350036621,-12.36194133758545,-12.205781936645508
the picker that the waiters love swim,-11.671407699584961,-10.958471298217773,-10.21661376953125,-12.665359497070312,-12.470918655395508,-12.149605751037598
the picker that the waiter admires swims,-17.984058380126953,-16.70090675354004,-14.721515655517578,-18.60299587249756,-17.701117515563965,-19.33285427093506
the pickers that the waiter admires swims,-17.760679244995117,-16.445049285888672,-14.299603462219238,-18.65613555908203,-18.100077152252197,-19.352581024169922
the picker that the waiters admire swims,-16.860692977905273,-12.088706970214844,-11.469605445861816,-16.363791465759277,-17.406448364257812,-16.916884422302246
the pickers that the waiters admire swims,-16.340167999267578,-11.265999794006348,-10.907391548156738,-16.566001892089844,-18.1363844871521,-16.83904266357422
the pickers that the waiter admires swim,-13.525876998901367,-13.73908805847168,-11.384390830993652,-10.574718475341797,-13.407175064086914,-11.58169174194336
the picker that the waiter admires swim,-13.985054969787598,-14.248044967651367,-11.645933151245117,-11.408797264099121,-14.581930160522461,-11.78017807006836
the pickers that the waiters admire swim,-13.323808670043945,-12.604747772216797,-10.825496673583984,-13.132858276367188,-14.67188835144043,-11.432868003845215
the picker that the waiters admire swim,-13.627132415771484,-13.121809005737305,-10.995034217834473,-14.041709899902344,-15.32021713256836,-12.353713035583496
the picker that the waiter likes enjoys,-22.523219108581543,-22.533222198486328,-18.417625904083252,-17.31956195831299,-14.826149940490723,-12.29560661315918
the pickers that the waiter likes enjoys,-22.269052982330322,-21.73731756210327,-18.468374729156494,-16.678181171417236,-14.829566955566406,-11.528886795043945
the picker that the waiters like enjoys,-22.943291187286377,-21.659133911132812,-18.816972732543945,-12.995492935180664,-14.909772872924805,-13.233580112457275
the pickers that the waiters like enjoys,-22.83994483947754,-21.035671710968018,-19.587993144989014,-12.933561325073242,-15.203659534454346,-13.315504550933838
the pickers that the waiter likes enjoy,-11.943628311157227,-11.376340866088867,-11.054879188537598,-11.390673637390137,-12.334726333618164,-12.704703330993652
the picker that the waiter likes enjoy,-12.479645729064941,-11.259095191955566,-10.4537353515625,-12.055124282836914,-13.319540023803711,-13.689690589904785
the pickers that the waiters like enjoy,-11.642827033996582,-12.720399856567383,-12.90186882019043,-14.871002197265625,-11.222430229187012,-12.996055603027344
the picker that the waiters like enjoy,-11.635586738586426,-12.658756256103516,-12.679746627807617,-15.69009017944336,-11.865880966186523,-14.150290489196777
the picker that the waiter hates enjoys,-23.76366376876831,-21.908835411071777,-20.897687911987305,-11.573256492614746,-14.464767456054688,-12.151171684265137
the pickers that the waiter hates enjoys,-23.204041957855225,-21.333134174346924,-21.39798641204834,-11.31294059753418,-14.444210052490234,-11.837608337402344
the picker that the waiters hate enjoys,-21.564382553100586,-17.81692886352539,-19.093445301055908,-10.67119312286377,-15.259625911712646,-11.792763710021973
the pickers that the waiters hate enjoys,-21.72496747970581,-17.182313442230225,-19.53514003753662,-10.921624183654785,-15.689085960388184,-12.164219856262207
the pickers that the waiter hates enjoy,-12.92724609375,-12.369474411010742,-14.535441398620605,-11.431673049926758,-7.945285797119141,-10.239992141723633
the picker that the waiter hates enjoy,-13.012887954711914,-11.98265552520752,-13.932365417480469,-12.137350082397461,-9.004236221313477,-11.078609466552734
the pickers that the waiters hate enjoy,-11.19703197479248,-9.558815956115723,-12.303082466125488,-9.769185066223145,-11.242789268493652,-11.346187591552734
the picker that the waiters hate enjoy,-11.056123733520508,-9.634602546691895,-12.03633975982666,-9.711926460266113,-11.655925750732422,-11.522643089294434
the picker that the waiter loves enjoys,-21.675061225891113,-21.862557411193848,-19.25317907333374,-13.777000427246094,-16.359774589538574,-12.015580177307129
the pickers that the waiter loves enjoys,-21.162632942199707,-21.357006072998047,-19.016765117645264,-13.128556251525879,-15.849222183227539,-11.468632698059082
the picker that the waiters love enjoys,-21.56140661239624,-20.40883445739746,-19.59969997406006,-14.642690181732178,-11.908570289611816,-12.539921760559082
the pickers that the waiters love enjoys,-21.169336795806885,-20.21954870223999,-19.85556936264038,-14.830773830413818,-12.75369644165039,-12.995643615722656
the pickers that the waiter loves enjoy,-12.47130012512207,-10.829139709472656,-11.467386245727539,-12.01910400390625,-11.562573432922363,-10.51264762878418
the picker that the waiter loves enjoy,-12.887080192565918,-10.691332817077637,-11.3909912109375,-12.777838706970215,-12.711526870727539,-11.641281127929688
the pickers that the waiters love enjoy,-10.68660831451416,-11.512069702148438,-12.52370834350586,-10.282535552978516,-10.808414459228516,-13.045069694519043
the picker that the waiters love enjoy,-11.384539604187012,-11.310702323913574,-12.53609561920166,-10.312674522399902,-11.579601287841797,-13.366935729980469
the picker that the waiter admires enjoys,-23.677027225494385,-21.541950702667236,-21.646734714508057,-16.212634086608887,-16.251976013183594,-12.981365203857422
the pickers that the waiter admires enjoys,-23.19928789138794,-20.819427967071533,-22.08664560317993,-15.9991455078125,-15.715761184692383,-12.681206703186035
the picker that the waiters admire enjoys,-22.782837867736816,-20.562035083770752,-20.54095458984375,-14.24495792388916,-15.750896453857422,-10.929046630859375
the pickers that the waiters admire enjoys,-22.572375297546387,-20.003786087036133,-21.00184440612793,-14.542284965515137,-16.2545166015625,-10.564795017242432
the pickers that the waiter admires enjoy,-9.02592658996582,-11.809686660766602,-11.733415603637695,-12.149700164794922,-12.374134063720703,-12.730774879455566
the picker that the waiter admires enjoy,-9.263385772705078,-11.28055191040039,-11.033552169799805,-13.382963180541992,-13.34592056274414,-13.485716819763184
the pickers that the waiters admire enjoy,-11.093426704406738,-11.77097225189209,-12.209224700927734,-9.76087760925293,-15.8456392288208,-11.799874305725098
the picker that the waiters admire enjoy,-11.09719181060791,-11.743012428283691,-11.92116641998291,-9.976079940795898,-16.34575843811035,-12.290863037109375
the picker that the waiter likes draws,-15.130549907684326,-16.048608779907227,-17.499529361724854,-9.923614501953125,-10.247528076171875,-12.310102462768555
the pickers that the waiter likes draws,-15.060778617858887,-15.593767166137695,-17.123574256896973,-10.835589408874512,-11.480561256408691,-12.281475067138672
the picker that the waiters like draws,-12.492215156555176,-14.34133005142212,-15.654504299163818,-12.045862197875977,-13.791189193725586,-11.250983238220215
the pickers that the waiters like draws,-12.887133598327637,-14.348105907440186,-15.189225673675537,-13.9822416305542,-15.71332597732544,-12.698872566223145
the pickers that the waiter likes draw,-11.482290267944336,-12.014335632324219,-14.327407836914062,-9.433588027954102,-9.249634742736816,-11.256828308105469
the picker that the waiter likes draw,-11.471879959106445,-12.296053886413574,-14.288764953613281,-9.863698959350586,-10.184307098388672,-12.270730018615723
the pickers that the waiters like draw,-10.090744018554688,-10.491361618041992,-12.227011680603027,-11.216951370239258,-11.280987739562988,-9.224785804748535
the picker that the waiters like draw,-9.65855598449707,-10.776448249816895,-12.428457260131836,-11.581196784973145,-11.787223815917969,-9.946324348449707
the picker that the waiter hates draws,-11.637781143188477,-12.63239574432373,-13.252477645874023,-10.332043647766113,-8.95885181427002,-11.43941593170166
the pickers that the waiter hates draws,-11.518107414245605,-13.176580429077148,-13.186464309692383,-13.052477836608887,-12.29916000366211,-13.31716251373291
the picker that the waiters hate draws,-16.699183464050293,-19.070947647094727,-18.4243745803833,-9.656721115112305,-10.648703575134277,-12.099464416503906
the pickers that the waiters hate draws,-16.897438526153564,-18.814452171325684,-18.21753215789795,-13.692215919494629,-13.721786975860596,-13.5814208984375
the pickers that the waiter hates draw,-10.242671012878418,-11.358154296875,-11.39417552947998,-8.789172172546387,-8.231441497802734,-11.108818054199219
the picker that the waiter hates draw,-10.156866073608398,-11.107717514038086,-11.427770614624023,-9.73597526550293,-8.748703002929688,-11.23866081237793
the pickers that the waiters hate draw,-14.471982955932617,-13.333253860473633,-15.396343231201172,-9.85591983795166,-9.692124366760254,-11.904051780700684
the picker that the waiters hate draw,-14.128022193908691,-13.745603561401367,-15.498444557189941,-9.422553062438965,-9.6984281539917,-11.899328231811523
the picker that the waiter loves draws,-14.897127628326416,-16.279649257659912,-17.849390983581543,-10.703402519226074,-10.252561569213867,-10.725312232971191
the pickers that the waiter loves draws,-15.052388191223145,-16.15477180480957,-17.38705539703369,-13.301328182220459,-11.940086364746094,-12.517240524291992
the picker that the waiters love draws,-13.356517791748047,-15.891578674316406,-15.924566268920898,-10.235468864440918,-9.593522071838379,-13.879947662353516
the pickers that the waiters love draws,-13.446385383605957,-16.292137145996094,-15.473438262939453,-12.327545166015625,-11.70849895477295,-14.544209480285645
the pickers that the waiter loves draw,-12.579116821289062,-12.796347618103027,-15.343534469604492,-9.450559616088867,-9.10866928100586,-9.364673614501953
the picker that the waiter loves draw,-12.281844139099121,-12.85846996307373,-15.616514205932617,-10.179551124572754,-9.90379810333252,-9.98469352722168
the pickers that the waiters love draw,-11.428180694580078,-12.989656448364258,-13.872801780700684,-10.054136276245117,-8.71595287322998,-13.502715110778809
the picker that the waiters love draw,-11.256355285644531,-12.894268989562988,-14.338310241699219,-10.123087882995605,-8.756543159484863,-13.770094871520996
the picker that the waiter admires draws,-15.44129467010498,-13.820538520812988,-15.715067386627197,-11.478923797607422,-11.30014705657959,-11.776461601257324
the pickers that the waiter admires draws,-15.241025924682617,-14.141758918762207,-15.601399421691895,-14.03761100769043,-13.179353713989258,-13.014781951904297
the picker that the waiters admire draws,-14.490325927734375,-16.317129135131836,-14.021172523498535,-10.522760391235352,-12.989895820617676,-10.159417152404785
the pickers that the waiters admire draws,-14.32162094116211,-16.616104125976562,-13.851313591003418,-11.796223640441895,-15.627345085144043,-10.969834327697754
the pickers that the waiter admires draw,-13.394441604614258,-12.221921920776367,-12.556861877441406,-10.476154327392578,-9.755118370056152,-11.409310340881348
the picker that the waiter admires draw,-13.395411491394043,-11.857089042663574,-12.674422264099121,-10.97412395477295,-11.045936584472656,-11.513558387756348
the pickers that the waiters admire draw,-12.8912935256958,-14.459818840026855,-11.595369338989258,-11.071359634399414,-11.813857078552246,-9.965876579284668
the picker that the waiters admire draw,-12.758755683898926,-14.411527633666992,-11.838886260986328,-10.50930118560791,-12.08042049407959,-10.103650093078613
the picker that the waiter likes rests,-23.582369804382324,-18.546967029571533,-13.50392484664917,-11.009166717529297,-8.894331932067871,-12.448868751525879
the pickers that the waiter likes rests,-23.53504180908203,-18.278553009033203,-13.162960052490234,-11.948417663574219,-11.56098747253418,-14.26315975189209
the picker that the waiters like rests,-20.173221588134766,-18.96458911895752,-13.909130096435547,-12.358184814453125,-12.923576354980469,-14.101859092712402
the pickers that the waiters like rests,-20.65687370300293,-19.1054744720459,-14.005899429321289,-13.012460708618164,-13.767923355102539,-13.938301086425781
the pickers that the waiter likes rest,-15.316709518432617,-12.518231391906738,-9.524170875549316,-10.398021697998047,-8.059722900390625,-10.448040962219238
the picker that the waiter likes rest,-15.28349494934082,-12.794917106628418,-9.311811447143555,-10.439906120300293,-7.848362922668457,-10.647313117980957
the pickers that the waiters like rest,-12.888792991638184,-12.613065719604492,-11.03866958618164,-9.75223159790039,-9.940274238586426,-10.681370735168457
the picker that the waiters like rest,-12.787786483764648,-12.896267890930176,-11.206446647644043,-9.649978637695312,-9.803240776062012,-10.881704330444336
the picker that the waiter hates rests,-15.84802532196045,-16.61308765411377,-13.169782638549805,-13.323677062988281,-12.36012077331543,-14.075111389160156
the pickers that the waiter hates rests,-16.9961576461792,-17.062219619750977,-13.545269966125488,-15.409893989562988,-15.380724906921387,-16.74185085296631
the picker that the waiters hate rests,-24.077709197998047,-20.02863073348999,-13.021328926086426,-12.30191707611084,-14.452221870422363,-14.113306045532227
