sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the picker next to the waiters screams,-16.994998455047607,-14.857961654663086,-15.783592224121094,-13.773955345153809,-12.917812824249268,-16.591712951660156
the pickers next to the waiters screams,-17.825113773345947,-15.119081497192383,-16.05253505706787,-15.585677146911621,-14.770223140716553,-18.044772148132324
the pickers next to the waiter scream,-12.222485542297363,-13.102572441101074,-13.944190979003906,-12.123598098754883,-11.027445793151855,-12.22706413269043
the picker next to the waiter scream,-11.339437484741211,-13.495662689208984,-13.583786964416504,-12.221014976501465,-11.2529935836792,-12.631487846374512
the pickers next to the waiters scream,-13.903128623962402,-12.169997215270996,-13.776352882385254,-13.666563987731934,-11.377392292022705,-14.955032348632812
the picker next to the waiters scream,-13.497868537902832,-11.790667533874512,-13.118587493896484,-13.421460151672363,-11.14861011505127,-15.085250854492188
the picker behind the waiter screams,-14.061776161193848,-16.39321231842041,-16.256381034851074,-11.563610076904297,-12.982534408569336,-14.112174034118652
the pickers behind the waiter screams,-14.414956092834473,-15.741409301757812,-15.98583698272705,-12.909159660339355,-12.723887920379639,-14.513628959655762
the picker behind the waiters screams,-15.626057624816895,-14.927399158477783,-15.240577697753906,-12.720151901245117,-12.67188024520874,-14.543360710144043
the pickers behind the waiters screams,-16.1798038482666,-14.537467956542969,-15.220046997070312,-16.079204559326172,-15.889739513397217,-16.090161323547363
the pickers behind the waiter scream,-11.854589462280273,-12.7938814163208,-12.890253067016602,-11.49726676940918,-11.04358434677124,-11.45865535736084
the picker behind the waiter scream,-11.584685325622559,-13.022518157958984,-12.553947448730469,-11.184306144714355,-11.28501033782959,-11.999512672424316
the pickers behind the waiters scream,-13.29336929321289,-11.367999076843262,-12.934307098388672,-13.264923095703125,-11.647748470306396,-13.404417037963867
the picker behind the waiters scream,-13.068100929260254,-11.650994300842285,-12.648711204528809,-12.512479782104492,-11.440534114837646,-13.67046070098877
the picker in front of the waiter screams,-14.939946174621582,-14.69310188293457,-17.81720495223999,-12.412705421447754,-13.963895797729492,-16.081482887268066
the pickers in front of the waiter screams,-16.165864944458008,-13.633692741394043,-17.05551052093506,-13.340862274169922,-14.67507553100586,-17.071263790130615
the picker in front of the waiters screams,-15.851608276367188,-13.554179191589355,-15.483511924743652,-13.541501998901367,-13.23844861984253,-16.23738956451416
the pickers in front of the waiters screams,-16.4628267288208,-12.952672004699707,-15.192876815795898,-15.613663673400879,-16.403788089752197,-18.429645538330078
the pickers in front of the waiter scream,-12.753071784973145,-12.193140983581543,-14.349624633789062,-12.272492408752441,-11.616682052612305,-12.98852252960205
the picker in front of the waiter scream,-11.639373779296875,-12.762901306152344,-14.243331909179688,-12.0619478225708,-11.953847885131836,-13.125052452087402
the pickers in front of the waiters scream,-13.138480186462402,-10.852129936218262,-13.145015716552734,-13.66921329498291,-12.541526317596436,-14.71886157989502
the picker in front of the waiters scream,-12.927789688110352,-11.29722785949707,-12.911102294921875,-13.4299955368042,-12.506989002227783,-14.973381996154785
the picker near the waiter screams,-12.984816551208496,-15.710350036621094,-16.841230869293213,-11.88912582397461,-12.589579582214355,-15.626818180084229
the pickers near the waiter screams,-14.275205612182617,-14.932682037353516,-16.51595115661621,-13.936553001403809,-13.084344863891602,-16.477667808532715
the picker near the waiters screams,-14.863584518432617,-13.976710319519043,-15.27200698852539,-12.977277755737305,-12.40929651260376,-15.92477035522461
the pickers near the waiters screams,-15.635878562927246,-13.757678508758545,-14.953411102294922,-16.5076961517334,-14.853007316589355,-18.51338291168213
the pickers near the waiter scream,-11.080377578735352,-12.164287567138672,-13.370344161987305,-11.984454154968262,-11.350547790527344,-12.326122283935547
the picker near the waiter scream,-10.175958633422852,-12.364821434020996,-12.894693374633789,-11.38267993927002,-11.1859130859375,-12.601578712463379
the pickers near the waiters scream,-11.87600326538086,-10.438798904418945,-12.443230628967285,-13.4328031539917,-11.78890609741211,-14.721147537231445
the picker near the waiters scream,-11.698095321655273,-10.669571876525879,-12.289050102233887,-12.712204933166504,-11.275713443756104,-14.881882667541504
the picker to the side of the waiter screams,-15.068633079528809,-12.797197341918945,-18.54030990600586,-13.473466873168945,-14.258200645446777,-16.566401958465576
the pickers to the side of the waiter screams,-16.0470027923584,-12.060892105102539,-17.89185619354248,-14.651443481445312,-15.082077026367188,-17.96949338912964
the picker to the side of the waiters screams,-16.358317375183105,-12.509476661682129,-17.39941120147705,-13.727876663208008,-14.21164083480835,-16.683805465698242
the pickers to the side of the waiters screams,-17.019097328186035,-12.490320205688477,-17.060392379760742,-16.199115753173828,-17.02569818496704,-19.220011711120605
the pickers to the side of the waiter scream,-12.678094863891602,-11.33013916015625,-14.510852813720703,-13.064888954162598,-11.617691993713379,-12.744891166687012
the picker to the side of the waiter scream,-11.931958198547363,-11.9804048538208,-14.645061492919922,-13.086780548095703,-12.172080039978027,-13.1309232711792
the pickers to the side of the waiters scream,-13.682957649230957,-10.781129837036133,-14.607080459594727,-13.846245765686035,-12.618511199951172,-14.94810962677002
the picker to the side of the waiters scream,-13.408656120300293,-10.973920822143555,-14.65564250946045,-13.499760627746582,-12.702465534210205,-15.355599403381348
the picker across from the waiter screams,-15.230541229248047,-15.840492248535156,-18.609411239624023,-11.70940113067627,-14.090657234191895,-15.427229881286621
the pickers across from the waiter screams,-15.71072769165039,-14.961370468139648,-17.749308586120605,-13.132436752319336,-15.10512924194336,-17.00327157974243
the picker across from the waiters screams,-16.232194900512695,-14.343731880187988,-15.98989486694336,-13.813629150390625,-12.902891635894775,-16.503226280212402
the pickers across from the waiters screams,-16.633440017700195,-13.90001106262207,-15.997749328613281,-16.501559257507324,-16.11067247390747,-18.61508798599243
the pickers across from the waiter scream,-12.049657821655273,-12.707162857055664,-14.765641212463379,-11.89793586730957,-12.459456443786621,-13.252164840698242
the picker across from the waiter scream,-11.593070030212402,-13.24242877960205,-14.883883476257324,-11.477117538452148,-12.361202239990234,-13.288514137268066
the pickers across from the waiters scream,-13.039496421813965,-11.146522521972656,-13.714929580688477,-13.90611457824707,-12.554913520812988,-15.480530738830566
the picker across from the waiters scream,-12.834238052368164,-11.515071868896484,-13.371166229248047,-13.668001174926758,-12.252583503723145,-15.908747673034668
the picker next to the waiter swims,-15.142532348632812,-13.903985023498535,-12.784784317016602,-18.79482078552246,-17.28210687637329,-15.856781959533691
the pickers next to the waiter swims,-15.072760581970215,-13.34067153930664,-12.070747375488281,-19.134089469909668,-17.7503924369812,-15.790261268615723
the picker next to the waiters swims,-16.825523376464844,-15.62614631652832,-14.091909408569336,-17.984407424926758,-17.615544319152832,-18.0171480178833
the pickers next to the waiters swims,-17.285888671875,-15.811841011047363,-14.287572860717773,-18.934179306030273,-18.423483848571777,-18.185763835906982
the pickers next to the waiter swim,-10.815238952636719,-8.024873733520508,-10.527531623840332,-10.680283546447754,-11.589794158935547,-11.054248809814453
the picker next to the waiter swim,-12.00232982635498,-8.322615623474121,-10.381599426269531,-11.381915092468262,-11.54067325592041,-12.33239459991455
the pickers next to the waiters swim,-11.717077255249023,-8.545143127441406,-10.069751739501953,-11.728535652160645,-11.16640853881836,-10.119199752807617
the picker next to the waiters swim,-11.71213150024414,-8.979284286499023,-9.50374698638916,-13.286127090454102,-11.878488540649414,-10.73711109161377
the picker behind the waiter swims,-12.905513763427734,-12.81669807434082,-12.529375076293945,-18.531091690063477,-16.676036834716797,-14.475037097930908
the pickers behind the waiter swims,-12.001238822937012,-11.701741218566895,-11.029404640197754,-19.376829147338867,-17.458849906921387,-14.44763994216919
the picker behind the waiters swims,-14.583175659179688,-15.1112060546875,-14.303645133972168,-17.49909210205078,-16.793392181396484,-17.457847118377686
the pickers behind the waiters swims,-14.326848983764648,-14.419086456298828,-14.049651145935059,-18.92835521697998,-18.182220458984375,-17.814361572265625
the pickers behind the waiter swim,-9.124189376831055,-8.103147506713867,-10.054215431213379,-10.478303909301758,-11.52364730834961,-11.557914733886719
the picker behind the waiter swim,-10.712525367736816,-8.738252639770508,-10.49435806274414,-11.25893497467041,-12.194893836975098,-12.933422088623047
the pickers behind the waiters swim,-9.905868530273438,-7.829220771789551,-9.30054759979248,-11.916951179504395,-10.567490577697754,-10.709430694580078
the picker behind the waiters swim,-9.612298011779785,-8.555427551269531,-9.445314407348633,-12.790592193603516,-11.209083557128906,-11.392597198486328
the picker in front of the waiter swims,-12.415766716003418,-12.591841697692871,-12.067719459533691,-20.022214889526367,-17.26413059234619,-15.889720439910889
the pickers in front of the waiter swims,-12.201395034790039,-11.577926635742188,-11.043516159057617,-20.992724418640137,-18.25228500366211,-15.992920398712158
the picker in front of the waiters swims,-14.134655952453613,-13.435691833496094,-13.24555492401123,-18.74454689025879,-16.609707832336426,-18.11494016647339
the pickers in front of the waiters swims,-13.385175704956055,-12.606863975524902,-12.740300178527832,-19.876237392425537,-18.26381015777588,-18.388559341430664
the pickers in front of the waiter swim,-10.131970405578613,-8.330232620239258,-11.60244369506836,-11.31900691986084,-10.46196174621582,-11.562227249145508
the picker in front of the waiter swim,-11.14262580871582,-8.666776657104492,-11.798566818237305,-12.020200729370117,-11.181989669799805,-12.360457420349121
the pickers in front of the waiters swim,-9.154403686523438,-7.753854751586914,-9.321084022521973,-11.263433456420898,-9.691926956176758,-9.969823837280273
the picker in front of the waiters swim,-9.404260635375977,-8.467021942138672,-9.329123497009277,-12.756309509277344,-10.841670036315918,-10.765591621398926
the picker near the waiter swims,-13.17988395690918,-11.860776901245117,-13.337212562561035,-18.96477222442627,-17.839871406555176,-14.68318510055542
the pickers near the waiter swims,-12.636640548706055,-11.051470756530762,-12.216592788696289,-19.797658920288086,-18.479921340942383,-14.318313598632812
the picker near the waiters swims,-14.901578903198242,-14.547009468078613,-14.082228660583496,-18.02169704437256,-16.649276733398438,-16.558110237121582
the pickers near the waiters swims,-14.664955139160156,-14.104525566101074,-13.843060493469238,-19.69975185394287,-17.944671630859375,-16.726160049438477
the pickers near the waiter swim,-9.37286376953125,-7.581694602966309,-10.044339179992676,-10.884832382202148,-11.301225662231445,-10.873300552368164
the picker near the waiter swim,-10.687555313110352,-8.045036315917969,-10.221319198608398,-11.482701301574707,-11.910602569580078,-12.247014045715332
the pickers near the waiters swim,-10.232260704040527,-6.607171535491943,-8.549469947814941,-11.594396591186523,-10.383399963378906,-9.210333824157715
the picker near the waiters swim,-10.111655235290527,-7.525550365447998,-8.733543395996094,-12.41501522064209,-10.613412857055664,-9.716066360473633
the picker to the side of the waiter swims,-14.398828506469727,-13.258451461791992,-11.925647735595703,-20.091588020324707,-17.882841110229492,-15.332910537719727
the pickers to the side of the waiter swims,-14.088936805725098,-12.16183090209961,-11.080760955810547,-20.943142890930176,-18.585854530334473,-14.754467487335205
the picker to the side of the waiters swims,-16.437252044677734,-14.931076049804688,-15.11703872680664,-18.724607944488525,-17.75727653503418,-17.240861892700195
the pickers to the side of the waiters swims,-16.762256622314453,-14.661253929138184,-14.97296142578125,-20.152435302734375,-18.952588081359863,-17.270413875579834
the pickers to the side of the waiter swim,-10.323402404785156,-7.909709930419922,-9.323965072631836,-10.90168571472168,-10.189046859741211,-11.81437873840332
the picker to the side of the waiter swim,-11.308572769165039,-8.540196418762207,-9.513101577758789,-11.62843132019043,-10.953230857849121,-13.093795776367188
the pickers to the side of the waiters swim,-10.58206558227539,-8.490825653076172,-8.528246879577637,-11.643795013427734,-9.788341522216797,-10.518818855285645
the picker to the side of the waiters swim,-10.549345016479492,-8.716785430908203,-8.81137466430664,-13.063177108764648,-10.889653205871582,-11.537566184997559
the picker across from the waiter swims,-13.479981422424316,-13.291787147521973,-13.41480541229248,-18.792344093322754,-17.68732738494873,-15.545066833496094
the pickers across from the waiter swims,-13.614407539367676,-12.45572566986084,-12.421814918518066,-19.47216510772705,-18.362128257751465,-15.55831241607666
the picker across from the waiters swims,-15.151529312133789,-15.776104927062988,-14.024925231933594,-18.407001495361328,-17.25583267211914,-17.756925582885742
the pickers across from the waiters swims,-15.114514350891113,-15.352333068847656,-13.606163024902344,-19.576943397521973,-18.68071746826172,-18.106224060058594
the pickers across from the waiter swim,-10.295082092285156,-8.20268726348877,-10.383733749389648,-10.511235237121582,-10.406279563903809,-10.9419584274292
the picker across from the waiter swim,-11.505294799804688,-8.628448486328125,-10.721220970153809,-11.268269538879395,-11.159000396728516,-11.715481758117676
the pickers across from the waiters swim,-10.777109146118164,-7.859661102294922,-7.916644096374512,-11.586854934692383,-9.890207290649414,-9.456679344177246
the picker across from the waiters swim,-10.910853385925293,-8.408904075622559,-8.030935287475586,-13.389382362365723,-11.260223388671875,-10.977895736694336
the picker next to the waiter enjoys,-25.048142433166504,-25.20638656616211,-20.71810817718506,-13.10163688659668,-14.987467288970947,-12.584630012512207
the pickers next to the waiter enjoys,-24.163853645324707,-23.887691974639893,-22.19209623336792,-12.986422538757324,-15.844204902648926,-12.438606262207031
the picker next to the waiters enjoys,-23.751574516296387,-21.657564163208008,-21.63725185394287,-12.151396751403809,-13.042293548583984,-12.614226341247559
the pickers next to the waiters enjoys,-23.86473560333252,-21.790725708007812,-23.176483631134033,-12.264792442321777,-13.750733375549316,-13.003918647766113
the pickers next to the waiter enjoy,-11.318601608276367,-8.881845474243164,-12.078214645385742,-12.648744583129883,-10.653680801391602,-13.064750671386719
the picker next to the waiter enjoy,-11.467670440673828,-8.8419828414917,-11.29927921295166,-12.96243953704834,-11.92368221282959,-13.658305168151855
the pickers next to the waiters enjoy,-11.30655574798584,-9.068453788757324,-10.570544242858887,-11.580485343933105,-11.35252571105957,-10.464249610900879
the picker next to the waiters enjoy,-11.148731231689453,-8.492168426513672,-9.515600204467773,-12.45895767211914,-13.015156745910645,-11.554064750671387
the picker behind the waiter enjoys,-26.13528299331665,-21.960984706878662,-20.469133853912354,-12.2594633102417,-15.113428115844727,-11.575798988342285
the pickers behind the waiter enjoys,-24.964288234710693,-20.6096830368042,-21.07804775238037,-11.792165756225586,-15.91075086593628,-11.052873134613037
the picker behind the waiters enjoys,-23.160637378692627,-18.587948322296143,-21.221513748168945,-10.125860214233398,-11.647876739501953,-11.310885429382324
the pickers behind the waiters enjoys,-23.028165340423584,-18.132215976715088,-22.12667751312256,-10.241722583770752,-12.78565788269043,-11.821765899658203
