sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the pickers scream and draw,-12.400470733642578,-11.997621536254883,-12.142180442810059,-5.750978469848633,-6.091017723083496,-5.436883926391602
the picker screams and draw,-11.478650093078613,-11.457193374633789,-12.486303329467773,-5.2243428230285645,-5.747896194458008,-5.191394805908203
the picker screams and rests,-14.456895351409912,-12.965599060058594,-12.729001998901367,-8.821329116821289,-7.866613864898682,-8.728652954101562
the pickers scream and rests,-17.651257514953613,-16.67783784866333,-14.10927438735962,-10.056196212768555,-9.941017150878906,-8.858346462249756
the pickers scream and rest,-9.694746971130371,-9.970657348632812,-10.155330657958984,-8.415668487548828,-7.398813247680664,-6.937643527984619
the picker screams and rest,-8.704894065856934,-8.720285415649414,-9.811602592468262,-8.468486785888672,-6.878391742706299,-6.928178787231445
the picker screams and runs,-9.929975509643555,-8.982627868652344,-10.464170455932617,-7.061824798583984,-6.5934576988220215,-8.656770706176758
the pickers scream and runs,-9.942887306213379,-9.674373626708984,-11.256242752075195,-8.492486000061035,-9.980483055114746,-10.499988555908203
the pickers scream and run,-4.480343818664551,-5.905716896057129,-8.439058303833008,-7.437835693359375,-6.7676591873168945,-8.068337440490723
the picker screams and run,-4.946776390075684,-5.9481658935546875,-8.353516578674316,-8.26978588104248,-7.721842288970947,-8.052268028259277
the picker screams and plays,-11.154016494750977,-9.925039291381836,-11.295969009399414,-5.708108901977539,-5.638026237487793,-6.3602986335754395
the pickers scream and plays,-11.27606201171875,-10.784584045410156,-12.099136352539062,-7.7730183601379395,-8.71646499633789,-7.875037670135498
the pickers scream and play,-7.299220085144043,-7.536358833312988,-9.086185455322266,-6.089623928070068,-6.7346882820129395,-4.934859275817871
the picker screams and play,-6.614129066467285,-7.574863433837891,-8.96524429321289,-7.868962287902832,-7.223774433135986,-5.9399003982543945
the picker screams and works,-11.477388381958008,-12.046140670776367,-13.393853187561035,-6.1029372215271,-6.71641206741333,-8.886764526367188
the pickers scream and works,-11.915637969970703,-12.835905075073242,-13.558561325073242,-8.63127613067627,-9.049687385559082,-10.25387954711914
the pickers scream and work,-10.334628105163574,-10.123684883117676,-11.509573936462402,-7.506715297698975,-7.794890403747559,-8.561391830444336
the picker screams and work,-9.417988777160645,-9.710296630859375,-11.448869705200195,-8.08331298828125,-7.941653251647949,-8.861355781555176
the picker swims and enjoys,-22.262372970581055,-19.787679195404053,-16.491015911102295,-13.06199836730957,-15.068559169769287,-12.836511611938477
the pickers swim and enjoys,-22.016354084014893,-20.39906597137451,-18.73594093322754,-13.982895851135254,-11.713138580322266,-11.955857276916504
the pickers swim and enjoy,-9.196649551391602,-9.4756441116333,-10.876075744628906,-7.948061466217041,-9.661449432373047,-9.020833969116211
the picker swims and enjoy,-9.989811897277832,-8.59592342376709,-10.518555641174316,-9.8238525390625,-10.68609619140625,-10.768507957458496
the picker swims and draws,-10.904620170593262,-13.333802700042725,-13.248237133026123,-7.061450958251953,-9.350286483764648,-7.179673194885254
the pickers swim and draws,-12.589587211608887,-13.93064832687378,-14.118663311004639,-7.8901801109313965,-8.777447700500488,-5.107387065887451
the pickers swim and draw,-10.914627075195312,-10.15442943572998,-10.901090621948242,-6.447616100311279,-6.043384552001953,-5.006296634674072
the picker swims and draw,-9.660772323608398,-10.135784149169922,-10.462602615356445,-5.965601444244385,-8.037096977233887,-6.405454635620117
the picker swims and rests,-18.317330837249756,-13.07988691329956,-9.951311588287354,-9.2278470993042,-10.920125007629395,-10.481327533721924
the pickers swim and rests,-17.199475288391113,-14.928121566772461,-10.265307426452637,-9.529571533203125,-10.546392440795898,-9.743854522705078
the pickers swim and rest,-9.242795944213867,-8.691413879394531,-6.249808311462402,-7.523191452026367,-8.294801712036133,-7.322617530822754
the picker swims and rest,-11.14660358428955,-7.7816362380981445,-6.415389060974121,-8.402202606201172,-8.315898895263672,-7.672092914581299
the picker swims and runs,-8.973443031311035,-8.105741500854492,-7.487392425537109,-7.853640556335449,-8.118176460266113,-7.518971920013428
the pickers swim and runs,-11.132662773132324,-12.256672859191895,-10.18638801574707,-7.496356964111328,-7.6434245109558105,-7.7493791580200195
the pickers swim and run,-5.822648525238037,-5.669482231140137,-6.289851665496826,-4.698470592498779,-5.674237251281738,-6.29738712310791
the picker swims and run,-6.526240348815918,-6.265655517578125,-8.465925216674805,-6.762709617614746,-7.542778491973877,-7.425592422485352
the picker swims and plays,-5.901560306549072,-6.041714191436768,-5.161427021026611,-7.422979354858398,-8.248064994812012,-6.596485614776611
the pickers swim and plays,-8.378275871276855,-11.379437446594238,-9.544373512268066,-8.20133113861084,-8.470636367797852,-7.476812362670898
the pickers swim and play,-5.087033271789551,-5.023980140686035,-3.153087615966797,-5.091677188873291,-5.613317012786865,-4.458983421325684
the picker swims and play,-5.795202732086182,-4.623304843902588,-5.207137107849121,-7.734461784362793,-7.509178161621094,-6.676667213439941
the picker swims and works,-11.46528434753418,-11.099867820739746,-8.021827697753906,-8.093605041503906,-8.404232025146484,-9.869598388671875
the pickers swim and works,-12.479727745056152,-13.482271194458008,-12.755435943603516,-9.461358070373535,-10.176545143127441,-9.310711860656738
the pickers swim and work,-8.180278778076172,-7.06443977355957,-7.918649673461914,-8.061248779296875,-7.547000885009766,-7.859724521636963
the picker swims and work,-7.8519392013549805,-7.359108924865723,-8.483681678771973,-9.365312576293945,-8.4194917678833,-9.154237747192383
the picker enjoys and draws,-12.109772682189941,-11.307035446166992,-15.179863929748535,-5.639403820037842,-7.237284183502197,-6.887914657592773
the pickers enjoy and draws,-13.996491432189941,-11.599074363708496,-13.892623901367188,-7.262263774871826,-7.771744728088379,-4.9875664710998535
the pickers enjoy and draw,-11.686677932739258,-9.34094524383545,-10.791425704956055,-5.640389919281006,-4.903624534606934,-4.831455707550049
the picker enjoys and draw,-10.221345901489258,-9.81300163269043,-11.427510261535645,-5.462655544281006,-6.711205005645752,-5.38871955871582
the picker enjoys and rests,-16.396357536315918,-11.522027969360352,-9.352155685424805,-9.186339378356934,-9.80036449432373,-8.39243459701538
the pickers enjoy and rests,-15.769209861755371,-15.518955707550049,-11.886490821838379,-11.196979522705078,-10.177830219268799,-11.899550437927246
the pickers enjoy and rest,-8.37491226196289,-9.569925308227539,-8.22620677947998,-9.389163970947266,-6.6076979637146,-7.435527801513672
the picker enjoys and rest,-9.846606254577637,-8.388349533081055,-7.504610061645508,-8.567342758178711,-6.94035530090332,-6.4271016120910645
the picker enjoys and runs,-12.062673568725586,-11.238241195678711,-11.26274299621582,-4.850832462310791,-7.11505126953125,-6.286289691925049
the pickers enjoy and runs,-9.998015403747559,-11.750539779663086,-12.77675724029541,-7.35196590423584,-6.9329447746276855,-8.058784484863281
the pickers enjoy and run,-6.666744232177734,-7.631625652313232,-9.459421157836914,-5.1254143714904785,-6.228970527648926,-6.964250564575195
the picker enjoys and run,-9.269231796264648,-6.715432167053223,-9.053428649902344,-5.771694660186768,-6.573216915130615,-7.3842973709106445
the picker enjoys and plays,-9.541573524475098,-10.512874603271484,-8.81032943725586,-5.819421768188477,-7.3978729248046875,-5.341942310333252
the pickers enjoy and plays,-8.214072227478027,-11.064249038696289,-8.752544403076172,-7.824613094329834,-7.165522575378418,-7.17217493057251
the pickers enjoy and play,-5.45376443862915,-5.834014892578125,-4.36822509765625,-5.173924922943115,-6.404858589172363,-5.494017601013184
the picker enjoys and play,-6.634202480316162,-5.878627300262451,-5.639797210693359,-6.8552751541137695,-6.971549034118652,-5.197518825531006
the picker enjoys and works,-10.420222282409668,-10.62183666229248,-11.922839164733887,-6.440420627593994,-8.347145080566406,-7.063088417053223
the pickers enjoy and works,-9.350865364074707,-10.412698745727539,-11.46511173248291,-8.643501281738281,-8.209403038024902,-8.269477844238281
the pickers enjoy and work,-6.681730270385742,-3.6931886672973633,-5.972564220428467,-6.043270111083984,-7.211802959442139,-7.229222297668457
the picker enjoys and work,-7.701594352722168,-5.956104755401611,-7.423396110534668,-8.318317413330078,-8.222784042358398,-8.187139511108398
the picker draws and rests,-13.186882972717285,-11.375070571899414,-10.806671142578125,-8.090181350708008,-7.274152755737305,-7.123331546783447
the pickers draw and rests,-15.337635040283203,-14.209477424621582,-12.313518524169922,-9.090492248535156,-8.062731742858887,-8.055726528167725
the pickers draw and rest,-8.55789852142334,-9.118546485900879,-8.136327743530273,-7.37282657623291,-6.236854553222656,-6.339681148529053
the picker draws and rest,-8.334586143493652,-8.996028900146484,-8.269736289978027,-7.990297317504883,-7.00056791305542,-6.541869163513184
the picker draws and runs,-11.85468578338623,-14.642627716064453,-11.57692813873291,-4.875921249389648,-3.8375844955444336,-4.345077991485596
the pickers draw and runs,-11.927634239196777,-15.223031997680664,-12.99969482421875,-5.943387031555176,-6.406668186187744,-6.334375381469727
the pickers draw and run,-8.950206756591797,-10.957008361816406,-9.495105743408203,-5.109238624572754,-4.431338787078857,-5.866551399230957
the picker draws and run,-9.054283142089844,-11.105250358581543,-9.183147430419922,-7.230085849761963,-7.215729713439941,-7.119675159454346
the picker draws and plays,-8.954315185546875,-10.629082679748535,-8.090889930725098,-5.875062465667725,-4.96113920211792,-3.824535846710205
the pickers draw and plays,-8.487984657287598,-11.058332443237305,-8.147337913513184,-7.677255153656006,-7.354616641998291,-6.000026702880859
the pickers draw and play,-6.312882900238037,-6.886253833770752,-4.805370330810547,-4.754011154174805,-5.658935070037842,-4.407829284667969
the picker draws and play,-6.327070236206055,-7.27556037902832,-5.975907802581787,-7.566232681274414,-7.718647003173828,-6.679123401641846
the picker draws and works,-9.80746841430664,-11.412490844726562,-10.692754745483398,-5.461491584777832,-6.394719123840332,-6.254186630249023
the pickers draw and works,-9.692483901977539,-12.075969696044922,-11.569062232971191,-8.47346305847168,-8.971752166748047,-8.887394905090332
the pickers draw and work,-6.349592208862305,-6.980495929718018,-6.775599002838135,-5.991238117218018,-6.529183387756348,-7.208497047424316
the picker draws and work,-6.302626609802246,-7.122112274169922,-7.230879783630371,-7.257505416870117,-8.069622039794922,-8.165740013122559
the picker rests and runs,-10.99229907989502,-14.037396430969238,-9.918883323669434,-5.272748947143555,-3.3038034439086914,-3.530792713165283
the pickers rest and runs,-11.167518615722656,-14.312371253967285,-10.818819046020508,-7.822172164916992,-6.727601051330566,-7.815813064575195
the pickers rest and run,-6.737849235534668,-9.094564437866211,-8.584211349487305,-4.655824661254883,-4.634700298309326,-5.473027229309082
the picker rests and run,-6.817476272583008,-9.369392395019531,-7.75196647644043,-5.74434232711792,-6.7985029220581055,-6.94325065612793
the picker rests and plays,-10.93594741821289,-12.080281257629395,-10.911932945251465,-7.367409706115723,-5.632533550262451,-3.6229186058044434
the pickers rest and plays,-10.41589641571045,-12.3417329788208,-10.684783935546875,-9.618050575256348,-7.998929023742676,-6.801772117614746
the pickers rest and play,-4.901821613311768,-5.27604341506958,-3.40281343460083,-6.336773872375488,-5.334636211395264,-5.946506500244141
the picker rests and play,-4.867834568023682,-5.596652507781982,-4.943561553955078,-7.919349193572998,-7.689821720123291,-8.086271286010742
the picker rests and works,-12.148245811462402,-12.922443389892578,-10.81641960144043,-6.826877593994141,-6.85872220993042,-5.9246015548706055
the pickers rest and works,-12.467392921447754,-12.564080238342285,-9.90799331665039,-9.448800086975098,-8.778210639953613,-8.0044584274292
the pickers rest and work,-7.849435806274414,-6.979290962219238,-5.373232364654541,-6.765437602996826,-6.368894100189209,-7.313745498657227
the picker rests and work,-7.31732177734375,-7.577267646789551,-6.309674263000488,-7.697340965270996,-8.234264373779297,-8.681317329406738
the picker runs and plays,-5.941584587097168,-6.8088908195495605,-7.31484317779541,-6.845329284667969,-7.081173419952393,-3.6555070877075195
the pickers run and plays,-9.25544261932373,-11.00444221496582,-9.245075225830078,-8.681760787963867,-9.220230102539062,-6.440581321716309
the pickers run and play,-5.234427452087402,-5.874475955963135,-3.062091827392578,-3.5897436141967773,-5.844650745391846,-2.8994626998901367
the picker runs and play,-8.980056762695312,-7.837979316711426,-8.499634742736816,-6.958016872406006,-7.552005767822266,-6.138881683349609
the picker runs and works,-8.27019214630127,-7.326950550079346,-7.07731294631958,-6.354334354400635,-7.700952529907227,-7.872711181640625
the pickers run and works,-13.442859649658203,-11.43435287475586,-11.486448287963867,-10.285049438476562,-10.893634796142578,-10.883909225463867
the pickers run and work,-9.443642616271973,-5.890439510345459,-9.412103652954102,-7.49543571472168,-7.707503795623779,-7.517073631286621
the picker runs and work,-9.652704238891602,-7.215407371520996,-12.259174346923828,-8.843488693237305,-8.38521957397461,-9.00471019744873
the picker plays and works,-10.066974639892578,-10.600140571594238,-8.227843284606934,-4.2894206047058105,-5.85687255859375,-4.94719123840332
the pickers play and works,-11.693309783935547,-13.481047630310059,-11.533413887023926,-8.953163146972656,-8.702913284301758,-8.02354621887207
the pickers play and work,-6.726309776306152,-6.311687469482422,-6.699195861816406,-7.614062309265137,-6.697066783905029,-6.705287456512451
the picker plays and work,-6.715325355529785,-6.6123270988464355,-7.69681978225708,-6.90817928314209,-7.103844165802002,-7.516839981079102
the harvester grinds and exaggerates,-25.278141498565674,-23.086843013763428,-24.989513874053955,-15.104814529418945,-13.603970527648926,-15.973273277282715
the harvesters grind and exaggerates,-26.7151141166687,-24.635273933410645,-26.829224109649658,-15.772852420806885,-16.255146980285645,-16.098198890686035
the harvesters grind and exaggerate,-26.86663293838501,-22.50223970413208,-22.957005977630615,-14.54391622543335,-13.457453727722168,-14.06010627746582
the harvester grinds and exaggerate,-25.017940998077393,-20.485541343688965,-21.347832679748535,-15.336909294128418,-14.54885482788086,-14.538318634033203
the harvester grinds and screams,-13.98618221282959,-11.104582786560059,-13.310470581054688,-8.017746448516846,-9.158302307128906,-9.375473976135254
the harvesters grind and screams,-14.636932373046875,-12.152667045593262,-15.35875415802002,-8.605967998504639,-10.70978832244873,-9.167465686798096
the harvesters grind and scream,-11.9657621383667,-11.203315734863281,-11.738188743591309,-6.843969821929932,-9.220980644226074,-8.035522937774658
the harvester grinds and scream,-11.611108779907227,-10.452776908874512,-11.372891426086426,-7.05150842666626,-8.951879501342773,-8.31634521484375
the harvester grinds and swims,-10.713766098022461,-10.845138549804688,-11.657261848449707,-12.84321117401123,-14.471485614776611,-12.644524574279785
the harvesters grind and swims,-9.132080078125,-11.36137580871582,-10.711614608764648,-12.621667861938477,-14.550026416778564,-13.3049635887146
the harvesters grind and swim,-9.145289421081543,-9.073637008666992,-10.180912017822266,-9.082387924194336,-8.27586555480957,-9.110743522644043
the harvester grinds and swim,-9.170415878295898,-8.73769760131836,-8.828988075256348,-9.236382484436035,-8.142821311950684,-8.610730171203613
the harvester grinds and enjoys,-18.06009006500244,-17.377331733703613,-18.755980491638184,-13.355286121368408,-14.573445320129395,-12.146733283996582
the harvesters grind and enjoys,-18.505788803100586,-16.45457935333252,-20.13697052001953,-13.650482654571533,-14.436657428741455,-11.781628608703613
the harvesters grind and enjoy,-10.113523483276367,-9.60612964630127,-11.074506759643555,-10.774286270141602,-10.78530502319336,-9.878711700439453
the harvester grinds and enjoy,-9.681745529174805,-9.296518325805664,-9.62103271484375,-10.996358871459961,-11.725471496582031,-10.2947998046875
the harvester grinds and draws,-10.963567733764648,-11.841375350952148,-15.64067792892456,-7.573049545288086,-7.317761421203613,-6.563991069793701
the harvesters grind and draws,-10.844801902770996,-12.447092056274414,-13.947224617004395,-8.243476867675781,-9.943246841430664,-6.664762020111084
the harvesters grind and draw,-8.536438941955566,-10.44323444366455,-10.067777633666992,-6.493099212646484,-7.115287780761719,-6.09823751449585
the harvester grinds and draw,-9.89166259765625,-10.312710762023926,-11.89298152923584,-6.298598289489746,-7.070204734802246,-5.844802379608154
the harvester grinds and rests,-15.247999668121338,-10.771629333496094,-9.891698837280273,-10.683216094970703,-8.504316329956055,-9.94277572631836
the harvesters grind and rests,-17.071799278259277,-13.863367557525635,-12.871624946594238,-10.566326141357422,-9.064534664154053,-11.201403617858887
the harvesters grind and rest,-10.520398139953613,-9.435298919677734,-8.964118003845215,-9.253674507141113,-7.534153461456299,-8.286322593688965
the harvester grinds and rest,-9.577644348144531,-9.22344970703125,-8.767254829406738,-9.593236923217773,-7.839134216308594,-7.780305862426758
the harvester grinds and runs,-12.168180465698242,-10.0964994430542,-12.873769760131836,-8.30579948425293,-6.094722747802734,-7.194173812866211
the harvesters grind and runs,-12.819010734558105,-11.145601272583008,-14.07662296295166,-8.920286178588867,-8.60053825378418,-8.001293182373047
the harvesters grind and run,-9.284431457519531,-8.303750991821289,-10.066161155700684,-7.516183853149414,-6.008190155029297,-6.386673927307129
the harvester grinds and run,-8.890039443969727,-8.117853164672852,-8.667484283447266,-7.52103328704834,-6.9850921630859375,-6.956202983856201
the harvester grinds and plays,-8.361841201782227,-10.002311706542969,-10.64622974395752,-8.821922302246094,-7.607712745666504,-6.6843061447143555
the harvesters grind and plays,-8.882335662841797,-11.194056510925293,-12.06216049194336,-9.422355651855469,-9.729972839355469,-7.515973091125488
the harvesters grind and play,-7.274796962738037,-7.368958950042725,-8.157361030578613,-7.331318378448486,-7.5383758544921875,-4.915077209472656
the harvester grinds and play,-6.715950965881348,-7.65499210357666,-6.549507141113281,-7.839225769042969,-7.843123435974121,-5.408957481384277
the harvester grinds and works,-12.009698867797852,-9.353668212890625,-12.84455680847168,-8.299187660217285,-9.010356903076172,-9.195745468139648
