sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the pickers that the waiter hate grind,-14.015738487243652,-14.924169540405273,-12.517232894897461,-13.146841049194336,-17.72609519958496,-13.614063262939453
the picker that the waiter loves grinds,-10.703371047973633,-10.766413688659668,-10.240957260131836,-8.428089141845703,-11.1043062210083,-16.279969215393066
the picker that the waiters loves grinds,-14.285927772521973,-13.742792129516602,-11.266422271728516,-10.968696594238281,-11.617350578308105,-13.048660278320312
the picker that the waiters love grinds,-7.212410926818848,-9.007962226867676,-7.123668670654297,-12.293346405029297,-12.52010726928711,-11.396218299865723
the picker that the waiter love grinds,-11.152079582214355,-10.56449031829834,-11.624433517456055,-10.793400764465332,-10.348457336425781,-10.349588394165039
the pickers that the waiter loves grind,-10.73833179473877,-10.523574829101562,-10.624571800231934,-9.505855560302734,-12.226794242858887,-15.568438529968262
the pickers that the waiters loves grind,-14.280627250671387,-13.364922523498535,-11.737225532531738,-12.967967987060547,-13.024251937866211,-13.211112976074219
the pickers that the waiters love grind,-7.520485877990723,-9.088934898376465,-8.16917610168457,-12.750778198242188,-12.669057846069336,-11.813286781311035
the pickers that the waiter love grind,-10.96349048614502,-10.175620079040527,-11.89030647277832,-10.74957275390625,-10.126325607299805,-9.097232818603516
the picker that the waiter admires grinds,-19.786613941192627,-21.783541679382324,-18.77982807159424,-15.024155616760254,-19.76023006439209,-19.852869033813477
the picker that the waiters admires grinds,-20.807869911193848,-20.884530544281006,-18.87747287750244,-12.633628845214844,-13.870904922485352,-17.5884952545166
the picker that the waiters admire grinds,-18.95881175994873,-19.30613660812378,-17.293604850769043,-13.007464408874512,-14.74065113067627,-14.967583656311035
the picker that the waiter admire grinds,-18.24395227432251,-19.61600399017334,-16.377708435058594,-17.189555168151855,-22.563783168792725,-17.891894340515137
the pickers that the waiter admires grind,-19.32159423828125,-21.3221697807312,-19.099472045898438,-14.260772705078125,-19.226423740386963,-19.7163667678833
the pickers that the waiters admires grind,-20.651434898376465,-21.533255577087402,-19.274640560150146,-13.517110824584961,-14.192946434020996,-18.069547653198242
the pickers that the waiters admire grind,-18.892155647277832,-20.294636726379395,-17.58300256729126,-11.950569152832031,-13.378350257873535,-13.927279472351074
the pickers that the waiter admire grind,-17.896970748901367,-19.626281261444092,-16.706867218017578,-13.861908912658691,-19.994679927825928,-15.99873399734497
the picker that the waiter likes exaggerates,-6.766204357147217,-9.37850570678711,-8.87801456451416,-12.76539134979248,-12.502961158752441,-15.37555456161499
the picker that the waiters likes exaggerates,-12.718628883361816,-14.423137664794922,-11.620916366577148,-14.575973510742188,-10.660147666931152,-15.598912239074707
the picker that the waiters like exaggerates,-6.644367694854736,-5.8773417472839355,-5.704415798187256,-7.7372517585754395,-8.104913711547852,-8.851194381713867
the picker that the waiter like exaggerates,-7.7268829345703125,-6.433332920074463,-6.965950012207031,-8.393134117126465,-10.70615291595459,-10.320860862731934
the pickers that the waiter likes exaggerate,-6.694167137145996,-8.751117706298828,-8.804469108581543,-13.25069522857666,-12.576841354370117,-14.980457305908203
the pickers that the waiters likes exaggerate,-12.536688804626465,-14.01927661895752,-11.966880798339844,-14.764729499816895,-11.279745101928711,-15.098599910736084
the pickers that the waiters like exaggerate,-6.986213684082031,-5.542501449584961,-5.97449254989624,-7.484765529632568,-8.540156364440918,-8.568836212158203
the pickers that the waiter like exaggerate,-7.845310211181641,-6.03920841217041,-6.629525184631348,-7.678467750549316,-10.38953685760498,-9.614670753479004
the picker that the waiter hates exaggerates,-10.482356548309326,-15.899479866027832,-13.126785278320312,-13.845856189727783,-19.216782569885254,-16.716978073120117
the picker that the waiters hates exaggerates,-12.000129699707031,-16.785953521728516,-14.706366062164307,-15.569794654846191,-18.19166660308838,-18.201454162597656
the picker that the waiters hate exaggerates,-12.942896842956543,-14.463940620422363,-11.052140235900879,-14.085053443908691,-15.878764629364014,-12.98933458328247
the picker that the waiter hate exaggerates,-14.206403732299805,-14.686729431152344,-12.948098182678223,-13.74917459487915,-17.4312105178833,-15.090168476104736
the pickers that the waiter hates exaggerate,-10.049345016479492,-14.610512256622314,-13.2669095993042,-14.010363578796387,-19.787233352661133,-16.322264671325684
the pickers that the waiters hates exaggerate,-11.969599723815918,-17.07034969329834,-14.734912872314453,-16.563328742980957,-18.786237716674805,-18.72672748565674
the pickers that the waiters hate exaggerate,-13.197070121765137,-14.808645248413086,-11.247746467590332,-14.299394607543945,-16.330557823181152,-12.75306224822998
the pickers that the waiter hate exaggerate,-14.015739440917969,-14.924168586730957,-12.517230987548828,-13.146836280822754,-17.72609519958496,-13.614058017730713
the picker that the waiter loves exaggerates,-10.703374862670898,-10.766414642333984,-10.240958213806152,-8.428089141845703,-11.1043062210083,-16.279969215393066
the picker that the waiters loves exaggerates,-14.285928726196289,-13.742794036865234,-11.266425132751465,-10.968696594238281,-11.617350578308105,-13.048660278320312
the picker that the waiters love exaggerates,-7.212414741516113,-9.007964134216309,-7.123666763305664,-12.293346405029297,-12.52010726928711,-11.396218299865723
the picker that the waiter love exaggerates,-11.152078628540039,-10.564491271972656,-11.624433517456055,-10.793401718139648,-10.34846019744873,-10.349590301513672
the pickers that the waiter loves exaggerate,-10.738333702087402,-10.523573875427246,-10.624568939208984,-9.505856037139893,-12.22679328918457,-15.568436622619629
the pickers that the waiters loves exaggerate,-14.28062915802002,-13.364921569824219,-11.737223625183105,-12.967967987060547,-13.024251937866211,-13.211112976074219
the pickers that the waiters love exaggerate,-7.520484924316406,-9.088933944702148,-8.169171333312988,-12.750779151916504,-12.669059753417969,-11.813289642333984
the pickers that the waiter love exaggerate,-10.963489532470703,-10.17562198638916,-11.890304565429688,-10.749570846557617,-10.126327514648438,-9.097230911254883
the picker that the waiter admires exaggerates,-19.786616802215576,-21.78353500366211,-18.779830932617188,-15.024155616760254,-19.76023006439209,-19.852869033813477
the picker that the waiters admires exaggerates,-20.807869911193848,-20.88452959060669,-18.877472400665283,-12.633628845214844,-13.870904922485352,-17.5884952545166
the picker that the waiters admire exaggerates,-18.95881175994873,-19.30613660812378,-17.293604850769043,-13.007464408874512,-14.74065113067627,-14.967583656311035
the picker that the waiter admire exaggerates,-18.24395227432251,-19.61600399017334,-16.377708435058594,-17.189555168151855,-22.563783168792725,-17.891894340515137
the pickers that the waiter admires exaggerate,-19.321588039398193,-21.322163581848145,-19.099474906921387,-14.260772705078125,-19.226423740386963,-19.7163667678833
the pickers that the waiters admires exaggerate,-20.651437759399414,-21.533252716064453,-19.27464485168457,-13.517110824584961,-14.192946434020996,-18.069547653198242
the pickers that the waiters admire exaggerate,-18.892155647277832,-20.294636726379395,-17.58300256729126,-11.950569152832031,-13.378350257873535,-13.927279472351074
the pickers that the waiter admire exaggerate,-17.896970748901367,-19.626281261444092,-16.706867218017578,-13.861908912658691,-19.994679927825928,-15.99873399734497
the picker that the waiter likes screams,-6.766202449798584,-9.378503799438477,-8.878015518188477,-12.76539134979248,-12.502961158752441,-15.37555456161499
the picker that the waiters likes screams,-12.718629837036133,-14.423135757446289,-11.620914459228516,-14.575973510742188,-10.660147666931152,-15.598912239074707
the picker that the waiters like screams,-6.6443657875061035,-5.877341270446777,-5.7044172286987305,-7.7372517585754395,-8.104913711547852,-8.851194381713867
the picker that the waiter like screams,-7.7268829345703125,-6.433330535888672,-6.965951919555664,-8.393133163452148,-10.70615291595459,-10.320860862731934
the pickers that the waiter likes scream,-6.694167137145996,-8.751118659973145,-8.804471969604492,-13.250692367553711,-12.576838493347168,-14.980454444885254
the pickers that the waiters likes scream,-12.536685943603516,-14.019278526306152,-11.966879844665527,-14.764729499816895,-11.279745101928711,-15.098599910736084
the pickers that the waiters like scream,-6.986217498779297,-5.542505741119385,-5.974493980407715,-7.484762191772461,-8.540155410766602,-8.568835258483887
the pickers that the waiter like scream,-7.845311641693115,-6.039205074310303,-6.629525184631348,-7.678465843200684,-10.389534950256348,-9.614666938781738
the picker that the waiter hates screams,-10.4823579788208,-15.899481773376465,-13.126786708831787,-13.845856189727783,-19.216782569885254,-16.716978073120117
the picker that the waiters hates screams,-12.000127792358398,-16.78595542907715,-14.7063627243042,-15.569794654846191,-18.19166660308838,-18.201454162597656
the picker that the waiters hate screams,-12.942893981933594,-14.463939666748047,-11.052142143249512,-14.085053443908691,-15.878764629364014,-12.98933458328247
the picker that the waiter hate screams,-14.206404685974121,-14.686727523803711,-12.948097229003906,-13.74917459487915,-17.4312105178833,-15.090168476104736
the pickers that the waiter hates scream,-10.049345970153809,-14.610508918762207,-13.26691722869873,-14.01036262512207,-19.78723430633545,-16.322265625
the pickers that the waiters hates scream,-11.969598770141602,-17.070350646972656,-14.73491621017456,-16.563328742980957,-18.786237716674805,-18.72672748565674
the pickers that the waiters hate scream,-13.19706916809082,-14.808646202087402,-11.247749328613281,-14.299394607543945,-16.330557823181152,-12.75306224822998
the pickers that the waiter hate scream,-14.015738487243652,-14.924169540405273,-12.517232894897461,-13.146841049194336,-17.72609519958496,-13.614063262939453
the picker that the waiter loves screams,-10.703371047973633,-10.766413688659668,-10.240957260131836,-8.428089141845703,-11.1043062210083,-16.279969215393066
the picker that the waiters loves screams,-14.285927772521973,-13.742792129516602,-11.266422271728516,-10.968696594238281,-11.617350578308105,-13.048660278320312
the picker that the waiters love screams,-7.212410926818848,-9.007962226867676,-7.123668670654297,-12.293346405029297,-12.52010726928711,-11.396218299865723
the picker that the waiter love screams,-11.152079582214355,-10.56449031829834,-11.624433517456055,-10.793400764465332,-10.348457336425781,-10.349588394165039
the pickers that the waiter loves scream,-10.73833179473877,-10.523574829101562,-10.624571800231934,-9.505855560302734,-12.226794242858887,-15.568438529968262
the pickers that the waiters loves scream,-14.280627250671387,-13.364922523498535,-11.737225532531738,-12.967967987060547,-13.024251937866211,-13.211112976074219
the pickers that the waiters love scream,-7.520485877990723,-9.088934898376465,-8.16917610168457,-12.750778198242188,-12.669057846069336,-11.813286781311035
the pickers that the waiter love scream,-10.96349048614502,-10.175620079040527,-11.89030647277832,-10.74957275390625,-10.126325607299805,-9.097232818603516
the picker that the waiter admires screams,-19.786613941192627,-21.783541679382324,-18.77982807159424,-15.024155616760254,-19.76023006439209,-19.852869033813477
the picker that the waiters admires screams,-20.807869911193848,-20.884530544281006,-18.87747287750244,-12.633628845214844,-13.870904922485352,-17.5884952545166
the picker that the waiters admire screams,-18.95881175994873,-19.30613660812378,-17.293604850769043,-13.007464408874512,-14.74065113067627,-14.967583656311035
the picker that the waiter admire screams,-18.24395227432251,-19.61600399017334,-16.377708435058594,-17.189555168151855,-22.563783168792725,-17.891894340515137
the pickers that the waiter admires scream,-19.32159423828125,-21.3221697807312,-19.099472045898438,-14.260772705078125,-19.226423740386963,-19.7163667678833
the pickers that the waiters admires scream,-20.651434898376465,-21.533255577087402,-19.274640560150146,-13.517110824584961,-14.192946434020996,-18.069547653198242
the pickers that the waiters admire scream,-18.892152786254883,-20.294636726379395,-17.583007335662842,-11.950569152832031,-13.378350257873535,-13.927279472351074
the pickers that the waiter admire scream,-17.89696455001831,-19.626282215118408,-16.706868171691895,-13.861908912658691,-19.994679927825928,-15.99873399734497
the picker that the waiter likes swims,-6.766202449798584,-9.378503799438477,-8.878015518188477,-12.765395164489746,-12.502960205078125,-15.375561714172363
the picker that the waiters likes swims,-12.718629837036133,-14.423135757446289,-11.620914459228516,-14.575973510742188,-10.660147666931152,-15.598912239074707
the picker that the waiters like swims,-6.6443657875061035,-5.877341270446777,-5.7044172286987305,-7.737251281738281,-8.104913711547852,-8.85119915008545
the picker that the waiter like swims,-7.7268829345703125,-6.433330535888672,-6.965951919555664,-8.393133163452148,-10.70615291595459,-10.320860862731934
the pickers that the waiter likes swim,-6.694167137145996,-8.751118659973145,-8.804471969604492,-13.250692367553711,-12.576838493347168,-14.980454444885254
the pickers that the waiters likes swim,-12.536685943603516,-14.019278526306152,-11.966879844665527,-14.764728546142578,-11.27974796295166,-15.098598003387451
the pickers that the waiters like swim,-6.986217498779297,-5.542505741119385,-5.974493980407715,-7.484762191772461,-8.540155410766602,-8.568835258483887
the pickers that the waiter like swim,-7.845311641693115,-6.039205074310303,-6.629525184631348,-7.678465843200684,-10.389534950256348,-9.614666938781738
the picker that the waiter hates swims,-10.4823579788208,-15.899481773376465,-13.126786708831787,-13.845852375030518,-19.216785430908203,-16.716979026794434
the picker that the waiters hates swims,-12.000127792358398,-16.78595542907715,-14.7063627243042,-15.569794654846191,-18.19166660308838,-18.201454162597656
the picker that the waiters hate swims,-12.942893981933594,-14.463939666748047,-11.052142143249512,-14.085053443908691,-15.878764629364014,-12.98933458328247
the picker that the waiter hate swims,-14.206404685974121,-14.686727523803711,-12.948097229003906,-13.749170780181885,-17.43121337890625,-15.090168476104736
the pickers that the waiter hates swim,-10.049345970153809,-14.610508918762207,-13.26691722869873,-14.01036262512207,-19.78723430633545,-16.322265625
the pickers that the waiters hates swim,-11.969598770141602,-17.070350646972656,-14.73491621017456,-16.563325881958008,-18.78623867034912,-18.72672462463379
the pickers that the waiters hate swim,-13.19706916809082,-14.808646202087402,-11.247749328613281,-14.299393653869629,-16.330556869506836,-12.753056526184082
the pickers that the waiter hate swim,-14.015738487243652,-14.924169540405273,-12.517232894897461,-13.146841049194336,-17.72609519958496,-13.614063262939453
the picker that the waiter loves swims,-10.703371047973633,-10.766413688659668,-10.240957260131836,-8.428089141845703,-11.104310512542725,-16.27997398376465
the picker that the waiters loves swims,-14.285927772521973,-13.742792129516602,-11.266422271728516,-10.968696594238281,-11.617350578308105,-13.048660278320312
the picker that the waiters love swims,-7.212410926818848,-9.007962226867676,-7.123668670654297,-12.29334831237793,-12.520105361938477,-11.396221160888672
the picker that the waiter love swims,-11.152079582214355,-10.56449031829834,-11.624433517456055,-10.793400764465332,-10.348457336425781,-10.349588394165039
the pickers that the waiter loves swim,-10.73833179473877,-10.523574829101562,-10.624571800231934,-9.505855560302734,-12.226794242858887,-15.568438529968262
the pickers that the waiters loves swim,-14.280627250671387,-13.364922523498535,-11.737225532531738,-12.967962265014648,-13.024250984191895,-13.211105346679688
the pickers that the waiters love swim,-7.520485877990723,-9.088934898376465,-8.16917610168457,-12.750778198242188,-12.669057846069336,-11.813286781311035
the pickers that the waiter love swim,-10.96349048614502,-10.175620079040527,-11.89030647277832,-10.74957275390625,-10.126325607299805,-9.097232818603516
the picker that the waiter admires swims,-19.786613941192627,-21.783541679382324,-18.77982807159424,-15.024155616760254,-19.76023006439209,-19.852869033813477
the picker that the waiters admires swims,-20.807869911193848,-20.884530544281006,-18.87747287750244,-12.633628845214844,-13.870904922485352,-17.5884952545166
the picker that the waiters admire swims,-18.95881462097168,-19.30613374710083,-17.293602466583252,-13.007464408874512,-14.74065113067627,-14.967583656311035
the picker that the waiter admire swims,-18.243953227996826,-19.616002082824707,-16.37770938873291,-17.189555168151855,-22.563783168792725,-17.891894340515137
the pickers that the waiter admires swim,-19.32159423828125,-21.3221697807312,-19.099472045898438,-14.260764122009277,-19.226425170898438,-19.716368198394775
the pickers that the waiters admires swim,-20.651434898376465,-21.533255577087402,-19.274640560150146,-13.517110824584961,-14.192946434020996,-18.069547653198242
the pickers that the waiters admire swim,-18.892152786254883,-20.294636726379395,-17.583007335662842,-11.950569152832031,-13.378350257873535,-13.927279472351074
the pickers that the waiter admire swim,-17.89696455001831,-19.626282215118408,-16.706868171691895,-13.861902236938477,-19.994678497314453,-15.998732566833496
the picker that the waiter likes enjoys,-6.766202449798584,-9.378503799438477,-8.878015518188477,-12.76539134979248,-12.502961158752441,-15.37555456161499
the picker that the waiters likes enjoys,-12.718629837036133,-14.423135757446289,-11.620914459228516,-14.575973510742188,-10.660147666931152,-15.598912239074707
the picker that the waiters like enjoys,-6.6443657875061035,-5.877341270446777,-5.7044172286987305,-7.7372517585754395,-8.104913711547852,-8.851194381713867
the picker that the waiter like enjoys,-7.7268829345703125,-6.433330535888672,-6.965951919555664,-8.393133163452148,-10.70615291595459,-10.320860862731934
the pickers that the waiter likes enjoy,-6.694167137145996,-8.751118659973145,-8.804471969604492,-13.250692367553711,-12.576838493347168,-14.980454444885254
the pickers that the waiters likes enjoy,-12.536685943603516,-14.019278526306152,-11.966879844665527,-14.764728546142578,-11.27974796295166,-15.098598003387451
the pickers that the waiters like enjoy,-6.986217498779297,-5.542505741119385,-5.974493980407715,-7.484762191772461,-8.540155410766602,-8.568835258483887
the pickers that the waiter like enjoy,-7.845311641693115,-6.039205074310303,-6.629525184631348,-7.678465843200684,-10.389534950256348,-9.614666938781738
the picker that the waiter hates enjoys,-10.482356548309326,-15.899479866027832,-13.126785278320312,-13.845856189727783,-19.216782569885254,-16.716978073120117
the picker that the waiters hates enjoys,-12.000129699707031,-16.785953521728516,-14.706366062164307,-15.569794654846191,-18.19166660308838,-18.201454162597656
the picker that the waiters hate enjoys,-12.942893981933594,-14.463939666748047,-11.052142143249512,-14.085053443908691,-15.878764629364014,-12.98933458328247
the picker that the waiter hate enjoys,-14.206404685974121,-14.686727523803711,-12.948097229003906,-13.74917459487915,-17.4312105178833,-15.090168476104736
the pickers that the waiter hates enjoy,-10.049345970153809,-14.610508918762207,-13.26691722869873,-14.01036262512207,-19.78723430633545,-16.322265625
the pickers that the waiters hates enjoy,-11.969598770141602,-17.070350646972656,-14.73491621017456,-16.563325881958008,-18.78623867034912,-18.72672462463379
the pickers that the waiters hate enjoy,-13.19706916809082,-14.808646202087402,-11.247749328613281,-14.299393653869629,-16.330556869506836,-12.753056526184082
the pickers that the waiter hate enjoy,-14.015738487243652,-14.924169540405273,-12.517232894897461,-13.146841049194336,-17.72609519958496,-13.614063262939453
the picker that the waiter loves enjoys,-10.703371047973633,-10.766413688659668,-10.240957260131836,-8.428089141845703,-11.1043062210083,-16.279969215393066
the picker that the waiters loves enjoys,-14.285927772521973,-13.742792129516602,-11.266422271728516,-10.968696594238281,-11.617350578308105,-13.048660278320312
the picker that the waiters love enjoys,-7.212410926818848,-9.007962226867676,-7.123668670654297,-12.293346405029297,-12.52010726928711,-11.396218299865723
the picker that the waiter love enjoys,-11.152079582214355,-10.56449031829834,-11.624433517456055,-10.793400764465332,-10.348457336425781,-10.349588394165039
the pickers that the waiter loves enjoy,-10.73833179473877,-10.523574829101562,-10.624571800231934,-9.505855560302734,-12.226794242858887,-15.568438529968262
the pickers that the waiters loves enjoy,-14.280627250671387,-13.364922523498535,-11.737225532531738,-12.967962265014648,-13.024250984191895,-13.211105346679688
the pickers that the waiters love enjoy,-7.520485877990723,-9.088934898376465,-8.16917610168457,-12.750778198242188,-12.669057846069336,-11.813286781311035
the pickers that the waiter love enjoy,-10.96349048614502,-10.175620079040527,-11.89030647277832,-10.74957275390625,-10.126325607299805,-9.097232818603516
the picker that the waiter admires enjoys,-19.786613941192627,-21.783541679382324,-18.77982807159424,-15.024155616760254,-19.76023006439209,-19.852869033813477
the picker that the waiters admires enjoys,-20.807869911193848,-20.884530544281006,-18.87747287750244,-12.633628845214844,-13.870904922485352,-17.5884952545166
the picker that the waiters admire enjoys,-18.95881175994873,-19.30613660812378,-17.293604850769043,-13.007464408874512,-14.74065113067627,-14.967583656311035
the picker that the waiter admire enjoys,-18.24395227432251,-19.61600399017334,-16.377708435058594,-17.189555168151855,-22.563783168792725,-17.891894340515137
the pickers that the waiter admires enjoy,-19.32159423828125,-21.3221697807312,-19.099472045898438,-14.260764122009277,-19.226425170898438,-19.716368198394775
the pickers that the waiters admires enjoy,-20.651434898376465,-21.533255577087402,-19.274640560150146,-13.517110824584961,-14.192946434020996,-18.069547653198242
the pickers that the waiters admire enjoy,-18.892152786254883,-20.294636726379395,-17.583007335662842,-11.950569152832031,-13.378350257873535,-13.927279472351074
the pickers that the waiter admire enjoy,-17.89696455001831,-19.626282215118408,-16.706868171691895,-13.861902236938477,-19.994678497314453,-15.998732566833496
the picker that the waiter likes draws,-6.766202449798584,-9.378503799438477,-8.878015518188477,-12.765395164489746,-12.502960205078125,-15.375561714172363
the picker that the waiters likes draws,-12.718629837036133,-14.423135757446289,-11.620914459228516,-14.575973510742188,-10.660147666931152,-15.598912239074707
the picker that the waiters like draws,-6.6443657875061035,-5.877341270446777,-5.7044172286987305,-7.737251281738281,-8.104913711547852,-8.85119915008545
the picker that the waiter like draws,-7.7268829345703125,-6.433330535888672,-6.965951919555664,-8.393133163452148,-10.70615291595459,-10.320860862731934
the pickers that the waiter likes draw,-6.694167137145996,-8.751118659973145,-8.804471969604492,-13.250692367553711,-12.576838493347168,-14.980454444885254
the pickers that the waiters likes draw,-12.536685943603516,-14.019278526306152,-11.966879844665527,-14.764728546142578,-11.27974796295166,-15.098598003387451
the pickers that the waiters like draw,-6.986217498779297,-5.542505741119385,-5.974493980407715,-7.484762191772461,-8.540155410766602,-8.568835258483887
the pickers that the waiter like draw,-7.845311641693115,-6.039205074310303,-6.629525184631348,-7.678465843200684,-10.389534950256348,-9.614666938781738
the picker that the waiter hates draws,-10.4823579788208,-15.899481773376465,-13.126786708831787,-13.845852375030518,-19.216785430908203,-16.716979026794434
the picker that the waiters hates draws,-12.000127792358398,-16.78595542907715,-14.7063627243042,-15.569794654846191,-18.19166660308838,-18.201454162597656
the picker that the waiters hate draws,-12.942893981933594,-14.463939666748047,-11.052142143249512,-14.085053443908691,-15.878764629364014,-12.98933458328247
the picker that the waiter hate draws,-14.206404685974121,-14.686727523803711,-12.948097229003906,-13.749170780181885,-17.43121337890625,-15.090168476104736
the pickers that the waiter hates draw,-10.049345970153809,-14.610508918762207,-13.26691722869873,-14.01036262512207,-19.78723430633545,-16.322265625
the pickers that the waiters hates draw,-11.969598770141602,-17.070350646972656,-14.73491621017456,-16.563325881958008,-18.78623867034912,-18.72672462463379
the pickers that the waiters hate draw,-13.19706916809082,-14.808646202087402,-11.247749328613281,-14.299393653869629,-16.330556869506836,-12.753056526184082
the pickers that the waiter hate draw,-14.015738487243652,-14.924169540405273,-12.517232894897461,-13.146841049194336,-17.72609519958496,-13.614063262939453
the picker that the waiter loves draws,-10.703371047973633,-10.766413688659668,-10.240957260131836,-8.428089141845703,-11.104310512542725,-16.27997398376465
the picker that the waiters loves draws,-14.285927772521973,-13.742792129516602,-11.266422271728516,-10.968696594238281,-11.617350578308105,-13.048660278320312
the picker that the waiters love draws,-7.212410926818848,-9.007962226867676,-7.123668670654297,-12.29334831237793,-12.520105361938477,-11.396221160888672
the picker that the waiter love draws,-11.152079582214355,-10.56449031829834,-11.624433517456055,-10.793400764465332,-10.348457336425781,-10.349588394165039
the pickers that the waiter loves draw,-10.73833179473877,-10.523574829101562,-10.624571800231934,-9.505855560302734,-12.226794242858887,-15.568438529968262
the pickers that the waiters loves draw,-14.280627250671387,-13.364922523498535,-11.737225532531738,-12.967962265014648,-13.024250984191895,-13.211105346679688
the pickers that the waiters love draw,-7.520485877990723,-9.088934898376465,-8.16917610168457,-12.750778198242188,-12.669057846069336,-11.813286781311035
the pickers that the waiter love draw,-10.96349048614502,-10.175620079040527,-11.89030647277832,-10.74957275390625,-10.126325607299805,-9.097232818603516
the picker that the waiter admires draws,-19.786613941192627,-21.783541679382324,-18.77982807159424,-15.024155616760254,-19.76023006439209,-19.852869033813477
the picker that the waiters admires draws,-20.807869911193848,-20.884530544281006,-18.87747287750244,-12.633628845214844,-13.870904922485352,-17.5884952545166
the picker that the waiters admire draws,-18.95881175994873,-19.30613660812378,-17.293604850769043,-13.007464408874512,-14.74065113067627,-14.967583656311035
the picker that the waiter admire draws,-18.24395227432251,-19.61600399017334,-16.377708435058594,-17.189555168151855,-22.563783168792725,-17.891894340515137
the pickers that the waiter admires draw,-19.32159423828125,-21.3221697807312,-19.099472045898438,-14.260764122009277,-19.226425170898438,-19.716368198394775
the pickers that the waiters admires draw,-20.651434898376465,-21.533255577087402,-19.274640560150146,-13.517110824584961,-14.192946434020996,-18.069547653198242
the pickers that the waiters admire draw,-18.892152786254883,-20.294636726379395,-17.583007335662842,-11.950569152832031,-13.378350257873535,-13.927279472351074
the pickers that the waiter admire draw,-17.89696455001831,-19.626282215118408,-16.706868171691895,-13.861902236938477,-19.994678497314453,-15.998732566833496
the picker that the waiter likes rests,-6.766202449798584,-9.378503799438477,-8.878015518188477,-12.765395164489746,-12.502960205078125,-15.375561714172363
the picker that the waiters likes rests,-12.718629837036133,-14.423135757446289,-11.620914459228516,-14.575973510742188,-10.660147666931152,-15.598912239074707
the picker that the waiters like rests,-6.6443657875061035,-5.877341270446777,-5.7044172286987305,-7.737251281738281,-8.104913711547852,-8.85119915008545
the picker that the waiter like rests,-7.7268829345703125,-6.433330535888672,-6.965951919555664,-8.393133163452148,-10.70615291595459,-10.320860862731934
the pickers that the waiter likes rest,-6.694167137145996,-8.751118659973145,-8.804471969604492,-13.250692367553711,-12.576838493347168,-14.980454444885254
the pickers that the waiters likes rest,-12.536685943603516,-14.019278526306152,-11.966879844665527,-14.764728546142578,-11.27974796295166,-15.098598003387451
the pickers that the waiters like rest,-6.986217498779297,-5.542505741119385,-5.974493980407715,-7.484762191772461,-8.540155410766602,-8.568835258483887
the pickers that the waiter like rest,-7.845311641693115,-6.039205074310303,-6.629525184631348,-7.678465843200684,-10.389534950256348,-9.614666938781738
the picker that the waiter hates rests,-10.4823579788208,-15.899481773376465,-13.126786708831787,-13.845852375030518,-19.216785430908203,-16.716979026794434
the picker that the waiters hates rests,-12.000127792358398,-16.78595542907715,-14.7063627243042,-15.569794654846191,-18.19166660308838,-18.201454162597656
