sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the fireman exaggerates,-28.953784465789795,-23.002638816833496,-29.935954570770264,-17.41850185394287,-16.623369216918945,-15.480538368225098
the firemen exaggerates,-28.808681964874268,-24.56448984146118,-30.18113088607788,-17.86234998703003,-20.86507797241211,-17.4178409576416
the firemen exaggerate,-27.108001232147217,-23.331552028656006,-27.737638473510742,-15.829702854156494,-19.973827362060547,-17.302903175354004
the fireman exaggerate,-27.353621006011963,-21.59640884399414,-28.214499950408936,-18.5599422454834,-21.760201454162598,-18.2531681060791
the fireman screams,-13.664153099060059,-13.097846031188965,-13.887269973754883,-11.466742515563965,-12.035204410552979,-15.873873710632324
the firemen screams,-14.26866626739502,-14.536340713500977,-12.67322826385498,-14.13644027709961,-15.242363929748535,-14.513234615325928
the firemen scream,-10.02254581451416,-11.51377010345459,-10.665131568908691,-13.342926025390625,-14.04383373260498,-11.971961498260498
the fireman scream,-9.632861137390137,-10.770843505859375,-11.978604316711426,-10.839906692504883,-11.354784488677979,-12.960912704467773
the fireman swims,-10.774140357971191,-9.31759262084961,-10.151361465454102,-17.44014549255371,-15.132600784301758,-13.019124984741211
the firemen swims,-11.49668025970459,-11.966423034667969,-10.986040115356445,-18.896297454833984,-18.7796688079834,-14.38053846359253
the firemen swim,-8.619129180908203,-7.761548042297363,-7.856098175048828,-9.962489128112793,-10.385805130004883,-12.729667663574219
the fireman swim,-11.64215087890625,-8.872247695922852,-8.639310836791992,-10.159162521362305,-10.330636024475098,-13.89936637878418
the fireman enjoys,-20.58536434173584,-19.398443698883057,-21.75857639312744,-9.437068939208984,-10.859760761260986,-11.597562789916992
the firemen enjoys,-23.204461574554443,-20.63220500946045,-22.632686614990234,-9.814624786376953,-11.016574382781982,-9.866793632507324
the firemen enjoy,-10.445270538330078,-10.308993339538574,-11.103906631469727,-7.777029514312744,-7.529950141906738,-7.404683589935303
the fireman enjoy,-11.481917381286621,-12.223377227783203,-11.833576202392578,-10.674078941345215,-12.168960571289062,-11.8436861038208
the fireman draws,-11.78510856628418,-10.405885696411133,-14.369368553161621,-9.856322288513184,-10.294608116149902,-10.398756980895996
the firemen draws,-9.665639877319336,-12.1589937210083,-12.243485450744629,-10.115815162658691,-13.187411308288574,-10.043054580688477
the firemen draw,-7.987027168273926,-8.522331237792969,-10.258692741394043,-8.497166633605957,-11.193625450134277,-9.560157775878906
the fireman draw,-10.801795959472656,-8.85317611694336,-13.040053367614746,-9.815110206604004,-10.221590042114258,-10.360583305358887
the fireman rests,-16.619041919708252,-16.77194356918335,-17.18620538711548,-11.486625671386719,-12.32182788848877,-13.063420295715332
the firemen rests,-16.450751304626465,-18.199891090393066,-17.977844715118408,-12.354142189025879,-15.327717781066895,-13.73909854888916
the firemen rest,-12.798171997070312,-11.538243293762207,-12.790903091430664,-8.755659103393555,-11.750324249267578,-10.549985885620117
the fireman rest,-12.355501174926758,-11.705549240112305,-12.947295188903809,-10.684051513671875,-11.31397819519043,-10.718412399291992
the fireman runs,-7.6251420974731445,-7.352980613708496,-7.4297380447387695,-8.642714500427246,-9.068520545959473,-7.269178867340088
the firemen runs,-8.952922821044922,-9.593820571899414,-9.836108207702637,-9.002842903137207,-11.470026016235352,-9.985184669494629
the firemen run,-6.866480827331543,-9.23804759979248,-10.256692886352539,-9.041686058044434,-9.169224739074707,-7.0275726318359375
the fireman run,-8.342944145202637,-9.538656234741211,-10.449435234069824,-8.883973121643066,-9.454307556152344,-6.798959732055664
the fireman plays,-8.043317794799805,-7.329143524169922,-9.878036499023438,-5.730007648468018,-10.57038402557373,-9.825992584228516
the firemen plays,-9.364906311035156,-9.371017456054688,-10.862241744995117,-8.508185386657715,-10.86697006225586,-10.749792098999023
the firemen play,-7.059859752655029,-8.321002960205078,-8.7678861618042,-7.751614093780518,-8.467958450317383,-10.019104957580566
the fireman play,-9.108667373657227,-9.305743217468262,-10.389110565185547,-8.758442878723145,-10.35765266418457,-10.780139923095703
the fireman works,-7.11666202545166,-6.674928665161133,-6.807668685913086,-8.168512344360352,-6.863156795501709,-10.581072807312012
the firemen works,-8.636310577392578,-8.896206855773926,-8.912384033203125,-11.390607833862305,-10.89654541015625,-12.0696382522583
the firemen work,-11.71523380279541,-8.954985618591309,-8.234076499938965,-8.909461975097656,-8.233341217041016,-9.899395942687988
the fireman work,-11.648201942443848,-9.125777244567871,-8.961677551269531,-8.206839561462402,-8.570822715759277,-10.4432373046875
the superhero grinds,-13.705615997314453,-12.598945617675781,-13.157779693603516,-19.62596559524536,-14.80378246307373,-21.6251802444458
the superheroes grinds,-12.433182716369629,-10.397840976715088,-10.79712200164795,-19.192824840545654,-15.557343482971191,-19.600810050964355
the superheroes grind,-12.15969181060791,-9.740755558013916,-10.660547256469727,-13.093853950500488,-12.989937782287598,-10.987556457519531
the superhero grind,-13.128799438476562,-11.456828117370605,-12.737789154052734,-14.293037414550781,-11.84374713897705,-12.422513008117676
the superhero exaggerates,-25.582592487335205,-27.74622344970703,-27.117332458496094,-18.814229011535645,-19.263351440429688,-17.41963291168213
the superheroes exaggerates,-22.822545528411865,-22.287234783172607,-21.27641201019287,-18.645183563232422,-16.46693754196167,-17.03440237045288
the superheroes exaggerate,-22.034586429595947,-19.579891204833984,-18.940649032592773,-16.968477249145508,-14.92237901687622,-14.004985332489014
the superhero exaggerate,-24.44129514694214,-25.195496559143066,-24.139545917510986,-18.631312370300293,-21.045498847961426,-17.533007621765137
the superhero screams,-13.2510404586792,-15.14495849609375,-13.3809814453125,-14.455646514892578,-10.377175331115723,-15.178536415100098
the superheroes screams,-14.73387336730957,-11.281669616699219,-12.639864921569824,-14.175986289978027,-11.762353897094727,-15.151366233825684
the superheroes scream,-12.88018798828125,-10.596527099609375,-11.29651927947998,-13.150880813598633,-10.90009880065918,-14.097168922424316
the superhero scream,-9.488593101501465,-12.825700759887695,-10.362458229064941,-13.788602828979492,-9.28768253326416,-12.769086837768555
the superhero swims,-10.59656047821045,-10.36391544342041,-10.269795417785645,-20.598907470703125,-17.656185150146484,-15.249041557312012
the superheroes swims,-13.884519577026367,-11.39515209197998,-12.68203353881836,-21.084199905395508,-20.58224868774414,-19.980769157409668
the superheroes swim,-9.452445983886719,-5.377895832061768,-6.65513801574707,-12.339592933654785,-11.514665603637695,-9.662091255187988
the superhero swim,-8.542064666748047,-9.764249801635742,-10.980701446533203,-13.036487579345703,-8.307680130004883,-10.617506980895996
the superhero enjoys,-22.842576503753662,-25.042874813079834,-20.78875970840454,-12.944619178771973,-11.686246871948242,-12.481608867645264
the superheroes enjoys,-20.613481521606445,-20.50596332550049,-19.11882972717285,-12.134870529174805,-13.345884323120117,-11.84298324584961
the superheroes enjoy,-8.830427169799805,-8.563687324523926,-9.848432540893555,-9.815962791442871,-10.319886207580566,-10.13992691040039
the superhero enjoy,-11.019906997680664,-13.689681053161621,-12.517766952514648,-11.480801582336426,-12.527894020080566,-11.662331581115723
the superhero draws,-10.9843111038208,-15.2540864944458,-12.81879711151123,-10.848482131958008,-11.940690040588379,-12.032915115356445
the superheroes draws,-11.167632102966309,-12.199606895446777,-14.055468559265137,-12.448509216308594,-13.782431602478027,-14.45962142944336
the superheroes draw,-11.097762107849121,-9.909699440002441,-12.636615753173828,-10.616372108459473,-10.710476875305176,-10.74838924407959
the superhero draw,-10.91666316986084,-13.88780689239502,-11.548940658569336,-10.493423461914062,-11.272951126098633,-8.772153854370117
the superhero rests,-16.00158929824829,-14.057744026184082,-17.469216346740723,-12.613017082214355,-12.460859298706055,-14.743269920349121
the superheroes rests,-13.265584945678711,-14.97477674484253,-13.91586971282959,-13.354165077209473,-13.154441833496094,-15.722877502441406
the superheroes rest,-12.345439910888672,-10.879633903503418,-11.215958595275879,-9.99169921875,-10.139445304870605,-11.227330207824707
the superhero rest,-13.042091369628906,-10.70468807220459,-14.301168441772461,-11.34018325805664,-10.110042572021484,-9.629888534545898
the superhero runs,-7.262144088745117,-9.01380729675293,-9.37515640258789,-12.32978630065918,-10.150043487548828,-9.10449504852295
the superheroes runs,-10.65928840637207,-10.181419372558594,-9.383474349975586,-12.788284301757812,-13.907505989074707,-9.891888618469238
the superheroes run,-9.213020324707031,-6.231184005737305,-7.68867301940918,-9.230478286743164,-8.948079109191895,-7.9887566566467285
the superhero run,-7.8707427978515625,-11.353468894958496,-9.245826721191406,-9.522605895996094,-11.25471305847168,-9.94719409942627
the superhero plays,-8.217063903808594,-7.458247184753418,-8.837340354919434,-8.653546333312988,-8.37358283996582,-8.90137004852295
the superheroes plays,-12.075626373291016,-9.20962905883789,-9.679576873779297,-12.072745323181152,-10.698110580444336,-10.846811294555664
the superheroes play,-8.1804780960083,-7.07788610458374,-7.891345024108887,-8.194204330444336,-8.983237266540527,-9.053634643554688
the superhero play,-6.942703723907471,-10.586655616760254,-7.748571395874023,-8.51768970489502,-7.481363296508789,-6.469002723693848
the superhero works,-9.017398834228516,-7.677674293518066,-7.8759379386901855,-12.107921600341797,-8.856209754943848,-9.60302734375
the superheroes works,-10.844680786132812,-6.907634258270264,-7.416156768798828,-13.16635513305664,-10.88898754119873,-10.65793514251709
the superheroes work,-10.178422927856445,-6.806899070739746,-8.156423568725586,-10.538737297058105,-8.989625930786133,-9.921104431152344
the superhero work,-9.954029083251953,-13.355995178222656,-11.532169342041016,-10.154178619384766,-8.436979293823242,-6.658592224121094
the explorer grinds,-10.821951866149902,-12.802556037902832,-12.350735664367676,-17.486099243164062,-13.14187240600586,-15.258130550384521
the explorers grinds,-9.915754318237305,-12.2678861618042,-12.44139575958252,-18.316248893737793,-14.387243270874023,-14.584916114807129
the explorers grind,-9.021471977233887,-10.433802604675293,-11.64709758758545,-11.409290313720703,-12.535750389099121,-8.879711151123047
the explorer grind,-9.944032669067383,-11.361282348632812,-10.518781661987305,-11.584097862243652,-10.910924911499023,-8.821101665496826
the explorer exaggerates,-27.293651580810547,-27.147308349609375,-29.600220680236816,-17.191410541534424,-13.798469543457031,-15.06847333908081
the explorers exaggerates,-25.06724262237549,-26.414511680603027,-29.167349338531494,-17.48670196533203,-17.77853488922119,-17.20630168914795
the explorers exaggerate,-24.625946044921875,-24.354851722717285,-24.06725263595581,-16.520938873291016,-15.491732597351074,-16.20334243774414
the explorer exaggerate,-26.37310266494751,-25.744991302490234,-25.951926708221436,-20.54362726211548,-18.636189460754395,-17.614898204803467
the explorer screams,-14.048559188842773,-12.597488403320312,-11.789586067199707,-10.07709264755249,-13.327722549438477,-13.493914604187012
the explorers screams,-14.49010944366455,-14.157486915588379,-14.936309814453125,-13.624974250793457,-18.384870529174805,-14.538537979125977
the explorers scream,-11.73544979095459,-13.159258842468262,-11.781526565551758,-11.644889831542969,-15.887308120727539,-12.645981788635254
the explorer scream,-10.561279296875,-12.22701644897461,-10.048674583435059,-8.767783641815186,-12.477831840515137,-11.806029319763184
the explorer swims,-8.630720138549805,-12.748064994812012,-10.94699478149414,-17.563822746276855,-19.422574043273926,-15.178190231323242
the explorers swims,-13.004009246826172,-16.636625289916992,-12.061773300170898,-21.361559867858887,-21.3916015625,-17.764259338378906
the explorers swim,-8.752762794494629,-10.560100555419922,-8.669816970825195,-11.89120864868164,-12.188586235046387,-11.680278778076172
the explorer swim,-9.493980407714844,-9.82210636138916,-10.359748840332031,-12.405269622802734,-12.548066139221191,-13.319973945617676
the explorer enjoys,-27.194908142089844,-22.877408027648926,-23.584495067596436,-12.900544166564941,-14.545639514923096,-10.402249336242676
the explorers enjoys,-22.973191261291504,-20.198445320129395,-23.420949459075928,-11.254951477050781,-12.239327430725098,-11.171854019165039
the explorers enjoy,-9.235780715942383,-10.842915534973145,-11.459348678588867,-8.171449661254883,-10.444507598876953,-8.7293119430542
the explorer enjoy,-11.936054229736328,-11.286177635192871,-10.868355751037598,-12.315281867980957,-14.30181884765625,-14.156813621520996
the explorer draws,-12.67917251586914,-11.926433563232422,-10.069577693939209,-10.632929801940918,-10.71188735961914,-9.536781311035156
the explorers draws,-13.220674514770508,-12.914254188537598,-11.313314437866211,-11.628717422485352,-16.42920160293579,-10.749122619628906
the explorers draw,-12.228142738342285,-11.407822608947754,-9.20673942565918,-9.75950813293457,-11.268054008483887,-8.977028846740723
the explorer draw,-11.847855567932129,-10.871931076049805,-6.787666320800781,-10.570684432983398,-10.667868614196777,-9.52310562133789
the explorer rests,-15.776893615722656,-14.858020782470703,-15.930225372314453,-9.861018180847168,-11.57358169555664,-14.371238708496094
the explorers rests,-16.7177414894104,-21.92702007293701,-13.55484676361084,-16.170567989349365,-15.227547645568848,-16.604628562927246
the explorers rest,-12.422908782958984,-15.27578067779541,-10.817707061767578,-10.987455368041992,-10.686294555664062,-13.081754684448242
the explorer rest,-11.270628929138184,-12.2260160446167,-12.220280647277832,-9.369502067565918,-10.200618743896484,-13.115006446838379
the explorer runs,-7.853918075561523,-8.782465934753418,-9.898879051208496,-10.193391799926758,-12.918608665466309,-10.189237594604492
the explorers runs,-11.81888198852539,-13.212360382080078,-12.627347946166992,-13.344173431396484,-14.433767318725586,-14.941563606262207
the explorers run,-9.681674003601074,-6.2447123527526855,-11.010844230651855,-9.796104431152344,-9.472794532775879,-10.620616912841797
the explorer run,-10.282754898071289,-8.717583656311035,-9.98990535736084,-11.604830741882324,-10.313563346862793,-10.375579833984375
the explorer plays,-7.88845682144165,-8.614652633666992,-5.843453884124756,-8.417269706726074,-10.606954574584961,-10.461026191711426
the explorers plays,-10.4923734664917,-14.34897518157959,-11.168357849121094,-11.945378303527832,-13.491778373718262,-12.11257266998291
the explorers play,-8.621773719787598,-9.598461151123047,-7.909784317016602,-9.5979585647583,-10.927491188049316,-9.672110557556152
the explorer play,-9.744970321655273,-8.088242530822754,-5.573854446411133,-10.776646614074707,-11.641654968261719,-12.352405548095703
the explorer works,-9.54570198059082,-7.547396659851074,-6.2260026931762695,-7.239778518676758,-8.049650192260742,-9.336830139160156
the explorers works,-10.66983413696289,-10.987523078918457,-8.667398452758789,-11.306443214416504,-11.659711837768555,-11.65418529510498
the explorers work,-8.633953094482422,-7.709227561950684,-7.732539653778076,-8.601800918579102,-9.891852378845215,-10.1344633102417
the explorer work,-11.245345115661621,-9.777031898498535,-8.167080879211426,-9.412505149841309,-8.85377311706543,-11.320837020874023
the painter grinds,-12.763096809387207,-10.063730239868164,-14.069500923156738,-16.408997535705566,-9.12614917755127,-14.475386619567871
the painters grinds,-12.334589004516602,-13.21530818939209,-14.456100463867188,-17.760008811950684,-12.940652847290039,-14.184599876403809
the painters grind,-12.026754379272461,-11.619706153869629,-13.88640308380127,-10.807074546813965,-10.955635070800781,-9.331058502197266
the painter grind,-11.971881866455078,-9.163642883300781,-13.195268630981445,-9.611015319824219,-7.729282379150391,-8.816058158874512
the painter exaggerates,-24.906001567840576,-25.39221954345703,-28.8068265914917,-16.806583404541016,-12.031228065490723,-13.03525161743164
the painters exaggerates,-25.91593885421753,-25.88334035873413,-28.913856506347656,-17.514031410217285,-18.326753616333008,-15.056602954864502
the painters exaggerate,-24.77042531967163,-24.22579526901245,-25.054584980010986,-14.648079872131348,-12.942376136779785,-10.936891078948975
the painter exaggerate,-23.711421012878418,-23.752099990844727,-25.110548496246338,-18.933342933654785,-16.748501777648926,-14.261022567749023
the painter screams,-13.233267784118652,-12.141587257385254,-10.512407302856445,-10.286941528320312,-11.2676100730896,-14.096611976623535
the painters screams,-15.02774429321289,-11.074647903442383,-14.53491497039795,-15.603782653808594,-17.731305599212646,-15.876871585845947
the painters scream,-11.705255508422852,-10.672059059143066,-11.900026321411133,-12.119168281555176,-12.41637134552002,-12.497000694274902
the painter scream,-10.347853660583496,-11.03648853302002,-8.362251281738281,-9.187806129455566,-10.348351955413818,-11.252191543579102
the painter swims,-10.821455001831055,-8.124204635620117,-8.398054122924805,-16.48320198059082,-17.857768058776855,-16.05189800262451
the painters swims,-12.657434463500977,-11.621317863464355,-12.41943359375,-18.545591831207275,-20.625347137451172,-19.8992919921875
the painters swim,-8.471966743469238,-6.114109992980957,-7.95229434967041,-11.331679344177246,-10.081243515014648,-11.178227424621582
the painter swim,-9.103811264038086,-8.096965789794922,-8.69558048248291,-12.887433052062988,-12.492569923400879,-12.656237602233887
the painter enjoys,-23.478550910949707,-20.991081714630127,-17.468560695648193,-13.584385871887207,-13.990581512451172,-12.28153133392334
the painters enjoys,-22.866788387298584,-20.398486614227295,-21.843064308166504,-12.909821510314941,-11.487593173980713,-12.139544486999512
the painters enjoy,-9.614928245544434,-8.728815078735352,-10.568899154663086,-8.743119239807129,-7.863284111022949,-6.965892791748047
the painter enjoy,-12.783594131469727,-10.95320987701416,-10.832511901855469,-11.827352523803711,-12.736326217651367,-10.59471321105957
the painter draws,-11.416080474853516,-13.76279067993164,-12.61856460571289,-10.051653861999512,-9.741168022155762,-11.07412052154541
the painters draws,-12.837937355041504,-12.794779777526855,-12.522745132446289,-12.4976224899292,-14.354143619537354,-11.852686882019043
the painters draw,-10.798484802246094,-10.99505615234375,-9.922396659851074,-9.518796920776367,-8.862014770507812,-8.94219970703125
the painter draw,-10.258439064025879,-12.284971237182617,-11.256060600280762,-10.01366138458252,-9.677806854248047,-10.753393173217773
the painter rests,-16.97164249420166,-16.028987407684326,-12.315748691558838,-12.0514554977417,-12.172107696533203,-12.595575332641602
